DLiP-ID,C000YR
GATS4pe,1.310460081887183
GATS4se,1.2899768575682715
GATS5dv,1.6574509640969655
GATS5pe,1.9258741108637032
GATS5se,1.9377111315011468
GATS6dv,2.776133516145809
GATS6pe,2.0602873393052055
GATS6se,1.9842432386915168
LogEE_A,3.5077415220298
LogEE_D,35.32201626756385
MATS1dv,0.12085277314693951
MATS1pe,0.22448512113886904
MATS1se,0.26893150085301937
MATS2dv,0.04254897717124808
MATS2pe,0.11860188032558491
MATS2se,0.16113657006024149
MATS3dv,-0.015892936247232627
MATS3pe,0.0977405091191123
MATS3se,0.030659708289745128
MATS4dv,-0.07811407230570697
MATS4pe,-0.26168779802283
MATS4se,-0.2774948677719674
MATS5dv,-0.19023739681926266
MATS5pe,-0.4533926438090697
MATS5se,-0.4710511455382809
MATS6dv,-0.823604290474497
MATS6pe,-0.22595231045490313
MATS6se,-0.05654778084634374
MAXaaCH,1.7598379629629628
MAXaaNH,2.599236111111111
MAXaaaC,0.7168518518518522
MAXaasC,0.5890740740740743
MAXddsN,-0.43754629629629616
MDEC-22,2.381101577952299
MDEC-23,5.553157574048103
MDEC-33,3.965406456500188
MDEN-22,1.0
MDEN-23,0.5773502691896258
MDEO-11,0.4999999999999999
MINaaCH,1.4374537037037034
MINaaNH,2.599236111111111
MINaaaC,0.4438657407407409
MINaasC,0.03768518518518582
MINddsN,-0.43754629629629616
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7571428571428571
SM1_Dzi,1.068869114789215
SM1_Dzm,1.7757138121862008
SM1_Dzp,-3.2666749668303154
SM1_Dzv,-1.5319089842139564
SddssSe,0
SpAD_Dt,174.18487712865982
SpAbs_A,16.537135218677747
SpAbs_D,70.64403253512776
SpMAD_A,1.2720873245136728
SpMAD_D,5.434156348855979
SpMax_A,2.439695825997599
SpMax_D,35.32201626756385
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,71.82
TpiPC10,7.773277249929642
VAdjMat,4.807354922057604
VE1_DzZ,3.5658273507794727
VE1_Dzi,3.5501465711129336
VE1_Dzm,3.5659881343361577
VE1_Dzp,3.492667846996386
VE1_Dzv,3.5244998103692033
VE2_DzZ,0.274294411598421
VE2_Dzi,0.273088197777918
VE2_Dzm,0.2743067795643198
VE2_Dzp,0.26866675746126045
VE2_Dzv,0.27111537002840025
VE3_DzZ,1.533760367363263
VE3_Dzi,1.5293531547399506
VE3_Dzm,1.5338054564593135
VE3_Dzp,1.5130301347304904
VE3_Dzv,1.5221027928956805
VR1_DzZ,54.29398919015886
VR1_Dzi,55.18579104665956
VR1_Dzm,54.272196627712695
VR1_Dzp,57.816682473934
VR1_Dzv,56.66355734218719
VR2_DzZ,4.176460706935297
VR2_Dzi,4.245060849743043
VR2_Dzm,4.174784355977899
VR2_Dzp,4.4474371133795385
VR2_Dzv,4.358735180168245
VR3_DzZ,4.256777788966259
VR3_Dzi,4.273069776040259
VR3_Dzm,4.256376327635095
VR3_Dzp,4.3196416226184
VR3_Dzv,4.299495540912215
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.10906349578816066
Xch-7dv,0.12766695887348203
Xpc-4dv,1.008952434951312
Xpc-5dv,1.2982172425048641
Xpc-6dv,1.5105596032793014
Zagreb1,68.0
Zagreb2,81.0
fragCpx,40.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,1
nBondsM,11
nBondsO,14
nBondsS,7
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,7.2583705882352945
AATS1are,7.099661111111111
AATS2are,6.928242857142857
AATS3are,6.727209375
AATS4are,7.203416129032258
AATS5are,7.441704761904761
AATS6are,7.574666666666668
AATSC0dv,4.618100350767273
AATSC0pe,0.15659723183391003
AATSC0se,0.11965907266435982
AATSC1dv,0.5581102340610791
AATSC1pe,0.03515374855824685
AATSC1se,0.032180094002306786
AATSC2dv,0.19649544639932945
AATSC2pe,0.01857272614928327
AATSC2se,0.01928145254572414
AATSC3dv,-0.0733951744580669
AATSC3pe,0.015305893166090026
AATSC3se,0.0036687122621106875
AATSC4dv,-0.36073862471484547
AATSC4pe,-0.04097958477508653
AATSC4se,-0.03320477854671277
AATSC5dv,-0.8785353889800899
AATSC5pe,-0.07100003295435828
AATSC5se,-0.05636554325259509
AATSC6dv,-3.803487262733706
AATSC6pe,-0.03538350634371407
AATSC6se,-0.0067664550173009395
AETA_eta,0.5525232913836841
ATSC0are,2.9474470588235286
ATSC1are,0.8590384083044981
ATSC2are,0.5321754325259525
ATSC3are,0.35042318339100437
ATSC4are,-1.1481916955017306
ATSC5are,-1.601293425605537
ATSC6are,-0.46587543252595154
ATSC7are,0.0
ATSC8are,0.0
BCUTZ-1h,35.0004177333344
BCUTZ-1l,5.6814139402576975
BCUTc-1h,0.49422052152486823
BCUTc-1l,-0.38685277785839534
BCUTd-1h,3.2717782641071462
BCUTd-1l,0.9729555356304607
BCUTi-1h,14.690852343424035
BCUTi-1l,10.943743902872114
BCUTm-1h,79.90417840388126
BCUTm-1l,11.69435552345617
BCUTp-1h,3.058938629286393
BCUTp-1l,0.669230676722678
BCUTs-1h,8.001934536780649
BCUTs-1l,1.0437323491284216
BCUTv-1h,26.52388940279988
BCUTv-1l,14.65159535254676
BalabanJ,2.069535954785066
Diameter,6
ETA_beta,18.75
GATS1are,0.3662680055011603
GATS2are,0.5649150297280483
GATS3are,0.6641679938371392
GATS4are,1.2605506994571443
GATS5are,1.91229251616506
GATS6are,2.1834941238612613
HybRatio,0.0
Lipinski,True
LogEE_Dt,87.09243856432992
MATS1are,0.27525992362061863
MATS2are,0.10962249911759579
MATS3are,0.06316052925163569
MATS4are,-0.21362674133585918
MATS5are,-0.43979930027277114
MATS6are,-0.44783854156272174
NsssssAs,0
RotRatio,0.07142857142857142
SM1_Dzpe,1.1395080055575773
SM1_Dzse,1.0647186232658992
SMR_VSA1,4.923311048817671
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,32.91661549313428
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,44.56892358488796
SpAD_Dzi,46.259670980900644
SpAD_Dzm,44.58200599090476
SpAD_Dzp,77.20673067257417
SpAD_Dzv,64.21101625003746
SpAbs_Dt,174.18487712865982
SpDiam_A,4.773240139310788
SpDiam_D,50.01223825000149
SpMAD_Dt,13.398836702204601
SpMax_Dt,87.09243856432992
SsssssAs,0
VE1_Dzpe,3.5537785168842757
VE1_Dzse,3.553706477033352
VE2_Dzpe,0.27336757822186736
VE2_Dzse,0.27336203669487324
VE3_Dzpe,1.5303756728669857
VE3_Dzse,1.530355401321991
VMcGowan,125.45
VR1_Dzpe,55.059694319800926
VR1_Dzse,55.08686656574827
VR2_Dzpe,4.235361101523148
VR2_Dzse,4.237451274288328
VR3_Dzpe,4.270782212401211
VR3_Dzse,4.2712755958764665
mZagreb1,4.805555555555555
mZagreb2,2.8611111111111107
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,5
nBondsKS,13
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1733792387543252
AATSC1are,0.04772435601691656
AATSC2are,0.019006265447355446
AATSC3are,0.010950724480968886
AATSC4are,-0.03703844179037841
AATSC5are,-0.07625206788597795
AATSC6are,-0.07764590542099192
AETA_beta,1.4423076923076923
BCUTdv-1h,7.004115268158451
BCUTdv-1l,0.25601943912130487
BCUTpe-1h,3.5529554252457465
BCUTpe-1l,2.227596924081324
BCUTse-1h,3.756811475575724
BCUTse-1l,2.423297673946462
ETA_alpha,6.7
ETA_dBeta,2.25
ETA_eta_B,0.21583625961543262
ETA_eta_F,10.393745789698613
ETA_eta_L,2.4354500588928873
ETA_eta_R,17.576548577686506
ETA_psi_1,0.5630252100840336
LabuteASA,81.03085294973887
LogEE_DzZ,22.276309175750566
LogEE_Dzi,23.212056192201597
LogEE_Dzm,22.241971871322768
LogEE_Dzp,37.82349003855565
LogEE_Dzv,31.75199066712329
PEOE_VSA1,0.0
PEOE_VSA2,15.21300007706661
PEOE_VSA3,0.0
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,21.99631096641096
PEOE_VSA8,11.452591282926406
PEOE_VSA9,4.923311048817671
SM1_Dzare,1.216023069633474
SpAD_Dzpe,46.79656733648329
SpAD_Dzse,47.27205025044622
SpAbs_DzZ,43.35244006840445
SpAbs_Dzi,45.35524326838669
SpAbs_Dzm,43.35266565939125
SpAbs_Dzp,78.91365504394162
SpAbs_Dzv,65.03589031846036
SpDiam_Dt,116.45800311847037
SpMAD_DzZ,3.428378737299074
SpMAD_Dzi,3.5584362293000495
SpMAD_Dzm,3.429385076223443
SpMAD_Dzp,5.938979282505705
SpMAD_Dzv,4.939308942310574
SpMax_DzZ,22.27630917402976
SpMax_Dzi,23.212056191587955
SpMax_Dzm,22.24197186952897
SpMax_Dzp,37.82349003855565
SpMax_Dzv,31.751990667123202
VE1_Dzare,3.5529603692815614
VE2_Dzare,0.27330464379088937
VE3_Dzare,1.5301454272875623
VR1_Dzare,55.06244130997045
VR2_Dzare,4.235572408459266
VR3_Dzare,4.270832102283102
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5153846153846154
AETA_dBeta,0.17307692307692307
AETA_eta_B,0.016602789201187126
AETA_eta_F,0.7995189068998934
AETA_eta_L,0.18734231222252978
AETA_eta_R,1.3520421982835773
BCUTare-1h,3.6074796407163516
BCUTare-1l,2.177902654398919
ETA_beta_s,8.25
ETA_dPsi_A,0.15097478991596636
ETA_dPsi_B,0.0
ETA_eta_BR,0.3878362596154326
ETA_eta_FL,3.762927243864775
ETA_eta_RL,6.198377302757662
LogEE_Dzpe,23.48593813066681
LogEE_Dzse,23.717926558140952
PEOE_VSA10,10.119896736600142
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.687386274683562
SlogP_VSA1,0.0
SlogP_VSA2,15.120674665419745
SlogP_VSA3,0.0
SlogP_VSA4,10.114318268765572
SlogP_VSA5,0.0
SlogP_VSA6,22.80229722436871
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,46.36098416073337
SpAbs_Dzpe,45.83236825485766
SpAbs_Dzse,46.371134492298154
SpDiam_DzZ,32.0616589538032
SpDiam_Dzi,32.963707105365714
SpDiam_Dzm,32.025122624257385
SpDiam_Dzp,55.068639714214
SpDiam_Dzv,45.474410094092825
SpMAD_Dzpe,3.5997359489602534
SpMAD_Dzse,3.6363115577266325
SpMax_Dzpe,23.485938130207614
SpMax_Dzse,23.717926557782025
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,13
AETA_beta_s,0.6346153846153846
AETA_eta_BR,0.029833558431956356
AETA_eta_FL,0.2894559418357519
AETA_eta_RL,0.4767982540582817
DetourIndex,563
EState_VSA1,4.923311048817671
EState_VSA2,5.687386274683562
EState_VSA3,15.506120951064938
EState_VSA4,0.0
EState_VSA5,6.06636706846161
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,26.127307514551426
EState_VSA9,0.0
ETA_beta_ns,10.5
ETA_shape_p,0.29850746268656714
ETA_shape_x,0.0
ETA_shape_y,0.3582089552238806
GhoseFilter,False
LogEE_Dzare,23.2740323170704
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,45.33204156335121
SpDiam_Dzpe,33.399399036649186
SpDiam_Dzse,33.73003274620576
SpMAD_Dzare,3.566229550825644
SpMax_Dzare,23.274032316492338
TopoPSA(NO),71.82
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.5890740740740743
VSA_EState9,33.14242772108844
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8076923076923077
EState_VSA10,10.114318268765572
ETA_dAlpha_A,0.015384615384615398
ETA_dAlpha_B,0.0
FilterItLogS,-3.3227144907122232
SpDiam_Dzare,33.083494238648115
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7705882352941178
ETA_epsilon_2,0.9153846153846155
ETA_epsilon_3,0.4405405405405409
ETA_epsilon_4,0.6478260869565221
ETA_epsilon_5,0.8714285714285716
AETA_beta_ns_d,0.07692307692307693
ETA_dEpsilon_A,0.33004769475357687
ETA_dEpsilon_B,0.12276214833759569
ETA_dEpsilon_C,-0.20728554641598118
ETA_dEpsilon_D,0.04395604395604391
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6923076923076923
MDEDescriptor,"0.0,0.0,0.0,0.0,2.381101577952299,5.553157574048103,0.0,3.965406456500188,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.5773502691896258,0.0"
APolDescriptor,22.941172
BCUTDescriptor,"11.849999999999998,78.91833728270117,-0.1816754230875724,0.20868715779826258,3.935831294433744,10.16932720875978"
BPolDescriptor,7.578827999999999
TPSADescriptor,71.82
ALOGPDescriptor,"2.8153000000000006,7.925914090000004,46.459599999999995"
XLogPDescriptor,3.651
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,240.9486885
ChiPathDescriptor,"9.422285251880869,6.198377302757663,5.721118580584251,4.717349848430176,3.966713461594049,2.8899804187230864,1.7757173945931206,1.1659942122024969,7.758580486843178,4.3154395626063025,3.2495900152641948,2.3988593841112156,1.6086398173075653,1.009899440429368,0.4912676777603572,0.2514971451910885"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.2878633639084475,0.40903183738312676,0.0,0.0,0.02795084971874737,0.10906349578816066,0.13554357895969846"
AtomCountDescriptor,17
BondCountDescriptor,14
SmallRingDescriptor,"2,2,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.9772838841927122,0.0,0.34341891946400305,0.0,0.45630837267808894,0.0,0.106944283170806,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,5,1,0,0,0,0"
ZagrebIndexDescriptor,68.0
LargestChainDescriptor,7
MannholdLogPDescriptor,1.5699999999999998
WeightedPathDescriptor,"26.149159864642773,2.011473835741752,16.54115245100246,4.853142872747025,9.137184583507494"
FractionalPSADescriptor,0.2980717614489111
WienerNumbersDescriptor,"223.0,19.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.389886776857397,3.7653333653833028,4.776618986131578,1.012415755108044,1.312985786304116,1.401101081091272"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"9.551020408163266,3.63,1.646090534979424"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,168.06
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"58.886969766226734,21.61812475609564,35.01283191331349,39.74902066127831,29.93153199213138"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.1377941947716439,-0.008035302748532851,-0.029472571470948304,-0.03553653236813162,-0.006519592892178894"
EccentricConnectivityIndexDescriptor,127
AutocorrelationDescriptorPolarizability,"796.3044049013672,939.3856877167971,1321.0185375322267,1119.5236500253905,735.0142603222658"
