DLiP-ID,T004BF
AATSC5Z,-2.9935307456315865
AATSC5c,-0.0012785133101313835
AATSC5d,0.025610244097639054
AATSC5i,-0.016496708568578548
AATSC5m,-13.949757825663601
AATSC5p,-0.010102437645203364
AATSC5s,-0.5921835412262755
AATSC5v,-10.007162794700104
AATSC6Z,1.328666094269423
AATSC6c,-0.002743568155126897
AATSC6d,-0.09481980494463159
AATSC6i,-0.19892624273455245
AATSC6m,5.748207094021753
AATSC6p,-0.014448052187012193
AATSC6s,-0.06451588955375635
AATSC6v,-1.900819028491568
AATSC7Z,-0.5919987042436026
AATSC7c,0.003978142858825965
AATSC7d,-0.15322319403952062
AATSC7i,-0.3018858139534493
AATSC7m,-2.54226709224166
AATSC7p,-0.07768585048521831
AATSC7s,0.6018827696504169
AATSC7v,-7.415619920009791
AATSC8Z,-2.290091230290565
AATSC8c,-0.0014635029670937174
AATSC8d,0.004482413120286899
AATSC8i,0.16717509710695555
AATSC8m,-10.722699306267463
AATSC8p,0.013865252213107663
AATSC8s,-0.5405062402854828
AATSC8v,-5.319646487053234
ATS0are,258.3534
ATS1are,276.94079999999997
ATS2are,498.87600000000015
ATS3are,596.5880000000001
ATS4are,685.3249999999999
ATS5are,645.5220000000003
ATS6are,598.6137999999999
ATS7are,584.4828999999999
ATS8are,520.936
ATSC0dv,174.71957671957674
ATSC0pe,5.0449619047619025
ATSC0se,3.3802124047619033
ATSC1dv,47.90753338372384
ATSC1pe,0.7103637188208637
ATSC1se,0.8335409092970525
ATSC2dv,88.1796422272613
ATSC2pe,2.601139229024943
ATSC2se,1.5955666099773245
ATSC3dv,-11.471403376165288
ATSC3pe,-0.6718643990929699
ATSC3se,-0.8587299109977314
ATSC4dv,-84.80398085159993
ATSC4pe,-2.5096201814058934
ATSC4se,-2.2100756933106545
ATSC5dv,-148.0650037792895
ATSC5pe,-5.28207891156462
ATSC5se,-3.0255913877550977
ATSC6dv,7.806752330561853
ATSC6pe,0.5230553287981841
ATSC6se,0.4260633645124696
ATSC7dv,64.8500881834215
ATSC7pe,5.268612698412694
ATSC7se,3.5167825793650773
ATSC8dv,-137.81733434114386
ATSC8pe,-4.207236281179138
ATSC8se,-2.321874400226757
AXp-0dv,0.6320179484590075
AXp-1dv,0.3704537302401745
AXp-2dv,0.21380544563870496
AXp-3dv,0.12721775848375816
AXp-4dv,0.07562053716380969
AXp-5dv,0.0443907943484829
AXp-6dv,0.02662896252728256
AXp-7dv,0.01462200256533893
BertzCT,783.2935660493813
ECIndex,344
ETA_eta,19.715376845079334
GATS1dv,0.5593956645982567
GATS1pe,0.5369400397052925
GATS1se,0.43897511714745474
GATS2dv,0.7496138937677911
GATS2pe,0.602133634970107
GATS2se,0.6078183421567317
GATS3dv,1.0141795504028241
GATS3pe,0.971979589255476
GATS3se,1.0403270690810988
GATS4dv,1.3413513870930638
GATS4pe,1.4387592843793888
GATS4se,1.6092301121352504
GATS5dv,1.491559103200362
GATS5pe,1.7047448923445492
GATS5se,1.7492423763317475
GATS6dv,0.832074586345202
GATS6pe,0.6870521536497421
GATS6se,0.6228657296959773
GATS7dv,0.7670405876601745
GATS7pe,0.4632427124035913
GATS7se,0.44276413044755664
GATS8dv,1.4775503786763722
GATS8pe,1.6610006263499044
GATS8se,1.6178039214391091
LogEE_A,4.036202500169699
LogEE_D,92.17284422650197
MATS1dv,0.2617332246821677
MATS1pe,0.13440625948719875
MATS1se,0.23538541099556462
MATS2dv,0.26496350917570105
MATS2pe,0.27068551180715894
MATS2se,0.24781651858860024
MATS3dv,-0.028428407927985545
MATS3pe,-0.05766353916281582
MATS3se,-0.10999935922740565
MATS4dv,-0.18702405235542172
MATS4pe,-0.1916782781394581
MATS4se,-0.2519335169759253
MATS5dv,-0.34894740404792524
MATS5pe,-0.43111795698890076
MATS5se,-0.3685661132253351
MATS6dv,0.018219686434404126
MATS6pe,0.042276770609213955
MATS6se,0.05139753217160809
MATS7dv,0.1590714415497893
MATS7pe,0.4475706483763554
MATS7se,0.4458869306231567
MATS8dv,-0.385223804285515
MATS8pe,-0.40727696804675995
MATS8se,-0.33546372972846683
MAXaaCH,1.921496126228269
MAXaasC,0.8730295729402873
MAXsCH3,1.861442428823381
MAXsssN,1.5758392384731672
MDEC-11,0.516459056608978
MDEC-12,3.86137441796925
MDEC-13,5.973221444100828
MDEC-22,6.652412704890515
MDEC-23,11.374730604629711
MDEC-33,6.585555701217671
MDEN-23,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,0.2857142857142857
MINaaCH,1.7455555555555555
MINaasC,0.3813888888888892
MINsCH3,1.833400179516251
MINsssN,1.5758392384731672
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142856
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,328.875722012613
SpAbs_A,27.919560063564546
SpAbs_D,184.34568845300385
SpMAD_A,1.2690709119802066
SpMAD_D,8.379349475136546
SpMax_A,2.4869444268503487
SpMax_D,92.17284422650197
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,71.79
TpiPC10,8.353905584208494
VAdjMat,5.584962500721156
VE1_DzZ,4.6010207310106335
VE1_Dzi,4.619120201151981
VE1_Dzm,4.601005084004032
VE1_Dzp,4.596745407839204
VE1_Dzv,4.605870432189229
VE2_DzZ,0.2091373059550288
VE2_Dzi,0.20996000914327187
VE2_Dzm,0.209136594727456
VE2_Dzp,0.20894297308360016
VE2_Dzv,0.2093577469176922
VE3_DzZ,2.3147355372893794
VE3_Dzi,2.318661614672232
VE3_Dzm,2.3147321365150466
VE3_Dzp,2.313805893413943
VE3_Dzv,2.3157890311433125
VR1_DzZ,122.99958081676432
VR1_Dzi,121.87752996853531
VR1_Dzm,123.00108046706764
VR1_Dzp,124.01527401393466
VR1_Dzv,123.14622281034642
VR2_DzZ,5.590890037125651
VR2_Dzi,5.539887725842514
VR2_Dzm,5.590958203048529
VR2_Dzp,5.6370579097243025
VR2_Dzv,5.597555582288473
VR3_DzZ,5.6006383077370945
VR3_Dzi,5.591474048183009
VR3_Dzm,5.6006504999832085
VR3_Dzp,5.608862095915309
VR3_Dzv,5.601829813005679
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.13462517210437142
Xch-6dv,0.21804133366598075
Xch-7dv,0.3046355963130584
Xpc-4dv,3.2069876524810965
Xpc-5dv,4.6515666019544835
Xpc-6dv,5.777309283409942
Zagreb1,120.0
Zagreb2,145.0
fragCpx,114.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,24
nBondsS,31
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.151271428571429
AATS1are,6.29410909090909
AATS2are,6.235950000000002
AATS3are,6.15039175257732
AATS4are,6.287385321100917
AATS5are,6.328647058823532
AATS6are,5.811784466019416
AATS7are,5.964111224489795
AATS8are,6.057395348837209
AATSC0dv,4.1599899218946845
AATSC0pe,0.12011814058956911
AATSC0se,0.08048124773242626
AATSC1dv,1.0888075769028145
AATSC1pe,0.016144629973201447
AATSC1se,0.01894411157493301
AATSC2dv,1.1022455278407661
AATSC2pe,0.03251424036281179
AATSC2se,0.019944582624716555
AATSC3dv,-0.1182618904759308
AATSC3pe,-0.006926437104051236
AATSC3se,-0.008852885680388984
AATSC4dv,-0.778018172950458
AATSC4pe,-0.02302403836152196
AATSC4se,-0.020275923791840865
AATSC5dv,-1.4516176841106814
AATSC5pe,-0.05178508736828059
AATSC5se,-0.029662660664265664
AATSC6dv,0.07579371194720246
AATSC6pe,0.005078207075710525
AATSC6se,0.00413653751953854
AATSC7dv,0.6617355937083828
AATSC7pe,0.053761354065435654
AATSC7se,0.03588553652413344
AATSC8dv,-1.6025271435016728
AATSC8pe,-0.04892135210673416
AATSC8se,-0.02699853953752043
AETA_eta,0.8961534929581515
ATSC0are,5.365628571428569
ATSC1are,0.5356367346938781
ATSC2are,2.72461224489796
ATSC3are,-0.7956612244897948
ATSC4are,-2.6428408163265273
ATSC5are,-5.312497959183669
ATSC6are,0.28699183673469175
ATSC7are,6.056842857142855
ATSC8are,-4.284648979591832
BCUTZ-1h,16.013122802502416
BCUTZ-1l,5.682006602550283
BCUTc-1h,0.44514989100144237
BCUTc-1l,-0.4660061656937289
BCUTd-1h,4.048595180952999
BCUTd-1l,0.9715934789910868
BCUTi-1h,14.56499958822261
BCUTi-1l,10.31976057949255
BCUTm-1h,32.06654391040847
BCUTm-1l,11.693321407543813
BCUTp-1h,2.9546086825514952
BCUTp-1l,0.7157159258779093
BCUTs-1h,7.014204828718242
BCUTs-1l,0.29757470214918175
BCUTv-1h,24.441831790477558
BCUTv-1l,14.681718268810927
BalabanJ,1.7286909028101987
Diameter,9
ETA_beta,26.75
GATS1are,0.573726096650784
GATS2are,0.6108781024191015
GATS3are,0.9824848848358905
GATS4are,1.4711154656406518
GATS5are,1.7236141872842048
GATS6are,0.6794091750899585
GATS7are,0.41539439622875457
GATS8are,1.6664944278650216
HybRatio,0.4375
Lipinski,True
LogEE_Dt,164.4378610063065
MATS1are,0.09528978824814234
MATS2are,0.2665897218805414
MATS3are,-0.06420740886641739
MATS4are,-0.18978994153994
MATS5are,-0.4076873996295748
MATS6are,0.021810268069358565
MATS7are,0.48378111927849143
MATS8are,-0.38998282534418943
MAXddssS,-3.4263307823129243
MAXssCH2,0.9323761757789535
MINddssS,-3.4263307823129243
MINssCH2,0.6084547430083145
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,12.940891921302285
SMR_VSA2,0.0
SMR_VSA3,9.46187924842168
SMR_VSA4,0.0
SMR_VSA5,38.508338320441666
SMR_VSA6,13.08951281182515
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,124.33455426965097
SpAD_Dzi,147.02949656682398
SpAD_Dzm,124.3341553922834
SpAD_Dzp,157.20132551380584
SpAD_Dzv,159.9504220609592
SpAbs_Dt,328.87572201261287
SpDiam_A,4.937606227604359
SpDiam_D,134.36719039544943
SpMAD_Dt,14.948896455118772
SpMax_Dt,164.4378610063065
SsssssAs,0
VE1_Dzpe,4.615971503803217
VE1_Dzse,4.614683468810418
VE2_Dzpe,0.20981688653650987
VE2_Dzse,0.20975833949138264
VE3_Dzpe,2.3179797161981575
VE3_Dzse,2.3177006384934917
VMcGowan,236.13999999999976
VR1_Dzpe,122.00095852879812
VR1_Dzse,122.09821405134363
VR2_Dzpe,5.545498114945369
VR2_Dzse,5.54991882051562
VR3_Dzpe,5.592486261860089
VR3_Dzse,5.593283114439832
mZagreb1,8.090277777777779
mZagreb2,4.694444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,37
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12775306122448976
AATSC1are,0.012173562152133593
AATSC2are,0.034057653061224505
AATSC3are,-0.008202693035977267
AATSC4are,-0.024246246021344287
AATSC5are,-0.05208331332533009
AATSC6are,0.0027863285119872987
AATSC7are,0.061804518950437294
AATSC8are,-0.049821499762695724
AETA_beta,1.2159090909090908
BCUTdv-1h,6.033456414984337
BCUTdv-1l,0.6449101424342106
BCUTpe-1h,3.537153009315257
BCUTpe-1l,2.226661947779706
BCUTse-1h,3.76832766983881
BCUTse-1l,2.424827495736667
ETA_alpha,10.633333333333333
ETA_dBeta,-0.75
ETA_eta_B,0.5054928285703539
ETA_eta_F,19.048138447974637
ETA_eta_L,5.489778006834051
ETA_eta_R,38.76351529305397
ETA_psi_1,0.5666074600355241
LabuteASA,130.52320408621912
LogEE_DzZ,61.85783104787067
LogEE_Dzi,73.55488470310655
LogEE_Dzm,61.857221059776876
LogEE_Dzp,77.92513865565851
LogEE_Dzv,79.74638551018559
PEOE_VSA1,4.523094936973348
PEOE_VSA2,0.0
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,17.289397394048667
PEOE_VSA7,50.806124896779494
PEOE_VSA8,18.652964303522147
PEOE_VSA9,10.589411470366237
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,145.15457526556304
SpAD_Dzse,143.74091397815386
SpAbs_DzZ,122.97578803588476
SpAbs_Dzi,146.22676817293268
SpAbs_Dzm,122.97748246771613
SpAbs_Dzp,159.70938580966362
SpAbs_Dzv,161.1708248358608
SpDiam_Dt,235.18119251368975
SpMAD_DzZ,5.651570648620498
SpMAD_Dzi,6.683158934855635
SpMAD_Dzm,5.651552517831064
SpMAD_Dzp,7.145514796082083
SpMAD_Dzv,7.2704737300436
SpMax_DzZ,61.85783104787067
SpMax_Dzi,73.55488470310655
SpMax_Dzm,61.857221059776876
SpMax_Dzp,77.92513865565851
SpMax_Dzv,79.74638551018559
VE1_Dzare,4.616829505740051
VE2_Dzare,0.20985588662454777
VE3_Dzare,2.3181655757089206
VR1_Dzare,121.91748933075333
VR2_Dzare,5.5417040604887875
VR3_Dzare,5.591801859331003
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48333333333333334
AETA_dBeta,-0.03409090909090909
AETA_eta_B,0.022976946753197905
AETA_eta_F,0.865824474907938
AETA_eta_L,0.24953536394700232
AETA_eta_R,1.7619779678660896
BCUTare-1h,3.5813311233641376
BCUTare-1l,2.1740916378959043
ETA_beta_s,13.75
ETA_dPsi_A,0.14739253996447588
ETA_dPsi_B,0.0
ETA_eta_BR,0.7634928285703539
ETA_eta_FL,4.918942726968691
ETA_eta_RL,10.408720733802742
LogEE_Dzpe,72.62774941090548
LogEE_Dzse,71.92033728412423
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,30.969189044575767
SlogP_VSA3,10.023291153407584
SlogP_VSA4,20.771211599071872
SlogP_VSA5,29.859270151271918
SlogP_VSA6,27.617679617875954
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,145.43981259675573
SpAbs_Dzpe,144.14533970308378
SpAbs_Dzse,142.74330807720781
SpDiam_DzZ,90.12448579680122
SpDiam_Dzi,108.11720946732032
SpDiam_Dzm,90.1220171530247
SpDiam_Dzp,110.8009608292511
SpDiam_Dzv,115.03825783201478
SpMAD_Dzpe,6.597935239343775
SpMAD_Dzse,6.533677908097903
SpMax_Dzpe,72.62774941090548
SpMax_Dzse,71.92033728412423
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.625
AETA_eta_BR,0.03470421948047064
AETA_eta_FL,0.22358830577130415
AETA_eta_RL,0.47312366971830644
DetourIndex,1760
EState_VSA1,10.023291153407584
EState_VSA2,0.0
EState_VSA3,23.74524370621737
EState_VSA4,35.22592571579147
EState_VSA5,0.0
EState_VSA6,10.371583059757844
EState_VSA7,32.903945735995094
EState_VSA8,5.156663257125445
EState_VSA9,4.523094936973348
ETA_beta_ns,13.0
ETA_shape_p,0.20376175548589343
ETA_shape_x,0.07836990595611286
ETA_shape_y,0.31974921630094044
GhoseFilter,True
LogEE_Dzare,72.77462848920034
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,144.34536878030622
SpDiam_Dzpe,106.54767308520614
SpDiam_Dzse,105.32266963790445
SpMAD_Dzare,6.610900572579806
SpMax_Dzare,72.77462848920034
TopoPSA(NO),63.410000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,32.43881086230788
VSA_EState9,22.404186586671706
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5909090909090909
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.016666666666666687
FilterItLogS,-4.812912585438701
SpDiam_Dzare,106.92780370607952
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5896825396825399
ETA_epsilon_2,0.8530303030303028
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5433333333333337
ETA_epsilon_5,0.8530303030303028
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14774705581157188
ETA_dEpsilon_B,0.04634920634920625
ETA_dEpsilon_C,-0.10139784946236563
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7727272727272727
MDEDescriptor,"0.516459056608978,3.86137441796925,5.973221444100828,0.0,6.652412704890515,11.374730604629711,0.0,6.585555701217671,0.0,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0"
APolDescriptor,49.001859999999986
BCUTDescriptor,"11.994332786671285,31.97207210189891,-0.23754647022807887,0.24367279294581204,6.255991542848541,12.92181922382601"
BPolDescriptor,32.23614
TPSADescriptor,71.79
ALOGPDescriptor,"1.4237999999999995,2.0272064399999987,84.4828"
XLogPDescriptor,2.839
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,320.11946366
ChiPathDescriptor,"15.905412915006313,10.408720733802742,10.068925128703258,8.535210419312124,7.114442906456069,4.645259659531799,2.9880138674756966,2.269642313100516,13.29164005606868,7.810167631660175,6.266335626512224,4.7022466743364175,3.4373352488637217,1.897130688953754,1.134936011490082,0.72385341359395"
ChiChainDescriptor,"0.0,0.0,0.2405626121623441,0.38821581067811123,0.6132535927538455,0.0,0.0,0.13462517210437142,0.14953326322768587,0.19970436604351405"
AtomCountDescriptor,42
BondCountDescriptor,24
SmallRingDescriptor,"3,2,3,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.157756858982449,0.16666666666666666,0.8609618568023515,0.15137471507731048,0.9375624715960567,0.02280752297933222,0.2509500906611194,0.017987726255499128"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,5,2,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"44.31823686789395,2.014465312176998,17.75917240860408,7.96573625548356,6.302731164223029"
FractionalPSADescriptor,0.22426002836318762
WienerNumbersDescriptor,"985.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.099565092211914,8.458547045591525,11.099307066747116,2.050555636240928,2.93335131982651,3.190258675931698"
FractionalCSP3Descriptor,0.4375
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,6.481481481481482,3.1653477717617657"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1474.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.4375
AutocorrelationDescriptorMass,"31.171120747625807,34.28013875262015,47.21808453263158,48.33457352681232,44.155583800598954"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.2938589334592792,-0.1356614579636345,0.05908404664933075,-0.04355732847934739,-0.004410431151576645"
EccentricConnectivityIndexDescriptor,344
AutocorrelationDescriptorPolarizability,"1822.312163923248,2177.4492107614283,3204.5833874472655,3114.165285563231,2903.199933854249"
