DLiP-ID,T001TA
AATSC4v,3.7758823011579925
AATSC5Z,-1.4520050528356945
AATSC5c,0.0006431554456970459
AATSC5d,-0.10569469498864974
AATSC5i,-0.029860806413154854
AATSC5m,-6.862708206588264
AATSC5p,-0.02256876534219045
AATSC5s,-0.21759012437609965
AATSC5v,-6.7926746708385535
AATSC6Z,-0.9928490998009717
AATSC6c,0.0003456870113062159
AATSC6d,-0.08792158524778843
AATSC6i,0.10905640257168761
AATSC6m,-4.599317189126976
AATSC6p,0.007588176465016669
AATSC6s,-0.2832050176914259
AATSC6v,-1.6765586821728238
AATSC7Z,-1.4954797656462189
AATSC7c,0.0007260073598793078
AATSC7d,-0.10743801652892561
AATSC7i,-0.20618221005309748
AATSC7m,-7.150988180473105
AATSC7p,-0.038157353189186095
AATSC7s,-0.19110970729488655
AATSC7v,-10.573158930864778
AATSC8Z,-0.25698996231911575
AATSC8c,-0.004596051172902741
AATSC8d,-0.008866090370792588
AATSC8i,-0.11995376779778552
AATSC8m,-1.2572826505968773
AATSC8p,-0.020322464371308517
AATSC8s,-0.07041550618075565
AATSC8v,-3.1438156866158895
ATS0are,410.0796
ATS1are,439.179
ATS2are,800.1459
ATS3are,1075.2229
ATS4are,1315.439
ATS5are,1233.575
ATS6are,1360.2387999999999
ATS7are,1289.3558
ATS8are,1372.396
ATSC0dv,285.030303030303
ATSC0pe,8.493262121212119
ATSC0se,5.6541810909090895
ATSC1dv,136.49862258953164
ATSC1pe,0.19339111570248665
ATSC1se,-0.1631915041322309
ATSC2dv,132.77502295684113
ATSC2pe,4.799518342516077
ATSC2se,3.1996791735537196
ATSC3dv,-7.033057851239664
ATSC3pe,-1.8298745867768458
ATSC3se,-1.666653553719006
ATSC4dv,-60.39944903581265
ATSC4pe,0.2871796143250799
ATSC4se,0.33541834710744006
ATSC5dv,-232.59044995408627
ATSC5pe,-4.614018755739193
ATSC5se,-2.6046514380165258
ATSC6dv,-237.02571166207528
ATSC6pe,-4.627168617998153
ATSC6se,-2.7155125619834686
ATSC7dv,-152.99173553719007
ATSC7pe,-2.6462398760330523
ATSC7se,-1.044800429752066
ATSC8dv,72.52984389348025
ATSC8pe,-0.8599229109274683
ATSC8se,-0.7406561983471096
AXp-0dv,0.604283954903124
AXp-1dv,0.3135339842931749
AXp-2dv,0.1793183446132121
AXp-3dv,0.08510011219049916
AXp-4dv,0.04620664399481044
AXp-5dv,0.025484130395499474
AXp-6dv,0.014327419416595502
AXp-7dv,0.008009394272712066
BertzCT,1153.9147381174876
ECIndex,748
ETA_eta,40.786784136346505
GATS1dv,0.3817290536105539
GATS1pe,0.6597659576991353
GATS1se,0.6874332147421603
GATS2dv,0.735313445430208
GATS2pe,0.5523447403914356
GATS2se,0.5163446613279653
GATS3dv,1.0268734775488584
GATS3pe,1.0601905933997071
GATS3se,1.124471904163142
GATS4dv,1.1603194009902495
GATS4pe,1.1214543736490277
GATS4se,1.141414003624144
GATS5dv,1.2993987529290625
GATS5pe,1.2189350362468392
GATS5se,1.2185568799898048
GATS6dv,1.2857250065665222
GATS6pe,1.2371519602709917
GATS6se,1.258420752559482
GATS7dv,1.07706198920078
GATS7pe,0.969343784234397
GATS7se,0.9281680827260913
GATS8dv,0.7976692701650452
GATS8pe,0.8786794072001397
GATS8se,0.8301608430841075
LogEE_A,4.4654512159587325
LogEE_D,194.18932903611565
MATS1dv,0.45807024193622936
MATS1pe,0.02177994787916869
MATS1se,-0.027607220008366518
MATS2dv,0.24208370934283863
MATS2pe,0.2936725422094846
MATS2se,0.29408775038235174
MATS3dv,-0.009523596360665637
MATS3pe,-0.08315619773538972
MATS3se,-0.11376886985415775
MATS4dv,-0.06659882749612708
MATS4pe,0.0106268297066961
MATS4se,0.018644113640910336
MATS5dv,-0.2733874371148775
MATS5pe,-0.1820046724316848
MATS5se,-0.15433257718665536
MATS6dv,-0.24834538077649485
MATS6pe,-0.1627018383878524
MATS6se,-0.14342794109503182
MATS7dv,-0.16631877165609005
MATS7pe,-0.09654260518825601
MATS7se,-0.05725691714288247
MATS8dv,0.07239051375864268
MATS8pe,-0.028803213466213715
MATS8se,-0.03726515212504824
MAXaaCH,2.005754736952428
MAXaaaC,0.9971682458821711
MAXaasC,1.072009532207945
MAXaasN,1.6344567796254303
MAXdssC,-0.4576550723340047
MAXsCH3,1.9591785950491307
MAXssNH,3.4992271352985638
MAXsssN,0.9962344865632204
MDEC-11,2.2893064469505187
MDEC-12,5.835541856097406
MDEC-13,12.0523436770796
MDEC-14,1.950611058431908
MDEC-22,6.4364206958376515
MDEC-23,19.1824727366539
MDEC-24,1.1209001181410407
MDEC-33,16.44285959405588
MDEC-34,1.963007112151721
MDEN-23,0.6299605249474366
MDEN-33,0.6506976368304991
MDEO-11,0.9671079886163778
MDEO-12,0.6156488412588035
MINaaCH,1.8914277940887094
MINaaaC,0.775493075814144
MINaasC,0.8080490467792056
MINaasN,1.6344567796254303
MINdssC,-0.623118157535649
MINsCH3,1.3914823701263996
MINssNH,3.4992271352985638
MINsssN,0.9962344865632204
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8214285714285716
SM1_Dzi,1.7666692712220973
SM1_Dzm,1.8163286094222189
SM1_Dzp,-7.484198594423033
SM1_Dzv,-3.2722709032638435
SddssSe,0
SpAD_Dt,877.3255396867269
SpAbs_A,42.601400524311025
SpAbs_D,388.37865807223153
SpMAD_A,1.2529823683620889
SpMAD_D,11.422901708006805
SpMax_A,2.581285171003489
SpMax_D,194.18932903611565
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,100.95
TpiPC10,8.926553308286254
VAdjMat,6.20945336562895
VE1_DzZ,5.753248868624354
VE1_Dzi,5.752694368030738
VE1_Dzm,5.753224033370518
VE1_Dzp,5.7089421884128315
VE1_Dzv,5.728522994461387
VE2_DzZ,0.16921320201836335
VE2_Dzi,0.16919689317737466
VE2_Dzm,0.16921247156972113
VE2_Dzp,0.16791006436508327
VE2_Dzv,0.16848597042533492
VE3_DzZ,2.973540147497643
VE3_Dzi,2.9734437624238352
VE3_Dzm,2.97353583075279
VE3_Dzp,2.965809182158296
VE3_Dzv,2.969233162011407
VR1_DzZ,232.87344091464308
VR1_Dzi,232.98924523984323
VR1_Dzm,232.87731964830908
VR1_Dzp,238.9874619968212
VR1_Dzv,236.3665372324686
VR2_DzZ,6.849218850430679
VR2_Dzi,6.852624859995389
VR2_Dzm,6.84933293083262
VR2_Dzp,7.029042999906506
VR2_Dzv,6.951956977425547
VR3_DzZ,6.674270565576285
VR3_Dzi,6.6747677263536005
VR3_Dzm,6.67428722141024
VR3_Dzp,6.700186521913192
VR3_Dzv,6.689159155664605
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.16044787839488883
Xch-7dv,0.29575348853138955
Xpc-4dv,3.0675143721888953
Xpc-5dv,4.549243071136643
Xpc-6dv,6.4007287757409035
Zagreb1,188.0
Zagreb2,229.0
fragCpx,247.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,2
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,10
nBondsD,4
nBondsM,14
nBondsO,37
nBondsS,55
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.213327272727273
AATS1are,6.364913043478261
AATS2are,6.300361417322835
AATS3are,6.287853216374269
AATS4are,6.263995238095238
AATS5are,6.261802030456853
AATS6are,6.154926696832579
AATS7are,6.053313615023474
AATS8are,5.9155
AATSC0dv,4.318640955004591
AATSC0pe,0.12868578971533515
AATSC0se,0.08566941046831954
AATSC1dv,1.9782409070946614
AATSC1pe,0.0028027697927896617
AATSC1se,-0.002365094262785955
AATSC2dv,1.0454726217074104
AATSC2pe,0.03779148301193761
AATSC2se,0.02519432420121039
AATSC3dv,-0.041128993282103295
AATSC3pe,-0.010701020975303191
AATSC3se,-0.009746512010052666
AATSC4dv,-0.28761642398006027
AATSC4pe,0.0013675219729765709
AATSC4se,0.001597230224321143
AATSC5dv,-1.180662182508052
AATSC5pe,-0.023421415003752246
AATSC5se,-0.013221580903637186
AATSC6dv,-1.0725145324075804
AATSC6pe,-0.020937414561077616
AATSC6se,-0.012287387158296238
AATSC7dv,-0.7182710588600473
AATSC7pe,-0.012423661389826536
AATSC7se,-0.00490516633686416
AATSC8dv,0.3126286374718976
AATSC8pe,-0.0037065642712390875
AATSC8se,-0.003192483613565128
AETA_eta,1.1996112981278384
ATSC0are,9.09804848484848
ATSC1are,0.0281493112947733
ATSC2are,5.271103673094589
ATSC3are,-2.2139104683195434
ATSC4are,0.19136694214877625
ATSC5are,-4.752181083562882
ATSC6are,-4.667313865932037
ATSC7are,-2.1934352617079886
ATSC8are,-1.079570431588627
BCUTZ-1h,8.030468902713707
BCUTZ-1l,5.675242649741755
BCUTc-1h,0.5082177345244824
BCUTc-1l,-0.4774441500780172
BCUTd-1h,4.017083857331849
BCUTd-1l,0.9772072793710652
BCUTi-1h,14.552217164004134
BCUTi-1l,10.936084595189953
BCUTm-1h,16.01598819391826
BCUTm-1l,11.686623198215745
BCUTp-1h,2.013042417782995
BCUTp-1l,0.7400405895551663
BCUTs-1h,7.01154100739665
BCUTs-1l,1.1862912470824616
BCUTv-1h,20.912922243523216
BCUTv-1l,14.700334938321037
BalabanJ,1.572407137280056
Diameter,13
ETA_beta,36.75
GATS1are,0.6792761070479897
GATS2are,0.5469564411268701
GATS3are,1.0826653462299656
GATS4are,1.1415441263936912
GATS5are,1.2254604096601414
GATS6are,1.2378220147581354
GATS7are,0.942630049839357
GATS8are,0.8685652682082177
HybRatio,0.52
Lipinski,True
LogEE_Dt,438.6627698433635
MATS1are,0.0029594729287100484
MATS2are,0.3010880547007273
MATS3are,-0.09392033479765642
MATS4are,0.006610637017824461
MATS5are,-0.17499371204473924
MATS6are,-0.1532041120599531
MATS7are,-0.07470349248165092
MATS8are,-0.03375659901297788
MAXssCH2,0.7461622818319247
MAXsssCH,-0.18291572184429405
MAXssssC,-0.6654851062648128
MINssCH2,0.2426359363189723
MINsssCH,-0.9497856040564379
MINssssC,-0.6654851062648128
NsssssAs,0
RotRatio,0.08108108108108109
SM1_Dzpe,1.9383414932680538
SM1_Dzse,1.8035259735430311
SMR_VSA1,23.915011690087336
SMR_VSA2,0.0
SMR_VSA3,19.68370771349864
SMR_VSA4,11.835812092322787
SMR_VSA5,52.17948368474616
SMR_VSA6,20.640100371266954
SMR_VSA7,35.5228477603919
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,327.5259707935825
SpAD_Dzi,322.52335503356767
SpAD_Dzm,327.59249456212285
SpAD_Dzp,452.15833791109105
SpAD_Dzv,401.270621924024
SpAbs_Dt,877.3255396867273
SpDiam_A,5.040324083821552
SpDiam_D,279.78301717547424
SpMAD_Dt,25.80369234372726
SpMax_Dt,438.6627698433635
SsssssAs,0
VE1_Dzpe,5.75381563940712
VE1_Dzse,5.753161625183483
VE2_Dzpe,0.16922987174726822
VE2_Dzse,0.16921063603480832
VE3_Dzpe,2.973638655815351
VE3_Dzse,2.973524983178428
VMcGowan,354.54000000000156
VR1_Dzpe,232.79195015172388
VR1_Dzse,232.88608990065234
VR2_Dzpe,6.846822063285996
VR2_Dzse,6.849590879430951
VR3_Dzpe,6.673920568495487
VR3_Dzse,6.674324881098246
mZagreb1,13.868055555555555
mZagreb2,7.180555555555554
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,2
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,61
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.13784921946740122
AATSC1are,0.00040796103325758406
AATSC2are,0.04150475333145346
AATSC3are,-0.012946844843973938
AATSC4are,0.0009112711530894107
AATSC5are,-0.024122746617070468
AATSC6are,-0.021119067266660803
AATSC7are,-0.010297818130084454
AATSC8are,-0.004653320825813047
AETA_beta,1.0808823529411764
BCUTdv-1h,6.030414537076954
BCUTdv-1l,0.9890044740888045
BCUTpe-1h,3.503943368855078
BCUTpe-1l,2.2245639932434416
BCUTse-1h,3.7165276900683395
BCUTse-1l,2.420454201379101
ETA_alpha,15.766666666666667
ETA_dBeta,-8.75
ETA_eta_B,0.9948035875387333
ETA_eta_F,34.22318152191274
ETA_eta_L,9.031102226726174
ETA_eta_R,75.00996565825925
ETA_psi_1,0.5393386545039911
LabuteASA,198.55371635022237
LogEE_DzZ,163.81655682536265
LogEE_Dzi,161.31363837770212
LogEE_Dzm,163.8496687107503
LogEE_Dzp,225.35209946154202
LogEE_Dzv,200.3465811764299
PEOE_VSA1,10.05365155780638
PEOE_VSA2,19.388893829844598
PEOE_VSA3,14.156174015934997
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,25.122838405075452
PEOE_VSA7,57.70533585715646
PEOE_VSA8,19.481568179819174
PEOE_VSA9,17.252469541612683
SM1_Dzare,2.1712424383434152
SpAD_Dzpe,325.3640864183578
SpAD_Dzse,327.8438269713728
SpAbs_DzZ,325.8116850792968
SpAbs_Dzi,320.8606074841822
SpAbs_Dzm,325.8830088120785
SpAbs_Dzp,458.18839751750704
SpAbs_Dzv,403.9654332561237
SpDiam_Dt,627.8395393536875
SpMAD_DzZ,9.633116788046543
SpMAD_Dzi,9.48598103039905
SpMAD_Dzm,9.6350733694742
SpMAD_Dzp,13.298774644443855
SpMAD_Dzv,11.802077115412471
SpMax_DzZ,163.81655682536265
SpMax_Dzi,161.31363837770212
SpMax_Dzm,163.8496687107503
SpMax_Dzp,225.35209946154202
SpMax_Dzv,200.3465811764299
VE1_Dzare,5.754919466986705
VE2_Dzare,0.16926233726431486
VE3_Dzare,2.9738304801249327
VR1_Dzare,232.61810306597997
VR2_Dzare,6.841708913705293
VR3_Dzare,6.673173497852609
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46372549019607845
AETA_dBeta,-0.25735294117647056
AETA_eta_B,0.029258929045256864
AETA_eta_F,1.0065641624091983
AETA_eta_L,0.2656206537272404
AETA_eta_R,2.2061754605370365
BCUTare-1h,3.557538514817616
BCUTare-1l,2.174737246219201
ETA_beta_s,22.75
ETA_dPsi_A,0.17466134549600887
ETA_dPsi_B,0.0
ETA_eta_BR,1.3388035875387332
ETA_eta_FL,6.888307748108188
ETA_eta_RL,15.919409974834362
LogEE_Dzpe,162.73905325309852
LogEE_Dzse,163.97495836726122
PEOE_VSA10,11.518956857145081
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,64.54678433372244
SlogP_VSA3,20.746758944869704
SlogP_VSA4,11.835812092322787
SlogP_VSA5,51.41499073738191
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,321.71110540605144
SpAbs_Dzpe,323.53976501292897
SpAbs_Dzse,326.1463907609793
SpDiam_DzZ,242.98063839851733
SpDiam_Dzi,239.6026617962748
SpDiam_Dzm,243.02006502987035
SpDiam_Dzp,319.42404114288234
SpDiam_Dzv,288.1113127779237
SpMAD_Dzpe,9.56953195348111
SpMAD_Dzse,9.642465499158023
SpMax_Dzpe,162.73905325309852
SpMax_Dzse,163.97495836726122
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6691176470588235
AETA_eta_BR,0.03937657610408039
AETA_eta_FL,0.20259728670906435
AETA_eta_RL,0.46821794043630477
DetourIndex,7366
EState_VSA1,35.45767089912458
EState_VSA2,18.380568498235363
EState_VSA3,6.544756405912575
EState_VSA4,38.38094550325348
EState_VSA5,14.09534396535438
EState_VSA6,4.567099647791355
EState_VSA7,51.960417072608934
EState_VSA8,5.316788604006331
EState_VSA9,4.736862953800049
ETA_beta_ns,14.0
ETA_shape_p,0.2748414376321353
ETA_shape_x,0.03171247357293869
ETA_shape_y,0.4249471458773784
GhoseFilter,True
LogEE_Dzare,160.9194127747417
SlogP_VSA10,9.589074368143644
SlogP_VSA11,0.0
SpAbs_Dzare,319.66758311114006
SpDiam_Dzpe,241.65291993483928
SpDiam_Dzse,243.1752361783037
SpMAD_Dzare,9.4620913354721
SpMax_Dzare,160.9194127747417
TopoPSA(NO),100.95
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6344567796254303
VSA_EState9,81.44887655370789
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.4117647058823529
EState_VSA10,19.178148736287287
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036274509803921544
FilterItLogS,-4.092404958764348
SpDiam_Dzare,239.4455252492964
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5883838383838373
ETA_epsilon_2,0.8598039215686271
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.557207207207206
ETA_epsilon_5,0.8438095238095235
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14671717171717163
ETA_dEpsilon_B,0.031176631176631386
ETA_dEpsilon_C,-0.11554054054054025
ETA_dEpsilon_D,0.015994397759103607
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6176470588235294
MDEDescriptor,"2.2893064469505187,5.835541856097406,12.0523436770796,1.950611058431908,6.4364206958376515,19.1824727366539,1.1209001181410407,16.44285959405588,1.963007112151721,0.0,0.9671079886163778,0.6156488412588035,0.0,0.0,0.0,0.0,0.0,0.6299605249474366,0.6506976368304991"
APolDescriptor,73.747376
BCUTDescriptor,"11.849999999999996,15.998956327712738,-0.3084728235680034,0.34944981922362306,4.944446941173395,12.15450110127766"
BPolDescriptor,47.33062399999999
TPSADescriptor,100.95
ALOGPDescriptor,"2.2087000000000026,4.878355690000011,125.7685"
XLogPDescriptor,1.9679999999999997
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,468.23727038
ChiPathDescriptor,"24.94686479933369,15.919409974834368,15.939972428918265,13.061660909573492,11.140916673725139,8.917985101699845,6.5351403588943615,4.778538426703575,20.545654466706218,11.600757418847472,10.221145642953093,6.6378087508589365,5.036524195434338,3.644230646556422,2.3926790425714484,1.5378037003607157"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.39856858967637593,0.9072174340169479,0.0,0.0,0.02795084971874737,0.1604478783948888,0.2957534885313897"
AtomCountDescriptor,66
BondCountDescriptor,37
SmallRingDescriptor,"4,2,2,1,0,0,1,3,0,0,0"
ChiClusterDescriptor,"3.8969511808822226,0.35355339059327373,1.0606026613410002,0.0,2.2861370594090147,0.20412414523193154,0.31691972357274895,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,2,5,3,3,0"
ZagrebIndexDescriptor,188.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"68.62223970212904,2.0183011677096774,26.091264280548913,13.026512244392737,13.064752036156174"
FractionalPSADescriptor,0.21559582371149907
WienerNumbersDescriptor,"3200.0,64.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.534179799408434,13.074713049352344,19.829457471714154,3.067514372188897,4.549243071136639,5.964730256567655"
FractionalCSP3Descriptor,0.52
KierHallSmartsDescriptor,"0,0,0,0,0,0,6,0,3,0,0,4,3,0,0,4,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.04601899196494,10.400738688827332,5.217619986850756"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,3639.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.52
AutocorrelationDescriptorMass,"39.31226638281065,40.820553127780286,64.61131620350392,72.33209097705625,75.2399831119577"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.8854688919368419,-0.6379028259267009,0.5459408763279433,-0.5197821585505357,0.185214140525075"
EccentricConnectivityIndexDescriptor,748
AutocorrelationDescriptorPolarizability,"2591.9505635059368,3159.546466254995,4771.02322558557,5189.685828116275,5051.404374796024"
