DLiP-ID,J100HH
GATS3pe,0.7429621159375179
GATS3se,0.6813812630485092
GATS4dv,0.9051875560736082
GATS4pe,0.7305588118621875
GATS4se,0.7219893975977445
GATS5dv,1.4498321133268972
GATS5pe,1.286382836775546
GATS5se,1.280391364237428
GATS6dv,1.711742812319748
GATS6pe,1.3685484958929284
GATS6se,1.3225048915608646
GATS7dv,1.5991933484765262
GATS7pe,1.366044945785073
GATS7se,1.293564867523662
GATS8dv,1.5084023217632225
GATS8pe,1.1202914006449303
GATS8se,0.9550514698808796
MATS1dv,0.6108121964134836
MATS1pe,0.2136730665169746
MATS1se,0.17981098910103332
MATS2dv,0.3978640801979916
MATS2pe,0.2279197777950913
MATS2se,0.24320483972935789
MATS3dv,0.19595847167792826
MATS3pe,0.07879511479894827
MATS3se,0.07395703384780486
MATS4dv,0.15013465584563157
MATS4pe,0.17569250896053148
MATS4se,0.10517433472215802
MATS5dv,-0.11659517760894297
MATS5pe,-0.11511823358161957
MATS5se,-0.16055106687881068
MATS6dv,-0.32815365738286156
MATS6pe,-0.23668695077978275
MATS6se,-0.23140522917291567
MATS7dv,-0.3853092638982581
MATS7pe,-0.3131943593845515
MATS7se,-0.27680549573112784
MATS8dv,-0.522750110698472
MATS8pe,-0.2828883819832599
MATS8se,-0.18025579943912698
MAXaaCH,1.9829660336356765
MAXaaaC,0.609132889266818
MAXaasC,0.908887471655329
MAXaasN,1.8223559933232552
MAXsCH3,2.1406203579384564
MDEC-11,0.7137779938626254
MDEC-12,3.6098438313508323
MDEC-13,3.4200580260340847
MDEC-22,1.951638720962779
MDEC-23,5.965180668497926
MDEC-33,3.558425508957993
MDEN-22,4.023580535599607
MDEN-23,4.837970321995926
MDEN-33,0.6850067105944414
MINaaCH,1.9829660336356765
MINaaaC,0.609132889266818
MINaasC,0.7420474563282102
MINaasN,1.769717970521542
MINsCH3,1.954343505920887
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,141.72
TpiPC10,8.770551276534992
VAdjMat,5.754887502163468
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0423606797749979
Xch-6dv,0.10163725754406065
Xch-7dv,0.16004279310025737
Xpc-4dv,1.632408666733135
Xpc-5dv,2.1149792972372627
Xpc-6dv,2.7014469692318985
Zagreb1,128.0
Zagreb2,148.0
fragCpx,79.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,0
nBondsM,15
nBondsO,27
nBondsS,34
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,12
naHRing,3
AATS0are,6.223337500000002
AATS1are,6.563848979591837
AATS2are,6.351968604651163
AATS3are,6.048910000000001
AATS4are,6.029905714285715
AATS5are,6.566296551724139
AATS6are,6.703137349397591
AATS7are,6.466477906976744
AATS8are,6.161305194805195
AATSC0dv,3.8667481138545945
AATSC0pe,0.10597482638888885
AATSC0se,0.06003011414930553
AATSC1dv,2.36185690840122
AATSC1pe,0.022643966128117886
AATSC1se,0.010794074201034563
AATSC2dv,1.538440181676077
AATSC2pe,0.024153758882428926
AATSC2se,0.01459961429061691
AATSC3dv,0.7577220507544581
AATSC3pe,0.008350298611111109
AATSC3se,0.004439649184027779
AATSC4dv,0.5805328973153046
AATSC4pe,0.018618983134920622
AATSC4se,0.006313627318948413
AATSC5dv,-0.45084418310392166
AATSC5pe,-0.012199634818007688
AATSC5se,-0.009637898871527792
AATSC6dv,-1.2688875357396667
AATSC6pe,-0.02508285851740296
AATSC6se,-0.013891282321996334
AATSC7dv,-1.4898938694292916
AATSC7pe,-0.033190717861757105
AATSC7se,-0.016616665505894707
AATSC8dv,-2.021343004560597
AATSC8pe,-0.02997904716810964
AATSC8se,-0.010820776216405115
ATSC0are,4.987124999999995
ATSC1are,1.311989062500004
ATSC2are,2.0010093750000024
ATSC3are,0.5167687499999974
ATSC4are,1.6010015624999956
ATSC5are,-0.9940640624999895
ATSC6are,-1.813457812499986
ATSC7are,-2.39999062499999
ATSC8are,-2.2494796874999965
BalabanJ,2.4299970534037296e-06
Diameter,100000000
GATS1are,0.6621028740844409
GATS2are,0.8295437495737572
GATS3are,0.8176918565305663
GATS4are,0.8113486513486514
GATS5are,1.4288001949848448
GATS6are,1.5027164828952628
GATS7are,1.447140106704998
GATS8are,1.1843183209752126
HybRatio,0.5714285714285714
Lipinski,True
MATS1are,0.2577063489505896
MATS2are,0.22394514712594282
MATS3are,0.04973787502819741
MATS4are,0.14675518030356713
MATS5are,-0.10997300808201703
MATS6are,-0.210290836252747
MATS7are,-0.26859756897266185
MATS8are,-0.2811786454015191
MAXssCH2,1.0802770971207396
MAXsssNH,1.3495027527592187
MINssCH2,0.7637244373057865
MINsssNH,1.3495027527592187
NsssssAs,0
RotRatio,0.2962962962962963
SMR_VSA1,17.306942892030456
SMR_VSA2,0.0
SMR_VSA3,39.78929167856704
SMR_VSA4,0.0
SMR_VSA5,42.151885370530486
SMR_VSA6,26.392953978013743
SMR_VSA7,11.760295063310071
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,295.3600000000002
mZagreb2,5.583333333333331
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,6
nBondsKS,43
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1038984374999999
AATSC1are,0.026775286989795997
AATSC2are,0.023267550872093052
AATSC3are,0.005167687499999974
AATSC4are,0.015247633928571386
AATSC5are,-0.01142602370689643
AATSC6are,-0.02184888930722875
AATSC7are,-0.02790686773255802
AATSC8are,-0.02921402191558437
LabuteASA,166.29617567633713
PEOE_VSA1,17.306942892030456
PEOE_VSA2,0.0
PEOE_VSA3,9.665781456092393
PEOE_VSA4,9.499376414562832
PEOE_VSA5,10.197363616602075
PEOE_VSA6,18.685622149081738
PEOE_VSA7,41.599581031779095
PEOE_VSA8,11.44678160159525
PEOE_VSA9,27.18485677717953
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.025959978669241
PEOE_VSA11,0.0
PEOE_VSA12,10.312872963641414
PEOE_VSA13,5.777653723919194
SlogP_VSA1,17.306942892030456
SlogP_VSA2,66.18224565658076
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,19.038486817465095
SlogP_VSA6,21.40520001077227
SlogP_VSA7,0.0
SlogP_VSA8,5.777653723919194
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,5.777653723919194
EState_VSA4,46.295948978657066
EState_VSA5,16.66179468024159
EState_VSA6,16.277282843006738
EState_VSA7,17.67190720329742
EState_VSA8,51.61117201485122
EState_VSA9,0.0
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),91.11999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.592073963844797
VSA_EState9,44.94984852280623
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-4.946828494641561
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.5769230769230769
MDEDescriptor,"0.7137779938626254,3.6098438313508323,3.4200580260340847,0.0,1.951638720962779,5.965180668497926,0.0,3.558425508957993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023580535599607,4.837970321995926,0.6850067105944414"
APolDescriptor,57.189446000000004
BCUTDescriptor,"11.988360235034996,34.96885438944479,-0.3585413022266518,0.25923934051569364,2.3429957557101813,12.339922855907837"
BPolDescriptor,36.530553999999995
TPSADescriptor,141.71999999999997
XLogPDescriptor,2.467
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,415.1128115600001
ChiPathDescriptor,"17.811190308942127,12.062881945713373,10.89821095762681,8.365545074130218,7.169327920663572,5.573930013242028,4.272525648184027,3.1048764975286987,17.749472481646386,10.826632138059722,8.906132610772957,5.747565488154454,3.9125541522917855,2.7718112192116706,1.9627724208700037,1.2330376503124623"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.41386054126573213,0.6320139335780742,0.0,0.0,0.0423606797749979,0.10163725754406064,0.16004279310025735"
AtomCountDescriptor,48
BondCountDescriptor,27
SmallRingDescriptor,"3,3,2,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.7037970004452285,0.0,0.21941609682128765,0.0,1.2749446090185939,0.0,0.08408517252140155,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,2,0,5,1,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,15
MannholdLogPDescriptor,1.68
WeightedPathDescriptor,"51.75795235012613,1.9906904750048513,35.782884929044506,0.0,28.592289115841385"
FractionalPSADescriptor,0.34140117108747886
WienerNumbersDescriptor,"2.5000001567E10,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1997513810470415,5.208756294578172,6.933784899286476,1.7519818226021848,2.180411353785643,2.6393063148705673"
FractionalCSP3Descriptor,0.5714285714285714
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,3
KappaShapeIndicesDescriptor,"22.290809327846365,10.51862673484295,5.9972838388411045"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1751.12
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.5714285714285714
AutocorrelationDescriptorMass,"49.20827869623712,37.27942715466362,55.25471013813692,53.849254773932664,50.92454039917532"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.42163259490079874,-0.3238295139059886,0.17826454290018853,-0.05103304211400862,-0.019350071615596456"
EccentricConnectivityIndexDescriptor,-1834574902
AutocorrelationDescriptorPolarizability,"1969.7510487901695,2281.012027734888,3134.0869001318893,2966.0292484212596,2872.4313365028956"
