DLiP-ID,T005CI
AATSC4c,0.0012116353939026652
AATSC4d,-0.018593586545425284
AATSC4i,0.05217113415544523
AATSC4m,-0.42500735885266716
AATSC4p,0.00044840871668618394
AATSC4s,-0.03924874740707955
AATSC4v,0.007361775076097189
AATSC5Z,-0.3149441796696482
AATSC5c,-0.001648317336790635
AATSC5d,-0.010188842462623224
AATSC5i,0.023131117784098015
AATSC5m,-1.4164892575307402
AATSC5p,-0.002215237632134511
AATSC5s,-0.14438650795593855
AATSC5v,-0.8206676449251287
AATSC6Z,-0.5566910758831578
AATSC6c,0.00013008100489049753
AATSC6d,-0.02228715699686167
AATSC6i,0.04114432345735972
AATSC6m,-2.649034942526495
AATSC6p,0.005724007445991381
AATSC6s,-0.16333295473342094
AATSC6v,-1.1265719301339718
AATSC7Z,0.541027015611547
AATSC7c,0.0013636082692355391
AATSC7d,-0.02001295547216402
AATSC7i,-0.10662197248728832
AATSC7m,2.5368923368557117
AATSC7p,-0.012855672633272973
AATSC7s,0.19259603480649376
AATSC7v,-0.30873666221628965
AATSC8Z,-0.5145727974447698
AATSC8c,-0.0008001873236315436
AATSC8d,-0.0060761578387010995
AATSC8i,0.17947796282423184
AATSC8m,-2.5282362932060205
AATSC8p,0.00910279933712921
AATSC8s,0.04559905421916119
AATSC8v,-0.8649357072026954
ATS0are,422.90959999999995
ATS1are,436.19100000000003
ATS2are,765.4549000000001
ATS3are,1093.5859999999998
ATS4are,1319.1459
ATS5are,1290.6530000000002
ATS6are,1298.5760000000005
ATS7are,1254.4778000000003
ATS8are,1261.942
ATSC0dv,271.5294117647061
ATSC0pe,10.048111764705876
ATSC0se,6.478851764705882
ATSC1dv,90.18339100346023
ATSC1pe,-0.654719290657427
ATSC1se,-0.49203934948096983
ATSC2dv,78.5709342560554
ATSC2pe,2.8468121972318388
ATSC2se,1.9132702560553634
ATSC3dv,-5.871972318339086
ATSC3pe,-0.8028546712802733
ATSC3se,-0.9311083183390996
ATSC4dv,-26.865051903114185
ATSC4pe,-0.3253710207612376
ATSC4se,-0.32957425605536517
ATSC5dv,-63.591695501730115
ATSC5pe,-1.9414278546712758
ATSC5se,-1.556820442906575
ATSC6dv,-31.45328719723185
ATSC6pe,-1.9972916089965387
ATSC6se,-0.7758907266435981
ATSC7dv,33.00346020761245
ATSC7pe,2.570867560553613
ATSC7se,1.1632507958477551
ATSC8dv,-51.2076124567474
ATSC8pe,-0.7883801038062259
ATSC8se,0.40676001384082994
AXp-0dv,0.5944876484857837
AXp-1dv,0.3361393061431276
AXp-2dv,0.19441049205874764
AXp-3dv,0.10955581066978655
AXp-4dv,0.061857337115892905
AXp-5dv,0.036452714007634904
AXp-6dv,0.02015418062382357
AXp-7dv,0.010842235059761488
BertzCT,894.4504526620922
ECIndex,853
ETA_eta,40.1082184219047
GATS1dv,0.4791964936076152
GATS1pe,0.7213432584038919
GATS1se,0.7167177139910617
GATS2dv,0.7284072790294621
GATS2pe,0.5238850963511436
GATS2se,0.4783656710412011
GATS3dv,0.9362808107067198
GATS3pe,0.8490298895945788
GATS3se,0.8519186716011324
GATS4dv,1.0684867599048802
GATS4pe,1.0260687510051676
GATS4se,1.0394147752921306
GATS5dv,1.1033934469114801
GATS5pe,1.0728981213879458
GATS5se,1.116528770674043
GATS6dv,1.0461070694450034
GATS6pe,1.0602286574808477
GATS6se,1.0545424702267754
GATS7dv,0.8792656284326402
GATS7pe,0.7473704659823518
GATS7se,0.7347780354791149
GATS8dv,1.1228331014198099
GATS8pe,1.1626431216540225
GATS8se,1.1283959595544215
LogEE_A,4.390021282281096
LogEE_D,217.02698254828042
MATS1dv,0.3273177102956319
MATS1pe,-0.0642141150889624
MATS1se,-0.07484479689095672
MATS2dv,0.1574142114384748
MATS2pe,0.15412506066401743
MATS2se,0.1606486854606045
MATS3dv,-0.008169651453880197
MATS3pe,-0.030184840763825643
MATS3se,-0.054292341320224216
MATS4dv,-0.03129257184313407
MATS4pe,-0.010241530566679513
MATS4se,-0.016088875453568834
MATS5dv,-0.07512017265622441
MATS5pe,-0.06197404613389066
MATS5se,-0.07707500012197119
MATS6dv,-0.036636975535044934
MATS6pe,-0.06286768568464797
MATS6se,-0.03787677294931318
MATS7dv,0.03880358988128653
MATS7pe,0.0816816602438117
MATS7se,0.057319794424007656
MATS8dv,-0.061654279429409355
MATS8pe,-0.025650555582649875
MATS8se,0.020525123914477195
MAXaaCH,1.4156214270453154
MAXaasC,0.1883252934912738
MAXdssC,-0.10640962032195733
MAXsCH3,2.0149610677978838
MAXsNH2,5.3827308165984045
MAXssNH,2.8637174576365596
MAXsssN,1.7417556712767752
MDEC-11,0.7211247851537042
MDEC-12,6.299835037312265
MDEC-13,4.713416564023367
MDEC-14,1.7544106429277195
MDEC-22,10.81317329590481
MDEC-23,20.66113968156946
MDEC-24,2.779318818187792
MDEC-33,7.484930824271933
MDEC-34,2.45959679314957
MDEN-11,0.4999999999999999
MDEN-12,0.2857142857142857
MDEN-13,0.18181818181818182
MDEN-23,0.25
MDEO-11,0.8660254037844388
MINaaCH,1.051454760378649
MINaasC,-0.7786324145130961
MINdssC,-0.8277628197480638
MINsCH3,1.7861936167054313
MINsNH2,5.3827308165984045
MINssNH,2.8637174576365596
MINsssN,1.7417556712767752
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.904761904761905
SM1_Dzi,1.9472382788603375
SM1_Dzm,1.9348520032409964
SM1_Dzp,-8.400108997947434
SM1_Dzv,-3.4199360905065253
SddssSe,0
SpAD_Dt,536.1363462778307
SpAbs_A,39.93235248752293
SpAbs_D,434.0539650965608
SpMAD_A,1.2100712875006947
SpMAD_D,13.153150457471542
SpMax_A,2.4342299402448813
SpMax_D,217.02698254828042
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,136.57999999999998
TpiPC10,7.536547254934343
VAdjMat,6.087462841250339
VE1_DzZ,5.6372997457769705
VE1_Dzi,5.6340994320278
VE1_Dzm,5.637270193504864
VE1_Dzp,5.642035782008439
VE1_Dzv,5.645692292873424
VE2_DzZ,0.17082726502354456
VE2_Dzi,0.17073028581902425
VE2_Dzm,0.17082636950014737
VE2_Dzp,0.170970781272983
VE2_Dzv,0.17108158463252798
VE3_DzZ,2.923327650856919
VE3_Dzi,2.922759786338116
VE3_Dzm,2.923322408568785
VE3_Dzp,2.9241674231109016
VE3_Dzv,2.924815296796133
VR1_DzZ,212.58447566251758
VR1_Dzi,213.06532709503867
VR1_Dzm,212.5693855385981
VR1_Dzp,212.7469988490487
VR1_Dzv,211.92683147748627
VR2_DzZ,6.441953807955078
VR2_Dzi,6.45652506348602
VR2_Dzm,6.44149653147267
VR2_Dzp,6.446878753001476
VR2_Dzv,6.422025196287463
VR3_DzZ,6.55326191037128
VR3_Dzi,6.555521287135743
VR3_Dzm,6.553190923722431
VR3_Dzp,6.554026129358965
VR3_Dzv,6.550163549031655
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08860598365302469
Xch-7dv,0.11106708098655974
Xpc-4dv,3.015489788794609
Xpc-5dv,3.688330059810641
Xpc-6dv,4.7086738631860605
Zagreb1,164.0
Zagreb2,189.0
fragCpx,100.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,4
nBondsM,10
nBondsO,34
nBondsS,59
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.219258823529411
AATS1are,6.321608695652174
AATS2are,6.1236392
AATS3are,6.075477777777777
AATS4are,6.135562325581395
AATS5are,6.087985849056605
AATS6are,6.039888372093025
AATS7are,5.889567136150236
AATS8are,6.067028846153846
AATSC0dv,3.9930795847750895
AATSC0pe,0.14776634948096876
AATSC0se,0.09527723183391003
AATSC1dv,1.3070056667168148
AATSC1pe,-0.009488685371846767
AATSC1se,-0.007131005064941592
AATSC2dv,0.6285674740484432
AATSC2pe,0.02277449757785471
AATSC2se,0.015306162048442908
AATSC3dv,-0.032622068435217144
AATSC3pe,-0.004460303729334852
AATSC3se,-0.0051728239907727755
AATSC4dv,-0.12495372978192644
AATSC4pe,-0.0015133535849359888
AATSC4se,-0.0015329035165365821
AATSC5dv,-0.2999608278383496
AATSC5pe,-0.009157678559770168
AATSC5se,-0.007343492655219694
AATSC6dv,-0.14629435905689234
AATSC6pe,-0.009289728413937388
AATSC6se,-0.0036087940774120844
AATSC7dv,0.15494582257095046
AATSC7pe,0.012069800753772831
AATSC7se,0.0054612713420082405
AATSC8dv,-0.24619044450359326
AATSC8pe,-0.0037902889606068555
AATSC8se,0.001955576989619375
AETA_eta,1.2154005582395364
ATSC0are,10.908652941176461
ATSC1are,-0.7902537197231754
ATSC2are,3.1222556228373706
ATSC3are,-1.1414607266435965
ATSC4are,-0.3594350346020698
ATSC5are,-2.1316238754325223
ATSC6are,-1.852937975778546
ATSC7are,2.581822404844273
ATSC8are,-0.38409723183390765
BCUTZ-1h,9.004072590154827
BCUTZ-1l,5.687963132972851
BCUTc-1h,0.43039158071502726
BCUTc-1l,-0.41353281852953644
BCUTd-1h,4.02793175490787
BCUTd-1l,0.9714969805938538
BCUTi-1h,17.424773716546845
BCUTi-1l,10.949274989692512
BCUTm-1h,19.000143301477383
BCUTm-1l,11.699924191841149
BCUTp-1h,1.9915788147192657
BCUTp-1l,0.5458483318333093
BCUTs-1h,8.001922750351767
BCUTs-1l,1.139243618359683
BCUTv-1h,20.896701724392614
BCUTv-1l,13.304117896320435
BalabanJ,2.014487073830639
Diameter,17
ETA_beta,32.5
GATS1are,0.723317100648391
GATS2are,0.5093734331785185
GATS3are,0.851349362043288
GATS4are,1.0281962713042487
GATS5are,1.0747160358388534
GATS6are,1.0512827233511957
GATS7are,0.7410333672898428
GATS8are,1.16112279354971
HybRatio,0.5833333333333334
Lipinski,True
LogEE_Dt,268.06817313891537
MATS1are,-0.07139293654890337
MATS2are,0.15570273139887347
MATS3are,-0.039529949211631984
MATS4are,-0.010421248067821538
MATS5are,-0.06267762083563407
MATS6are,-0.05372299425751116
MATS7are,0.07555871260027962
MATS8are,-0.011511068281840045
MAXssCH2,0.8739020500996024
MAXsssCH,0.06129873422663912
MAXssssC,-0.9302916614176531
MINssCH2,0.10574213622769224
MINsssCH,-0.512891970059629
MINssssC,-0.9302916614176531
NsssssAs,0
RotRatio,0.29411764705882354
SM1_Dzpe,2.0389170454475565
SM1_Dzse,1.8685311733240928
SMR_VSA1,23.880553994730988
SMR_VSA2,5.409283605791522
SMR_VSA3,10.216698334856808
SMR_VSA4,17.066563992720358
SMR_VSA5,65.3379821657759
SMR_VSA6,13.08951281182515
SMR_VSA7,35.14322502982472
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,382.4596178637466
SpAD_Dzi,373.10691002760615
SpAD_Dzm,382.3800848768351
SpAD_Dzp,489.8880405701299
SpAD_Dzv,450.4793294402234
SpAbs_Dt,536.1363462778306
SpDiam_A,4.868459880489763
SpDiam_D,315.9540584739315
SpMAD_Dt,16.246555947813054
SpMax_Dt,268.06817313891537
SsssssAs,0
VE1_Dzpe,5.636712933152208
VE1_Dzse,5.637396387542461
VE2_Dzpe,0.17080948282279418
VE2_Dzse,0.17083019356189277
VE3_Dzpe,2.9232235508098454
VE3_Dzse,2.923344793982437
VMcGowan,362.3600000000015
VR1_Dzpe,212.64794104778264
VR1_Dzse,212.58273120294524
VR2_Dzpe,6.443877001447959
VR2_Dzse,6.441900945543795
VR3_Dzpe,6.553560407772899
VR3_Dzse,6.553253704378229
mZagreb1,14.173611111111112
mZagreb2,7.361111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,62
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16042136678200677
AATSC1are,-0.011452952459756164
AATSC2are,0.024978044982698965
AATSC3are,-0.006341448481353314
AATSC4are,-0.0016717908586142782
AATSC5are,-0.010054829601096804
AATSC6are,-0.008618316166411842
AATSC7are,0.012121231947625695
AATSC8are,-0.0018466213068937868
AETA_beta,0.9848484848484849
BCUTdv-1h,7.004065172701066
BCUTdv-1l,0.9876583977506208
BCUTpe-1h,3.9886824510873033
BCUTpe-1l,2.2362393499897633
BCUTse-1h,4.009969334433114
BCUTse-1l,2.432003890481692
ETA_alpha,15.219047619047624
ETA_dBeta,-7.5
ETA_eta_B,0.947743518305991
ETA_eta_F,29.63025976125865
ETA_eta_L,9.592403182105452
ETA_eta_R,69.73847818316335
ETA_psi_1,0.5269579554822758
LabuteASA,193.77380303044916
LogEE_DzZ,191.28752898959334
LogEE_Dzi,186.6124622343746
LogEE_Dzm,191.24867431730365
LogEE_Dzp,244.13515030248834
LogEE_Dzv,224.92876143915657
PEOE_VSA1,21.056893206859698
PEOE_VSA2,19.792895158006985
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,25.831747514004253
PEOE_VSA7,51.16057945124389
PEOE_VSA8,31.115626755596118
PEOE_VSA9,10.978441961093775
SM1_Dzare,2.275772055068154
SpAD_Dzpe,380.0124933052143
SpAD_Dzse,382.870952042926
SpAbs_DzZ,380.7002403964012
SpAbs_Dzi,371.3561259504228
SpAbs_Dzm,380.5922844839021
SpAbs_Dzp,496.670409602924
SpAbs_Dzv,453.2774589688197
SpDiam_Dt,376.0007193174518
SpMAD_DzZ,11.589685389810503
SpMAD_Dzi,11.30627000083655
SpMAD_Dzm,11.587275299298033
SpMAD_Dzp,14.845092138488784
SpMAD_Dzv,13.650888770915861
SpMax_DzZ,191.28752898959334
SpMax_Dzi,186.6124622343746
SpMax_Dzm,191.24867431730365
SpMax_Dzp,244.13515030248834
SpMax_Dzv,224.92876143915657
VE1_Dzare,5.635982419829914
VE2_Dzare,0.17078734605545196
VE3_Dzare,2.923093943240326
VR1_Dzare,212.7176754968093
VR2_Dzare,6.445990166569979
VR3_Dzare,6.553888287822152
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4611832611832613
AETA_dBeta,-0.22727272727272727
AETA_eta_B,0.028719500554727
AETA_eta_F,0.8978866594320802
AETA_eta_L,0.2906788843062258
AETA_eta_R,2.113287217671617
BCUTare-1h,4.107728208358656
BCUTare-1l,2.186613930557745
ETA_beta_s,20.0
ETA_dPsi_A,0.18704204451772422
ETA_dPsi_B,0.0
ETA_eta_BR,1.119743518305991
ETA_eta_FL,5.874066861961653
ETA_eta_RL,15.466470044067105
LogEE_Dzpe,190.06803201762074
LogEE_Dzse,191.49209817823038
PEOE_VSA10,11.652840626803165
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,52.75707529907642
SlogP_VSA3,9.589074368143644
SlogP_VSA4,22.559400962395593
SlogP_VSA5,75.21758150409374
SlogP_VSA6,18.19910120538483
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,376.5915971131092
SpAbs_Dzpe,378.1357274362895
SpAbs_Dzse,381.1444825347951
SpDiam_DzZ,280.44081205172006
SpDiam_Dzi,272.54401660823197
SpDiam_Dzm,280.4158157806198
SpDiam_Dzp,361.01957741458693
SpDiam_Dzv,333.194010123877
SpMAD_Dzpe,11.51553010015801
SpMAD_Dzse,11.602150061906848
SpMax_Dzpe,190.06803201762074
SpMax_Dzse,191.49209817823038
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6060606060606061
AETA_eta_BR,0.03393162176684821
AETA_eta_FL,0.1780020261200501
AETA_eta_RL,0.4686809104262759
DetourIndex,4248
EState_VSA1,29.15053715689399
EState_VSA2,35.208430167590166
EState_VSA3,32.35197768060318
EState_VSA4,18.90801031431363
EState_VSA5,12.13273413692322
EState_VSA6,18.747384130231726
EState_VSA7,6.923737199690624
EState_VSA8,5.316788604006331
EState_VSA9,16.249478477794412
ETA_beta_ns,12.5
ETA_shape_p,0.2575093867334167
ETA_shape_x,0.032853566958698364
ETA_shape_y,0.32196495619524396
GhoseFilter,True
LogEE_Dzare,188.36476134610209
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,374.5057560259564
SpDiam_Dzpe,278.4860769091113
SpDiam_Dzse,280.7500774996475
SpMAD_Dzare,11.411866579185126
SpMax_Dzare,188.36476134610209
TopoPSA(NO),136.57999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.506271106388802
VSA_EState9,73.57706222694453
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.3787878787878788
EState_VSA10,18.774026599890284
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03881673881673868
FilterItLogS,-4.514076870746335
SpDiam_Dzare,275.7921905118827
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5791316526610633
ETA_epsilon_2,0.8751803751803747
ETA_epsilon_3,0.43608247422680324
ETA_epsilon_4,0.5564993564993552
ETA_epsilon_5,0.7994987468671676
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.14304917843426002
ETA_dEpsilon_B,0.022632296161708032
ETA_dEpsilon_C,-0.12041688227255198
ETA_dEpsilon_D,0.07568162831320713
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.5151515151515151
MDEDescriptor,"0.7211247851537042,6.299835037312265,4.713416564023367,1.7544106429277195,10.81317329590481,20.66113968156946,2.779318818187792,7.484930824271933,2.45959679314957,0.0,0.8660254037844388,0.0,0.0,0.4999999999999999,0.2857142857142857,0.18181818181818182,0.0,0.25,0.0"
APolDescriptor,73.74275499999999
BCUTDescriptor,"11.994272556704038,18.998408817706185,-0.3316805556954458,0.2593188761358545,3.9512936548809794,11.88735423234516"
BPolDescriptor,44.319244999999995
TPSADescriptor,136.57999999999998
ALOGPDescriptor,"-1.0165000000000028,1.0332722500000058,111.40480000000002"
XLogPDescriptor,3.398
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,462.26423409999995
ChiPathDescriptor,"24.758784066134826,15.46647004406711,14.530822758079031,11.141410265928192,8.349663825364011,6.244805716383308,4.10116855557776,3.02363981633232,19.618092400030864,11.428736408866339,9.331703618819885,6.463792829517405,4.2681562609966095,2.952669834618427,1.7131053530250042,1.0083278605578179"
ChiChainDescriptor,"0.0,0.0,0.0,0.15137471507731048,0.25364688940716357,0.0,0.0,0.0,0.08860598365302469,0.11106708098655974"
AtomCountDescriptor,68
BondCountDescriptor,34
SmallRingDescriptor,"2,1,2,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"3.108214223128479,0.16666666666666666,1.1125710800904904,0.17955837819827097,1.6887895643057877,0.14433756729740646,0.37983026478922227,0.07738335014271938"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,4,2,5,7,1,1"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"64.94187725470158,1.9679356743848964,23.740080038997796,9.899462613715226,11.28959262504682"
FractionalPSADescriptor,0.2954587223601948
WienerNumbersDescriptor,"3430.0,53.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.668692411677353,9.188701882785166,12.579519376931925,3.0154897887946097,3.688330059810642,4.454589580644685"
FractionalCSP3Descriptor,0.5833333333333334
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,8,0,0,3,2,0,0,4,3,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"29.231833910034602,13.347222222222221,8.273484630853202"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,3705.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.5833333333333334
AutocorrelationDescriptorMass,"39.039841486312355,37.07342655231853,54.06276612797478,60.392822170427316,61.17739374432046"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,12
AutocorrelationDescriptorCharge,"0.6811405462468413,-0.34779901530907564,0.13730914341569456,-0.17594706576956776,0.1740067531015949"
EccentricConnectivityIndexDescriptor,853
AutocorrelationDescriptorPolarizability,"2178.6423797949274,2510.243225264446,3460.8203254640803,3714.63783402751,3495.85794888061"
