DLiP-ID,T000JW
AATSC5d,-0.05950903295244143
AATSC5i,0.10763576897196851
AATSC5m,-13.687790513193761
AATSC5p,0.0025097540341321263
AATSC5s,-0.5004757139604008
AATSC5v,-6.797976968988433
AATSC6Z,0.23355905077004416
AATSC6c,0.007296009662296946
AATSC6d,-0.05491157710504517
AATSC6i,0.05528190432098177
AATSC6m,0.8779625859637132
AATSC6p,-0.013793233928832785
AATSC6s,0.4180569269670722
AATSC6v,-3.9031114255093167
AATSC7Z,0.7689035818408996
AATSC7c,-0.003604921276499063
AATSC7d,0.01965847563515202
AATSC7i,-0.13497428436379372
AATSC7m,3.496355373157018
AATSC7p,-0.015845903897960083
AATSC7s,0.2939238280346153
AATSC7v,-0.9534851793802959
AATSC8Z,1.5344648063306956
AATSC8c,0.0017602525910526499
AATSC8d,0.07548937942523948
AATSC8i,0.02836665959615291
AATSC8m,7.217153568443704
AATSC8p,0.006065000672929972
AATSC8s,0.14692566368951224
AATSC8v,5.212937303179944
ATS0are,303.1096
ATS1are,326.17400000000004
ATS2are,567.9177999999999
ATS3are,739.4630000000001
ATS4are,745.273
ATS5are,644.2730000000001
ATS6are,542.2678000000001
ATS7are,481.30499999999995
ATS8are,483.03679999999997
ATSC0dv,193.06122448979593
ATSC0pe,5.986640816326527
ATSC0se,3.8316695510204064
ATSC1dv,77.875052061641
ATSC1pe,0.2903901707621851
ATSC1se,0.1306441815910038
ATSC2dv,56.70137442732197
ATSC2pe,2.535815201999168
ATSC2se,1.7276611695127024
ATSC3dv,-61.82715535193672
ATSC3pe,-1.8557044981257809
ATSC3se,-1.1937205464389837
ATSC4dv,-134.0528946272387
ATSC4pe,-1.436995127030405
ATSC4se,-1.1283555985006248
ATSC5dv,-178.08538109121199
ATSC5pe,-6.1969800499791665
ATSC5se,-3.5067938092461453
ATSC6dv,52.74593919200333
ATSC6pe,3.0312646397334446
ATSC6se,2.557967386922115
ATSC7dv,109.34902124114953
ATSC7pe,1.9695660141607652
ATSC7se,1.2219754269054555
ATSC8dv,89.07871720116619
ATSC8pe,1.9876075801749218
ATSC8se,0.8834858309037891
AXp-0dv,0.5797702407995527
AXp-1dv,0.32808570588884245
AXp-2dv,0.1862695925150384
AXp-3dv,0.10096349168320327
AXp-4dv,0.05597523615753468
AXp-5dv,0.03163802499355878
AXp-6dv,0.01835687099214131
AXp-7dv,0.011051979501009135
BertzCT,728.8612990814165
ECIndex,666
ETA_eta,22.909076507286265
GATS1dv,0.44362641462504665
GATS1pe,0.7196572408378336
GATS1se,0.7494100747652361
GATS2dv,0.7256089714128137
GATS2pe,0.5302240383135227
GATS2se,0.4806887241452198
GATS3dv,1.0713143917908523
GATS3pe,0.9997837727528958
GATS3se,0.959413249925577
GATS4dv,1.3143081224851667
GATS4pe,1.0478588963616755
GATS4se,1.0279370505019878
GATS5dv,1.6542230967282774
GATS5pe,1.856847198416665
GATS5se,1.9083600223698058
GATS6dv,0.8562225336722331
GATS6pe,0.6585178956466267
GATS6se,0.5433478332598306
GATS7dv,0.5423150105708244
GATS7pe,0.6656069943486417
GATS7se,0.6272350911262597
GATS8dv,0.5771670190274841
GATS8pe,0.5412336447068881
GATS8se,0.510797105080341
LogEE_A,4.137440550009379
LogEE_D,155.3994567385201
MATS1dv,0.38755129958960327
MATS1pe,0.04660415239335722
MATS1se,0.032758795788826206
MATS2dv,0.1564252229065172
MATS2pe,0.2256018472777649
MATS2se,0.24014789108784743
MATS3dv,-0.1275778201756648
MATS3pe,-0.12348567690017594
MATS3se,-0.12410966113462242
MATS4dv,-0.27438194775966723
MATS4pe,-0.0948519989767871
MATS4se,-0.11636766905629227
MATS5dv,-0.44751533292864165
MATS5pe,-0.5021940951614451
MATS5se,-0.4440142308182799
MATS6dv,0.15041808204860202
MATS6pe,0.2787704425100656
MATS6se,0.36754712388020183
MATS7dv,0.3469172832980972
MATS7pe,0.20150852885369944
MATS7se,0.19533520284395875
MATS8dv,0.2691508104298802
MATS8pe,0.19367083990408535
MATS8se,0.13450187387809326
MAXaaCH,2.1667871640955503
MAXaasC,1.2993429892412856
MAXdssC,-0.806224001971579
MAXsCH3,1.8688371021476458
MAXssNH,3.3534474429436756
MDEC-12,1.398361088570023
MDEC-13,1.47796902482545
MDEC-22,9.981465127049747
MDEC-23,15.824296163265293
MDEC-33,4.207585718810784
MDEN-22,1.3103706971044486
MDEO-11,0.4999999999999999
MDEO-12,0.33333333333333337
MINaaCH,2.098282917621808
MINaasC,0.5137553353399316
MINdssC,-0.806224001971579
MINsCH3,1.8688371021476458
MINssNH,3.3534474429436756
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654949
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,503.2899457872286
SpAbs_A,31.807680326558973
SpAbs_D,310.7989134770404
SpMAD_A,1.2723072130623592
SpMAD_D,12.431956539081611
SpMax_A,2.3505292107305005
SpMax_D,155.3994567385201
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,101.14
TpiPC10,7.679829160095883
VAdjMat,5.754887502163468
VE1_DzZ,4.924457976928383
VE1_Dzi,4.923759334573272
VE1_Dzm,4.924457217222794
VE1_Dzp,4.919324082074467
VE1_Dzv,4.923797860951785
VE2_DzZ,0.1969783190771353
VE2_Dzi,0.19695037338293087
VE2_Dzm,0.19697828868891176
VE2_Dzp,0.19677296328297866
VE2_Dzv,0.1969519144380714
VE3_DzZ,2.510504944995649
VE3_Dzi,2.5103630630013374
VE3_Dzm,2.5105047907237164
VE3_Dzp,2.5094618712484613
VE3_Dzv,2.5103708875567574
VR1_DzZ,143.5149497207634
VR1_Dzi,143.62156381368655
VR1_Dzm,143.5151321906914
VR1_Dzp,144.09884279997368
VR1_Dzv,143.64576008216181
VR2_DzZ,5.740597988830537
VR2_Dzi,5.744862552547462
VR2_Dzm,5.740605287627655
VR2_Dzp,5.763953711998948
VR2_Dzv,5.745830403286472
VR3_DzZ,5.88272994088632
VR3_Dzi,5.883472543047991
VR3_Dzm,5.882731212320497
VR3_Dzp,5.886790204312852
VR3_Dzv,5.883641001250646
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.020412414523193152
Xch-6dv,0.09169558709613876
Xch-7dv,0.10969476512755591
Xpc-4dv,1.0685254415621988
Xpc-5dv,1.432503390288831
Xpc-6dv,1.4970450322708864
Zagreb1,126.0
Zagreb2,142.0
fragCpx,129.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,27
nBondsS,39
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,2
AATS0are,6.185910204081632
AATS1are,6.395568627450981
AATS2are,6.17301956521739
AATS3are,6.0118943089430905
AATS4are,6.010266129032258
AATS5are,6.378940594059407
AATS6are,6.092896629213484
AATS7are,6.0163125
AATS8are,5.750438095238095
AATSC0dv,3.940024989587672
AATSC0pe,0.12217634319033728
AATSC0se,0.07819733777592666
AATSC1dv,1.5269618051302156
AATSC1pe,0.00569392491690559
AATSC1se,0.002561650619431447
AATSC2dv,0.6163192872534997
AATSC2pe,0.02756320871738226
AATSC2se,0.018778925755572853
AATSC3dv,-0.5026597996092416
AATSC3pe,-0.015087028440047
AATSC3se,-0.009705045092999867
AATSC4dv,-1.081071730864828
AATSC4pe,-0.01158867037927746
AATSC4se,-0.009099641923392136
AATSC5dv,-1.763221594962495
AATSC5pe,-0.06135623811860561
AATSC5se,-0.0347207307846153
AATSC6dv,0.5926510021573408
AATSC6pe,0.03405915325543196
AATSC6se,0.028741206594630503
AATSC7dv,1.366862765514369
AATSC7pe,0.024619575177009564
AATSC7se,0.015274692836318193
AATSC8dv,1.0604609190615022
AATSC8pe,0.023661995002082402
AATSC8se,0.010517688463140346
AETA_eta,0.9163630602914506
ATSC0are,6.384367346938772
ATSC1are,0.29211153685964225
ATSC2are,2.853102124114951
ATSC3are,-2.0537792586422317
ATSC4are,-1.7786071636817986
ATSC5are,-6.459242898792164
ATSC6are,3.6508511453561003
ATSC7are,2.1479022907122016
ATSC8are,1.968300874635566
BCUTZ-1h,8.034006355681559
BCUTZ-1l,5.718352485852833
BCUTc-1h,0.4271681004949232
BCUTc-1l,-0.44145203878466277
BCUTd-1h,3.1808382248106337
BCUTd-1l,0.9729003963189911
BCUTi-1h,14.56905071311986
BCUTi-1l,10.98353161121541
BCUTm-1h,16.016792519306374
BCUTm-1l,11.73276265484584
BCUTp-1h,1.96320126182918
BCUTp-1l,0.7154843845580112
BCUTs-1h,7.008293501534931
BCUTs-1l,1.2351909203359273
BCUTv-1h,20.86146480398569
BCUTv-1l,14.681713593694301
BalabanJ,1.281511324100346
Diameter,16
ETA_beta,27.75
GATS1are,0.7286990394078574
GATS2are,0.51046425232885
GATS3are,0.9971521091915498
GATS4are,1.0589798114098232
GATS5are,1.8856057845374867
GATS6are,0.6199567232878578
GATS7are,0.6512125280500202
GATS8are,0.5247370810078188
HybRatio,0.5555555555555556
Lipinski,True
LogEE_Dt,251.6449728936143
MATS1are,0.04395990506523108
MATS2are,0.23801684933056597
MATS3are,-0.1281524355549277
MATS4are,-0.11008713371020025
MATS5are,-0.49083831319897153
MATS6are,0.3148345107176417
MATS7are,0.20606429448205754
MATS8are,0.17984170518549758
MAXssCH2,1.165942722803957
MAXsssCH,-0.01574498011911296
MINssCH2,0.10689179539703964
MINsssCH,-0.01574498011911296
NsssssAs,0
RotRatio,0.2962962962962963
SM1_Dzpe,1.4208996328029377
SM1_Dzse,1.3065363731051547
SMR_VSA1,14.424159515885876
SMR_VSA2,0.0
SMR_VSA3,15.124620299019863
SMR_VSA4,5.917906046161393
SMR_VSA5,51.8694885601727
SMR_VSA6,11.861545009918906
SMR_VSA7,35.10524204349451
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,260.3917456678722
SpAD_Dzi,255.30714823382704
SpAD_Dzm,260.4234537021997
SpAD_Dzp,314.83451326974307
SpAD_Dzv,295.3840231942713
SpAbs_Dt,503.2899457872286
SpDiam_A,4.698072679281639
SpDiam_D,244.3780050811635
SpMAD_Dt,20.131597831489145
SpMax_Dt,251.6449728936143
SsssssAs,0
VE1_Dzpe,4.924349037586475
VE1_Dzse,4.924471418094785
VE2_Dzpe,0.196973961503459
VE2_Dzse,0.1969788567237914
VE3_Dzpe,2.5104828226529623
VE3_Dzse,2.51050767446316
VMcGowan,263.63000000000005
VR1_Dzpe,143.52608506481067
VR1_Dzse,143.51360292293742
VR2_Dzpe,5.741043402592427
VR2_Dzse,5.740544116917497
VR3_Dzpe,5.882807528009438
VR3_Dzse,5.8827205564692395
mZagreb1,7.527777777777778
mZagreb2,5.527777777777779
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,45
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.13029321116201575
AATSC1are,0.005727677193326319
AATSC2are,0.03101197960994512
AATSC3are,-0.01669739234668481
AATSC4are,-0.014343606158724183
AATSC5are,-0.06395289998804123
AATSC6are,0.0410207993860236
AATSC7are,0.02684877863390252
AATSC8are,0.023432153269471023
AETA_beta,1.11
BCUTdv-1h,6.033511574912957
BCUTdv-1l,0.993918879152166
BCUTpe-1h,3.5165978269027174
BCUTpe-1l,2.2625929892986374
BCUTse-1h,3.7246401296865006
BCUTse-1l,2.457701912712654
ETA_alpha,11.600000000000001
ETA_dBeta,-4.75
ETA_eta_B,0.3168567740490751
ETA_eta_F,17.79606126179535
ETA_eta_L,7.071645987258586
ETA_eta_R,40.70513776908162
ETA_psi_1,0.5420560747663554
LabuteASA,146.40727697892797
LogEE_DzZ,130.24872997679324
LogEE_Dzi,127.71039015289215
LogEE_Dzm,130.26443874914884
LogEE_Dzp,157.1289765138044
LogEE_Dzv,147.59304031924972
PEOE_VSA1,14.946410935820385
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,18.146767525277678
PEOE_VSA7,43.23101109802404
PEOE_VSA8,31.501149269539066
PEOE_VSA9,0.0
SM1_Dzare,1.599813866914844
SpAD_Dzpe,259.0753641667133
SpAD_Dzse,260.58111789977
SpAbs_DzZ,259.228629678038
SpAbs_Dzi,254.10496763096927
SpAbs_Dzm,259.26348788925554
SpAbs_Dzp,319.57756309335366
SpAbs_Dzv,297.66036258564714
SpDiam_Dt,372.9577466299885
SpMAD_DzZ,10.415669826714888
SpMAD_Dzi,10.212285929353081
SpMAD_Dzm,10.416938148087988
SpMAD_Dzp,12.593380530789723
SpMAD_Dzv,11.815360927770852
SpMax_DzZ,130.24872997679324
SpMax_Dzi,127.71039015289215
SpMax_Dzm,130.26443874914884
SpMax_Dzp,157.1289765138044
SpMax_Dzv,147.59304031924972
VE1_Dzare,4.924435393380139
VE2_Dzare,0.19697741573520555
VE3_Dzare,2.51050035898839
VR1_Dzare,143.51991914617878
VR2_Dzare,5.7407967658471515
VR3_Dzare,5.882764566821737
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4640000000000001
AETA_dBeta,-0.19
AETA_eta_B,0.012674270961963004
AETA_eta_F,0.711842450471814
AETA_eta_L,0.28286583949034344
AETA_eta_R,1.6282055107632647
BCUTare-1h,3.570749187442177
BCUTare-1l,2.214016631687009
ETA_beta_s,16.25
ETA_dPsi_A,0.17194392523364455
ETA_dPsi_B,0.0
ETA_eta_BR,0.5748567740490751
ETA_eta_FL,5.0257108010654346
ETA_eta_RL,12.09735678832402
LogEE_Dzpe,129.59451806866878
LogEE_Dzse,130.3428204048092
PEOE_VSA10,5.817862777835028
PEOE_VSA11,5.824404497999927
PEOE_VSA12,5.890723922025908
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,32.74520938772499
SlogP_VSA3,30.47782367577586
SlogP_VSA4,5.917906046161393
SlogP_VSA5,49.15870997503994
SlogP_VSA6,16.65582907389657
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,257.02326312090264
SpAbs_Dzpe,257.8309957090745
SpAbs_Dzse,259.43032652053864
SpDiam_DzZ,205.92990412020146
SpDiam_Dzi,201.65031225485413
SpDiam_Dzm,205.95287508321172
SpDiam_Dzp,245.28787028541782
SpDiam_Dzv,231.82319741753003
SpMAD_Dzpe,10.363014566668532
SpMAD_Dzse,10.4232447159908
SpMax_Dzpe,129.59451806866878
SpMax_Dzse,130.3428204048092
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.65
AETA_eta_BR,0.022994270961963003
AETA_eta_FL,0.2010284320426174
AETA_eta_RL,0.48389427153296083
DetourIndex,3046
EState_VSA1,5.969305287951849
EState_VSA2,12.338727669087403
EState_VSA3,18.135950042951848
EState_VSA4,43.7398336703001
EState_VSA5,11.984273114623004
EState_VSA6,0.0
EState_VSA7,6.923737199690624
EState_VSA8,32.57414303994941
EState_VSA9,9.629622331814055
ETA_beta_ns,11.5
ETA_shape_p,0.10057471264367814
ETA_shape_x,0.0
ETA_shape_y,0.3017241379310344
GhoseFilter,True
LogEE_Dzare,128.5756241151279
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,255.62900425266784
SpDiam_Dzpe,204.90544643072195
SpDiam_Dzse,206.07646533796918
SpMAD_Dzare,10.280930524836105
SpMax_Dzare,128.5756241151279
TopoPSA(NO),101.14
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.214361286193898
VSA_EState9,52.11897204713944
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.46
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03599999999999994
FilterItLogS,-5.387732701389113
SpDiam_Dzare,203.3609976473805
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5836734693877553
ETA_epsilon_2,0.8559999999999997
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5622641509433964
ETA_epsilon_5,0.8148148148148145
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14282839896521976
ETA_dEpsilon_B,0.021409318444358894
ETA_dEpsilon_C,-0.12141908052086087
ETA_dEpsilon_D,0.0411851851851851
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.72
MDEDescriptor,"0.0,1.398361088570023,1.47796902482545,0.0,9.981465127049747,15.824296163265293,0.0,4.207585718810784,0.0,0.0,0.4999999999999999,0.33333333333333337,0.0,0.0,0.0,0.0,1.3103706971044486,0.0,0.0"
APolDescriptor,54.48903199999998
BCUTDescriptor,"11.99367114887106,16.000976766912775,-0.3316169025268146,0.2592788730409407,3.8889336542749464,9.089145091824806"
BPolDescriptor,32.410968
TPSADescriptor,101.14
ALOGPDescriptor,"0.6570000000000024,0.4316490000000031,93.56920000000001"
XLogPDescriptor,2.38
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,344.18484082000003
ChiPathDescriptor,"17.648053602125596,12.097356788324019,10.930124377885287,8.132335607346189,7.052744777914233,4.959622881007965,3.4404710495027975,2.4343697979467196,14.49425601998882,8.858314058998745,6.705705330541382,4.3414301423777415,3.0786379886644077,1.9299195246070853,1.1381260015127608,0.7183786675655938"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.31804138174397717,0.42815235012539116,0.0,0.0,0.020412414523193152,0.09169558709613874,0.10969476512755591"
AtomCountDescriptor,49
BondCountDescriptor,27
SmallRingDescriptor,"3,2,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6426291940878042,0.0,0.08333333333333333,0.0,0.7377361225580364,0.0,0.02282177322938192,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,3,1,2,7,1,0"
ZagrebIndexDescriptor,126.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"50.902904874583044,2.0361161949833217,20.252311443333824,7.828952135297274,12.42335930803656"
FractionalPSADescriptor,0.29385373207907683
WienerNumbersDescriptor,"1879.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.683310907256156,4.456101422013386,4.86817795913197,1.0685254415621988,1.4325033902888311,1.3950180472435616"
FractionalCSP3Descriptor,0.5555555555555556
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,8,0,0,2,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"19.753086419753085,9.796296296296296,6.282314764737696"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,2001.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5555555555555556
AutocorrelationDescriptorMass,"28.763328311728756,29.713011060727435,40.87189654231478,35.15636917351516,32.82028123855197"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.4787832174185003,-0.24562761244539605,0.05799143879931733,5.116034066568655E-4,-0.03686435767413872"
EccentricConnectivityIndexDescriptor,666
AutocorrelationDescriptorPolarizability,"1425.1251179310757,1613.188942761008,2115.884751047013,1918.2102272234727,1620.8659088981196"
