DLiP-ID,J000MY
AATSC4Z,-0.11165968764146664
AATSC4c,-0.00132805909655103
AATSC4d,-0.06845574920778633
AATSC4i,-0.18677100764823437
AATSC4m,-0.34203969262239653
AATSC4p,0.0024586337200776876
AATSC4s,-0.45367608167031337
AATSC4v,2.408395315373687
AATSC5Z,0.3116578424232882
AATSC5c,0.003595501196560777
AATSC5d,-0.07671777510972896
AATSC5i,0.17776419617214503
AATSC5m,1.485369983963013
AATSC5p,-0.029721145858143772
AATSC5s,0.2757235988916663
AATSC5v,-3.277104494084812
AATSC6Z,-1.7148711826518221
AATSC6c,-0.004544262788865216
AATSC6d,-0.03347528413529525
AATSC6i,-0.21768375199630677
AATSC6m,-8.249419929109335
AATSC6p,-0.03169597893019849
AATSC6s,-0.967066851972778
AATSC6v,-7.481873494894976
AATSC7Z,1.8535889459716512
AATSC7c,-0.001017767847049275
AATSC7d,-0.06481408416777074
AATSC7i,-0.24604088791154302
AATSC7m,8.909786243938484
AATSC7p,-0.011761178030853867
AATSC7s,0.9738608712666049
AATSC7v,2.1943746283807126
AATSC8Z,0.7340849932095974
AATSC8c,0.004356166407093056
AATSC8d,0.04546269050852574
AATSC8i,-0.20300033513272275
AATSC8m,3.7504862453387733
AATSC8p,0.009406678321396274
AATSC8s,0.8754331763576612
AATSC8v,0.7125687662018348
ATS0are,336.3946999999999
ATS1are,330.45400000000006
ATS2are,564.697
ATS3are,721.6870000000001
ATS4are,861.9959
ATS5are,781.7369999999999
ATS6are,751.7638999999996
ATS7are,716.136
ATS8are,658.3369999999999
ATSC0dv,239.40425531914897
ATSC0pe,11.688965957446808
ATSC0se,8.159459744680852
ATSC1dv,45.79130828429151
ATSC1pe,-1.0779879130828431
ATSC1se,-0.79464679764599
ATSC2dv,67.45224083295605
ATSC2pe,6.697377818017202
ATSC2se,4.68448903576279
ATSC3dv,-41.29062924400179
ATSC3pe,-0.769591987324581
ATSC3se,-0.437941881394289
ATSC4dv,-18.420099592575827
ATSC4pe,-3.3260987777274797
ATSC4se,-2.7711501131733787
ATSC5dv,-5.265731100045271
ATSC5pe,1.579421593481213
ATSC5se,0.40391994386600505
ATSC6dv,-73.99320959710275
ATSC6pe,-5.804684110457219
ATSC6se,-4.080566960615659
ATSC7dv,144.46672702580352
ATSC7pe,6.166385332729739
ATSC7se,3.8380758261656935
ATSC8dv,0.6849253055681301
ATSC8pe,4.055463150746944
ATSC8se,3.0596587342688992
AXp-0dv,0.5182307521502837
AXp-1dv,0.26974731857066414
AXp-2dv,0.14181762697581848
AXp-3dv,0.07443926904288026
AXp-4dv,0.03915165369012192
AXp-5dv,0.0212674902712883
AXp-6dv,0.011360862846406918
AXp-7dv,0.006035506827777537
BertzCT,1222.8134998424844
ECIndex,726
ETA_eta,25.856253516641488
GATS1dv,0.4333034671387218
GATS1pe,0.6472020259550848
GATS1se,0.6987223412730404
GATS2dv,0.6084547932219456
GATS2pe,0.43786435003010593
GATS2se,0.457203291465931
GATS3dv,0.8513029782359678
GATS3pe,0.7069064608141287
GATS3se,0.7259876538883192
GATS4dv,1.0072528772662637
GATS4pe,0.9948727403334915
GATS4se,0.9990519254738774
GATS5dv,0.968236757909705
GATS5pe,0.8578945337428604
GATS5se,0.8905765120953143
GATS6dv,1.0899474311744775
GATS6pe,1.1039294538358189
GATS6se,1.1275882938246256
GATS7dv,0.7377257294931461
GATS7pe,0.6091411593763091
GATS7se,0.6321435212719032
GATS8dv,1.0407779357743807
GATS8pe,0.828301988836899
GATS8se,0.8284262024096044
LogEE_A,4.358436459484102
LogEE_D,186.00723302386774
MATS1dv,0.18346488968854502
MATS1pe,-0.08845850096497775
MATS1se,-0.09341454683610048
MATS2dv,0.16348479063255686
MATS2pe,0.33246164135754985
MATS2se,0.33312993626493875
MATS3dv,-0.0750574383484088
MATS3pe,-0.028652237737720056
MATS3se,-0.02335765169736451
MATS4dv,-0.028251921880554566
MATS4pe,-0.10448331352772415
MATS4se,-0.12470576656060818
MATS5dv,-0.00898931977310314
MATS5pe,0.0552232541830724
MATS5se,0.020231771471387314
MATS6dv,-0.12855217086283968
MATS6pe,-0.20654843616210647
MATS6se,-0.20800727242097233
MATS7dv,0.26020002152522526
MATS7pe,0.22747094202161908
MATS7se,0.20282594420024516
MATS8dv,0.0014006769166962903
MATS8pe,0.16985994952686786
MATS8se,0.1835854295331665
MAXaaCH,1.66137297147138
MAXaaaC,0.46361644645104283
MAXaasC,-0.019704218207103663
MAXaasN,1.387191634357038
MAXdssC,-1.0000108654572941
MAXsCH3,1.1585957971151424
MAXssNH,2.215879393424036
MDEC-12,1.957653486488469
MDEC-13,1.737915557739776
MDEC-14,0.7559289460184545
MDEC-22,9.422464690587601
MDEC-23,19.03275178603317
MDEC-24,4.073099186161268
MDEC-33,6.68576643777467
MDEC-34,3.9009406701390286
MDEC-44,0.16666666666666669
MDEN-12,0.16666666666666669
MDEN-13,0.09999999999999998
MDEN-23,0.25
MDEO-11,1.1634026079003021
MINaaCH,0.6112345466449001
MINaaaC,0.4102957817928963
MINaasC,-1.2130125288305302
MINaasN,1.387191634357038
MINdssC,-1.183974965388239
MINsCH3,1.1585957971151424
MINssNH,2.215879393424036
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.428571428571429
SM1_Dzi,2.4293950804357722
SM1_Dzm,2.527929770593751
SM1_Dzp,-11.878336515492723
SM1_Dzv,-4.193930792864512
SddssSe,0
SpAD_Dt,616.7042902973964
SpAbs_A,37.79252177222956
SpAbs_D,372.01446604773537
SpMAD_A,1.2191136055557923
SpMAD_D,12.000466646701145
SpMax_A,2.4919538145663322
SpMax_D,186.00723302386774
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,115.35
TpiPC10,8.666339629816228
VAdjMat,6.044394119358453
VE1_DzZ,5.501250976936841
VE1_Dzi,5.498696047726011
VE1_Dzm,5.501697688756313
VE1_Dzp,5.47799061664635
VE1_Dzv,5.499512702638058
VE2_DzZ,0.1774597089334465
VE2_Dzi,0.1773772918621294
VE2_Dzm,0.17747411899213913
VE2_Dzp,0.17670937473052742
VE2_Dzv,0.17740363556896963
VE3_DzZ,2.836377628218769
VE3_Dzi,2.8359130933894563
VE3_Dzm,2.8364588267834976
VE3_Dzp,2.832140469414556
VE3_Dzv,2.8360616002840033
VR1_DzZ,196.04574845931813
VR1_Dzi,196.57026225976549
VR1_Dzm,195.96568606424918
VR1_Dzp,199.88666413631313
VR1_Dzv,196.88534371198708
VR2_DzZ,6.324056401913488
VR2_Dzi,6.340976201927919
VR2_Dzm,6.321473744008038
VR2_Dzp,6.447956907623004
VR2_Dzv,6.351140119741519
VR3_DzZ,6.4097501539923485
VR3_Dzi,6.412422047639932
VR3_Dzm,6.409341684294114
VR3_Dzp,6.429152638097293
VR3_Dzv,6.414023659180305
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.032274861218395144
Xch-6dv,0.12806104245758818
Xch-7dv,0.17628368550680557
Xpc-4dv,2.042371351824059
Xpc-5dv,2.5100558465751117
Xpc-6dv,3.121582246962556
Zagreb1,166.0
Zagreb2,196.0
fragCpx,159.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,19
nBondsO,33
nBondsS,30
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,1
AATS0are,7.157334042553189
AATS1are,6.7439591836734705
AATS2are,6.971567901234568
AATS3are,6.682287037037038
AATS4are,6.73434296875
AATS5are,6.79771304347826
AATS6are,6.652777876106191
AATS7are,6.570055045871559
AATS8are,6.857677083333332
AATSC0dv,5.093707559981893
AATSC0pe,0.24870140334993207
AATSC0se,0.17360552648257133
AATSC1dv,0.9345164955977859
AATSC1pe,-0.021999753328221287
AATSC1se,-0.01621728158461204
AATSC2dv,0.8327437139871118
AATSC2pe,0.08268367676564446
AATSC2se,0.057833197972380124
AATSC3dv,-0.3823206411481647
AATSC3pe,-0.007125851734486861
AATSC3se,-0.004055017420317491
AATSC4dv,-0.14390702806699865
AATSC4pe,-0.025985146700995936
AATSC4se,-0.02164961025916702
AATSC5dv,-0.04578896608735018
AATSC5pe,0.013734100812880113
AATSC5se,0.003512347337965261
AATSC6dv,-0.6548071645761305
AATSC6pe,-0.05136888593324973
AATSC6se,-0.03611121204084654
AATSC7dv,1.325382816750491
AATSC7pe,0.05657234250210769
AATSC7se,0.035211704827208194
AATSC8dv,0.007134638599668022
AATSC8pe,0.04224440782028067
AATSC8se,0.03187144514863437
AETA_eta,0.8340726940852092
ATSC0are,13.40099574468085
ATSC1are,-1.2614551380715244
ATSC2are,7.894332865550021
ATSC3are,-0.7932370303304619
ATSC4are,-4.142511815301036
ATSC5are,1.7161870076957895
ATSC6are,-6.453930194658211
ATSC7are,6.609824762335901
ATSC8are,4.702651244907199
BCUTZ-1h,9.014109159451051
BCUTZ-1l,5.6762141734303055
BCUTc-1h,0.5071698036620621
BCUTc-1l,-0.45670739361140683
BCUTd-1h,4.0242356620268005
BCUTd-1l,0.9113042579771923
BCUTi-1h,17.430703903585915
BCUTi-1l,10.937211621573896
BCUTm-1h,19.0056109923063
BCUTm-1l,11.687813584540894
BCUTp-1h,2.0136019718331966
BCUTp-1l,0.5269561763632042
BCUTs-1h,8.007398170226766
BCUTs-1l,1.179371917850732
BCUTv-1h,20.913607563785426
BCUTv-1l,13.302781095452584
BalabanJ,1.61183789075952
Diameter,14
ETA_beta,40.25
GATS1are,0.6632691716559048
GATS2are,0.4427351124545848
GATS3are,0.7021598185698724
GATS4are,0.9942510362738206
GATS5are,0.8556737289131259
GATS6are,1.0869039113042689
GATS7are,0.601599140581458
GATS8are,0.8142546363390798
HybRatio,0.2
Lipinski,True
LogEE_Dt,308.35214514869824
MATS1are,-0.09028934836670932
MATS2are,0.3418150686174698
MATS3are,-0.025759653276296864
MATS4are,-0.11350489069326052
MATS5are,0.05233925759890099
MATS6are,-0.2003118347852094
MATS7are,0.21267881725693338
MATS8are,0.1718036268237504
MAXssCH2,-0.3521490378558827
MAXssssC,-2.093392305996472
MINssCH2,-0.3521490378558827
MINssssC,-4.7999922837099716
NsssssAs,0
RotRatio,0.15151515151515152
SM1_Dzpe,2.5963257997453617
SM1_Dzse,2.3552681802120077
SMR_VSA1,32.97337430084952
SMR_VSA2,5.261891554738487
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,25.24584293403036
SMR_VSA6,5.316788604006331
SMR_VSA7,65.35176752593533
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,291.9453112774295
SpAD_Dzi,283.61918778092775
SpAD_Dzm,291.52842098480437
SpAD_Dzp,417.4963432539008
SpAD_Dzv,363.5783512167195
SpAbs_Dt,616.7042902973961
SpDiam_A,4.903842699434498
SpDiam_D,281.4815234447778
SpMAD_Dt,19.89368678378698
SpMax_Dt,308.35214514869824
SsssssAs,0
VE1_Dzpe,5.501039797824788
VE1_Dzse,5.501070001352035
VE2_Dzpe,0.17745289670402542
VE2_Dzse,0.17745387101135598
VE3_Dzpe,2.8363392400110037
VE3_Dzse,2.836344730508335
VMcGowan,285.57000000000045
VR1_Dzpe,196.0631652028076
VR1_Dzse,196.0812196837354
VR2_Dzpe,6.324618232348632
VR2_Dzse,6.325200634959207
VR3_Dzpe,6.409838990246227
VR3_Dzse,6.4099310710288995
mZagreb1,12.875
mZagreb2,6.597222222222221
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,39
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.28512756903576275
AATSC1are,-0.02574398240962295
AATSC2are,0.09746089957469162
AATSC3are,-0.007344787317874647
AATSC4are,-0.032363373557039346
AATSC5are,0.014923365284311213
AATSC6are,-0.0571144265014001
AATSC7are,0.06064059414987065
AATSC8are,0.04898595046778332
AETA_beta,1.2983870967741935
BCUTdv-1h,7.0141010870488305
BCUTdv-1l,0.9959525833037883
BCUTpe-1h,4.00718438020699
BCUTpe-1l,2.22511107718513
BCUTse-1h,4.030641847627903
BCUTse-1l,2.4209896481150253
ETA_alpha,13.890476190476193
ETA_dBeta,0.75
ETA_eta_B,0.9785061616017465
ETA_eta_F,38.280867183286645
ETA_eta_L,6.207255307629367
ETA_eta_R,64.13712069992813
ETA_psi_1,0.47392363931762826
LabuteASA,173.49444834401717
LogEE_DzZ,146.05099665253962
LogEE_Dzi,141.88796147370374
LogEE_Dzm,145.84575661403426
LogEE_Dzp,206.66620563710595
LogEE_Dzv,181.1127351578978
PEOE_VSA1,20.096943041479097
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,18.433136697762947
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,31.18920547353706
PEOE_VSA8,22.787154778377698
PEOE_VSA9,29.304332193795833
SM1_Dzare,2.870592107503206
SpAD_Dzpe,289.49076304592603
SpAD_Dzse,292.51463581446524
SpAbs_DzZ,289.6734218765079
SpAbs_Dzi,281.34652786697166
SpAbs_Dzm,289.16358345747483
SpAbs_Dzp,425.21074778970444
SpAbs_Dzv,366.41940110866005
SpDiam_Dt,446.4407777513005
SpMAD_DzZ,9.417590686368692
SpMAD_Dzi,9.149006057449283
SpMAD_Dzm,9.404142612413045
SpMAD_Dzp,13.467623975932284
SpMAD_Dzv,11.728333910216758
SpMax_DzZ,146.05099665253962
SpMax_Dzi,141.88796147370374
SpMax_Dzm,145.84575661403426
SpMax_Dzp,206.66620563710595
SpMax_Dzv,181.1127351578978
VE1_Dzare,5.500723802732732
VE2_Dzare,0.1774427033139591
VE3_Dzare,2.8362817955678006
VR1_Dzare,196.06897697697937
VR2_Dzare,6.324805708934819
VR3_Dzare,6.409868632163056
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.44807987711213526
AETA_dBeta,0.024193548387096774
AETA_eta_B,0.03156471489037892
AETA_eta_F,1.2348666833318274
AETA_eta_L,0.2002340421815925
AETA_eta_R,2.0689393774170366
BCUTare-1h,4.1245588444203
BCUTare-1l,2.1753690509206494
ETA_beta_s,19.75
ETA_dPsi_A,0.2400763606823717
ETA_dPsi_B,0.0
ETA_eta_BR,1.2365061616017465
ETA_eta_FL,8.228452093141982
ETA_eta_RL,14.43570740077135
LogEE_Dzpe,144.8291339681161
LogEE_Dzse,146.3332943001427
PEOE_VSA10,0.0
PEOE_VSA11,5.601050810983688
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,32.257690265759805
SlogP_VSA3,17.51559210742787
SlogP_VSA4,11.33111286753076
SlogP_VSA5,28.40862885885343
SlogP_VSA6,48.661413050844345
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,286.0785239083049
SpAbs_Dzpe,287.0619421364869
SpAbs_Dzse,290.31132042007334
SpDiam_DzZ,224.82047819045374
SpDiam_Dzi,217.2013056342692
SpDiam_Dzm,224.61088455204447
SpDiam_Dzp,315.09080855200875
SpDiam_Dzv,280.03990778130014
SpMAD_Dzpe,9.338411711158905
SpMAD_Dzse,9.435955994015007
SpMax_Dzpe,144.8291339681161
SpMax_Dzse,146.3332943001427
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6370967741935484
AETA_eta_BR,0.03988729553554021
AETA_eta_FL,0.26543393848845104
AETA_eta_RL,0.4656679806700435
DetourIndex,4631
EState_VSA1,34.780737329124506
EState_VSA2,17.795594172293132
EState_VSA3,16.969292000542666
EState_VSA4,19.056471336613843
EState_VSA5,16.833164532196704
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,5.261891554738487
ETA_beta_ns,20.5
ETA_shape_p,0.2224888584161809
ETA_shape_x,0.07199177236887212
ETA_shape_y,0.31676379842303737
GhoseFilter,True
LogEE_Dzare,143.1318616995558
SlogP_VSA10,18.858631417708022
SlogP_VSA11,0.0
SpAbs_Dzare,283.39313129160826
SpDiam_Dzpe,222.81191742692826
SpDiam_Dzse,225.22342802131087
SpMAD_Dzare,9.22833948091306
SpMax_Dzare,143.1318616995558
TopoPSA(NO),115.35
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,40.7642490364249
VSA_EState9,57.56908429690844
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6612903225806451
EState_VSA10,32.97337430084952
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.05192012288786475
FilterItLogS,-4.270364137445528
SpDiam_Dzare,220.063506970886
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7257345491388038
ETA_epsilon_2,0.9454685099846386
ETA_epsilon_3,0.4393258426966286
ETA_epsilon_4,0.6280249804839957
ETA_epsilon_5,0.8885154061624646
AETA_beta_ns_d,0.016129032258064516
ETA_dEpsilon_A,0.28640870644217514
ETA_dEpsilon_B,0.09770956865480807
ETA_dEpsilon_C,-0.18869913778736708
ETA_dEpsilon_D,0.056953103822174
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6129032258064516
MDEDescriptor,"0.0,1.957653486488469,1.737915557739776,0.7559289460184545,9.422464690587601,19.03275178603317,4.073099186161268,6.68576643777467,3.9009406701390286,0.16666666666666669,1.1634026079003021,0.0,0.0,0.0,0.16666666666666669,0.09999999999999998,0.0,0.25,0.0"
APolDescriptor,55.807687999999985
BCUTDescriptor,"11.850000000000009,19.000418102217306,-0.37914838230104225,0.41803855018619057,3.776099853515622,10.492906707119884"
BPolDescriptor,26.316311999999996
TPSADescriptor,115.35
ALOGPDescriptor,"3.411999999999999,11.641743999999994,103.54020000000001"
XLogPDescriptor,2.9020000000000006
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,431.10929078000004
ChiPathDescriptor,"22.974327015758657,14.43570740077135,14.665199260400556,11.009513619057824,8.785267802153294,7.3067895725082455,4.729299491413579,3.539313864035308,16.065153316658794,8.901661512831918,7.090881348790922,4.689673949701455,3.171283948899876,2.148016517400118,1.1815297360263193,0.7121898056777494"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.3634023029066286,0.6376139958994788,0.0,0.0,0.03227486121839514,0.12806104245758818,0.17628368550680557"
AtomCountDescriptor,47
BondCountDescriptor,33
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"4.017516597228539,0.49279927982674443,1.2205134918619398,0.2621886974951644,1.284411104234125,0.09255567268311046,0.20580211160078785,0.020034178649126003"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,3,9,4,3,0,1,0"
ZagrebIndexDescriptor,166.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"61.85452742952113,1.9953073364361653,26.03738958359624,9.863407018049525,9.01974631173547"
FractionalPSADescriptor,0.2675655627632122
WienerNumbersDescriptor,"2799.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.122951951201009,10.078107475602417,14.687628469262311,2.042371351824059,2.5100558465751104,2.8935017653431374"
FractionalCSP3Descriptor,0.19047619047619047
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,8,0,0,1,2,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.619834710743802,10.092,5.925925925925926"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1471.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"39.68394946312118,37.07081484218838,60.9014257125499,61.5247480037379,62.24235048947839"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.8877011304238396,-0.405841732225377,-0.018630412573803535,-0.03295640332015023,-0.0169773975293593"
EccentricConnectivityIndexDescriptor,726
AutocorrelationDescriptorPolarizability,"1873.0438247721243,2239.1336303749868,3253.2880506915794,3258.560762296633,2965.9378927671933"
