DLiP-ID,C000SH
AATSC6m,-3.8012584814814807
AATSC6p,0.018960314976390804
AATSC6s,-0.5385079753766623
AATSC6v,2.631333406829682
AATSC7Z,-2.3197042192257498
AATSC7c,-0.005721519987882333
AATSC7d,-0.02609830361026532
AATSC7i,0.19168487663152486
AATSC7m,-10.788244052631574
AATSC7p,0.023160135019519308
AATSC7s,-0.07966023875114794
AATSC7v,-4.146323343236519
AATSC8Z,0.7520661157024809
AATSC8c,0.0038002220634556585
AATSC8d,0.04407713498622592
AATSC8i,-0.5291207559205023
AATSC8m,3.026408333333347
AATSC8p,-0.09045517640204696
AATSC8s,0.48599632690541766
AATSC8v,-12.90656847511925
ATS0are,150.22000000000003
ATS1are,154.95
ATS2are,244.59999999999997
ATS3are,280.4
ATS4are,245.51999999999995
ATS5are,229.76000000000002
ATS6are,174.40000000000003
ATS7are,114.32
ATS8are,63.360000000000014
ATSC0dv,101.45454545454547
ATSC0pe,4.122145454545454
ATSC0se,3.225765818181818
ATSC1dv,10.570247933884298
ATSC1pe,-0.4025429752066134
ATSC1se,-0.4250948099173554
ATSC2dv,-15.74380165289256
ATSC2pe,-1.0977743801652924
ATSC2se,-1.009975338842974
ATSC3dv,-5.438016528925616
ATSC3pe,0.9780380165289237
ATSC3se,0.9619320661157044
ATSC4dv,-3.3140495867768593
ATSC4pe,0.17929586776859074
ATSC4se,0.12311765289256474
ATSC5dv,-27.611570247933884
ATSC5pe,-1.0046429752066126
ATSC5se,-0.7038860826446264
ATSC6dv,-27.60330578512397
ATSC6pe,-1.2415512396694202
ATSC6se,-0.986435140495868
ATSC7dv,-24.16528925619835
ATSC7pe,-0.7611710743801612
ATSC7se,-0.3558824793388449
ATSC8dv,16.661157024793386
ATSC8pe,0.6977752066115757
ATSC8se,0.5064739173553684
AXp-0dv,0.5152435965156378
AXp-1dv,0.27200064786310485
AXp-2dv,0.13797541122467588
AXp-3dv,0.07019451922699321
AXp-4dv,0.03765237005087115
AXp-5dv,0.01991367413748112
AXp-6dv,0.010442506139491221
AXp-7dv,0.005609390643054746
BertzCT,399.2785737207293
ECIndex,168
ETA_eta,7.2002833128137365
GATS1dv,0.5669705469845723
GATS1pe,0.7915975966312487
GATS1se,0.8831973511619544
GATS2dv,0.896953405017921
GATS2pe,0.9995209724562376
GATS2se,1.0792703282148493
GATS3dv,1.0955284552845528
GATS3pe,0.9749753588803451
GATS3se,0.9563367624631798
GATS4dv,1.0290322580645161
GATS4pe,1.118759648550181
GATS4se,1.1621247825463517
GATS5dv,1.1993200506008854
GATS5pe,1.263367312229808
GATS5se,1.2543940019794628
GATS6dv,1.2649342891278375
GATS6pe,1.2617216101059463
GATS6se,1.2362703591776634
GATS7dv,1.1765704584040746
GATS7pe,0.9559304139016189
GATS7se,0.8053834880611771
GATS8dv,0.6209677419354839
GATS8pe,0.20802274190844972
GATS8se,0.05146436826389692
LogEE_A,3.5696059120202026
LogEE_D,44.48995567614469
MATS1dv,0.09965716066697834
MATS1pe,-0.09340793792096488
MATS1se,-0.12605144012179248
MATS2dv,-0.0948327359617682
MATS2pe,-0.16274586343681038
MATS2se,-0.19133662711542887
MATS3dv,-0.028761255354489007
MATS3pe,0.12731255912846687
MATS3se,0.16001120314244957
MATS4dv,-0.020532514080901176
MATS4pe,0.027340194804621326
MATS4se,0.02399065627295291
MATS5dv,-0.17610162344507693
MATS5pe,-0.1577001852002723
MATS5se,-0.14119304568472144
MATS6dv,-0.22169122527545468
MATS6pe,-0.24541451886876572
MATS6se,-0.2491693481900065
MATS7dv,-0.27579701943029616
MATS7pe,-0.21381001485267234
MATS7se,-0.12774468854438756
MATS8dv,0.3010752688172042
MATS8pe,0.3103370707222212
MATS8se,0.2878496355556498
MAXaaCH,1.6051284958427816
MAXaasC,0.21425925925925982
MAXdssC,-0.509305555555555
MDEC-22,4.534082818366811
MDEC-23,8.292078990922448
MDEC-33,3.965406456500188
MDEO-11,0.33333333333333337
MDEO-12,1.1547005383792517
MDEO-22,0.19999999999999996
MINaaCH,1.377072940287226
MINaasC,0.11935185185185215
MINdssC,-0.509305555555555
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0
SM1_Dzi,0.6925367435132048
SM1_Dzm,0.9970623163947749
SM1_Dzp,-4.329177057356608
SM1_Dzv,-1.5959779122321027
SddssSe,0
SpAD_Dt,145.1550892185176
SpAbs_A,18.227678163230625
SpAbs_D,88.9799113522894
SpMAD_A,1.3019770116593303
SpMAD_D,6.355707953734956
SpMax_A,2.34292308277717
SpMax_D,44.48995567614469
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,63.58
TpiPC10,6.846943139585379
VAdjMat,4.906890595608519
VE1_DzZ,3.7066944138104043
VE1_Dzi,3.706664623606095
VE1_Dzm,3.7066957488101235
VE1_Dzp,3.692332268093253
VE1_Dzv,3.6986829631843916
VE2_DzZ,0.2647638867007432
VE2_Dzi,0.2647617588290068
VE2_Dzm,0.26476398205786594
VE2_Dzp,0.26373801914951805
VE2_Dzv,0.26419164022745656
VE3_DzZ,1.6466127224877387
VE3_Dzi,1.6466046855899819
VE3_Dzm,1.6466130826467724
VE3_Dzp,1.6427305459873391
VE3_Dzv,1.6444490370079436
VR1_DzZ,59.106274998609585
VR1_Dzi,59.189632886491566
VR1_Dzm,59.10704246140945
VR1_Dzp,60.59075223887518
VR1_Dzv,59.9323896584898
VR2_DzZ,4.22187678561497
VR2_Dzi,4.227830920463683
VR2_Dzm,4.2219316043863895
VR2_Dzp,4.3279108742053705
VR2_Dzv,4.280884975606414
VR3_DzZ,4.4158093313463995
VR3_Dzi,4.417218643015232
VR3_Dzm,4.415822315717642
VR3_Dzp,4.440614514732519
VR3_Dzv,4.429689324457705
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07856742013183861
Xch-6dv,0.04232231561428537
Xch-7dv,0.04084222464424027
Xpc-4dv,0.5052748127938002
Xpc-5dv,0.575477162665682
Xpc-6dv,0.5308419255578813
Zagreb1,70.0
Zagreb2,81.0
fragCpx,43.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,1
nBondsM,11
nBondsO,15
nBondsS,12
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,2
AATS0are,6.828181818181819
AATS1are,6.73695652173913
AATS2are,6.794444444444443
AATS3are,6.839024390243902
AATS4are,7.014857142857141
AATS5are,6.75764705882353
AATS6are,6.459259259259261
AATS7are,6.016842105263158
AATS8are,5.280000000000001
AATSC0dv,4.6115702479338845
AATSC0pe,0.1873702479338843
AATSC0se,0.14662571900826446
AATSC1dv,0.45957599712540426
AATSC1pe,-0.01750186848724406
AATSC1se,-0.018482383039885017
AATSC2dv,-0.43732782369146
AATSC2pe,-0.030493732782369234
AATSC2se,-0.028054870523415945
AATSC3dv,-0.13263454948599065
AATSC3pe,0.02385458576899814
AATSC3se,0.02346175771013913
AATSC4dv,-0.09468713105076741
AATSC4pe,0.005122739079102593
AATSC4se,0.00351764722550185
AATSC5dv,-0.812105007292173
AATSC5pe,-0.02954832280019449
AATSC5se,-0.020702531842489012
AATSC6dv,-1.0223446587082952
AATSC6pe,-0.04598337924701556
AATSC6se,-0.0365346348331803
AATSC7dv,-1.2718573292735973
AATSC7pe,-0.040061635493692696
AATSC7se,-0.01873065680730763
AATSC8dv,1.3884297520661155
AATSC8pe,0.058147933884297974
AATSC8se,0.04220615977961403
AETA_eta,0.5143059509152669
ATSC0are,4.603636363636361
ATSC1are,-0.5128925619834721
ATSC2are,-1.3059504132231432
ATSC3are,1.2123140495867746
ATSC4are,0.19876033057850784
ATSC5are,-1.0838016528925634
ATSC6are,-1.4108264462809903
ATSC7are,-0.7276859504132192
ATSC8are,0.7725619834710797
BCUTZ-1h,8.025805107867388
BCUTZ-1l,5.744993658311066
BCUTc-1h,0.4480012002068192
BCUTc-1l,-0.5338267376987827
BCUTd-1h,3.1850077355574613
BCUTd-1l,0.9779695783932395
BCUTi-1h,13.640227791912325
BCUTi-1l,11.005521657558951
BCUTm-1h,16.013014958941586
BCUTm-1l,11.756738088567998
BCUTp-1h,1.9473284043485053
BCUTp-1l,0.747919495554333
BCUTs-1h,7.008268525534868
BCUTs-1l,1.2744811882761342
BCUTv-1h,20.843292713875268
BCUTv-1l,14.701623520397
BalabanJ,1.851258330774427
Diameter,7
ETA_beta,18.5
GATS1are,0.8250566659798066
GATS2are,1.028896787783044
GATS3are,0.9679516818864874
GATS4are,1.1364928909952612
GATS5are,1.2624930303875108
GATS6are,1.2552878708091981
GATS7are,0.897917186330756
GATS8are,0.13684834123222742
HybRatio,0.1
Lipinski,True
LogEE_Dt,72.57754460925878
MATS1are,-0.10656638505391881
MATS2are,-0.17335878532561044
MATS3are,0.14130351019149984
MATS4are,0.027138343489053786
MATS5are,-0.15233249697983486
MATS6are,-0.24970744836463624
MATS7are,-0.18302569219256584
MATS8are,0.3076619273301761
MAXsssCH,-1.2952314814814818
MINsssCH,-1.2952314814814818
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,1.0348837209302326
SM1_Dzse,0.9939792008757524
SMR_VSA1,18.73536645301922
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.103966387748303
SMR_VSA6,0.0
SMR_VSA7,48.312289102873436
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,68.44871504574434
SpAD_Dzi,69.8694767763593
SpAD_Dzm,68.46222073980141
SpAD_Dzp,89.31369067515006
SpAD_Dzv,80.83519069346724
SpAbs_Dt,145.1550892185175
SpDiam_A,4.599112831982508
SpDiam_D,66.72336416312936
SpMAD_Dt,10.368220658465543
SpMax_Dt,72.57754460925878
SsssssAs,0
VE1_Dzpe,3.7066760650792383
VE1_Dzse,3.7066971149644816
VE2_Dzpe,0.2647625760770885
VE2_Dzse,0.2647640796403201
VE3_Dzpe,1.646607772315285
VE3_Dzse,1.646613451210636
VMcGowan,132.01999999999998
VR1_Dzpe,59.09720713825907
VR1_Dzse,59.107848552457085
VR2_Dzpe,4.2212290813042195
VR2_Dzse,4.221989182318363
VR3_Dzpe,4.415655903372801
VR3_Dzse,4.415835953441972
mZagreb1,4.444444444444445
mZagreb2,3.1666666666666665
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,18
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.20925619834710732
AATSC1are,-0.022299676607977048
AATSC2are,-0.03627640036730953
AATSC3are,0.02956863535577499
AATSC4are,0.005678866587957367
AATSC5are,-0.03187651920272245
AATSC6are,-0.05225283134374038
AATSC7are,-0.038299260548064165
AATSC8are,0.06438016528925665
AETA_beta,1.3214285714285714
BCUTdv-1h,6.023509176315729
BCUTdv-1l,2.782064895671714
BCUTpe-1h,3.4963130564586393
BCUTpe-1l,2.2930825429453656
BCUTse-1h,3.709213904399804
BCUTse-1l,2.4891516968733742
ETA_alpha,6.333333333333333
ETA_dBeta,0.5
ETA_eta_B,0.12651986213839095
ETA_eta_F,11.544628347381002
ETA_eta_L,2.7211759056010023
ETA_eta_R,18.744911660194738
ETA_psi_1,0.4922279792746115
LabuteASA,79.76279593474766
LogEE_DzZ,34.29578609430075
LogEE_Dzi,34.98420529843059
LogEE_Dzm,34.302329106786054
LogEE_Dzp,44.34761840490671
LogEE_Dzv,40.30359692443132
PEOE_VSA1,13.9408292689474
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,24.26546827384644
PEOE_VSA8,0.0
PEOE_VSA9,12.526325991278114
SM1_Dzare,1.1428571428571428
SpAD_Dzpe,68.28844495519529
SpAD_Dzse,68.47639650378912
SpAbs_DzZ,67.59157218860148
SpAbs_Dzi,69.27587385334795
SpAbs_Dzm,67.60759589717732
SpAbs_Dzp,93.02441386717008
SpAbs_Dzv,82.20317176109475
SpDiam_Dt,103.91873075152412
SpMAD_DzZ,4.889193931838881
SpMAD_Dzi,4.990676912597094
SpMAD_Dzm,4.890158624271529
SpMAD_Dzp,6.3795493339392895
SpMAD_Dzv,5.773942192390517
SpMax_DzZ,34.295786094300745
SpMax_Dzi,34.98420529843058
SpMax_Dzm,34.30232910678605
SpMax_Dzp,44.34761840490671
SpMax_Dzv,40.30359692443132
VE1_Dzare,3.706589533325111
VE2_Dzare,0.26475639523750794
VE3_Dzare,1.6465844272042858
VR1_Dzare,59.06968505300566
VR2_Dzare,4.219263218071832
VR3_Dzare,4.415190086167309
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4523809523809524
AETA_dBeta,0.03571428571428571
AETA_eta_B,0.009037133009885068
AETA_eta_F,0.8246163105272144
AETA_eta_L,0.19436970754292873
AETA_eta_R,1.3389222614424814
BCUTare-1h,3.5502142934182968
BCUTare-1l,2.243465613287769
ETA_beta_s,9.0
ETA_dPsi_A,0.22177202072538849
ETA_dPsi_B,0.0
ETA_eta_BR,0.29851986213839093
ETA_eta_FL,4.066517794633702
ETA_eta_RL,6.787693700234704
LogEE_Dzpe,34.21814274337838
LogEE_Dzse,34.30919676624283
PEOE_VSA10,5.760247418874442
PEOE_VSA11,11.864213806622745
PEOE_VSA12,5.783244946364939
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,10.889772341205646
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,22.418998409569006
SlogP_VSA6,45.62609613923125
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,67.79360045485544
SpAbs_Dzpe,67.40140176582652
SpAbs_Dzse,67.62441433160987
SpDiam_DzZ,53.512090049515095
SpDiam_Dzi,54.414846142523984
SpDiam_Dzm,53.520664814298186
SpDiam_Dzp,66.08341044330818
SpDiam_Dzv,61.42944527154651
SpMAD_Dzpe,4.877746068228235
SpMAD_Dzse,4.89117117884208
SpMax_Dzpe,34.21814274337837
SpMax_Dzse,34.30919676624282
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.021322847295599353
AETA_eta_FL,0.29046555675955016
AETA_eta_RL,0.48483526430247886
DetourIndex,487
EState_VSA1,11.887211334113243
EState_VSA2,11.520494837748885
EState_VSA3,0.0
EState_VSA4,0.0
EState_VSA5,24.659060128201332
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,8.834301874106695
ETA_beta_ns,9.5
ETA_shape_p,0.10526315789473684
ETA_shape_x,0.0
ETA_shape_y,0.31578947368421056
GhoseFilter,True
LogEE_Dzare,33.97843288048896
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,66.81400861812071
SpDiam_Dzpe,53.410344548941765
SpDiam_Dzse,53.52966514697788
SpMAD_Dzare,4.842400032489674
SpMax_Dzare,33.978432880488946
TopoPSA(NO),63.58
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,9.765226757369614
VSA_EState9,28.56810657596372
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6785714285714286
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04761904761904764
FilterItLogS,-1.8588267155600047
SpDiam_Dzare,53.09631479044431
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6939393939393941
ETA_epsilon_2,0.9190476190476188
ETA_epsilon_3,0.4400000000000004
ETA_epsilon_4,0.5888888888888891
ETA_epsilon_5,0.8777777777777777
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.2539393939393937
ETA_dEpsilon_B,0.10505050505050495
ETA_dEpsilon_C,-0.14888888888888874
ETA_dEpsilon_D,0.04126984126984112
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.0,0.0,0.0,0.0,4.534082818366811,8.292078990922448,0.0,3.965406456500188,0.0,0.0,0.33333333333333337,1.1547005383792517,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,26.142344
BCUTDescriptor,"11.993789651101892,16.00128391045389,-0.37766959180660054,0.2208597351238047,4.924240402360231,8.398762337521546"
BPolDescriptor,13.535655999999998
TPSADescriptor,63.58
ALOGPDescriptor,"1.1523999999999999,1.3280257599999996,47.45290000000001"
XLogPDescriptor,-0.1660000000000001
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,192.0422588
ChiPathDescriptor,"9.966255326250886,6.787693700234704,5.807306924317119,5.116144547960196,3.824947774370685,1.9062480050044681,1.2693534708301493,0.6368945341743198,7.213410351218929,4.080009717946573,2.7595082244935187,1.8250574999018236,1.129571101526134,0.47792817929954706,0.25062014734778937,0.11218781286109493"
ChiChainDescriptor,"0.0,0.0,0.2886751345948129,0.16666666666666666,0.2628917115316043,0.0,0.0,0.07856742013183861,0.04232231561428537,0.04084222464424027"
AtomCountDescriptor,22
BondCountDescriptor,15
SmallRingDescriptor,"2,2,2,2,0,0,2,0,0,0,0"
ChiClusterDescriptor,"0.7182335127930838,0.0,0.30356120084098637,0.0,0.25044223437852536,0.0,0.04227956129251175,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,0,0,1,0,0"
ZagrebIndexDescriptor,70.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"27.99840986729479,1.999886419092485,11.042643942601003,11.042643942601003,0.0"
FractionalPSADescriptor,0.3310729648635022
WienerNumbersDescriptor,"303.0,16.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.1486413994880302,3.1049018430742037,3.6592807453463787,0.5052748127938002,0.5754771626656819,0.48999970091364087"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"10.515555555555556,4.68,2.3431952662721893"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,347.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"17.097876142163784,16.992551862795388,23.32091977132564,20.315958969418222,20.205673888142407"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.4976472086459903,-0.13390783832516692,-0.24941100765550728,0.08879527944263185,0.06662758506885003"
EccentricConnectivityIndexDescriptor,168
AutocorrelationDescriptorPolarizability,"636.2749655410157,726.3890769658203,954.0715389140629,723.5074339687498,669.3973997890627"
