DLiP-ID,C001ZS
AATSC6Z,1.1113384889946467
AATSC6c,0.0015933912706744531
AATSC6d,0.010636525877453899
AATSC6i,-0.200953110324498
AATSC6m,5.294693179882399
AATSC6p,-0.016207009344751395
AATSC6s,0.5485599400709454
AATSC6v,-0.14596810997269855
AATSC7Z,0.27398657261833936
AATSC7c,-0.0002618619758641715
AATSC7d,0.014608651312993971
AATSC7i,0.06964131380072455
AATSC7m,1.3553195100696094
AATSC7p,0.02228959669751285
AATSC7s,-0.21893973730678076
AATSC7v,4.630150642672092
AATSC8Z,-1.1874719517413401
AATSC8c,-0.0017283191056138513
AATSC8d,-0.014078921277017651
AATSC8i,0.06282046269935468
AATSC8m,-5.643781523329514
AATSC8p,0.00205912156276602
AATSC8s,-0.37782526413197387
AATSC8v,-2.887870376314784
ATS0are,244.96490000000003
ATS1are,256.775
ATS2are,466.6990000000001
ATS3are,638.3139999999999
ATS4are,648.622
ATS5are,542.012
ATS6are,426.53999999999974
ATS7are,409.85799999999995
ATS8are,341.60300000000007
ATSC0dv,144.19512195121953
ATSC0pe,5.188878048780484
ATSC0se,3.104672975609755
ATSC1dv,41.23914336704345
ATSC1pe,0.1311078524687689
ATSC1se,0.01736222010707881
ATSC2dv,-0.029744199881014066
ATSC2pe,-0.2031997025580009
ATSC2se,-0.1713251731112436
ATSC3dv,-16.10410469958358
ATSC3pe,-0.9513221296847109
ATSC3se,-0.5198072766210587
ATSC4dv,11.237953599048181
ATSC4pe,-0.573375550267698
ATSC4se,-0.3702819321832236
ATSC5dv,60.56276026174895
ATSC5pe,1.1238275431290876
ATSC5se,0.4788008138013097
ATSC6dv,52.569898869720404
ATSC6pe,2.7110303985722775
ATSC6se,1.647223093396788
ATSC7dv,-25.94289113622844
ATSC7pe,-0.6114478881618086
ATSC7se,-0.5141646900654373
ATSC8dv,-47.29565734681737
ATSC8pe,-1.429108506841165
ATSC8se,-0.7590347221891731
AXp-0dv,0.6089434301698428
AXp-1dv,0.35802785627718015
AXp-2dv,0.2137609816094665
AXp-3dv,0.13068767814215673
AXp-4dv,0.07663662951437104
AXp-5dv,0.04783384371753312
AXp-6dv,0.02930784902181612
AXp-7dv,0.01889232504606832
BertzCT,407.2620391748402
ECIndex,397
ETA_eta,16.802589497142325
GATS1dv,0.5217797538501191
GATS1pe,0.5737821714629521
GATS1se,0.5400222162281356
GATS2dv,0.9157818951459004
GATS2pe,0.743103183120293
GATS2se,0.6957479130843104
GATS3dv,0.9683616590731337
GATS3pe,0.9447482558181657
GATS3se,0.9220000452031558
GATS4dv,0.8346390333072191
GATS4pe,0.8665768131832611
GATS4se,0.8587299887680018
GATS5dv,0.6548972559742198
GATS5pe,0.6177685702112912
GATS5se,0.6103536406233189
GATS6dv,0.6324763193504734
GATS6pe,0.440218478546986
GATS6se,0.3907152893491975
GATS7dv,1.218586893485405
GATS7pe,1.153439546389759
GATS7se,1.2325335854524806
GATS8dv,1.3602426227951474
GATS8pe,1.3467062958792086
GATS8se,1.3977775241886319
LogEE_A,3.8486496446973018
LogEE_D,92.3577504864536
MATS1dv,0.2791859978091373
MATS1pe,0.02466549333605521
MATS1se,0.0054591366134864455
MATS2dv,-0.00010842788244679364
MATS2pe,-0.0205844305952887
MATS2se,-0.02900644944565652
MATS3dv,-0.042009099824955605
MATS3pe,-0.0689622614007894
MATS3se,-0.06297727313991144
MATS4dv,0.028029520689409573
MATS4pe,-0.03974154176570675
MATS4se,-0.04289391286849757
MATS5dv,0.1775281447484061
MATS5pe,0.0915457802049294
MATS5se,0.06518552099079773
MATS6dv,0.19930085701398284
MATS6pe,0.28561664723799507
MATS6se,0.29004083998467617
MATS7dv,-0.1053788903924222
MATS7pe,-0.06901949895514937
MATS7se,-0.09700010485711089
MATS8dv,-0.23592811528143767
MATS8pe,-0.19810741977343993
MATS8se,-0.17585502509280554
MAXaaCH,1.5696836419753086
MAXaasC,0.6191355400184768
MAXdssC,0.11609027252876492
MAXsCH3,2.3009919496599136
MAXsssN,2.4424022633744853
MDEC-12,2.0779614592335487
MDEC-13,0.7377879464668811
MDEC-22,14.48640900577307
MDEC-23,12.570795255293747
MDEC-33,1.3594323193181372
MINaaCH,1.3464853284442029
MINaasC,-0.2926050425554738
MINdssC,0.11609027252876492
MINsCH3,2.3009919496599136
MINsssN,2.4424022633744853
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7261904761904763
SM1_Dzi,0.7520869648524905
SM1_Dzm,0.7595547304983525
SM1_Dzp,-3.5986807503845246
SM1_Dzv,-1.2649787716021619
SddssSe,0
SpAD_Dt,269.4572475398264
SpAbs_A,24.196529137826086
SpAbs_D,184.71550097290722
SpMAD_A,1.2735015335697941
SpMAD_D,9.721868472258276
SpMax_A,2.2673182543444574
SpMax_D,92.3577504864536
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,20.310000000000002
TpiPC10,6.65052158062305
VAdjMat,5.321928094887363
VE1_DzZ,4.301733113434762
VE1_Dzi,4.30139699626674
VE1_Dzm,4.302004528909254
VE1_Dzp,4.286179064555915
VE1_Dzv,4.298890739414906
VE2_DzZ,0.22640700597025062
VE2_Dzi,0.2263893155929863
VE2_Dzm,0.2264212909952239
VE2_Dzp,0.22558837181873237
VE2_Dzv,0.22625740733762664
VE3_DzZ,2.1008718773052166
VE3_Dzi,2.1007937389616353
VE3_Dzm,2.1009349697624407
VE3_Dzp,2.097249561295515
VE3_Dzv,2.1002109080146236
VR1_DzZ,91.7150971592708
VR1_Dzi,91.75137924990452
VR1_Dzm,91.69117781201862
VR1_Dzp,93.11275178321192
VR1_Dzv,92.17149950155721
VR2_DzZ,4.827110376803726
VR2_Dzi,4.829019960521291
VR2_Dzm,4.825851463790454
VR2_Dzp,4.900671146484838
VR2_Dzv,4.851131552713537
VR3_DzZ,5.160540888298893
VR3_Dzi,5.160936405690592
VR3_Dzm,5.1602800537402995
VR3_Dzp,5.1756650297464395
VR3_Dzv,5.165504852913562
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09232750021456806
Xch-7dv,0.1345811709235882
Xpc-4dv,1.1399334543112836
Xpc-5dv,1.1976111767163453
Xpc-6dv,1.4543029925846338
Zagreb1,92.0
Zagreb2,102.0
fragCpx,58.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,1
nBondsM,7
nBondsO,20
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,3
naHRing,0
AATS0are,5.974753658536586
AATS1are,6.113690476190476
AATS2are,5.983320512820514
AATS3are,5.856091743119265
AATS4are,5.689666666666667
AATS5are,5.587752577319587
AATS6are,5.687199999999996
AATS7are,5.855114285714285
AATS8are,5.993035087719299
AATSC0dv,3.516954193932184
AATSC0pe,0.1265580011897679
AATSC0se,0.07572373111243305
AATSC1dv,0.9818843658819868
AATSC1pe,0.0031216155349706883
AATSC1se,0.00041338619302568595
AATSC2dv,-0.0003813358959104367
AATSC2pe,-0.0026051243917692424
AATSC2se,-0.002196476578349277
AATSC3dv,-0.14774407981269339
AATSC3pe,-0.008727725960410191
AATSC3se,-0.004768874097440906
AATSC4dv,0.0985785403425279
AATSC4pe,-0.005029610090067527
AATSC4se,-0.003248087124414242
AATSC5dv,0.6243583532139066
AATSC5pe,0.011585850960093687
AATSC5se,0.004936090863931028
AATSC6dv,0.7009319849296054
AATSC6pe,0.0361470719809637
AATSC6se,0.02196297457862384
AATSC7dv,-0.3706127305175491
AATSC7pe,-0.008734969830882981
AATSC7se,-0.007345209858077676
AATSC8dv,-0.8297483745055679
AATSC8pe,-0.025072079067388862
AATSC8se,-0.013316398634897773
AETA_eta,0.8843468156390697
ATSC0are,5.577951219512192
ATSC1are,0.10236948245092167
ATSC2are,-0.27195353955978596
ATSC3are,-0.9986776323616888
ATSC4are,-0.6177155859607366
ATSC5are,1.0780129684711481
ATSC6are,2.9205697204045213
ATSC7are,-0.7656386674598452
ATSC8are,-1.4656248661511002
BCUTZ-1h,9.004063612252871
BCUTZ-1l,5.693061100906477
BCUTc-1h,0.37494057550041054
BCUTc-1l,-0.3844697237562728
BCUTd-1h,3.136256292723548
BCUTd-1l,0.9779587218343695
BCUTi-1h,17.42477027082398
BCUTi-1l,10.953688249250604
BCUTm-1h,19.000140310621468
BCUTm-1l,11.70460932434724
BCUTp-1h,1.9844160766930372
BCUTp-1l,0.5458669923112562
BCUTs-1h,8.001917845260444
BCUTs-1l,1.2308142373753417
BCUTv-1h,20.891511400899045
BCUTv-1l,13.304122103203705
BalabanJ,1.5715965276485198
Diameter,13
ETA_beta,19.25
GATS1are,0.5561608506697183
GATS2are,0.7298010885349536
GATS3are,0.9345840461902392
GATS4are,0.8479658739495748
GATS5are,0.5940362373640388
GATS6are,0.4125672508482876
GATS7are,1.171121238924786
GATS8are,1.3548771402042028
HybRatio,0.5625
Lipinski,True
LogEE_Dt,134.7286237699132
MATS1are,0.017915558937045918
MATS2are,-0.02562767794756988
MATS3are,-0.06734540512576608
MATS4are,-0.039828399333766557
MATS5are,0.08168858925493858
MATS6are,0.2862302037056473
MATS7are,-0.08039609662733814
MATS8are,-0.18899795883173504
MAXssCH2,1.2697505499751172
MAXsssCH,0.8445344017315795
MINssCH2,0.5532598733938019
MINsssCH,0.8445344017315795
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,0.7792016231709343
SM1_Dzse,0.7022577933310232
SMR_VSA1,9.184952231746642
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,5.917906046161393
SMR_VSA5,32.60702369139466
SMR_VSA6,19.634269217737724
SMR_VSA7,35.646140606589334
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,162.55387413365713
SpAD_Dzi,159.6261959975817
SpAD_Dzm,162.4122664848088
SpAD_Dzp,200.39293249466294
SpAD_Dzv,184.4332724260236
SpAbs_Dt,269.4572475398265
SpDiam_A,4.534636508688915
SpDiam_D,145.08469522332416
SpMAD_Dt,14.18196039683297
SpMax_Dt,134.7286237699132
SsssssAs,0
VE1_Dzpe,4.3017630325173055
VE1_Dzse,4.301602210607023
VE2_Dzpe,0.22640858065880556
VE2_Dzse,0.22640011634773807
VE3_Dzpe,2.100878832403943
VE3_Dzse,2.100841446589031
VMcGowan,214.9899999999996
VR1_Dzpe,91.70466179795199
VR1_Dzse,91.72782424129981
VR2_Dzpe,4.826561147260631
VR2_Dzse,4.827780223226306
VR3_Dzpe,5.16042710163393
VR3_Dzse,5.160679646250983
mZagreb1,6.305555555555555
mZagreb2,4.277777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,38
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13604759071980957
AATSC1are,0.0024373686297838493
AATSC2are,-0.0034865838405100766
AATSC3are,-0.009162180113409989
AATSC4are,-0.0054185577715854085
AATSC5are,0.011113535757434517
AATSC6are,0.038940929605393616
AATSC7are,-0.01093769524942636
AATSC8are,-0.025712716950019303
AETA_beta,1.013157894736842
BCUTdv-1h,7.004054610638341
BCUTdv-1l,0.9939189808343445
BCUTpe-1h,3.988656833629001
BCUTpe-1l,2.2420009477454688
BCUTse-1h,4.009930727694336
BCUTse-1l,2.43791166336974
ETA_alpha,9.019047619047619
ETA_dBeta,-3.25
ETA_eta_B,0.26634651683225385
ETA_eta_F,11.439373328681963
ETA_eta_L,5.726714611727624
ETA_eta_R,28.241962825824288
ETA_psi_1,0.5788508557457215
LabuteASA,114.16188428310721
LogEE_DzZ,81.31515761820701
LogEE_Dzi,79.85268152325676
LogEE_Dzm,81.24610980716747
LogEE_Dzp,99.62825349727073
LogEE_Dzv,92.01690272275879
PEOE_VSA1,4.899909730850478
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.923737199690624
PEOE_VSA7,69.08010840652358
PEOE_VSA8,11.984273114623004
PEOE_VSA9,0.0
SM1_Dzare,0.8616259405963067
SpAD_Dzpe,161.7615738375058
SpAD_Dzse,162.7397487061318
SpAbs_DzZ,161.93406717560052
SpAbs_Dzi,159.03168893763979
SpAbs_Dzm,161.7624508648976
SpAbs_Dzp,202.85518774492607
SpAbs_Dzv,185.29878421711985
SpDiam_Dt,197.73333852503933
SpMAD_DzZ,8.555467059666165
SpMAD_Dzi,8.401378736714827
SpMAD_Dzm,8.548014025516252
SpMAD_Dzp,10.546996447087523
SpMAD_Dzv,9.707014338211769
SpMax_DzZ,81.31515761820701
SpMax_Dzi,79.85268152325676
SpMax_Dzm,81.24610980716747
SpMax_Dzp,99.62825349727073
SpMax_Dzv,92.01690272275879
VE1_Dzare,4.301727249836995
VE2_Dzare,0.22640669735984184
VE3_Dzare,2.1008705142262882
VR1_Dzare,91.69145580409949
VR2_Dzare,4.825866094952604
VR3_Dzare,5.160283085565891
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47468671679197993
AETA_dBeta,-0.17105263157894737
AETA_eta_B,0.01401823772801336
AETA_eta_F,0.6020722804569454
AETA_eta_L,0.3014060321961908
AETA_eta_R,1.486419096096015
BCUTare-1h,4.1077069841665015
BCUTare-1l,2.192198278517492
ETA_beta_s,11.25
ETA_dPsi_A,0.13514914425427849
ETA_dPsi_B,0.0
ETA_eta_BR,0.43834651683225384
ETA_eta_FL,3.4211524338132175
ETA_eta_RL,9.147867045540842
LogEE_Dzpe,80.92179753049874
LogEE_Dzse,81.406835289557
PEOE_VSA10,5.817220841045895
PEOE_VSA11,5.783244946364939
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,30.317423894953144
SlogP_VSA3,0.0
SlogP_VSA4,11.735126887207288
SlogP_VSA5,42.96501236716348
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,160.69477856982422
SpAbs_Dzpe,161.1029696508446
SpAbs_Dzse,162.14022844929588
SpDiam_DzZ,130.0361623684818
SpDiam_Dzi,127.55823003103228
SpDiam_Dzm,129.96608546922909
SpDiam_Dzp,157.52759595815934
SpDiam_Dzv,146.9533624060336
SpMAD_Dzpe,8.513767044079254
SpMAD_Dzse,8.565249931901674
SpMax_Dzpe,80.92179753049874
SpMax_Dzse,81.406835289557
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.5921052631578947
AETA_eta_BR,0.02307086930696073
AETA_eta_FL,0.180060654411222
AETA_eta_RL,0.4814666866074127
DetourIndex,1234
EState_VSA1,0.0
EState_VSA2,11.600465787410833
EState_VSA3,11.984273114623004
EState_VSA4,31.97299688682513
EState_VSA5,24.974377382775238
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,11.823646930541102
EState_VSA9,0.0
ETA_beta_ns,8.0
ETA_shape_p,0.12407602956705385
ETA_shape_x,0.0
ETA_shape_y,0.26610348468848993
GhoseFilter,True
LogEE_Dzare,80.39273801862771
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,159.97584396184658
SpDiam_Dzpe,129.41171733522353
SpDiam_Dzse,130.1631833085497
SpMAD_Dzare,8.45761992472759
SpMax_Dzare,80.39273801862771
TopoPSA(NO),20.310000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,12.758572334956057
VSA_EState9,31.074760998377286
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.42105263157894735
EState_VSA10,9.184952231746642
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025313283208020055
FilterItLogS,-4.117516929216017
SpDiam_Dzare,128.57535591689054
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5409988385598145
ETA_epsilon_2,0.8200501253132829
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.5102330293819659
ETA_epsilon_5,0.8200501253132829
AETA_beta_ns_d,0.02631578947368421
ETA_dEpsilon_A,0.10281702037799595
ETA_dEpsilon_B,0.030765809177848547
ETA_dEpsilon_C,-0.0720512112001474
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8421052631578947
MDEDescriptor,"0.0,2.0779614592335487,0.7377879464668811,0.0,14.48640900577307,12.570795255293747,0.0,1.3594323193181372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,45.288445999999986
BCUTDescriptor,"11.89999999999999,18.99840605098141,-0.3032150442080033,0.16274347518676732,4.00887116937337,8.947090809909227"
BPolDescriptor,28.191553999999993
TPSADescriptor,20.310000000000002
ALOGPDescriptor,"1.2451000000000014,1.5502740100000036,70.0316"
XLogPDescriptor,3.4730000000000003
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,263.16854272
ChiPathDescriptor,"13.664925939000156,9.147867045540842,8.054037110949476,6.27251822701214,4.436892856505185,3.5875224781292077,2.201663158685928,1.139150070743875,11.569925173227013,7.160557125543603,5.557785521846128,3.920630344264702,2.5290087739742453,1.9133537487013248,0.9964668667417479,0.528985101289913"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.27370475419801443,0.0,0.0,0.0,0.09232750021456805,0.1345811709235882"
AtomCountDescriptor,41
BondCountDescriptor,20
SmallRingDescriptor,"2,1,2,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.18384334148374,0.0,0.11785113019775793,0.0,0.6652852134201397,0.0,0.024056261216234408,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,1,4,4,1,0"
ZagrebIndexDescriptor,92.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"38.121458744865265,2.0063925655192243,8.472917276773579,2.5505154308426086,3.405824128616309"
FractionalPSADescriptor,0.07717487732418296
WienerNumbersDescriptor,"850.0,24.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.269729340079886,2.6293686207219675,3.2179741219101388,1.1399334543112836,1.1976111767163453,1.367419207823517"
FractionalCSP3Descriptor,0.5625
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,7,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,7.695266272189349,5.12"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,1422.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.5625
AutocorrelationDescriptorMass,"21.636493475860075,21.412422888199057,28.326299976856777,26.492210020808898,18.910424909283737"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.2768210607004404,-0.10423689742334247,-0.02542754624485363,0.005400812852421344,-0.05055857934279194"
EccentricConnectivityIndexDescriptor,397
AutocorrelationDescriptorPolarizability,"1078.380304590176,1193.5571906377143,1499.3281026426887,1352.6107471525281,971.4274652126498"
