DLiP-ID,T000RJ
AATSC4d,-0.016389819784637643
AATSC4i,-0.11091427340067447
AATSC4m,-3.463987549170973
AATSC4p,-0.016303813512396178
AATSC4s,-0.2234002569540483
AATSC4v,-4.0638962176394235
AATSC5Z,0.0958277331350625
AATSC5c,0.0024326243541428604
AATSC5d,0.020735826335071383
AATSC5i,0.04367744923990285
AATSC5m,0.511268100349198
AATSC5p,-0.009499255900963682
AATSC5s,0.41597028297632876
AATSC5v,1.7051894359806192
AATSC6Z,-0.29884158266887306
AATSC6c,-0.0007632913746074562
AATSC6d,-0.019764973338013806
AATSC6i,-0.059751987398713124
AATSC6m,-0.8811621192685088
AATSC6p,-0.0021296089577448503
AATSC6s,-0.12553746655310605
AATSC6v,2.9913004688107265
AATSC7Z,-1.6580634182313234
AATSC7c,0.00012845267855725147
AATSC7d,-0.009116922243021287
AATSC7i,0.0798657465450771
AATSC7m,-7.454509023109021
AATSC7p,0.0055657032094313975
AATSC7s,-0.3141722438272596
AATSC7v,-2.7033708668131857
AATSC8Z,-0.5057162629757784
AATSC8c,-0.00016666550315721563
AATSC8d,-0.02365244136870434
AATSC8i,0.01959193228748311
AATSC8m,-2.5355264958277584
AATSC8p,-0.011270816292122178
AATSC8s,-0.11893332128539544
AATSC8v,-1.6970253965698459
ATS0are,323.8257
ATS1are,344.3604
ATS2are,577.9449
ATS3are,741.0237000000001
ATS4are,815.2052
ATS5are,789.6397000000001
ATS6are,728.7719999999999
ATS7are,786.035
ATS8are,777.0489
ATSC0dv,195.05785524086178
ATSC0pe,6.00236470588235
ATSC0se,4.199979686274508
ATSC1dv,-8.263388725134215
ATSC1pe,-0.16239792387543162
ATSC1se,0.34761392041522393
ATSC2dv,17.667933985504142
ATSC2pe,2.1712093425605543
ATSC2se,1.7232215340253731
ATSC3dv,-27.30977164528362
ATSC3pe,0.15601764705882315
ATSC3se,-0.26611793464052175
ATSC4dv,-5.986966076675165
ATSC4pe,-1.6524885813148773
ATSC4se,-1.2336982971933992
ATSC5dv,89.23697912958453
ATSC5pe,2.239554325259516
ATSC5se,1.5876427835447762
ATSC6dv,-14.67608849397905
ATSC6pe,-0.82919688581315
ATSC6se,-1.1502620768935066
ATSC7dv,-75.27008605427163
ATSC7pe,-3.157033217993077
ATSC7se,-2.1979275828527585
ATSC8dv,-4.675571124116556
ATSC8pe,-1.4555134948096877
ATSC8se,-0.870293250672818
AXp-0dv,0.5975725714387686
AXp-1dv,0.35190811358999535
AXp-2dv,0.19752990804964896
AXp-3dv,0.11524672438184139
AXp-4dv,0.06747918331917205
AXp-5dv,0.03932696087374168
AXp-6dv,0.02439717261879251
AXp-7dv,0.014224808485681022
BertzCT,1343.571903521987
ECIndex,725
ETA_eta,26.056352450878393
GATS1dv,0.7572524950165855
GATS1pe,0.6149813904135241
GATS1se,0.5149992941972298
GATS2dv,0.8031629237281123
GATS2pe,0.5698957643926391
GATS2se,0.5456714222638972
GATS3dv,1.0023334860387965
GATS3pe,0.9074434809586253
GATS3se,0.9406968767065161
GATS4dv,1.0972883082869904
GATS4pe,1.3545416105651864
GATS4se,1.407328188387643
GATS5dv,0.9597036463558554
GATS5pe,1.1873867131380615
GATS5se,1.2290634513769483
GATS6dv,1.1009849872379223
GATS6pe,1.2011679028802205
GATS6se,1.2843705494623985
GATS7dv,1.2540454440623796
GATS7pe,1.4309148763324109
GATS7se,1.4887337324177614
GATS8dv,1.0012857043574952
GATS8pe,1.0913198915721452
GATS8se,1.091182468090742
LogEE_A,4.39489671611185
LogEE_D,191.88493131564394
MATS1dv,-0.04001023985473916
MATS1pe,-0.025552565448606287
MATS1se,0.07816752948129709
MATS2dv,0.05132748561235597
MATS2pe,0.20497787473303022
MATS2se,0.2324992679858774
MATS3dv,-0.06000367344102139
MATS3pe,0.011139727283952775
MATS3se,-0.027155022627867106
MATS4dv,-0.012325649334836694
MATS4pe,-0.11055605736488565
MATS4se,-0.1179582254791561
MATS5dv,0.1928262792243484
MATS5pe,0.15726208440844444
MATS5se,0.15932737816062773
MATS6dv,-0.03336715762428943
MATS6pe,-0.061264320123450185
MATS6se,-0.1214568315823053
MATS7dv,-0.16131297969776875
MATS7pe,-0.21987057752648492
MATS7se,-0.21876434208349604
MATS8dv,-0.009779831815970533
MATS8pe,-0.09893592525298851
MATS8se,-0.08454318182416608
MAXaaCH,1.8572356652269622
MAXaaaC,0.4867179431942794
MAXaasC,0.820951051202374
MAXdssC,-0.4574763007054672
MAXssNH,2.790108759553204
MDEC-22,16.67496707999906
MDEC-23,23.005875624470203
MDEC-33,7.020594135922441
MDEN-22,1.381199369861928
MDEO-11,0.814325284978472
MINaaCH,1.451677239090208
MINaaaC,0.2777191191878243
MINaasC,-0.013226392281225907
MINdssC,-0.4574763007054672
MINssNH,2.554779935122197
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.2184873949579833
SM1_Dzi,1.3782608215213499
SM1_Dzm,3.229699623368564
SM1_Dzp,-4.237389249547322
SM1_Dzv,-2.075835567067247
SddssSe,0
SpAD_Dt,636.1201159081548
SpAbs_A,41.32881427200871
SpAbs_D,383.76986263128794
SpMAD_A,1.291525446000272
SpMAD_D,11.992808207227748
SpMax_A,2.4689905063510245
SpMax_D,191.88493131564394
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,137.67000000000002
TpiPC10,8.572729152638683
VAdjMat,6.129283016944966
VE1_DzZ,5.566108079805273
VE1_Dzi,5.580851060385325
VE1_Dzm,5.5661599688295365
VE1_Dzp,5.589630580922834
VE1_Dzv,5.589793428121901
VE2_DzZ,0.1739408774939148
VE2_Dzi,0.1744015956370414
VE2_Dzm,0.17394249902592301
VE2_Dzp,0.17467595565383856
VE2_Dzv,0.1746810446288094
VE3_DzZ,2.8798468905802292
VE3_Dzi,2.8824920943512575
VE3_Dzm,2.8798562128538285
VE3_Dzp,2.8840640090863983
VE3_Dzv,2.8840931424655323
VR1_DzZ,210.4585246286745
VR1_Dzi,209.37182894755352
VR1_Dzm,210.44682046850698
VR1_Dzp,208.70694676515018
VR1_Dzv,208.4880907192944
VR2_DzZ,6.576828894646078
VR2_Dzi,6.542869654611048
VR2_Dzm,6.576463139640843
VR2_Dzp,6.522092086410943
VR2_Dzv,6.51525283497795
VR3_DzZ,6.512439410871759
VR3_Dzi,6.507262566945203
VR3_Dzm,6.512383796656797
VR3_Dzp,6.504081909224428
VR3_Dzv,6.503032730560888
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.1498830147931085
Xch-7dv,0.21806646530927773
Xpc-4dv,2.6637064837857642
Xpc-5dv,3.7838008562680403
Xpc-6dv,4.9799033172793
Zagreb1,168.0
Zagreb2,196.0
fragCpx,233.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,3
nBondsM,25
nBondsO,35
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,1
AATS0are,6.349523529411765
AATS1are,6.3770444444444445
AATS2are,6.421609999999999
AATS3are,6.2270899159663875
AATS4are,6.418938582677165
AATS5are,6.525947933884298
AATS6are,6.337147826086956
AATS7are,6.442909836065573
AATS8are,6.2163912
AATSC0dv,3.824663828252192
AATSC0pe,0.11769342560553628
AATSC0se,0.08235254286812761
AATSC1dv,-0.1530257171321151
AATSC1pe,-0.003007368960656141
AATSC1se,0.006437294822504147
AATSC2dv,0.1963103776167127
AATSC2pe,0.024124548250672825
AATSC2se,0.019146905933615257
AATSC3dv,-0.22949387937213128
AATSC3pe,0.0013110726643598585
AATSC3se,-0.002236285165046401
AATSC4dv,-0.04714146517067059
AATSC4pe,-0.01301172111271557
AATSC4se,-0.009714159820420466
AATSC5dv,0.7374956952858225
AATSC5pe,0.018508713431896823
AATSC5se,0.013121014740039473
AATSC6dv,-0.12761816081720911
AATSC6pe,-0.007210407702723043
AATSC6se,-0.010002278929508753
AATSC7dv,-0.6169679184776363
AATSC7pe,-0.02587732145895965
AATSC7se,-0.01801579985944884
AATSC8dv,-0.037404568992932444
AATSC8pe,-0.011644107958477501
AATSC8se,-0.006962346005382545
AETA_eta,0.8142610140899498
ATSC0are,6.124835294117645
ATSC1are,-0.5514550173010385
ATSC2are,2.7423847750865042
ATSC3are,0.17094117647058774
ATSC4are,-1.5546820069204164
ATSC5are,2.6674397923875404
ATSC6are,-1.4071913494809691
ATSC7are,-3.1938314878892733
ATSC8are,-1.303757093425605
BCUTZ-1h,17.001105892043086
BCUTZ-1l,5.6941069254780565
BCUTc-1h,0.46515079841500917
BCUTc-1l,-0.3674826214613966
BCUTd-1h,4.043958960359069
BCUTd-1l,0.9714723581215312
BCUTi-1h,14.553589598953137
BCUTi-1l,10.319750947366789
BCUTm-1h,35.45051827329853
BCUTm-1l,11.705125682953357
BCUTp-1h,2.9546957545645296
BCUTp-1l,0.7517309387135377
BCUTs-1h,7.014578809705162
BCUTs-1l,0.29891601764340187
BCUTv-1h,24.441996141772368
BCUTv-1l,14.701063517813882
BalabanJ,1.400276860114746
Diameter,13
ETA_beta,44.75
GATS1are,0.6968214591444795
GATS2are,0.552980856468009
GATS3are,0.9099472954443363
GATS4are,1.3812744888475
GATS5are,1.2464730530945909
GATS6are,1.3024094682059617
GATS7are,1.5019975661636669
GATS8are,1.080061696737103
HybRatio,0.13636363636363635
Lipinski,True
LogEE_Dt,318.0600579540774
MATS1are,-0.08503389927092088
MATS2are,0.2537240537240537
MATS3are,0.01196122029143226
MATS4are,-0.10193271996863418
MATS5are,0.18356294513514315
MATS6are,-0.10188988640688335
MATS7are,-0.21798566224408897
MATS8are,-0.08684852221716406
MAXddssS,-4.044963838673327
MAXssCH2,0.18027486457546016
MAXsssCH,-1.035427059712774
MINddssS,-4.044963838673327
MINssCH2,0.17769090660955733
MINsssCH,-1.035427059712774
NsssssAs,0
RotRatio,0.22857142857142856
SM1_Dzpe,1.6371934214399708
SM1_Dzse,1.659032754086268
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,18.785963431291318
SMR_VSA4,0.0
SMR_VSA5,23.90290233350432
SMR_VSA6,0.0
SMR_VSA7,88.94594111867467
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,276.9576172986842
SpAD_Dzi,308.3093142578158
SpAD_Dzm,276.911415515581
SpAD_Dzp,367.37332033117946
SpAD_Dzv,362.3512625324581
SpAbs_Dt,636.1201159081551
SpDiam_A,4.895625305851795
SpDiam_D,267.9107872562378
SpMAD_Dt,19.87875362212984
SpMax_Dt,318.0600579540774
SsssssAs,0
VE1_Dzpe,5.580198213034251
VE1_Dzse,5.579684248941056
VE2_Dzpe,0.17438119415732034
VE2_Dzse,0.174365132779408
VE3_Dzpe,2.882375107617156
VE3_Dzse,2.88228299838656
VMcGowan,332.5700000000009
VR1_Dzpe,209.2479593962629
VR1_Dzse,209.28770045871192
VR2_Dzpe,6.538998731133216
VR2_Dzse,6.540240639334748
VR3_Dzpe,6.506670767138529
VR3_Dzse,6.506860672402908
mZagreb1,9.70138888888889
mZagreb2,6.986111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,13
nBondsKS,41
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12009480968858127
AATSC1are,-0.010212129950019232
AATSC2are,0.030470941945405602
AATSC3are,0.001436480474542754
AATSC4are,-0.01224159060567257
AATSC5are,0.0220449569618805
AATSC6are,-0.01223644651722582
AATSC7are,-0.026178946622043224
AATSC8are,-0.010430056747404841
AETA_beta,1.3984375
BCUTdv-1h,6.022489070329723
BCUTdv-1l,0.6441788172077324
BCUTpe-1h,3.5369675155193336
BCUTpe-1l,2.234063580877121
BCUTse-1h,3.7682834932832114
BCUTse-1l,2.4323771270105867
ETA_alpha,15.980952380952385
ETA_dBeta,5.25
ETA_eta_B,0.4767233894422027
ETA_eta_F,36.543484012167944
ETA_eta_L,6.720349611448252
ETA_eta_R,62.59983646304634
ETA_psi_1,0.580723308530888
LabuteASA,194.37415231769862
LogEE_DzZ,137.9939346849101
LogEE_Dzi,154.19772777958042
LogEE_Dzm,137.97148798781214
LogEE_Dzp,182.6567449290086
LogEE_Dzv,180.72154223593307
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,13.469174827284988
PEOE_VSA5,0.0
PEOE_VSA6,66.198243506387
PEOE_VSA7,35.74682581170483
PEOE_VSA8,11.567389719653901
PEOE_VSA9,11.728187345198613
SM1_Dzare,1.6672413128975818
SpAD_Dzpe,310.10185271906255
SpAD_Dzse,309.2792523695689
SpAbs_DzZ,274.3425962902809
SpAbs_Dzi,307.0171947376396
SpAbs_Dzm,274.287284571594
SpAbs_Dzp,369.5508791075646
SpAbs_Dzv,363.5189200389335
SpDiam_Dt,424.82066296887774
SpMAD_DzZ,8.654925540583882
SpMAD_Dzi,9.634666070556744
SpMAD_Dzm,8.653481734861906
SpMAD_Dzp,11.480416260349358
SpMAD_Dzv,11.323476954139316
SpMax_DzZ,137.9939346849101
SpMax_Dzi,154.19772777958042
SpMax_Dzm,137.97148798781214
SpMax_Dzp,182.6567449290086
SpMax_Dzv,180.72154223593307
VE1_Dzare,5.579648332379644
VE2_Dzare,0.1743640103868639
VE3_Dzare,2.882276561341844
VR1_Dzare,209.31973739662203
VR2_Dzare,6.5412417936444385
VR3_Dzare,6.507013736754257
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.499404761904762
AETA_dBeta,0.1640625
AETA_eta_B,0.014897605920068835
AETA_eta_F,1.1419838753802483
AETA_eta_L,0.21001092535775787
AETA_eta_R,1.956244889470198
BCUTare-1h,3.5809388671388627
BCUTare-1l,2.1814610099234724
ETA_beta_s,19.75
ETA_dPsi_A,0.13327669146911192
ETA_dPsi_B,0.0
ETA_eta_BR,0.8207233894422027
ETA_eta_FL,8.71714056148264
ETA_eta_RL,15.437490172930893
LogEE_Dzpe,155.10208865395126
LogEE_Dzse,154.6914709583496
PEOE_VSA10,21.970725739898256
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,10.038883468458419
SlogP_VSA2,29.113897505661303
SlogP_VSA3,27.78340636631799
SlogP_VSA4,0.0
SlogP_VSA5,11.126902983393991
SlogP_VSA6,77.69188829705712
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,309.3297186794822
SpAbs_Dzpe,308.5669838864627
SpAbs_Dzse,307.7239091626131
SpDiam_DzZ,196.610346127164
SpDiam_Dzi,218.528624752356
SpDiam_Dzm,196.58961997574505
SpDiam_Dzp,266.7246330102182
SpDiam_Dzv,262.31039707511826
SpMAD_Dzpe,9.690682897470705
SpMAD_Dzse,9.664976636549028
SpMax_Dzpe,155.10208865395126
SpMax_Dzse,154.6914709583496
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6171875
AETA_eta_BR,0.025647605920068834
AETA_eta_FL,0.2724106425463325
AETA_eta_RL,0.4824215679040904
DetourIndex,4833
EState_VSA1,21.97231171190705
EState_VSA2,23.377762221972624
EState_VSA3,10.539334031357587
EState_VSA4,22.855090328592603
EState_VSA5,6.06636706846161
EState_VSA6,30.33183534230805
EState_VSA7,36.39820241076966
EState_VSA8,18.785963431291318
EState_VSA9,11.600939890232516
ETA_beta_ns,25.0
ETA_shape_p,0.10727056019070319
ETA_shape_x,0.05214541120381405
ETA_shape_y,0.2502979737783074
GhoseFilter,False
LogEE_Dzare,154.7169606307691
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,307.76667994864073
SpDiam_Dzpe,220.49377616592918
SpDiam_Dzse,220.02239758856322
SpMAD_Dzare,9.666553708733819
SpMax_Dzare,154.7169606307691
TopoPSA(NO),101.05000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,34.599998938428215
VSA_EState9,41.19846067174398
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.78125
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0005952380952379821
FilterItLogS,-7.102702947205924
SpDiam_Dzare,219.70438148107823
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6513538748832864
ETA_epsilon_2,0.8599702380952378
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.567448471926083
ETA_epsilon_5,0.8270308123249297
AETA_beta_ns_d,0.015625
ETA_dEpsilon_A,0.20913165266106498
ETA_dEpsilon_B,0.08390540295720339
ETA_dEpsilon_C,-0.1252262497038616
ETA_dEpsilon_D,0.03293942577030806
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.875
MDEDescriptor,"0.0,0.0,0.0,0.0,16.67496707999906,23.005875624470203,0.0,7.020594135922441,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,1.381199369861928,0.0,0.0"
APolDescriptor,66.17506699999997
BCUTDescriptor,"11.850000000000007,34.96885465829227,-0.278893843496279,0.2610117183768251,5.866365593140097,12.947650613030028"
BPolDescriptor,34.86493299999999
TPSADescriptor,137.67000000000002
ALOGPDescriptor,"4.247500000000003,18.04125625000003,124.21759999999998"
XLogPDescriptor,4.533000000000001
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,486.0587103000001
ChiPathDescriptor,"22.553830996061407,15.437490172930891,14.161212502479021,11.564282203576996,9.467476443831407,7.423213428046507,4.6031241658912005,3.189694447671979,18.509567476011114,11.203716958284263,8.41637592589262,6.132378954298048,4.332263650598716,2.8322197514843723,1.5911263959131192,0.9660635693122789"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.40481150277058675,0.5338447186536469,0.0,0.0,0.061237243569579464,0.1498830147931085,0.1845641677626009"
AtomCountDescriptor,51
BondCountDescriptor,35
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.479939375360625,0.20412414523193154,0.6363739614363865,0.08333333333333333,0.9802691284733721,0.025499585890087693,0.17261834781720486,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,16,2,1,2,0,0"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"65.3336545312134,2.0416767041004187,28.90907480907792,7.57170404965644,12.242108927268626"
FractionalPSADescriptor,0.2832373889874924
WienerNumbersDescriptor,"2971.0,49.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.182280748433015,8.044975570539597,11.33878915246363,2.024179454165703,2.6938420504960336,2.9917261101104615"
FractionalCSP3Descriptor,0.13636363636363635
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,12,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.103673469387754,11.620158267388588,6.575963718820861"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1924.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.13636363636363635
AutocorrelationDescriptorMass,"55.73178429647756,51.2377222033968,66.53921475968004,72.21947546386235,77.43391867894157"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.520938315588406,-0.25517487008907896,0.09666437417095666,-0.09241640422116423,-0.11805251370587058"
EccentricConnectivityIndexDescriptor,725
AutocorrelationDescriptorPolarizability,"2688.3866922089187,3144.126429804123,4404.522939804583,4372.5192593469155,4172.334666166582"
