DLiP-ID,T007NS
AATSC4d,-0.032887427901809506
AATSC4i,-0.023440600722441633
AATSC4m,-2.8743935808242416
AATSC4p,-0.014469741529801362
AATSC4s,-0.12911618924367052
AATSC4v,-4.403209924061152
AATSC5Z,-0.6149710254472157
AATSC5c,-0.006537601693922592
AATSC5d,-0.029478458049886615
AATSC5i,-0.09407953576388588
AATSC5m,-2.8144941753788393
AATSC5p,-0.007008945139121492
AATSC5s,-0.29054351781865007
AATSC5v,-1.9391488703884343
AATSC6Z,0.4917843013081109
AATSC6c,0.003794216192653123
AATSC6d,-0.01832444689587547
AATSC6i,0.09751866425619024
AATSC6m,2.247568957519111
AATSC6p,-0.011282185658308954
AATSC6s,0.668054723279591
AATSC6v,-1.3837817238662509
AATSC7Z,0.2598261526832956
AATSC7c,0.0007285062618476966
AATSC7d,0.003921012849584279
AATSC7i,-0.1024788627096491
AATSC7m,1.2296402223293816
AATSC7p,-0.010406915271456782
AATSC7s,-0.057002096105932085
AATSC7v,0.03259342415938438
AATSC8Z,0.044022471866892156
AATSC8c,-0.003272901925174304
AATSC8d,0.028439874677606423
AATSC8i,-0.04078391922343604
AATSC8m,0.33988978180097723
AATSC8p,0.013188580977174038
AATSC8s,-0.23737517499381872
AATSC8v,2.7798658842839017
ATS0are,404.3546999999999
ATS1are,420.00800000000004
ATS2are,697.8808999999999
ATS3are,900.3549999999998
ATS4are,924.933
ATS5are,917.1670000000001
ATS6are,910.5869999999999
ATS7are,878.968
ATS8are,815.1280000000002
ATSC0dv,271.9365079365079
ATSC0pe,10.060422222222213
ATSC0se,6.834229714285712
ATSC1dv,59.58931720836486
ATSC1pe,-0.45236419753085405
ATSC1se,-0.49646253061224777
ATSC2dv,-21.93776769967245
ATSC2pe,0.36225679012346806
ATSC2se,0.2969995102040778
ATSC3dv,-107.47493071302593
ATSC3pe,-4.020679012345669
ATSC3se,-2.693642367346942
ATSC4dv,-70.9133282942807
ATSC4pe,-0.25104938271605054
ATSC4se,0.1681614693877576
ATSC5dv,-50.309145880574455
ATSC5pe,-2.6462592592592666
ATSC5se,-1.908817224489789
ATSC6dv,76.81582262534641
ATSC6pe,4.340416049382707
ATSC6se,3.2031864489795994
ATSC7dv,20.002267573696145
ATSC7pe,-0.29928888888889993
ATSC7se,-0.7426656326530542
ATSC8dv,4.195515243134291
ATSC8pe,-1.5861716049382726
ATSC8se,-1.3489671836734705
AXp-0dv,0.5534034846306528
AXp-1dv,0.30177675033108403
AXp-2dv,0.1631857438762999
AXp-3dv,0.09162798796654051
AXp-4dv,0.05036921808466294
AXp-5dv,0.027684303790847346
AXp-6dv,0.015399252408828711
AXp-7dv,0.009196632019461104
BertzCT,1106.729937622737
ECIndex,1241
ETA_eta,28.42912003243554
GATS1dv,0.5366637331848633
GATS1pe,0.713055406928428
GATS1se,0.7671783276639402
GATS2dv,0.9349861946205074
GATS2pe,0.7962883734651941
GATS2se,0.811052218909977
GATS3dv,1.140769165459803
GATS3pe,1.1288135138459519
GATS3se,1.127727642242895
GATS4dv,1.051222485650308
GATS4pe,0.9090013701107484
GATS4se,0.877755534099296
GATS5dv,0.9963355124912446
GATS5pe,0.9408546802762866
GATS5se,0.9453894142833835
GATS6dv,0.7910481255245441
GATS6pe,0.6496406054755166
GATS6se,0.6186976817947081
GATS7dv,0.9206857051132386
GATS7pe,0.9066066643988882
GATS7se,0.9566648077235268
GATS8dv,1.0198833306895896
GATS8pe,1.1182921903816825
GATS8se,1.1768910189990185
LogEE_A,4.451882216086384
LogEE_D,293.1306564862128
MATS1dv,0.21238707591731187
MATS1pe,-0.043581202603685816
MATS1se,-0.07040833869451739
MATS2dv,-0.04662716050440506
MATS2pe,0.02081202688643574
MATS2se,0.02511771985170986
MATS3dv,-0.1741182002680952
MATS3pe,-0.1760709498290644
MATS3se,-0.17364203780639326
MATS4dv,-0.1102591484674075
MATS4pe,-0.010551087655585517
MATS4se,0.010403781012777844
MATS5dv,-0.07770137753910811
MATS5pe,-0.11047537214033469
MATS5se,-0.11730703646233852
MATS6dv,0.12024360924080746
MATS6pe,0.18365129153857904
MATS6se,0.19951312920231115
MATS7dv,0.032180276675227645
MATS7pe,-0.013015247868987655
MATS7se,-0.047542477772810746
MATS8dv,0.0074197118734995295
MATS8pe,-0.07582339340671522
MATS8se,-0.09492510062067064
MAXaaCH,1.839929954088053
MAXaasC,0.8553444991923528
MAXdssC,-0.45003741611196424
MAXsCH3,1.6057213759328601
MAXssNH,3.2098193772076535
MDEC-12,1.6387763182716932
MDEC-13,0.8482399150193319
MDEC-22,19.501935953125678
MDEC-23,26.034029341507303
MDEC-33,5.767485383786448
MDEN-22,0.4553366174737273
MDEO-11,0.7211247851537042
MDEO-12,0.485071250072666
MDEO-22,0.12499999999999997
MINaaCH,1.1861264699769956
MINaasC,-0.44807705460150316
MINdssC,-1.0211891545851313
MINsCH3,1.6057213759328601
MINssNH,2.7227883251931573
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.011904761904762
SM1_Dzi,1.8951228792809909
SM1_Dzm,2.0416174038575026
SM1_Dzp,-8.96422144410477
SM1_Dzv,-3.499605940321122
SddssSe,0
SpAD_Dt,737.8144210000914
SpAbs_A,44.39993528812906
SpAbs_D,586.2613129724256
SpMAD_A,1.2685695796608303
SpMAD_D,16.75032322778359
SpMax_A,2.3095300037270285
SpMax_D,293.1306564862128
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,109.78
TpiPC10,7.910453038597031
VAdjMat,6.20945336562895
VE1_DzZ,5.830474359759944
VE1_Dzi,5.8306590419467685
VE1_Dzm,5.830624278824784
VE1_Dzp,5.812977557328843
VE1_Dzv,5.822193964683084
VE2_DzZ,0.16658498170742697
VE2_Dzi,0.16659025834133626
VE2_Dzm,0.16658926510927954
VE2_Dzp,0.16608507306653836
VE2_Dzv,0.16634839899094525
VE3_DzZ,3.0158613308582454
VE3_Dzi,3.0158930056844353
VE3_Dzm,3.0158870435409852
VE3_Dzp,3.012855896434523
VE3_Dzv,3.0144401290802407
VR1_DzZ,231.84144287695133
VR1_Dzi,231.89202847036893
VR1_Dzm,231.8187155699727
VR1_Dzp,234.39394237747868
VR1_Dzv,233.10171844946976
VR2_DzZ,6.624041225055753
VR2_Dzi,6.625486527724827
VR2_Dzm,6.623391873427792
VR2_Dzp,6.696969782213676
VR2_Dzv,6.660049098556279
VR3_DzZ,6.698816670637709
VR3_Dzi,6.699034837307763
VR3_Dzm,6.698718636305524
VR3_Dzp,6.709766182764794
VR3_Dzv,6.704237886665503
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07707212970115232
Xch-7dv,0.07491237903603382
Xpc-4dv,1.1741502751486277
Xpc-5dv,1.4339910049894484
Xpc-6dv,1.583434553696547
Zagreb1,170.0
Zagreb2,189.0
fragCpx,179.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,2
nBondsM,20
nBondsO,37
nBondsS,45
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.41832857142857
AATS1are,6.461661538461539
AATS2are,6.402577064220182
AATS3are,6.296188811188809
AATS4are,6.207604026845638
AATS5are,6.114446666666668
AATS6are,6.152614864864864
AATS7are,6.103944444444444
AATS8are,6.222351145038169
AATSC0dv,4.316452506928696
AATSC0pe,0.1596892416225748
AATSC0se,0.10847983673469384
AATSC1dv,0.9167587262825363
AATSC1pe,-0.00695944919278237
AATSC1se,-0.007637885086342273
AATSC2dv,-0.20126392385020594
AATSC2pe,0.00332345679012356
AATSC2se,0.002724766148661264
AATSC3dv,-0.7515729420491324
AATSC3pe,-0.02811663644996971
AATSC3se,-0.018836659911517076
AATSC4dv,-0.47592837781396446
AATSC4pe,-0.001684895186013762
AATSC4se,0.0011286004656896483
AATSC5dv,-0.33539430587049635
AATSC5pe,-0.017641728395061777
AATSC5se,-0.01272544816326526
AATSC6dv,0.519025828549638
AATSC6pe,0.029327135468802074
AATSC6se,0.02164315168229459
AATSC7dv,0.13890463592844546
AATSC7pe,-0.0020783950617284715
AATSC7se,-0.005157400226757321
AATSC8dv,0.03202683391705566
AATSC8pe,-0.012108180190368493
AATSC8se,-0.010297459417354736
AETA_eta,0.8122605723553011
ATSC0are,11.054571428571432
ATSC1are,-0.6336387755101964
ATSC2are,0.4403795918367432
ATSC3are,-4.463379591836727
ATSC4are,0.029675510204079103
ATSC5are,-2.967622448979599
ATSC6are,4.951230612244885
ATSC7are,-0.5933918367347044
ATSC8are,-1.9227040816326528
BCUTZ-1h,9.00407396948476
BCUTZ-1l,5.693473137259441
BCUTc-1h,0.4339142925008182
BCUTc-1l,-0.5289365147079312
BCUTd-1h,3.137337809495368
BCUTd-1l,0.9726340891822615
BCUTi-1h,17.424773990392257
BCUTi-1l,10.953891888231814
BCUTm-1h,19.000143766775654
BCUTm-1l,11.704787923726782
BCUTp-1h,1.9929632154838486
BCUTp-1l,0.5458483381966028
BCUTs-1h,8.001922264842673
BCUTs-1l,1.240427700870799
BCUTv-1h,20.89907238930529
BCUTv-1l,13.304117420193101
BalabanJ,1.2843746157409748
Diameter,22
ETA_beta,45.0
GATS1are,0.7318367419972439
GATS2are,0.797976818922163
GATS3are,1.1333387464929676
GATS4are,0.8910087131582367
GATS5are,0.9287647859536664
GATS6are,0.6294353931740527
GATS7are,0.905027421680034
GATS8are,1.124777602776036
HybRatio,0.2692307692307692
Lipinski,True
LogEE_Dt,368.9072105000457
MATS1are,-0.055555495911391944
MATS2are,0.023024983407705663
MATS3are,-0.17787971507441114
MATS4are,0.001135038427853423
MATS5are,-0.11274986430952956
MATS6are,0.19065582505045114
MATS7are,-0.02348430513556165
MATS8are,-0.08364496270213732
MAXssCH2,0.7606586979449623
MAXsssCH,-0.6174851230224334
MINssCH2,-0.2357817929743895
MINsssCH,-0.6174851230224334
NsssssAs,0
RotRatio,0.35135135135135137
SM1_Dzpe,2.1364537651537985
SM1_Dzse,1.9767629804309457
SMR_VSA1,28.559742718259265
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,25.30430569792599
SMR_VSA6,25.57822451570936
SMR_VSA7,83.80463808066908
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,474.0877735133921
SpAD_Dzi,470.5145932741237
SpAD_Dzm,474.03047352544843
SpAD_Dzp,684.3748566806318
SpAD_Dzv,591.7372764792524
SpAbs_Dt,737.8144210000913
SpDiam_A,4.619060007454056
SpDiam_D,454.7282373776869
SpMAD_Dt,21.08041202857404
SpMax_Dt,368.9072105000457
SsssssAs,0
VE1_Dzpe,5.830735915954274
VE1_Dzse,5.830362724665194
VE2_Dzpe,0.16659245474155068
VE2_Dzse,0.16658179213329125
VE3_Dzpe,3.0159061900432165
VE3_Dzse,3.0158421838460803
VMcGowan,358.37000000000137
VR1_Dzpe,231.80656284924785
VR1_Dzse,231.8578216940045
VR2_Dzpe,6.623044652835653
VR2_Dzse,6.624509191257272
VR3_Dzpe,6.698666211550908
VR3_Dzse,6.698887314774162
mZagreb1,11.25
mZagreb2,7.9444444444444455
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,54
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1754693877551021
AATSC1are,-0.009748288854003022
AATSC2are,0.004040179741621497
AATSC3are,-0.03121244469815893
AATSC4are,0.00019916449801395372
AATSC5are,-0.01978414965986399
AATSC6are,0.03345426089354652
AATSC7are,-0.0041207766439910025
AATSC8are,-0.014677130394142387
AETA_beta,1.2857142857142858
BCUTdv-1h,7.004063368510257
BCUTdv-1l,0.9975677473307775
BCUTpe-1h,3.9886838527318713
BCUTpe-1l,2.2426726063291498
BCUTse-1h,4.009970713847325
BCUTse-1l,2.438582592895239
ETA_alpha,16.152380952380952
ETA_dBeta,1.0
ETA_eta_B,0.49115827135358714
ETA_eta_F,37.42302921909029
ETA_eta_L,7.581975580477359
ETA_eta_R,65.85214925152583
ETA_psi_1,0.5270354257302674
LabuteASA,202.6593467235806
LogEE_DzZ,237.10136974989334
LogEE_Dzi,235.3114430050413
LogEE_Dzm,237.07356868854873
LogEE_Dzp,340.8333835324602
LogEE_Dzv,295.36869453386606
PEOE_VSA1,25.213830510453466
PEOE_VSA2,9.589074368143644
PEOE_VSA3,9.374393568622029
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,60.86966421678028
PEOE_VSA8,30.413259366832218
PEOE_VSA9,20.137501128716462
SM1_Dzare,2.3758185883394427
SpAD_Dzpe,470.9333811475585
SpAD_Dzse,474.6357808637829
SpAbs_DzZ,472.24316505567526
SpAbs_Dzi,468.831845078579
SpAbs_Dzm,472.1576625877493
SpAbs_Dzp,690.6309885090253
SpAbs_Dzv,594.2369950080533
SpDiam_Dt,542.2945629899774
SpMAD_DzZ,13.54536495752549
SpMAD_Dzi,13.44327409354639
SpMAD_Dzm,13.543727815012812
SpMAD_Dzp,19.553567333732335
SpMAD_Dzv,16.90677932797864
SpMax_DzZ,237.10136974989334
SpMax_Dzi,235.3114430050413
SpMax_Dzm,237.07356868854873
SpMax_Dzp,340.8333835324602
SpMax_Dzv,295.36869453386606
VE1_Dzare,5.831129485920738
VE2_Dzare,0.16660369959773538
VE3_Dzare,3.015973686957827
VR1_Dzare,231.74427444285598
VR2_Dzare,6.621264984081599
VR3_Dzare,6.698397466887946
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46149659863945575
AETA_dBeta,0.02857142857142857
AETA_eta_B,0.014033093467245347
AETA_eta_F,1.0692294062597225
AETA_eta_L,0.21662787372792455
AETA_eta_R,1.8814899786150237
BCUTare-1h,4.107729876907703
BCUTare-1l,2.192858783321601
ETA_beta_s,22.0
ETA_dPsi_A,0.18696457426973256
ETA_dPsi_B,0.0
ETA_eta_BR,0.7491582713535871
ETA_eta_FL,9.34107971054215
ETA_eta_RL,16.92305529101951
LogEE_Dzpe,235.52773210992652
LogEE_Dzse,237.37436937418948
PEOE_VSA10,23.13410728544873
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,20.10730311561276
SlogP_VSA2,48.27026767394226
SlogP_VSA3,11.21535880699783
SlogP_VSA4,5.817220841045895
SlogP_VSA5,28.76308341331783
SlogP_VSA6,66.86051425622918
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,465.4007065242571
SpAbs_Dzpe,468.98137832917826
SpAbs_Dzse,472.8229520326442
SpDiam_DzZ,369.5568488980878
SpDiam_Dzi,367.3045335790449
SpDiam_Dzm,369.5590735719603
SpDiam_Dzp,532.397655673603
SpDiam_Dzv,460.6877490150044
SpMAD_Dzpe,13.455239461358815
SpMAD_Dzse,13.561022310393797
SpMax_Dzpe,235.52773210992652
SpMax_Dzse,237.37436937418948
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6285714285714286
AETA_eta_BR,0.021404522038673917
AETA_eta_FL,0.26688799172977573
AETA_eta_RL,0.48351586545770026
DetourIndex,6206
EState_VSA1,23.73554668749721
EState_VSA2,11.984273114623004
EState_VSA3,25.32197182663541
EState_VSA4,23.551647725741937
EState_VSA5,24.26546827384644
EState_VSA6,19.37300818135222
EState_VSA7,30.33183534230805
EState_VSA8,15.617555728959871
EState_VSA9,9.473725907600098
ETA_beta_ns,23.0
ETA_shape_p,0.11055424528301887
ETA_shape_x,0.0
ETA_shape_y,0.27859669811320753
GhoseFilter,False
LogEE_Dzare,232.768233793224
SlogP_VSA10,10.208277825509848
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,463.23778438035504
SpDiam_Dzpe,367.16091263780254
SpDiam_Dzse,369.9545607643271
SpMAD_Dzare,13.297163043550203
SpMax_Dzare,232.768233793224
TopoPSA(NO),109.78
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.087434095766357
VSA_EState9,76.07923257090033
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6571428571428571
EState_VSA10,19.086016810659167
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03850340136054423
FilterItLogS,-6.8820175993325465
SpDiam_Dzare,362.88177505604534
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6198034769463328
ETA_epsilon_2,0.8756462585034009
ETA_epsilon_3,0.43861386138613745
ETA_epsilon_4,0.5550331525015053
ETA_epsilon_5,0.8302005012531325
AETA_beta_ns_d,0.05714285714285714
ETA_dEpsilon_A,0.1811896155601953
ETA_dEpsilon_B,0.06477032444482744
ETA_dEpsilon_C,-0.11641929111536786
ETA_dEpsilon_D,0.04544575725026845
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7714285714285715
MDEDescriptor,"0.0,1.6387763182716932,0.8482399150193319,0.0,19.501935953125678,26.034029341507303,0.0,5.767485383786448,0.0,0.0,0.7211247851537042,0.485071250072666,0.12499999999999997,0.0,0.0,0.0,0.4553366174737273,0.0,0.0"
APolDescriptor,72.29720399999998
BCUTDescriptor,"11.850000000000014,18.99840924146871,-0.3488669089935459,0.2606180196554979,4.020389846448549,10.173130167192665"
BPolDescriptor,40.200796
TPSADescriptor,109.78
ALOGPDescriptor,"3.290300000000001,10.826074090000008,126.99779999999998"
XLogPDescriptor,4.155
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,481.20129943999996
ChiPathDescriptor,"25.045394827624126,16.923055291019512,14.795881633697423,11.201607422744475,8.833829867239475,6.881719815245549,4.684399040120116,2.92560740657944,19.36912196207285,11.165739762250109,7.832915706062396,5.1311673261262705,3.3747376116724177,2.214744303267788,1.2011416878886405,0.6989440334790443"
ChiChainDescriptor,"0.0,0.0,0.0,0.25,0.367148116161318,0.0,0.0,0.0,0.07707212970115232,0.0749123790360338"
AtomCountDescriptor,63
BondCountDescriptor,37
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.1199130782805162,0.0,0.11785113019775793,0.0,0.7247293543328867,0.0,0.017010345435994292,0.0"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,4,13,2,2,4,0,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,23
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"70.6164392130064,2.01761254894304,24.944892197518225,13.231031112609287,9.196591734747251"
FractionalPSADescriptor,0.2281373722967019
WienerNumbersDescriptor,"4946.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6995181697383375,5.246934941783676,6.365535716255284,1.174150275148628,1.4339910049894482,1.4686272585956763"
FractionalCSP3Descriptor,0.2692307692307692
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,11,1,0,0,2,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"29.554419284149013,16.0703125,11.10204081632653"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,3035.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.2692307692307692
AutocorrelationDescriptorMass,"41.45433022057682,40.903520550535774,54.67149050625795,52.98012739299993,49.67082853586883"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,14
AutocorrelationDescriptorCharge,"0.8593168062434023,-0.430649003740977,0.06769064081455958,-0.19953186458510763,0.3576394388385931"
EccentricConnectivityIndexDescriptor,1241
AutocorrelationDescriptorPolarizability,"1975.7523681296234,2215.402592031675,2833.5339926182137,2791.2670558262294,2512.8468211467703"
