DLiP-ID,J0004D
AATSC4v,4.317509621703618
AATSC5Z,1.1676300578034682
AATSC5c,0.0008542417243053867
AATSC5d,0.008225598096228427
AATSC5i,0.3574633366624135
AATSC5m,5.862308789133844
AATSC5p,0.006108567360543924
AATSC5s,0.7348262255019755
AATSC5v,2.5556611052778524
AATSC6Z,-0.38461538461538464
AATSC6c,-0.0016931065424201943
AATSC6d,0.011793321317130838
AATSC6i,0.16546563186343163
AATSC6m,-1.8207830606333846
AATSC6p,0.007734710357441932
AATSC6s,0.016023218404170817
AATSC6v,-0.27514941286712724
AATSC7Z,0.8516483516483516
AATSC7c,0.0014815796722447059
AATSC7d,0.01728782681163634
AATSC7i,0.13705123530915875
AATSC7m,4.204473534606422
AATSC7p,0.00172089758570872
AATSC7s,0.6492431730526965
AATSC7v,0.366258904090662
AATSC8Z,0.42441860465116277
AATSC8c,0.00010664352880902939
AATSC8d,-0.024708936115359136
AATSC8i,-0.21277835851771054
AATSC8m,2.167943698104475
AATSC8p,-0.004387988799400233
AATSC8s,-0.08941059197150017
AATSC8v,0.9953564313679129
ATS0are,416.6246999999999
ATS1are,426.904
ATS2are,798.8908999999999
ATS3are,1022.5780000000001
ATS4are,1147.2029
ATS5are,1099.915
ATS6are,1126.5808999999997
ATS7are,1096.4359999999995
ATS8are,1034.3110000000001
ATSC0dv,304.0
ATSC0pe,14.014498412698408
ATSC0se,9.01039022222222
ATSC1dv,65.0
ATSC1pe,-0.0987110355253153
ATSC1se,-0.27035274074074034
ATSC2dv,57.0
ATSC2pe,5.711833207357032
ATSC2se,4.09788849382716
ATSC3dv,15.0
ATSC3pe,-1.3777418493323395
ATSC3se,-1.083734172839493
ATSC4dv,118.0
ATSC4pe,0.5697046863189507
ATSC4se,-0.4639819259259146
ATSC5dv,148.0
ATSC5pe,8.370009120685303
ATSC5se,4.952644246913586
ATSC6dv,10.0
ATSC6pe,-0.8536906525573327
ATSC6se,-0.22090508641974277
ATSC7dv,127.0
ATSC7pe,8.085641093474392
ATSC7se,5.483135802469163
ATSC8dv,1.0
ATSC8pe,0.9333249685058906
ATSC8se,0.16698701234570057
AXp-0dv,0.55471309960411
AXp-1dv,0.31274728013537645
AXp-2dv,0.17368057493648464
AXp-3dv,0.10271822143034808
AXp-4dv,0.058420555768081174
AXp-5dv,0.032717346311434206
AXp-6dv,0.01850498487657755
AXp-7dv,0.010642936586120701
BertzCT,956.3782706267973
ECIndex,861
ETA_eta,34.776856374438374
GATS1dv,0.4758771929824562
GATS1pe,0.5567624855290555
GATS1se,0.5940309436166171
GATS2dv,0.7913494997825141
GATS2pe,0.5906172818270673
GATS2se,0.5808428636749285
GATS3dv,0.7813887127457197
GATS3pe,0.6969876223939778
GATS3se,0.6806923491083096
GATS4dv,0.799890350877193
GATS4pe,0.8035559319860814
GATS4se,0.8060625367908595
GATS5dv,0.7491823851536354
GATS5pe,0.6408354006494246
GATS5se,0.6554677682411851
GATS6dv,0.8656557258530942
GATS6pe,0.7780704461807045
GATS6se,0.7674550151868683
GATS7dv,0.6645098322729901
GATS7pe,0.42722009011041423
GATS7se,0.39351890336292145
GATS8dv,0.8306112301101591
GATS8pe,0.6560146920516806
GATS8se,0.634133253815755
LogEE_A,4.451715429478128
LogEE_D,224.62560054047117
MATS1dv,0.2040968899521531
MATS1pe,-0.006723335184710496
MATS1se,-0.028640710716559114
MATS2dv,0.09762396694214875
MATS2pe,0.21220379059592306
MATS2se,0.23679455738693048
MATS3dv,0.01872622067216233
MATS3pe,-0.037309785578692724
MATS3se,-0.045646935815893054
MATS4dv,0.13147283531409168
MATS4pe,0.01376891879002556
MATS4se,-0.017441549653553025
MATS5dv,0.1772893215698205
MATS5pe,0.21749176557933433
MATS5se,0.2001649257618609
MATS6dv,0.01138663967611336
MATS6pe,-0.021085899338398734
MATS6se,-0.008486552015311356
MATS7dv,0.14461032388663966
MATS7pe,0.1997128745321142
MATS7se,0.21064665349648454
MATS8dv,0.0012048653610771114
MATS8pe,0.02439312426232185
MATS8se,0.0067881463551245375
MAXaaCH,1.9022294198773275
MAXaasC,0.9151914460432683
MAXdssC,-0.5368329029142502
MAXssNH,2.499703037079029
MAXsssN,2.3855443933771854
MDEC-22,25.397315720525967
MDEC-23,24.635783255398536
MDEC-24,2.190271005273226
MDEC-33,4.6780583020972015
MDEC-34,1.6033004985359383
MDEN-23,0.5773502691896258
MDEN-33,0.25
MDEO-12,0.09999999999999998
MINaaCH,0.4191497733855034
MINaasC,-1.1373982736495922
MINdssC,-0.5368329029142502
MINssNH,2.499703037079029
MINsssN,1.656269683799446
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.2619047619047623
SM1_Dzi,2.436829902195712
SM1_Dzm,2.3971875853138354
SM1_Dzp,-11.711952654677976
SM1_Dzv,-3.9426015020491674
SddssSe,0
SpAD_Dt,644.58480675854
SpAbs_A,43.17010944524717
SpAbs_D,449.2512010809422
SpMAD_A,1.269709101330799
SpMAD_D,13.213270620027716
SpMax_A,2.3962445761237574
SpMax_D,224.62560054047117
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,44.81
TpiPC10,7.885940414393882
VAdjMat,6.20945336562895
VE1_DzZ,5.729728451082175
VE1_Dzi,5.725820599866451
VE1_Dzm,5.730058969598711
VE1_Dzp,5.71969917625653
VE1_Dzv,5.734221432804287
VE2_DzZ,0.16852142503182868
VE2_Dzi,0.16840648823136622
VE2_Dzm,0.16853114616466797
VE2_Dzp,0.16822644636048617
VE2_Dzv,0.16865357155306726
VE3_DzZ,2.9694435704896924
VE3_Dzi,2.9687613070119787
VE3_Dzm,2.969501253674292
VE3_Dzp,2.967691644067294
VE3_Dzv,2.970227415847997
VR1_DzZ,231.41106836438712
VR1_Dzi,231.993904479438
VR1_Dzm,231.3162100325085
VR1_Dzp,233.95040427268995
VR1_Dzv,231.40397911058986
VR2_DzZ,6.8062078930702095
VR2_Dzi,6.823350131748176
VR2_Dzm,6.8034179421326035
VR2_Dzp,6.88089424331441
VR2_Dzv,6.805999385605584
VR3_DzZ,6.667971077408847
VR3_Dzi,6.6704865291477375
VR3_Dzm,6.667561080688809
VR3_Dzp,6.678884576963154
VR3_Dzv,6.667940442044519
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08333333333333333
Xch-6dv,0.17960656370688288
Xch-7dv,0.1566925076437081
Xpc-4dv,1.9896900075080528
Xpc-5dv,2.6234590909912385
Xpc-6dv,3.2096725178380505
Zagreb1,178.0
Zagreb2,204.0
fragCpx,247.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,37
nBondsS,53
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.613090476190474
AATS1are,6.468242424242424
AATS2are,6.6024041322314035
AATS3are,6.1601084337349405
AATS4are,6.16775752688172
AATS5are,6.3578901734104045
AATS6are,6.190004945054944
AATS7are,6.024373626373624
AATS8are,6.013436046511629
AATSC0dv,4.825396825396825
AATSC0pe,0.22245235575711758
AATSC0se,0.14302206701940032
AATSC1dv,0.9848484848484849
AATSC1pe,-0.0014956217503835651
AATSC1se,-0.004096253647586975
AATSC2dv,0.47107438016528924
AATSC2pe,0.04720523311865316
AATSC2se,0.03386684705642281
AATSC3dv,0.09036144578313253
AATSC3pe,-0.008299649694773129
AATSC3se,-0.0065285191134909215
AATSC4dv,0.6344086021505376
AATSC4pe,0.003062928421069627
AATSC4se,-0.002494526483472659
AATSC5dv,0.8554913294797688
AATSC5pe,0.04838155561089771
AATSC5se,0.028628001427246162
AATSC6dv,0.054945054945054944
AATSC6pe,-0.004690607981084245
AATSC6se,-0.0012137642110974878
AATSC7dv,0.6978021978021978
AATSC7pe,0.044426599414694457
AATSC7se,0.03012711979378661
AATSC8dv,0.005813953488372093
AATSC8pe,0.005426307956429597
AATSC8se,0.0009708547229401196
AETA_eta,1.0228487168952463
ATSC0are,15.793142857142852
ATSC1are,-0.2684210884353704
ATSC2are,6.959371655328811
ATSC3are,-1.6720208616780212
ATSC4are,0.031249659863925222
ATSC5are,9.469295011337858
ATSC6are,-0.6627396825396985
ATSC7are,9.348665079365034
ATSC8are,0.7137560090702608
BCUTZ-1h,9.01445006946207
BCUTZ-1l,5.6930869410586125
BCUTc-1h,0.5039526295413853
BCUTc-1l,-0.4166485729847984
BCUTd-1h,4.022117900459202
BCUTd-1l,0.9778322673380698
BCUTi-1h,17.43121051133486
BCUTi-1l,10.954521905344938
BCUTm-1h,19.00614789074341
BCUTm-1l,11.70503059783623
BCUTp-1h,1.9908648042872708
BCUTp-1l,0.5268579812961468
BCUTs-1h,8.007932937695651
BCUTs-1l,1.2188708212866137
BCUTv-1h,20.897275144297673
BCUTv-1l,13.301651666031525
BalabanJ,1.3534598818783723
Diameter,15
ETA_beta,36.75
GATS1are,0.5685235879673791
GATS2are,0.5770388520655774
GATS3are,0.6859617280904499
GATS4are,0.8019450876812118
GATS5are,0.6316107671142227
GATS6are,0.7565823879608341
GATS7are,0.3992783416923187
GATS8are,0.6459965803738363
HybRatio,0.48
Lipinski,False
LogEE_Dt,322.29240337926996
MATS1are,-0.016223504858264747
MATS2are,0.22943340226864603
MATS3are,-0.04017959819595377
MATS4are,0.0006701998650754643
MATS5are,0.21834513991166535
MATS6are,-0.01452591749375199
MATS7are,0.20490388790238542
MATS8are,0.016553632763787532
MAXssCH2,1.0654918543398466
MAXsssCH,0.5380333068717251
MAXssssC,-4.705863721659523
MINssCH2,0.3147308437263794
MINsssCH,-0.07691676902242395
MINssssC,-4.705863721659523
NsssssAs,0
RotRatio,0.16216216216216217
SM1_Dzpe,2.438180421692305
SM1_Dzse,2.1717785797741316
SMR_VSA1,27.09306032857115
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,5.917906046161393
SMR_VSA5,38.02536062128204
SMR_VSA6,38.164821750769896
SMR_VSA7,65.47506037213276
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,380.48513534867203
SpAD_Dzi,364.95635885163995
SpAD_Dzm,379.96251685177367
SpAD_Dzp,561.6383478621145
SpAD_Dzv,489.7982124072183
SpAbs_Dt,644.58480675854
SpDiam_A,4.791469909963749
SpDiam_D,318.23081550492714
SpMAD_Dt,18.958376669368825
SpMax_Dt,322.29240337926996
SsssssAs,0
VE1_Dzpe,5.729209474156306
VE1_Dzse,5.729646134904067
VE2_Dzpe,0.16850616100459725
VE2_Dzse,0.16851900396776667
VE3_Dzpe,2.969352990205619
VE3_Dzse,2.9694292038805044
VMcGowan,338.2900000000014
VR1_Dzpe,231.45751829815336
VR1_Dzse,231.44851879644634
VR2_Dzpe,6.807574067592746
VR2_Dzse,6.807309376366069
VR3_Dzpe,6.668171782037593
VR3_Dzse,6.66813289940921
mZagreb1,10.8125
mZagreb2,7.305555555555557
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,59
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.25068480725623576
AATSC1are,-0.004066986188414703
AATSC2are,0.05751546822585794
AATSC3are,-0.01007241482938567
AATSC4are,0.00016800892399959798
AATSC5are,0.05473580931409166
AATSC6are,-0.0036414268271412007
AATSC7are,0.051366291644862824
AATSC8are,0.004149744238780586
AETA_beta,1.0808823529411764
BCUTdv-1h,7.014438790105326
BCUTdv-1l,1.8877392518443787
BCUTpe-1h,4.007411266772484
BCUTpe-1l,2.241564626273757
BCUTse-1h,4.030848562098866
BCUTse-1l,2.4372755980298635
ETA_alpha,15.50952380952381
ETA_dBeta,-7.75
ETA_eta_B,0.6392054134551053
ETA_eta_F,32.80884506630425
ETA_eta_L,8.990036594184332
ETA_eta_R,67.58570144074262
ETA_psi_1,0.5004609711124771
LabuteASA,196.22782097092886
LogEE_DzZ,190.3090942849803
LogEE_Dzi,182.54985089353164
LogEE_Dzm,190.05176394310195
LogEE_Dzp,278.9679286927548
LogEE_Dzv,244.31931186507248
PEOE_VSA1,19.853471019507335
PEOE_VSA2,0.0
PEOE_VSA3,9.184952231746642
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,48.94292361202125
PEOE_VSA8,44.51513469199474
PEOE_VSA9,12.170333456209914
SM1_Dzare,2.689407438513659
SpAD_Dzpe,376.4768081336973
SpAD_Dzse,381.3346897380203
SpAbs_DzZ,378.3862427684213
SpAbs_Dzi,362.74145891587943
SpAbs_Dzm,377.7361426141056
SpAbs_Dzp,569.6478100401876
SpAbs_Dzv,492.58122523219424
SpDiam_Dt,433.5740157040333
SpMAD_DzZ,11.190739274960942
SpMAD_Dzi,10.73401055446
SpMAD_Dzm,11.175368142699226
SpMAD_Dzp,16.518774937121016
SpMAD_Dzv,14.405829776682891
SpMax_DzZ,190.3090942849803
SpMax_Dzi,182.54985089353164
SpMax_Dzm,190.05176394310195
SpMax_Dzp,278.9679286927548
SpMax_Dzv,244.31931186507248
VE1_Dzare,5.728518395616861
VE2_Dzare,0.1684858351652018
VE3_Dzare,2.969232359213482
VR1_Dzare,231.52070535064965
VR2_Dzare,6.809432510313225
VR3_Dzare,6.6684447411085
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4561624649859944
AETA_dBeta,-0.22794117647058823
AETA_eta_B,0.018800159219267802
AETA_eta_F,0.9649660313618897
AETA_eta_L,0.2644128410054215
AETA_eta_R,1.987814748257136
BCUTare-1h,4.124798799380329
BCUTare-1l,2.191893533097587
ETA_beta_s,22.25
ETA_dPsi_A,0.21353902888752285
ETA_dPsi_B,0.0
ETA_eta_BR,0.9832054134551053
ETA_eta_FL,7.284971554733659
ETA_eta_RL,16.27500814891799
LogEE_Dzpe,188.31011525572194
LogEE_Dzse,190.73122070959175
PEOE_VSA10,5.817220841045895
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,54.72080794995054
SlogP_VSA3,17.4579178771561
SlogP_VSA4,11.735126887207288
SlogP_VSA5,30.389367852172022
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,371.0808610208486
SpAbs_Dzpe,374.2206572096021
SpAbs_Dzse,379.3194935510849
SpDiam_DzZ,272.7638312342198
SpDiam_Dzi,260.63048855540467
SpDiam_Dzm,272.5263327748948
SpDiam_Dzp,398.35386982269097
SpDiam_Dzv,352.0526038547079
SpMAD_Dzpe,11.072847298049922
SpMAD_Dzse,11.215726168765302
SpMax_Dzpe,188.31011525572194
SpMax_Dzse,190.73122070959175
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6544117647058824
AETA_eta_BR,0.028917806278091332
AETA_eta_FL,0.21426386925687232
AETA_eta_RL,0.47867671026229386
DetourIndex,5282
EState_VSA1,23.588085362524435
EState_VSA2,11.729227103831523
EState_VSA3,18.52902952053558
EState_VSA4,69.8066836441618
EState_VSA5,0.0
EState_VSA6,4.899909730850478
EState_VSA7,30.33183534230805
EState_VSA8,10.216698334856808
EState_VSA9,4.736862953800049
ETA_beta_ns,14.5
ETA_shape_p,0.09517961314092724
ETA_shape_x,0.03223825606386245
ETA_shape_y,0.27724900214921705
GhoseFilter,True
LogEE_Dzare,185.61953072920412
SlogP_VSA10,28.043583649454668
SlogP_VSA11,0.0
SpAbs_Dzare,368.60171215129174
SpDiam_Dzpe,269.78630370277153
SpDiam_Dzse,273.32444094969196
SpMAD_Dzare,10.914142971201429
SpMax_Dzare,185.61953072920412
TopoPSA(NO),44.81
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,53.148245202746565
VSA_EState9,37.60175479725345
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4264705882352941
EState_VSA10,22.3561973747711
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.043837535014005606
FilterItLogS,-5.972543193207404
SpDiam_Dzare,265.7897167365238
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6300075585789859
ETA_epsilon_2,0.9114845938375347
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5772063492063477
ETA_epsilon_5,0.8940136054421766
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.18834089191232023
ETA_dEpsilon_B,0.052801209372638214
ETA_dEpsilon_C,-0.13553968253968202
ETA_dEpsilon_D,0.0174709883953581
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8235294117647058
MDEDescriptor,"0.0,0.0,0.0,0.0,25.397315720525967,24.635783255398536,2.190271005273226,4.6780583020972015,1.6033004985359383,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.25"
APolDescriptor,70.46899699999996
BCUTDescriptor,"11.899999999999999,19.001422671611238,-0.3803861161072234,0.4168776428260025,3.59891168212891,11.2464425035744"
BPolDescriptor,44.00900299999999
TPSADescriptor,44.81
ALOGPDescriptor,"2.8362000000000003,8.044030440000002,114.7797"
XLogPDescriptor,4.439999999999999
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,479.21959028
ChiPathDescriptor,"24.131181265251026,16.275008148917994,15.524821901700848,11.669770791534868,9.612586664080606,7.614610733796661,4.800231579305046,3.7392611655880947,18.860245386539738,11.571649365008929,9.031389896697199,6.471247950111922,4.673644461446493,3.173582592209117,1.8134885179045983,1.2345806439900013"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.355498860309242,0.38830703132736455,0.0,0.0,0.08333333333333333,0.17960656370688285,0.1566925076437081"
AtomCountDescriptor,63
BondCountDescriptor,37
SmallRingDescriptor,"4,2,4,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"3.153986377154521,0.2886751345948129,0.5972791285011342,0.14433756729740646,1.1099203076901776,0.01349873117890097,0.0999917319855478,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,10,2,7,4,1,0"
ZagrebIndexDescriptor,178.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"69.1714731062326,2.0344550913597823,25.32531611336191,5.570112094312531,10.075432390478412"
FractionalPSADescriptor,0.09350619404732238
WienerNumbersDescriptor,"3676.0,49.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.122825705570189,7.327574077262294,10.260024993779234,1.989690007508053,2.6234590909912363,2.949523419361361"
FractionalCSP3Descriptor,0.48
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,9,0,0,8,2,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.04601899196494,12.497041420118343,7.99798437893676"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3234.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.48
AutocorrelationDescriptorMass,"42.63705553108193,41.65287184294188,62.87560088987211,56.97683199889683,58.73465122724606"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.8234118193033737,-0.5391686741158963,0.25548325069924754,-0.13391748010348295,0.027433367722085687"
EccentricConnectivityIndexDescriptor,861
AutocorrelationDescriptorPolarizability,"2110.3873201802207,2457.822191198974,3348.977721373256,3326.565000976722,3236.959743056481"
