DLiP-ID,P0007F
AATSC5m,-10.617708126008955
AATSC5p,-0.045094473260115946
AATSC5s,-0.23622453438532948
AATSC5v,-8.768937514535041
AATSC6Z,-1.4418381627293666
AATSC6c,-0.0010361677372503198
AATSC6d,-0.04207902850802608
AATSC6i,-0.06562709242577605
AATSC6m,-6.92252079152286
AATSC6p,-0.016950085957370353
AATSC6s,-0.4073256334227791
AATSC6v,-8.449225524723724
AATSC7Z,0.9898805606417015
AATSC7c,-0.0003844315214734695
AATSC7d,-0.12716740406732394
AATSC7i,-0.10625675278828701
AATSC7m,4.337759060605862
AATSC7p,-0.020743220470951253
AATSC7s,-0.039355291441546425
AATSC7v,-1.5998008741228016
AATSC8Z,-0.5943126327587964
AATSC8c,0.0009967399298917096
AATSC8d,-0.15612042545520105
AATSC8i,-0.0036201203280625946
AATSC8m,-2.7979275999169153
AATSC8p,-0.02232548604997956
AATSC8s,0.7414517592196654
AATSC8v,-4.551221731470463
ATS0are,264.60339999999997
ATS1are,281.37480000000005
ATS2are,505.422
ATS3are,649.059
ATS4are,659.9130000000001
ATS5are,662.7298999999999
ATS6are,595.2488
ATS7are,489.93599999999986
ATS8are,412.12099999999987
ATSC0dv,171.75193798449618
ATSC0pe,5.0510651162790685
ATSC0se,3.3805246976744177
ATSC1dv,47.140736734571234
ATSC1pe,0.06680162249864638
ATSC1se,0.366969153596538
ATSC2dv,134.73342948140137
ATSC2pe,2.9898098972417486
ATSC2se,1.9772725927528383
ATSC3dv,42.0042665705186
ATSC3pe,-0.5429093564088726
ATSC3se,-0.919729371011358
ATSC4dv,-45.0474130160447
ATSC4pe,-1.4067744726879434
ATSC4se,-1.305145277988103
ATSC5dv,-103.22829156901629
ATSC5pe,-2.3144140075716626
ATSC5se,-1.7268471617090335
ATSC6dv,-105.17685235262306
ATSC6pe,-2.5269910762574366
ATSC6se,-1.308064899405084
ATSC7dv,7.003365182380877
ATSC7pe,1.4248161709031921
ATSC7se,0.9742849789075181
ATSC8dv,-11.3693888588426
ATSC8pe,1.4418141157382378
ATSC8se,1.3446768339643047
AXp-0dv,0.6135600786511938
AXp-1dv,0.3805950978792523
AXp-2dv,0.20340945240518296
AXp-3dv,0.10765394074462416
AXp-4dv,0.05870890892669752
AXp-5dv,0.031966351831944344
AXp-6dv,0.016114093752928414
AXp-7dv,0.009400575981483403
BertzCT,874.7826318775292
ECIndex,442
ETA_eta,19.196251134745815
GATS1dv,0.5156446209704919
GATS1pe,0.5984361576052574
GATS1se,0.48489853299824665
GATS2dv,0.5271503524948791
GATS2pe,0.5099760472143361
GATS2se,0.4919339672536509
GATS3dv,0.9403462412328358
GATS3pe,1.0160005439488067
GATS3se,1.0764781218317763
GATS4dv,1.1655320591210863
GATS4pe,1.1597101924570727
GATS4se,1.2408958214634307
GATS5dv,1.3309930101135343
GATS5pe,1.3923715636323413
GATS5se,1.5024875592185287
GATS6dv,1.321993716533
GATS6pe,1.3935127640020148
GATS6se,1.40610328623481
GATS7dv,0.9157926162131826
GATS7pe,0.7596274493625799
GATS7se,0.7278145816734575
GATS8dv,0.978154901606788
GATS8pe,0.7796470121509673
GATS8se,0.6947437200986902
LogEE_A,4.074607857742009
LogEE_D,103.82051618834736
MATS1dv,0.262271234946808
MATS1pe,0.012637465569980551
MATS1se,0.10372928607145596
MATS2dv,0.41644452319764735
MATS2pe,0.31422739468429084
MATS2se,0.3105030497110721
MATS3dv,0.09920974882508363
MATS3pe,-0.043602054086073386
MATS3se,-0.11036682085737216
MATS4dv,-0.10639734711326541
MATS4pe,-0.11298065859607764
MATS4se,-0.15661643482165072
MATS5dv,-0.24381458633520336
MATS5pe,-0.18587486758969457
MATS5se,-0.20722033823365732
MATS6dv,-0.271465875525561
MATS6pe,-0.22177748913771694
MATS6se,-0.17153071586332969
MATS7dv,0.021124940273823244
MATS7pe,0.1461390337076013
MATS7se,0.14931115565011813
MATS8dv,-0.04125293374255273
MATS8pe,0.17788759787452066
MATS8se,0.24788667068369283
MAXaaCH,1.853618433484505
MAXaaaC,0.8287421527252878
MAXaasC,0.8468575470311583
MAXdssC,-0.028620251985601586
MAXsCH3,1.9577699905847452
MAXssNH,2.6683746693121693
MAXsssN,1.7153071460065505
MDEC-11,0.08333333333333334
MDEC-12,3.4223777281501016
MDEC-13,2.1053400030196743
MDEC-22,8.717820606954483
MDEC-23,16.321007403416143
MDEC-33,8.31989177611433
MDEN-23,0.19999999999999996
MDEO-11,0.5952753944880748
MINaaCH,1.742264266817838
MINaaaC,0.7679383975812548
MINaasC,0.5346815948601664
MINdssC,-0.028620251985601586
MINsCH3,1.9275617529049167
MINssNH,2.6683746693121693
MINsssN,1.7153071460065505
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142856
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,468.3128366800438
SpAbs_A,29.41150208795961
SpAbs_D,207.64103237669474
SpMAD_A,1.2787609603460703
SpMAD_D,9.027870972899771
SpMax_A,2.5713834670025566
SpMax_D,103.82051618834736
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.86
TpiPC10,9.092199533058034
VAdjMat,5.643856189774724
VE1_DzZ,4.678199497957495
VE1_Dzi,4.680461559111336
VE1_Dzm,4.678200828084688
VE1_Dzp,4.682543745686144
VE1_Dzv,4.685387230076651
VE2_DzZ,0.203399978172065
VE2_Dzi,0.20349832865701462
VE2_Dzm,0.2034000360036821
VE2_Dzp,0.20358885850809322
VE2_Dzv,0.2037124882642022
VE3_DzZ,2.375822436181256
VE3_Dzi,2.3763058517433966
VE3_Dzm,2.375822720505814
VE3_Dzp,2.376750620605818
VE3_Dzv,2.3773576883746115
VR1_DzZ,132.8700896369013
VR1_Dzi,133.27566802701193
VR1_Dzm,132.87026183828996
VR1_Dzp,133.603691862307
VR1_Dzv,133.28098219519688
VR2_DzZ,5.776960418995708
VR2_Dzi,5.794594262043997
VR2_Dzm,5.776967906012607
VR2_Dzp,5.808856167926391
VR2_Dzv,5.794825312834647
VR3_DzZ,5.722281004159161
VR3_Dzi,5.725328798026879
VR3_Dzm,5.722282300171511
VR3_Dzp,5.727787017355748
VR3_Dzv,5.7253686707382245
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.1223150026180799
Xch-7dv,0.2168259555570548
Xpc-4dv,1.8735784470444032
Xpc-5dv,2.9111705612165193
Xpc-6dv,4.059477899823313
Zagreb1,124.0
Zagreb2,150.0
fragCpx,119.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,3
nBondsM,14
nBondsO,25
nBondsS,31
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.1535674418604644
AATS1are,6.252773333333335
AATS2are,6.239777777777778
AATS3are,6.123198113207547
AATS4are,6.225594339622643
AATS5are,6.252168867924528
AATS6are,6.136585567010309
AATS7are,5.902843373493974
AATS8are,5.972768115942027
AATSC0dv,3.9942311159185158
AATSC0pe,0.11746663061114113
AATSC0se,0.07861685343428879
AATSC1dv,1.0475719274349162
AATSC1pe,0.0014844804999699195
AATSC1se,0.008154870079923066
AATSC2dv,1.6633756726098934
AATSC2pe,0.036911233299280845
AATSC2se,0.024410772750035042
AATSC3dv,0.39626666575960945
AATSC3pe,-0.005121786381215779
AATSC3se,-0.008676692179352434
AATSC4dv,-0.42497559449098776
AATSC4pe,-0.0132714572895089
AATSC4se,-0.012312691301774556
AATSC5dv,-0.9738518072548706
AATSC5pe,-0.021834094411053422
AATSC5se,-0.016291010959519184
AATSC6dv,-1.0842974469342583
AATSC6pe,-0.02605145439440656
AATSC6se,-0.013485205148506022
AATSC7dv,0.08437789376362502
AATSC7pe,0.017166459890399905
AATSC7se,0.011738373239849616
AATSC8dv,-0.164773751577429
AATSC8pe,0.020895856749829533
AATSC8se,0.01948807005745369
AETA_eta,0.8346196145541659
ATSC0are,5.367669767441857
ATSC1are,-0.22744510546241153
ATSC2are,3.409370903190915
ATSC3are,-0.9038138453217949
ATSC4are,-1.6145068685776074
ATSC5are,-2.308755705786908
ATSC6are,-2.508729475392101
ATSC7are,1.45405603028664
ATSC8are,1.7808182801514334
BCUTZ-1h,16.013121792387427
BCUTZ-1l,5.651969008203829
BCUTc-1h,0.43707702141921634
BCUTc-1l,-0.39317701936355226
BCUTd-1h,4.038954916903206
BCUTd-1l,0.9713816532991618
BCUTi-1h,14.543693564796914
BCUTi-1l,10.320185601724742
BCUTm-1h,32.06654374829556
BCUTm-1l,11.663445674275785
BCUTp-1h,2.95436974338256
BCUTp-1l,0.751706710649377
BCUTs-1h,7.014572919623874
BCUTs-1l,0.2980146079736423
BCUTv-1h,24.441822095684756
BCUTv-1l,14.701064398561515
BalabanJ,1.7206802517703421
Diameter,12
ETA_beta,29.25
GATS1are,0.6445925606278418
GATS2are,0.48941576811537285
GATS3are,1.0466763886305015
GATS4are,1.1870877977010132
GATS5are,1.4116803548954961
GATS6are,1.4006077731534796
GATS7are,0.7512676452202596
GATS8are,0.7443712641694402
HybRatio,0.35294117647058826
Lipinski,True
LogEE_Dt,234.1564183400219
MATS1are,-0.04048990409708188
MATS2are,0.3371878351357851
MATS3are,-0.06830551830497632
MATS4are,-0.12201597600651232
MATS5are,-0.17448366822395622
MATS6are,-0.20718807942841988
MATS7are,0.14034137136040878
MATS8are,0.20675364787778536
MAXddssS,-3.374680702527925
MAXssCH2,0.8241125946731104
MINddssS,-3.374680702527925
MINssCH2,0.10362205530360336
NsssssAs,0
RotRatio,0.24
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,26.689117645233267
SMR_VSA6,21.91961460796193
SMR_VSA7,35.89528683400505
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,144.4319839765528
SpAD_Dzi,163.6912347466888
SpAD_Dzm,144.44057725769466
SpAD_Dzp,193.28569921060745
SpAD_Dzv,191.15123219764723
SpAbs_Dt,468.31283668004374
SpDiam_A,5.0144931632252465
SpDiam_D,152.21337042197797
SpMAD_Dt,20.361427681741034
SpMax_Dt,234.1564183400219
SsssssAs,0
VE1_Dzpe,4.680964836241408
VE1_Dzse,4.6812217080921865
VE2_Dzpe,0.20352021027136558
VE2_Dzse,0.20353137861270376
VE3_Dzpe,2.376413373206324
VE3_Dzse,2.376468247535013
VMcGowan,245.9299999999999
VR1_Dzpe,133.1003003318502
VR1_Dzse,133.06514774531738
VR2_Dzpe,5.786969579645661
VR2_Dzse,5.785441206318147
VR3_Dzpe,5.724012104771266
VR3_Dzse,5.723747963899556
mZagreb1,8.340277777777777
mZagreb2,5.11111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,1
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,37
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12482952947539203
AATSC1are,-0.005054335676942479
AATSC2are,0.04209099880482611
AATSC3are,-0.008526545710582971
AATSC4are,-0.015231196873373655
AATSC5are,-0.02178071420553687
AATSC6are,-0.025863190467959804
AATSC7are,0.017518747352851086
AATSC8are,0.025808960581904832
AETA_beta,1.2717391304347827
BCUTdv-1h,6.022561047886627
BCUTdv-1l,0.6398676906543372
BCUTpe-1h,3.5368068308738554
BCUTpe-1l,2.2011851731809817
BCUTse-1h,3.7681162658553116
BCUTse-1l,2.397121613298003
ETA_alpha,11.133333333333335
ETA_dBeta,0.75
ETA_eta_B,0.432719873507315
ETA_eta_F,21.48577800719974
ETA_eta_L,5.8119346878389715
ETA_eta_R,40.682029141945556
ETA_psi_1,0.5719178082191784
LabuteASA,135.89382514474948
LogEE_DzZ,71.90219047206116
LogEE_Dzi,81.8840087313131
LogEE_Dzm,71.90609862994593
LogEE_Dzp,95.66611355851026
LogEE_Dzv,95.2108217911085
PEOE_VSA1,4.899909730850478
PEOE_VSA2,9.51663204852391
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,25.477292959539852
PEOE_VSA7,31.54366002800146
PEOE_VSA8,22.880656326539164
PEOE_VSA9,17.127626156113912
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,163.8456375269103
SpAD_Dzse,163.09315224420143
SpAbs_DzZ,143.06008956661492
SpAbs_Dzi,162.88501622934587
SpAbs_Dzm,143.07079638216538
SpAbs_Dzp,195.19133561536717
SpAbs_Dzv,192.0996973977066
SpDiam_Dt,321.58778834598024
SpMAD_DzZ,6.279651477241426
SpMAD_Dzi,7.117010206377773
SpMAD_Dzm,6.280025098160637
SpMAD_Dzp,8.403726052635106
SpMAD_Dzv,8.31092313902814
SpMax_DzZ,71.90219047206116
SpMax_Dzi,81.8840087313131
SpMax_Dzm,71.90609862994593
SpMax_Dzp,95.66611355851026
SpMax_Dzv,95.2108217911085
VE1_Dzare,4.6804712889213445
VE2_Dzare,0.20349875169223236
VE3_Dzare,2.376307930555448
VR1_Dzare,133.1183989658786
VR2_Dzare,5.787756476777331
VR3_Dzare,5.724148072936568
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,1
n12FHRing,1
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4840579710144928
AETA_dBeta,0.03260869565217391
AETA_eta_B,0.018813907543796304
AETA_eta_F,0.9341642611825974
AETA_eta_L,0.2526928125147379
AETA_eta_R,1.7687838757367633
BCUTare-1h,3.580828372961742
BCUTare-1l,2.1513388510850815
ETA_beta_s,14.25
ETA_dPsi_A,0.1420821917808216
ETA_dPsi_B,0.0
ETA_eta_BR,0.690719873507315
ETA_eta_FL,5.169559001026809
ETA_eta_RL,10.98149368886578
LogEE_Dzpe,81.9710865512259
LogEE_Dzse,81.5942877086677
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.907179729351506
SlogP_VSA1,9.622004595302567
SlogP_VSA2,26.622586726339808
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,37.04710632100208
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,163.42046058055826
SpAbs_Dzpe,162.83201398372472
SpAbs_Dzse,162.09120892629483
SpDiam_DzZ,103.57057915937602
SpDiam_Dzi,120.1626279349297
SpDiam_Dzm,103.57542627542193
SpDiam_Dzp,139.49841951655486
SpDiam_Dzv,139.92616195793696
SpMAD_Dzpe,7.123723370735231
SpMAD_Dzse,7.091006619313106
SpMax_Dzpe,81.9710865512259
SpMax_Dzse,81.5942877086677
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,1
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.03003129884814413
AETA_eta_FL,0.22476343482725258
AETA_eta_RL,0.4774562473419905
DetourIndex,2659
EState_VSA1,10.023291153407584
EState_VSA2,11.660033336098294
EState_VSA3,24.21641579521914
EState_VSA4,22.880656326539164
EState_VSA5,0.0
EState_VSA6,23.09901093623531
EState_VSA7,25.980208536304467
EState_VSA8,4.722094864452088
EState_VSA9,0.0
ETA_beta_ns,15.0
ETA_shape_p,0.17964071856287422
ETA_shape_x,0.0748502994011976
ETA_shape_y,0.3053892215568862
GhoseFilter,True
LogEE_Dzare,81.76257325541366
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,162.3212583127329
SpDiam_Dzpe,120.18817696028404
SpDiam_Dzse,119.45370469909065
SpMAD_Dzare,7.105237416546011
SpMax_Dzare,81.76257325541366
TopoPSA(NO),66.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.368776769967248
VSA_EState9,35.42257059922734
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.6521739130434783
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01594202898550719
FilterItLogS,-5.155830608597094
SpDiam_Dzare,119.97815910898478
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.592248062015504
ETA_epsilon_2,0.8463768115942025
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5371069182389939
ETA_epsilon_5,0.8236111111111107
AETA_beta_ns_d,0.021739130434782608
ETA_dEpsilon_A,0.15070960047704202
ETA_dEpsilon_B,0.055141143776510027
ETA_dEpsilon_C,-0.09556845670053199
ETA_dEpsilon_D,0.02276570048309179
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5217391304347826
MDEDescriptor,"0.08333333333333334,3.4223777281501016,2.1053400030196743,0.0,8.717820606954483,16.321007403416143,0.0,8.31989177611433,0.0,0.0,0.5952753944880748,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0"
APolDescriptor,50.76185999999999
BCUTDescriptor,"11.890000000000002,31.972072152074176,-0.27436841147872193,0.23877637738032326,5.429181219293204,11.505371966887026"
BPolDescriptor,31.938139999999994
TPSADescriptor,74.86
ALOGPDescriptor,"0.6853999999999993,0.4697731599999991,86.31029999999998"
XLogPDescriptor,3.327
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,332.11946366
ChiPathDescriptor,"16.612519696192862,10.981493688865783,10.24035844069033,8.428289488369375,7.505192555648614,6.3137115473927645,4.3695403006202325,3.4696597776562568,13.499126998947974,8.27490475325395,6.143886030924007,4.471927919050877,3.322272482424435,2.35399677234358,1.3618128784375658,0.9141782590367042"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.36086676773448256,0.7655642801811982,0.0,0.0,0.02795084971874737,0.12231500261807988,0.21682595555705483"
AtomCountDescriptor,43
BondCountDescriptor,25
SmallRingDescriptor,"3,3,1,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.221665702646018,0.25,0.4168145410511643,0.0,0.7680457668617613,0.03606186020065962,0.12519051652283023,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,7,3,4,2,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"46.69414428532392,2.0301801863184314,17.42882336920718,7.521353412850858,6.478793280074657"
FractionalPSADescriptor,0.22540082166529174
WienerNumbersDescriptor,"1145.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.30165121417414,7.7780608406381955,11.592226393141454,1.5392407360125342,2.3950440693920156,3.034470137263425"
FractionalCSP3Descriptor,0.35294117647058826
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,5,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.086924762600439,3.3833141099577086"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1519.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.35294117647058826
AutocorrelationDescriptorMass,"32.17112074762581,34.892859088733964,44.93397369950755,48.82936496298256,50.163334121800666"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.3630910902481384,-0.21008020594269533,0.09242192934761506,-0.04377153140855761,-0.008776078711954498"
EccentricConnectivityIndexDescriptor,442
AutocorrelationDescriptorPolarizability,"1890.0456912763138,2259.2270677776214,3365.0247279594296,3455.812887941313,3128.715978417403"
