DLiP-ID,C001GH
AATSC4v,1.4618659711578188
AATSC5Z,0.4154115505466859
AATSC5c,0.002448422969186546
AATSC5d,-0.05423956775308127
AATSC5i,0.21057340672298314
AATSC5m,1.7960627782879446
AATSC5p,0.02134683705890563
AATSC5s,-0.19521078588479318
AATSC5v,3.308719956936697
AATSC6Z,-1.9117817141465787
AATSC6c,-0.006600493335235874
AATSC6d,-0.10561236912588266
AATSC6i,-0.28825545997951657
AATSC6m,-8.569041341322736
AATSC6p,-0.040419904770973514
AATSC6s,-0.24468083574064547
AATSC6v,-7.194211610643941
AATSC7Z,-1.927295898543742
AATSC7c,0.007116335342120107
AATSC7d,0.07576581757145298
AATSC7i,0.054650585334790405
AATSC7m,-8.689583425578535
AATSC7p,-0.0023916044542730674
AATSC7s,0.042402075578869436
AATSC7v,-6.28956962177599
AATSC8Z,-0.45461044713488646
AATSC8c,-0.003562600479818334
AATSC8d,0.09416719767496078
AATSC8i,0.0006360590514017156
AATSC8m,-1.3176902645664657
AATSC8p,-0.021753967293200654
AATSC8s,0.202935146080419
AATSC8v,5.349343011306427
ATS0are,248.96830000000003
ATS1are,265.32489999999996
ATS2are,421.0798
ATS3are,482.5847999999999
ATS4are,497.9549
ATS5are,426.5029
ATS6are,324.86979999999994
ATS7are,319.214
ATS8are,304.826
ATSC0dv,158.55855855855853
ATSC0pe,5.1975297297297285
ATSC0se,3.8756069189189173
ATSC1dv,41.56432107783461
ATSC1pe,0.1360435354273184
ATSC1se,-0.09079947991234484
ATSC2dv,22.961853745637534
ATSC2pe,1.2918655953250542
ATSC2se,1.1041191380569755
ATSC3dv,-34.03303303303304
ATSC3pe,-0.5129270270270274
ATSC3se,-0.6322874054054056
ATSC4dv,-49.67559451343235
ATSC4pe,-0.953145142439738
ATSC4se,-0.48104094813732556
ATSC5dv,-55.12223033844656
ATSC5pe,-1.0161317019722431
ATSC5se,-0.482671429510591
ATSC6dv,-32.49038227416605
ATSC6pe,-1.2345601899196503
ATSC6se,-1.0473214083272455
ATSC7dv,27.497686876065256
ATSC7pe,0.927789262235208
ATSC7se,0.9922010489408328
ATSC8dv,79.72591510429349
ATSC8pe,1.0125892622352075
ATSC8se,0.22585442731921085
AXp-0dv,0.5424091547553884
AXp-1dv,0.2972077569205146
AXp-2dv,0.15596558711149316
AXp-3dv,0.083056063219174
AXp-4dv,0.043851090315594844
AXp-5dv,0.02448101986162603
AXp-6dv,0.013556584056146025
AXp-7dv,0.007843709416230308
BertzCT,1137.8574185744633
ECIndex,673
ETA_eta,16.45238380824773
GATS1dv,0.4140426136363637
GATS1pe,0.6114510479510538
GATS1se,0.7082201981323855
GATS2dv,0.7211796536796539
GATS2pe,0.655382769450471
GATS2se,0.6784274192423609
GATS3dv,1.017784090909091
GATS3pe,0.9548184532569008
GATS3se,1.009936159536889
GATS4dv,1.263782689912827
GATS4pe,1.3371684173321934
GATS4se,1.3476543139773751
GATS5dv,1.3286363636363636
GATS5pe,1.3053233931592985
GATS5se,1.2856428399359372
GATS6dv,1.1509943181818183
GATS6pe,1.2347981317528183
GATS6se,1.316968117969959
GATS7dv,0.8966416827853001
GATS7pe,0.9744661954131745
GATS7se,0.9553332652731332
GATS8dv,0.6781842359767892
GATS8pe,0.836064113351853
GATS8se,0.8961990487444524
LogEE_A,4.200033237410982
LogEE_D,149.86455477835082
MATS1dv,0.24247821969696987
MATS1pe,0.0242115537214663
MATS1se,-0.02167132030571033
MATS2dv,0.08505080567580571
MATS2pe,0.14597602210428676
MATS2se,0.16731596777410146
MATS3dv,-0.10732007575757581
MATS3pe,-0.04934334709940174
MATS3se,-0.08157269540402452
MATS4dv,-0.15879332710668329
MATS4pe,-0.09294818649003933
MATS4se,-0.06291021772437982
MATS5dv,-0.20417297979797988
MATS5pe,-0.11481911456171587
MATS5se,-0.07314304639949656
MATS6dv,-0.157952178030303
MATS6pe,-0.18309469995968305
MATS6se,-0.20830550392284036
MATS7dv,0.13652441972920698
MATS7pe,0.14052585161159742
MATS7se,0.2015411931922888
MATS8dv,0.395834542230819
MATS8pe,0.15336992375353425
MATS8se,0.045876761386481085
MAXaaCH,1.8092671963311393
MAXaaaC,0.691763084707675
MAXaasC,0.6882871957677711
MAXdssC,-0.3651566305534557
MDEC-22,8.39592912729785
MDEC-23,17.25872900039388
MDEC-33,7.651073055197927
MDEN-22,1.1052094495921163
MDEO-11,0.25
MDEO-12,0.9778460448698019
MDEO-22,0.14285714285714285
MINaaCH,1.540617392401303
MINaaaC,0.444182116779797
MINaasC,0.002961249442130054
MINdssC,-0.3651566305534557
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.053571428571429
SM1_Dzi,1.2813850046163564
SM1_Dzm,2.0499215542742757
SM1_Dzp,-5.459584580867579
SM1_Dzv,-2.3963729217909213
SddssSe,0
SpAD_Dt,556.5846127295324
SpAbs_A,34.67661885274635
SpAbs_D,299.7291095567015
SpMAD_A,1.3337161097210133
SpMAD_D,11.528042675257755
SpMax_A,2.4106374183073425
SpMax_D,149.86455477835082
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,124.39
TpiPC10,8.869975333850489
VAdjMat,5.857980995127572
VE1_DzZ,5.029357982657276
VE1_Dzi,5.045671149246628
VE1_Dzm,5.029347282794359
VE1_Dzp,5.0368387119401214
VE1_Dzv,5.041595683729229
VE2_DzZ,0.1934368454868183
VE2_Dzi,0.19406427497102416
VE2_Dzm,0.1934364339536292
VE2_Dzp,0.19372456584385084
VE2_Dzv,0.19390752629727803
VE3_DzZ,2.5708037833500184
VE3_Dzi,2.5740421225412815
VE3_Dzm,2.570801655866881
VE3_Dzp,2.5722900906191795
VE3_Dzv,2.5732340809167997
VR1_DzZ,155.65648618856767
VR1_Dzi,153.8891563498228
VR1_Dzm,155.6579127073278
VR1_Dzp,155.51925749264606
VR1_Dzv,154.7260482441681
VR2_DzZ,5.986787930329526
VR2_Dzi,5.918813705762416
VR2_Dzm,5.986842796435685
VR2_Dzp,5.98150990356331
VR2_Dzv,5.951001855544927
VR3_DzZ,6.003163012672692
VR3_Dzi,5.991744024324435
VR3_Dzm,6.003172177162129
VR3_Dzp,6.002281011375326
VR3_Dzv,5.997167567515471
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.020412414523193152
Xch-6dv,0.10256057606409176
Xch-7dv,0.11215322657000354
Xpc-4dv,1.1483696362900915
Xpc-5dv,1.4519350411360752
Xpc-6dv,1.7434228368821814
Zagreb1,138.0
Zagreb2,162.0
fragCpx,191.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,29
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,3
AATS0are,6.728872972972974
AATS1are,6.633122499999999
AATS2are,6.683806349206349
AATS3are,6.521416216216215
AATS4are,6.8213
AATS5are,6.769887301587302
AATS6are,6.768120833333332
AATS7are,6.791787234042554
AATS8are,6.485659574468086
AATSC0dv,4.285366447528609
AATSC0pe,0.14047377647918186
AATSC0se,0.10474613294375452
AATSC1dv,1.0391080269458652
AATSC1pe,0.00340108838568296
AATSC1se,-0.002269986997808621
AATSC2dv,0.3644738689783735
AATSC2pe,0.020505803100397686
AATSC2se,0.017525700604078976
AATSC3dv,-0.4599058517977438
AATSC3pe,-0.006931446311176046
AATSC3se,-0.008544424397370347
AATSC4dv,-0.6804875960744158
AATSC4pe,-0.013056782773147096
AATSC4se,-0.006589602029278432
AATSC5dv,-0.8749560371181995
AATSC5pe,-0.01612907463448005
AATSC5se,-0.007661451262072873
AATSC6dv,-0.676882964045126
AATSC6pe,-0.025720003956659382
AATSC6se,-0.021819196006817615
AATSC7dv,0.5850571675758565
AATSC7pe,0.019740197068834214
AATSC7se,0.0211106606157624
AATSC8dv,1.6962960660487978
AATSC8pe,0.021544452387983137
AATSC8se,0.004805413347217252
AETA_eta,0.6327839926249127
ATSC0are,5.81904324324324
ATSC1are,0.10517757487216893
ATSC2are,1.4361020452885302
ATSC3are,-0.9451189189189189
ATSC4are,-0.8882015339664004
ATSC5are,-1.215865522279037
ATSC6are,-1.3407588020452894
ATSC7are,1.4027585829072309
ATSC8are,1.0371775018261504
BCUTZ-1h,16.002003984554293
BCUTZ-1l,5.674445915455402
BCUTc-1h,0.511119164100488
BCUTc-1l,-0.49948165945638984
BCUTd-1h,3.2214564599274804
BCUTd-1l,0.9772110844209108
BCUTi-1h,14.690905763087672
BCUTi-1l,10.338092281599126
BCUTm-1h,32.060999121320165
BCUTm-1l,11.68682730687316
BCUTp-1h,2.9163449763293947
BCUTp-1l,0.7204208853899745
BCUTs-1h,7.009369662375575
BCUTs-1l,0.6268367048297812
BCUTv-1h,24.43422843565103
BCUTv-1l,14.697688450395221
BalabanJ,1.2152939526508721
Diameter,15
ETA_beta,39.0
GATS1are,0.6416106297775339
GATS2are,0.6759775950643216
GATS3are,0.988348600076357
GATS4are,1.3358233258802417
GATS5are,1.3256720279747196
GATS6are,1.253505034263086
GATS7are,0.943072339215964
GATS8are,0.8362747870256294
HybRatio,0.05555555555555555
Lipinski,True
LogEE_Dt,278.2923063647662
MATS1are,0.016719115615736885
MATS2are,0.14494221394631315
MATS3are,-0.0812091334788017
MATS4are,-0.07736397897650697
MATS5are,-0.12271428847154606
MATS6are,-0.17760678746916403
MATS7are,0.18977334654292155
MATS8are,0.1403154098495312
MAXssCH2,-0.01609796233308125
MINssCH2,-0.01609796233308125
NsssssAs,0
RotRatio,0.1724137931034483
SM1_Dzpe,1.5300642594859244
SM1_Dzse,1.4861242843716291
SMR_VSA1,13.628839058178517
SMR_VSA2,0.0
SMR_VSA3,15.181342137549283
SMR_VSA4,0.0
SMR_VSA5,5.222755905846688
SMR_VSA6,5.752853606746789
SMR_VSA7,70.84183161730424
SMR_VSA8,0.0
SMR_VSA9,11.454175413722904
SpAD_DzZ,193.5820895293993
SpAD_Dzi,231.36369890852447
SpAD_Dzm,193.60507451135902
SpAD_Dzp,262.5841011550804
SpAD_Dzv,249.0472522948126
SpAbs_Dt,556.5846127295326
SpDiam_A,4.8177148099479945
SpDiam_D,232.82220623960788
SpMAD_Dt,21.4071004895974
SpMax_Dt,278.2923063647662
SsssssAs,0
VE1_Dzpe,5.043956482037759
VE1_Dzse,5.042684808942897
VE2_Dzpe,0.1939983262322215
VE2_Dzse,0.19394941572857297
VE3_Dzpe,2.5737022354239296
VE3_Dzse,2.5734500854634197
VMcGowan,243.51
VR1_Dzpe,154.0789879842298
VR1_Dzse,154.22306003781685
VR2_Dzpe,5.926114922470377
VR2_Dzse,5.931656155300648
VR3_Dzpe,5.992976824936716
VR3_Dzse,5.993911441265078
mZagreb1,6.888888888888889
mZagreb2,5.694444444444445
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,29
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.15727143900657406
AATSC1are,0.002629439371804223
AATSC2are,0.0227952705601354
AATSC3are,-0.012771877282688093
AATSC4are,-0.012167144300909595
AATSC5are,-0.019299452734587892
AATSC6are,-0.027932475042610195
AATSC7are,0.02984592729589853
AATSC8are,0.02206760642183299
AETA_beta,1.5
BCUTdv-1h,6.039154187282801
BCUTdv-1l,0.6562157702003828
BCUTpe-1h,3.5228572850411584
BCUTpe-1l,2.2212764468543686
BCUTse-1h,3.7353738232127514
BCUTse-1l,2.417392968887953
ETA_alpha,12.366666666666667
ETA_dBeta,5.0
ETA_eta_B,0.21070362416642752
ETA_eta_F,27.307460597069984
ETA_eta_L,4.974544042213431
ETA_eta_R,43.759844405317715
ETA_psi_1,0.5439882697947217
LabuteASA,150.62983811693636
LogEE_DzZ,96.77135249029062
LogEE_Dzi,115.72886324788
LogEE_Dzm,96.78204951931397
LogEE_Dzp,130.5264541294074
LogEE_Dzv,124.24712157950735
PEOE_VSA1,8.834301874106695
PEOE_VSA2,9.77851570501903
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,29.960986154775945
PEOE_VSA7,24.26546827384644
PEOE_VSA8,17.77991135769095
PEOE_VSA9,11.316305098443785
SM1_Dzare,1.675270236251707
SpAD_Dzpe,223.56965478668502
SpAD_Dzse,221.37543769692343
SpAbs_DzZ,192.02374477555463
SpAbs_Dzi,230.35080888173547
SpAbs_Dzm,192.0490145388181
SpAbs_Dzp,266.51249283968224
SpAbs_Dzv,250.89061608080553
SpDiam_Dt,401.7330535566101
SpMAD_DzZ,7.445464981899973
SpMAD_Dzi,8.898603804174018
SpMAD_Dzm,7.446349019667655
SpMAD_Dzp,10.099388505964631
SpMAD_Dzv,9.578740472877408
SpMax_DzZ,96.77135249029062
SpMax_Dzi,115.72886324788
SpMax_Dzm,96.78204951931397
SpMax_Dzp,130.5264541294074
SpMax_Dzv,124.24712157950735
VE1_Dzare,5.044789449401891
VE2_Dzare,0.19403036343853425
VE3_Dzare,2.5738673634530596
VR1_Dzare,153.97794741655883
VR2_Dzare,5.922228746790724
VR3_Dzare,5.992320838593394
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47564102564102567
AETA_dBeta,0.19230769230769232
AETA_eta_B,0.008103985544862597
AETA_eta_F,1.0502869460411532
AETA_eta_L,0.19132861700820888
AETA_eta_R,1.683070938666066
BCUTare-1h,3.5746249832689436
BCUTare-1l,2.1718532147088694
ETA_beta_s,17.0
ETA_dPsi_A,0.17001173020527827
ETA_dPsi_B,0.0
ETA_eta_BR,0.5547036241664275
ETA_eta_FL,7.7289658959932375
ETA_eta_RL,12.703509938206668
LogEE_Dzpe,111.83511199236109
LogEE_Dzse,110.73899547556245
PEOE_VSA10,11.146471633339239
PEOE_VSA11,5.783244946364939
PEOE_VSA12,5.890723922025908
PEOE_VSA13,5.222755905846688
SlogP_VSA1,5.625586319077987
SlogP_VSA2,26.71744069066101
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,73.70985158648264
SlogP_VSA7,0.0
SlogP_VSA8,22.42341976982994
SlogP_VSA9,0.0
SpAD_Dzare,223.76339112706347
SpAbs_Dzpe,222.33687602187263
SpAbs_Dzse,220.16859300164973
SpDiam_DzZ,150.9135976564634
SpDiam_Dzi,186.37822497538528
SpDiam_Dzm,150.9268271620483
SpDiam_Dzp,204.50145867682954
SpDiam_Dzv,196.3805529558299
SpMAD_Dzpe,8.598832876410963
SpMAD_Dzse,8.514439911420132
SpMax_Dzpe,111.83511199236109
SpMax_Dzse,110.73899547556245
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6538461538461539
AETA_eta_BR,0.021334754775631827
AETA_eta_FL,0.297267919076663
AETA_eta_RL,0.48859653608487186
DetourIndex,3503
EState_VSA1,5.625586319077987
EState_VSA2,22.322305950655412
EState_VSA3,22.42341976982994
EState_VSA4,11.761884949391115
EState_VSA5,0.0
EState_VSA6,48.791889553995816
EState_VSA7,6.06636706846161
EState_VSA8,15.181342137549283
EState_VSA9,8.834301874106695
ETA_beta_ns,22.0
ETA_shape_p,0.053908355795148244
ETA_shape_x,0.0
ETA_shape_y,0.32345013477088946
GhoseFilter,True
LogEE_Dzare,111.93079367837933
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,222.42226044786725
SpDiam_Dzpe,179.236849982931
SpDiam_Dzse,176.96266139387149
SpMAD_Dzare,8.606284274117826
SpMax_Dzare,111.93079367837933
TopoPSA(NO),99.09
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.687311754304378
VSA_EState9,52.91717665062549
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8461538461538461
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024358974358974342
FilterItLogS,-5.793418479933069
SpDiam_Dzare,179.76489275094931
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7036036036036034
ETA_epsilon_2,0.8743589743589738
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.6047619047619048
ETA_epsilon_5,0.8743589743589738
AETA_beta_ns_d,0.038461538461538464
ETA_dEpsilon_A,0.25915915915915866
ETA_dEpsilon_B,0.09884169884169858
ETA_dEpsilon_C,-0.16031746031746008
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.9230769230769231
MDEDescriptor,"0.0,0.0,0.0,0.0,8.39592912729785,17.25872900039388,0.0,7.651073055197927,0.0,0.0,0.25,0.9778460448698019,0.14285714285714285,0.0,0.0,0.0,1.1052094495921163,0.0,0.0"
APolDescriptor,48.42272299999998
BCUTDescriptor,"11.988438594481067,31.97207232156971,-0.3296811377726292,0.371604655092587,4.985428561737278,10.208449878451589"
BPolDescriptor,22.693277
TPSADescriptor,124.39000000000001
ALOGPDescriptor,"2.9823999999999993,8.894709759999996,92.5921"
XLogPDescriptor,4.1160000000000005
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,365.04702691999995
ChiPathDescriptor,"17.932510652501772,12.70350993820667,11.309041215145571,9.706291424493191,8.054650612209384,6.3957587471917,4.182069791755097,2.970165639501109,14.102638023640099,8.619024950694921,6.238623484459725,4.401971350616221,2.9818741414604495,2.0319246485149605,1.138753060716266,0.7059338474607273"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3923256765821651,0.5462378183352957,0.0,0.0,0.020412414523193152,0.10256057606409176,0.11215322657000354"
AtomCountDescriptor,37
BondCountDescriptor,29
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.4782780961775843,0.0,0.3591167563965419,0.0,0.5690434110633721,0.0,0.0677178344606648,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,9,3,1,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"53.79247518982023,2.0689413534546244,23.622646468499727,11.348185152569439,9.202110281659795"
FractionalPSADescriptor,0.34075061793958966
WienerNumbersDescriptor,"1889.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.678697419259721,5.743234682095714,7.684037130449979,1.1483696362900915,1.4519350411360759,1.6193403098548902"
FractionalCSP3Descriptor,0.05555555555555555
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,9.0,4.7162691349234604"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,950.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.05555555555555555
AutocorrelationDescriptorMass,"36.30557008444323,35.356830305899614,51.37658566273174,51.99162045645381,45.29147304317924"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6740530019170338,-0.3644733231465726,0.13930082812016076,-0.22766777753062198,0.08192604387451294"
EccentricConnectivityIndexDescriptor,673
AutocorrelationDescriptorPolarizability,"1704.2483261568657,1987.6971039400225,2716.197861402928,2603.972152308696,2218.706792984034"
