DLiP-ID,T006SU
AATSC3s,-0.028617172493453268
AATSC3v,-0.8121711174241341
AATSC4Z,-0.7631731208856125
AATSC4c,-0.001592030650414808
AATSC4d,-0.034509267613726025
AATSC4i,-0.014087979652103741
AATSC4m,-3.5237990107140975
AATSC4p,-0.011122713518580367
AATSC4s,-0.4612732606129243
AATSC4v,-0.7323273234496084
AATSC5Z,-0.6634967977423659
AATSC5c,0.00032076074122022426
AATSC5d,-0.014623502374233223
AATSC5i,0.031166535919896245
AATSC5m,-2.926580386381113
AATSC5p,0.001179557677550695
AATSC5s,0.4240777596733641
AATSC5v,-0.23067023910228393
AATSC6Z,0.16078423512801512
AATSC6c,0.0007053911955254061
AATSC6d,-0.019282973573039916
AATSC6i,-0.06791986376947012
AATSC6m,0.5726612910951814
AATSC6p,-0.005137888114487881
AATSC6s,0.05621995901376339
AATSC6v,-1.4346957803935332
AATSC7Z,0.5003895432347029
AATSC7c,-0.0019311908973511634
AATSC7d,0.0016845733984487236
AATSC7i,-0.024503882046538396
AATSC7m,2.1736901250376337
AATSC7p,-0.005105863004177882
AATSC7s,0.284885893399757
AATSC7v,-0.776695942029608
AATSC8Z,0.5256643512891717
AATSC8c,0.0017533940780542416
AATSC8d,0.01677482401412307
AATSC8i,-0.059355650615261234
AATSC8m,2.4365011499937386
AATSC8p,-0.005812392690842982
AATSC8s,-0.03012660390017835
AATSC8v,1.0534687793363513
ATS0are,386.843
ATS1are,403.3818
ATS2are,695.3706999999997
ATS3are,902.2548000000002
ATS4are,922.4648000000001
ATS5are,887.6599999999999
ATS6are,824.9389000000002
ATS7are,809.2457000000002
ATS8are,754.5820000000001
ATSC0dv,257.6572504708098
ATSC0pe,9.3685220338983
ATSC0se,6.492456033898302
ATSC1dv,25.066232564078
ATSC1pe,-0.4022922723355277
ATSC1se,-0.030519950301639218
ATSC2dv,58.23725621628523
ATSC2pe,2.909111261131866
ATSC2se,2.2476881085894833
ATSC3dv,-26.48376903188739
ATSC3pe,-0.2812856075840321
ATSC3se,-0.7169581160586016
ATSC4dv,-83.29560471128985
ATSC4pe,-3.311917437517946
ATSC4se,-2.1046405900603316
ATSC5dv,5.044303999489283
ATSC5pe,0.6199136167767949
ATSC5se,0.7454926337259365
ATSC6dv,-42.83628586932234
ATSC6pe,-0.7227278368284966
ATSC6se,-0.29610456564205767
ATSC7dv,28.884356347154394
ATSC7pe,0.7363889112324076
ATSC7se,0.5386969959781649
ATSC8dv,42.37837147690637
ATSC8pe,1.5538071531169222
ATSC8se,1.0141534073542062
AXp-0dv,0.562012733940506
AXp-1dv,0.33930675068272176
AXp-2dv,0.19317090511323665
AXp-3dv,0.11324959582810668
AXp-4dv,0.0665291824540825
AXp-5dv,0.03949900267818379
AXp-6dv,0.02379528554882078
AXp-7dv,0.014174548270429783
BertzCT,1057.9790650314376
ECIndex,1075
ETA_eta,28.738894849459328
GATS1dv,0.6312377662664322
GATS1pe,0.728379844575268
GATS1se,0.7076679849196945
GATS2dv,0.7154288475583789
GATS2pe,0.6270317085345137
GATS2se,0.607357125465908
GATS3dv,1.0028290254360306
GATS3pe,0.9409239900350778
GATS3se,0.952966423813679
GATS4dv,1.1957175237720323
GATS4pe,1.2679642920696421
GATS4se,1.281705788291147
GATS5dv,1.0712729462326387
GATS5pe,1.1004494899851094
GATS5se,1.1158616595753694
GATS6dv,1.096345943944178
GATS6pe,1.0528876929249342
GATS6se,1.0539177923587826
GATS7dv,0.9729549175535026
GATS7pe,1.014220339731246
GATS7se,1.0191935325323833
GATS8dv,0.9665844175769914
GATS8pe,1.0060417104769381
GATS8se,1.0353456747966887
LogEE_A,4.40231008771678
LogEE_D,255.76029039976726
MATS1dv,0.09409550412088698
MATS1pe,-0.04153295048666731
MATS1se,-0.004546707138140498
MATS2dv,0.1258069645390697
MATS2pe,0.17283647301735303
MATS2se,0.1926962118111777
MATS3dv,-0.042408547481053625
MATS3pe,-0.012387749168038508
MATS3se,-0.045561786247561346
MATS4dv,-0.1343208355500798
MATS4pe,-0.14688318679802218
MATS4se,-0.13468914370643845
MATS5dv,0.008493212438173713
MATS5pe,0.028706034120156366
MATS5se,0.049813544184953
MATS6dv,-0.07603818493507715
MATS6pe,-0.035283040342864516
MATS6se,-0.020859235526606193
MATS7dv,0.05291299263244065
MATS7pe,0.037100362772703864
MATS7se,0.039163142695788744
MATS8dv,0.08294076666196884
MATS8pe,0.08363579390990347
MATS8se,0.07876998934259259
MAXaaCH,1.7317068838583516
MAXaaNH,2.9505751076579294
MAXaasC,0.7084540535589755
MAXdssC,0.1423757855733867
MAXssNH,3.1429652525590566
MDEC-22,12.036649610817527
MDEC-23,15.469531212648274
MDEC-33,4.309810067186329
MDEN-22,2.452387679012126
MDEO-11,2.1654897931113086
MDEO-12,0.6848965956321773
MINaaCH,1.3448737724076865
MINaaNH,2.9505751076579294
MINaasC,-0.07097555942667233
MINdssC,-1.416248871781742
MINssNH,2.087965229690744
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.9821428571428577
SM1_Dzi,2.303402132745902
SM1_Dzm,2.975953247918226
SM1_Dzp,-9.178718564091337
SM1_Dzv,-4.152335762637259
SddssSe,0
SpAD_Dt,647.2574625855768
SpAbs_A,41.864980573609266
SpAbs_D,511.5205807995346
SpMAD_A,1.2686357749578565
SpMAD_D,15.500623660591957
SpMax_A,2.3688460265971174
SpMax_D,255.76029039976726
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,183.24999999999997
TpiPC10,7.387902599098659
VAdjMat,6.129283016944966
VE1_DzZ,5.657418068955332
VE1_Dzi,5.658987922799986
VE1_Dzm,5.657421501002184
VE1_Dzp,5.660990936658626
VE1_Dzv,5.661378391180446
VE2_DzZ,0.1714369111804646
VE2_Dzi,0.17148448250909049
VE2_Dzm,0.17143701518188437
VE2_Dzp,0.17154517989874624
VE2_Dzv,0.171556920944862
VE3_DzZ,2.926890085046964
VE3_Dzi,2.9271675324725632
VE3_Dzm,2.926890691692216
VE3_Dzp,2.927521422511478
VE3_Dzv,2.927589863049099
VR1_DzZ,211.91234459787424
VR1_Dzi,212.2632938415039
VR1_Dzm,211.91193394420216
VR1_Dzp,212.47442268425613
VR1_Dzv,212.10984406282648
VR2_DzZ,6.421586199935583
VR2_Dzi,6.432221025500118
VR2_Dzm,6.421573755884914
VR2_Dzp,6.438618869219883
VR2_Dzv,6.427571032206863
VR3_DzZ,6.5500951887646695
VR3_Dzi,6.551749924642478
VR3_Dzm,6.55009325091593
VR3_Dzp,6.552744085753804
VR3_Dzv,6.55102674133204
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07453559924999299
Xch-6dv,0.09569512841471219
Xch-7dv,0.10119413136253047
Xpc-4dv,1.9849357755764747
Xpc-5dv,2.4179575799122763
Xpc-6dv,2.651892061394525
Zagreb1,164.0
Zagreb2,185.0
fragCpx,169.13
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,5
nBondsM,16
nBondsO,35
nBondsS,45
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,13
naHRing,1
AATS0are,6.556661016949153
AATS1are,6.612816393442623
AATS2are,6.560100943396224
AATS3are,6.309474125874127
AATS4are,6.496230985915494
AATS5are,6.526911764705881
AATS6are,6.394875193798451
AATS7are,6.473965600000001
AATS8are,6.449418803418804
AATSC0dv,4.367072041878132
AATSC0pe,0.15878850904912373
AATSC0se,0.11004162769319155
AATSC1dv,0.4109218453127541
AATSC1pe,-0.006594955284188979
AATSC1se,-0.0005003270541252331
AATSC2dv,0.5494080775121248
AATSC2pe,0.027444445859734587
AATSC2se,0.021204604798013994
AATSC3dv,-0.18520118204117056
AATSC3pe,-0.0019670322208673575
AATSC3se,-0.0050136931192909205
AATSC4dv,-0.5865887655724638
AATSC4pe,-0.023323362236041874
AATSC4se,-0.014821412606058673
AATSC5dv,0.03709047058448002
AATSC5pe,0.004558188358652904
AATSC5se,0.005481563483278946
AATSC6dv,-0.3320642315451344
AATSC6pe,-0.00560254137076354
AATSC6se,-0.002295384229783393
AATSC7dv,0.23107485077723516
AATSC7pe,0.005891111289859261
AATSC7se,0.004309575967825319
AATSC8dv,0.362208303221422
AATSC8pe,0.013280403018093353
AATSC8se,0.008667977840634241
AETA_eta,0.8708756014987675
ATSC0are,10.251752542372877
ATSC1are,-0.7656356794024636
ATSC2are,3.5117717035334723
ATSC3are,-0.36409175524275134
ATSC4are,-3.817848491812688
ATSC5are,0.9195738006320116
ATSC6are,-0.9018877621373149
ATSC7are,0.6964717322608497
ATSC8are,1.6106127549554752
BCUTZ-1h,16.013123891808444
BCUTZ-1l,5.700840177562826
BCUTc-1h,0.4644787463389503
BCUTc-1l,-0.4421269400076116
BCUTd-1h,4.043824772122802
BCUTd-1l,0.9706303615863321
BCUTi-1h,14.561203540514446
BCUTi-1l,10.319766381881784
BCUTm-1h,32.06654450193148
BCUTm-1l,11.711919495736385
BCUTp-1h,2.9545869002304395
BCUTp-1l,0.7413734933344573
BCUTs-1h,7.015038449199545
BCUTs-1l,0.2989339403629241
BCUTv-1h,24.441832997406465
BCUTv-1l,14.696917749234265
BalabanJ,1.319474809950651
Diameter,20
ETA_beta,39.75
GATS1are,0.7739369247620479
GATS2are,0.6176704608123005
GATS3are,0.9385927176791872
GATS4are,1.2841307659990915
GATS5are,1.099103467249497
GATS6are,1.0594149288165136
GATS7are,1.0231827150182176
GATS8are,1.0143320523589527
HybRatio,0.4
Lipinski,True
LogEE_Dt,323.6287312927884
MATS1are,-0.07223475861136255
MATS2are,0.19066646157096914
MATS3are,-0.014653072693583213
MATS4are,-0.15473346196513085
MATS5are,0.038913615022981476
MATS6are,-0.04023617428901844
MATS7are,0.03206619124568061
MATS8are,0.07922443841792248
MAXddssS,-4.057834993266813
MAXssCH2,0.8789076681894021
MAXsssCH,-0.2349843706031276
MINddssS,-4.057834993266813
MINssCH2,-0.4420976588924268
MINsssCH,-1.542096044011663
NsssssAs,0
RotRatio,0.37142857142857144
SM1_Dzpe,2.5310587515299883
SM1_Dzse,2.4039028641457607
SMR_VSA1,27.950987331049916
SMR_VSA2,0.0
SMR_VSA3,20.006840510352834
SMR_VSA4,5.15571272675054
SMR_VSA5,42.724577184118075
SMR_VSA6,18.406301415831482
SMR_VSA7,42.7255224855342
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,418.111133452575
SpAD_Dzi,436.69586273997857
SpAD_Dzm,418.2134681664736
SpAD_Dzp,566.8105519604053
SpAD_Dzv,537.1059262874157
SpAbs_Dt,647.2574625855765
SpDiam_A,4.732968847019972
SpDiam_D,394.9028169848982
SpMAD_Dt,19.613862502593236
SpMax_Dt,323.6287312927884
SsssssAs,0
VE1_Dzpe,5.658174368688614
VE1_Dzse,5.6582899848245
VE2_Dzpe,0.17145982935420043
VE2_Dzse,0.1714633328734697
VE3_Dzpe,2.9270237589555244
VE3_Dzse,2.927044192216705
VMcGowan,337.13000000000113
VR1_Dzpe,212.13542291687742
VR1_Dzse,212.08438865154505
VR2_Dzpe,6.428346148996285
VR2_Dzse,6.426799656107426
VR3_Dzpe,6.551147326550417
VR3_Dzse,6.550906723616811
mZagreb1,10.840277777777779
mZagreb2,7.347222222222225
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,51
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1737585176673369
AATSC1are,-0.012551404580368256
AATSC2are,0.03312992173144785
AATSC3are,-0.0025460961905087506
AATSC4are,-0.026886256984596395
AATSC5are,0.006761572063470674
AATSC6are,-0.006991378001064457
AATSC7are,0.005571773858086797
AATSC8are,0.013765920982525428
AETA_beta,1.2045454545454546
BCUTdv-1h,6.024582862480082
BCUTdv-1l,0.6442324955266341
BCUTpe-1h,3.537342378856219
BCUTpe-1l,2.243532420470761
BCUTse-1h,3.7685136053626667
BCUTse-1l,2.4428741111448726
ETA_alpha,15.233333333333336
ETA_dBeta,-3.75
ETA_eta_B,0.5660397869192444
ETA_eta_F,33.57586269629833
ETA_eta_L,7.963788929855322
ETA_eta_R,62.31475754575766
ETA_psi_1,0.5016465422612516
LabuteASA,190.416384442723
LogEE_DzZ,208.77519631341445
LogEE_Dzi,218.41773143461793
LogEE_Dzm,208.82581366869852
LogEE_Dzp,282.3208157727825
LogEE_Dzv,268.1754780743772
PEOE_VSA1,25.561671707537208
PEOE_VSA2,9.589074368143644
PEOE_VSA3,13.401775505276145
PEOE_VSA4,4.722094864452088
PEOE_VSA5,0.0
PEOE_VSA6,23.35481393213537
PEOE_VSA7,31.39519900570125
PEOE_VSA8,31.90402157797731
PEOE_VSA9,4.895483475517775
SM1_Dzare,2.803702065009268
SpAD_Dzpe,440.75117675211936
SpAD_Dzse,443.1661480469952
SpAbs_DzZ,415.49046245690386
SpAbs_Dzi,434.53206073648994
SpAbs_Dzm,415.59823652436364
SpAbs_Dzp,573.8203501096564
SpAbs_Dzv,540.5032919113914
SpDiam_Dt,481.4487116193221
SpMAD_DzZ,12.670034347047729
SpMAD_Dzi,13.233207961817532
SpMAD_Dzm,12.673135398984048
SpMAD_Dzp,17.176077332133495
SpMAD_Dzv,16.275937160224718
SpMax_DzZ,208.77519631341445
SpMax_Dzi,218.41773143461793
SpMax_Dzm,208.82581366869852
SpMax_Dzp,282.3208157727825
SpMax_Dzv,268.1754780743772
VE1_Dzare,5.657883456794221
VE2_Dzare,0.17145101384224912
VE3_Dzare,2.9269723431888424
VR1_Dzare,212.18104332048816
VR2_Dzare,6.429728585469338
VR3_Dzare,6.551362356639591
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4616161616161617
AETA_dBeta,-0.11363636363636363
AETA_eta_B,0.017152720815734677
AETA_eta_F,1.017450384736313
AETA_eta_L,0.2413269372683431
AETA_eta_R,1.8883259862350805
BCUTare-1h,3.58142772198511
BCUTare-1l,2.1894299602037184
ETA_beta_s,21.75
ETA_dPsi_A,0.21235345773874836
ETA_dPsi_B,0.0
ETA_eta_BR,0.8240397869192444
ETA_eta_FL,7.88438484559853
ETA_eta_RL,15.848173775453851
LogEE_Dzpe,220.45228712610606
LogEE_Dzse,221.65591956483536
PEOE_VSA10,17.857492219666966
PEOE_VSA11,5.948339280986494
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.907179729351506
SlogP_VSA1,15.355672072464749
SlogP_VSA2,66.31577146985953
SlogP_VSA3,24.44995410528786
SlogP_VSA4,0.0
SlogP_VSA5,25.683286491704038
SlogP_VSA6,52.776718687802514
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,435.3851307935618
SpAbs_Dzpe,438.37351550068195
SpAbs_Dzse,440.9079362655249
SpDiam_DzZ,333.50411303454996
SpDiam_Dzi,343.7076677214311
SpDiam_Dzm,333.5918002083962
SpDiam_Dzp,441.71851342043004
SpDiam_Dzv,420.1922494394685
SpMAD_Dzpe,13.356096265215738
SpMAD_Dzse,13.429277213545308
SpMax_Dzpe,220.45228712610606
SpMax_Dzse,221.65591956483536
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6590909090909091
AETA_eta_BR,0.024970902633916495
AETA_eta_FL,0.23892075289692513
AETA_eta_RL,0.48024769016526825
DetourIndex,5090
EState_VSA1,34.486373405771474
EState_VSA2,16.71113486603678
EState_VSA3,18.789982526838514
EState_VSA4,19.386399651764595
EState_VSA5,24.26546827384644
EState_VSA6,18.460054211687762
EState_VSA7,0.0
EState_VSA8,30.479341841109704
EState_VSA9,4.8375885837366335
ETA_beta_ns,18.0
ETA_shape_p,0.10940919037199122
ETA_shape_x,0.054704595185995616
ETA_shape_y,0.2297592997811816
GhoseFilter,True
LogEE_Dzare,217.77752606541756
SlogP_VSA10,5.948339280986494
SlogP_VSA11,0.0
SpAbs_Dzare,432.75135006582605
SpDiam_Dzpe,347.3590765627219
SpDiam_Dzse,349.75424148292916
SpMAD_Dzare,13.193488811926116
SpMax_Dzare,217.77752606541756
TopoPSA(NO),174.86999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.728167938563864
VSA_EState9,67.74633372136961
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5454545454545454
EState_VSA10,23.113398747313283
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0383838383838383
FilterItLogS,-4.387165189335868
SpDiam_Dzare,342.7384387486943
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6468926553672305
ETA_epsilon_2,0.9202020202020199
ETA_epsilon_3,0.43894736842105175
ETA_epsilon_4,0.6054726368159191
ETA_epsilon_5,0.83859649122807
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.20794528694617875
ETA_dEpsilon_B,0.04142001855131139
ETA_dEpsilon_C,-0.16652526839486737
ETA_dEpsilon_D,0.0816055289739499
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"0.0,0.0,0.0,0.0,12.036649610817527,15.469531212648274,0.0,4.30981006718633,0.0,0.0,2.1654897931113086,0.6848965956321773,0.0,0.0,0.0,0.0,2.452387679012126,0.0,0.0"
APolDescriptor,66.84861799999997
BCUTDescriptor,"11.900000000000006,31.972072714182843,-0.3304005897479589,0.27858442249137694,4.67122211058289,11.404190161741774"
BPolDescriptor,42.691382
TPSADescriptor,183.24999999999997
ALOGPDescriptor,"-1.3578999999999988,1.8438924099999967,110.65190000000001"
XLogPDescriptor,0.9690000000000001
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,478.1634537600001
ChiPathDescriptor,"23.68358750805832,15.848173775453851,14.31402043537812,11.0202560000353,8.344737234955431,5.896704823857844,3.6664469662745014,2.426377719411924,17.933665410007215,10.762669256529687,7.792744597030439,5.225590475302509,3.416150256147252,2.067153560646339,1.1631813672688869,0.6892936217016598"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.35549886030924205,0.34639181166447985,0.0,0.0,0.07453559924999299,0.0956951284147122,0.08154001166709932"
AtomCountDescriptor,59
BondCountDescriptor,35
SmallRingDescriptor,"3,2,3,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.5054316004754016,0.20412414523193154,0.6329795093937626,0.10206207261596577,0.7875261430195623,0.025499585890087693,0.09341170373707991,0.008499861963362563"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,4,7,0,2,6,0,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,21
MannholdLogPDescriptor,2.2300000000000004
WeightedPathDescriptor,"66.23154663647958,2.0070165647418055,37.01452234681966,15.421070986172959,18.128714495690694"
FractionalPSADescriptor,0.3832371515619361
WienerNumbersDescriptor,"4062.0,43.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.864341573991014,6.343196311286656,7.967143190805344,1.3649386834440362,1.5800627285370332,1.5505163701335372"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,0,7,2,0,0,3,2,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.58530612244898,13.921231326392032,9.183673469387756"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,2665.13
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"45.93444905935456,47.43968821628092,60.783356461815494,57.70640926935991,58.47954235270261"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,14
AutocorrelationDescriptorCharge,"0.8727084361295855,-0.39305932736347066,0.05836673746432705,-0.03207821270945422,-0.12347765946493712"
EccentricConnectivityIndexDescriptor,1075
AutocorrelationDescriptorPolarizability,"2099.6394631176663,2372.14469042556,3136.2080203190135,2882.780669946713,2710.8099396153525"
