DLiP-ID,T006C6
AATS0s,4.471666666666667
AATS0v,172.6659393059009
AATS1Z,20.14
AATS1d,3.08
AATS1i,151.393671528851
AATS1m,73.56502481999998
AATS1p,1.5816122527200003
AATS1s,2.735
AATS1v,222.55562357204107
AATS2Z,14.670212765957446
AATS2d,2.627659574468085
AATS2i,159.83464137621422
AATS2m,51.03201656382978
AATS2p,1.2760399257769892
AATS2s,2.636524822695035
AATS2v,167.6699032666879
AATS3Z,10.71111111111111
AATS3d,2.162962962962963
AATS3i,166.1886837465949
AATS3m,35.52576817777777
AATS3p,1.0420640372270964
AATS3s,2.207201646090535
AATS3v,130.0629739262666
AATS4Z,10.147058823529411
AATS4d,2.0441176470588234
AATS4i,169.20297412486988
AATS4m,33.26694386764706
AATS4p,0.9846674113081102
AATS4s,2.376225490196078
AATS4v,121.81605545190608
AATS5Z,10.325203252032521
AATS5d,2.073170731707317
AATS5i,166.78228619867812
AATS5m,34.164639845528455
AATS5p,1.0158860996394958
AATS5s,2.2382565492321587
AATS5v,126.14532643607866
AATS6Z,10.058823529411764
AATS6d,2.0168067226890756
AATS6i,167.5324125922043
AATS6m,32.73026257983193
AATS6p,1.0030578729337059
AATS6s,2.351540616246499
AATS6v,123.88386659780048
AATS7Z,10.256637168141593
AATS7d,2.0265486725663715
AATS7i,167.49979668952136
AATS7m,34.20040657522124
AATS7p,0.9889878977314868
AATS7s,2.3598820058997045
AATS7v,122.16985076213552
AATS8Z,10.242718446601941
AATS8d,1.9223300970873787
AATS8i,167.91191442266424
AATS8m,33.27295860194175
AATS8p,0.9703168414758934
AATS8s,2.617583603020496
AATS8v,120.73838820301147
AMID_C,1.4367824903401991
AMID_N,0.2822153994480553
AMID_O,0.24572166977532559
AMID_X,0.0
AMID_h,0.5279370692233809
ATS0dv,236.0
ATS0pe,301.12309999999997
ATS0se,378.60325199999994
ATS1dv,192.0
ATS1pe,318.74
ATS1se,385.4607
ATS2dv,229.0
ATS2pe,574.0141999999998
ATS2se,710.8553959999999
ATS3dv,194.0
ATS3pe,791.01
ATS3se,1003.4296880000002
ATS4dv,202.0
ATS4pe,800.1273000000001
ATS4se,1018.1030239999998
ATS5dv,166.0
ATS5pe,716.3575000000001
ATS5se,911.9666040000002
ATS6dv,167.0
ATS6pe,698.4830999999999
ATS6se,888.8218360000001
ATS7dv,167.0
ATS7pe,655.3462
ATS7se,836.0158680000001
ATS8dv,159.0
ATS8pe,612.9752
ATS8se,779.0284400000002
ATSC0Z,370.08
ATSC0c,1.0199663118312983
ATSC0d,20.180000000000007
ATSC0i,63.88622222381677
ATSC0m,1756.9329765
ATSC0p,10.100719271780818
ATSC0s,95.04944444444445
ATSC0v,2332.091941350315
ATSC1Z,-3.2399999999999656
ATSC1c,-0.6071058595316494
ATSC1d,3.480000000000003
ATSC1i,-8.792688070316954
ATSC1m,-13.61954519999971
ATSC1p,-0.2787169312799975
ATSC1s,-3.8088888888888897
ATSC1v,-22.16357681192546
ATSC2Z,-59.87039999999996
ATSC2c,0.16205121869845984
ATSC2d,-5.078399999999997
ATSC2i,-12.389362049585527
ATSC2m,-297.7270959399997
ATSC2p,-2.904512255961899
ATSC2s,25.312044444444446
ATSC2v,-667.91717342329
ATSC3Z,-40.496
ATSC3c,-0.1736434300737175
ATSC3d,-0.9459999999999991
ATSC3i,-16.064948132545954
ATSC3m,-191.54761754999998
ATSC3p,-1.6378007122137734
ATSC3s,-12.35294444444444
ATSC3v,-293.130555650328
ATSC4Z,-30.13760000000001
ATSC4c,0.28333839241899755
ATSC4d,-1.5695999999999999
ATSC4i,17.38142162387873
ATSC4m,-139.6483568600001
ATSC4p,1.0473801937886689
ATSC4s,-11.844488888888888
ATSC4v,36.32987603120231
ATSC5Z,-7.756799999999999
ATSC5c,-0.22074434920059505
ATSC5d,-1.0827999999999993
ATSC5i,-7.979312153552188
ATSC5m,-34.57394893000002
ATSC5p,-0.582485966183637
ATSC5s,-12.690522222222219
ATSC5v,-43.017984950413584
ATSC6Z,-61.4704
ATSC6c,-0.06847223435677591
ATSC6d,-1.4283999999999997
ATSC6i,0.21438708088157143
ATSC6m,-287.1675853899999
ATSC6p,-0.08876957013575168
ATSC6s,-17.911011111111108
ATSC6v,-183.0095412010089
ATSC7Z,49.179199999999994
ATSC7c,0.17230155997523083
ATSC7d,-3.2268
ATSC7i,2.198234710681331
ATSC7m,228.40586496999993
ATSC7p,-0.4082731740923131
ATSC7s,10.951033333333335
ATSC7v,81.36338723855903
ATSC8Z,-64.0048
ATSC8c,0.1149925544299301
ATSC8d,-1.8508000000000004
ATSC8i,-4.918806058625783
ATSC8m,-302.82427213
ATSC8p,-0.8019825848226294
ATSC8s,-22.23296666666667
ATSC8v,-338.99607003729477
AXp-0d,0.7381804396277917
AXp-1d,0.4823918550159905
AXp-2d,0.3319053628163829
AXp-3d,0.21425830361639558
AXp-4d,0.14086580778646202
AXp-5d,0.09329360599980925
AXp-6d,0.06145031546993906
AXp-7d,0.04409137271031579
GATS1Z,1.0592304366623433
GATS1c,1.6557167521614728
GATS1d,1.189791873141724
GATS1i,1.6895462563982953
GATS1m,1.0681456010168981
GATS1p,1.4529922513168485
GATS1s,0.7012519799636446
GATS1v,1.3164001698962453
GATS2Z,1.0768373255696295
GATS2c,0.8337810400742457
GATS2d,1.4853024903527818
GATS2i,1.3954916819489578
GATS2m,1.088041147135637
GATS2p,1.353949887366595
GATS2s,0.43622779135856016
GATS2v,1.2979447269848259
GATS3Z,0.9954804566780355
GATS3c,0.8679416516675559
GATS3d,1.0971625738721869
GATS3i,1.1245074049780872
GATS3m,0.9984126343145576
GATS3p,1.084860947368819
GATS3s,0.8115745692679335
GATS3v,1.0615569185285698
GATS4Z,1.004711223010605
GATS4c,0.7704143048556045
GATS4d,1.0712411823004717
GATS4i,0.8657634428666556
GATS4m,1.0038746964750989
GATS4p,0.9120232085263794
GATS4s,0.9777633794313452
GATS4v,0.9540116433488159
GATS5Z,0.9585820161055049
GATS5c,0.8667133575926819
GATS5d,1.0561451005986764
GATS5i,1.042609144316096
GATS5m,0.9605230925644592
GATS5p,1.0315578921441937
GATS5s,0.902918782298777
GATS5v,1.0091245300358613
GATS6Z,1.0403156074362299
GATS6c,0.8441777663553601
GATS6d,1.0100274004547305
GATS6i,0.9747582871897198
GATS6m,1.0397101283169958
GATS6p,0.9907958705858302
GATS6s,1.0552901087256614
GATS6v,1.0171928440099283
GATS7Z,0.8840590314842235
GATS7c,0.7638174073666385
GATS7d,1.1173772332196072
GATS7i,0.948444693002103
GATS7m,0.8876092774232315
GATS7p,1.0085762835763548
GATS7s,0.7626367625151057
GATS7v,0.9736642154674805
GATS8Z,1.0920100193503162
GATS8c,0.9329593524997319
GATS8d,0.9547567042250806
GATS8i,0.9745879859658517
GATS8m,1.0886069055165082
GATS8p,1.0038267219370693
GATS8s,1.3508795484686986
GATS8v,1.0339770479881012
MATS1Z,-0.00875486381322948
MATS1c,-0.5952214818170037
MATS1d,0.1724479682854312
MATS1i,-0.1376304274106701
MATS1m,-0.007751886601349651
MATS1p,-0.02759377067915066
MATS1s,-0.0400727106944339
MATS1v,-0.009503732000845741
MATS2Z,-0.08605154952120754
MATS2c,0.08451010171084641
MATS2d,-0.1338590979060792
MATS2i,-0.1031534807849581
MATS2m,-0.09013746038241637
MATS2p,-0.15295478332474471
MATS2s,0.1416510481107071
MATS2v,-0.1523418034885543
MATS3Z,-0.04052777377463932
MATS3c,-0.06305343692510257
MATS3d,-0.017362258194765605
MATS3i,-0.0931340214324597
MATS3m,-0.040379207974616534
MATS3p,-0.06005442187371332
MATS3s,-0.048134574965639484
MATS3v,-0.046553427220464835
MATS4Z,-0.02993947254647645
MATS4c,0.10212937958470618
MATS4d,-0.028595580947939125
MATS4i,0.10002514338386459
MATS4m,-0.029222120795635076
MATS4p,0.03812265615501389
MATS4s,-0.04581396060461136
MATS4v,0.005727292236412136
MATS5Z,-0.008520240844431788
MATS5c,-0.08797690104458723
MATS5d,-0.021811823668286216
MATS5i,-0.050771867763343956
MATS5m,-0.007999423411444434
MATS5p,-0.023442183344734517
MATS5s,-0.05427437162809808
MATS5v,-0.007498411808788046
MATS6Z,-0.06979004312490236
MATS6c,-0.028206663332574607
MATS6d,-0.029740736730767613
MATS6i,0.0014099848492660392
MATS6m,-0.0686757269272129
MATS6p,-0.003692622050857653
MATS6s,-0.07917600112890281
MATS6v,-0.03297244154361459
MATS7Z,0.058800010712823626
MATS7c,0.07474720235685024
MATS7d,-0.07075260706736713
MATS7i,0.01522503901635585
MATS7m,0.057523276854564674
MATS7p,-0.017885047795378573
MATS7s,0.05097967693365825
MATS7v,0.015437426861171721
MATS8Z,-0.08395560760412864
MATS8c,0.05472889419633753
MATS8d,-0.044521635378679265
MATS8i,-0.037375350243852405
MATS8m,-0.08366971069229888
MATS8p,-0.03854299123702694
MATS8s,-0.11354829403216984
MATS8v,-0.07056376986232676
MAXsOH,8.58518144484168
MINsOH,8.58518144484168
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,12
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.08999806853636
SpAD_D,235.22690673556488
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,9.516333414368711
SssNH2,0
SsssAs,0
SsssCH,0.4449413947677834
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,310
TMWC10,111.05859433466648
TSRW10,53.17698419090786
VE1_Dt,4.526554510076378
VE2_Dt,0.21555021476554184
VE3_Dt,2.2518984010239778
VR1_Dt,102.52431427631527
VR2_Dt,4.882110203634061
VR3_Dt,5.372037327629271
Xc-3dv,0.4450269889805016
Xc-4dv,0.0
Xc-5dv,0.032274861218395144
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.10703808753134778
Xp-0dv,12.850905684545467
Xp-1dv,8.035124142226046
Xp-2dv,5.79520601437765
Xp-3dv,3.9151164514487875
Xp-4dv,2.715161361509816
Xp-5dv,1.889465942050926
Xp-6dv,1.0773166752596408
Xp-7dv,0.7050116848701895
Xpc-4d,1.6937953713145035
Xpc-5d,2.132223012518379
Xpc-6d,2.834672603905354
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,50
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,0
piPC10,3.58351893845611
AATS0dv,4.72
AATS0pe,6.022461999999999
AATS0se,7.572065039999999
AATS1dv,3.84
AATS1pe,6.3748000000000005
AATS1se,7.709213999999999
AATS2dv,2.4361702127659575
AATS2pe,6.10653404255319
AATS2se,7.56229144680851
AATS3dv,1.4370370370370371
AATS3pe,5.859333333333333
AATS3se,7.432812503703705
AATS4dv,1.4852941176470589
AATS4pe,5.883288970588236
AATS4se,7.486051647058822
AATS5dv,1.3495934959349594
AATS5pe,5.824044715447155
AATS5se,7.414362634146343
AATS6dv,1.403361344537815
AATS6pe,5.869605882352941
AATS6se,7.46909105882353
AATS7dv,1.4778761061946903
AATS7pe,5.7995238938053095
AATS7se,7.398370513274337
AATS8dv,1.5436893203883495
AATS8pe,5.951215533980582
AATS8se,7.5633829126213605
AATSC0Z,7.401599999999999
AATSC0c,0.020399326236625964
AATSC0d,0.4036000000000001
AATSC0i,1.2777244444763354
AATSC0m,35.13865953
AATSC0p,0.20201438543561637
AATSC0s,1.9009888888888888
AATSC0v,46.6418388270063
AATSC1Z,-0.06479999999999932
AATSC1c,-0.012142117190632988
AATSC1d,0.06960000000000006
AATSC1i,-0.17585376140633907
AATSC1m,-0.2723909039999942
AATSC1p,-0.00557433862559995
AATSC1s,-0.07617777777777779
AATSC1v,-0.4432715362385092
AATSC2Z,-0.6369191489361697
AATSC2c,0.0017239491350899982
AATSC2d,-0.05402553191489358
AATSC2i,-0.13180172393176093
AATSC2m,-3.1673095312765924
AATSC2p,-0.030899066552786163
AATSC2s,0.26927706855791966
AATSC2v,-7.105501844928617
AATSC3Z,-0.2999703703703704
AATSC3c,-0.0012862476301756852
AATSC3d,-0.007007407407407401
AATSC3i,-0.11899961579663669
AATSC3m,-1.418871241111111
AATSC3p,-0.012131857127509433
AATSC3s,-0.09150329218106992
AATSC3v,-2.171337449261689
AATSC4Z,-0.22160000000000007
AATSC4c,0.002083370532492629
AATSC4d,-0.011541176470588235
AATSC4i,0.12780457076381418
AATSC4m,-1.0268261533823537
AATSC4p,0.007701324954328448
AATSC4s,-0.08709183006535948
AATSC4v,0.26713144140589934
AATSC5Z,-0.06306341463414633
AATSC5c,-0.0017946695056958947
AATSC5d,-0.008803252032520319
AATSC5i,-0.06487245653294461
AATSC5m,-0.2810890156910571
AATSC5p,-0.0047356582616555854
AATSC5s,-0.1031749774164408
AATSC5v,-0.34973971504401286
