DLiP-ID,T001EC
AATSC4m,-6.288935465766301
AATSC4p,-0.01704323134216086
AATSC4s,-0.18637387387387386
AATSC4v,-6.1683374838410545
AATSC5Z,-0.13103448275862078
AATSC5c,-0.0026129192743483136
AATSC5d,-0.025445897740784783
AATSC5i,0.06618331376077119
AATSC5m,-0.5383296787158153
AATSC5p,0.00610252956241212
AATSC5s,-0.21125478927203062
AATSC5v,1.607506589973754
AATSC6Z,0.08492305571352245
AATSC6c,0.002772770891513443
AATSC6d,-0.031691051026211024
AATSC6i,0.1104970002051212
AATSC6m,0.36662128931224064
AATSC6p,0.010369383935945905
AATSC6s,0.26247987117552357
AATSC6v,0.5242700450759159
AATSC7Z,0.19711695876199836
AATSC7c,-0.0005154151014758796
AATSC7d,-0.06392493408468182
AATSC7i,-0.09406001190349392
AATSC7m,0.8849649667235343
AATSC7p,-0.010714776583657529
AATSC7s,0.0807165861513688
AATSC7v,-1.092556230599027
AATSC8Z,-0.5970581758928964
AATSC8c,-0.0006790033352757113
AATSC8d,-0.04160831461663804
AATSC8i,-0.12269236067516161
AATSC8m,-2.8008076986215698
AATSC8p,-0.011919514268224041
AATSC8s,-0.20673868312757204
AATSC8v,-2.8283947554624875
ATS0are,374.1796
ATS1are,402.57900000000006
ATS2are,686.0789
ATS3are,858.065
ATS4are,957.9619
ATS5are,914.7918999999999
ATS6are,886.4889
ATS7are,859.8049000000001
ATS8are,846.2860000000001
ATSC0dv,247.1034482758621
ATSC0pe,7.587208620689651
ATSC0se,5.297454620689655
ATSC1dv,61.13079667063023
ATSC1pe,-0.06454197384066117
ATSC1se,-0.287303077288942
ATSC2dv,7.898929845422129
ATSC2pe,1.2803619797859789
ATSC2se,1.2980201521997614
ATSC3dv,-62.10463733650415
ATSC3pe,-0.853975386444708
ATSC3se,-1.0202038002378118
ATSC4dv,-118.02259215219975
ATSC4pe,-2.944544411414971
ATSC4se,-1.516375376932224
ATSC5dv,-26.482758620689665
ATSC5pe,-1.9158560344827589
ATSC5se,-1.5671096551724129
ATSC6dv,29.443519619500606
ATSC6pe,1.487169143876343
ATSC6se,1.3828483852556475
ATSC7dv,0.23662306777645448
ATSC7pe,0.8390881093935747
ATSC7se,0.4437099024970277
ATSC8dv,-66.05112960761001
ATSC8pe,-1.835268341260405
ATSC8se,-1.1908151343638518
AXp-0dv,0.5352574751621615
AXp-1dv,0.28513521221494476
AXp-2dv,0.14867772610513771
AXp-3dv,0.07906002400362788
AXp-4dv,0.04170060612276462
AXp-5dv,0.022526745130593124
AXp-6dv,0.012027012284463389
AXp-7dv,0.006633574860249633
BertzCT,1630.2696985061302
ECIndex,1074
ETA_eta,28.408626822689925
GATS1dv,0.4725068198392048
GATS1pe,0.6654567079122715
GATS1se,0.7321948698956917
GATS2dv,0.8666699892348789
GATS2pe,0.7821163614531811
GATS2se,0.76297623847768
GATS3dv,1.0176733266569256
GATS3pe,0.8948719465211794
GATS3se,0.9201775712117344
GATS4dv,1.2149277556931757
GATS4pe,1.2524314172716398
GATS4se,1.2308243541524315
GATS5dv,1.0690482835612616
GATS5pe,1.1150344465878486
GATS5se,1.1137333854494489
GATS6dv,0.9686578529044158
GATS6pe,0.9960895380978498
GATS6se,0.9967539104673319
GATS7dv,0.9469278234173452
GATS7pe,0.8660690733100135
GATS7se,0.8596569197503124
GATS8dv,1.120043724997674
GATS8pe,1.1269829092517054
GATS8se,1.1130448572780038
LogEE_A,4.520842343299341
LogEE_D,253.29526155369533
MATS1dv,0.23142888010587642
MATS1pe,-0.007957864156221435
MATS1se,-0.05073519532069423
MATS2dv,0.017657456507582128
MATS2pe,0.09321578002454535
MATS2se,0.13534832466170882
MATS3dv,-0.10718507330367254
MATS3pe,-0.04800123518449308
MATS3se,-0.0821313151240661
MATS4dv,-0.18717705983963306
MATS4pe,-0.15209059587506382
MATS4se,-0.11217749991917556
MATS5dv,-0.042869104102707244
MATS5pe,-0.10100452644775776
MATS5se,-0.11832925564303536
MATS6dv,0.05007948161001834
MATS6pe,0.08238103566094036
MATS6se,0.10971252970367545
MATS7dv,0.0004024641321538469
MATS7pe,0.04648089139507509
MATS7se,0.0352030897794486
MATS8dv,-0.11484065701202181
MATS8pe,-0.10392302322840594
MATS8se,-0.09657646960031811
MAXaaCH,1.8327059157917187
MAXaaaC,0.47569677438999136
MAXaasC,0.8416536081516935
MAXaasN,1.4696686376997383
MAXdssC,-0.29768371676290095
MAXssNH,2.810430993002241
MDEC-22,22.12515509645342
MDEC-23,32.43499551852486
MDEC-33,8.936916371138311
MDEN-12,0.09090909090909091
MDEN-13,0.33806170189140655
MDEN-23,0.40824829046386313
MDEN-33,0.4999999999999999
MDEO-11,0.5723571212766659
MDEO-12,0.6024605336429237
MDEO-22,0.4999999999999999
MINaaCH,1.6527883199082831
MINaaaC,0.36787667960901027
MINaasC,0.4528947735361635
MINaasN,1.080829032612943
MINdssC,-0.29768371676290095
MINssNH,2.810430993002241
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8214285714285716
SM1_Dzi,1.7666692712220975
SM1_Dzm,1.8163286094222189
SM1_Dzp,-7.484198594423033
SM1_Dzv,-3.2722709032638435
SddssSe,0
SpAD_Dt,1000.7458384295043
SpAbs_A,47.78066532410793
SpAbs_D,506.5905231073908
SpMAD_A,1.3272407034474425
SpMAD_D,14.071958975205298
SpMax_A,2.499921146971267
SpMax_D,253.29526155369533
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,115.35
TpiPC10,9.37946240410076
VAdjMat,6.321928094887363
VE1_DzZ,5.90943955067685
VE1_Dzi,5.905232083770188
VE1_Dzm,5.909441746402494
VE1_Dzp,5.9039383947424815
VE1_Dzv,5.911487710777554
VE2_DzZ,0.1641510986299125
VE2_Dzi,0.16403422454917188
VE2_Dzm,0.1641511596222915
VE2_Dzp,0.16399828874284672
VE2_Dzv,0.1642079919660432
VE3_DzZ,3.057484841702622
VE3_Dzi,3.056772597263722
VE3_Dzm,3.05748521326497
VE3_Dzp,3.056553498210959
VE3_Dzv,3.057831372913905
VR1_DzZ,253.87929304074694
VR1_Dzi,254.54593237914284
VR1_Dzm,253.87931230992012
VR1_Dzp,254.6849278264791
VR1_Dzv,253.67296071673096
VR2_DzZ,7.052202584465193
VR2_Dzi,7.070720343865079
VR2_Dzm,7.052203119720003
VR2_Dzp,7.074581328513308
VR2_Dzv,7.046471131020304
VR3_DzZ,6.817792775276742
VR3_Dzi,6.820415146029003
VR3_Dzm,6.817792851175695
VR3_Dzp,6.820961049514632
VR3_Dzv,6.816979726634539
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02946278254943948
Xch-6dv,0.12613250764377854
Xch-7dv,0.1669590944266479
Xpc-4dv,1.8846614431818933
Xpc-5dv,2.5177656491503337
Xpc-6dv,3.2420879069401485
Zagreb1,192.0
Zagreb2,229.0
fragCpx,340.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,23
nBondsD,3
nBondsM,27
nBondsO,40
nBondsS,35
nBondsT,1
nFARing,1
nFHRing,2
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.451372413793103
AATS1are,6.4932096774193555
AATS2are,6.5340847619047615
AATS3are,6.3093014705882355
AATS4are,6.47271554054054
AATS5are,6.308909655172413
AATS6are,6.423832608695652
AATS7are,6.230470289855073
AATS8are,6.268785185185186
AATSC0dv,4.260404280618312
AATSC0pe,0.13081394173602848
AATSC0se,0.09133542449464924
AATSC1dv,0.985980591461778
AATSC1pe,-0.00104099957807518
AATSC1se,-0.004633920601434549
AATSC2dv,0.07522790328973455
AATSC2pe,0.012193923617009323
AATSC2se,0.012362096687616776
AATSC3dv,-0.45665174512135404
AATSC3pe,-0.006279230782681677
AATSC3se,-0.007501498531160381
AATSC4dv,-0.7974499469743226
AATSC4pe,-0.01989557034739845
AATSC4se,-0.010245779573866378
AATSC5dv,-0.18263971462544598
AATSC5pe,-0.01321280023781213
AATSC5se,-0.010807652794292502
AATSC6dv,0.21335883782246814
AATSC6pe,0.010776587999103936
AATSC6se,0.01002064047286701
AATSC7dv,0.0017146599114235832
AATSC7pe,0.00608034861879402
AATSC7se,0.003215289148529186
AATSC8dv,-0.4892676267230371
AATSC8pe,-0.013594580305632629
AATSC8se,-0.008820852847139642
AETA_eta,0.7891285228524979
ATSC0are,8.271627586206893
ATSC1are,-0.2339950059453019
ATSC2are,1.7120224732461384
ATSC3are,-1.2096853745541019
ATSC4are,-2.9354117717003514
ATSC5are,-2.2888172413793093
ATSC6are,1.9046964328180749
ATSC7are,0.8653998810939337
ATSC8are,-2.0418986920332935
BCUTZ-1h,8.025994260511933
BCUTZ-1l,5.680068551213387
BCUTc-1h,0.496848333920686
BCUTc-1l,-0.4869204819112999
BCUTd-1h,3.319507405904559
BCUTd-1l,0.9113270867781595
BCUTi-1h,14.564041586702855
BCUTi-1l,10.943777576062278
BCUTm-1h,16.013638143923703
BCUTm-1l,11.693947437914277
BCUTp-1h,2.0115179150887874
BCUTp-1l,0.7436221133135618
BCUTs-1h,7.010466986634072
BCUTs-1l,1.3680996674138406
BCUTv-1h,20.91071584972558
BCUTv-1l,14.701752937290586
BalabanJ,1.1536698690646117
Diameter,17
ETA_beta,50.5
GATS1are,0.698605537844283
GATS2are,0.7777080582421816
GATS3are,0.9089567188839074
GATS4are,1.2539618469648501
GATS5are,1.1242732531478608
GATS6are,0.9912141549382623
GATS7are,0.8612159498784124
GATS8are,1.1268384221408103
HybRatio,0.19230769230769232
Lipinski,True
LogEE_Dt,500.37291921475213
MATS1are,-0.026463782570899177
MATS2are,0.11432920479232533
MATS3are,-0.06236925295403599
MATS4are,-0.13907348471679704
MATS5are,-0.11068279936567545
MATS6are,0.09677957322946193
MATS7are,0.04397185279608154
MATS8are,-0.10605653719980555
MAXssCH2,0.2750678578455663
MINssCH2,-0.07403764592256623
NsssssAs,0
RotRatio,0.175
SM1_Dzpe,1.9383414932680538
SM1_Dzse,1.8035259735430311
SMR_VSA1,14.268263091671919
SMR_VSA2,5.261891554738487
SMR_VSA3,14.450987899589041
SMR_VSA4,0.0
SMR_VSA5,26.055090840663734
SMR_VSA6,6.792942306099827
SMR_VSA7,104.25847688956786
SMR_VSA8,0.0
SMR_VSA9,17.568244979360085
SpAD_DzZ,394.22614352722667
SpAD_Dzi,381.3393615127269
SpAD_Dzm,394.307824378738
SpAD_Dzp,543.8928030138918
SpAD_Dzv,491.20654034000256
SpAbs_Dt,1000.7458384295044
SpDiam_A,4.999824595196571
SpDiam_D,380.5227449825139
SpMAD_Dt,27.798495511930675
SpMax_Dt,500.37291921475213
SsssssAs,0
VE1_Dzpe,5.908915099606865
VE1_Dzse,5.909508935199659
VE2_Dzpe,0.16413653054463515
VE2_Dzse,0.1641530259777683
VE3_Dzpe,3.0573960897424977
VE3_Dzse,3.0574965829371137
VMcGowan,346.06000000000114
VR1_Dzpe,253.95422699554587
VR1_Dzse,253.86953577715343
VR2_Dzpe,7.054284083209607
VR2_Dzse,7.051931549365373
VR3_Dzpe,6.818087887562113
VR3_Dzse,6.8177543418504465
mZagreb1,10.333333333333332
mZagreb2,7.972222222222222
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,49
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.14261426872770505
AATSC1are,-0.0037741129991177725
AATSC2are,0.01630497593567751
AATSC3are,-0.008894745401133101
AATSC4are,-0.019833863322299673
AATSC5are,-0.0157849464922711
AATSC6are,0.013802148063899093
AATSC7are,0.006271013631115462
AATSC8are,-0.015125175496542916
AETA_beta,1.4027777777777777
BCUTdv-1h,6.02556897319601
BCUTdv-1l,1.8960592598108943
BCUTpe-1h,3.4990458236425424
BCUTpe-1l,2.2243168303874095
BCUTse-1h,3.7108754843236667
BCUTse-1l,2.4196511647527026
ETA_alpha,16.76666666666667
ETA_dBeta,2.5
ETA_eta_B,0.3681683690653301
ETA_eta_F,43.3503601208716
ETA_eta_L,7.3458367036924646
ETA_eta_R,71.75898694356152
ETA_psi_1,0.5473340587595217
LabuteASA,205.28935726991276
LogEE_DzZ,197.16366700170857
LogEE_Dzi,190.7187549027863
LogEE_Dzm,197.20436576185298
LogEE_Dzp,270.4763169266931
LogEE_Dzv,244.96699527214446
PEOE_VSA1,14.790514511606428
PEOE_VSA2,18.723273663726353
PEOE_VSA3,4.794537184071822
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,41.45873832570204
PEOE_VSA8,19.51033443475116
PEOE_VSA9,29.080354142482904
SM1_Dzare,2.1712424383434152
SpAD_Dzpe,390.7323542858488
SpAD_Dzse,394.7272670830474
SpAbs_DzZ,392.5059054319886
SpAbs_Dzi,379.7167054200001
SpAbs_Dzm,392.59240291428364
SpAbs_Dzp,548.4368324478094
SpAbs_Dzv,493.2062614475527
SpDiam_Dt,716.6382986130516
SpMAD_DzZ,10.95072620908963
SpMAD_Dzi,10.592760042020192
SpMAD_Dzm,10.952995121631611
SpMAD_Dzp,15.10813341705255
SpMAD_Dzv,13.644626120555627
SpMax_DzZ,197.16366700170857
SpMax_Dzi,190.7187549027863
SpMax_Dzm,197.20436576185298
SpMax_Dzp,270.4763169266931
SpMax_Dzv,244.96699527214446
VE1_Dzare,5.908407338370285
VE2_Dzare,0.16412242606584126
VE3_Dzare,3.05731015466887
VR1_Dzare,254.01712754031777
VR2_Dzare,7.056031320564383
VR3_Dzare,6.81833554146831
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4657407407407408
AETA_dBeta,0.06944444444444445
AETA_eta_B,0.010226899140703615
AETA_eta_F,1.2041766700242111
AETA_eta_L,0.2040510195470129
AETA_eta_R,1.993305192876709
BCUTare-1h,3.552127086905948
BCUTare-1l,2.1757200217016828
ETA_beta_s,24.0
ETA_dPsi_A,0.1666659412404783
ETA_dPsi_B,0.0
ETA_eta_BR,0.7981683690653301
ETA_eta_FL,10.200208489615301
ETA_eta_RL,17.546045193307766
LogEE_Dzpe,195.4200199621819
LogEE_Dzse,197.41373148523326
PEOE_VSA10,0.0
PEOE_VSA11,11.49902366656781
PEOE_VSA12,12.700122035451333
PEOE_VSA13,5.559266895052008
SlogP_VSA1,26.039524804861912
SlogP_VSA2,21.834321331034044
SlogP_VSA3,24.42880640180955
SlogP_VSA4,11.33111286753076
SlogP_VSA5,23.111176098016998
SlogP_VSA6,76.31911212122137
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,385.69620865521574
SpAbs_Dzpe,388.9016984310957
SpAbs_Dzse,393.02393699692357
SpDiam_DzZ,303.1770061470999
SpDiam_Dzi,292.0981056236519
SpDiam_Dzm,303.2400776026337
SpDiam_Dzp,417.19187020230396
SpDiam_Dzv,378.84469322463747
SpMAD_Dzpe,10.853676507940245
SpMAD_Dzse,10.964646307862429
SpMax_Dzpe,195.4200199621819
SpMax_Dzse,197.41373148523326
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,36
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.022171343585148058
AETA_eta_FL,0.28333912471153616
AETA_eta_RL,0.48739014425854904
DetourIndex,8742
EState_VSA1,11.24901029325548
EState_VSA2,38.75521287611507
EState_VSA3,33.52885158204286
EState_VSA4,10.13055113948835
EState_VSA5,4.567099647791355
EState_VSA6,60.6636706846161
EState_VSA7,6.06636706846161
EState_VSA8,11.386009916798605
EState_VSA9,9.473725907600098
ETA_beta_ns,26.5
ETA_shape_p,0.0834990059642147
ETA_shape_x,0.0
ETA_shape_y,0.345924453280318
GhoseFilter,False
LogEE_Dzare,192.90841661756184
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,383.656875708767
SpDiam_Dzpe,300.34591645084083
SpDiam_Dzse,303.5816148383621
SpMAD_Dzare,10.713783573755993
SpMax_Dzare,192.90841661756184
TopoPSA(NO),115.35
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.5504976703126814
VSA_EState9,86.61616899635398
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7361111111111112
EState_VSA10,19.64550310695395
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.034259259259259184
FilterItLogS,-6.160892929553311
SpDiam_Dzare,296.35020719212423
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6419540229885047
ETA_epsilon_2,0.8509259259259254
ETA_epsilon_3,0.44399999999999884
ETA_epsilon_4,0.5609649122807002
ETA_epsilon_5,0.8360360360360356
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.19795402298850584
ETA_dEpsilon_B,0.08098911070780446
ETA_dEpsilon_C,-0.11696491228070138
ETA_dEpsilon_D,0.014889889889889818
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.8611111111111112
MDEDescriptor,"0.0,0.0,0.0,0.0,22.12515509645342,32.43499551852486,0.0,8.936916371138311,0.0,0.0,0.5723571212766659,0.6024605336429237,0.4999999999999999,0.0,0.09090909090909091,0.33806170189140655,0.0,0.4082482904638629,0.4999999999999999"
APolDescriptor,70.59944599999999
BCUTDescriptor,"11.994257924060046,15.99895890341608,-0.3167607419800682,0.28892191053814437,4.552419835412756,11.253418179394023"
BPolDescriptor,36.036553999999995
TPSADescriptor,115.35
ALOGPDescriptor,"4.158500000000001,17.293122250000007,122.31650000000003"
XLogPDescriptor,4.2120000000000015
VAdjMaDescriptor,6.321928094887363
WeightDescriptor,482.1590199799999
ChiPathDescriptor,"25.070338854006454,17.546045193307766,15.4966890750861,13.75077402881313,11.476871596935284,9.219808120793129,6.568012875763336,4.6927933774458435,19.269269105837814,11.405408488597788,8.325952661887706,6.087621848279345,4.211761218399226,2.8834233767159194,1.6837817198248752,1.0348376781989432"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.4384117521143475,0.7032080292401874,0.0,0.0,0.029462782549439483,0.12613250764377854,0.16695909442664794"
AtomCountDescriptor,58
BondCountDescriptor,40
SmallRingDescriptor,"5,4,3,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"2.088697179904979,0.0,0.5920474583051322,0.0,0.8634026649079507,0.0,0.14298844546625564,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,14,4,3,1,0,0"
ZagrebIndexDescriptor,192.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"74.34154027009112,2.065042785280309,26.400043912522005,13.889810789832103,12.510233122689918"
FractionalPSADescriptor,0.2392364245405691
WienerNumbersDescriptor,"4404.0,60.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.61974465181302,9.1737443063838,12.972105238245625,1.8846614431818922,2.5177656491503337,2.9636588593106556"
FractionalCSP3Descriptor,0.18518518518518517
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,11,0,0,1,1,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.5625,12.901785714285714,6.434137291280148"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,2584.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.19230769230769232
AutocorrelationDescriptorMass,"41.31226638281065,43.82028123855196,62.670303053322826,67.14201667756255,63.054749410754624"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.9475082122069277,-0.6470082812349868,0.41631229794221875,-0.33022982283631525,0.20308219490697504"
EccentricConnectivityIndexDescriptor,1074
AutocorrelationDescriptorPolarizability,"2403.9381307550325,2853.265895285131,4024.4038321466282,4249.571920348673,3791.6344034497924"
