DLiP-ID,C001SX
AATSC5p,0.00016658319613754098
AATSC5s,0.06872844970943068
AATSC5v,2.809067583698033
AATSC6Z,-1.5798793562525038
AATSC6c,-0.0010013496526195824
AATSC6d,-0.14293456490492235
AATSC6i,0.04815329847954774
AATSC6m,-7.294311392681253
AATSC6p,-0.020962644537903353
AATSC6s,-0.12848207760862354
AATSC6v,-3.8956741395770695
AATSC7Z,-4.483304651421921
AATSC7c,-0.003770794900779652
AATSC7d,-0.11308514194450979
AATSC7i,0.17335416566014675
AATSC7m,-20.458709153235684
AATSC7p,-0.022336363699768394
AATSC7s,-0.22652966755119755
AATSC7v,-9.495360349003935
AATSC8Z,-2.424162579567985
AATSC8c,0.0007119042869532506
AATSC8d,-0.0699024313889179
AATSC8i,-0.07594470539032863
AATSC8m,-11.150450642961498
AATSC8p,-0.054119609483063956
AATSC8s,-0.047687488002803306
AATSC8v,-9.09933266397495
ATS0are,234.1483
ATS1are,258.8249
ATS2are,406.0325
ATS3are,452.8757
ATS4are,435.4700000000001
ATS5are,426.99700000000007
ATS6are,405.85
ATS7are,374.326
ATS8are,335.6170000000001
ATSC0dv,143.44144144144144
ATSC0pe,3.8543081081081065
ATSC0se,2.553215999999998
ATSC1dv,39.57381706030357
ATSC1pe,0.35621826150474506
ATSC1se,0.08008400000000011
ATSC2dv,10.35946757568381
ATSC2pe,-0.09642731921110648
ATSC2se,-0.15894799999999967
ATSC3dv,15.282119957795642
ATSC3pe,0.8363328707085459
ATSC3se,0.5957879999999999
ATSC4dv,63.36587939290642
ATSC4pe,1.5486553688823925
ATSC4se,0.748136
ATSC5dv,-1.8956253550848032
ATSC5pe,0.647515485756021
ATSC5se,0.5323410000000002
ATSC6dv,-95.54451749046339
ATSC6pe,-2.0240865595325097
ATSC6se,-1.2164879999999987
ATSC7dv,-104.69491112734354
ATSC7pe,-3.0736237399561723
ATSC7se,-1.679811999999999
ATSC8dv,-23.668127587046513
ATSC8pe,-0.8187203798392958
ATSC8se,-0.41742200000000007
AXp-0dv,0.5600350825454844
AXp-1dv,0.3102740161990457
AXp-2dv,0.16563795432513362
AXp-3dv,0.08949999638512678
AXp-4dv,0.04764023925407286
AXp-5dv,0.02653196884583232
AXp-6dv,0.01496456962084334
AXp-7dv,0.008514155095156054
BertzCT,906.8688640291664
ECIndex,511
ETA_eta,15.025124610304479
GATS1dv,0.4953240798894611
GATS1pe,0.6681860732882966
GATS1se,0.7927687669198379
GATS2dv,0.8476441700910988
GATS2pe,0.9396757857476435
GATS2se,1.0464960941136874
GATS3dv,0.9512205334338233
GATS3pe,0.8834075804259747
GATS3se,0.8854436914072296
GATS4dv,0.8212000413781892
GATS4pe,0.8314080896738183
GATS4se,0.8644529556633908
GATS5dv,1.0798295536896216
GATS5pe,1.0427971572917138
GATS5se,1.0382838801670584
GATS6dv,1.4424229408689946
GATS6pe,1.4753520296834255
GATS6se,1.5022775829739135
GATS7dv,1.4467605849703744
GATS7pe,1.5874378499736614
GATS7se,1.5573951718877062
GATS8dv,1.0327758537154343
GATS8pe,0.9792863784374862
GATS8se,0.9083125248426189
LogEE_A,4.123434838061209
LogEE_D,121.54576111424028
MATS1dv,0.255196688020768
MATS1pe,0.08548924544945778
MATS1se,0.02901348730385528
MATS2dv,0.04241543928769159
MATS2pe,-0.014693147523101765
MATS2se,-0.03656189397936272
MATS3dv,0.05474925214122554
MATS3pe,0.1115069573098111
MATS3se,0.11991497520512699
MATS4dv,0.2403663324392689
MATS4pe,0.21862567594133475
MATS4se,0.15943578608312037
MATS5dv,-0.007522569964474203
MATS5pe,0.09562954691410384
MATS5se,0.11868360409893923
MATS6dv,-0.39750369070725144
MATS6pe,-0.31339545006692615
MATS6se,-0.2843349897389371
MATS7dv,-0.45772079565849616
MATS7pe,-0.5000966965046378
MATS7se,-0.41259393005872347
MATS8dv,-0.1090191917741849
MATS8pe,-0.1403469146193324
MATS8se,-0.10801932878825324
MAXaaCH,2.074491265642059
MAXaasC,1.2090367798353912
MDEC-22,12.753389394269101
MDEC-23,16.484049926582966
MDEC-33,5.518540357178465
MDEN-22,1.6509636244473134
MDEO-22,0.19999999999999996
MINaaCH,1.5982082231040564
MINaasC,0.5685288065843623
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5535714285714284
SM1_Dzi,0.9351166328597537
SM1_Dzm,1.5513903960768884
SM1_Dzp,-3.2949960521892754
SM1_Dzv,-1.5983839656748697
SddssSe,0
SpAD_Dt,419.8059511810875
SpAbs_A,32.63678948967796
SpAbs_D,243.09152222848064
SpMAD_A,1.3598662287365817
SpMAD_D,10.128813426186694
SpMax_A,2.430694092853137
SpMax_D,121.54576111424028
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,90.25
TpiPC10,8.744454503106445
VAdjMat,5.754887502163468
VE1_DzZ,4.813268053695378
VE1_Dzi,4.8200178243959595
VE1_Dzm,4.81327358108074
VE1_Dzp,4.829591469428798
VE1_Dzv,4.8290874359276845
VE2_DzZ,0.20055283557064074
VE2_Dzi,0.2008340760164983
VE2_Dzm,0.20055306587836416
VE2_Dzp,0.20123297789286657
VE2_Dzv,0.20121197649698686
VE3_DzZ,2.4468450198068497
VE3_Dzi,2.448246363417032
VE3_Dzm,2.446846168170524
VE3_Dzp,2.450230619542331
VE3_Dzv,2.450126250506667
VR1_DzZ,141.98030014531557
VR1_Dzi,141.3148673474086
VR1_Dzm,141.98011668117755
VR1_Dzp,140.66028745162356
VR1_Dzv,140.5761767030977
VR2_DzZ,5.915845839388148
VR2_Dzi,5.888119472808692
VR2_Dzm,5.915838195049065
VR2_Dzp,5.860845310484315
VR2_Dzv,5.857340695962404
VR3_DzZ,5.831157053960057
VR3_Dzi,5.826459239820779
VR3_Dzm,5.831155761778984
VR3_Dzp,5.821816411823491
VR3_Dzv,5.8212182621398325
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07856742013183861
Xch-6dv,0.08253906490839745
Xch-7dv,0.08476392866257114
Xpc-4dv,0.9997911447920033
Xpc-5dv,1.3339057499134468
Xpc-6dv,1.6057707394453555
Zagreb1,126.0
Zagreb2,147.0
fragCpx,177.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,0
nBondsM,22
nBondsO,27
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,3
AATS0are,6.328332432432433
AATS1are,6.4706225
AATS2are,6.444960317460318
AATS3are,6.289940277777777
AATS4are,6.403970588235295
AATS5are,6.569184615384616
AATS6are,6.545967741935484
AATS7are,6.344508474576272
AATS8are,5.9931607142857155
AATSC0dv,3.8767957146335523
AATSC0pe,0.10417048940832721
AATSC0se,0.06900583783783779
AATSC1dv,0.9893454265075892
AATSC1pe,0.008905456537618626
AATSC1se,0.0020021000000000027
AATSC2dv,0.1644359932648224
AATSC2pe,-0.0015305923684302614
AATSC2se,-0.002522984126984122
AATSC3dv,0.21225166608049503
AATSC3pe,0.01161573431539647
AATSC3se,0.008274833333333332
AATSC4dv,0.9318511675427414
AATSC4pe,0.022774343660035185
AATSC4se,0.011002
AATSC5dv,-0.029163467001304667
AATSC5pe,0.009961776703938784
AATSC5se,0.00818986153846154
AATSC6dv,-1.5410406046848935
AATSC6pe,-0.03264655741181467
AATSC6se,-0.019620774193548365
AATSC7dv,-1.7744900191075177
AATSC7pe,-0.0520953176263758
AATSC7se,-0.028471389830508457
AATSC8dv,-0.42264513548297344
AATSC8pe,-0.014620006782844568
AATSC8se,-0.007453964285714287
AETA_eta,0.6260468587626866
ATSC0are,4.146610810810809
ATSC1are,0.3496991234477712
ATSC2are,-0.18084002921840847
ATSC3are,0.9591897735573403
ATSC4are,1.647023374726076
ATSC5are,0.6045620891161421
ATSC6are,-2.266291088385683
ATSC7are,-2.9980631848064268
ATSC8are,-0.7424028487947396
BCUTZ-1h,16.002003636885355
BCUTZ-1l,5.695009822681758
BCUTc-1h,0.42959297304934524
BCUTc-1l,-0.5306642583699128
BCUTd-1h,3.226233324438227
BCUTd-1l,1.7341926807100179
BCUTi-1h,14.691070681512594
BCUTi-1l,10.338102856237207
BCUTm-1h,32.060998977018436
BCUTm-1l,11.706020043339997
BCUTp-1h,2.9163587224528618
BCUTp-1l,0.7511069152805793
BCUTs-1h,3.528698563698181
BCUTs-1l,0.6268197045641997
BCUTv-1h,24.434228466958512
BCUTv-1l,14.701665710945452
BalabanJ,1.3242545868873552
Diameter,12
ETA_beta,36.0
GATS1are,0.7028776350076846
GATS2are,0.9799397042120832
GATS3are,0.8836553916386292
GATS4are,0.8509174577495089
GATS5are,1.0956016982132744
GATS6are,1.5336450229855474
GATS7are,1.566753896249418
GATS8are,0.9307885483441749
HybRatio,0.05555555555555555
Lipinski,True
LogEE_Dt,209.90297559054375
MATS1are,0.0780086928693311
MATS2are,-0.025613119015350606
MATS3are,0.1188722524143962
MATS4are,0.21612215956471734
MATS5are,0.08299195625934612
MATS6are,-0.32616131542685295
MATS7are,-0.4534163935480968
MATS8are,-0.11829327379237552
MAXssCH2,0.7779894967246157
MINssCH2,0.7779894967246157
NsssssAs,0
RotRatio,0.18518518518518517
SM1_Dzpe,1.012622399020808
SM1_Dzse,0.9891346839337528
SMR_VSA1,8.834301874106695
SMR_VSA2,0.0
SMR_VSA3,15.181342137549283
SMR_VSA4,0.0
SMR_VSA5,10.909290088567495
SMR_VSA6,0.0
SMR_VSA7,72.68708109912961
SMR_VSA8,0.0
SMR_VSA9,22.90835082744581
SpAD_DzZ,156.88981687644082
SpAD_Dzi,184.20579139508223
SpAD_Dzm,156.90277040324492
SpAD_Dzp,205.31159926965194
SpAD_Dzv,204.16186714477107
SpAbs_Dt,419.8059511810876
SpDiam_A,4.81772257241308
SpDiam_D,178.86422745074842
SpMAD_Dt,17.491914632545313
SpMax_Dt,209.90297559054375
SsssssAs,0
VE1_Dzpe,4.821275725193143
VE1_Dzse,4.821315472937496
VE2_Dzpe,0.20088648854971428
VE2_Dzse,0.200888144705729
VE3_Dzpe,2.448507303673202
VE3_Dzse,2.448515547877179
VMcGowan,236.06999999999982
VR1_Dzpe,141.14190232841474
VR1_Dzse,141.14828104851318
VR2_Dzpe,5.880912597017281
VR2_Dzse,5.881178377021382
VR3_Dzpe,5.82523452114392
VR3_Dzse,5.8252797137894685
mZagreb1,5.166666666666667
mZagreb2,5.333333333333335
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,30
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11207056245434618
AATSC1are,0.00874247808619428
AATSC2are,-0.002870476654260452
AATSC3are,0.013322080188296392
AATSC4are,0.024220931981265823
AATSC5are,0.009300955217171416
AATSC6are,-0.03655308207073683
AATSC7are,-0.05081463025095639
AATSC8are,-0.013257193728477492
AETA_beta,1.5
BCUTdv-1h,6.020029779898994
BCUTdv-1l,0.6562150993138154
BCUTpe-1h,3.4921077640180456
BCUTpe-1l,2.2442189900411695
BCUTse-1h,3.7050855202016217
BCUTse-1l,2.4405506323681614
ETA_alpha,11.700000000000001
ETA_dBeta,5.0
ETA_eta_B,0.015234076806736496
ETA_eta_F,23.253587852821646
ETA_eta_L,4.7170811002485316
ETA_eta_R,38.278712463126126
ETA_psi_1,0.5909090909090912
LabuteASA,142.30679391684882
LogEE_DzZ,78.3898248079523
LogEE_Dzi,92.06259922003795
LogEE_Dzm,78.39568984687875
LogEE_Dzp,102.20466317544404
LogEE_Dzv,101.88113557667617
PEOE_VSA1,8.834301874106695
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,42.093720291699164
PEOE_VSA7,29.828919765543436
PEOE_VSA8,5.752853606746789
PEOE_VSA9,12.526325991278114
SM1_Dzare,1.1038416648231353
SpAD_Dzpe,181.54577517941948
SpAD_Dzse,180.0842925794721
SpAbs_DzZ,155.7246383050122
SpAbs_Dzi,183.4265275343658
SpAbs_Dzm,155.7392276061873
SpAbs_Dzp,207.70432240307733
SpAbs_Dzv,205.36065511902723
SpDiam_Dt,279.7983497629644
SpMAD_DzZ,6.537075703185034
SpMAD_Dzi,7.6752413081284265
SpMAD_Dzm,6.537615433468538
SpMAD_Dzp,8.55464996956883
SpMAD_Dzv,8.506744464365461
SpMax_DzZ,78.3898248079523
SpMax_Dzi,92.06259922003795
SpMax_Dzm,78.39568984687875
SpMax_Dzp,102.20466317544404
SpMax_Dzv,101.88113557667617
VE1_Dzare,4.820900975085046
VE2_Dzare,0.2008708739618769
VE3_Dzare,2.4484295722397436
VR1_Dzare,141.16132618310752
VR2_Dzare,5.881721924296147
VR3_Dzare,5.82537213100992
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48750000000000004
AETA_dBeta,0.20833333333333334
AETA_eta_B,0.0006347532002806874
AETA_eta_F,0.9688994938675686
AETA_eta_L,0.19654504584368881
AETA_eta_R,1.5949463526302552
BCUTare-1h,3.5465402447286176
BCUTare-1l,2.193802136205824
ETA_beta_s,15.5
ETA_dPsi_A,0.1230909090909088
ETA_dPsi_B,0.0
ETA_eta_BR,0.35923407680673647
ETA_eta_FL,7.181898385317828
ETA_eta_RL,11.89897948556636
LogEE_Dzpe,90.778083433508
LogEE_Dzse,90.05709770315589
PEOE_VSA10,5.693927994848461
PEOE_VSA11,17.214422832597347
PEOE_VSA12,5.156436481820707
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,15.181342137549283
SlogP_VSA3,5.752853606746789
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,81.11436796336002
SlogP_VSA7,0.0
SlogP_VSA8,22.90835082744581
SlogP_VSA9,0.0
SpAD_Dzare,181.62091571256133
SpAbs_Dzpe,180.7019231802355
SpAbs_Dzse,179.26001367619398
SpDiam_DzZ,111.9437662220668
SpDiam_Dzi,137.49322599521344
SpDiam_Dzm,111.95033511059114
SpDiam_Dzp,149.3575022485181
SpDiam_Dzv,150.92858414804013
SpMAD_Dzpe,7.564407299142478
SpMAD_Dzse,7.503512190811338
SpMax_Dzpe,90.778083433508
SpMax_Dzse,90.05709770315589
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6458333333333334
AETA_eta_BR,0.01496808653361402
AETA_eta_FL,0.2992457660549095
AETA_eta_RL,0.4957908118985983
DetourIndex,2434
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,28.064787309266514
EState_VSA4,5.752853606746789
EState_VSA5,17.325336441088112
EState_VSA6,18.592693059739723
EState_VSA7,36.39820241076966
EState_VSA8,27.3140762744725
EState_VSA9,8.834301874106695
ETA_beta_ns,20.5
ETA_shape_p,0.0
ETA_shape_x,0.0
ETA_shape_y,0.2564102564102564
GhoseFilter,True
LogEE_Dzare,90.80892316613914
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,180.701047658542
SpDiam_Dzpe,135.3271634646327
SpDiam_Dzse,133.82184154534912
SpMAD_Dzare,7.567538154690055
SpMax_Dzare,90.80892316613914
TopoPSA(NO),64.95
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.93130412795411
VSA_EState9,38.86812189245405
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8541666666666666
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.012499999999999956
FilterItLogS,-6.0790973398158235
SpDiam_Dzare,135.63794444171373
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6405405405405407
ETA_epsilon_2,0.8249999999999997
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.547058823529412
ETA_epsilon_5,0.8249999999999997
AETA_beta_ns_d,0.020833333333333332
ETA_dEpsilon_A,0.19508599508599483
ETA_dEpsilon_B,0.09348171701112862
ETA_dEpsilon_C,-0.10160427807486622
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,1.0
MDEDescriptor,"0.0,0.0,0.0,0.0,12.753389394269101,16.484049926582966,0.0,5.518540357178465,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,1.6509636244473134,0.0,0.0"
APolDescriptor,48.15230899999999
BCUTDescriptor,"11.850000000000005,31.972072195509337,-0.31621527510209047,0.2100599297863437,6.065179756947133,10.808378880396296"
BPolDescriptor,22.963690999999997
TPSADescriptor,90.25
ALOGPDescriptor,"4.201999999999999,17.656803999999994,95.60719999999999"
XLogPDescriptor,2.633000000000001
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,335.07284776
ChiPathDescriptor,"16.192023676495616,11.898979485566358,10.177246679878944,8.782256123653378,7.427587423230243,5.420167164189146,3.849402690528801,2.8624881643827154,13.440841981091625,8.377398437374236,5.96296635570481,4.295999826486086,3.001335073006593,1.93683372574576,1.1971655696674677,0.7662739585640445"
ChiChainDescriptor,"0.0,0.0,0.2886751345948129,0.3367701210266096,0.41292490127570625,0.0,0.0,0.07856742013183861,0.08253906490839746,0.08476392866257114"
AtomCountDescriptor,37
BondCountDescriptor,27
SmallRingDescriptor,"4,4,4,4,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.013747150773105,0.0,0.1916383190435099,0.0,0.4699801464096643,0.0,0.038852313834736495,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,1,1,0,0,0"
ZagrebIndexDescriptor,126.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"49.94803895493571,2.081168289788988,18.68152289657887,6.08345671991408,9.476703760022087"
FractionalPSADescriptor,0.26934441451562396
WienerNumbersDescriptor,"1406.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.648373412051292,4.4199357068153,5.963678004056101,0.9997911447920034,1.3339057499134468,1.4516497865328972"
FractionalCSP3Descriptor,0.05555555555555555
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.415637860082306,8.589506172839506,4.411458333333333"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1048.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.05555555555555555
AutocorrelationDescriptorMass,"32.75663201336134,32.69264635163448,45.24631950975181,42.58335379979948,44.16380280579435"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4228630367746361,-0.204407504231068,-0.07770756452014328,0.06080380716323166,-0.011409628700680808"
EccentricConnectivityIndexDescriptor,511
AutocorrelationDescriptorPolarizability,"1650.7252894655633,1920.467634379295,2597.324722129897,2446.8479682890115,2370.522827368417"
