DLiP-ID,T001AT
AATSC4p,-0.003345425606087538
AATSC4s,-0.17034554307889352
AATSC4v,-0.3322857161003021
AATSC5Z,-0.13653516563189494
AATSC5c,-0.002839779557902462
AATSC5d,-0.030734385107102292
AATSC5i,0.04309805518271388
AATSC5m,-0.6201971772752757
AATSC5p,0.0028346505745583824
AATSC5s,-0.4019367393977332
AATSC5v,1.3910212779217088
AATSC6Z,-0.5312082891185778
AATSC6c,0.0024713581012996205
AATSC6d,-0.02104915508288923
AATSC6i,-0.05675154192125456
AATSC6m,-2.2437510401831515
AATSC6p,-0.012653443393608223
AATSC6s,0.5064210161803763
AATSC6v,-0.8237532175525055
AATSC7Z,-0.924798556800855
AATSC7c,-0.0006980747705458685
AATSC7d,-0.007589652519270448
AATSC7i,-0.1362897827064338
AATSC7m,-4.2624684896973175
AATSC7p,-0.018141695568209538
AATSC7s,-0.2992997344257359
AATSC7v,-3.488541380519335
AATSC8Z,-0.7291030094103927
AATSC8c,0.0009205207789364601
AATSC8d,-0.0019695663907097487
AATSC8i,0.0708613197275893
AATSC8m,-3.306351246759465
AATSC8p,-0.002435796892317048
AATSC8s,-0.17862048277308495
AATSC8v,-1.5002487555060957
ATS0are,372.72830000000005
ATS1are,395.0078
ATS2are,656.3258999999998
ATS3are,852.4689999999997
ATS4are,900.9879999999998
ATS5are,934.0429999999998
ATS6are,937.8899999999996
ATS7are,888.8577999999998
ATS8are,807.6019000000001
ATSC0dv,229.65725047080977
ATSC0pe,7.611318644067792
ATSC0se,5.276428847457627
ATSC1dv,4.797088959111363
ATSC1pe,-0.5651094225797128
ATSC1se,-0.025677432921575594
ATSC2dv,22.281975166778384
ATSC2pe,3.729255587474869
ATSC2se,3.1581599951163444
ATSC3dv,-35.177599029653024
ATSC3pe,-2.3287859810399287
ATSC3se,-1.7754457957483478
ATSC4dv,-4.223722429697731
ATSC4pe,-0.2576404194197042
ATSC4se,-0.7691985768457364
ATSC5dv,-47.75620032557695
ATSC5pe,-3.4159888250502637
ATSC5se,-2.54253872163172
ATSC6dv,46.985795907944706
ATSC6pe,1.7265196495260047
ATSC6se,1.1880229563343807
ATSC7dv,-71.3029780714354
ATSC7pe,-2.9505028152829618
ATSC7se,-2.157764477736284
ATSC8dv,-29.244469979890837
ATSC8pe,-0.8328976443550712
ATSC8se,-0.5363297095662147
AXp-0dv,0.5613684120632658
AXp-1dv,0.3339011253510684
AXp-2dv,0.18995715656825268
AXp-3dv,0.10769597744538315
AXp-4dv,0.06062816318515648
AXp-5dv,0.03485095001220789
AXp-6dv,0.02009882846262174
AXp-7dv,0.011443021272064816
BertzCT,1290.6679717312718
ECIndex,962
ETA_eta,27.338761951558702
GATS1dv,0.692702838967852
GATS1pe,0.7064322092666544
GATS1se,0.6437854028116922
GATS2dv,0.7904796123510867
GATS2pe,0.47820273572372995
GATS2se,0.40976392861509064
GATS3dv,1.010912764908588
GATS3pe,1.0228806142445512
GATS3se,1.015364643774716
GATS4dv,1.0206265625968083
GATS4pe,1.0172239968243353
GATS4se,1.0727337081519863
GATS5dv,1.1565198749818424
GATS5pe,1.3173615469661382
GATS5se,1.3812056920533797
GATS6dv,0.9880575840399466
GATS6pe,1.0668451840187414
GATS6se,1.1423004192045332
GATS7dv,1.1536464814419354
GATS7pe,1.206783346873997
GATS7se,1.2514712847862801
GATS8dv,1.0408132229236307
GATS8pe,1.012145527137584
GATS8se,1.0035262933346805
LogEE_A,4.466759419338503
LogEE_D,230.66433192970996
MATS1dv,0.019877324761373688
MATS1pe,-0.0706533839153443
MATS1se,-0.00463096863357877
MATS2dv,0.05557613128753589
MATS2pe,0.2806577454689022
MATS2se,0.34285369068709126
MATS3dv,-0.06548758249536626
MATS3pe,-0.13081049812232282
MATS3se,-0.14386006660440182
MATS4dv,-0.0075353725449463105
MATS4pe,-0.013868950981467594
MATS4se,-0.05972936608199696
MATS5dv,-0.08346113398618214
MATS5pe,-0.1801321424024591
MATS5se,-0.1934025369261543
MATS6dv,0.08211473653652755
MATS6pe,0.0910429451901049
MATS6se,0.09036898896632033
MATS7dv,-0.12809833424357647
MATS7pe,-0.15993816305907257
MATS7se,-0.16872519057491042
MATS8dv,-0.05691695715312339
MATS8pe,-0.04891136807080242
MATS8se,-0.045432836240398435
MAXaaCH,1.8197785228773684
MAXaasC,0.7281641500468162
MAXdssC,-0.2726270795589667
MAXssNH,2.8562382838102867
MDEC-22,20.75990182669239
MDEC-23,28.674049802528277
MDEC-33,7.319746549273826
MDEN-22,0.552604724796058
MDEO-11,1.5823694643779134
MINaaCH,1.4581724400172271
MINaasC,0.0149616635502281
MINdssC,-1.1107951937215546
MINssNH,2.5236326470608854
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3035714285714284
SM1_Dzi,1.4545191904946573
SM1_Dzm,2.2991871333729694
SM1_Dzp,-6.541878845206732
SM1_Dzv,-2.7953673998489466
SddssSe,0
SpAD_Dt,684.6730295372607
SpAbs_A,43.40306458766945
SpAbs_D,461.3286638594202
SpMAD_A,1.2765607231667484
SpMAD_D,13.568490113512352
SpMax_A,2.4217118684401773
SpMax_D,230.66433192970996
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,132.98
TpiPC10,8.753847559208394
VAdjMat,6.20945336562895
VE1_DzZ,5.708152807889874
VE1_Dzi,5.732388937670933
VE1_Dzm,5.708123401672974
VE1_Dzp,5.6895545951741076
VE1_Dzv,5.707580776268155
VE2_DzZ,0.16788684729087866
VE2_Dzi,0.16859967463738038
VE2_Dzm,0.16788598240214628
VE2_Dzp,0.1673398410345326
VE2_Dzv,0.1678700228314163
VE3_DzZ,2.9656709017070133
VE3_Dzi,2.969907793031881
VE3_Dzm,2.9656657500767687
VE3_Dzp,2.962407398168155
VE3_Dzv,2.9655706835969844
VR1_DzZ,232.9897061481185
VR1_Dzi,230.68497287794872
VR1_Dzm,232.99317679750632
VR1_Dzp,235.54871151864427
VR1_Dzv,233.36005288185638
VR2_DzZ,6.852638416121132
VR2_Dzi,6.78485214346908
VR2_Dzm,6.852740494044304
VR2_Dzp,6.927903279960126
VR2_Dzv,6.863530967113423
VR3_DzZ,6.674769704590059
VR3_Dzi,6.6648284576103025
VR3_Dzm,6.674784600628154
VR3_Dzp,6.685693166656174
VR3_Dzv,6.676357983792185
Xch-3dv,0.28867513459481287
Xch-4dv,0.14433756729740643
Xch-5dv,0.07216878364870322
Xch-6dv,0.15317774488432584
Xch-7dv,0.1269794632440693
Xpc-4dv,2.2874477287495885
Xpc-5dv,3.0728628983730677
Xpc-6dv,4.029231689924221
Zagreb1,178.0
Zagreb2,205.0
fragCpx,247.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,4
nBondsM,22
nBondsO,37
nBondsS,40
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.317428813559323
AATS1are,6.371093548387097
AATS2are,6.372096116504853
AATS3are,6.177311594202896
AATS4are,6.25686111111111
AATS5are,6.354034013605441
AATS6are,6.380204081632651
AATS7are,6.215788811188809
AATS8are,6.118196212121213
AATSC0dv,3.892495770691691
AATSC0pe,0.12900540074691172
AATSC0se,0.08943099741453604
AATSC1dv,0.07737240256631231
AATSC1pe,-0.009114668106124399
AATSC1se,-0.00041415214389638053
AATSC2dv,0.21632985598813964
AATSC2pe,0.036206364926940474
AATSC2se,0.030661747525401403
AATSC3dv,-0.2549101378960364
AATSC3pe,-0.016875260732173398
AATSC3se,-0.012865549244553244
AATSC4dv,-0.0293314057617898
AATSC4pe,-0.0017891695793035016
AATSC4se,-0.005341656783650947
AATSC5dv,-0.32487211105834657
AATSC5pe,-0.023238019218029003
AATSC5se,-0.01729618177980762
AATSC6dv,0.31963126467989594
AATSC6pe,0.011745031629428603
AATSC6se,0.00808178881860123
AATSC7dv,-0.4986222242757721
AATSC7pe,-0.02063288682016057
AATSC7se,-0.015089262082071916
AATSC8dv,-0.221549014999173
AATSC8pe,-0.006309830639053569
AATSC8se,-0.004063103860350112
AETA_eta,0.8040812338693736
ATSC0are,8.216054237288134
ATSC1are,-0.9054925883366808
ATSC2are,4.6185239586325855
ATSC3are,-2.5704336397586873
ATSC4are,-0.4237561045676497
ATSC5are,-4.113828353921277
ATSC6are,2.044773340993975
ATSC7are,-3.2717399310542907
ATSC8are,-0.6923721918988817
BCUTZ-1h,16.013123947351772
BCUTZ-1l,5.677293329104907
BCUTc-1h,0.4503507387084344
BCUTc-1l,-0.36859917183152163
BCUTd-1h,4.043831179315955
BCUTd-1l,0.9706143439346165
BCUTi-1h,14.544973377330896
BCUTi-1l,10.31976535763834
BCUTm-1h,32.06654452614778
BCUTm-1l,11.688526635599171
BCUTp-1h,2.954593480331317
BCUTp-1l,0.7414350906337381
BCUTs-1h,7.015038697596625
BCUTs-1l,0.2989333502726255
BCUTv-1h,24.44183419727073
BCUTv-1l,14.699968184615026
BalabanJ,1.3140306342376913
Diameter,17
ETA_beta,45.5
GATS1are,0.74708983995063
GATS2are,0.4426177992053413
GATS3are,1.0238691529780135
GATS4are,1.0309837071318364
GATS5are,1.3581948705309028
GATS6are,1.079136856051474
GATS7are,1.2187942570818426
GATS8are,0.9966224116092851
HybRatio,0.2
Lipinski,True
LogEE_Dt,342.33651476863037
MATS1are,-0.10487740294189347
MATS2are,0.32199912405148107
MATS3are,-0.1337568473760689
MATS4are,-0.02113207725135432
MATS5are,-0.200963666896749
MATS6are,0.0998887443097071
MATS7are,-0.16429768765233502
MATS8are,-0.037666424766133765
MAXddssS,-4.012504372731643
MAXssCH2,0.9864639354381312
MAXsssCH,0.23463870316224789
MINddssS,-4.012504372731643
MINssCH2,-0.389315495211058
MINsssCH,-0.9121630471901037
NsssssAs,0
RotRatio,0.24324324324324326
SM1_Dzpe,1.7887851897184825
SM1_Dzse,1.7346190845905671
SMR_VSA1,23.113398747313287
SMR_VSA2,0.0
SMR_VSA3,10.038883468458419
SMR_VSA4,0.0
SMR_VSA5,36.24163000259173
SMR_VSA6,5.316788604006331
SMR_VSA7,84.42622338169795
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,333.4508972080033
SpAD_Dzi,365.43437269789683
SpAD_Dzm,333.48028916786564
SpAD_Dzp,446.5601491365522
SpAD_Dzv,432.3038990103482
SpAbs_Dt,684.6730295372608
SpDiam_A,4.842821936288647
SpDiam_D,344.22798168570296
SpMAD_Dt,20.13744204521355
SpMax_Dt,342.33651476863037
SsssssAs,0
VE1_Dzpe,5.727860644957253
VE1_Dzse,5.725547956132406
VE2_Dzpe,0.16846648955756627
VE2_Dzse,0.16839846929801194
VE3_Dzpe,2.969117532241015
VE3_Dzse,2.968713689343791
VMcGowan,348.0100000000012
VR1_Dzpe,230.95068107846095
VR1_Dzse,231.1831466812002
VR2_Dzpe,6.792667090542969
VR2_Dzse,6.799504314152948
VR3_Dzpe,6.665979617524306
VR3_Dzse,6.666985670785863
mZagreb1,10.8125
mZagreb2,7.347222222222224
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,49
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13925515656420565
AATSC1are,-0.014604719166720658
AATSC2are,0.044840038433326075
AATSC3are,-0.01862633072288904
AATSC4are,-0.0029427507261642343
AATSC5are,-0.027985226897423655
AATSC6are,0.01391002272785017
AATSC7are,-0.022879300217162873
AATSC8are,-0.005245243878021831
AETA_beta,1.338235294117647
BCUTdv-1h,6.024073643111249
BCUTdv-1l,0.6442325984320145
BCUTpe-1h,3.5371831640482942
BCUTpe-1l,2.2245226338780113
BCUTse-1h,3.7684118110608846
BCUTse-1l,2.421616230125625
ETA_alpha,16.200000000000003
ETA_dBeta,3.5
ETA_eta_B,0.6165500441360656
ETA_eta_F,39.89306183856761
ETA_eta_L,7.41046327611136
ETA_eta_R,67.23182379012631
ETA_psi_1,0.5567010309278354
LabuteASA,197.62199557439476
LogEE_DzZ,166.39998574721025
LogEE_Dzi,182.75996632513943
LogEE_Dzm,166.4142490752403
LogEE_Dzp,221.76936974527132
LogEE_Dzv,215.57643268755814
PEOE_VSA1,15.740104602853368
PEOE_VSA2,4.794537184071822
PEOE_VSA3,17.934429032852847
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,54.59730361615449
PEOE_VSA7,53.79746599478945
PEOE_VSA8,11.729227103831523
PEOE_VSA9,17.358145927591746
SM1_Dzare,1.9609845219659925
SpAD_Dzpe,367.44839557397654
SpAD_Dzse,366.8104389432974
SpAbs_DzZ,331.4183341827933
SpAbs_Dzi,364.0654134597842
SpAbs_Dzm,331.4515946384188
SpAbs_Dzp,450.08061833574925
SpAbs_Dzv,433.94823277496516
SpDiam_Dt,506.29444746102183
SpMAD_DzZ,9.807379329647157
SpMAD_Dzi,10.74806978523226
SpMAD_Dzm,9.808243799054871
SpMAD_Dzp,13.134122033428005
SpMAD_Dzv,12.714820559127887
SpMax_DzZ,166.39998574721025
SpMax_Dzi,182.75996632513943
SpMax_Dzm,166.4142490752403
SpMax_Dzp,221.76936974527132
SpMax_Dzv,215.57643268755814
VE1_Dzare,5.729630386880624
VE2_Dzare,0.16851854079060657
VE3_Dzare,2.9694264553608374
VR1_Dzare,230.75199387277453
VR2_Dzare,6.786823349199251
VR3_Dzare,6.665118945803171
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4764705882352942
AETA_dBeta,0.10294117647058823
AETA_eta_B,0.018133824827531342
AETA_eta_F,1.1733253481931651
AETA_eta_L,0.2179548022385694
AETA_eta_R,1.9774065820625386
BCUTare-1h,3.5812412213826383
BCUTare-1l,2.173087333972655
ETA_beta_s,21.0
ETA_dPsi_A,0.15729896907216456
ETA_dPsi_B,0.0
ETA_eta_BR,0.9605500441360656
ETA_eta_FL,8.88720024212567
ETA_eta_RL,16.29766351823703
LogEE_Dzpe,183.77680911609764
LogEE_Dzse,183.456237680019
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,15.355672072464749
SlogP_VSA2,31.566585008607525
SlogP_VSA3,14.817828337479405
SlogP_VSA4,0.0
SlogP_VSA5,30.867757189622985
SlogP_VSA6,83.75825536551872
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,365.89523988086705
SpAbs_Dzpe,365.764833042477
SpAbs_Dzse,365.1778562754475
SpDiam_DzZ,245.9485979620252
SpDiam_Dzi,274.01845554245034
SpDiam_Dzm,245.96682741948683
SpDiam_Dzp,326.6050524688412
SpDiam_Dzv,320.1257190746465
SpMAD_Dzpe,10.80730575217578
SpMAD_Dzse,10.788542321861689
SpMax_Dzpe,183.77680911609764
SpMax_Dzse,183.456237680019
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6176470588235294
AETA_eta_BR,0.02825147188635487
AETA_eta_FL,0.2613882424154609
AETA_eta_RL,0.4793430446540303
DetourIndex,5642
EState_VSA1,22.034437270507393
EState_VSA2,23.389260439929817
EState_VSA3,16.814289258077554
EState_VSA4,18.405094737549014
EState_VSA5,12.13273413692322
EState_VSA6,60.6636706846161
EState_VSA7,6.06636706846161
EState_VSA8,15.355672072464749
EState_VSA9,0.0
ETA_beta_ns,24.5
ETA_shape_p,0.10288065843621397
ETA_shape_x,0.05144032921810699
ETA_shape_y,0.27777777777777773
GhoseFilter,True
LogEE_Dzare,183.00529595578547
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,364.049607389605
SpDiam_Dzpe,275.0914816747276
SpDiam_Dzse,274.19165199429074
SpMAD_Dzare,10.761624702378443
SpMax_Dzare,183.00529595578547
TopoPSA(NO),124.6
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.265249919941063
VSA_EState9,64.99725445279059
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7205882352941176
EState_VSA10,23.113398747313287
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0235294117647058
FilterItLogS,-5.763527894379982
SpDiam_Dzare,274.2587366356247
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6203389830508467
ETA_epsilon_2,0.8558823529411761
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5454545454545442
ETA_epsilon_5,0.7973684210526313
AETA_beta_ns_d,0.014705882352941176
ETA_dEpsilon_A,0.17867231638418096
ETA_dEpsilon_B,0.07488443759630248
ETA_dEpsilon_C,-0.10378787878787848
ETA_dEpsilon_D,0.05851393188854481
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.7941176470588235
MDEDescriptor,"0.0,0.0,0.0,0.0,20.75990182669239,28.674049802528277,0.0,7.319746549273826,0.0,0.0,1.5823694643779134,0.0,0.0,0.0,0.0,0.0,0.552604724796058,0.0,0.0"
APolDescriptor,70.87982499999997
BCUTDescriptor,"11.850000000000003,31.97207273531607,-0.33160226104990875,0.27682055306479314,4.286280295433845,12.39719073330151"
BPolDescriptor,37.70217499999999
TPSADescriptor,132.98
ALOGPDescriptor,"2.4839999999999978,6.170255999999989,119.76120000000002"
XLogPDescriptor,3.601000000000001
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,479.15149210000004
ChiPathDescriptor,"24.131181265251026,16.29766351823703,15.416696092353313,11.068568041699386,9.306253399665364,7.485782711656246,4.866028675597617,3.456505734804701,18.47377120012155,11.241274620623956,8.591484198257454,5.466749996139045,3.775974741209885,2.5599190322976146,1.3805466975053347,0.8528912975505243"
ChiChainDescriptor,"0.2886751345948129,0.20412414523193154,0.0,0.4699132028137237,0.3871886974951644,0.2886751345948129,0.14433756729740646,0.0,0.15317774488432587,0.10995849629880586"
AtomCountDescriptor,59
BondCountDescriptor,37
SmallRingDescriptor,"4,3,4,3,1,0,0,3,0,0,0"
ChiClusterDescriptor,"2.9666527651385617,0.20412414523193154,0.5151283791960046,0.10206207261596577,1.0371240788097615,0.025499585890087693,0.12043884196515045,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,15,3,0,5,0,0"
ZagrebIndexDescriptor,178.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"68.66104635131718,2.019442539744623,24.81318118350371,12.321907638799757,8.993405280377521"
FractionalPSADescriptor,0.2775322673361241
WienerNumbersDescriptor,"3777.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.854706160361785,7.547090186243063,10.474706457717296,1.675350094867653,2.179244635980801,2.520177497356173"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,13,2,0,0,2,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.04601899196494,12.497041420118343,8.258064516129032"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,2722.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"45.08003911998418,47.723224976179544,60.623761815077124,61.495697988161545,68.76695622855846"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.595474612508608,-0.3657060621969785,0.2045484776911281,-0.13759769980187458,0.06711993847525943"
EccentricConnectivityIndexDescriptor,962
AutocorrelationDescriptorPolarizability,"2551.078012235673,2984.7481977454195,4041.9304985270824,4194.923258431769,4157.058588939006"
