DLiP-ID,C001YZ
ATSC4p,-0.8615911183413117
ATSC4s,-13.630277777777772
ATSC4v,61.22729109800615
ATSC5Z,-18.6575
ATSC5c,-0.19718403656608247
ATSC5d,1.520625
ATSC5i,39.911229555385354
ATSC5m,-73.4540820516356
ATSC5p,3.4816086976503895
ATSC5s,-0.23659722222222723
ATSC5v,432.8725810120307
ATSC6Z,-59.17
ATSC6c,0.24337990120494474
ATSC6d,-1.6575000000000002
ATSC6i,9.268133080917327
ATSC6m,-284.2056170801793
ATSC6p,0.21909952844231217
ATSC6s,-15.209166666666667
ATSC6v,-200.9440172370714
ATSC7Z,-19.680000000000014
ATSC7c,-0.1190000625478171
ATSC7d,-2.555
ATSC7i,-23.034443288520347
ATSC7m,-87.26584369777285
ATSC7p,-1.504691685642874
ATSC7s,-9.161666666666665
ATSC7v,-271.26800292024905
ATSC8Z,-26.67000000000001
ATSC8c,-0.10545663395919212
ATSC8d,-0.7824999999999991
ATSC8i,-14.154206768170438
ATSC8m,-139.74145252222772
ATSC8p,-1.9382995858454375
ATSC8s,16.83527777777778
ATSC8v,-377.57230697501734
AXp-0d,0.7059221440850239
AXp-1d,0.44867383484183804
AXp-2d,0.2987382334546067
AXp-3d,0.1940434230547196
AXp-4d,0.12903675839344328
AXp-5d,0.08441366028501064
AXp-6d,0.05414082500674347
AXp-7d,0.03498743822453706
GATS1Z,0.6807135340983114
GATS1c,1.6298592621113792
GATS1d,0.8662441085649276
GATS1i,0.9148020478678077
GATS1m,0.6801130559648163
GATS1p,0.8616754301927722
GATS1s,0.5374360287584439
GATS1v,0.803493543640648
GATS2Z,0.8124740920251267
GATS2c,0.7271605894001684
GATS2d,1.290722928948185
GATS2i,1.1201011599068087
GATS2m,0.8174407895514401
GATS2p,1.1372762889518366
GATS2s,0.5636417956144185
GATS2v,1.0809123579374746
GATS3Z,1.0377484004402568
GATS3c,1.1761943526080147
GATS3d,1.0913655800086304
GATS3i,1.1379632925262213
GATS3m,1.039081117175543
GATS3p,1.1083893312659043
GATS3s,0.9764448827488807
GATS3v,1.0777244301031315
GATS4Z,1.0031567870922482
GATS4c,1.3374154414404398
GATS4d,1.1092150170648465
GATS4i,0.992834264763563
GATS4m,0.994759704539629
GATS4p,0.9807376754265315
GATS4s,1.1565845273985094
GATS4v,0.939412535187068
GATS5Z,1.069992264189926
GATS5c,1.554775181643712
GATS5d,1.045397166767965
GATS5i,0.6969485870485489
GATS5m,1.0528867785936973
GATS5p,0.7291436855396741
GATS5s,1.3537903115090595
GATS5v,0.7886340495121066
GATS6Z,1.0340025171766356
GATS6c,0.7626686513096576
GATS6d,0.9917687211403333
GATS6i,0.8098668977249458
GATS6m,1.0302847387488925
GATS6p,0.9488488198742636
GATS6s,0.9886719292948175
GATS6v,1.0145822818677206
GATS7Z,0.974658014731673
GATS7c,0.7958588959530615
GATS7d,1.0106181266590823
GATS7i,0.9873213319336536
GATS7m,0.971581577861043
GATS7p,1.0786439921769486
GATS7s,0.7935440940818601
GATS7v,1.0934118551046812
GATS8Z,1.058142653764417
GATS8c,0.9430537566917288
GATS8d,0.8743224252158202
GATS8i,1.1202089264881694
GATS8m,1.0668323737319672
GATS8p,1.1022268994461542
GATS8s,0.7570420003738481
GATS8v,1.1188033532790016
MATS1Z,0.006831354077934312
MATS1c,-0.6558666345514623
MATS1d,0.13007205157375798
MATS1i,0.017850379722064325
MATS1m,0.008275438551072132
MATS1p,0.05165621391288859
MATS1s,-0.06332005085366121
MATS1v,0.050994255731044325
MATS2Z,-0.05849090696512647
MATS2c,0.20988575963279918
MATS2d,-0.19329816940738448
MATS2i,-0.18742884575245836
MATS2m,-0.06262214736854484
MATS2p,-0.20991522269292362
MATS2s,0.03791932195745444
MATS2v,-0.1981882560137058
MATS3Z,-0.10021488729504063
MATS3c,-0.0664044225405779
MATS3d,-0.07522916584938474
MATS3i,-0.15795802712361506
MATS3m,-0.10242163000572158
MATS3p,-0.16119727117522334
MATS3s,-0.07795606528738129
MATS3v,-0.1370061698201707
MATS4Z,0.03255332297773545
MATS4c,0.04556478099674783
MATS4d,-0.045993824150820733
MATS4i,-0.07298947671314274
MATS4m,0.033399068916346766
MATS4p,-0.04350120457385525
MATS4s,-0.06346231694557286
MATS4v,0.015067986408296997
MATS5Z,-0.03585860284543275
MATS5c,-0.15717811009840324
MATS5d,0.037916686147084946
MATS5i,0.26148884511758674
MATS5m,-0.02935649541612085
MATS5p,0.20227231926773562
MATS5s,-0.0012675855638858559
MATS5v,0.12258199302789193
MATS6Z,-0.1220830668289764
MATS6c,0.20826628371457298
MATS6d,-0.044368600682593864
MATS6i,0.06518749135445415
MATS6m,-0.1219368234042397
MATS6p,0.013665070788225653
MATS6s,-0.08747561601027605
MATS6v,-0.06108796083597432
MATS7Z,-0.0383491172687946
MATS7c,-0.09617404069405851
MATS7d,-0.0645936038427506
MATS7i,-0.15301222966830005
MATS7m,-0.0353608688873858
MATS7p,-0.0886327818594883
MATS7s,-0.049765972278805325
MATS7v,-0.07788530668254305
MATS8Z,-0.05502713186291705
MATS8c,-0.09024188578840114
MATS8d,-0.020946262464029954
MATS8i,-0.09955373140131298
MATS8m,-0.05995528516822964
MATS8p,-0.12089026953949042
MATS8s,0.09682820410817308
MATS8v,-0.1147838219737907
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.22906187631375
SpAD_D,280.11812216078806
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,572
TMWC10,125.6446439264374
TSRW10,59.31371584583505
VE1_Dt,4.924813267901164
VE2_Dt,0.19699253071604655
VE3_Dt,2.510577090632438
VR1_Dt,143.9226187842465
VR2_Dt,5.75690475136986
VR3_Dt,5.885566517461548
Xc-3dv,0.4983894847841703
Xc-4dv,0.0
Xc-5dv,0.034020690871988585
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.308222551062439
Xp-0dv,13.200014553402092
Xp-1dv,7.650648539583273
Xp-2dv,5.36542563565663
Xp-3dv,3.5010922651425602
Xp-4dv,2.300478766190368
Xp-5dv,1.4700657004399547
Xp-6dv,0.659233948112223
Xp-7dv,0.372761559483758
Xpc-4d,3.088516690114078
Xpc-5d,4.544045988581963
Xpc-6d,6.348159926377047
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,42
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,0
nSpiro,0
naRing,3
piPC10,6.776293172478991
AATS0dv,9.55
AATS0pe,6.51602
AATS0se,7.8673496
AATS1dv,8.666666666666666
AATS1pe,6.548976190476192
AATS1se,7.762664190476187
AATS2dv,7.454545454545454
AATS2pe,6.5095333333333345
AATS2se,7.765200121212122
AATS3dv,5.758620689655173
AATS3pe,6.420385057471266
AATS3se,7.7975068045977
AATS4dv,5.559523809523809
AATS4pe,6.443554761904762
AATS4se,7.879883666666666
AATS5dv,6.164383561643835
AATS5pe,6.63566301369863
AATS5se,8.059282410958904
AATS6dv,5.4411764705882355
AATS6pe,6.376157352941177
AATS6se,7.758573823529412
AATS7dv,4.625
AATS7pe,6.167875
AATS7se,7.578909555555555
AATS8dv,4.852941176470588
AATS8pe,6.267354411764707
AATS8se,7.692089411764706
AATSC0Z,7.1275
AATSC0c,0.017185288613953038
AATSC0d,0.5493750000000001
AATSC0i,2.090831720740233
AATSC0m,34.27590002874264
AATSC0p,0.23578742758023435
AATSC0s,2.5568749999999993
AATSC0v,48.373837276223824
AATSC1Z,0.04869047619047681
AATSC1c,-0.011271257407028943
AATSC1d,0.0714583333333333
AATSC1i,0.03732214015015031
AATSC1m,0.2836481044705513
AATSC1p,0.012179885797054313
AATSC1s,-0.16190145502645498
AATSC1v,2.4667878287556824
AATSC2Z,-0.41689393939393893
AATSC2c,0.003606947355248428
AATSC2d,-0.10619318181818185
AATSC2i,-0.3918821760809682
AATSC2m,-2.1464304627894317
AATSC2p,-0.049495370368696494
AATSC2s,0.09695496632996631
AATSC2v,-9.587126446465593
AATSC3Z,-0.7142816091954022
AATSC3c,-0.0011411791666027199
AATSC3d,-0.04132902298850575
AATSC3i,-0.33026365365560045
AATSC3m,-3.510593550856981
AATSC3p,-0.038008289903359374
AATSC3s,-0.199323914431673
AATSC3v,-6.627514164719625
AATSC4Z,0.23202380952380947
AATSC4c,0.0007830439120606741
AATSC4d,-0.025267857142857144
AATSC4i,-0.1526087131920694
AATSC4m,1.1447831472297876
AATSC4p,-0.010257037123110855
AATSC4s,-0.16226521164021157
AATSC4v,0.7288963225953113
AATSC5Z,-0.2555821917808219
AATSC5c,-0.002701151185836746
AATSC5d,0.020830479452054792
AATSC5i,0.5467291719915802
AATSC5m,-1.0062203020772
AATSC5p,0.04769326983082725
AATSC5s,-0.003241057838660647
AATSC5v,5.929761383726448
AATSC6Z,-0.8701470588235294
AATSC6c,0.0035791161941903637
AATSC6d,-0.024375000000000004
AATSC6i,0.13629607471937244
AATSC6m,-4.179494368826166
