DLiP-ID,C000MM
AATSC6c,0.002643416140920711
AATSC6d,-0.09137672543038829
AATSC6i,-0.05578257678134785
AATSC6m,-8.805547525228766
AATSC6p,-0.016626464664201358
AATSC6s,-0.47832190226725724
AATSC6v,-8.508072571246444
AATSC7Z,-0.5559453032104635
AATSC7c,-0.000266930336898302
AATSC7d,-0.04253864447086801
AATSC7i,-0.0584323094382414
AATSC7m,-2.7359221176575446
AATSC7p,-0.014306636239806419
AATSC7s,0.10637220901043729
AATSC7v,-4.973810927961635
AATSC8Z,0.5457788347205712
AATSC8c,-0.0019108862914842962
AATSC8d,0.029458018487975177
AATSC8i,-0.11219621916260505
AATSC8m,2.3530526643780556
AATSC8p,-0.02080374839778106
AATSC8s,0.6270131989993138
AATSC8v,-3.1445438916058204
ATS0are,191.15
ATS1are,203.14999999999998
ATS2are,311.5
ATS3are,415.7999999999999
ATS4are,404.3399999999999
ATS5are,339.2999999999999
ATS6are,297.6700000000001
ATS7are,247.33999999999997
ATS8are,186.52999999999997
ATSC0dv,117.17241379310344
ATSC0pe,4.393275862068965
ATSC0se,3.384103448275862
ATSC1dv,15.815695600475621
ATSC1pe,-0.6285155766944126
ATSC1se,-0.4657599619500594
ATSC2dv,13.231866825208078
ATSC2pe,-0.005173840665875744
ATSC2se,-0.20525977645659943
ATSC3dv,18.246135552913195
ATSC3pe,1.2535524375743137
ATSC3se,0.8312656123662308
ATSC4dv,-41.535077288941736
ATSC4pe,-1.2869595719381715
ATSC4se,-0.9598396670630186
ATSC5dv,-58.79191438763379
ATSC5pe,-1.8852360285374565
ATSC5se,-1.4541718382877515
ATSC6dv,-54.583828775267534
ATSC6pe,-1.023309988109393
ATSC6se,-0.4053551248513668
ATSC7dv,-4.8929845422116465
ATSC7pe,0.2893195005945331
ATSC7se,0.4037902782401895
ATSC8dv,23.05707491082046
ATSC8pe,1.038132699167661
ATSC8se,0.8235113483947667
AXp-0dv,0.5173539960760343
AXp-1dv,0.2718239764491094
AXp-2dv,0.1383983534223603
AXp-3dv,0.07081344715241396
AXp-4dv,0.036615933032684185
AXp-5dv,0.019116660069208473
AXp-6dv,0.009377581053943582
AXp-7dv,0.0049604770925028305
BertzCT,800.4836768266103
ECIndex,313
ETA_eta,10.286120437404957
GATS1dv,0.5473048662401034
GATS1pe,0.8239850312250369
GATS1se,0.8764727106944099
GATS2dv,0.667108102805572
GATS2pe,0.672258414766558
GATS2se,0.7473753995183701
GATS3dv,0.8780982277156498
GATS3pe,0.8566374073928723
GATS3se,0.907679633535654
GATS4dv,1.2555408678200295
GATS4pe,1.306098082724447
GATS4se,1.3356385481348882
GATS5dv,1.2959206773215015
GATS5pe,1.3183206189830732
GATS5se,1.340233397371232
GATS6dv,1.257158942600507
GATS6pe,1.1812360104630388
GATS6se,1.1212888799692713
GATS7dv,1.0066362566215423
GATS7pe,0.8549645225854556
GATS7se,0.7665485525632011
GATS8dv,0.8248115589815642
GATS8pe,0.6678578725957731
GATS8se,0.5685499191567982
LogEE_A,3.8902319029566135
LogEE_D,72.94222881510981
MATS1dv,0.12626972222749622
MATS1pe,-0.13383320399386794
MATS1se,-0.1287522496892985
MATS2dv,0.06822640769079848
MATS2pe,-0.0007115105372633043
MATS2se,-0.03664519032528695
MATS3dv,0.07168082065080297
MATS3pe,0.13134437548550001
MATS3se,0.11307162484309186
MATS4dv,-0.16852246741091675
MATS4pe,-0.13926583677584292
MATS4se,-0.1348413917429592
MATS5dv,-0.27982523656449504
MATS5pe,-0.23931609675987855
MATS5se,-0.2396441068280702
MATS6dv,-0.293682984876014
MATS6pe,-0.14684491257765797
MATS6se,-0.07551482214445605
MATS7dv,-0.03027516185991756
MATS7pe,0.047744927593109054
MATS7se,0.08650679750150281
MATS8dv,0.18408361654863398
MATS8pe,0.2210551821660929
MATS8se,0.22764717324900227
MAXaaCH,1.7528992399428907
MAXaaaC,0.4105324074074077
MAXaasC,0.5260676492819352
MDEC-22,7.776096144809547
MDEC-23,17.53706914308836
MDEC-33,8.550065624329148
MDEO-11,0.5436901865014462
MDEO-12,0.7211247851537042
MINaaCH,1.4622619047619048
MINaaaC,0.3356743932140762
MINaasC,-0.42649092970521507
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0
SM1_Dzi,0.6925367435132048
SM1_Dzm,0.9970623163947749
SM1_Dzp,-4.329177057356608
SM1_Dzv,-1.5959779122321027
SddssSe,0
SpAD_Dt,341.8677101678258
SpAbs_A,24.995672932970212
SpAbs_D,145.88445763021969
SpMAD_A,1.3155617333142218
SpMAD_D,7.678129348958932
SpMax_A,2.4628679929463644
SpMax_D,72.94222881510981
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,70.67
TpiPC10,9.104157035255044
VAdjMat,5.392317422778761
VE1_DzZ,4.293107063186759
VE1_Dzi,4.292662778920139
VE1_Dzm,4.293103373764424
VE1_Dzp,4.27232971440908
VE1_Dzv,4.286148976324723
VE2_DzZ,0.22595300332561888
VE2_Dzi,0.2259296199431652
VE2_Dzm,0.225952809145496
VE2_Dzp,0.2248594586531095
VE2_Dzv,0.22558678822761702
VE3_DzZ,2.0988646141177663
VE3_Dzi,2.098761120948211
VE3_Dzm,2.098863754734605
VE3_Dzp,2.0940131651912437
VE3_Dzv,2.0972425414448868
VR1_DzZ,98.53208264025979
VR1_Dzi,98.58253174649504
VR1_Dzm,98.53253478832295
VR1_Dzp,100.4314312287315
VR1_Dzv,99.26636169171707
VR2_DzZ,5.185899086329463
VR2_Dzi,5.188554302447107
VR2_Dzm,5.1859228835959446
VR2_Dzp,5.285864801512184
VR2_Dzv,5.224545352195635
VR3_DzZ,5.232236093401628
VR3_Dzi,5.232747969271347
VR3_Dzm,5.232240682232125
VR3_Dzp,5.251329104484078
VR3_Dzv,5.239660645469928
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06831331463255128
Xch-7dv,0.08356465539733587
Xpc-4dv,0.9009281487047064
Xpc-5dv,1.1405423486419417
Xpc-6dv,1.4565206546313463
Zagreb1,102.0
Zagreb2,122.0
fragCpx,99.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,21
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.591379310344828
AATS1are,6.5532258064516125
AATS2are,6.489583333333333
AATS3are,6.599999999999999
AATS4are,6.628524590163933
AATS5are,6.524999999999998
AATS6are,6.471086956521741
AATS7are,6.1834999999999996
AATS8are,6.017096774193548
AATSC0dv,4.040428061831153
AATSC0pe,0.15149227110582636
AATSC0se,0.11669322235434007
AATSC1dv,0.5101837290476007
AATSC1pe,-0.020274696022400406
AATSC1se,-0.01502451490161482
AATSC2dv,0.27566389219183496
AATSC2pe,-0.00010778834720574467
AATSC2se,-0.004276245342845822
AATSC3dv,0.2896211992525904
AATSC3pe,0.01989765773927482
AATSC3se,0.01319469225978144
AATSC4dv,-0.6809029063760941
AATSC4pe,-0.02109769790062576
AATSC4se,-0.01573507650922981
AATSC5dv,-1.1306137382237267
AATSC5pe,-0.0362545390103357
AATSC5se,-0.02796484304399522
AATSC6dv,-1.1866049733753812
AATSC6pe,-0.022245869306725934
AATSC6se,-0.008812067931551452
AATSC7dv,-0.12232461355529116
AATSC7pe,0.007232987514863327
AATSC7se,0.010094756956004737
AATSC8dv,0.7437766100264664
AATSC8pe,0.03348815158605358
AATSC8se,0.026564882206282798
AETA_eta,0.5413747598634188
ATSC0are,4.865517241379307
ATSC1are,-0.7010701545778834
ATSC2are,-0.10154577883472109
ATSC3are,1.3421521997621864
ATSC4are,-1.421950059453033
ATSC5are,-2.1123067776456605
ATSC6are,-0.9270273483947676
ATSC7are,0.4289417360285386
ATSC8are,1.180653983353152
BCUTZ-1h,8.024415297886657
BCUTZ-1l,5.672311905491879
BCUTc-1h,0.5013699504064499
BCUTc-1l,-0.5254726362238813
BCUTd-1h,3.2878490393351676
BCUTd-1l,0.9777517840688537
BCUTi-1h,13.638932231898014
BCUTi-1l,10.93333801412924
BCUTm-1h,16.01199674032702
BCUTm-1l,11.685772173247837
BCUTp-1h,2.0148493903839406
BCUTp-1l,0.7487458138299835
BCUTs-1h,7.008279621312683
BCUTs-1l,1.3816338242113584
BCUTv-1h,20.91500780190728
BCUTv-1l,14.701727191003169
BalabanJ,1.6769343831109804
Diameter,10
ETA_beta,28.75
GATS1are,0.8446537573443683
GATS2are,0.6965686274509808
GATS3are,0.874179069218049
GATS4are,1.3212417655191648
GATS5are,1.3307937632884483
GATS6are,1.1597140480078887
GATS7are,0.8186180014174346
GATS8are,0.6246725040579778
HybRatio,0.0
Lipinski,True
LogEE_Dt,170.9338550839129
MATS1are,-0.13479344322260586
MATS2are,-0.012609260571698632
MATS3are,0.12697850224427112
MATS4are,-0.13893878309767535
MATS5are,-0.2421155209071583
MATS6are,-0.12011678427264044
MATS7are,0.06391566265060261
MATS8are,0.22700212615166585
NsssssAs,0
RotRatio,0.047619047619047616
SM1_Dzpe,1.0348837209302326
SM1_Dzse,0.9939792008757524
SMR_VSA1,14.630205726734758
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,58.75426412366524
SMR_VSA8,0.0
SMR_VSA9,22.822722577139245
SpAD_DzZ,98.45526251267309
SpAD_Dzi,100.60866004454297
SpAD_Dzm,98.47570285035566
SpAD_Dzp,129.08497577980097
SpAD_Dzv,114.25934006563915
SpAbs_Dt,341.86771016782563
SpDiam_A,4.925735985892729
SpDiam_D,107.48905159184133
SpMAD_Dt,17.99303737725399
SpMax_Dt,170.9338550839129
SsssssAs,0
VE1_Dzpe,4.2931500079641465
VE1_Dzse,4.293099489597655
VE2_Dzpe,0.22595526357706033
VE2_Dzse,0.22595260471566603
VE3_Dzpe,2.09887461726047
VE3_Dzse,2.098862849988507
VMcGowan,178.70999999999984
VR1_Dzpe,98.52676004433077
VR1_Dzse,98.53300996984655
VR2_Dzpe,5.185618949701619
VR2_Dzse,5.185947893149819
VR3_Dzpe,5.232182073030273
VR3_Dzse,5.23224550480549
mZagreb1,6.027777777777778
mZagreb2,4.138888888888888
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,23
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16777645659928647
AATSC1are,-0.022615166276705914
AATSC2are,-0.0021155370590566895
AATSC3are,0.021304003170828353
AATSC4are,-0.023310656712344804
AATSC5are,-0.040621284185493475
AATSC6are,-0.020152768443364513
AATSC7are,0.010723543400713464
AATSC8are,0.03808561236623071
AETA_beta,1.513157894736842
BCUTdv-1h,6.023799322986957
BCUTdv-1l,2.7520014504991317
BCUTpe-1h,3.4951843630270503
BCUTpe-1l,2.2170400816744356
BCUTse-1h,3.7080306236073857
BCUTse-1l,2.413208547980839
ETA_alpha,8.833333333333332
ETA_dBeta,5.25
ETA_eta_B,0.24950976442664796
ETA_eta_F,19.666574409403054
ETA_eta_L,3.3022359252921056
ETA_eta_R,29.95269484680801
ETA_psi_1,0.539714867617108
LabuteASA,107.72496828574103
LogEE_DzZ,49.268440105293394
LogEE_Dzi,50.34077932456166
LogEE_Dzm,49.27866809262455
LogEE_Dzp,63.4032307695435
LogEE_Dzv,56.70967584539007
PEOE_VSA1,14.630205726734758
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,36.39820241076966
PEOE_VSA8,5.563451491696996
PEOE_VSA9,5.386224214464796
SM1_Dzare,1.1428571428571428
SpAD_Dzpe,98.21273415481926
SpAD_Dzse,98.49715778377828
SpAbs_DzZ,97.66578882846252
SpAbs_Dzi,100.06081247230702
SpAbs_Dzm,97.68854839004396
SpAbs_Dzp,131.13563859644353
SpAbs_Dzv,115.01532960301225
SpDiam_Dt,235.72289164290424
SpMAD_DzZ,5.181855921719636
SpMAD_Dzi,5.295192633923314
SpMAD_Dzm,5.1829317289660874
SpMAD_Dzp,6.7939460936737355
SpMAD_Dzv,6.013649477138903
SpMax_DzZ,49.268440105293394
SpMax_Dzi,50.34077932456166
SpMax_Dzm,49.27866809262455
SpMax_Dzp,63.4032307695435
SpMax_Dzv,56.70967584539007
VE1_Dzare,4.293272571631096
VE2_Dzare,0.2259617142963735
VE3_Dzare,2.0989031655099475
VR1_Dzare,98.51084120221446
VR2_Dzare,5.184781115906024
VR3_Dzare,5.232020491260599
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46491228070175433
AETA_dBeta,0.27631578947368424
AETA_eta_B,0.01313209286456042
AETA_eta_F,1.0350828636527922
AETA_eta_L,0.17380189080484768
AETA_eta_R,1.576457623516211
BCUTare-1h,3.5488331749832747
BCUTare-1l,2.16799231897362
ETA_beta_s,11.75
ETA_dPsi_A,0.174285132382892
ETA_dPsi_B,0.0
ETA_eta_BR,0.507509764426648
ETA_eta_FL,5.862467872654342
ETA_eta_RL,9.164703797946448
LogEE_Dzpe,49.14701405970111
LogEE_Dzse,49.2894028000176
PEOE_VSA10,11.332531974926148
PEOE_VSA11,5.760247418874442
PEOE_VSA12,11.178302225184446
PEOE_VSA13,0.0
SlogP_VSA1,5.428790391900541
SlogP_VSA2,10.213054789681411
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,57.742624668818046
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,97.46433659705845
SpAbs_Dzpe,97.39572069092696
SpAbs_Dzse,97.71243736203428
SpDiam_DzZ,73.08923480339227
SpDiam_Dzi,74.72913576903295
SpDiam_Dzm,73.10483886933379
SpDiam_Dzp,93.5215942170557
SpDiam_Dzv,84.02934966197745
SpMAD_Dzpe,5.169091271306277
SpMAD_Dzse,5.18406093598833
SpMax_Dzpe,49.14701405970111
SpMax_Dzse,49.2894028000176
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.618421052631579
AETA_eta_BR,0.026711040232981473
AETA_eta_FL,0.308550940666018
AETA_eta_RL,0.48235283147086566
DetourIndex,1606
EState_VSA1,11.178302225184446
EState_VSA2,11.509759252158346
EState_VSA3,16.532695847804035
EState_VSA4,0.0
EState_VSA5,12.13273413692322
EState_VSA6,36.39820241076966
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,17.0
ETA_shape_p,0.11320754716981134
ETA_shape_x,0.0
ETA_shape_y,0.3962264150943397
GhoseFilter,True
LogEE_Dzare,48.771489196469474
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,96.56208095796069
SpDiam_Dzpe,72.9040406794883
SpDiam_Dzse,73.12121679114738
SpMAD_Dzare,5.129701926160971
SpMax_Dzare,48.771489196469474
TopoPSA(NO),70.67
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.567683295540439
VSA_EState9,44.59898337112623
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8947368421052632
EState_VSA10,15.007591973753234
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.035087719298245675
FilterItLogS,-3.7719704657206616
SpDiam_Dzare,72.331971055058
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6678160919540231
ETA_epsilon_2,0.8614035087719296
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5480620155038763
ETA_epsilon_5,0.8079365079365078
AETA_beta_ns_d,0.07894736842105263
ETA_dEpsilon_A,0.22441986553892845
ETA_dEpsilon_B,0.1197540764501468
ETA_dEpsilon_C,-0.10466578908878166
ETA_dEpsilon_D,0.053467000835421774
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8421052631578947
MDEDescriptor,"0.0,0.0,0.0,0.0,7.776096144809547,17.53706914308836,0.0,8.550065624329148,0.0,0.0,0.5436901865014462,0.7211247851537042,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,36.275929999999995
BCUTDescriptor,"11.849999999999998,15.997929758516843,-0.3606179957224146,0.22625642334993226,4.812741236149441,9.958579738962541"
BPolDescriptor,13.806069999999998
TPSADescriptor,70.67
ALOGPDescriptor,"3.5127000000000006,12.339061290000004,64.6688"
XLogPDescriptor,4.503000000000001
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,254.05790888
ChiPathDescriptor,"13.405412915006313,9.164703797946451,8.346133609280068,7.388835703581937,5.901003850348406,5.016374517351246,3.297331374396655,2.310343692594211,9.82972592544465,5.708303505431297,4.151950602670808,2.903351333248972,1.940644450732262,1.3381662048445933,0.6751858358839379,0.38691721321522093"
ChiChainDescriptor,"0.0,0.0,0.0,0.21202758782931808,0.41954495557635746,0.0,0.0,0.0,0.06831331463255128,0.08356465539733587"
AtomCountDescriptor,29
BondCountDescriptor,21
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.2790741743638054,0.0,0.40432871486274263,0.0,0.446927053384369,0.0,0.07157385537609025,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"38.98347315394918,2.0517617449446934,10.820777701195675,10.820777701195675,0.0"
FractionalPSADescriptor,0.27816492826987643
WienerNumbersDescriptor,"670.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.3766822386236814,5.255437903876516,7.929894396477305,0.9009281487047064,1.1405423486419415,1.3477592117381898"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.78,2.741225461035098"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,619.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"22.097876142163784,22.66045988566282,33.32091977132564,37.53404179667266,30.42748078399915"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.3834818479509425,-0.09210679755223804,-0.15227701049263415,0.008885763703160864,0.06791991320545833"
EccentricConnectivityIndexDescriptor,313
AutocorrelationDescriptorPolarizability,"1194.6141414060726,1418.4646988811853,2011.7855405873916,2059.0662293978808,1610.3523031930886"
