DLiP-ID,T003XC
AATSC5i,0.39517482104791346
AATSC5m,-86.2460187331903
AATSC5p,-0.005827951380710079
AATSC5s,-1.235976175406388
AATSC5v,-3.457514299272804
AATSC6Z,3.150268113231076
AATSC6c,-0.007611946414398612
AATSC6d,0.019703204888390072
AATSC6i,-0.33721142281369065
AATSC6m,14.06553797756549
AATSC6p,-0.018720968542222213
AATSC6s,-0.6890360359851794
AATSC6v,4.151354806419119
AATSC7Z,-0.6648107802791893
AATSC7c,0.003280638416428369
AATSC7d,-0.1007826999112402
AATSC7i,-0.005086471752443387
AATSC7m,-4.809717448133975
AATSC7p,0.08845750748018952
AATSC7s,-0.49169743484335626
AATSC7v,4.674633824492069
AATSC8Z,9.217832647462277
AATSC8c,-0.0064308444409989386
AATSC8d,-0.1015089163237311
AATSC8i,-0.8986973969417034
AATSC8m,46.575639341627166
AATSC8p,-0.11245397680542216
AATSC8s,-1.0479650610321742
AATSC8v,4.833250067268
ATS0are,197.6901
ATS1are,190.254
ATS2are,293.67
ATS3are,394.76400000000007
ATS4are,387.0962
ATS5are,287.80000000000007
ATS6are,230.968
ATS7are,240.16
ATS8are,211.89600000000002
ATSC0dv,131.2794797541025
ATSC0pe,6.654096296296295
ATSC0se,4.810741407407406
ATSC1dv,8.865684055238493
ATSC1pe,-0.7086035665294913
ATSC1se,-0.48931168175582934
ATSC2dv,-2.4690266652365933
ATSC2pe,0.07885034293552903
ATSC2se,-0.09852409327846343
ATSC3dv,-21.75631161314238
ATSC3pe,-2.0592775034293562
ATSC3se,-1.6459606968449925
ATSC4dv,33.92772857193929
ATSC4pe,3.568288614540464
ATSC4se,2.4587840672153627
ATSC5dv,-42.358500755493075
ATSC5pe,-4.268831412894374
ATSC5se,-2.7714622112482847
ATSC6dv,-32.17662167578339
ATSC6pe,-0.529451028806585
ATSC6se,-0.4170600164609055
ATSC7dv,-21.181993861971506
ATSC7pe,-1.6185694101508916
ATSC7se,-0.937356587105624
ATSC8dv,-24.324453702292452
ATSC8pe,1.9609633744855954
ATSC8se,1.2785399176954724
AXp-0dv,0.6463032101089135
AXp-1dv,0.32944637630241014
AXp-2dv,0.18493185409737642
AXp-3dv,0.09667273079450521
AXp-4dv,0.05940154454270228
AXp-5dv,0.025984905862386762
AXp-6dv,0.018067863651915057
AXp-7dv,0.007235691052861577
BertzCT,648.8116405882264
ECIndex,327
ETA_eta,13.881765380421268
GATS1dv,0.5056882344791396
GATS1pe,0.6521187132054235
GATS1se,0.699858726964355
GATS2dv,0.6701705958917688
GATS2pe,0.6225027169446556
GATS2se,0.677481494650988
GATS3dv,0.9938898448115744
GATS3pe,1.0676114335268039
GATS3se,1.0902361994547465
GATS4dv,0.9733890511282236
GATS4pe,0.896992579341269
GATS4se,0.8948459572928847
GATS5dv,1.3072681657089091
GATS5pe,1.4583772904264498
GATS5se,1.4093248910275356
GATS6dv,1.0859737752779246
GATS6pe,0.9415986183240663
GATS6se,0.9753949445837395
GATS7dv,1.1590995110631919
GATS7pe,1.3527938562063857
GATS7se,1.2856889479238915
GATS8dv,1.2800580810797635
GATS8pe,0.8562409899555051
GATS8se,0.853022390065417
LogEE_A,3.909850918511066
LogEE_D,84.44080955128516
MATS1dv,0.06512101127952527
MATS1pe,-0.10268806850249845
MATS1se,-0.09807973960598829
MATS2dv,-0.011809302350781451
MATS2pe,0.007440631791795413
MATS2se,-0.012859549143856756
MATS3dv,-0.0799031978318225
MATS3pe,-0.14921123694979796
MATS3se,-0.1649617233426337
MATS4dv,0.1341894455832521
MATS4pe,0.27843980003663305
MATS4se,0.2653803716464186
MATS5dv,-0.21248273150524602
MATS5pe,-0.42247384723221876
MATS5se,-0.379382117329297
MATS6dv,-0.2005364956880723
MATS6pe,-0.06510083204361203
MATS6se,-0.07093104651883962
MATS7dv,-0.12813118361826534
MATS7pe,-0.19316440194979412
MATS7se,-0.15473112029286193
MATS8dv,-0.1667587986566429
MATS8pe,0.26523016176056396
MATS8se,0.23919097462901256
MAXaaCH,1.41343537414966
MAXaasC,0.329796810699589
MAXdssC,-0.9119538926681783
MAXssNH,2.3587037037037035
MDEC-22,2.880805202807981
MDEC-23,12.062145503144317
MDEC-33,9.497351313523126
MDEO-11,0.14285714285714285
MINaaCH,1.0006430041152263
MINaasC,-0.944990997942387
MINdssC,-0.9119538926681783
MINssNH,2.3587037037037035
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.966666666666667
SM1_Dzi,1.3726283175666714
SM1_Dzm,3.075973519599019
SM1_Dzp,-5.774261649800346
SM1_Dzv,-1.7625252016961324
SddssSe,0
SpAD_Dt,283.91808829934996
SpAbs_A,24.192696716193872
SpAbs_D,168.88161910257037
SpMAD_A,1.2096348358096936
SpMAD_D,8.444080955128516
SpMax_A,2.383396690863904
SpMax_D,84.44080955128516
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,49.33
TpiPC10,7.75407945120312
VAdjMat,5.392317422778761
VE1_DzZ,4.426637411470368
VE1_Dzi,4.416697182430081
VE1_Dzm,4.427034663109898
VE1_Dzp,4.389398517209954
VE1_Dzv,4.416698064689959
VE2_DzZ,0.2213318705735184
VE2_Dzi,0.22083485912150405
VE2_Dzm,0.2213517331554949
VE2_Dzp,0.21946992586049768
VE2_Dzv,0.22083490323449798
VE3_DzZ,2.1807874270636995
VE3_Dzi,2.1785393535296507
VE3_Dzm,2.1808771642115063
VE3_Dzp,2.172339386234953
VE3_Dzv,2.178539553285204
VR1_DzZ,99.43087294619188
VR1_Dzi,100.9421731999003
VR1_Dzm,99.34470567061669
VR1_Dzp,103.03937765104257
VR1_Dzv,101.1308211537572
VR2_DzZ,4.971543647309594
VR2_Dzi,5.047108659995015
VR2_Dzm,4.967235283530835
VR2_Dzp,5.151968882552128
VR2_Dzv,5.05654105768786
VR3_DzZ,5.2926098390184855
VR3_Dzi,5.307694990860872
VR3_Dzm,5.291742858461094
VR3_Dzp,5.3282584030204445
VR3_Dzv,5.309562118225072
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04488959454956774
Xch-7dv,0.13177828020586285
Xpc-4dv,1.6544496641262962
Xpc-5dv,2.5208275560026236
Xpc-6dv,2.4977830069756775
Zagreb1,102.0
Zagreb2,119.0
fragCpx,61.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,21
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,7.321855555555556
AATS1are,6.794785714285714
AATS2are,6.829534883720931
AATS3are,7.049357142857144
AATS4are,7.444157692307693
AATS5are,7.019512195121953
AATS6are,6.9990303030303025
AATS7are,7.063529411764706
AATS8are,7.0632
AATSC0dv,4.862202953855649
AATSC0pe,0.24644801097393684
AATSC0se,0.17817560768175578
AATSC1dv,0.31663157340137477
AATSC1pe,-0.02530727023319612
AATSC1se,-0.017475417205565332
AATSC2dv,-0.05741922477294403
AATSC2pe,0.0018337289054774194
AATSC2se,-0.0022912579832200797
AATSC3dv,-0.38850556452039964
AATSC3pe,-0.0367728125612385
AATSC3se,-0.029392155300803437
AATSC4dv,0.6524563186911402
AATSC4pe,0.06862093489500892
AATSC4se,0.047284308984910824
AATSC5dv,-1.0331341647681238
AATSC5pe,-0.10411783933888717
AATSC5se,-0.06759663929873866
AATSC6dv,-0.9750491416904057
AATSC6pe,-0.016043970569896517
AATSC6se,-0.012638182316997136
AATSC7dv,-0.6229998194697501
AATSC7pe,-0.04760498265149681
AATSC7se,-0.027569311385459528
AATSC8dv,-0.8108151234097484
AATSC8pe,0.06536544581618652
AATSC8se,0.042617997256515744
AETA_eta,0.6940882690210634
ATSC0are,7.552229629629626
ATSC1are,-0.776301097393689
ATSC2are,0.08879355281207157
ATSC3are,-2.581935528120713
ATSC4are,4.385931824417006
ATSC5are,-4.155567215363511
ATSC6are,-1.0394176954732504
ATSC7are,-1.6828299039780505
ATSC8are,0.9029670781893008
BCUTZ-1h,35.00142619960543
BCUTZ-1l,5.693141242159969
BCUTc-1h,0.44384870677214944
BCUTc-1l,-0.3525603059199378
BCUTd-1h,3.2501501704017293
BCUTd-1l,0.9778739649528554
BCUTi-1h,17.425812396712143
BCUTi-1l,10.954242495899638
BCUTm-1h,79.9051819938413
BCUTm-1l,11.705140423693205
BCUTp-1h,3.060304017925835
BCUTp-1l,0.5452382807058287
BCUTs-1h,8.002959838188454
BCUTs-1l,1.0427271347910625
BCUTv-1h,26.52493421255381
BCUTv-1l,13.303154698700965
BalabanJ,1.9166064347883072
Diameter,10
ETA_beta,28.5
GATS1are,0.6628350021585132
GATS2are,0.6324945638975187
GATS3are,1.088204180775935
GATS4are,0.8872446057136916
GATS5are,1.3961879106467503
GATS6are,0.992861920233871
GATS7are,1.3573521723836102
GATS8are,0.9897050760579899
HybRatio,0.0
Lipinski,True
LogEE_Dt,141.95904414967498
MATS1are,-0.09911987517754656
MATS2are,0.007382467699586798
MATS3are,-0.16483367608458463
MATS4are,0.30154151378702665
MATS5are,-0.3623556457456369
MATS6are,-0.11260683290086425
MATS7are,-0.1769497207161606
MATS8are,0.10760668176481618
NsssssAs,0
RotRatio,0.09523809523809523
SM1_Dzpe,1.67424606284258
SM1_Dzse,1.5581326805334963
SMR_VSA1,18.681894674262168
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,56.475167547761664
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,122.37125884472744
SpAD_Dzi,125.36172321818373
SpAD_Dzm,122.08803402543805
SpAD_Dzp,183.20536549384076
SpAD_Dzv,157.287067795225
SpAbs_Dt,283.91808829934996
SpDiam_A,4.76679338172781
SpDiam_D,127.39732531129616
SpMAD_Dt,14.195904414967497
SpMax_Dt,141.95904414967498
SsssssAs,0
VE1_Dzpe,4.420618167245397
VE1_Dzse,4.420840834035182
VE2_Dzpe,0.22103090836226985
VE2_Dzse,0.22104204170175912
VE3_Dzpe,2.1794267237133456
VE3_Dzse,2.179477092501981
VMcGowan,202.44999999999996
VR1_Dzpe,100.49783816893748
VR1_Dzse,100.50538606035633
VR2_Dzpe,5.0248919084468735
VR2_Dzse,5.025269303017817
VR3_Dzpe,5.303283397070875
VR3_Dzse,5.303358499263403
mZagreb1,8.38888888888889
mZagreb2,4.388888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,21
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.279712208504801
AATSC1are,-0.02772503919263175
AATSC2are,0.0020649663444667807
AATSC3are,-0.04610599157358416
AATSC4are,0.08434484277725011
AATSC5are,-0.10135529793569538
AATSC6are,-0.031497505923431826
AATSC7are,-0.04949499717582501
AATSC8are,0.030098902606310027
AETA_beta,1.425
BCUTdv-1h,7.005156104287532
BCUTdv-1l,0.2550789754009395
BCUTpe-1h,3.9899741598507825
BCUTpe-1l,2.240634002452177
BCUTse-1h,4.011345011343341
BCUTse-1l,2.436556996597837
ETA_alpha,10.804761904761905
ETA_dBeta,4.5
ETA_eta_B,0.5174589568577694
ETA_eta_F,19.86379447127884
ETA_eta_L,3.8215251718483665
ETA_eta_R,33.74555985170011
ETA_psi_1,0.5905778240499742
LabuteASA,129.42522349294063
LogEE_DzZ,61.01647229160913
LogEE_Dzi,62.7494930249702
LogEE_Dzm,60.80407913511759
LogEE_Dzp,90.1591173344703
LogEE_Dzv,78.20290259718846
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.78083009534964
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,56.12535606974514
PEOE_VSA8,5.687386274683562
PEOE_VSA9,8.945439031664828
SM1_Dzare,1.7127666105014416
SpAD_Dzpe,126.46728903129207
SpAD_Dzse,127.65440844668188
SpAbs_DzZ,120.29459217806075
SpAbs_Dzi,124.12635773237375
SpAbs_Dzm,119.93485256171874
SpAbs_Dzp,186.0924963187409
SpAbs_Dzv,158.1683303960731
SpDiam_Dt,205.67725243477034
SpMAD_DzZ,6.118562942236371
SpMAD_Dzi,6.268086160909187
SpMAD_Dzm,6.104401701271902
SpMAD_Dzp,9.160268274692038
SpMAD_Dzv,7.86435338976125
SpMax_DzZ,61.01647229160913
SpMax_Dzi,62.7494930249702
SpMax_Dzm,60.80407913511759
SpMax_Dzp,90.1591173344703
SpMax_Dzv,78.20290259718846
VE1_Dzare,4.419559068495831
VE2_Dzare,0.22097795342479154
VE3_Dzare,2.179187113414504
VR1_Dzare,100.57887110727002
VR2_Dzare,5.028943555363501
VR3_Dzare,5.304089387411685
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5402380952380953
AETA_dBeta,0.225
AETA_eta_B,0.02587294784288847
AETA_eta_F,0.993189723563942
AETA_eta_L,0.19107625859241834
AETA_eta_R,1.6872779925850054
BCUTare-1h,4.108965727140616
BCUTare-1l,2.1898210078041744
ETA_beta_s,12.0
ETA_dPsi_A,0.1234221759500258
ETA_dPsi_B,0.0
ETA_eta_BR,0.6894589568577694
ETA_eta_FL,5.57522943366696
ETA_eta_RL,9.396754605515326
LogEE_Dzpe,63.31735681878816
LogEE_Dzse,63.90511085736762
PEOE_VSA10,22.94740500707269
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,11.013707124192212
SlogP_VSA3,0.0
SlogP_VSA4,11.63444168209179
SlogP_VSA5,10.357988675768818
SlogP_VSA6,39.27727437397288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,125.53608475811666
SpAbs_Dzpe,124.96046757473368
SpAbs_Dzse,126.25208903420176
SpDiam_DzZ,95.19447150773519
SpDiam_Dzi,95.79741465369733
SpDiam_Dzm,94.9691037745439
SpDiam_Dzp,137.6137716396411
SpDiam_Dzv,121.31341109523629
SpMAD_Dzpe,6.323364451564603
SpMAD_Dzse,6.382720422334094
SpMax_Dzpe,63.31735681878816
SpMax_Dzse,63.90511085736762
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6
AETA_eta_BR,0.03447294784288847
AETA_eta_FL,0.278761471683348
AETA_eta_RL,0.4698377302757663
DetourIndex,1382
EState_VSA1,23.10507290314029
EState_VSA2,11.436898107967467
EState_VSA3,8.945439031664828
EState_VSA4,12.13273413692322
EState_VSA5,18.19910120538483
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,37.17667639990503
EState_VSA9,0.0
ETA_beta_ns,16.5
ETA_shape_p,0.36139268400176283
ETA_shape_x,0.0
ETA_shape_y,0.37020713970912295
GhoseFilter,True
LogEE_Dzare,62.8536807095834
SlogP_VSA10,14.468216370033202
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,123.9945948086654
SpDiam_Dzpe,97.41510476146459
SpDiam_Dzse,98.38281660012626
SpMAD_Dzare,6.276804237905833
SpMax_Dzare,62.8536807095834
TopoPSA(NO),49.33
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.593453325774757
VSA_EState9,26.55480300453515
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.825
EState_VSA10,18.681894674262168
ETA_dAlpha_A,0.040238095238095274
ETA_dAlpha_B,0.0
FilterItLogS,-5.761657608268857
SpDiam_Dzare,96.52753698726522
ETA_beta_ns_d,3.0
ETA_epsilon_1,0.7553791887125221
ETA_epsilon_2,0.9147619047619046
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.6152625152625155
ETA_epsilon_5,0.8588744588744587
AETA_beta_ns_d,0.15
ETA_dEpsilon_A,0.31744815422976314
ETA_dEpsilon_B,0.14011667345000656
ETA_dEpsilon_C,-0.17733148077975658
ETA_dEpsilon_D,0.055887445887445875
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7
MDEDescriptor,"0.0,0.0,0.0,0.0,2.880805202807981,12.062145503144317,0.0,9.497351313523126,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,37.465551
BCUTDescriptor,"11.997415716344761,78.91933764991113,-0.35725070648609164,0.24113088811535505,4.562229062450539,11.015122512739856"
BPolDescriptor,14.256448999999996
TPSADescriptor,49.33
ALOGPDescriptor,"5.005,25.050024999999998,76.00770000000001"
XLogPDescriptor,4.505
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,404.88115916000004
ChiPathDescriptor,"14.861442840636295,9.396754605515328,8.826922291303616,7.200620977837568,5.842525118087475,3.577536386471768,2.5604368204203976,1.2978233686768958,12.926064202178267,6.918373902350613,5.547955622921292,3.6735637701911976,2.732471048964306,1.2472754813945635,0.8672574552919219,0.3038990242201862"
ChiChainDescriptor,"0.0,0.0,0.0,0.12359693729953272,0.3813168502864596,0.0,0.0,0.0,0.04488959454956774,0.13177828020586285"
AtomCountDescriptor,27
BondCountDescriptor,21
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.6861966480504973,0.0,0.5078677873714245,0.0,0.9288217237106483,0.0,0.16680813356577226,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.1199999999999997
WeightedPathDescriptor,"39.65934335448451,1.9829671677242255,18.214278863681766,5.05832796480251,3.051715485207853"
FractionalPSADescriptor,0.12183822063329422
WienerNumbersDescriptor,"822.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8813029432496435,6.250504119327616,7.535438987114998,1.6544496641262965,2.5208275560026228,2.435560637968629"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.3718820861678,6.84,3.814404432132964"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,404.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"111.42918823307448,34.465468965965506,56.9861256186846,76.15055134862872,103.80798657279082"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.4008726694087012,-0.11211553560285578,0.008756069507833909,-0.2705342094240387,0.2263546602272373"
EccentricConnectivityIndexDescriptor,327
AutocorrelationDescriptorPolarizability,"1372.4875714132518,1581.2494718206387,2150.018438080235,2115.7164666194303,1622.3364041142727"
