DLiP-ID,C000LK
AATSC4i,-0.12139672014713077
AATSC4m,-17.222397885388524
AATSC4p,-0.05062805723760445
AATSC4s,-0.41820762392748606
AATSC4v,-9.057202904328356
AATSC5Z,-1.690972222222222
AATSC5c,-0.0010063652647307058
AATSC5d,-0.006450617283950608
AATSC5i,0.04323016185688733
AATSC5m,-7.565579171404323
AATSC5p,0.002760102542967775
AATSC5s,-0.3031718202255755
AATSC5v,-1.8608557228481735
AATSC6Z,-0.22601010101010066
AATSC6c,0.002293213073816856
AATSC6d,0.006133557800224464
AATSC6i,0.24018599010656028
AATSC6m,-0.9213565995398458
AATSC6p,0.029210568932488988
AATSC6s,-0.21112861727702265
AATSC6v,2.6342541460041065
AATSC7Z,0.13220815752461348
AATSC7c,-0.004100946136467741
AATSC7d,-0.058202844194405384
AATSC7i,-0.22975924910805506
AATSC7m,0.3968304995843095
AATSC7p,-0.039784721940432
AATSC7s,-0.13631238195011175
AATSC7v,-3.5747710723131387
AATSC8Z,-0.28325508607198757
AATSC8c,0.0031946879611254708
AATSC8d,0.033566336289340984
AATSC8i,0.1838537939417991
AATSC8m,-1.5520130271326733
AATSC8p,0.01102804076887129
AATSC8s,0.5238312767935155
AATSC8v,-3.132884105198767
ATS0are,285.9767999999999
ATS1are,301.09970000000004
ATS2are,501.99929999999995
ATS3are,597.5189000000001
ATS4are,670.0740000000004
ATS5are,612.4899999999998
ATS6are,536.0699
ATS7are,476.33179999999993
ATS8are,449.6836999999998
ATSC0dv,189.30864197530866
ATSC0pe,5.485897777777776
ATSC0se,3.687881199999998
ATSC1dv,25.88751714677639
ATSC1pe,0.24874009876543296
ATSC1se,0.44404270222222153
ATSC2dv,61.9588477366255
ATSC2pe,2.85535051851852
ATSC2se,2.1759664533333307
ATSC3dv,24.90397805212619
ATSC3pe,0.4599224691358006
ATSC3se,-0.5907657777777774
ATSC4dv,-111.9958847736626
ATSC4pe,-4.254912740740738
ATSC4se,-2.882682586666665
ATSC5dv,-43.36213991769547
ATSC5pe,-2.678188592592591
ATSC5se,-1.9123285599999993
ATSC6dv,-20.689986282578868
ATSC6pe,-0.5576289876543209
ATSC6se,-0.339327902222222
ATSC7dv,-38.924554183813456
ATSC7pe,-0.17183832098765464
ATSC7se,-0.016849395555555695
ATSC8dv,-5.943758573388205
ATSC8pe,1.2887923950617297
ATSC8se,1.554004995555555
AXp-0dv,0.6081160964654749
AXp-1dv,0.3603347923421751
AXp-2dv,0.21152251807346684
AXp-3dv,0.12579724384666086
AXp-4dv,0.06805610358352095
AXp-5dv,0.03798761304761053
AXp-6dv,0.021551629813010252
AXp-7dv,0.011589229387812823
BertzCT,1031.9834007286563
ECIndex,698
ETA_eta,19.94663497525273
GATS1dv,0.6280411489972221
GATS1pe,0.572898722706485
GATS1se,0.5020671490177072
GATS2dv,0.7368392009711953
GATS2pe,0.5450179608931706
GATS2se,0.5072020549569014
GATS3dv,0.8936796798308542
GATS3pe,0.8716159110443011
GATS3se,1.0040392270428031
GATS4dv,1.3877120432103975
GATS4pe,1.66001320367055
GATS4se,1.7769163262974665
GATS5dv,1.166158536585366
GATS5pe,1.4106920714689057
GATS5se,1.4882394959830418
GATS6dv,0.9955817138385288
GATS6pe,0.9478804036531646
GATS6se,0.9163170033785255
GATS7dv,1.012894321050433
GATS7pe,0.8127421315113622
GATS7se,0.751894940430802
GATS8dv,1.0562774061874836
GATS8pe,1.0103539686797673
GATS8se,0.9308414250299865
LogEE_A,4.218200930315579
LogEE_D,160.98812957037475
MATS1dv,0.13092862752498263
MATS1pe,0.043412295190096775
MATS1se,0.11528225694610389
MATS2dv,0.18882122181978706
MATS2pe,0.3002822279172876
MATS2se,0.3404028474503085
MATS3dv,0.06231422432434286
MATS3pe,0.03971237170666991
MATS3se,-0.07587999880598961
MATS4dv,-0.26100207919348783
MATS4pe,-0.3421805257153945
MATS4se,-0.34485159918160185
MATS5dv,-0.1073696524064171
MATS5pe,-0.2288414683669724
MATS5se,-0.24306748614895732
MATS6dv,-0.055888133322266595
MATS6pe,-0.05197894645864066
MATS6se,-0.047051393629491095
MATS7dv,-0.11712204037358863
MATS7pe,-0.01784258326884291
MATS7se,-0.002602512510984736
MATS8dv,-0.01989962469482344
MATS8pe,0.14889819013764458
MATS8se,0.2670727960710806
MAXaaCH,1.7577961677473883
MAXaasC,0.8411030613852793
MAXdssC,-0.32507163037646425
MAXsCH3,1.963129552025656
MAXssNH,2.6918179528787842
MAXsssN,1.1828261194540053
MDEC-11,0.08333333333333334
MDEC-12,3.1179596919960866
MDEC-13,2.21799630968266
MDEC-22,10.306197010894023
MDEC-23,13.16808022120727
MDEC-33,3.6334174258455274
MDEN-22,1.6509636244473134
MDEN-23,0.3968502629920499
MDEO-11,0.5952753944880748
MINaaCH,1.5419346278400419
MINaasC,0.20584972415669545
MINdssC,-0.32507163037646425
MINsCH3,1.4771096944414945
MINssNH,2.6918179528787842
MINsssN,1.1828261194540053
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5714285714285716
SM1_Dzi,1.2465999089259103
SM1_Dzm,2.568514856090708
SM1_Dzp,-4.471334203675763
SM1_Dzv,-2.1591241968048562
SddssSe,0
SpAD_Dt,446.94252078714476
SpAbs_A,34.838712658100754
SpAbs_D,321.9762591407497
SpMAD_A,1.2903226910407686
SpMAD_D,11.925046634842577
SpMax_A,2.427729042286111
SpMax_D,160.98812957037475
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,128.88
TpiPC10,8.23548490697615
VAdjMat,5.857980995127572
VE1_DzZ,5.113092140577947
VE1_Dzi,5.106656618861331
VE1_Dzm,5.113099871898252
VE1_Dzp,5.121243612373099
VE1_Dzv,5.11796627257527
VE2_DzZ,0.18937378298436838
VE2_Dzi,0.18913543032819746
VE2_Dzm,0.1893740693295649
VE2_Dzp,0.18967568934715182
VE2_Dzv,0.18955430639167667
VE3_DzZ,2.625056109790276
VE3_Dzi,2.623796681066782
VE3_Dzm,2.625057621852693
VE3_Dzp,2.6266490756095817
VE3_Dzv,2.62600892076432
VR1_DzZ,160.56994960733115
VR1_Dzi,161.34022753495807
VR1_Dzm,160.56976106403872
VR1_Dzp,160.77188440640236
VR1_Dzv,160.8448347834696
VR2_DzZ,5.947035170641895
VR2_Dzi,5.975563982776225
VR2_Dzm,5.947028187556989
VR2_Dzp,5.954514237274162
VR2_Dzv,5.957216103091467
VR3_DzZ,6.071981443735688
VR3_Dzi,6.07676712280049
VR3_Dzm,6.071980269522185
VR3_Dzp,6.073238266248527
VR3_Dzv,6.073691914171446
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.13377268470676865
Xch-7dv,0.14585641500603477
Xpc-4dv,3.102298727765241
Xpc-5dv,3.6021433525933775
Xpc-6dv,4.134481631741162
Zagreb1,140.0
Zagreb2,164.0
fragCpx,139.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,29
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.355039999999998
AATS1are,6.406376595744682
AATS2are,6.435888461538461
AATS3are,6.289672631578949
AATS4are,6.569352941176475
AATS5are,6.380104166666665
AATS6are,6.091703409090909
AATS7are,6.029516455696202
AATS8are,6.3335732394366175
AATSC0dv,4.206858710562415
AATSC0pe,0.1219088395061728
AATSC0se,0.0819529155555555
AATSC1dv,0.5507982371654551
AATSC1pe,0.005292342526924105
AATSC1se,0.009447717068557905
AATSC2dv,0.794344201751609
AATSC2pe,0.036607057929724615
AATSC2se,0.02789700581196578
AATSC3dv,0.26214713739080203
AATSC3pe,0.004841289148797901
AATSC3se,-0.0062185871345029195
AATSC4dv,-1.0979988703300254
AATSC4pe,-0.04171483079157586
AATSC4se,-0.02826159398692809
AATSC5dv,-0.4516889574759945
AATSC5pe,-0.027897797839506158
AATSC5se,-0.019920089166666658
AATSC6dv,-0.23511348048385078
AATSC6pe,-0.0063366930415263735
AATSC6se,-0.003855998888888886
AATSC7dv,-0.4927158757444741
AATSC7pe,-0.0021751686200968943
AATSC7se,-0.0002132834880450088
AATSC8dv,-0.08371490948434092
AATSC8pe,0.018152005564249715
AATSC8se,0.021887394303599365
AETA_eta,0.7387642583426938
ATSC0are,5.925519999999999
ATSC1are,0.01671688888888828
ATSC2are,3.0759453333333315
ATSC3are,0.40380222222222145
ATSC4are,-4.394058666666666
ATSC5are,-2.799575999999999
ATSC6are,-0.4813435555555551
ATSC7are,-0.377379555555555
ATSC8are,1.7945728888888888
BCUTZ-1h,16.013263569716024
BCUTZ-1l,5.693276249696191
BCUTc-1h,0.4588532205566435
BCUTc-1l,-0.3872933815333664
BCUTd-1h,4.048523483545872
BCUTd-1l,0.971398012738798
BCUTi-1h,14.690960678436785
BCUTi-1l,10.312020303149403
BCUTm-1h,32.06678840189547
BCUTm-1l,11.70507565887692
BCUTp-1h,2.9547781550257226
BCUTp-1l,0.7517514605972183
BCUTs-1h,7.014575380260714
BCUTs-1l,0.2975942752073436
BCUTv-1h,24.442571207248747
BCUTv-1l,14.701063853019457
BalabanJ,1.4465071474214999
Diameter,16
ETA_beta,38.25
GATS1are,0.6233635514671053
GATS2are,0.5587409660638675
GATS3are,0.8846477431072448
GATS4are,1.6905044024927471
GATS5are,1.4261192126035631
GATS6are,0.9240497036547001
GATS7are,0.8092065540666746
GATS8are,0.9800730152832366
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,223.47126039357238
MATS1are,0.0027011185372580026
MATS2are,0.2994815385238503
MATS3are,0.03227982300998139
MATS4are,-0.32715361590504244
MATS5are,-0.22146600635893554
MATS6are,-0.041539238903773965
MATS7are,-0.03627749766681798
MATS8are,0.19195030176468497
MAXddssS,-3.6576786531169625
MAXssCH2,0.7544216404985583
MINddssS,-3.6576786531169625
MINssCH2,0.7544216404985583
NsssssAs,0
RotRatio,0.20689655172413793
SM1_Dzpe,1.4441554467564264
SM1_Dzse,1.4492485814243974
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,18.24004229813441
SMR_VSA6,16.669676577979754
SMR_VSA7,65.16837880470425
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,212.28282240671103
SpAD_Dzi,245.1949180253509
SpAD_Dzm,212.29915350957253
SpAD_Dzp,294.1115036496497
SpAD_Dzv,292.06095652742704
SpAbs_Dt,446.94252078714476
SpDiam_A,4.854252848905169
SpDiam_D,248.64391457240367
SpMAD_Dt,16.553426695820175
SpMax_Dt,223.47126039357238
SsssssAs,0
VE1_Dzpe,5.10867854357305
VE1_Dzse,5.109757861970787
VE2_Dzpe,0.18921031642863148
VE2_Dzse,0.18925029118410322
VE3_Dzpe,2.624192541742124
VE3_Dzse,2.6244037909702675
VMcGowan,283.43000000000035
VR1_Dzpe,161.08254087810096
VR1_Dzse,160.99949003701542
VR2_Dzpe,5.966020032522258
VR2_Dzse,5.962944075445016
VR3_Dzpe,6.075168682882668
VR3_Dzse,6.074652970517776
mZagreb1,9.340277777777779
mZagreb2,5.972222222222224
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1316782222222222
AATSC1are,0.000355678486997623
AATSC2are,0.039435196581196555
AATSC3are,0.004250549707602331
AATSC4are,-0.043079006535947706
AATSC5are,-0.02916224999999999
AATSC6are,-0.005469813131313126
AATSC7are,-0.004776956399437406
AATSC8are,0.0252756744913928
AETA_beta,1.4166666666666667
BCUTdv-1h,6.022511938150988
BCUTdv-1l,0.6448313658001023
BCUTpe-1h,3.5369969448943417
BCUTpe-1l,2.241382886775326
BCUTse-1h,3.7683080672815064
BCUTse-1l,2.4376296110603386
ETA_alpha,13.266666666666667
ETA_dBeta,4.75
ETA_eta_B,0.5011615309207844
ETA_eta_F,29.139037950728774
ETA_eta_L,5.6025626890840226
ETA_eta_R,49.085672925981505
ETA_psi_1,0.568571428571429
LabuteASA,161.28546663619093
LogEE_DzZ,105.699547676259
LogEE_Dzi,122.6436293796727
LogEE_Dzm,105.70671842902124
LogEE_Dzp,145.89963456938236
LogEE_Dzv,145.63064044949041
PEOE_VSA1,0.0
PEOE_VSA2,14.416541779374388
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,36.459624283010186
PEOE_VSA7,42.81902403369567
PEOE_VSA8,12.611123474374185
PEOE_VSA9,10.582869750201336
SM1_Dzare,1.5506335390459915
SpAD_Dzpe,245.9907838698037
SpAD_Dzse,244.6827740658103
SpAbs_DzZ,210.42975963885817
SpAbs_Dzi,244.04065885041945
SpAbs_Dzm,210.4486992587265
SpAbs_Dzp,296.32454671052415
SpAbs_Dzv,293.42040509578567
SpDiam_Dt,320.11602568975206
SpMAD_DzZ,7.862326755804112
SpMAD_Dzi,9.081293260198182
SpMAD_Dzm,7.862931611465649
SpMAD_Dzp,10.89301865369073
SpMAD_Dzv,10.817072463978779
SpMax_DzZ,105.699547676259
SpMax_Dzi,122.6436293796727
SpMax_Dzm,105.70671842902124
SpMax_Dzp,145.89963456938236
SpMax_Dzv,145.63064044949041
VE1_Dzare,5.107556461803399
VE2_Dzare,0.18916875784457032
VE3_Dzare,2.623972875343774
VR1_Dzare,161.1447807420804
VR2_Dzare,5.968325212669645
VR3_Dzare,6.0755549931709485
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49135802469135803
AETA_dBeta,0.17592592592592593
AETA_eta_B,0.018561538182251276
AETA_eta_F,1.0792236278047693
AETA_eta_L,0.20750232181792677
AETA_eta_R,1.8179878861474632
BCUTare-1h,3.5809568583775944
BCUTare-1l,2.1889200428563007
ETA_beta_s,16.75
ETA_dPsi_A,0.14542857142857102
ETA_dPsi_B,0.0
ETA_eta_BR,0.7591615309207844
ETA_eta_FL,7.310489342368289
ETA_eta_RL,12.913052031452311
LogEE_Dzpe,123.0488791736706
LogEE_Dzse,122.39506290629124
PEOE_VSA10,5.007623696852765
PEOE_VSA11,0.0
PEOE_VSA12,5.131558479839333
PEOE_VSA13,15.930470882759089
SlogP_VSA1,9.622004595302565
SlogP_VSA2,31.570012312959708
SlogP_VSA3,16.444112776333593
SlogP_VSA4,0.0
SlogP_VSA5,22.289349572312204
SlogP_VSA6,59.49278709167226
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,245.3694827683815
SpAbs_Dzpe,244.65360290058473
SpAbs_Dzse,243.34087723115817
SpDiam_DzZ,166.67943561114578
SpDiam_Dzi,190.28556938286232
SpDiam_Dzm,166.69241942767454
SpDiam_Dzp,229.16389806316812
SpDiam_Dzv,227.47910054196234
SpMAD_Dzpe,9.110769772955692
SpMAD_Dzse,9.06232496540038
SpMax_Dzpe,123.0488791736706
SpMax_Dzse,122.39506290629124
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6203703703703703
AETA_eta_BR,0.02811709373780683
AETA_eta_FL,0.27075886453215886
AETA_eta_RL,0.47826118635008563
DetourIndex,2907
EState_VSA1,10.023291153407584
EState_VSA2,10.80266320486928
EState_VSA3,16.38239624621989
EState_VSA4,11.428445319778774
EState_VSA5,22.68967385190816
EState_VSA6,54.59730361615449
EState_VSA7,6.923737199690624
EState_VSA8,15.514152220608405
EState_VSA9,0.0
ETA_beta_ns,21.5
ETA_shape_p,0.1507537688442211
ETA_shape_x,0.06281407035175879
ETA_shape_y,0.2562814070351759
GhoseFilter,True
LogEE_Dzare,122.74217225600727
SlogP_VSA10,10.818944754522896
SlogP_VSA11,0.0
SpAbs_Dzare,243.93371097296867
SpDiam_Dzpe,191.47941943315854
SpDiam_Dzse,190.68012815497917
SpMAD_Dzare,9.087758621051167
SpMax_Dzare,122.74217225600727
TopoPSA(NO),92.25999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.495174548395845
VSA_EState9,43.589308741306645
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7962962962962963
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.008641975308641945
FilterItLogS,-4.954833114729434
SpDiam_Dzare,190.86896575080937
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6385185185185185
ETA_epsilon_2,0.864197530864197
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5672514619883041
ETA_epsilon_5,0.8440476190476186
AETA_beta_ns_d,0.037037037037037035
ETA_dEpsilon_A,0.19825877825877813
ETA_dEpsilon_B,0.07126705653021437
ETA_dEpsilon_C,-0.12699172172856377
ETA_dEpsilon_D,0.020149911816578436
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7777777777777778
MDEDescriptor,"0.08333333333333334,3.1179596919960866,2.21799630968266,0.0,10.306197010894023,13.16808022120727,0.0,3.6334174258455274,0.0,0.0,0.5952753944880748,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.3968502629920499,0.0"
APolDescriptor,56.28827399999997
BCUTDescriptor,"11.997945961415159,31.973790897738905,-0.27458675660656084,0.2475106839759745,5.474999016937635,12.20360810637619"
BPolDescriptor,33.35172599999999
TPSADescriptor,128.88
ALOGPDescriptor,"2.5616999999999996,6.562306889999999,106.0221"
XLogPDescriptor,4.012000000000001
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,402.08203258000003
ChiPathDescriptor,"19.440946820939043,12.913052031452311,11.786173827025909,10.091585627806472,7.521505151340755,5.388459834332198,3.3955256653010664,2.4625871730176576,15.80637979453834,9.36898708381906,7.194556196533101,5.316577866683997,3.306489500656739,2.0097522970131974,1.0678026751474974,0.6090168270640199"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3520620726159658,0.3376275020376016,0.0,0.0,0.061237243569579464,0.13377268470676865,0.12620229531060362"
AtomCountDescriptor,45
BondCountDescriptor,29
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.1989717206797446,0.16666666666666666,0.8713054538917064,0.17955837819827097,0.9866710619454871,0.022807522979332223,0.19554396096099258,0.01900626914944352"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,1,1,1,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"54.36497745586128,2.013517683550418,26.394394623817355,7.520148982423557,12.366615938323807"
FractionalPSADescriptor,0.3205316068788959
WienerNumbersDescriptor,"2095.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.423862372230211,7.520628729978061,9.740525683848672,2.0465903533306005,2.3369096615671556,2.4083406903651428"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,9,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,24
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,9.666864961332541,5.331434674261303"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1507.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"43.018834388628775,42.92477366547732,60.64367542750942,57.69352260885701,52.60555903688043"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.44113984290555086,-0.2664418833332761,0.15845913791465793,-0.13152746198236168,0.019784702400628528"
EccentricConnectivityIndexDescriptor,698
AutocorrelationDescriptorPolarizability,"2182.901885098717,2532.337648351041,3504.862119691992,3413.08809969356,2972.558630809057"
