DLiP-ID,C100JL
AATSC6v,-5.594999997448481
AATSC7Z,-37.86833333333333
AATSC7c,0.0007421522364347292
AATSC7d,0.08333333333333333
AATSC7i,0.06814370144163857
AATSC7m,-215.92561622264228
AATSC7p,-0.28748145790732665
AATSC7s,0.009923928888889003
AATSC7v,-9.355945489557309
AATSC8Z,-77.70999999999998
AATSC8c,-0.0030270289504214544
AATSC8d,0.3125
AATSC8i,0.6111183544672659
AATSC8m,-434.82430279056257
AATSC8p,-0.7217336302191973
AATSC8s,-0.015446553415637684
AATSC8v,-24.32876223831362
ATS0are,120.1139
ATS1are,130.975
ATS2are,199.2676
ATS3are,224.48
ATS4are,193.81470000000002
ATS5are,163.533
ATS6are,132.24599999999998
ATS7are,67.452
ATS8are,16.456
ATSC0dv,67.90409876543211
ATSC0pe,1.257319999999999
ATSC0se,0.5673189999999998
ATSC1dv,11.287116049382721
ATSC1pe,0.07126399999999819
ATSC1se,0.006776250000000305
ATSC2dv,-14.888039506172833
ATSC2pe,0.04728799999999808
ATSC2se,0.09004600000000065
ATSC3dv,-8.65433086419753
ATSC3pe,-0.1122279999999995
ATSC3se,-0.05506050000000017
ATSC4dv,-15.258800000000004
ATSC4pe,-0.0576479999999991
ATSC4se,-0.03985075000000016
ATSC5dv,-6.409837037037041
ATSC5pe,0.033132000000000904
ATSC5se,-0.02711400000000025
ATSC6dv,-6.312281481481488
ATSC6pe,-0.2984279999999991
ATSC6se,-0.12716925000000012
ATSC7dv,3.4406518518518476
ATSC7pe,-0.18401199999999934
ATSC7se,-0.0802320000000001
ATSC8dv,2.84347160493827
ATSC8pe,-0.12802799999999975
ATSC8se,-0.05105525
AXp-0dv,0.6901032184240653
AXp-1dv,0.35495547348568873
AXp-2dv,0.2054024186006516
AXp-3dv,0.10423653390434363
AXp-4dv,0.056292288483761256
AXp-5dv,0.031886906148812094
AXp-6dv,0.019213155404489368
AXp-7dv,0.010031493741994283
BertzCT,400.67931682193716
ECIndex,153
ETA_eta,6.462587492702972
GATS1dv,0.6114419138960648
GATS1pe,0.658429948507256
GATS1se,0.7733613212823323
GATS2dv,1.0211162456420018
GATS2pe,0.8873288025323705
GATS2se,0.9343907484149128
GATS3dv,0.9973433847881324
GATS3pe,0.8838044411923774
GATS3se,0.8460883559337866
GATS4dv,1.0779862641165943
GATS4pe,0.964984204016431
GATS4se,0.9476999392197012
GATS5dv,1.0002165103477192
GATS5pe,0.9453327031191057
GATS5se,0.9508078473360793
GATS6dv,1.132790793899792
GATS6pe,1.322059757192317
GATS6se,1.2738087619901293
GATS7dv,1.120849084184085
GATS7pe,1.5452145568881965
GATS7se,1.4887746870220575
GATS8dv,1.1669883500671727
GATS8pe,2.310045705680867
GATS8se,2.2159784295372913
LogEE_A,3.491234155160824
LogEE_D,38.8884836730331
MATS1dv,0.15830611889687218
MATS1pe,0.053980272476755735
MATS1se,0.011375560184960703
MATS2dv,-0.1370318561107967
MATS2pe,0.023506346832945328
MATS2se,0.09920124303963102
MATS3dv,-0.0670785867711915
MATS3pe,-0.04697878696040181
MATS3se,-0.05108098005939496
MATS4dv,-0.13618850325520154
MATS4pe,-0.027787819980737836
MATS4se,-0.04257211497758721
MATS5dv,-0.06742531172191597
MATS5pe,0.018822347760088877
MATS5se,-0.034138012048147585
MATS6dv,-0.08083371281666735
MATS6pe,-0.2063934469312916
MATS6se,-0.19492024156028492
MATS7dv,0.08444880143237582
MATS7pe,-0.2439209323534707
MATS7se,-0.23570513238583624
MATS8dv,0.2791654364155304
MATS8pe,-0.6788407088092123
MATS8se,-0.5999593409234196
MAXaaCH,2.0400925925925923
MAXaasC,1.1276074074074076
MDEC-22,7.937690777083813
MDEC-23,8.737028660947072
MDEC-33,1.6509636244473134
MDEN-22,0.4999999999999999
MINaaCH,1.5874074074074074
MINaasC,0.9643083900226759
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1725067385444743
SM1_Dzi,0.37308840895932094
SM1_Dzm,1.190354360649194
SM1_Dzp,-0.3485131690739165
SM1_Dzv,-0.2715727161626893
SddssSe,0
SpAD_Dt,156.17876689052068
SpAbs_A,17.101696701635365
SpAbs_D,77.7769673460662
SpMAD_A,1.3155151308950281
SpMAD_D,5.9828436420050926
SpMax_A,2.3051341488584844
SpMax_D,38.8884836730331
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,25.78
TpiPC10,7.563366888239386
VAdjMat,4.807354922057604
VE1_DzZ,3.5730996429046287
VE1_Dzi,3.556975182913087
VE1_Dzm,3.57320358361343
VE1_Dzp,3.5685815335280537
VE1_Dzv,3.5676952570088343
VE2_DzZ,0.27485381868497144
VE2_Dzi,0.273613475608699
VE2_Dzm,0.27486181412411
VE2_Dzp,0.27450627180985027
VE2_Dzv,0.27443809669298724
VE3_DzZ,1.5357977308625972
VE3_Dzi,1.5312747804381703
VE3_Dzm,1.53582682022685
VE3_Dzp,1.5345324517587777
VE3_Dzv,1.5342840655064534
VR1_DzZ,52.86519161529414
VR1_Dzi,53.8413176588904
VR1_Dzm,52.84851386922955
VR1_Dzp,53.240458482897964
VR1_Dzv,53.41867791785608
VR2_DzZ,4.066553201176472
VR2_Dzi,4.141639819914646
VR2_Dzm,4.065270297633043
VR2_Dzp,4.095419883299844
VR2_Dzv,4.109129070604314
VR3_DzZ,4.230109383260831
VR3_Dzi,4.248405423109437
VR3_Dzm,4.229793856600849
VR3_Dzp,4.237182869582003
VR3_Dzv,4.240524723019688
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04874168162164587
Xch-7dv,0.06662855354724875
Xpc-4dv,0.6783292811973953
Xpc-5dv,0.816425758831495
Xpc-6dv,0.9826229775139387
Zagreb1,64.0
Zagreb2,72.0
fragCpx,40.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,0
nBondsM,12
nBondsO,14
nBondsS,9
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,3
naHRing,1
AATS0are,6.005695
AATS1are,6.2369047619047615
AATS2are,6.2271125
AATS3are,5.907368421052631
AATS4are,5.873172727272728
AATS5are,5.840464285714285
AATS6are,5.749826086956521
AATS7are,5.6209999999999996
AATS8are,5.485333333333333
AATSC0dv,3.3952049382716054
AATSC0pe,0.06286599999999995
AATSC0se,0.02836594999999999
AATSC1dv,0.5374817166372724
AATSC1pe,0.0033935238095237235
AATSC1se,0.00032267857142858594
AATSC2dv,-0.465251234567901
AATSC2pe,0.00147774999999994
AATSC2se,0.0028139375000000204
AATSC3dv,-0.22774554905782973
AATSC3pe,-0.002953368421052618
AATSC3se,-0.001448960526315794
AATSC4dv,-0.4623878787878789
AATSC4pe,-0.0017469090909090637
AATSC4se,-0.0012075984848484895
AATSC5dv,-0.22892275132275147
AATSC5pe,0.0011832857142857465
AATSC5se,-0.0009683571428571518
AATSC6dv,-0.2744470209339777
AATSC6pe,-0.012975130434782569
AATSC6se,-0.005529097826086962
AATSC7dv,0.28672098765432064
AATSC7pe,-0.015334333333333278
AATSC7se,-0.006686000000000008
AATSC8dv,0.9478238683127566
AATSC8pe,-0.042675999999999915
AATSC8se,-0.017018416666666668
AETA_eta,0.49712211482330554
ATSC0are,1.2857749999999992
ATSC1are,0.07515624999999782
ATSC2are,-0.07115000000000317
ATSC3are,-0.07468749999999955
ATSC4are,-0.24076874999999917
ATSC5are,-0.07199999999999898
ATSC6are,-0.17728124999999836
ATSC7are,-0.0423749999999986
ATSC8are,-0.039781249999999484
BCUTZ-1h,53.000257718385626
BCUTZ-1l,5.690987057652862
BCUTc-1h,0.3701155164798907
BCUTc-1l,-0.3766054460211511
BCUTd-1h,3.143470627683806
BCUTd-1l,0.9938520179230692
BCUTi-1h,14.55574057199368
BCUTi-1l,10.43600035896728
BCUTm-1h,126.9045754167166
BCUTm-1l,11.702489648811138
BCUTp-1h,5.353303416398994
BCUTp-1l,0.9964929589084532
BCUTs-1h,3.0606027533326134
BCUTs-1l,1.0056282731608381
BCUTv-1h,32.51604685260535
BCUTv-1l,15.585951029055403
BalabanJ,1.8326492664211986
Diameter,7
ETA_beta,20.5
GATS1are,0.7084906175726885
GATS2are,1.0141232914001284
GATS3are,0.8422352277809101
GATS4are,1.0237157992791752
GATS5are,0.9622781701975183
GATS6are,1.2235743457042063
GATS7are,1.3502556823705545
GATS8are,1.8643749230360414
HybRatio,0.0
Lipinski,True
LogEE_Dt,78.08938344526034
MATS1are,0.0556686674981073
MATS2are,-0.03458517236686201
MATS3are,-0.03057238671331732
MATS4are,-0.11348832769765638
MATS5are,-0.03999811120030389
MATS6are,-0.11989470062464339
MATS7are,-0.0549279617351385
MATS8are,-0.20626340793165993
NsssssAs,0
RotRatio,0.07142857142857142
SM1_Dzpe,0.36372180451127833
SM1_Dzse,0.2920450646978924
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,46.42618125975106
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,52.621378494821954
SpAD_Dzi,55.102372307496786
SpAD_Dzm,52.62912896249846
SpAD_Dzp,59.68865622223284
SpAD_Dzv,58.97808884364321
SpAbs_Dt,156.17876689052065
SpDiam_A,4.610268297716969
SpDiam_D,58.436102201322086
SpMAD_Dt,12.01375129927082
SpMax_Dt,78.08938344526034
SsssssAs,0
VE1_Dzpe,3.560734121776152
VE1_Dzse,3.5604417496798892
VE2_Dzpe,0.27390262475201166
VE2_Dzse,0.2738801345907607
VE3_Dzpe,1.5323310020543148
VE3_Dzse,1.5322488886220096
VMcGowan,150.02999999999997
VR1_Dzpe,53.69444134653208
VR1_Dzse,53.718130657816324
VR2_Dzpe,4.130341642040929
VR2_Dzse,4.1321638967551015
VR3_Dzpe,4.245673747524498
VR3_Dzse,4.246114837635763
mZagreb1,3.5833333333333335
mZagreb2,2.9444444444444438
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,15
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.06428874999999996
AATSC1are,0.0035788690476189437
AATSC2are,-0.002223437500000099
AATSC3are,-0.0019654605263157775
AATSC4are,-0.007296022727272702
AATSC5are,-0.002571428571428535
AATSC6are,-0.0077078804347825375
AATSC7are,-0.0035312499999998834
AATSC8are,-0.013260416666666495
AETA_beta,1.5769230769230769
BCUTdv-1h,5.045582696728532
BCUTdv-1l,0.15240206759410835
BCUTpe-1h,3.1603447021732562
BCUTpe-1l,2.239744312279463
BCUTse-1h,3.322423986212535
BCUTse-1l,2.435479877229567
ETA_alpha,7.442857142857143
ETA_dBeta,4.5
ETA_eta_B,0.05404021706695783
ETA_eta_F,9.92847122088408
ETA_eta_L,2.381890094743592
ETA_eta_R,16.391058713587054
ETA_psi_1,0.7707100591715977
LabuteASA,90.18963140849763
LogEE_DzZ,26.079256357178316
LogEE_Dzi,27.579885262137218
LogEE_Dzm,26.046736575975334
LogEE_Dzp,29.722370483209797
LogEE_Dzv,29.4263737950159
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,28.657237695529666
PEOE_VSA8,5.563451491696996
PEOE_VSA9,5.693927994848461
SM1_Dzare,0.24011378542897988
SpAD_Dzpe,55.34480586909051
SpAD_Dzse,55.741389608651076
SpAbs_DzZ,51.809643060445
SpAbs_Dzi,54.78668211530042
SpAbs_Dzm,51.80503748204902
SpAbs_Dzp,59.822699748799735
SpAbs_Dzv,59.12432030619237
SpDiam_Dt,112.29110476239758
SpMAD_DzZ,4.047798345755535
SpMAD_Dzi,4.238644023653599
SpMAD_Dzm,4.048394535576805
SpMAD_Dzp,4.5914350940179105
SpMAD_Dzv,4.536776064895632
SpMax_DzZ,26.079256357140142
SpMax_Dzi,27.579885262129878
SpMax_Dzm,26.0467365759356
SpMax_Dzp,29.72237048320897
SpMax_Dzv,29.426373795014825
VE1_Dzare,3.5566165689235314
VE2_Dzare,0.27358588991719474
VE3_Dzare,1.53117395542533
VR1_Dzare,53.87690622891454
VR2_Dzare,4.144377402224196
VR3_Dzare,4.249066194704708
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5725274725274725
AETA_dBeta,0.34615384615384615
AETA_eta_B,0.004156939774381372
AETA_eta_F,0.7637285554526216
AETA_eta_L,0.1832223149802763
AETA_eta_R,1.2608506702759272
BCUTare-1h,3.176709843278759
BCUTare-1l,2.1571019261850983
ETA_beta_s,8.0
ETA_dPsi_A,0.0
ETA_dPsi_B,0.05671005917159777
ETA_eta_BR,0.22604021706695782
ETA_eta_FL,3.978283250562545
ETA_eta_RL,6.360173345306137
LogEE_Dzpe,27.70038153489874
LogEE_Dzse,27.893159809307594
PEOE_VSA10,10.027978848981403
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,9.967957041894417
SlogP_VSA3,0.0
SlogP_VSA4,3.700658774216862
SlogP_VSA5,0.0
SlogP_VSA6,42.725522485534206
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,55.838224480520424
SpAbs_Dzpe,55.03704126527328
SpAbs_Dzse,55.494274553906706
SpDiam_DzZ,40.51068139418869
SpDiam_Dzi,42.12811773126003
SpDiam_Dzm,40.47497593993877
SpDiam_Dzp,45.048159033846176
SpDiam_Dzv,44.606705009564706
SpMAD_Dzpe,4.2572927591608085
SpMAD_Dzse,4.287799200665467
SpMax_Dzpe,27.70038153489228
SpMax_Dzse,27.893159809302297
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,13
AETA_beta_s,0.6153846153846154
AETA_eta_BR,0.0173877090051506
AETA_eta_FL,0.30602178850481115
AETA_eta_RL,0.48924410348508746
DetourIndex,498
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,14.958038260762319
EState_VSA5,0.0
EState_VSA6,6.3273200747645415
EState_VSA7,36.39820241076966
EState_VSA8,32.55882766896247
EState_VSA9,0.0
ETA_beta_ns,12.5
ETA_shape_p,0.22072936660268713
ETA_shape_x,0.0
ETA_shape_y,0.20153550863723607
GhoseFilter,True
LogEE_Dzare,27.93758253145213
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,55.635051277465124
SpDiam_Dzpe,42.32698190842651
SpDiam_Dzse,42.57148208678797
SpMAD_Dzare,4.29524803696311
SpMax_Dzare,27.937582531447056
TopoPSA(NO),25.78
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.9643083900226759
VSA_EState9,23.974596428571427
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9615384615384616
EState_VSA10,0.0
ETA_dAlpha_A,0.07252747252747255
ETA_dAlpha_B,0.0
FilterItLogS,-4.0563005156020155
SpDiam_Dzare,42.58056938956193
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5878571428571431
ETA_epsilon_2,0.7428571428571428
ETA_epsilon_3,0.4405405405405409
ETA_epsilon_4,0.5056122448979595
ETA_epsilon_5,0.7428571428571428
AETA_beta_ns_d,0.038461538461538464
ETA_dEpsilon_A,0.14731660231660215
ETA_dEpsilon_B,0.08224489795918355
ETA_dEpsilon_C,-0.0650717043574186
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.9230769230769231
MDEDescriptor,"0.0,0.0,0.0,0.0,7.937690777083813,8.737028660947072,0.0,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,29.817551
BCUTDescriptor,"11.988437412125808,126.90447310477653,-0.2875124875523436,0.16207417205686933,6.696256028284097,12.025208451244918"
BPolDescriptor,13.882448999999998
TPSADescriptor,25.78
ALOGPDescriptor,"2.788999999999999,7.778520999999993,61.7229"
XLogPDescriptor,2.915000000000001
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,281.96539628000005
ChiPathDescriptor,"9.096011838247808,6.360173345306137,5.429947387442091,4.293453320333735,3.5147530689307,2.7821064096183825,1.4411716872120754,0.9340317135270713,8.97134183951285,4.969376628799641,3.6972435348117294,2.2932037458955605,1.519891789061554,1.020380996761987,0.48032888511223426,0.24075584980786277"
ChiChainDescriptor,"0.0,0.0,0.0,0.1853954059492991,0.19037142086468112,0.0,0.0,0.0,0.04874168162164587,0.06662855354724875"
AtomCountDescriptor,20
BondCountDescriptor,14
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"0.6220084679281462,0.0,0.08333333333333333,0.0,0.47520989112411216,0.0,0.02151657414559676,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,7,1,0,0,0,0"
ZagrebIndexDescriptor,64.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"26.452101578828547,2.034777044525273,8.574758236670217,0.0,6.0468574329422555"
FractionalPSADescriptor,0.09142965888764483
WienerNumbersDescriptor,"246.0,16.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.2919737681478414,1.9960301594760161,2.6335259584523563,0.6783292811973954,0.8164257588314954,0.9326462960158539"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"9.551020408163266,4.481481481481482,2.479338842975207"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,285.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"124.35862318710956,24.23064759729376,39.746230818886,35.79656746186573,33.386250517609525"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.16018969047938147,-0.1238458743808673,0.07911999528225216,-0.03589643110153248,0.0012347296796110516"
EccentricConnectivityIndexDescriptor,153
AutocorrelationDescriptorPolarizability,"1003.2868095799562,1112.141158385132,1402.8366601685182,1231.9668416055906,887.9024365441895"
