DLiP-ID,C002XJ
AATSC5m,0.4321267044176992
AATSC5p,0.002257920660795364
AATSC5s,0.057729292159374335
AATSC5v,-0.13112847039673997
AATSC6Z,-2.512069385321949
AATSC6c,-0.002525779350468913
AATSC6d,-0.2567945391803733
AATSC6i,-0.3914917128414269
AATSC6m,-11.96703893997632
AATSC6p,-0.060417105892054394
AATSC6s,-0.2960446466970233
AATSC6v,-15.937351814327934
AATSC7Z,-2.5306532401126995
AATSC7c,-0.000639735007917422
AATSC7d,-0.06381091516226649
AATSC7i,-0.23363623964484126
AATSC7m,-12.065649016009251
AATSC7p,-0.05394267924186108
AATSC7s,-0.29874130887644407
AATSC7v,-15.235519283448385
AATSC8Z,-0.8035660826976735
AATSC8c,-0.00043017896706703233
AATSC8d,0.15490545929181287
AATSC8i,0.30777445839259043
AATSC8m,-3.75792219858938
AATSC8p,0.010633760028595831
AATSC8s,-0.3029483848048313
AATSC8v,-0.04173475665234231
ATS0are,222.80470000000003
ATS1are,244.20800000000003
ATS2are,417.1099000000001
ATS3are,554.871
ATS4are,586.6158
ATS5are,562.9920000000001
ATS6are,536.2760000000002
ATS7are,489.40900000000005
ATS8are,337.4620000000001
ATSC0dv,137.02702702702706
ATSC0pe,3.2465729729729715
ATSC0se,1.8261275675675668
ATSC1dv,67.53907962016075
ATSC1pe,-0.09518772826881115
ATSC1se,-0.11551176040905732
ATSC2dv,70.51716581446314
ATSC2pe,1.0743071585098596
ATSC2se,0.4162504280496712
ATSC3dv,22.50036523009496
ATSC3pe,-0.5853490138787453
ATSC3se,-0.5551986004382755
ATSC4dv,-4.017531044558074
ATSC4pe,0.943647260774287
ATSC4se,0.47573357779400993
ATSC5dv,-57.55368882395911
ATSC5pe,0.9302077428780117
ATSC5se,0.7818838860482106
ATSC6dv,-161.7932797662528
ATSC6pe,-2.6075094229364506
ATSC6se,-1.258167848064279
ATSC7dv,-123.60189919649383
ATSC7pe,-2.2979872899926925
ATSC7se,-0.9593104777209637
ATSC8dv,-1.3148283418553675
ATSC8pe,-0.9158040905770605
ATSC8se,-0.39057096274653086
AXp-0dv,0.5785130097482698
AXp-1dv,0.3175242819099146
AXp-2dv,0.16951778498174286
AXp-3dv,0.0895487180715038
AXp-4dv,0.048218088774582134
AXp-5dv,0.027490548550033852
AXp-6dv,0.01649320774259747
AXp-7dv,0.008743138934559937
BertzCT,694.478039658466
ECIndex,272
ETA_eta,16.372865511339256
GATS1dv,0.37050523441055977
GATS1pe,0.8235856059573708
GATS1se,0.8927572445314909
GATS2dv,0.6644198610753793
GATS2pe,0.6365026109426205
GATS2se,0.7127184352965743
GATS3dv,0.9723565731926934
GATS3pe,1.087949885943185
GATS3se,1.2084691243932186
GATS4dv,1.0227387996618764
GATS4pe,0.7663930677429672
GATS4se,0.7487278968590649
GATS5dv,1.2465011577051708
GATS5pe,1.0095702470101708
GATS5se,1.036437950260257
GATS6dv,1.5159355233625786
GATS6pe,1.574468717863453
GATS6se,1.6632980831697763
GATS7dv,1.3214285714285712
GATS7pe,1.337069239866118
GATS7se,1.2318117685325387
GATS8dv,0.8979920457852361
GATS8pe,1.0786678136129964
GATS8se,0.8455954239883429
LogEE_A,3.9373137274358374
LogEE_D,74.14466371296685
MATS1dv,0.4676124007484957
MATS1pe,-0.027815886800662968
MATS1se,-0.06001118560082483
MATS2dv,0.27595689334819773
MATS2pe,0.17744179984877342
MATS2se,0.12222955024457977
MATS3dv,0.06603850441643082
MATS3pe,-0.07251095397131432
MATS3se,-0.12227316295977349
MATS4dv,-0.011069516564022063
MATS4pe,0.10973878892500293
MATS4se,0.0983576946805547
MATS5dv,-0.16891990395334877
MATS5pe,0.1152308267859489
MATS5se,0.17219678821042447
MATS6dv,-0.5021537554694053
MATS6pe,-0.34157272862696236
MATS6se,-0.29301505952573403
MATS7dv,-0.3973208415516108
MATS7pe,-0.31177758691552837
MATS7se,-0.2313931579672021
MATS8dv,-0.005820157144242887
MATS8pe,-0.17109972013432279
MATS8se,-0.12973009275067715
MAXaaCH,1.9128982426303855
MAXaasC,1.1412962962962965
MAXsCH3,1.9015529730410683
MAXsNH2,5.975846560846561
MDEC-12,1.493606728369726
MDEC-13,1.8573538329747523
MDEC-22,8.363501258175278
MDEC-23,17.889539823235616
MDEC-33,9.646461725219213
MDEN-11,0.25
MDEN-12,0.7071067811865476
MINaaCH,1.9128155706727135
MINaasC,0.31685468631897207
MINsCH3,1.9015529730410683
MINsNH2,5.975846560846561
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.6785714285714287
SM1_Dzi,0.8488829422512447
SM1_Dzm,0.6767661145452564
SM1_Dzp,-2.636839718884606
SM1_Dzv,-1.356968362788312
SddssSe,0
SpAD_Dt,384.49850882006734
SpAbs_A,25.960854734980668
SpAbs_D,148.28932742593366
SpMAD_A,1.2980427367490335
SpMAD_D,7.414466371296685
SpMax_A,2.4872150351359776
SpMax_D,74.14466371296685
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,75.84
TpiPC10,8.397621056275392
VAdjMat,5.459431618637297
VE1_DzZ,4.397964972018875
VE1_Dzi,4.396789522181722
VE1_Dzm,4.397964370212621
VE1_Dzp,4.390200712439372
VE1_Dzv,4.39155410229376
VE2_DzZ,0.21989824860094376
VE2_Dzi,0.2198394761090861
VE2_Dzm,0.21989821851063107
VE2_Dzp,0.21951003562196858
VE2_Dzv,0.21957770511468802
VE3_DzZ,2.174289108135758
VE3_Dzi,2.174021801107477
VE3_Dzm,2.174288971298312
VE3_Dzp,2.172522126975314
VE3_Dzv,2.172830354634513
VR1_DzZ,107.80656344446575
VR1_Dzi,107.79806858535076
VR1_Dzm,107.80673055239522
VR1_Dzp,108.58942566307398
VR1_Dzv,108.35755440869853
VR2_DzZ,5.390328172223287
VR2_Dzi,5.389903429267538
VR2_Dzm,5.390336527619761
VR2_Dzp,5.429471283153699
VR2_Dzv,5.417877720434927
VR3_DzZ,5.373485722566056
VR3_Dzi,5.373406922226385
VR3_Dzm,5.3734872726368
VR3_Dzp,5.3807212137341
VR3_Dzv,5.378583628388696
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.034020690871988585
Xch-6dv,0.06500646116735656
Xch-7dv,0.12002324023617267
Xpc-4dv,1.1440079028623198
Xpc-5dv,1.756796370264928
Xpc-6dv,2.4688429289355187
Zagreb1,106.0
Zagreb2,127.0
fragCpx,104.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,1
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,0
nBondsM,12
nBondsO,22
nBondsS,27
nBondsT,1
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,2
AATS0are,6.021748648648649
AATS1are,6.26174358974359
AATS2are,6.045071014492755
AATS3are,6.03120652173913
AATS4are,5.985875510204082
AATS5are,6.119478260869566
AATS6are,6.16409195402299
AATS7are,5.82629761904762
AATS8are,5.532163934426231
AATSC0dv,3.7034331628926234
AATSC0pe,0.08774521548575599
AATSC0se,0.04935479912344775
AATSC1dv,1.7317712723118142
AATSC1pe,-0.002440710981251568
AATSC1se,-0.0029618400104886493
AATSC2dv,1.0219879103545382
AATSC2pe,0.015569668963911008
AATSC2se,0.006032614899270598
AATSC3dv,0.24456918728364088
AATSC3pe,-0.006362489281290709
AATSC3se,-0.006034767396068212
AATSC4dv,-0.04099521474038851
AATSC4pe,0.009629053681370275
AATSC4se,0.004854424263204183
AATSC5dv,-0.6255835741734685
AATSC5pe,0.010110953726934909
AATSC5se,0.008498737891828376
AATSC6dv,-1.8596928708764688
AATSC6pe,-0.029971372677430465
AATSC6se,-0.01446169940303769
AATSC7dv,-1.4714511809106408
AATSC7pe,-0.027356991547532055
AATSC7se,-0.011420362830011473
AATSC8dv,-0.021554562981235533
AATSC8pe,-0.015013181812738696
AATSC8se,-0.006402802667975916
AETA_eta,0.8186432755669628
ATSC0are,3.3503189189189175
ATSC1are,-0.15860372534697112
ATSC2are,1.028126880934987
ATSC3are,-0.7733254200146114
ATSC4are,1.0219120525931324
ATSC5are,1.1373907962016037
ATSC6are,-2.5567877282688123
ATSC7are,-2.167707815924029
ATSC8are,-0.9382392987582119
BCUTZ-1h,8.022514954995641
BCUTZ-1l,5.69451012522076
BCUTc-1h,0.4129184377781113
BCUTc-1l,-0.5355814928924505
BCUTd-1h,3.2884315204095693
BCUTd-1l,0.9113422281724894
BCUTi-1h,14.563444722477232
BCUTi-1l,10.959332251959111
BCUTm-1h,16.01029569119663
BCUTm-1l,11.708851754151983
BCUTp-1h,1.9926879274079312
BCUTp-1l,0.751353726531383
BCUTs-1h,6.027272931624645
BCUTs-1l,1.3230372365198544
BCUTv-1h,20.889440088493345
BCUTv-1l,14.70256322021547
BalabanJ,1.8237387671657137
Diameter,8
ETA_beta,26.0
GATS1are,0.8490672746951696
GATS2are,0.6411719262462832
GATS3are,1.120758326881486
GATS4are,0.7547329014227915
GATS5are,1.0169557494114416
GATS6are,1.6044442723484167
GATS7are,1.310561802103551
GATS8are,1.0410293504220451
HybRatio,0.4
Lipinski,True
LogEE_Dt,192.24925441003367
MATS1are,-0.0449122022743904
MATS2are,0.16455580133019448
MATS3are,-0.09283035966129007
MATS4are,0.1151603616137044
MATS5are,0.1365329445459597
MATS6are,-0.3245570108240432
MATS7are,-0.28499486285675224
MATS8are,-0.1698632225384918
MAXssCH2,1.189260125346435
MINssCH2,0.9285045823885109
NsssssAs,0
RotRatio,0.045454545454545456
SM1_Dzpe,0.7422735618115056
SM1_Dzse,0.6692837795551935
SMR_VSA1,4.417150937053347
SMR_VSA2,5.261891554738487
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,39.02784531432067
SMR_VSA6,5.733667477162185
SMR_VSA7,34.713812534040116
SMR_VSA8,0.0
SMR_VSA9,17.39292022336371
SpAD_DzZ,114.81242945339054
SpAD_Dzi,114.59091899872789
SpAD_Dzm,114.82553745627462
SpAD_Dzp,132.35921918987378
SpAD_Dzv,127.56397604376969
SpAbs_Dt,384.4985088200672
SpDiam_A,4.937949534311715
SpDiam_D,100.86644475693758
SpMAD_Dt,19.224925441003368
SpMax_Dt,192.24925441003367
SsssssAs,0
VE1_Dzpe,4.3978603910156915
VE1_Dzse,4.397977631475682
VE2_Dzpe,0.21989301955078458
VE2_Dzse,0.21989888157378412
VE3_Dzpe,2.1742653284450815
VE3_Dzse,2.174291986612205
VMcGowan,209.42999999999972
VR1_Dzpe,107.80068816329887
VR1_Dzse,107.80745510898342
VR2_Dzpe,5.390034408164944
VR2_Dzse,5.390372755449171
VR3_Dzpe,5.373431222718538
VR3_Dzse,5.373493993498751
mZagreb1,6.277777777777778
mZagreb2,4.472222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,1
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,33
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.09054915997078156
AATSC1are,-0.004066762188383875
AATSC2are,0.014900389578767928
AATSC3are,-0.00840571108711534
AATSC4are,0.010427674006052372
AATSC5are,0.012362943436973953
AATSC6are,-0.02938836469274497
AATSC7are,-0.02580604542766701
AATSC8are,-0.01538097211079036
AETA_beta,1.3
BCUTdv-1h,6.022430739764022
BCUTdv-1l,0.9959503321809314
BCUTpe-1h,3.490399382798933
BCUTpe-1l,2.238458114982378
BCUTse-1h,3.7034065494441477
BCUTse-1l,2.433552802075456
ETA_alpha,9.533333333333335
ETA_dBeta,1.0
ETA_eta_B,0.2115049619658631
ETA_eta_F,16.38574234517069
ETA_eta_L,5.079682576069109
ETA_eta_R,32.75860785650995
ETA_psi_1,0.597077244258873
LabuteASA,117.7837085963128
LogEE_DzZ,57.440143298123836
LogEE_Dzi,57.32639176006936
LogEE_Dzm,57.446607033864574
LogEE_Dzp,66.01426037012725
LogEE_Dzv,63.71413960374544
PEOE_VSA1,10.150818414215532
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,6.4208216229260096
PEOE_VSA7,50.303209320014886
PEOE_VSA8,11.257379486545457
PEOE_VSA9,0.0
SM1_Dzare,0.8427175430432758
SpAD_Dzpe,114.4652293955281
SpAD_Dzse,114.86467118040747
SpAbs_DzZ,114.25581832819987
SpAbs_Dzi,113.9118126449269
SpAbs_Dzm,114.2703563995234
SpAbs_Dzp,134.66536045913904
SpAbs_Dzv,128.78524757027918
SpDiam_Dt,261.62500369214797
SpMAD_DzZ,5.740621472669527
SpMAD_Dzi,5.729545949936394
SpMAD_Dzm,5.741276872813731
SpMAD_Dzp,6.617960959493689
SpMAD_Dzv,6.378198802188484
SpMax_DzZ,57.440143298123836
SpMax_Dzi,57.32639176006936
SpMax_Dzm,57.446607033864574
SpMax_Dzp,66.01426037012725
SpMax_Dzv,63.71413960374544
VE1_Dzare,4.397764550202608
VE2_Dzare,0.21988822751013043
VE3_Dzare,2.1742435356074545
VR1_Dzare,107.79256027743304
VR2_Dzare,5.389628013871652
VR3_Dzare,5.37335582252926
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,1
n11FHRing,1
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47666666666666674
AETA_dBeta,0.05
AETA_eta_B,0.010575248098293155
AETA_eta_F,0.8192871172585345
AETA_eta_L,0.25398412880345544
AETA_eta_R,1.6379303928254973
BCUTare-1h,3.5449039931161996
BCUTare-1l,2.189968314947074
ETA_beta_s,12.5
ETA_dPsi_A,0.11692275574112698
ETA_dPsi_B,0.0
ETA_eta_BR,0.4695049619658631
ETA_eta_FL,4.623026024338124
ETA_eta_RL,9.702708600407233
LogEE_Dzpe,57.269728375854626
LogEE_Dzse,57.4657997791815
PEOE_VSA10,28.97103042007318
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,4.9839785209472085
SlogP_VSA3,12.841643245852019
SlogP_VSA4,18.254850067221383
SlogP_VSA5,41.84354326589492
SlogP_VSA6,16.54988507397657
SlogP_VSA7,0.0
SlogP_VSA8,11.323698910571437
SlogP_VSA9,0.0
SpAD_Dzare,113.83062128861992
SpAbs_Dzpe,113.86171509302392
SpAbs_Dzse,114.31501112159671
SpDiam_DzZ,78.19489308246546
SpDiam_Dzi,78.33418470191594
SpDiam_Dzm,78.2033537817309
SpDiam_Dzp,89.22458450886933
SpDiam_Dzv,86.46325816073764
SpMAD_Dzpe,5.723261469776405
SpMAD_Dzse,5.743233559020373
SpMax_Dzpe,57.269728375854626
SpMax_Dzse,57.4657997791815
n10FAHRing,0
n10FaHRing,0
n11FAHRing,1
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.625
AETA_eta_BR,0.023475248098293156
AETA_eta_FL,0.2311513012169062
AETA_eta_RL,0.48513543002036164
DetourIndex,1907
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,11.381314269532023
EState_VSA4,54.02461230769538
EState_VSA5,6.4208216229260096
EState_VSA6,0.0
EState_VSA7,19.056471336613843
EState_VSA8,11.053199833739482
EState_VSA9,10.150818414215532
ETA_beta_ns,13.5
ETA_shape_p,0.13636363636363635
ETA_shape_x,0.0
ETA_shape_y,0.3671328671328671
GhoseFilter,True
LogEE_Dzare,56.957446521462124
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,113.15198806675122
SpDiam_Dzpe,78.00405573385311
SpDiam_Dzse,78.22423423923632
SpMAD_Dzare,5.691531064430996
SpMax_Dzare,56.957446521462124
TopoPSA(NO),75.84
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.739503023431594
VSA_EState9,38.427163643235076
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.675
EState_VSA10,5.261891554738487
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02333333333333325
FilterItLogS,-4.956901623738486
SpDiam_Dzare,77.6217418048117
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5693693693693695
ETA_epsilon_2,0.7983333333333331
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5214814814814818
ETA_epsilon_5,0.7530303030303028
AETA_beta_ns_d,0.025
ETA_dEpsilon_A,0.12651222651222638
ETA_dEpsilon_B,0.04788788788788778
ETA_dEpsilon_C,-0.0786243386243386
ETA_dEpsilon_D,0.04530303030303029
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.493606728369726,1.8573538329747523,0.0,8.363501258175278,17.889539823235616,0.0,9.646461725219213,0.0,0.0,0.0,0.0,0.0,0.25,0.7071067811865476,0.0,0.0,0.0,0.0"
APolDescriptor,43.597480999999995
BCUTDescriptor,"11.9936922073628,16.00054453493566,-0.3669391983969975,0.15653868724048564,4.770048386673342,11.430196262616404"
BPolDescriptor,21.820518999999997
TPSADescriptor,75.84
ALOGPDescriptor,"0.9233000000000003,0.8524828900000007,74.11179999999999"
XLogPDescriptor,2.7670000000000003
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,267.1371623
ChiPathDescriptor,"14.11251969619286,9.702708600407234,8.602687922132349,7.363193719071064,6.536097007923455,5.179164388368935,3.897175708648264,2.6817703645857645,11.570260194965396,6.985534202018121,5.255051334434028,3.850594877074664,2.893085326474928,2.0617911412525394,1.4184158658633828,0.7781393651758346"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.23125343310438656,0.31438390794735105,0.0,0.0,0.034020690871988585,0.06500646116735656,0.07582906641201342"
AtomCountDescriptor,37
BondCountDescriptor,22
SmallRingDescriptor,"3,2,2,2,0,0,1,1,1,0,0"
ChiClusterDescriptor,"1.2409873664106819,0.0,0.31054382448977325,0.0,0.5337717068859551,0.0,0.09654175851474428,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,1,5,3,1,5,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"40.98953719912737,2.0494768599563686,11.197103312369553,3.0405549686411693,8.156548343728383"
FractionalPSADescriptor,0.2838991001739783
WienerNumbersDescriptor,"718.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.05820674776942,5.5110795586607795,8.141469701906301,1.1440079028623196,1.7567963702649287,2.242952800056655"
FractionalCSP3Descriptor,0.375
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,2,0,0,1,0,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.40582726326743,2.9789075175770687"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1141.04
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"21.85440993937039,23.328911686986913,33.51925787570897,37.15982135288914,36.37778397652678"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.3148263969457676,-0.10486006868264645,-0.024955414664488893,-0.08269853400895148,-0.05149483288207886"
EccentricConnectivityIndexDescriptor,272
AutocorrelationDescriptorPolarizability,"1404.9266549114686,1674.488171818558,2403.3723057391976,2673.579601481904,2264.1940486978456"
