DLiP-ID,P0004K
AATSC5i,-0.36374642319102457
AATSC5m,-4.825505919386512
AATSC5p,-0.06676398999833925
AATSC5s,0.12058836518179078
AATSC5v,-13.65806659406501
AATSC6Z,2.356401384083045
AATSC6c,-0.0021576122929265282
AATSC6d,-0.2103342054181788
AATSC6i,-0.12231794481464149
AATSC6m,11.02364296111486
AATSC6p,-0.0038383768019885946
AATSC6s,0.15434495175401575
AATSC6v,6.490258603515661
AATSC7Z,-2.726141310414109
AATSC7c,0.005316642967079777
AATSC7d,-0.2636734010492242
AATSC7i,-0.4069804706595712
AATSC7m,-13.179878687297684
AATSC7p,-0.08653976442159599
AATSC7s,0.09501618484205841
AATSC7v,-22.381150649420608
AATSC8Z,-4.64055601956807
AATSC8c,-0.0050989233289543264
AATSC8d,0.10461162152487771
AATSC8i,0.14728410961299054
AATSC8m,-21.553533272163232
AATSC8p,0.012799517391584839
AATSC8s,-1.1783208381391772
AATSC8v,-10.496652778052335
ATS0are,218.5249
ATS1are,228.12
ATS2are,368.075
ATS3are,420.9520000000001
ATS4are,447.78200000000004
ATS5are,465.74800000000005
ATS6are,495.37500000000006
ATS7are,416.38900000000007
ATS8are,368.627
ATSC0dv,159.8823529411765
ATSC0pe,5.2036470588235275
ATSC0se,3.76215588235294
ATSC1dv,75.70934256055364
ATSC1pe,0.23737508650519049
ATSC1se,0.10453153287197202
ATSC2dv,54.90657439446368
ATSC2pe,1.4010550173010365
ATSC2se,0.6226293771626293
ATSC3dv,-77.53979238754324
ATSC3pe,-2.4127370242214528
ATSC3se,-1.7224683633217992
ATSC4dv,-81.34602076124567
ATSC4pe,-2.219479238754324
ATSC4se,-1.429081169550173
ATSC5dv,35.84429065743945
ATSC5pe,0.9948211072664364
ATSC5se,1.0729006089965398
ATSC6dv,40.048442906574394
ATSC6pe,3.1954629757785438
ATSC6se,1.5375033425605538
ATSC7dv,-140.07958477508652
ATSC7pe,-0.4791034602076098
ATSC7se,0.2596080968858119
ATSC8dv,-136.44636678200695
ATSC8pe,-5.67895674740484
ATSC8se,-3.3374926228373694
AXp-0dv,0.5820173500603648
AXp-1dv,0.29849964701905235
AXp-2dv,0.1494071820744995
AXp-3dv,0.0774035140312527
AXp-4dv,0.04280832108220249
AXp-5dv,0.021312801375265984
AXp-6dv,0.011297188389461208
AXp-7dv,0.005941753687319092
BertzCT,596.4036796989744
ECIndex,253
ETA_eta,14.259966724602151
GATS1dv,0.36857458215074107
GATS1pe,0.6897239492663517
GATS1se,0.7511583486627271
GATS2dv,0.7473167389815025
GATS2pe,0.6744787066178427
GATS2se,0.7471257268898489
GATS3dv,1.2622261844116147
GATS3pe,1.2244224551871905
GATS3se,1.2607798770429177
GATS4dv,1.188284452853989
GATS4pe,1.0945829928589192
GATS4se,1.0973971347333367
GATS5dv,0.7837688682059542
GATS5pe,0.7496924927912244
GATS5se,0.7116032783269732
GATS6dv,0.8658805793355946
GATS6pe,0.6467960130048951
GATS6se,0.6915066483770934
GATS7dv,1.5729812005981625
GATS7pe,1.4075263134672005
GATS7se,1.4076267329561911
GATS8dv,1.6013930121032198
GATS8pe,2.0646681431107377
GATS8se,1.9847716609340214
LogEE_A,3.8604441806341
LogEE_D,73.60517042723278
MATS1dv,0.4600021023862083
MATS1pe,0.04431371662408723
MATS1se,0.026991151037460463
MATS2dv,0.20131435386059732
MATS2pe,0.15783317052558696
MATS2se,0.09701608500606967
MATS3dv,-0.2536820059998868
MATS3pe,-0.24253125635866254
MATS3se,-0.2394859436340565
MATS4dv,-0.2471249868600861
MATS4pe,-0.20716869551736494
MATS4se,-0.18450196142900818
MATS5dv,0.1030069804904242
MATS5pe,0.08783838777621425
MATS5se,0.13102974711270335
MATS6dv,0.1038604425779357
MATS6pe,0.2546191254230146
MATS6se,0.16945108227175149
MATS7dv,-0.48046476298986435
MATS7pe,-0.05049038734328036
MATS7se,0.03784152890051039
MATS8dv,-0.500279109893177
MATS8pe,-0.639751999494815
MATS8se,-0.5200372482902414
MAXaaCH,1.7941203703703703
MAXaasC,0.809308390022676
MAXdssC,-0.9911451247165524
MAXsCH3,1.8502180964978585
MDEC-11,0.4724703937105774
MDEC-12,2.7718119605994485
MDEC-13,5.643375438424155
MDEC-22,2.249576847278282
MDEC-23,10.781487933366124
MDEC-33,8.618154920458675
MDEO-11,0.4999999999999999
MDEO-12,0.6761234037828131
MDEO-22,0.16666666666666669
MINaaCH,1.5074518140589568
MINaasC,0.18143518518518564
MINdssC,-0.9911451247165524
MINsCH3,1.7947668650793651
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1428571428571428
SM1_Dzi,0.9177863289708527
SM1_Dzm,1.1395624948769625
SM1_Dzp,-4.847358875538426
SM1_Dzv,-1.9153025404755315
SddssSe,0
SpAD_Dt,251.93446629675526
SpAbs_A,23.378296215335418
SpAbs_D,147.21034085446556
SpMAD_A,1.2304366429123903
SpMAD_D,7.74791267655082
SpMax_A,2.434388101817926
SpMax_D,73.60517042723278
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.56
TpiPC10,8.114397174363305
VAdjMat,5.321928094887363
VE1_DzZ,4.28067780339153
VE1_Dzi,4.27786323034236
VE1_Dzm,4.280652411402796
VE1_Dzp,4.233024089452264
VE1_Dzv,4.256705222656711
VE2_DzZ,0.22529883175744894
VE2_Dzi,0.22515069633380844
VE2_Dzm,0.22529749533698928
VE2_Dzp,0.22279074155011913
VE2_Dzv,0.22403711698193216
VE3_DzZ,2.095965248506038
VE3_Dzi,2.095307525854586
VE3_Dzm,2.095959316720183
VE3_Dzp,2.084770538564883
VE3_Dzv,2.090349325297072
VR1_DzZ,96.52501293064732
VR1_Dzi,96.74946893714866
VR1_Dzm,96.52724930771193
VR1_Dzp,99.99088337660218
VR1_Dzv,98.42460590235153
VR2_DzZ,5.080263838455122
VR2_Dzi,5.092077312481509
VR2_Dzm,5.080381542511154
VR2_Dzp,5.262678072452746
VR2_Dzv,5.180242415913239
VR3_DzZ,5.211656062284326
VR3_Dzi,5.213978729045502
VR3_Dzm,5.211679230902386
VR3_Dzp,5.246932901770615
VR3_Dzv,5.231144718954063
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.0811106942896892
Xch-7dv,0.09269689210884634
Xpc-4dv,1.0459347382728295
Xpc-5dv,1.5054114162785863
Xpc-6dv,1.6677147204377567
Zagreb1,96.0
Zagreb2,112.0
fragCpx,58.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,20
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.42720294117647
AATS1are,6.517714285714286
AATS2are,6.346120689655172
AATS3are,6.476184615384617
AATS4are,6.396885714285715
AATS5are,6.293891891891892
AATS6are,6.041158536585367
AATS7are,6.715951612903227
AATS8are,6.355637931034483
AATSC0dv,4.70242214532872
AATSC0pe,0.15304844290657435
AATSC0se,0.11065164359861589
AATSC1dv,2.1631240731586754
AATSC1pe,0.006782145328719728
AATSC1se,0.0029866152249134865
AATSC2dv,0.9466650757666152
AATSC2pe,0.024156120987948906
AATSC2se,0.010734989261424644
AATSC3dv,-1.1929198828852807
AATSC3pe,-0.03711903114186851
AATSC3se,-0.026499513281873832
AATSC4dv,-1.162086010874938
AATSC4pe,-0.03170684626791891
AATSC4se,-0.020415445279288187
AATSC5dv,0.4843823061816142
AATSC5pe,0.013443528476573464
AATSC5se,0.01449865687833162
AATSC6dv,0.48839564520212675
AATSC6pe,0.038969060680226146
AATSC6se,0.018750040762933583
AATSC7dv,-2.2593481415336534
AATSC7pe,-0.007727475164638868
AATSC7se,0.004187227369125998
AATSC8dv,-2.3525235652070164
AATSC8pe,-0.09791304736904896
AATSC8se,-0.05754297625581671
AETA_eta,0.7505245644527448
ATSC0are,5.67475588235294
ATSC1are,0.26265423875432414
ATSC2are,1.2967252595155696
ATSC3are,-2.6870333044982706
ATSC4are,-2.3531003460207613
ATSC5are,1.2967077854671283
ATSC6are,3.117003460207613
ATSC7are,-0.08457837370242437
ATSC8are,-5.832595328719722
BCUTZ-1h,8.034050057473872
BCUTZ-1l,5.681891740223826
BCUTc-1h,0.45971447358524853
BCUTc-1l,-0.52513649956194
BCUTd-1h,3.2516896929465355
BCUTd-1l,0.9728265240487732
BCUTi-1h,14.564921254226608
BCUTi-1l,10.942576235594244
BCUTm-1h,16.017016463837294
BCUTm-1l,11.693548738129419
BCUTp-1h,1.9986338491250422
BCUTp-1l,0.715712558171796
BCUTs-1h,7.0082924425712925
BCUTs-1l,1.4079831437795503
BCUTv-1h,20.90454092653546
BCUTv-1l,14.681700523779835
BalabanJ,2.0533822087843783
Diameter,8
ETA_beta,23.75
GATS1are,0.7027952411087316
GATS2are,0.700569555645476
GATS3are,1.2453758351317044
GATS4are,1.0986835105408228
GATS5are,0.7329387791962755
GATS6are,0.656507342284881
GATS7are,1.3990125748665476
GATS8are,2.04513552092643
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,125.96723314837763
MATS1are,0.04496225691861454
MATS2are,0.13395277362057523
MATS3are,-0.24768027775309262
MATS4are,-0.2014068054162031
MATS5are,0.10498859696156086
MATS6are,0.22774831123320374
MATS7are,-0.008173336398274092
MATS8are,-0.6025118396940095
MAXssCH2,0.47630314625850323
MINssCH2,0.47630314625850323
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,1.1960679314565485
SM1_Dzse,1.1342421939878375
SMR_VSA1,19.161022469685925
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,20.771211599071872
SMR_VSA6,6.606881964512918
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,111.63842057927397
SpAD_Dzi,113.64942143051894
SpAD_Dzm,111.66098215367927
SpAD_Dzp,155.24582007835033
SpAD_Dzv,133.1096436661044
SpAbs_Dt,251.9344662967551
SpDiam_A,4.811320034375216
SpDiam_D,102.0993356013302
SpMAD_Dt,13.259708752460803
SpMax_Dt,125.96723314837763
SsssssAs,0
VE1_Dzpe,4.28096714715309
VE1_Dzse,4.280627165519888
VE2_Dzpe,0.22531406037647841
VE2_Dzse,0.2252961666063099
VE3_Dzpe,2.0960328391999625
VE3_Dzse,2.0959534190310163
VMcGowan,194.05999999999975
VR1_Dzpe,96.49743142844974
VR1_Dzse,96.52973682883426
VR2_Dzpe,5.078812180444723
VR2_Dzse,5.080512464675487
VR3_Dzpe,5.211370276841324
VR3_Dzse,5.211705000714422
mZagreb1,7.527777777777777
mZagreb2,4.277777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1669045847750865
AATSC1are,0.007504406821552119
AATSC2are,0.02235733206061327
AATSC3are,-0.04133897391535801
AATSC4are,-0.03361571922886802
AATSC5are,0.01752307818198822
AATSC6are,0.038012237319605034
AATSC7are,-0.0013641673177810381
AATSC8are,-0.1005619884262021
AETA_beta,1.25
BCUTdv-1h,6.03349571724256
BCUTdv-1l,0.9878585448741043
BCUTpe-1h,3.515544591688983
BCUTpe-1l,2.230639577539258
BCUTse-1h,3.7239066797811735
BCUTse-1l,2.426635510444487
ETA_alpha,8.733333333333334
ETA_dBeta,0.25
ETA_eta_B,0.3901377569199447
ETA_eta_F,16.69714717092029
ETA_eta_L,4.099512666463124
ETA_eta_R,30.95711389552244
ETA_psi_1,0.5208747514910539
LabuteASA,110.34784253008335
LogEE_DzZ,55.87936066557684
LogEE_Dzi,56.87301525888952
LogEE_Dzm,55.89046805025421
LogEE_Dzp,76.85753758514278
LogEE_Dzv,66.25240564245081
PEOE_VSA1,14.366485285614104
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,5.156663257125445
PEOE_VSA7,44.5337642961537
PEOE_VSA8,5.563451491696996
PEOE_VSA9,17.864261451058375
SM1_Dzare,1.3285248953001396
SpAD_Dzpe,111.32899556454936
SpAD_Dzse,111.69018958632367
SpAbs_DzZ,110.61586418829654
SpAbs_Dzi,112.82824418880818
SpAbs_Dzm,110.64137360563149
SpAbs_Dzp,158.56243404582398
SpAbs_Dzv,134.42011382537714
SpDiam_Dt,177.53411364850496
SpMAD_DzZ,5.875706346277577
SpMAD_Dzi,5.981548496343102
SpMAD_Dzm,5.876893797562067
SpMAD_Dzp,8.170832635702649
SpMAD_Dzv,7.005770719268653
SpMax_DzZ,55.87936066557684
SpMax_Dzi,56.87301525888952
SpMax_Dzm,55.89046805025421
SpMax_Dzp,76.85753758514278
SpMax_Dzv,66.25240564245081
VE1_Dzare,4.281878615901804
VE2_Dzare,0.22536203241588443
VE3_Dzare,2.0962457284139875
VR1_Dzare,96.41443236099315
VR2_Dzare,5.074443808473323
VR3_Dzare,5.210509789871289
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4596491228070176
AETA_dBeta,0.013157894736842105
AETA_eta_B,0.0205335661536813
AETA_eta_F,0.8787972195221204
AETA_eta_L,0.2157638245506907
AETA_eta_R,1.6293217839748653
BCUTare-1h,3.5699215909832107
BCUTare-1l,2.1808758608001204
ETA_beta_s,11.75
ETA_dPsi_A,0.19312524850894608
ETA_dPsi_B,0.0
ETA_eta_BR,0.5621377569199446
ETA_eta_FL,4.9245631389900275
ETA_eta_RL,9.024075805453151
LogEE_Dzpe,55.727448726035554
LogEE_Dzse,55.904791750740145
PEOE_VSA10,11.509759252158346
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,22.83937790443092
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,28.735901289182344
SlogP_VSA6,22.72219614235818
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,110.46885448445303
SpAbs_Dzpe,110.25882952061451
SpAbs_Dzse,110.6753413074925
SpDiam_DzZ,78.0590037716327
SpDiam_Dzi,79.21477729507751
SpDiam_Dzm,78.07141046675142
SpDiam_Dzp,104.73739222788669
SpDiam_Dzv,90.01283516204181
SpMAD_Dzpe,5.859420819186808
SpMAD_Dzse,5.87843103085914
SpMax_Dzpe,55.727448726035554
SpMax_Dzse,55.904791750740145
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.618421052631579
AETA_eta_BR,0.029586197732628664
AETA_eta_FL,0.25918753363105407
AETA_eta_RL,0.4749513581817448
DetourIndex,1174
EState_VSA1,5.969305287951849
EState_VSA2,5.563451491696996
EState_VSA3,18.116641216671265
EState_VSA4,16.82083097824245
EState_VSA5,6.06636706846161
EState_VSA6,19.056471336613843
EState_VSA7,13.847474399381248
EState_VSA8,5.156663257125445
EState_VSA9,14.366485285614104
ETA_beta_ns,12.0
ETA_shape_p,0.24809160305343508
ETA_shape_x,0.0
ETA_shape_y,0.4007633587786259
GhoseFilter,True
LogEE_Dzare,55.304349605137055
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,109.28017431497396
SpDiam_Dzpe,77.89311305615809
SpDiam_Dzse,78.08690250285814
SpMAD_Dzare,5.814150236023844
SpMax_Dzare,55.304349605137055
TopoPSA(NO),72.56
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.111638321995465
VSA_EState9,43.05502834467121
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.631578947368421
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04035087719298241
FilterItLogS,-3.9855619084323433
SpDiam_Dzare,77.42379267770777
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6254901960784316
ETA_epsilon_2,0.8824561403508769
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.5634920634920638
ETA_epsilon_5,0.8533333333333332
AETA_beta_ns_d,0.02631578947368421
ETA_dEpsilon_A,0.1873083778966131
ETA_dEpsilon_B,0.06199813258636777
ETA_dEpsilon_C,-0.12531024531024532
ETA_dEpsilon_D,0.029122807017543773
PetitjeanIndex,0.375
TopoShapeIndex,0.6
CDK Descriptors
FMFDescriptor,0.5789473684210527
MDEDescriptor,"0.4724703937105774,2.7718119605994485,5.643375438424155,0.0,2.249576847278282,10.781487933366124,0.0,8.618154920458675,0.0,0.0,0.4999999999999999,0.6761234037828131,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,38.949895
BCUTDescriptor,"11.849999999999993,15.997930770265368,-0.34576540250351623,0.2907923316880296,4.33904554661455,10.343980583778578"
BPolDescriptor,21.188104999999997
TPSADescriptor,72.56
ALOGPDescriptor,"2.5530999999999993,6.518319609999996,71.5742"
XLogPDescriptor,2.9720000000000004
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,261.10010808
ChiPathDescriptor,"13.991199352633217,9.024075805453151,8.235251872958456,6.453209589938653,5.437155257748868,3.934880638799128,2.6588812031501043,2.0302171493361634,11.058329651146932,5.969992940381047,4.1834010980859855,2.7865265051250985,2.011991090863518,1.1295784728890972,0.6439397381992887,0.3683887286137837"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.316047027029408,0.4125835186721948,0.0,0.0,0.02282177322938192,0.0811106942896892,0.09269689210884632"
AtomCountDescriptor,34
BondCountDescriptor,20
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.4533064438007413,0.0,0.3793570624858994,0.0,0.5567170663603629,0.0,0.08951421669232676,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,6,3,4,0,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"37.83580103987032,1.991357949466859,13.74718286843442,10.770915443814262,2.9762674246201564"
FractionalPSADescriptor,0.27790107224991234
WienerNumbersDescriptor,"675.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.17628424104164,5.00907876889596,6.3633976250218,1.045934738272829,1.5054114162785859,1.4699485495381552"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.375
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"15.39,6.635204081632653,3.5555555555555554"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,883.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"22.457856443440264,22.380103415909883,31.9297506521428,30.989099683421404,30.321191660553968"
PetitjeanShapeIndexDescriptor,"0.6,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4305419018244831,-0.16240018395998831,-0.036639242140200326,0.008960222576298683,-0.09986368389361766"
EccentricConnectivityIndexDescriptor,253
AutocorrelationDescriptorPolarizability,"1095.2713133838497,1276.9576585706934,1783.5522332890316,1739.6919030440367,1561.6081303474268"
