DLiP-ID,C100NR
AATSC4i,-0.5828045847464983
AATSC4m,-6.187489774676434
AATSC4p,-0.08512492403605354
AATSC4s,0.04998050264213714
AATSC4v,-9.722271992996951
AATSC5Z,0.9009009009009009
AATSC5c,0.0016052478234150128
AATSC5d,0.017473568609932256
AATSC5i,0.0408447427896994
AATSC5m,3.8716520864604256
AATSC5p,0.0463851989148692
AATSC5s,-0.20070189566025626
AATSC5v,4.480996685447878
AATSC6Z,1.5376344086021505
AATSC6c,-0.0010903227192948556
AATSC6d,0.04403825646494269
AATSC6i,0.11398958699138245
AATSC6m,7.023918296520931
AATSC6p,-0.024012629791418567
AATSC6s,-0.4408782655312476
AATSC6v,1.2734734069932057
AATSC7Z,1.6
AATSC7c,-0.0011351430656572478
AATSC7d,0.029465105601469237
AATSC7i,0.27170305521897653
AATSC7m,7.462665925895312
AATSC7p,0.06271594524169433
AATSC7s,0.12141826424639755
AATSC7v,7.018361480362344
AATSC8Z,0.03896103896103896
AATSC8c,-0.0003864360362932003
AATSC8d,-0.03578807556080282
AATSC8i,0.14785725388458987
AATSC8m,0.15246918447461436
AATSC8p,0.019343489720109422
AATSC8s,0.3021185967766939
AATSC8v,0.3821847429016736
ATS0are,282.8956999999999
ATS1are,298.4537
ATS2are,489.7863999999999
ATS3are,567.1538
ATS4are,662.6560999999999
ATS5are,706.3898
ATS6are,605.2529999999999
ATS7are,567.1495999999999
ATS8are,475.5778000000001
ATSC0dv,183.82940516273848
ATSC0pe,5.783497727272724
ATSC0se,4.088581159090908
ATSC1dv,25.79114376084073
ATSC1pe,-0.28751126033057756
ATSC1se,0.10252390185950395
ATSC2dv,36.49892868074685
ATSC2pe,2.7933948347107433
ATSC2se,1.7975388615702472
ATSC3dv,-65.16896235078055
ATSC3pe,-0.781527221074379
ATSC3se,-0.30624886725206585
ATSC4dv,49.35710641771249
ATSC4pe,0.04177138429751947
ATSC4se,-0.6580620650826444
ATSC5dv,45.43260891745741
ATSC5pe,-1.2177988119834713
ATSC5se,-1.3459388104338834
ATSC6dv,-44.65177022752781
ATSC6pe,0.9515002582644645
ATSC6se,1.1893365046487614
ATSC7dv,-35.81379451076418
ATSC7pe,0.33134328512396743
ATSC7se,0.6239256064049586
ATSC8dv,26.863075196408534
ATSC8pe,1.3241994318181816
ATSC8se,0.9114191761363634
AXp-0dv,0.6343804398217257
AXp-1dv,0.36265995670335904
AXp-2dv,0.2107706086637147
AXp-3dv,0.1236554786330216
AXp-4dv,0.07220594795358079
AXp-5dv,0.04208601501405943
AXp-6dv,0.026332028863057886
AXp-7dv,0.014783826055628554
BertzCT,1099.861464093961
ECIndex,579
ETA_eta,22.77833301972172
GATS1dv,0.6781328705335717
GATS1pe,0.7048653165882889
GATS1se,0.6522258164921793
GATS2dv,0.8426132485745721
GATS2pe,0.5171201406013286
GATS2se,0.5408802636450213
GATS3dv,1.0594365092257323
GATS3pe,0.8803478669371586
GATS3se,0.9098011120856286
GATS4dv,0.8252458882503534
GATS4pe,0.9236624237113632
GATS4se,1.0224951777152602
GATS5dv,1.0305315266912902
GATS5pe,1.2767679755217576
GATS5se,1.349046173023057
GATS6dv,1.1592534486434933
GATS6pe,1.091154444057801
GATS6se,1.077813753452842
GATS7dv,1.0996455531677032
GATS7pe,1.0559566313960773
GATS7se,1.0165107947269985
GATS8dv,0.8609983568009602
GATS8pe,0.7797135299814357
GATS8se,0.7883205303057069
LogEE_A,4.224301514029134
LogEE_D,143.41523100102162
MATS1dv,0.13419936632250445
MATS1pe,-0.04755094299668235
MATS1se,0.023985421126114
MATS2dv,0.11494874115052207
MATS2pe,0.2796281186193824
MATS2se,0.25453338286479404
MATS3dv,-0.1752622948480562
MATS3pe,-0.06680611394547946
MATS3se,-0.037030923070993246
MATS4dv,0.11145037147896737
MATS4pe,0.002998024032816359
MATS4se,-0.0668099342308099
MATS5dv,0.097967582704322
MATS5pe,-0.08346697506764615
MATS5se,-0.13049155036087695
MATS6dv,-0.11491942048714292
MATS6pe,0.0778373549067989
MATS6se,0.13762643298835886
MATS7dv,-0.09524573171393523
MATS7pe,0.028009010834597326
MATS7se,0.07460541556975467
MATS8dv,0.08350311893830506
MATS8pe,0.13083525321401193
MATS8se,0.1273818318695206
MAXaaCH,1.831566924860275
MAXaaNH,2.5663699874000683
MAXaasC,1.0178858266183441
MAXsCH3,1.9290556445857394
MAXssNH,2.524830640589569
MDEC-11,0.7663094323935531
MDEC-12,2.9375230725512944
MDEC-13,5.957200490757592
MDEC-22,1.8544475351996943
MDEC-23,12.412243413417341
MDEC-33,9.331451709213473
MDEN-22,1.8948485120271366
MDEO-11,0.6506976368304991
MINaaCH,1.3540226599899219
MINaaNH,2.5663699874000683
MINaasC,-0.16965228671307275
MINsCH3,1.7453632211565713
MINssNH,2.524830640589569
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.218487394957983
SM1_Dzi,1.3782608215213499
SM1_Dzm,3.229699623368564
SM1_Dzp,-4.237389249547322
SM1_Dzv,-2.075835567067247
SddssSe,0
SpAD_Dt,456.8530017167857
SpAbs_A,33.30812989712898
SpAbs_D,286.8304620020433
SpMAD_A,1.2336344406344066
SpMAD_D,10.62335044452012
SpMax_A,2.4479667096313174
SpMax_D,143.41523100102162
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,141.65
TpiPC10,8.44717635835953
VAdjMat,5.857980995127572
VE1_DzZ,5.105804562101632
VE1_Dzi,5.119830579296392
VE1_Dzm,5.105772233118036
VE1_Dzp,5.11058191847563
VE1_Dzv,5.120598849237685
VE2_DzZ,0.1891038726704308
VE2_Dzi,0.18962335478875525
VE2_Dzm,0.189102675300668
VE2_Dzp,0.1892808117953937
VE2_Dzv,0.18965180923102537
VE3_DzZ,2.6236298149712196
VE3_Dzi,2.626373121533041
VE3_Dzm,2.6236234831413277
VE3_Dzp,2.6245650491132118
VE3_Dzv,2.626523167963827
VR1_DzZ,162.9918451868234
VR1_Dzi,161.9491239591189
VR1_Dzm,162.98213083029964
VR1_Dzp,163.1639117096986
VR1_Dzv,162.04231942460063
VR2_DzZ,6.036735006919385
VR2_Dzi,5.9981157021895894
VR2_Dzm,6.036375215937023
VR2_Dzp,6.043107841099948
VR2_Dzv,6.00156738609632
VR3_DzZ,6.086951943036836
VR3_Dzi,6.080534009283685
VR3_Dzm,6.0868923409996105
VR3_Dzp,6.088007061857829
VR3_Dzv,6.0811093051438405
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.07702200572599405
Xch-7dv,0.17456510197363906
Xpc-4dv,3.243296506390442
Xpc-5dv,4.429264340065736
Xpc-6dv,5.82743829319402
Zagreb1,144.0
Zagreb2,169.0
fragCpx,139.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,29
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.429447727272725
AATS1are,6.488123913043479
AATS2are,6.444557894736841
AATS3are,6.372514606741573
AATS4are,6.251472641509433
AATS5are,6.3638720720720725
AATS6are,6.508096774193548
AATS7are,6.3016622222222205
AATS8are,6.176335064935066
AATSC0dv,4.1779410264258745
AATSC0pe,0.1314431301652892
AATSC0se,0.0929222990702479
AATSC1dv,0.5606770382791463
AATSC1pe,-0.0062502447897951645
AATSC1se,0.0022287804752066077
AATSC2dv,0.48024906158877434
AATSC2pe,0.036755195193562414
AATSC2se,0.023651827125924306
AATSC3dv,-0.7322355320312421
AATSC3pe,-0.008781204731172798
AATSC3se,-0.003440998508450178
AATSC4dv,0.46563307941238197
AATSC4pe,0.00039406966318414593
AATSC4se,-0.00620813268945891
AATSC5dv,0.4093027830401568
AATSC5pe,-0.01097116046831956
AATSC5se,-0.012125574868773725
AATSC6dv,-0.48012656158632055
AATSC6pe,0.010231185572736178
AATSC6se,0.012788564566115714
AATSC7dv,-0.397931050119602
AATSC7pe,0.0036815920569329714
AATSC7se,0.0069325067378328735
AATSC8dv,0.3488711064468641
AATSC8pe,0.01719739521841794
AATSC8se,0.011836612677095628
AETA_eta,0.8436419636933971
ATSC0are,5.94224318181818
ATSC1are,-0.508192871900828
ATSC2are,3.0007117768595015
ATSC3are,-1.0564873450413228
ATSC4are,-0.08645857438016517
ATSC5are,-1.100052117768596
ATSC6are,-0.07478445247934162
ATSC7are,0.21598212809917386
ATSC8are,1.885528977272728
BCUTZ-1h,17.001105383649296
BCUTZ-1l,5.6810924930857025
BCUTc-1h,0.4606608260051783
BCUTc-1l,-0.36284752714599416
BCUTd-1h,4.043947895600889
BCUTd-1l,0.9714563787562753
BCUTi-1h,14.691593321555391
BCUTi-1l,10.319740327869312
BCUTm-1h,35.45051805093614
BCUTm-1l,11.692153540722625
BCUTp-1h,2.9546544172322284
BCUTp-1l,0.7609925700243172
BCUTs-1h,7.014209500152476
BCUTs-1l,0.2989210621701992
BCUTv-1h,24.442001371177128
BCUTv-1l,14.701854568150301
BalabanJ,1.6200291086039469
Diameter,13
ETA_beta,37.75
GATS1are,0.7749238340926103
GATS2are,0.5309272252377265
GATS3are,0.90759364263872
GATS4are,0.9390086796853397
GATS5are,1.3035228132786565
GATS6are,1.200622951651761
GATS7are,1.0741077483960395
GATS8are,0.6678704623603761
HybRatio,0.17647058823529413
Lipinski,True
LogEE_Dt,228.42650085839284
MATS1are,-0.08180370859469545
MATS2are,0.29235662921343325
MATS3are,-0.08789750509633207
MATS4are,-0.0060395483218962966
MATS5are,-0.0733825058970867
MATS6are,-0.005954298808211431
MATS7are,0.017769596328428023
MATS8are,0.1813195954630148
MAXddssS,-3.828609090241033
MINddssS,-3.828609090241033
NsssssAs,0
RotRatio,0.1724137931034483
SM1_Dzpe,1.6371934214399708
SM1_Dzse,1.659032754086268
SMR_VSA1,13.524324379169643
SMR_VSA2,0.0
SMR_VSA3,15.181342137549283
SMR_VSA4,0.0
SMR_VSA5,35.718615031928124
SMR_VSA6,4.722094864452088
SMR_VSA7,52.305776137443296
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,167.72158095333094
SpAD_Dzi,224.84501057872822
SpAD_Dzm,167.66034118167246
SpAD_Dzp,237.12016240055198
SpAD_Dzv,246.24711406313622
SpAbs_Dt,456.8530017167859
SpDiam_A,4.894537823436085
SpDiam_D,212.86423772658
SpMAD_Dt,16.920481545066135
SpMax_Dt,228.42650085839284
SsssssAs,0
VE1_Dzpe,5.119219025487436
VE1_Dzse,5.118804575708011
VE2_Dzpe,0.18960070464768283
VE2_Dzse,0.18958535465585225
VE3_Dzpe,2.6262536663427083
VE3_Dzse,2.626172703493667
VMcGowan,285.8800000000002
VR1_Dzpe,161.8248055481961
VR1_Dzse,161.87717811594973
VR2_Dzpe,5.993511316599856
VR2_Dzse,5.995451041331472
VR3_Dzpe,6.079766075823314
VR3_Dzse,6.080089660916107
mZagreb1,10.5625
mZagreb2,5.736111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13505098140495864
AATSC1are,-0.011047671128278869
AATSC2are,0.03948304969551976
AATSC3are,-0.011870644326306998
AATSC4are,-0.0008156469281147658
AATSC5are,-0.009910379439356722
AATSC6are,-0.0008041338976273293
AATSC7are,0.002399801423324154
AATSC8are,0.024487389315230233
AETA_beta,1.3981481481481481
BCUTdv-1h,6.017559469464677
BCUTdv-1l,0.644187934064187
BCUTpe-1h,3.5368715270923063
BCUTpe-1l,2.2258498311960215
BCUTse-1h,3.7682123035051225
BCUTse-1l,2.4241653746083265
ETA_alpha,13.480952380952383
ETA_dBeta,4.25
ETA_eta_B,0.7446725818733277
ETA_eta_F,29.09261950855837
ETA_eta_L,5.510549237129332
ETA_eta_R,51.87095252828009
ETA_psi_1,0.5612609040444093
LabuteASA,165.7885759065929
LogEE_DzZ,83.57027775556827
LogEE_Dzi,112.4735519864575
LogEE_Dzm,83.54014851018985
LogEE_Dzp,117.59581866534371
LogEE_Dzv,122.73914303766678
PEOE_VSA1,5.106527394840706
PEOE_VSA2,9.820776672753126
PEOE_VSA3,13.401775505276145
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,17.667306958694127
PEOE_VSA7,67.4225522289388
PEOE_VSA8,0.0
PEOE_VSA9,20.50098653946044
SM1_Dzare,1.6672413128975818
SpAD_Dzpe,220.12823983858303
SpAD_Dzse,216.43403163730108
SpAbs_DzZ,165.21831297947477
SpAbs_Dzi,223.56884315139365
SpAbs_Dzm,165.14835258571918
SpAbs_Dzp,239.4290265802347
SpAbs_Dzv,247.55412164240073
SpDiam_Dt,325.4797109059805
SpMAD_DzZ,6.211910405678924
SpMAD_Dzi,8.327592984397342
SpMAD_Dzm,6.209642265987869
SpMAD_Dzp,8.782228237057481
SpMAD_Dzv,9.12026348381986
SpMax_DzZ,83.57027775556827
SpMax_Dzi,112.4735519864575
SpMax_Dzm,83.54014851018985
SpMax_Dzp,117.59581866534371
SpMax_Dzv,122.73914303766678
VE1_Dzare,5.119104181331486
VE2_Dzare,0.1895964511604254
VE3_Dzare,2.6262312321699173
VR1_Dzare,161.8489105070319
VR2_Dzare,5.994404092853033
VR3_Dzare,6.079915021861776
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49929453262786605
AETA_dBeta,0.1574074074074074
AETA_eta_B,0.027580465995308435
AETA_eta_F,1.0775044262429025
AETA_eta_L,0.20409441618997526
AETA_eta_R,1.9211463899362997
BCUTare-1h,3.5808378869796056
BCUTare-1l,2.173118768617065
ETA_beta_s,16.75
ETA_dPsi_A,0.15273909595559065
ETA_dPsi_B,0.0
ETA_eta_BR,1.0026725818733278
ETA_eta_FL,7.158991743370436
ETA_eta_RL,12.669540980499768
LogEE_Dzpe,110.12475671267816
LogEE_Dzse,108.2784614762093
PEOE_VSA10,12.076831908048447
PEOE_VSA11,0.0
PEOE_VSA12,5.156436481820707
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,28.705666516718928
SlogP_VSA3,10.023291153407584
SlogP_VSA4,20.771211599071872
SlogP_VSA5,16.690354475090988
SlogP_VSA6,45.540191781467236
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,221.60399655160592
SpAbs_Dzpe,218.61232000391647
SpAbs_Dzse,214.89789019833233
SpDiam_DzZ,123.52822419703134
SpDiam_Dzi,168.49562297795416
SpDiam_Dzm,123.49513458596712
SpDiam_Dzp,176.24199308274
SpDiam_Dzv,185.30285412836758
SpMAD_Dzpe,8.152897771799372
SpMAD_Dzse,8.016075245825967
SpMax_Dzpe,110.12475671267816
SpMax_Dzse,108.2784614762093
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6203703703703703
AETA_eta_BR,0.03713602155086399
AETA_eta_FL,0.2651478423470532
AETA_eta_RL,0.46924225853702844
DetourIndex,2983
EState_VSA1,10.023291153407584
EState_VSA2,21.355014897226567
EState_VSA3,15.615371449035477
EState_VSA4,22.888787932785107
EState_VSA5,18.460054211687762
EState_VSA6,12.990104268152233
EState_VSA7,19.913841467842857
EState_VSA8,19.903437002001372
EState_VSA9,11.600939890232516
ETA_beta_ns,21.0
ETA_shape_p,0.2384316495937831
ETA_shape_x,0.061815612857647466
ETA_shape_y,0.3338043094312963
GhoseFilter,True
LogEE_Dzare,110.86374795405843
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,220.06025459521933
SpDiam_Dzpe,165.19653281454748
SpDiam_Dzse,162.30649822527167
SpMAD_Dzare,8.207555427837256
SpMax_Dzare,110.86374795405843
TopoPSA(NO),107.97000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.714532942806752
VSA_EState9,39.854843329536685
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7777777777777778
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0007054673721339705
FilterItLogS,-6.330410639977612
SpDiam_Dzare,166.26984334594792
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6617965367965369
ETA_epsilon_2,0.8895943562610228
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5842687074829934
ETA_epsilon_5,0.8306349206349206
AETA_beta_ns_d,0.07407407407407407
ETA_dEpsilon_A,0.2215367965367966
ETA_dEpsilon_B,0.07752782931354352
ETA_dEpsilon_C,-0.14400896722325307
ETA_dEpsilon_D,0.058959435626102175
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7407407407407407
MDEDescriptor,"0.7663094323935531,2.9375230725512944,5.957200490757592,0.0,1.8544475351996943,12.412243413417341,0.0,9.331451709213473,0.0,0.0,0.6506976368304991,0.0,0.0,0.0,0.0,0.0,1.8948485120271366,0.0,0.0"
APolDescriptor,56.04148099999999
BCUTDescriptor,"11.889999999999997,34.968854439647394,-0.35741037865217007,0.24537589123010717,6.405045742952992,12.65745435415699"
BPolDescriptor,30.400518999999996
TPSADescriptor,141.64999999999998
ALOGPDescriptor,"4.8927000000000005,23.938513290000003,107.48139999999997"
XLogPDescriptor,4.463
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,424.04306022000003
ChiPathDescriptor,"19.767220234572108,12.66954098049977,12.52254952161002,9.93929233690048,7.928651335407834,5.59829031178065,4.010279884551538,2.4470695019733437,16.515517065157105,9.404071727031837,7.824244978751067,5.534216950561007,3.8947400320826757,2.470987905976938,1.559774543114298,0.7997628468008985"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.21317318372707686,0.44304854078627315,0.0,0.0,0.028867513459481284,0.07702200572599403,0.16179937676469147"
AtomCountDescriptor,44
BondCountDescriptor,29
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.878502034292176,0.20412414523193154,0.7668256052173166,0.08333333333333333,1.350415783169362,0.025499585890087693,0.26124128157970916,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,9,3,3,0,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"54.06946339367123,2.0025727182841195,28.706203315354987,7.530159488606575,12.05770587111634"
FractionalPSADescriptor,0.3340462639018542
WienerNumbersDescriptor,"1875.0,43.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.72895855960364,8.643085338632256,11.994821390151966,2.525790262825408,3.2813833767590053,3.9229569122936456"
FractionalCSP3Descriptor,0.17647058823529413
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,8.788534342888047,5.135802469135802"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1414.1
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.17647058823529413
AutocorrelationDescriptorMass,"50.73178429647756,44.71036237173494,64.240008250345,71.51753504124856,68.21778822845081"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.41879808514783334,-0.24309241009671068,0.07220248569867525,0.002250783160298177,-0.030814675941721187"
EccentricConnectivityIndexDescriptor,579
AutocorrelationDescriptorPolarizability,"2403.0480266276045,2829.1964426729646,4058.8692028483133,4055.0906238702396,3713.948533640393"
