DLiP-ID,I0010I
AATSC4m,-5.357951326094911
AATSC4p,-0.02008707022730925
AATSC4s,0.12178512812836899
AATSC4v,-6.769993502283174
AATSC5Z,-2.781167463913845
AATSC5c,-0.0015184017008230525
AATSC5d,0.029913834295105718
AATSC5i,-0.3376265424978839
AATSC5m,-12.543504464580694
AATSC5p,-0.06915337357797922
AATSC5s,-0.17151661761197817
AATSC5v,-10.491010436652912
AATSC6Z,1.4196371503023748
AATSC6c,-0.004649027065200403
AATSC6d,-0.0030876640936132608
AATSC6i,0.13344719825922013
AATSC6m,6.637613427135059
AATSC6p,0.03979136116296393
AATSC6s,-0.3810119010043143
AATSC6v,9.139575132088732
AATSC7Z,-1.4133186535836606
AATSC7c,0.008928393627804013
AATSC7d,-0.2195781503515414
AATSC7i,-0.09002208617782614
AATSC7m,-6.0954885399443715
AATSC7p,-0.06576459801935289
AATSC7s,0.5600143897528119
AATSC7v,-5.567368352680394
AATSC8Z,-4.463706250482886
AATSC8c,-0.004410103914924958
AATSC8d,-0.0620476963094594
AATSC8i,0.20259549270175117
AATSC8m,-20.808762714639826
AATSC8p,0.008804097854272216
AATSC8s,-0.7906760670692125
AATSC8v,-11.277098635089422
ATS0are,273.42339999999996
ATS1are,289.51980000000003
ATS2are,482.8679999999999
ATS3are,559.7780000000001
ATS4are,642.7779999999999
ATS5are,654.009
ATS6are,680.3538000000002
ATS7are,549.5928999999999
ATS8are,540.438
ATSC0dv,189.61240310077517
ATSC0pe,5.784897674418601
ATSC0se,4.08069418604651
ATSC1dv,42.15497866714736
ATSC1pe,0.4703140616549465
ATSC1se,0.6461733634396964
ATSC2dv,50.66570518598642
ATSC2pe,1.973373823688475
ATSC2se,1.089377652244456
ATSC3dv,-82.13827294032812
ATSC3pe,-1.8563952947539264
ATSC3se,-1.3473551438615459
ATSC4dv,-43.430623159665906
ATSC4pe,-0.06254115738237429
ATSC4se,0.1251119204975674
ATSC5dv,0.8069827534402965
ATSC5pe,-2.3275339643050335
ATSC5se,-1.9987303526230387
ATSC6dv,8.650441680187491
ATSC6pe,-1.5595405624661984
ATSC6se,-1.5155772433747972
ATSC7dv,28.036235803136833
ATSC7pe,4.737427798810162
ATSC7se,3.3084248923742563
ATSC8dv,-228.46764016585544
ATSC8pe,-7.02269313142239
ATSC8se,-3.8580887820443457
AXp-0dv,0.5969501512905603
AXp-1dv,0.336894070745922
AXp-2dv,0.18428608661522938
AXp-3dv,0.10203311288347529
AXp-4dv,0.0583336410687749
AXp-5dv,0.033194446428300585
AXp-6dv,0.0188776274483905
AXp-7dv,0.010725391496038402
BertzCT,975.6704677201425
ECIndex,463
ETA_eta,18.361188919279734
GATS1dv,0.5786463159807397
GATS1pe,0.6047251879325451
GATS1se,0.5631392834723459
GATS2dv,0.8138239302262198
GATS2pe,0.7203508574451682
GATS2se,0.7955628753315741
GATS3dv,1.1868737135929175
GATS3pe,1.113151749251023
GATS3se,1.1556166144782138
GATS4dv,1.12753495709342
GATS4pe,1.0970399121193535
GATS4se,1.134739224862605
GATS5dv,0.9809996904000193
GATS5pe,1.2150331974805446
GATS5se,1.298054722487094
GATS6dv,1.0610960380584258
GATS6pe,1.2408518375067605
GATS6se,1.2910939582549887
GATS7dv,1.0068785772690105
GATS7pe,0.7737301940176227
GATS7se,0.8465651535007297
GATS8dv,1.6995196238757158
GATS8pe,1.8964380387424193
GATS8se,1.8276025254481043
LogEE_A,4.148784980167804
LogEE_D,120.23383982264836
MATS1dv,0.21244087096090347
MATS1pe,0.07768697732677689
MATS1se,0.15131115421443236
MATS2dv,0.1531985100390661
MATS2pe,0.1955783932447462
MATS2se,0.15305643896468063
MATS3dv,-0.21410560051127348
MATS3pe,-0.1586075952490517
MATS3se,-0.16319138881831477
MATS4dv,-0.09948613967420188
MATS4pe,-0.004695734067241522
MATS4se,0.01331673944399733
MATS5dv,0.0017767598906609265
MATS5pe,-0.1679699436779037
MATS5se,-0.20448026029509767
MATS6dv,0.017833940385044232
MATS6pe,-0.10538450597067552
MATS6se,-0.1451843474171567
MATS7dv,0.07569063193552157
MATS7pe,0.4192143034984015
MATS7se,0.41502704677103885
MATS8dv,-0.6168039169878909
MATS8pe,-0.6214371035927249
MATS8se,-0.4839799135483008
MAXaaCH,1.8159339196090638
MAXaasC,0.7766797891996308
MAXsCH3,1.811961976148484
MAXssNH,2.5641640684051397
MDEC-11,0.4724703937105774
MDEC-12,3.5779679204359836
MDEC-13,5.63700564247836
MDEC-22,7.933074849826641
MDEC-23,13.700957023552224
MDEC-33,7.32232107540351
MDEN-22,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,0.7559289460184545
MDEO-22,0.14285714285714285
MINaaCH,1.566111111111111
MINaasC,0.05217876039304614
MINsCH3,1.4369542076089696
MINssNH,2.5641640684051397
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9107142857142858
SM1_Dzi,1.0561354191587082
SM1_Dzm,1.9074213757920884
SM1_Dzp,-4.941402762685762
SM1_Dzv,-2.0770482935474925
SddssSe,0
SpAD_Dt,411.70777443730606
SpAbs_A,31.66382362504616
SpAbs_D,240.4676796452967
SpMAD_A,1.2665529450018465
SpMAD_D,9.618707185811868
SpMax_A,2.4715149964121284
SpMax_D,120.23383982264836
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,89.81
TpiPC10,8.616407671330144
VAdjMat,5.754887502163468
VE1_DzZ,4.901952572932992
VE1_Dzi,4.924957496454697
VE1_Dzm,4.901926541660348
VE1_Dzp,4.883081268004929
VE1_Dzv,4.910201851959745
VE2_DzZ,0.1960781029173197
VE2_Dzi,0.19699829985818787
VE2_Dzm,0.19607706166641392
VE2_Dzp,0.19532325072019716
VE2_Dzv,0.1964080740783898
VE3_DzZ,2.505924341889003
VE3_Dzi,2.510606376299484
VE3_Dzm,2.505919031486388
VE3_Dzp,2.502067159863501
VE3_Dzv,2.5076057832143426
VR1_DzZ,147.2899616197545
VR1_Dzi,145.66512774019526
VR1_Dzm,147.29311604564057
VR1_Dzp,149.83421784230654
VR1_Dzv,147.43136061450548
VR2_DzZ,5.891598464790181
VR2_Dzi,5.826605109607811
VR2_Dzm,5.891724641825623
VR2_Dzp,5.993368713692262
VR2_Dzv,5.897254424580219
VR3_DzZ,5.908693903799529
VR3_Dzi,5.8976010735332105
VR3_Dzm,5.90871532000518
VR3_Dzp,5.92582020038599
VR3_Dzv,5.909653447578229
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.1131857092446684
Xch-7dv,0.1261690515276582
Xpc-4dv,2.176993410205821
Xpc-5dv,3.1998834867720802
Xpc-6dv,3.9799426549812185
Zagreb1,132.0
Zagreb2,156.0
fragCpx,129.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,27
nBondsS,26
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.358683720930231
AATS1are,6.433773333333334
AATS2are,6.438239999999999
AATS3are,6.434229885057473
AATS4are,6.49270707070707
AATS5are,6.349601941747573
AATS6are,6.185034545454547
AATS7are,6.542772619047618
AATS8are,6.433785714285714
AATSC0dv,4.409590769785469
AATSC0pe,0.13453250405624653
AATSC0se,0.09489986479177931
AATSC1dv,0.9367773037143858
AATSC1pe,0.010451423592332145
AATSC1se,0.014359408076437699
AATSC2dv,0.6755427358131523
AATSC2pe,0.026311650982513
AATSC2se,0.014525035363259414
AATSC3dv,-0.9441180797738865
AATSC3pe,-0.021337876951194556
AATSC3se,-0.015486840734040757
AATSC4dv,-0.4386931632289485
AATSC4pe,-0.000631728862448225
AATSC4se,0.0012637567727027009
AATSC5dv,0.007834784013983461
AATSC5pe,-0.022597417129175082
AATSC5se,-0.019405149054592608
AATSC6dv,0.07864037891079537
AATSC6pe,-0.01417764147696544
AATSC6se,-0.013777974939770883
AATSC7dv,0.33376471194210516
AATSC7pe,0.05639794998583526
AATSC7se,0.039386010623503054
AATSC8dv,-2.7198528591173265
AATSC8pe,-0.08360348965979035
AATSC8se,-0.04592962835767078
AETA_eta,0.7344475567711893
ATSC0are,6.271018604651159
ATSC1are,0.2711805300162259
ATSC2are,2.1080233639805295
ATSC3are,-2.1877818280151393
ATSC4are,0.20462693347755942
ATSC5are,-2.422416657652782
ATSC6are,-2.2297685235262303
ATSC7are,5.654110167658195
ATSC8are,-7.065147971876684
BCUTZ-1h,16.013122842097697
BCUTZ-1l,5.68603381938112
BCUTc-1h,0.4738018659125258
BCUTc-1l,-0.5272630254641443
BCUTd-1h,4.043944421658091
BCUTd-1l,0.9715420480798675
BCUTi-1h,14.56498969990993
BCUTi-1l,10.319766686323957
BCUTm-1h,32.06654401745712
BCUTm-1l,11.697623005843361
BCUTp-1h,2.9545812683385093
BCUTp-1l,0.7157134591303898
BCUTs-1h,7.014207279788124
BCUTs-1l,0.29892388655888197
BCUTv-1h,24.441831645093835
BCUTv-1l,14.681698221618618
BalabanJ,1.689203048143276
Diameter,11
ETA_beta,35.5
GATS1are,0.6525797893447082
GATS2are,0.737954755319599
GATS3are,1.1458651029963045
GATS4are,1.1031082121302251
GATS5are,1.2237037419004293
GATS6are,1.2763107058687173
GATS7are,0.7580506931480293
GATS8are,1.8827922135716246
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,205.85388721865303
MATS1are,0.041321526589525946
MATS2are,0.19272787057577784
MATS3are,-0.1724309116901471
MATS4are,0.014172875357105198
MATS5are,-0.16126569251431452
MATS6are,-0.13899445072972025
MATS7are,0.4615463773320073
MATS8are,-0.5767297337761019
MAXddssS,-3.821377078609219
MINddssS,-3.821377078609219
NsssssAs,0
RotRatio,0.18518518518518517
SM1_Dzpe,1.3688800489596087
SM1_Dzse,1.3458612912595438
SMR_VSA1,17.677754875102334
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,18.742957874899023
SMR_VSA6,11.831892405729622
SMR_VSA7,59.98511196141578
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,157.18059937606364
SpAD_Dzi,184.97381424393123
SpAD_Dzm,157.18907726781325
SpAD_Dzp,214.71417369805357
SpAD_Dzv,208.13037764686436
SpAbs_Dt,411.70777443730617
SpDiam_A,4.917862144801613
SpDiam_D,173.40777040806225
SpMAD_Dt,16.46831097749224
SpMax_Dt,205.85388721865303
SsssssAs,0
VE1_Dzpe,4.922923084726839
VE1_Dzse,4.9213177175632286
VE2_Dzpe,0.19691692338907354
VE2_Dzse,0.19685270870252913
VE3_Dzpe,2.5101932088691874
VE3_Dzse,2.5098670552916627
VMcGowan,257.29
VR1_Dzpe,145.61953325839553
VR1_Dzse,145.76071177183996
VR2_Dzpe,5.824781330335822
VR2_Dzse,5.830428470873598
VR3_Dzpe,5.897288015632971
VR3_Dzse,5.898257048550609
mZagreb1,8.840277777777779
mZagreb2,5.486111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,35
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1458376419686316
AATSC1are,0.006026234000360575
AATSC2are,0.02810697818640706
AATSC3are,-0.025146917563392407
AATSC4are,0.0020669387219955497
AATSC5are,-0.02351860832672604
AATSC6are,-0.020270622941147547
AATSC7are,0.06731083532926423
AATSC8are,-0.08410890442710338
AETA_beta,1.42
BCUTdv-1h,6.033543904348942
BCUTdv-1l,0.644232558787792
BCUTpe-1h,3.5372193181568337
BCUTpe-1l,2.2303807178939032
BCUTse-1h,3.7683683330438082
BCUTse-1l,2.4284866388491624
ETA_alpha,11.966666666666667
ETA_dBeta,4.5
ETA_eta_B,0.49436147964724597
ETA_eta_F,27.482990521363398
ETA_eta_L,4.77543182923764
ETA_eta_R,45.84417944064313
ETA_psi_1,0.5531587057010787
LabuteASA,146.0299347311375
LogEE_DzZ,78.28287563926199
LogEE_Dzi,92.52915253873196
LogEE_Dzm,78.28667581918438
LogEE_Dzp,106.20117078639109
LogEE_Dzv,103.6497791647227
PEOE_VSA1,9.259957890773396
PEOE_VSA2,4.722094864452088
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,29.422131530971885
PEOE_VSA7,43.67639416492469
PEOE_VSA8,11.250837766380558
PEOE_VSA9,12.803725536125995
SM1_Dzare,1.48960248380871
SpAD_Dzpe,181.96531520039747
SpAD_Dzse,180.4424915468115
SpAbs_DzZ,155.5755993760636
SpAbs_Dzi,184.00216965830523
SpAbs_Dzm,155.58684331214798
SpAbs_Dzp,217.34374433546793
SpAbs_Dzv,209.376606622993
SpDiam_Dt,291.61842384134
SpMAD_DzZ,6.287223975042545
SpMAD_Dzi,7.398952569757249
SpMAD_Dzm,6.2875630907125295
SpMAD_Dzp,8.588566947922143
SpMAD_Dzv,8.325215105874575
SpMax_DzZ,78.28287563926199
SpMax_Dzi,92.52915253873196
SpMax_Dzm,78.28667581918438
SpMax_Dzp,106.20117078639109
SpMax_Dzv,103.6497791647227
VE1_Dzare,4.923951484120462
VE2_Dzare,0.19695805936481847
VE3_Dzare,2.5104020872072166
VR1_Dzare,145.4907069385774
VR2_Dzare,5.819628277543096
VR3_Dzare,5.8964029466079815
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4786666666666667
AETA_dBeta,0.18
AETA_eta_B,0.01977445918588984
AETA_eta_F,1.099319620854536
AETA_eta_L,0.1910172731695056
AETA_eta_R,1.8337671776257252
BCUTare-1h,3.581431193738429
BCUTare-1l,2.177928766108002
ETA_beta_s,15.5
ETA_dPsi_A,0.16084129429892124
ETA_dPsi_B,0.0
ETA_eta_BR,0.752361479647246
ETA_eta_FL,7.14442025348821
ETA_eta_RL,11.91985208272585
LogEE_Dzpe,91.0374128021571
LogEE_Dzse,90.27508022505614
PEOE_VSA10,16.40524272767612
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,9.458957818252138
SlogP_VSA2,20.684257782731915
SlogP_VSA3,10.023291153407584
SlogP_VSA4,13.847474399381248
SlogP_VSA5,11.454175413722904
SlogP_VSA6,57.949514960184004
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,181.96086443760043
SpAbs_Dzpe,180.70594555535467
SpAbs_Dzse,179.20429915885282
SpDiam_DzZ,112.545511259974
SpDiam_Dzi,135.69773385630782
SpDiam_Dzm,112.54723350018256
SpDiam_Dzp,149.3882729293545
SpDiam_Dzv,149.77203573227524
SpMAD_Dzpe,7.278612608015899
SpMAD_Dzse,7.2176996618724605
SpMax_Dzpe,91.0374128021571
SpMax_Dzse,90.27508022505614
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.62
AETA_eta_BR,0.03009445918588984
AETA_eta_FL,0.2857768101395284
AETA_eta_RL,0.476794083309034
DetourIndex,2490
EState_VSA1,10.023291153407584
EState_VSA2,10.644995308801679
EState_VSA3,22.70501318010346
EState_VSA4,5.563451491696996
EState_VSA5,7.109797541277533
EState_VSA6,49.38830667892189
EState_VSA7,12.990104268152233
EState_VSA8,9.878758121577533
EState_VSA9,9.259957890773396
ETA_beta_ns,20.0
ETA_shape_p,0.181058495821727
ETA_shape_x,0.06963788300835655
ETA_shape_y,0.2924791086350975
GhoseFilter,True
LogEE_Dzare,91.04001631815255
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,180.59043015249654
SpDiam_Dzpe,133.55999834355393
SpDiam_Dzse,132.1469861335836
SpMAD_Dzare,7.278434577504018
SpMax_Dzare,91.04001631815255
TopoPSA(NO),81.43
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,30.86667174779819
VSA_EState9,34.038038664144366
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02133333333333333
FilterItLogS,-5.895784632695152
SpDiam_Dzare,133.80059174493567
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6286821705426359
ETA_epsilon_2,0.8653333333333332
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5479532163742693
ETA_epsilon_5,0.8435897435897435
AETA_beta_ns_d,0.04
ETA_dEpsilon_A,0.1878371001201003
ETA_dEpsilon_B,0.08072895416836656
ETA_dEpsilon_C,-0.10710814595173374
ETA_dEpsilon_D,0.021743589743589697
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.76
MDEDescriptor,"0.4724703937105774,3.5779679204359836,5.63700564247836,0.0,7.933074849826641,13.700957023552224,0.0,7.32232107540351,0.0,0.0,0.4999999999999999,0.7559289460184545,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0"
APolDescriptor,51.990273999999985
BCUTDescriptor,"11.850000000000007,31.97207226520309,-0.34737127124726785,0.24763478347311196,5.40358133271895,12.736991698174418"
BPolDescriptor,30.645725999999996
TPSADescriptor,89.81
ALOGPDescriptor,"3.407700000000001,11.612419290000007,95.9813"
XLogPDescriptor,3.6270000000000007
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,358.09872820000004
ChiPathDescriptor,"18.02673325856595,11.91985208272585,11.15396269547341,9.037447086976524,7.748549826983928,5.727230633347387,3.3586051608198266,2.735098276266963,14.310998972234524,7.9830728927743175,5.94826618420528,4.151159538025436,2.966747729453938,1.799993214894328,0.9295355532352351,0.621347146777902"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.41810909964537374,0.47948928312696726,0.0,0.0,0.02282177322938192,0.11318570924466842,0.11142846175608484"
AtomCountDescriptor,43
BondCountDescriptor,27
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.2883010563171156,0.20412414523193154,0.5561337577825364,0.08333333333333333,0.8172111516500252,0.025499585890087693,0.14590407887892734,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,2,0,0,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"50.46128163349779,2.0184512653399116,20.289897364092916,10.781294292087525,6.010302087161997"
FractionalPSADescriptor,0.25079675778641874
WienerNumbersDescriptor,"1453.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.58586027708946,8.018931179096429,10.714411559574856,1.5641603970035773,2.244781666738361,2.3603114783711834"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.753086419753085,8.347140039447732,4.465974625144176"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1425.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"34.94558978316675,37.778140773704834,49.212483282343726,53.55355164027247,54.93524710527383"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4228359522400095,-0.16378710567359772,-0.012543137619214863,-0.12888723004525118,0.23831220116779755"
EccentricConnectivityIndexDescriptor,463
AutocorrelationDescriptorPolarizability,"1933.2760182802501,2279.6128745483325,3285.7870041636907,3321.545362453216,3144.234731148404"
