DLiP-ID,P000AR
AATSC4i,-0.005925791611475453
AATSC4m,-3.8325587661790887
AATSC4p,-0.010028240748537254
AATSC4s,-0.15541761796042616
AATSC4v,-3.4437169660812463
AATSC5Z,0.5724137931034483
AATSC5c,-0.0026412584922397347
AATSC5d,-0.02680990499648133
AATSC5i,-0.22798127760641057
AATSC5m,2.7831260168786307
AATSC5p,-0.008084796954819787
AATSC5s,0.05968630268199233
AATSC5v,1.21405511739584
AATSC6Z,0.02857142857142857
AATSC6c,0.00246525074924974
AATSC6d,-0.051211734693877534
AATSC6i,-0.08190912937928257
AATSC6m,0.05464281687240213
AATSC6p,-0.02590339456664228
AATSC6s,0.1418154761904762
AATSC6v,-5.056962341267428
AATSC7Z,-0.04929577464788732
AATSC7c,0.0004880502567136658
AATSC7d,-0.02919750646737568
AATSC7i,0.27141115381643544
AATSC7m,-0.09587811955251271
AATSC7p,0.023956954518867056
AATSC7s,-0.08580301251956184
AATSC7v,3.7318527617921027
AATSC8Z,0.12195121951219512
AATSC8c,-0.002342204394686302
AATSC8d,-0.07175263398042143
AATSC8i,-0.12488044514686514
AATSC8m,0.4584758510613486
AATSC8p,-0.00628277472721432
AATSC8s,-0.19603940831074976
AATSC8v,0.7427185546891198
ATS0are,356.3594000000001
ATS1are,391.02880000000005
ATS2are,695.9148999999999
ATS3are,861.0229
ATS4are,916.0856999999999
ATS5are,892.9839999999999
ATS6are,886.4239999999999
ATS7are,876.1868
ATS8are,763.5689999999998
ATSC0dv,246.0
ATSC0pe,8.011485714285712
ATSC0se,4.9535597142857135
ATSC1dv,91.0
ATSC1pe,0.5861438775510197
ATSC1se,0.15348259183673624
ATSC2dv,3.0
ATSC2pe,-0.5118867346938784
ATSC2se,-0.6911458775510172
ATSC3dv,-115.0
ATSC3pe,-2.4516280612244876
ATSC3se,-1.2338285969387717
ATSC4dv,-40.0
ATSC4pe,-1.9748448979591822
ATSC4se,-1.0257148265306106
ATSC5dv,47.0
ATSC5pe,0.5979780612244879
ATSC5se,-0.16507983163265466
ATSC6dv,38.0
ATSC6pe,2.9351071428571434
ATSC6se,2.0802968571428586
ATSC7dv,-28.0
ATSC7pe,-0.937581632653061
ATSC7se,-0.5787135612244898
ATSC8dv,-47.0
ATSC8pe,-1.4968596938775511
ATSC8se,-1.2780535153061223
AXp-0dv,0.5689442365707672
AXp-1dv,0.29955800982764885
AXp-2dv,0.15977873918110042
AXp-3dv,0.08633131771163689
AXp-4dv,0.045535441767454846
AXp-5dv,0.02384440545902406
AXp-6dv,0.01249653869753512
AXp-7dv,0.006755853769967468
BertzCT,1131.2223031439432
ECIndex,774
ETA_eta,28.546444648819467
GATS1dv,0.4527439024390244
GATS1pe,0.6125939276467359
GATS1se,0.6648219038326204
GATS2dv,0.9636592893706715
GATS2pe,0.8960251957705168
GATS2se,0.9516824850062985
GATS3dv,1.1799909665763324
GATS3pe,1.0708886672494278
GATS3se,1.0534118382373998
GATS4dv,1.0336618777146676
GATS4pe,1.033023081196634
GATS4se,1.0049818493926383
GATS5dv,0.8804317353518363
GATS5pe,0.8693733799429342
GATS5se,0.8829049961942976
GATS6dv,0.9126742160278746
GATS6pe,0.9146700540652346
GATS6se,0.8921119438552096
GATS7dv,1.0517577006755983
GATS7pe,1.1016742524389782
GATS7se,1.0959192422359854
GATS8dv,1.119703879965629
GATS8pe,1.2787474173983542
GATS8se,1.3429469780278478
LogEE_A,4.390326760021845
LogEE_D,185.01634773799842
MATS1dv,0.3452574525745258
MATS1pe,0.0682854140365142
MATS1se,0.028918682182127828
MATS2dv,0.006323396567299006
MATS2pe,-0.03313027830149683
MATS2se,-0.07234634428134896
MATS3dv,-0.19391749473050285
MATS3pe,-0.12693920659413052
MATS3se,-0.1033217343633417
MATS4dv,-0.06236774696514088
MATS4pe,-0.09454859964749236
MATS4se,-0.07942265515363343
MATS5dv,0.07378749649565461
MATS5pe,0.028826519757717224
MATS5se,-0.012870536167004084
MATS6dv,0.06178861788617886
MATS6pe,0.14654496044964024
MATS6se,0.16798399350216212
MATS7dv,-0.04488720943547463
MATS7pe,-0.046152551000470055
MATS7se,-0.0460729413920671
MATS8dv,-0.08698526009650341
MATS8pe,-0.08506500800273803
MATS8se,-0.11746664152462094
MAXaaCH,1.8596752697992778
MAXaasC,1.0998965302374395
MAXaasN,2.0179118935350897
MAXdssC,0.02829051940010463
MAXsCH3,1.8283449268553746
MAXssNH,3.181013164525069
MAXsssN,1.7981548143948938
MDEC-11,0.07142857142857142
MDEC-12,3.059356513460331
MDEC-13,2.8072415183188637
MDEC-22,10.46622138331556
MDEC-23,23.852682149831985
MDEC-33,9.522476002517358
MDEN-22,0.5984084805885755
MDEN-23,2.191239208766588
MDEN-33,0.3944303841493943
MDEO-12,0.1111111111111111
MINaaCH,1.495508603132611
MINaasC,-0.3675127288569746
MINaasN,1.6863442163252422
MINdssC,0.02829051940010463
MINsCH3,1.573570885016592
MINssNH,3.181013164525069
MINsssN,1.7981548143948938
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6904761904761907
SM1_Dzi,2.0514690780190312
SM1_Dzm,1.721321202007984
SM1_Dzp,-7.2718841056327665
SM1_Dzv,-3.2605963908773314
SddssSe,0
SpAD_Dt,684.2686214112348
SpAbs_A,40.70628881984213
SpAbs_D,370.0326954759969
SpMAD_A,1.3131060909626493
SpMAD_D,11.936538563741832
SpMax_A,2.517349999059997
SpMax_D,185.01634773799842
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,77.21000000000001
TpiPC10,8.962918136063465
VAdjMat,6.129283016944966
VE1_DzZ,5.4695135374401795
VE1_Dzi,5.467985480206932
VE1_Dzm,5.469393773010709
VE1_Dzp,5.460370908067823
VE1_Dzv,5.467538289828115
VE2_DzZ,0.17643592056258645
VE2_Dzi,0.17638662839377198
VE2_Dzm,0.17643205719389385
VE2_Dzp,0.1761409970344459
VE2_Dzv,0.17637220289768113
VE3_DzZ,2.8305917911439393
VE3_Dzi,2.830312374937232
VE3_Dzm,2.830569894179997
VE3_Dzp,2.8289188308212023
VE3_Dzv,2.830230588204658
VR1_DzZ,210.741472326006
VR1_Dzi,210.9976687976956
VR1_Dzm,210.7254334754784
VR1_Dzp,212.41552349423552
VR1_Dzv,211.20389242346351
VR2_DzZ,6.798112010516323
VR2_Dzi,6.80637641282889
VR2_Dzm,6.797594628241239
VR2_Dzp,6.852113661104371
VR2_Dzv,6.8130287878536615
VR3_DzZ,6.482034244095352
VR3_Dzi,6.48324919655398
VR3_Dzm,6.481958134439696
VR3_Dzp,6.489946484319275
VR3_Dzv,6.484226093188714
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.14166666666666666
Xch-6dv,0.21314162738240364
Xch-7dv,0.2664421268013295
Xpc-4dv,2.1599445716434227
Xpc-5dv,2.8447443876254765
Xpc-6dv,3.6467371135387254
Zagreb1,172.0
Zagreb2,207.0
fragCpx,295.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,3
n5aRing,2
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,35
nBondsS,43
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,2
AATS0are,6.3635607142857165
AATS1are,6.517146666666667
AATS2are,6.44365648148148
AATS3are,6.377947407407408
AATS4are,6.274559589041095
AATS5are,6.158510344827586
AATS6are,6.331599999999999
AATS7are,6.170329577464789
AATS8are,6.207878048780486
AATSC0dv,4.392857142857143
AATSC0pe,0.14306224489795913
AATSC0se,0.08845642346938774
AATSC1dv,1.5166666666666666
AATSC1pe,0.009769064625850329
AATSC1se,0.0025580431972789374
AATSC2dv,0.027777777777777776
AATSC2pe,-0.004739691987906281
AATSC2se,-0.006399498866213122
AATSC3dv,-0.8518518518518519
AATSC3pe,-0.01816020786092213
AATSC3se,-0.009139471088435346
AATSC4dv,-0.273972602739726
AATSC4pe,-0.013526334917528644
AATSC4se,-0.00702544401733295
AATSC5dv,0.32413793103448274
AATSC5pe,0.0041239866291344
AATSC5se,-0.0011384815974665838
AATSC6dv,0.2714285714285714
AATSC6pe,0.020965051020408167
AATSC6se,0.014859263265306132
AATSC7dv,-0.19718309859154928
AATSC7pe,-0.006602687553894796
AATSC7se,-0.00407544761425697
AATSC8dv,-0.3821138211382114
AATSC8pe,-0.012169591007134562
AATSC8se,-0.010390678986228637
AETA_eta,0.9208530531877247
ATSC0are,8.755285714285709
ATSC1are,0.5365224489795939
ATSC2are,-0.8522510204081593
ATSC3are,-2.4742102040816274
ATSC4are,-2.0342020408163237
ATSC5are,0.27311020408163095
ATSC6are,3.511542857142856
ATSC7are,-1.0131673469387759
ATSC8are,-1.9580204081632642
BCUTZ-1h,9.004070822484392
BCUTZ-1l,5.6871061643131995
BCUTc-1h,0.3998712076358112
BCUTc-1l,-0.4382160732718702
BCUTd-1h,3.270681528502732
BCUTd-1l,0.9728832060896786
BCUTi-1h,17.424773667517997
BCUTi-1l,10.948579050436448
BCUTm-1h,19.000142740949055
BCUTm-1l,11.699004085655668
BCUTp-1h,1.9940343536316185
BCUTp-1l,0.5458491576327538
BCUTs-1h,8.001920087432826
BCUTs-1l,1.236823184256072
BCUTv-1h,20.8984008441511
BCUTv-1l,13.304118759399639
BalabanJ,1.227469003077419
Diameter,14
ETA_beta,37.75
GATS1are,0.6308512952719718
GATS2are,0.9189343066531542
GATS3are,1.068514953023087
GATS4are,1.0303810882148687
GATS5are,0.8812861533891141
GATS6are,0.9117443340349505
GATS7are,1.1021738348573338
GATS8are,1.3162842993401298
HybRatio,0.4090909090909091
Lipinski,True
LogEE_Dt,342.1343107056174
MATS1are,0.05719451107086358
MATS2are,-0.050473274194454666
MATS3are,-0.11722507764017363
MATS4are,-0.0891166666778424
MATS5are,0.012047241835051861
MATS6are,0.16043076019384217
MATS7are,-0.04563631236732653
MATS8are,-0.10181922955849071
MAXssCH2,0.9009443074200192
MAXsssCH,0.17220520275708107
MINssCH2,0.4682187805614033
MINsssCH,0.17220520275708107
NsssssAs,0
RotRatio,0.11428571428571428
SM1_Dzpe,1.8438436060350718
SM1_Dzse,1.652067559110387
SMR_VSA1,13.921815185546691
SMR_VSA2,0.0
SMR_VSA3,24.460879217742924
SMR_VSA4,7.04767198267719
SMR_VSA5,32.35197768060318
SMR_VSA6,25.075308938944744
SMR_VSA7,47.66738867620233
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,284.97165899123956
SpAD_Dzi,273.0593936172362
SpAD_Dzm,284.9068817107317
SpAD_Dzp,405.0333930189571
SpAD_Dzv,364.19753762725895
SpAbs_Dt,684.2686214112347
SpDiam_A,4.889893850824321
SpDiam_D,271.6308103569692
SpMAD_Dt,22.073181335846282
SpMax_Dt,342.1343107056174
SsssssAs,0
VE1_Dzpe,5.469325192977558
VE1_Dzse,5.469589541620769
VE2_Dzpe,0.17642984493475994
VE2_Dzse,0.17643837231034737
VE3_Dzpe,2.8305573552285224
VE3_Dzse,2.830605687014568
VMcGowan,305.52000000000083
VR1_Dzpe,210.75677229321983
VR1_Dzse,210.74740718236134
VR2_Dzpe,6.798605557845801
VR2_Dzse,6.7983034574955274
VR3_Dzpe,6.482106842106925
VR3_Dzse,6.4820624054853395
mZagreb1,9.083333333333332
mZagreb2,6.611111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,52
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.15634438775510193
AATSC1are,0.008942040816326565
AATSC2are,-0.0078912131519274
AATSC3are,-0.01832748299319724
AATSC4are,-0.013932890690522766
AATSC5are,0.001883518648838834
AATSC6are,0.02508244897959183
AATSC7are,-0.007134981316470252
AATSC8are,-0.01591886510701841
AETA_beta,1.217741935483871
BCUTdv-1h,7.004064793410248
BCUTdv-1l,0.9953969218665093
BCUTpe-1h,3.988679559482769
BCUTpe-1l,2.2357014585415858
BCUTse-1h,4.009962459828342
BCUTse-1l,2.431458000731539
ETA_alpha,14.352380952380955
ETA_dBeta,-4.75
ETA_eta_B,0.42300992393172265
ETA_eta_F,29.852060880587757
ETA_eta_L,7.552189944203856
ETA_eta_R,58.398505529407224
ETA_psi_1,0.5365853658536589
LabuteASA,179.14811586874268
LogEE_DzZ,142.54036098563512
LogEE_Dzi,136.59587323048967
LogEE_Dzm,142.50896734575318
LogEE_Dzp,201.80913391689023
LogEE_Dzv,181.78322722741555
PEOE_VSA1,14.953561288656857
PEOE_VSA2,14.158143054362192
PEOE_VSA3,4.39041504767482
PEOE_VSA4,10.197363616602075
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,24.117007251546227
PEOE_VSA8,56.56154372557484
PEOE_VSA9,31.077709045870094
SM1_Dzare,2.075678988525576
SpAD_Dzpe,282.107427899616
SpAD_Dzse,285.4375302197619
SpAbs_DzZ,283.3902457807941
SpAbs_Dzi,271.1402773829601
SpAbs_Dzm,283.29661348949844
SpAbs_Dzp,410.89015193941304
SpAbs_Dzv,366.8270508457083
SpDiam_Dt,478.0257801226785
SpMAD_DzZ,9.192634161007728
SpMAD_Dzi,8.808367536039878
SpMAD_Dzm,9.190544571313925
SpMAD_Dzp,13.065593323192164
SpMAD_Dzv,11.74830766539545
SpMax_DzZ,142.54036098563512
SpMax_Dzi,136.59587323048967
SpMax_Dzm,142.50896734575318
SpMax_Dzp,201.80913391689023
SpMax_Dzv,181.78322722741555
VE1_Dzare,5.46913509741399
VE2_Dzare,0.17642371281980615
VE3_Dzare,2.830522597948514
VR1_Dzare,210.7649848445541
VR2_Dzare,6.798870478856584
VR3_Dzare,6.482145808310667
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4629800307219663
AETA_dBeta,-0.1532258064516129
AETA_eta_B,0.013645481417152343
AETA_eta_F,0.9629697058254115
AETA_eta_L,0.2436190304581889
AETA_eta_R,1.8838227590131362
BCUTare-1h,4.107725708064077
BCUTare-1l,2.1860148235062193
ETA_beta_s,21.25
ETA_dPsi_A,0.17741463414634107
ETA_dPsi_B,0.0
ETA_eta_BR,0.8530099239317226
ETA_eta_FL,7.439013694237517
ETA_eta_RL,14.991203638441373
LogEE_Dzpe,141.11319277580915
LogEE_Dzse,142.77205761178774
PEOE_VSA10,5.817220841045895
PEOE_VSA11,5.817862777835028
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,50.126579282032836
SlogP_VSA3,29.544650149387646
SlogP_VSA4,5.817220841045895
SlogP_VSA5,30.64377913831005
SlogP_VSA6,30.592788348610984
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,278.1155455801445
SpAbs_Dzpe,280.3825419455834
SpAbs_Dzse,283.8920476644652
SpDiam_DzZ,207.78223779204023
SpDiam_Dzi,198.83692673447533
SpDiam_Dzm,207.7613606855906
SpDiam_Dzp,292.77670854458694
SpDiam_Dzv,265.0446901673084
SpMAD_Dzpe,9.100239609665033
SpMAD_Dzse,9.20766226515361
SpMax_Dzpe,141.11319277580915
SpMax_Dzse,142.77205761178774
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6854838709677419
AETA_eta_BR,0.027516449159087825
AETA_eta_FL,0.23996818368508122
AETA_eta_RL,0.4835872141432701
DetourIndex,5198
EState_VSA1,0.0
EState_VSA2,17.76624139954536
EState_VSA3,37.808525793369576
EState_VSA4,35.22592571579146
EState_VSA5,6.06636706846161
EState_VSA6,28.768660505760973
EState_VSA7,23.99268555789706
EState_VSA8,10.415470412307368
EState_VSA9,9.835544762101087
ETA_beta_ns,16.5
ETA_shape_p,0.112806901128069
ETA_shape_x,0.0
ETA_shape_y,0.39714664897146645
GhoseFilter,True
LogEE_Dzare,139.12473017679886
SlogP_VSA10,15.89566410019341
SlogP_VSA11,0.0
SpAbs_Dzare,276.17378136507216
SpDiam_Dzpe,205.70211503475645
SpDiam_Dzse,208.1077664876334
SpMAD_Dzare,8.971469212262726
SpMax_Dzare,139.12473017679886
TopoPSA(NO),77.21000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,18.66836070694608
VSA_EState9,51.99830595972059
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.532258064516129
EState_VSA10,9.184952231746642
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03701996927803372
FilterItLogS,-4.439635988361272
SpDiam_Dzare,202.81559050902314
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6115646258503398
ETA_epsilon_2,0.8628264208909366
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5643578643578636
ETA_epsilon_5,0.8452380952380949
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.16568227290916382
ETA_dEpsilon_B,0.04720676149247616
ETA_dEpsilon_C,-0.11847551141668766
ETA_dEpsilon_D,0.01758832565284174
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8387096774193549
MDEDescriptor,"0.07142857142857142,3.059356513460331,2.8072415183188637,0.0,10.46622138331556,23.852682149831985,0.0,9.522476002517358,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5984084805885755,2.191239208766588,0.3944303841493943"
APolDescriptor,64.15082499999998
BCUTDescriptor,"11.994284147201679,18.998408260713713,-0.3793857278223112,0.19976017835893542,4.6403821696201595,10.85114688878251"
BPolDescriptor,38.007175
TPSADescriptor,77.21000000000001
ALOGPDescriptor,"1.2291,1.5106868100000002,113.06689999999999"
XLogPDescriptor,2.35
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,424.20230246000006
ChiPathDescriptor,"21.53480494807372,14.991203638441375,14.073533459371971,12.069205253339675,10.18668315022718,7.98109495365611,6.124275605386252,4.781888812880484,17.637271333693782,10.48453034396771,8.148715698236117,6.043192239814581,4.325866967908211,2.837484249623864,1.7995015724450572,1.1890302635142744"
ChiChainDescriptor,"0.0,0.0,0.340756117627003,0.6173361965923407,0.9262532035289174,0.0,0.0,0.14166666666666666,0.2131416273824037,0.2664421268013295"
AtomCountDescriptor,56
BondCountDescriptor,35
SmallRingDescriptor,"5,3,4,3,0,0,3,2,0,0,0"
ChiClusterDescriptor,"2.265959018787525,0.0,0.6150450047968234,0.0,1.022131928887376,0.0,0.18616485702273358,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,6,3,5,3,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"64.196431369447,2.070852624820871,27.594834924940418,5.430770902053332,19.586164582924077"
FractionalPSADescriptor,0.18201221339971507
WienerNumbersDescriptor,"2761.0,49.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.4509064055767436,8.238290831396492,11.34816887024115,2.159944571643422,2.8447443876254765,3.312119878594643"
FractionalCSP3Descriptor,0.4090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,6,0,0,5,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.775510204081634,9.700115340253749,4.8"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2670.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.4090909090909091
AutocorrelationDescriptorMass,"36.21086401778342,39.12602291046071,57.230744783219514,55.24475622578007,54.369216965034525"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6600170059520313,-0.27128859369682273,-0.09119536988981626,-0.005231948182349927,0.16872023862778834"
EccentricConnectivityIndexDescriptor,774
AutocorrelationDescriptorPolarizability,"2158.228336608909,2606.3709133169878,3809.28040323795,3684.5028942907893,3502.5530733518094"
