DLiP-ID,J100F1
AATSC4p,-0.036577496633238275
AATSC4s,-0.10725108680820297
AATSC4v,-8.312706740930228
AATSC5Z,1.2774309890414757
AATSC5c,0.0023062775811406007
AATSC5d,0.0003814676099320386
AATSC5i,-0.20223722203405006
AATSC5m,5.922992661196073
AATSC5p,-0.019333151729336272
AATSC5s,0.15910138165209878
AATSC5v,0.06290580774185532
AATSC6Z,0.05766158315177913
AATSC6c,-0.0021626067136771864
AATSC6d,0.007225853304284703
AATSC6i,-0.1880895385375744
AATSC6m,0.4216555190722575
AATSC6p,0.005012355027022473
AATSC6s,-0.23432870937640468
AATSC6v,1.3636738698944144
AATSC7Z,-0.749477682811016
AATSC7c,-0.002105367127333527
AATSC7d,-0.06471984805318136
AATSC7i,-0.14427653649771213
AATSC7m,-3.3457692090574547
AATSC7p,0.008145022770188838
AATSC7s,-0.15264976362163654
AATSC7v,-0.17861340408103385
AATSC8Z,1.4126608878381934
AATSC8c,0.007235952365374048
AATSC8d,-0.11432886787496714
AATSC8i,0.12543792244469132
AATSC8m,6.236898596516289
AATSC8p,-0.015213117567189205
AATSC8s,0.2389576240013753
AATSC8v,-0.6966698822923816
ATS0are,228.54360000000003
ATS1are,245.6498
ATS2are,398.9219
ATS3are,502.297
ATS4are,539.894
ATS5are,530.407
ATS6are,532.9069999999999
ATS7are,423.19100000000003
ATS8are,310.26500000000004
ATSC0dv,141.56652949245537
ATSC0pe,4.3615555555555545
ATSC0se,3.0310803055555553
ATSC1dv,41.10089925316265
ATSC1pe,0.25270246913580013
ATSC1se,0.13623570524691347
ATSC2dv,-4.750342935528113
ATSC2pe,1.0345666666666649
ATSC2se,0.7998694374999997
ATSC3dv,-86.63511659807955
ATSC3pe,-2.2774555555555542
ATSC3se,-1.2745952708333328
ATSC4dv,-33.84743179393386
ATSC4pe,-1.5416234567901195
ATSC4se,-0.7802344776234562
ATSC5dv,33.908398110044196
ATSC5pe,1.3086209876543262
ATSC5se,0.4612496334876543
ATSC6dv,-18.518366102728248
ATSC6pe,-1.4787172839506186
ATSC6se,-1.4311516103395059
ATSC7dv,-1.4066453284560279
ATSC7pe,-1.076197530864202
ATSC7se,-0.9356709961419755
ATSC8dv,13.683889650967835
ATSC8pe,2.3241913580246876
ATSC8se,2.0059966288580244
AXp-0dv,0.5753138648270425
AXp-1dv,0.2994857446042056
AXp-2dv,0.1646951997008979
AXp-3dv,0.08954982901965373
AXp-4dv,0.046521443978785756
AXp-5dv,0.025992143463566333
AXp-6dv,0.014472354619815962
AXp-7dv,0.007541448337675885
BertzCT,827.0281306439288
ECIndex,396
ETA_eta,15.641121914297655
GATS1dv,0.508724458624323
GATS1pe,0.613115693204581
GATS1se,0.6409567933904697
GATS2dv,0.8807726594445847
GATS2pe,0.5617835125082793
GATS2se,0.524721425183839
GATS3dv,1.1493101985534304
GATS3pe,1.0335861030439923
GATS3se,0.9880951675809175
GATS4dv,0.968923115548018
GATS4pe,0.8998078203437935
GATS4se,0.8075351735775032
GATS5dv,0.7971731124451255
GATS5pe,0.6510388549825021
GATS5se,0.6434158225749924
GATS6dv,1.1277944909868372
GATS6pe,1.3328724086567425
GATS6se,1.4250150227532687
GATS7dv,1.155282843355749
GATS7pe,1.4835065314264888
GATS7se,1.5853874679471613
GATS8dv,1.0905358299587633
GATS8pe,0.9489928658849238
GATS8se,0.9067370690585127
LogEE_A,4.026264415614493
LogEE_D,97.9327213160006
MATS1dv,0.2750487291657957
MATS1pe,0.05488921008385284
MATS1se,0.04258066166514985
MATS2dv,-0.019174600713718144
MATS2pe,0.1355436024718134
MATS2se,0.15079384375341567
MATS3dv,-0.2719886996160712
MATS3pe,-0.23207373063183925
MATS3se,-0.18689270158852078
MATS4dv,-0.09671139114323415
MATS4pe,-0.14297147417310335
MATS4se,-0.10412144550590548
MATS5dv,0.09688558862089817
MATS5pe,0.1213626264667515
MATS5se,0.06155326373693162
MATS6dv,-0.05540202709249824
MATS6pe,-0.14359103156216396
MATS6se,-0.19997319060212307
MATS7dv,-0.00550317301543053
MATS7pe,-0.13665946831484163
MATS7se,-0.17096801477968443
MATS8dv,0.07403781965300853
MATS8pe,0.40816439360021795
MATS8se,0.5069176337328849
MAXaaCH,1.9245110544217687
MAXaaaC,0.911047335600907
MAXaasC,0.9120743575207864
MAXaasN,1.688101270122374
MAXdssC,-0.8479696292097076
MAXsCH3,1.8223543474756498
MDEC-12,1.32728581559287
MDEC-13,1.349950872776879
MDEC-22,8.704583330064395
MDEC-23,20.079092044283776
MDEC-33,6.643494673586935
MDEN-22,1.0
MDEN-23,1.4142135623730951
MDEO-11,0.4999999999999999
MINaaCH,1.7704286344167297
MINaaaC,0.7540299123764734
MINaasC,0.6270399426478075
MINaasN,1.688101270122374
MINdssC,-0.8479696292097076
MINsCH3,1.8223543474756498
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5756302521008405
SM1_Dzi,1.1536780407249854
SM1_Dzm,1.5872164609218062
SM1_Dzp,-3.485189029095318
SM1_Dzv,-1.6726742111087283
SddssSe,0
SpAD_Dt,360.69658065686855
SpAbs_A,28.198681778887803
SpAbs_D,195.86544263200136
SpMAD_A,1.2817582626767186
SpMAD_D,8.902974665090971
SpMax_A,2.4443738292993826
SpMax_D,97.9327213160006
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,68.01
TpiPC10,8.739443844215188
VAdjMat,5.584962500721156
VE1_DzZ,4.625410997952887
VE1_Dzi,4.620050992206429
VE1_Dzm,4.625522072852169
VE1_Dzp,4.588031794650682
VE1_Dzv,4.601364417784758
VE2_DzZ,0.21024595445240396
VE2_Dzi,0.21000231782756495
VE2_Dzm,0.2102510033114622
VE2_Dzp,0.20854689975684917
VE2_Dzv,0.20915292808112537
VE3_DzZ,2.3200225918026955
VE3_Dzi,2.318863102671126
VE3_Dzm,2.3200466055748064
VE3_Dzp,2.3119084895661186
VE3_Dzv,2.314810232440414
VR1_DzZ,120.90054338891433
VR1_Dzi,121.3684063685277
VR1_Dzm,120.8887248671871
VR1_Dzp,124.41701318621912
VR1_Dzv,123.26825464443858
VR2_DzZ,5.495479244950651
VR2_Dzi,5.516745744023987
VR2_Dzm,5.494942039417595
VR2_Dzp,5.655318781191778
VR2_Dzv,5.603102483838118
VR3_DzZ,5.58342561250688
VR3_Dzi,5.587287961038981
VR3_Dzm,5.583327853645853
VR3_Dzp,5.6120962932653855
VR3_Dzv,5.602820273025146
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.022360679774997897
Xch-6dv,0.1000146077437262
Xch-7dv,0.13012199099780458
Xpc-4dv,1.4658604068535737
Xpc-5dv,1.862227444559482
Xpc-6dv,2.3163318020873054
Zagreb1,116.0
Zagreb2,136.0
fragCpx,114.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,24
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.348433333333334
AATS1are,6.464468421052632
AATS2are,6.3320936507936505
AATS3are,6.201197530864198
AATS4are,6.066224719101124
AATS5are,5.959629213483146
AATS6are,6.269494117647058
AATS7are,6.51063076923077
AATS8are,6.6013829787234055
AATSC0dv,3.9324035970126494
AATSC0pe,0.12115432098765429
AATSC0se,0.08419667515432099
AATSC1dv,1.081602611925333
AATSC1pe,0.0066500649772578985
AATSC1se,0.0035851501380766704
AATSC2dv,-0.07540226881790654
AATSC2pe,0.016421693121693094
AATSC2se,0.012696340277777773
AATSC3dv,-1.0695693407170315
AATSC3pe,-0.028116735253772274
AATSC3se,-0.015735744084362135
AATSC4dv,-0.38030822240375123
AATSC4pe,-0.017321611874046287
AATSC4se,-0.008766679523859058
AATSC5dv,0.3809932371915078
AATSC5pe,0.014703606602857598
AATSC5se,0.005182580151546677
AATSC6dv,-0.21786313062033233
AATSC6pe,-0.01739667392883081
AATSC6se,-0.016837077768700068
AATSC7dv,-0.021640697360861966
AATSC7pe,-0.016556885090218493
AATSC7se,-0.014394938402184239
AATSC8dv,0.29114658831846457
AATSC8pe,0.04945087995797207
AATSC8se,0.04268077933740477
AETA_eta,0.7109600870135298
ATSC0are,4.342888888888886
ATSC1are,0.36441728395061496
ATSC2are,1.1802555555555543
ATSC3are,-2.1046888888888877
ATSC4are,-1.3809086419753043
ATSC5are,1.060846913580252
ATSC6are,-1.7352765432098776
ATSC7are,-0.9508493827160538
ATSC8are,2.2912617283950576
BCUTZ-1h,17.001102830428767
BCUTZ-1l,5.683407509942649
BCUTc-1h,0.4298878086155563
BCUTc-1l,-0.4063754319505255
BCUTd-1h,3.240944258037851
BCUTd-1l,0.9728404071013014
BCUTi-1h,14.751211816768345
BCUTi-1l,10.94525498962475
BCUTm-1h,35.45051728792777
BCUTm-1l,11.695725072557272
BCUTp-1h,2.2078119687307387
BCUTp-1l,0.7416107244714574
BCUTs-1h,7.008292770660721
BCUTs-1l,1.2376760558235358
BCUTv-1h,22.45586275507356
BCUTv-1l,14.701437910243564
BalabanJ,1.642012812755378
Diameter,11
ETA_beta,29.5
GATS1are,0.6302680728326472
GATS2are,0.559202783605383
GATS3are,1.0103987219066788
GATS4are,0.8775601137681414
GATS5are,0.6836333823369615
GATS6are,1.42014577206823
GATS7are,1.5120766239338108
GATS8are,0.9209552639515046
HybRatio,0.1875
Lipinski,True
LogEE_Dt,180.34829032843427
MATS1are,0.0794948790386646
MATS2are,0.15529564842362256
MATS3are,-0.2153905632593654
MATS4are,-0.12861710305192722
MATS5are,0.09880672237020466
MATS6are,-0.16922851871137873
MATS7are,-0.1212612818282374
MATS8are,0.4041109566357215
MAXssCH2,0.00734245086923635
MAXsssCH,-0.24891408415218041
MINssCH2,0.00734245086923635
MINsssCH,-0.24891408415218041
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.194032466727608
SM1_Dzse,1.1275627524360021
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,7.04767198267719
SMR_VSA5,12.338727669087403
SMR_VSA6,0.0
SMR_VSA7,58.614105776366586
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,148.54625784105838
SpAD_Dzi,149.99576070385416
SpAD_Dzm,148.49333243891454
SpAD_Dzp,175.88442527362326
SpAD_Dzv,166.2761536649196
SpAbs_Dt,360.6965806568686
SpDiam_A,4.833234121500311
SpDiam_D,140.2558229375639
SpMAD_Dt,16.39529912076675
SpMax_Dt,180.34829032843427
SsssssAs,0
VE1_Dzpe,4.6209341184231345
VE1_Dzse,4.620692936401461
VE2_Dzpe,0.2100424599283243
VE2_Dzse,0.21003149710915733
VE3_Dzpe,2.3190542351551247
VE3_Dzse,2.3190020404451896
VMcGowan,223.23999999999984
VR1_Dzpe,121.30440718647334
VR1_Dzse,121.33933784955215
VR2_Dzpe,5.513836690294243
VR2_Dzse,5.515424447706916
VR3_Dzpe,5.586760508601268
VR3_Dzse,5.587048425879456
mZagreb1,7.388888888888888
mZagreb2,4.777777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,30
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12063580246913573
AATSC1are,0.009589928525016183
AATSC2are,0.01873421516754848
AATSC3are,-0.025983813443072688
AATSC4are,-0.015515827437924767
AATSC5are,0.011919628242474743
AATSC6are,-0.020415018155410324
AATSC7are,-0.014628452041785443
AATSC8are,0.048750249540320374
AETA_beta,1.3409090909090908
BCUTdv-1h,6.022008098550082
BCUTdv-1l,0.7740019277004049
BCUTpe-1h,3.500812084917229
BCUTpe-1l,2.2306642255978177
BCUTse-1h,3.713732519475712
BCUTse-1l,2.4263293922935922
ETA_alpha,10.58095238095238
ETA_dBeta,2.5
ETA_eta_B,0.3724996667149032
ETA_eta_F,21.177701480544755
ETA_eta_L,4.580210022726346
ETA_eta_R,36.81882339484241
ETA_psi_1,0.562246963562753
LabuteASA,131.6842874003162
LogEE_DzZ,74.34474847744286
LogEE_Dzi,75.03429758886851
LogEE_Dzm,74.31881242222643
LogEE_Dzp,87.15012422110817
LogEE_Dzv,82.75792360266237
PEOE_VSA1,5.106527394840706
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.681802935145185
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,35.01342619127221
PEOE_VSA7,35.392371257240434
PEOE_VSA8,17.98821134257991
PEOE_VSA9,11.937522340542271
SM1_Dzare,1.2450396026091517
SpAD_Dzpe,150.28869516496263
SpAD_Dzse,150.67975090789145
SpAbs_DzZ,147.11386670278495
SpAbs_Dzi,149.05184230689744
SpAbs_Dzm,147.05040838353113
SpAbs_Dzp,177.7854374713117
SpAbs_Dzv,167.18852141643353
SpDiam_Dt,246.50050880137604
SpMAD_DzZ,6.752102629139017
SpMAD_Dzi,6.817989122902461
SpMAD_Dzm,6.74969692904157
SpMAD_Dzp,7.994746603346512
SpMAD_Dzv,7.558006984769073
SpMax_DzZ,74.34474847744286
SpMax_Dzi,75.03429758886851
SpMax_Dzm,74.31881242222643
SpMax_Dzp,87.15012422110817
SpMax_Dzv,82.75792360266237
VE1_Dzare,4.620628718347034
VE2_Dzare,0.21002857810668338
VE3_Dzare,2.3189881424213294
VR1_Dzare,121.30360588620528
VR2_Dzare,5.513800267554785
VR3_Dzare,5.586753902881548
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48095238095238096
AETA_dBeta,0.11363636363636363
AETA_eta_B,0.0169318030324956
AETA_eta_F,0.9626227945702162
AETA_eta_L,0.20819136466937938
AETA_eta_R,1.673582881583746
BCUTare-1h,3.5547624096612034
BCUTare-1l,2.181056412185654
ETA_beta_s,13.5
ETA_dPsi_A,0.1517530364372469
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149032
ETA_eta_FL,5.961503872931846
ETA_eta_RL,10.541713895658193
LogEE_Dzpe,75.19862178551439
LogEE_Dzse,75.39112830632918
PEOE_VSA10,5.516700717616262
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,26.069702521893646
SlogP_VSA3,11.842209166749011
SlogP_VSA4,0.0
SlogP_VSA5,23.465630652481394
SlogP_VSA6,42.46456947923127
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,150.01563873712712
SpAbs_Dzpe,149.2032111043012
SpAbs_Dzse,149.65469386022244
SpDiam_DzZ,107.39091851894358
SpDiam_Dzi,108.15317265546676
SpDiam_Dzm,107.36112069958287
SpDiam_Dzp,121.5998995480942
SpDiam_Dzv,116.73343374175148
SpMAD_Dzpe,6.83130432568012
SpMAD_Dzse,6.849079586722339
SpMax_Dzpe,75.19862178551439
SpMax_Dzse,75.39112830632918
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6136363636363636
AETA_eta_BR,0.028659075759768327
AETA_eta_FL,0.27097744876962937
AETA_eta_RL,0.47916881343900875
DetourIndex,1931
EState_VSA1,5.969305287951849
EState_VSA2,12.338727669087403
EState_VSA3,5.022633313741326
EState_VSA4,22.160304418626517
EState_VSA5,0.0
EState_VSA6,16.814537072068404
EState_VSA7,37.37950732498524
EState_VSA8,10.312066903955905
EState_VSA9,11.600939890232516
ETA_beta_ns,16.0
ETA_shape_p,0.17776777677767777
ETA_shape_x,0.0
ETA_shape_y,0.3685868586858686
GhoseFilter,True
LogEE_Dzare,75.06441207777307
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,148.88378455293707
SpDiam_Dzpe,108.3718698817618
SpDiam_Dzse,108.58811771507442
SpMAD_Dzare,6.818892669869414
SpMax_Dzare,75.06441207777307
TopoPSA(NO),68.01
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.688101270122374
VSA_EState9,46.344714218417025
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7272727272727273
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01904761904761906
FilterItLogS,-3.982483663121517
SpDiam_Dzare,108.22988868472711
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6394179894179897
ETA_epsilon_2,0.8554112554112553
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5545634920634924
ETA_epsilon_5,0.831262939958592
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.19748250554702163
ETA_dEpsilon_B,0.08485449735449724
ETA_dEpsilon_C,-0.11262800819252439
ETA_dEpsilon_D,0.02414831545266327
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.0,1.32728581559287,1.349950872776879,0.0,8.704583330064395,20.079092044283776,0.0,6.643494673586935,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0"
APolDescriptor,44.579101999999985
BCUTDescriptor,"11.988331352575875,34.96885362656899,-0.3315726348983701,0.2598703492455695,4.24311120263747,11.382336676254722"
BPolDescriptor,18.662898
TPSADescriptor,68.01
ALOGPDescriptor,"3.4877000000000002,12.164051290000002,85.95029999999998"
XLogPDescriptor,2.7120000000000006
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,315.07745448000003
ChiPathDescriptor,"15.689869965382487,10.541713895658196,9.86505623458149,7.820570877793286,6.51286102243499,5.370565244169472,3.58384260602614,2.6352184971900705,12.656905026194934,7.187657870500934,5.599636789830529,3.9401924768647647,2.6982437507695756,1.8714343293767761,1.0998989511060133,0.671188902053154"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3836825234302024,0.5297173167489209,0.0,0.0,0.022360679774997897,0.1000146077437262,0.13012199099780458"
AtomCountDescriptor,36
BondCountDescriptor,24
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.7047912124301003,0.0,0.3003491900968691,0.0,0.7771435661608255,0.0,0.11357556187012512,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,0,1,1,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"44.77873097977202,2.03539686271691,16.722432360928472,4.8217365490506765,9.376002310016652"
FractionalPSADescriptor,0.21585168672967375
WienerNumbersDescriptor,"1039.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.403900325928953,5.307402286397833,7.211228823748336,1.4658604068535732,1.8622274445594824,2.1059940975618976"
FractionalCSP3Descriptor,0.1875
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,7,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"16.84375,7.26643598615917,3.925619834710744"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,982.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.1875
AutocorrelationDescriptorMass,"32.34182888276011,27.834460995797517,40.865448102221855,38.73099876540443,34.111048213870575"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.30231827665555877,-0.10294354376296395,-0.02696675815046891,-0.030448238942830573,0.042370955361848116"
EccentricConnectivityIndexDescriptor,396
AutocorrelationDescriptorPolarizability,"1504.7931432228834,1772.6433273370387,2488.1576725080326,2449.850198269715,2123.6516506042976"
