DLiP-ID,C001HE
AATSC4s,0.09954717240368817
AATSC4v,-8.695477490543967
AATSC5Z,0.6890424675554158
AATSC5c,0.0013320627513074964
AATSC5d,0.06869809357391084
AATSC5i,-0.06344299795243258
AATSC5m,3.182004777452728
AATSC5p,-0.008322050311259497
AATSC5s,0.005439835453549079
AATSC5v,-0.5456868687705706
AATSC6Z,0.6365917855175366
AATSC6c,-0.0022603923282642517
AATSC6d,0.07341209116320828
AATSC6i,0.14097911218258966
AATSC6m,3.355275873701812
AATSC6p,0.06475553878811326
AATSC6s,-0.26558742690982423
AATSC6v,12.160665329596329
AATSC7Z,0.8295908866860179
AATSC7c,0.001672444533487053
AATSC7d,-0.04556656991072896
AATSC7i,0.19055250230868367
AATSC7m,3.7314273570567975
AATSC7p,0.017194315808901368
AATSC7s,-0.3401937968568055
AATSC7v,1.9586073721781223
AATSC8Z,-1.6245687058436935
AATSC8c,-0.001537278041381503
AATSC8d,-0.0998959417273673
AATSC8i,-0.10002442315081732
AATSC8m,-7.724684506270883
AATSC8p,-0.03184918230070049
AATSC8s,-0.012757324353364583
AATSC8v,-8.390470464529969
ATS0are,195.8785
ATS1are,209.23290000000003
ATS2are,335.1167999999999
ATS3are,389.8129000000002
ATS4are,380.34290000000004
ATS5are,340.26099999999985
ATS6are,313.3
ATS7are,240.86309999999995
ATS8are,224.79199999999997
ATSC0dv,122.49223416965357
ATSC0pe,3.6787741935483846
ATSC0se,2.401340967741935
ATSC1dv,45.8495137523927
ATSC1pe,0.018939542143596895
ATSC1se,-0.07951819250780316
ATSC2dv,6.956475379298832
ATSC2pe,1.658988449531735
ATSC2se,0.9654156024973994
ATSC3dv,-79.21475828933337
ATSC3pe,-2.7595145681581736
ATSC3se,-1.607609227887612
ATSC4dv,-12.507020721727624
ATSC4pe,-0.2566782518210199
ATSC4se,-0.16571042039542128
ATSC5dv,17.592528359090974
ATSC5pe,0.11198928199791652
ATSC5se,0.009302797086370856
ATSC6dv,-10.100923677753373
ATSC6pe,-1.0879123829344426
ATSC6se,-0.9794873017689902
ATSC7dv,-47.21987127606276
ATSC7pe,-0.3072457856399593
ATSC7se,0.188220168574403
ATSC8dv,-26.087254788607545
ATSC8pe,-0.47032643080124575
ATSC8se,-0.17375841207076254
AXp-0dv,0.601295569246644
AXp-1dv,0.30337976420953855
AXp-2dv,0.16603919630178673
AXp-3dv,0.08658822674026888
AXp-4dv,0.04501286554866659
AXp-5dv,0.02586402099576998
AXp-6dv,0.0124877088340693
AXp-7dv,0.006001288769450179
BertzCT,561.9564292521256
ECIndex,321
ETA_eta,11.049166313453581
GATS1dv,0.4989450846614515
GATS1pe,0.7140116141421585
GATS1se,0.7313329790901778
GATS2dv,0.9416842106842689
GATS2pe,0.5821650727869491
GATS2se,0.5745349959086652
GATS3dv,1.3329139275240747
GATS3pe,1.4441631153434704
GATS3se,1.4193165592826698
GATS4dv,1.0430756788441984
GATS4pe,1.0267207422287046
GATS4se,1.002220657923994
GATS5dv,1.0221272910433392
GATS5pe,1.235181229159863
GATS5se,1.2836875917176538
GATS6dv,1.1645099683944344
GATS6pe,1.37713711253955
GATS6se,1.471528538501839
GATS7dv,1.326574927848853
GATS7pe,1.131115475461949
GATS7se,1.047152746424937
GATS8dv,1.0021719779424367
GATS8pe,0.7424061910708797
GATS8se,0.6190669336190008
LogEE_A,3.8055910606430183
LogEE_D,77.69429849610327
MATS1dv,0.3626084277809205
MATS1pe,0.004987444318758831
MATS1se,-0.03207926322281978
MATS2dv,0.033856265102485586
MATS2pe,0.268842906054854
MATS2se,0.23967284625429688
MATS3dv,-0.3341242438232469
MATS3pe,-0.3875609424597965
MATS3se,-0.34588928112791356
MATS4dv,-0.05188922356786692
MATS4pe,-0.03545829103514068
MATS4se,-0.03506936060449934
MATS5dv,0.08400507581019179
MATS5pe,0.017805704154675528
MATS5se,0.002265925058646261
MATS6dv,-0.050123807268910206
MATS6pe,-0.1797555492971114
MATS6se,-0.24793423441588705
MATS7dv,-0.3144809480932693
MATS7pe,-0.06813353159823876
MATS7se,0.06394261969488331
MATS8dv,-0.17373924149663697
MATS8pe,-0.10429760872956256
MATS8se,-0.05902963612231391
MAXaaCH,1.79309670781893
MAXaasC,0.8465675271230829
MAXaasN,1.6079115226337448
MAXdssC,-0.3191458805744516
MAXsCH3,1.863372577298443
MAXssNH,2.7115554138322
MDEC-11,0.25
MDEC-12,1.5888422146784835
MDEC-13,2.4356819063072774
MDEC-22,3.3091761975324276
MDEC-23,8.360816990787756
MDEC-33,2.593705704142048
MDEN-22,0.9654893846056297
MDEN-23,1.5000000000000004
MINaaCH,1.7136802931048962
MINaasC,0.6279792010672243
MINaasN,1.6079115226337448
MINdssC,-0.3191458805744516
MINsCH3,1.7687536699712023
MINssNH,2.7042935878054926
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4684873949579833
SM1_Dzi,1.205793440304332
SM1_Dzm,1.4804510603053
SM1_Dzp,-2.921076582937984
SM1_Dzv,-1.5930043612941314
SddssSe,0
SpAD_Dt,236.02299200350376
SpAbs_A,22.233153348795348
SpAbs_D,155.38859699220654
SpMAD_A,1.235175186044186
SpMAD_D,8.632699832900364
SpMax_A,2.334453009003806
SpMax_D,77.69429849610327
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,58.95
TpiPC10,7.2321458973126305
VAdjMat,5.247927513443585
VE1_DzZ,4.190939867519259
VE1_Dzi,4.180420570649054
VE1_Dzm,4.191107249029418
VE1_Dzp,4.20130984240271
VE1_Dzv,4.197294448661123
VE2_DzZ,0.23282999263995885
VE2_Dzi,0.2322455872582808
VE2_Dzm,0.23283929161274544
VE2_Dzp,0.23340610235570614
VE2_Dzv,0.23318302492561793
VE3_DzZ,2.02071168573908
VE3_Dzi,2.0181985213652474
VE3_Dzm,2.0207516238372207
VE3_Dzp,2.0231830088097036
VE3_Dzv,2.022226803728864
VR1_DzZ,85.4138045108422
VR1_Dzi,86.15444836575108
VR1_Dzm,85.40084552396397
VR1_Dzp,84.88507159265272
VR1_Dzv,85.10489482382233
VR2_DzZ,4.745211361713455
VR2_Dzi,4.786358242541727
VR2_Dzm,4.744491417997998
VR2_Dzp,4.715837310702929
VR2_Dzv,4.728049712434574
VR3_DzZ,5.035294397959467
VR3_Dzi,5.043928261664903
VR3_Dzm,5.035142666396624
VR3_Dzp,5.029084907571944
VR3_Dzv,5.031671217321122
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.09994656142648099
Xch-7dv,0.11033783359015738
Xpc-4dv,0.8451273726833568
Xpc-5dv,0.9655379424849134
Xpc-6dv,0.9828660655454419
Zagreb1,90.0
Zagreb2,101.0
fragCpx,55.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,19
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.318661290322581
AATS1are,6.538528125000001
AATS2are,6.444553846153844
AATS3are,6.4968816666666696
AATS4are,6.235129508196722
AATS5are,6.420018867924526
AATS6are,6.143137254901961
AATS7are,6.338502631578946
AATS8are,5.91557894736842
AATSC0dv,3.95136239256947
AATSC0pe,0.11867013527575435
AATSC0se,0.07746261186264305
AATSC1dv,1.432797304762272
AATSC1pe,0.000591860691987403
AATSC1se,-0.002484943515868849
AATSC2dv,0.1337783726788237
AATSC2pe,0.03190362402945644
AATSC2se,0.018565684663411526
AATSC3dv,-1.3202459714888897
AATSC3pe,-0.04599190946930289
AATSC3se,-0.026793487131460198
AATSC4dv,-0.20503312658569875
AATSC4pe,-0.004207840193787211
AATSC4se,-0.0027165642687773978
AATSC5dv,0.3319344973413391
AATSC5pe,0.002113005320715406
AATSC5se,0.000175524473327752
AATSC6dv,-0.19805732701477202
AATSC6pe,-0.021331615351655737
AATSC6se,-0.019205633368019417
AATSC7dv,-1.2426281914753359
AATSC7pe,-0.008085415411577876
AATSC7se,0.004953162330905342
AATSC8dv,-0.6865067049633564
AATSC8pe,-0.012377011336874888
AATSC8se,-0.004572589791335856
AETA_eta,0.6138425729696434
ATSC0are,3.5757870967741923
ATSC1are,0.02031331945889489
ATSC2are,1.8524087408948977
ATSC3are,-2.6163653485952154
ATSC4are,-0.030035900104058433
ATSC5are,-0.07521664932362351
ATSC6are,-1.2861594172736723
ATSC7are,-0.7680454734651406
ATSC8are,-0.375980957336106
BCUTZ-1h,17.001102433380808
BCUTZ-1l,5.69950312272373
BCUTc-1h,0.4312000296577494
BCUTc-1l,-0.42626878539194224
BCUTd-1h,3.183031544694604
BCUTd-1l,0.9778818396926119
BCUTi-1h,14.692765231490693
BCUTi-1l,10.95983806696732
BCUTm-1h,35.450517107713395
BCUTm-1l,11.711184787401393
BCUTp-1h,2.2077472236036293
BCUTp-1l,0.7509697050424218
BCUTs-1h,7.0082700379279315
BCUTs-1l,1.304734714318109
BCUTv-1h,22.455859630915647
BCUTv-1l,14.702704385960264
BalabanJ,1.6993080050486935
Diameter,11
ETA_beta,24.75
GATS1are,0.7717269443948274
GATS2are,0.589897020364844
GATS3are,1.4827085216518987
GATS4are,1.0259646472941708
GATS5are,1.3989768576376496
GATS6are,1.4823309823959352
GATS7are,1.2861283203299154
GATS8are,0.6665554916471306
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,118.0114960017519
MATS1are,0.005503271781353236
MATS2are,0.30883287109843094
MATS3are,-0.37803949923650204
MATS4are,-0.004268751338213528
MATS5are,-0.012303485289628928
MATS6are,-0.2186324728088067
MATS7are,-0.17522391451350836
MATS8are,-0.08577728455287748
NsssssAs,0
RotRatio,0.10526315789473684
SM1_Dzpe,1.0964957470213659
SM1_Dzse,1.0193309453291493
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,9.780484743446223
SMR_VSA4,7.04767198267719
SMR_VSA5,6.923737199690624
SMR_VSA6,10.633577208012662
SMR_VSA7,41.048396650897836
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,114.88805352000426
SpAD_Dzi,110.54160771091624
SpAD_Dzm,114.85506012423495
SpAD_Dzp,176.72978875458594
SpAD_Dzv,158.95432693086988
SpAbs_Dt,236.02299200350382
SpDiam_A,4.581496981419323
SpDiam_D,120.00163422067449
SpMAD_Dt,13.112388444639098
SpMax_Dt,118.0114960017519
SsssssAs,0
VE1_Dzpe,4.184403669098279
VE1_Dzse,4.185648797304687
VE2_Dzpe,0.23246687050545992
VE2_Dzse,0.2325360442947048
VE3_Dzpe,2.0191508662409094
VE3_Dzse,2.0194483860523063
VMcGowan,190.44999999999973
VR1_Dzpe,85.86807762908973
VR1_Dzse,85.79121672833419
VR2_Dzpe,4.770448757171652
VR2_Dzse,4.7661787071296775
VR3_Dzpe,5.040598802345
VR3_Dzse,5.039703297022324
mZagreb1,6.666666666666667
mZagreb2,3.944444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,26
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11534797086368362
AATSC1are,0.0006347912330904653
AATSC2are,0.03562324501720957
AATSC3are,-0.04360608914325359
AATSC4are,-0.0004923918049845645
AATSC5are,-0.0014191820627098776
AATSC6are,-0.02521881210340534
AATSC7are,-0.020211722985924753
AATSC8are,-0.00989423571937121
AETA_beta,1.375
BCUTdv-1h,6.021950656512986
BCUTdv-1l,0.7739999210523149
BCUTpe-1h,3.4896687733033387
BCUTpe-1l,2.246577280651189
BCUTse-1h,3.7024279468999515
BCUTse-1l,2.4427012234175725
ETA_alpha,8.647619047619047
ETA_dBeta,1.25
ETA_eta_B,0.3724996667149032
ETA_eta_F,16.08645421045633
ETA_eta_L,3.461016679721184
ETA_eta_R,27.135620523909914
ETA_psi_1,0.5524794645573472
LabuteASA,109.7550698198532
LogEE_DzZ,57.52560939305535
LogEE_Dzi,55.33779237991947
LogEE_Dzm,57.509777343245545
LogEE_Dzp,87.87804828013668
LogEE_Dzv,79.21166273855262
PEOE_VSA1,5.316788604006331
PEOE_VSA2,9.998591539151516
PEOE_VSA3,4.794537184071822
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,31.18920547353706
PEOE_VSA8,23.824058639563688
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.1449930693378627
SpAD_Dzpe,115.46429875162428
SpAD_Dzse,117.16252058623508
SpAbs_DzZ,113.58273139115272
SpAbs_Dzi,109.46979131953466
SpAbs_Dzm,113.53910362618579
SpAbs_Dzp,178.67717314321135
SpAbs_Dzv,160.01632983839932
SpDiam_Dt,172.8407853981753
SpMAD_DzZ,6.382669640000237
SpMAD_Dzi,6.141200428384235
SpMAD_Dzm,6.380836673568608
SpMAD_Dzp,9.818321597476997
SpMAD_Dzv,8.830795940603883
SpMax_DzZ,57.52560939305535
SpMax_Dzi,55.33779237991947
SpMax_Dzm,57.509777343245545
SpMax_Dzp,87.87804828013668
SpMax_Dzv,79.21166273855262
VE1_Dzare,4.18194073472139
VE2_Dzare,0.23233004081785502
VE3_Dzare,2.0185620942924554
VR1_Dzare,86.01330513172536
VR2_Dzare,4.77851695176252
VR3_Dzare,5.042288660023156
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4804232804232804
AETA_dBeta,0.06944444444444445
AETA_eta_B,0.020694425928605733
AETA_eta_F,0.8936919005809073
AETA_eta_L,0.19227870442895467
AETA_eta_R,1.5075344735505507
BCUTare-1h,3.5443194430576876
BCUTare-1l,2.195778515356489
ETA_beta_s,11.75
ETA_dPsi_A,0.16152053544265277
ETA_dPsi_B,0.0
ETA_eta_BR,0.5444996667149031
ETA_eta_FL,5.0806972159370085
ETA_eta_RL,8.541713895658193
LogEE_Dzpe,57.793065806202215
LogEE_Dzse,58.637889790080266
PEOE_VSA10,5.817862777835028
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,15.811599255784294
SlogP_VSA3,7.04767198267719
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.693927994848461
SlogP_VSA6,30.33183534230805
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,113.73623413876513
SpAbs_Dzpe,114.48963586538304
SpAbs_Dzse,116.25644863483149
SpDiam_DzZ,90.86308795587665
SpDiam_Dzi,86.4647099502937
SpDiam_Dzm,90.85307365482757
SpDiam_Dzp,140.98343194069184
SpDiam_Dzv,126.44948066805588
SpMAD_Dzpe,6.414683263979127
SpMAD_Dzse,6.509028921457504
SpMax_Dzpe,57.793065806202215
SpMax_Dzse,58.637889790080266
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6527777777777778
AETA_eta_BR,0.030249981484161286
AETA_eta_FL,0.2822609564409449
AETA_eta_RL,0.47453966086989957
DetourIndex,1027
EState_VSA1,0.0
EState_VSA2,6.031114512338072
EState_VSA3,16.527882366259917
EState_VSA4,5.693927994848461
EState_VSA5,0.0
EState_VSA6,42.06131026013042
EState_VSA7,6.923737199690624
EState_VSA8,15.7322590163137
EState_VSA9,11.600939890232516
ETA_beta_ns,13.0
ETA_shape_p,0.236784140969163
ETA_shape_x,0.0
ETA_shape_y,0.335352422907489
GhoseFilter,True
LogEE_Dzare,56.93172779545689
SlogP_VSA10,16.29978623659041
SlogP_VSA11,0.0
SpAbs_Dzare,112.71846252157593
SpDiam_Dzpe,90.75549930930205
SpDiam_Dzse,92.20423671185188
SpMAD_Dzare,6.31867967437584
SpMax_Dzare,56.93172779545689
TopoPSA(NO),58.95
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6079115226337448
VSA_EState9,36.07494080204864
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7222222222222222
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.019576719576719605
FilterItLogS,-3.615116178243974
SpDiam_Dzare,89.21168922959143
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6307219662058373
ETA_epsilon_2,0.8695767195767193
ETA_epsilon_3,0.4384615384615388
ETA_epsilon_4,0.5628815628815632
ETA_epsilon_5,0.8126190476190475
AETA_beta_ns_d,0.08333333333333333
ETA_dEpsilon_A,0.19226042774429852
ETA_dEpsilon_B,0.0678404033242741
ETA_dEpsilon_C,-0.12442002442002442
ETA_dEpsilon_D,0.056957671957671874
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7777777777777778
MDEDescriptor,"0.25,1.5888422146784835,2.4356819063072774,0.0,3.3091761975324276,8.360816990787756,0.0,2.593705704142048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654893846056297,1.5000000000000004,0.0"
APolDescriptor,37.170309
BCUTDescriptor,"11.988395332150818,34.96885344711396,-0.26767838820038664,0.2815637872362566,4.962711347921504,9.005474843324755"
BPolDescriptor,18.889690999999996
TPSADescriptor,58.95
ALOGPDescriptor,"2.6241000000000008,6.885900810000004,69.234"
XLogPDescriptor,2.3520000000000003
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,264.07778882
ChiPathDescriptor,"13.120955864630139,8.541713895658194,8.016413669891929,5.860259253813689,4.747921890119238,3.470155973831111,1.731697852957523,1.191434540603633,10.823320246439591,5.764215519981233,4.317019103846456,2.5976468022080663,1.6654760253006637,1.008696818835029,0.3871189738561483,0.19204124062240582"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.34382480480718575,0.41385041685102353,0.0,0.0,0.028867513459481284,0.09994656142648099,0.11033783359015738"
AtomCountDescriptor,31
BondCountDescriptor,19
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.4725184760785528,0.0,0.11785113019775793,0.0,0.6169957734563006,0.0,0.028867513459481284,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,8,0,1,0,0,0"
ZagrebIndexDescriptor,90.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"35.90253229544857,1.9945851275249207,17.30137593811486,2.543820381176015,12.239990364732977"
FractionalPSADescriptor,0.2232296788889782
WienerNumbersDescriptor,"678.0,22.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.4278252053386877,3.533686740503533,4.331771959671301,0.8451273726833568,0.9655379424849133,0.9456228676824855"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.409972299168976,6.437869822485207,4.266666666666667"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,718.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"27.927340148495645,22.807116450110257,33.226062474186385,28.257160999861366,22.858580068261556"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3189742000021548,-0.18609964020951614,0.07653179261762678,-0.07826991456538934,0.03013388980017679"
EccentricConnectivityIndexDescriptor,321
AutocorrelationDescriptorPolarizability,"1054.8132208849736,1185.407065327784,1555.4011723594595,1290.568787105244,1007.773564713873"
