DLiP-ID,T006QL
ATS7d,290.0
ATS7i,15995.331449853196
ATS7m,5730.006300999999
ATS7p,139.550484038735
ATS7s,282.12654320987656
ATS7v,18307.499457762955
ATS8Z,1699.0
ATS8d,267.0
ATS8i,17275.88955308673
ATS8m,6021.4115679999995
ATS8p,142.08382638698
ATS8s,331.92592592592587
ATS8v,18422.033832952893
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,7
C2SP3,5
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.42105263157894735
GGI10,0.06254259769411284
JGI10,0.00521188314117607
JGT10,0.40217019745810134
Kier1,20.727040816326532
Kier2,9.97229916897507
Kier3,5.75
MAXdO,12.772798511379861
MID_C,39.3718050389199
MID_N,7.807686807515689
MID_O,3.5306190449650523
MID_X,0.0
MID_h,13.41581452286924
MINdO,11.819018920324073
MPC10,93
MWC01,28.0
MWC02,4.890349128221754
MWC03,5.720311776607412
MWC04,6.580639137284949
MWC05,7.4342573821331355
MWC06,8.302761580704049
MWC07,9.167954655479745
MWC08,10.042248994577703
MWC09,10.914706573121668
MWC10,11.793318537085133
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.555200000000001
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.342334251964811
SRW05,2.3978952727983707
SRW06,6.812345094177479
SRW07,4.844187086458591
SRW08,8.360071435644025
SRW09,7.002155954403621
SRW10,9.953562605168434
SaaCH,9.84808442490989
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.4845279135146567
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.27188789265858015
SdssS,0
SsCH3,1.632659227079772
SsNH2,5.602027237709021
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.772024934591222
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9752789167195575
VE1_D,5.012332215971449
VE2_A,0.15289534295075222
VE2_D,0.1927820083065942
VE3_A,2.335606358400282
VE3_D,2.5674127639769835
VR1_A,404.59299849739426
VR1_D,154.49999002492237
VR2_A,15.561269172976703
VR2_D,5.94230730865086
VR3_A,6.958393064859485
VR3_D,5.995705476801625
WPath,1795
Xc-3d,1.6518183382308036
Xc-4d,0.0
Xc-5d,0.45552424255998614
Xc-6d,0.0
Xp-0d,18.518297090128673
Xp-1d,12.541713895658194
Xp-2d,11.225348929960044
Xp-3d,9.088489179294033
Xp-4d,7.0188552211680735
Xp-5d,5.655213671030035
Xp-6d,3.9617884884282817
Xp-7d,2.8790336327514727
ZMIC0,85.61042536384117
ZMIC1,41.2558097352656
ZMIC2,29.318472825322708
ZMIC3,24.00813498234016
ZMIC4,23.616165489697
ZMIC5,23.616165489697
nAcid,0
nAtom,50
nBase,1
nRing,3
piPC1,3.597312260588446
piPC2,4.1067670822206574
piPC3,4.570837506907586
piPC4,5.0510572085951715
piPC5,5.406330610608615
piPC6,5.531411248715415
piPC7,5.785362461648624
piPC8,5.904680417023091
piPC9,6.049438600445803
AATS0Z,25.76
AATS0d,3.12
AATS0i,163.40618088674154
AATS0m,101.79935266000001
AATS0p,1.5639243543275199
AATS0s,4.307846364883402
AATS0v,215.91292966323365
AATS1Z,25.807692307692307
AATS1d,3.7884615384615383
AATS1i,147.96400213575387
AATS1m,97.75476688461536
AATS1p,1.8815337576923077
AATS1s,2.928300094966762
AATS1v,263.46906790318343
AATS2Z,22.184782608695652
AATS2d,3.369565217391304
AATS2i,152.95274766855368
AATS2m,82.7007697173913
AATS2p,1.6185290659091414
AATS2s,2.738593666129898
AATS2v,217.3838365339365
AATS3Z,17.488188976377952
AATS3d,2.84251968503937
AATS3i,159.48721455343633
AATS3m,62.95119477952754
AATS3p,1.3712907609860234
AATS3s,2.83092738407699
AATS3v,178.75931555997454
AATS4Z,17.083333333333332
AATS4d,2.6742424242424243
AATS4i,163.94837003996452
AATS4m,60.508915318181806
AATS4p,1.277703580682379
AATS4s,2.8725448933782265
AATS4v,162.54270176567348
AATS5Z,18.881818181818183
AATS5d,2.727272727272727
AATS5i,163.442048001118
AATS5m,68.22868289090908
AATS5p,1.2984659145747726
AATS5s,2.7983164983164985
AATS5v,169.91773968382674
AATS6Z,16.98989898989899
AATS6d,2.8282828282828283
AATS6i,161.74673696917895
AATS6m,59.15925544444445
AATS6p,1.3751033470609797
AATS6s,2.975028058361392
AATS6v,180.14885773804554
AATS7Z,15.970588235294118
AATS7d,2.843137254901961
AATS7i,156.81697499856074
AATS7m,56.17653236274509
AATS7p,1.3681420003797549
AATS7s,2.7659465020576133
AATS7v,179.4852888015976
AATS8Z,15.731481481481481
AATS8d,2.4722222222222223
AATS8i,159.96194030635863
AATS8m,55.75381081481481
AATS8p,1.3155909850646297
AATS8s,3.073388203017832
AATS8v,170.57438734215643
AMID_C,1.5143001938046117
AMID_N,0.3002956464429111
AMID_O,0.13579304019096355
AMID_X,0.0
AMID_h,0.5159928662642016
ATS0dv,318.44444444444446
ATS0pe,306.9975
ATS0se,380.76676499999996
ATS1dv,307.33333333333337
ATS1pe,334.4605
ATS1se,401.35948399999995
ATS2dv,410.0
ATS2pe,573.1082
ATS2se,700.27
ATS3dv,426.0
ATS3pe,776.5117
ATS3se,964.587642
ATS4dv,404.3333333333333
ATS4pe,817.281
ATS4se,1019.31559
ATS5dv,377.3333333333333
ATS5pe,681.4567000000001
ATS5se,848.714436
ATS6dv,320.3333333333333
ATS6pe,622.3937000000001
ATS6se,770.390238
ATS7dv,311.66666666666663
ATS7pe,622.5580000000001
ATS7se,772.984862
ATS8dv,300.0
ATS8pe,657.3157
ATS8se,818.002172
ATSC0Z,503.91999999999996
ATSC0c,0.8453292154143756
ATSC0d,28.0
ATSC0i,79.34999049569667
ATSC0m,2315.03632962
ATSC0p,14.04114984099552
ATSC0s,78.22644718792866
ATSC0v,2576.4542549438775
ATSC1Z,23.0032
ATSC1c,-0.6016767231788265
ATSC1d,8.52
ATSC1i,2.7294775837869247
ATSC1m,108.94086003519993
ATSC1p,1.3817713662152191
ATSC1s,-4.804174485596706
ATSC1v,178.68393341097135
ATSC2Z,105.82719999999998
ATSC2c,0.28665576810797433
ATSC2d,-1.6800000000000044
ATSC2i,-11.483393349138098
ATSC2m,460.1255411591999
ATSC2p,-0.8366383431326763
ATSC2s,7.0175209876543185
ATSC2v,-181.7762205035169
ATSC3Z,-4.836799999999981
ATSC3c,-0.07689782637116875
ATSC3d,2.919999999999998
ATSC3i,-14.092154805269399
ATSC3m,-9.430009934800083
ATSC3p,-1.0728433396708201
ATSC3s,5.843493552812071
ATSC3v,-96.67440673082234
ATSC4Z,-58.74879999999999
ATSC4c,-0.07193354934873622
ATSC4d,-3.4800000000000004
ATSC4i,3.1606792649112814
ATSC4m,-284.0409419768
ATSC4p,0.07813505307350718
ATSC4s,-19.52894540466392
ATSC4v,-319.4132601540485
ATSC5Z,36.01600000000002
ATSC5c,0.09282981028890577
ATSC5d,-4.000000000000001
ATSC5i,-17.797730856710345
ATSC5m,175.63455227599994
ATSC5p,-3.342837789257464
ATSC5s,-6.010392318244167
ATSC5v,123.52572795480387
ATSC6Z,-301.80159999999995
ATSC6c,0.06829186757285562
ATSC6d,-7.360000000000003
ATSC6i,24.935226467805332
ATSC6m,-1358.5061070476004
ATSC6p,-2.2943999423262906
ATSC6s,-15.857240603566524
ATSC6v,-408.8153773660768
ATSC7Z,-141.4368
ATSC7c,-0.2859004330512851
ATSC7d,-13.680000000000001
ATSC7i,-19.778832372824784
ATSC7m,-655.0505310248001
ATSC7p,-3.518561900343061
ATSC7s,-14.906273251028805
ATSC7v,-696.9565943382256
ATSC8Z,-16.947199999999995
ATSC8c,0.1276365481825153
ATSC8d,-10.12
ATSC8i,-4.049155518091265
ATSC8m,-98.01405669919994
ATSC8p,0.15173583458487666
ATSC8s,13.503576406035666
ATSC8v,-352.85907280180646
AXp-0d,0.7122421957741797
AXp-1d,0.4479183534163641
AXp-2d,0.29540391920947484
AXp-3d,0.1893435245686257
AXp-4d,0.11698092035280122
AXp-5d,0.07746868042506898
AXp-6d,0.04891096899294175
AXp-7d,0.03198926258612748
GATS1Z,0.8031456458290083
GATS1c,1.7586018609583995
GATS1d,0.891826923076923
GATS1i,1.1911165466490046
GATS1m,0.8061056081613053
GATS1p,0.9290133576234453
GATS1s,0.6445711338435112
GATS1v,0.9466433065205295
GATS2Z,0.8122515133527061
GATS2c,0.7806050694540655
GATS2d,1.2554347826086956
GATS2i,1.1965219363143338
GATS2m,0.8184644613871556
GATS2p,1.067735724556889
GATS2s,0.5662490979495296
GATS2v,1.0528834777446783
GATS3Z,1.016401491050323
GATS3c,1.0473556846091192
GATS3d,1.0403543307086616
GATS3i,1.0915104856194822
GATS3m,1.0098658970064294
GATS3p,1.0527665051487691
GATS3s,0.9330544379747335
GATS3v,1.0033289039920898
GATS4Z,1.1907929709862557
GATS4c,1.203932120362469
GATS4d,1.0871212121212122
GATS4i,1.003753625633417
GATS4m,1.177770334980265
GATS4p,1.0466941491332302
GATS4s,1.3585762310934852
GATS4v,0.9985678794053737
GATS5Z,1.2503878682041882
GATS5c,1.262049811174653
GATS5d,1.1136363636363638
GATS5i,1.164686662771588
GATS5m,1.219855422579088
GATS5p,1.2563714869672886
GATS5s,1.1126622968979272
GATS5v,0.9473643528799611
GATS6Z,1.4934329002038162
GATS6c,1.2482824223150495
GATS6d,1.202020202020202
GATS6i,0.9255416060410268
GATS6m,1.4658673204949293
GATS6p,1.183173279515821
GATS6s,1.3475804969863587
GATS6v,1.037090424841761
GATS7Z,1.0195654305538693
GATS7c,1.0834202099624664
GATS7d,1.4154411764705883
GATS7i,1.100035015603872
GATS7m,1.0278039028841186
GATS7p,1.0837583860579247
GATS7s,1.251430679950648
GATS7v,1.12619892860025
GATS8Z,0.8386747896491507
GATS8c,0.7937561179050927
GATS8d,1.1342592592592593
GATS8i,0.9897735051794785
GATS8m,0.8567412356810603
GATS8p,0.8820704624197643
GATS8s,1.021308262833364
GATS8v,1.0345079083098483
MATS1Z,0.04389280349750266
MATS1c,-0.6843905311675249
MATS1d,0.29258241758241754
MATS1i,0.0330749589297119
MATS1m,0.04524802726275889
MATS1p,0.09462375437297378
MATS1s,-0.05905162141322223
MATS1v,0.06668524158887845
MATS2Z,0.11413474878690197
MATS2c,0.18429645572250017
MATS2d,-0.032608695652173995
MATS2i,-0.07865123369623046
MATS2m,0.10801913805470033
MATS2p,-0.03238301398757123
MATS2s,0.048754228768995815
MATS2v,-0.03834394652927611
MATS3Z,-0.003778877537116863
MATS3c,-0.035814135179225076
MATS3d,0.04105736782902135
MATS3i,-0.06991925781415606
MATS3m,-0.0016036907451663484
MATS3p,-0.030081529815580283
MATS3s,0.029409337834189007
MATS3v,-0.01477254640887615
MATS4Z,-0.04416044874847858
MATS4c,-0.03223307094400422
MATS4d,-0.04707792207792209
MATS4i,0.015087928641270655
MATS4m,-0.04647497947384849
MATS4p,0.0021078480998956216
MATS4s,-0.09456300357123262
MATS4v,-0.04695983677502104
MATS5Z,0.03248711916754465
MATS5c,0.04991589967993127
MATS5d,-0.06493506493506494
MATS5i,-0.10195184160204529
MATS5m,0.03448493934057876
MATS5p,-0.10821561906229366
MATS5s,-0.03492420538708021
MATS5v,0.021792763466897864
MATS6Z,-0.30247866825101305
MATS6c,0.040801668248985956
MATS6d,-0.13275613275613282
MATS6i,0.15870888758073362
MATS6m,-0.2963729712143255
MATS6p,-0.08252798829027984
MATS6s,-0.10237851344953443
MATS6v,-0.08013820249863023
MATS7Z,-0.13758486407739795
MATS7c,-0.16579016618380063
MATS7d,-0.23949579831932774
MATS7i,-0.12218660650798686
MATS7m,-0.13870330991110297
MATS7p,-0.12283789182495605
MATS7s,-0.09340826477938716
MATS7v,-0.1326029323928071
MATS8Z,-0.015569784739494216
MATS8c,0.06990293657362381
MATS8d,-0.1673280423280423
MATS8i,-0.023624565352090718
MATS8m,-0.019600935640146006
MATS8p,0.0050030141664019106
MATS8s,0.07991741883044053
MATS8v,-0.0634052328075379
MAXaaN,4.560837427563618
MAXaaS,1.4514142509493337
MINaaN,4.560837427563618
MINaaS,1.4514142509493337
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.338161506756514
SpAD_D,287.37750815050987
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.192302362290186
SssNH2,0
SsssAs,0
SsssCH,-0.8638073176530556
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,736
TMWC10,128.84654776521555
TSRW10,74.75560296844988
VE1_Dt,5.050037975557602
VE2_Dt,0.19423222982913854
VE3_Dt,2.574907208198827
VR1_Dt,149.28390391143853
VR2_Dt,5.741688611978405
VR3_Dt,5.961361333388479
Xc-3dv,0.9224177124373397
Xc-4dv,0.0
Xc-5dv,0.13357749687219858
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.29370039165947565
Xch-7d,0.4057162061647661
Xp-0dv,15.642791107269021
Xp-1dv,9.736507828429454
Xp-2dv,7.690752936887553
Xp-3dv,5.5203789890516335
Xp-4dv,4.089721024219416
Xp-5dv,3.0327649144941304
Xp-6dv,2.0292441231435503
Xp-7dv,1.3098440001152383
Xpc-4d,3.809792710513102
Xpc-5d,5.013924542083394
Xpc-6d,7.50367698732077
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,52
nFRing,1
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,2
piPC10,6.056784013228625
AATS0dv,6.368888888888889
AATS0pe,6.13995
AATS0se,7.615335299999999
AATS1dv,5.910256410256411
AATS1pe,6.431932692307693
AATS1se,7.718451615384614
AATS2dv,4.456521739130435
AATS2pe,6.229436956521739
AATS2se,7.611630434782609
AATS3dv,3.354330708661417
AATS3pe,6.114265354330708
AATS3se,7.595178283464566
AATS4dv,3.063131313131313
AATS4pe,6.1915227272727265
AATS4se,7.722087803030304
AATS5dv,3.43030303030303
AATS5pe,6.19506090909091
AATS5se,7.715585781818182
AATS6dv,3.2356902356902353
AATS6pe,6.286805050505051
AATS6se,7.781719575757576
AATS7dv,3.0555555555555554
AATS7pe,6.10350980392157
AATS7se,7.578282960784314
AATS8dv,2.7777777777777777
AATS8pe,6.086256481481481
AATS8se,7.574094185185185
AATSC0Z,10.078399999999998
AATSC0c,0.016906584308287512
AATSC0d,0.56
AATSC0i,1.5869998099139335
AATSC0m,46.3007265924
AATSC0p,0.2808229968199104
AATSC0s,1.5645289437585732
AATSC0v,51.52908509887755
AATSC1Z,0.44236923076923074
AATSC1c,-0.011570706214977432
AATSC1d,0.16384615384615384
AATSC1i,0.052489953534363934
AATSC1m,2.0950165391384603
AATSC1p,0.026572526273369597
AATSC1s,-0.09238797087685972
AATSC1v,3.436229488672526
AATSC2Z,1.1502956521739127
AATSC2c,0.0031158235663910254
AATSC2d,-0.018260869565217438
AATSC2i,-0.1248194929254141
AATSC2m,5.00136457781739
AATSC2p,-0.00909389503405083
AATSC2s,0.07627740203972086
AATSC2v,-1.9758284837338793
AATSC3Z,-0.03808503937007859
AATSC3c,-0.0006054946958359744
AATSC3d,0.022992125984251953
AATSC3i,-0.11096184886038897
AATSC3m,-0.07425204673070931
AATSC3p,-0.008447585351738741
AATSC3s,0.04601176025836277
AATSC3v,-0.7612158010300971
AATSC4Z,-0.44506666666666655
AATSC4c,-0.0005449511314298198
AATSC4d,-0.026363636363636367
AATSC4i,0.023944539885691524
AATSC4m,-2.1518253180060607
AATSC4p,0.0005919322202538423
