DLiP-ID,J0001B
ATS7v,29933.761368474432
ATS8Z,2765.0
ATS8d,469.0
ATS8i,30673.086023895732
ATS8m,9869.8543470112
ATS8p,227.288240672148
ATS8s,572.0771604938271
ATS8v,29126.69002228409
C1SP1,0
C1SP2,0
C1SP3,6
C2SP1,0
C2SP2,10
C2SP3,5
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.4583333333333333
GGI10,0.31404958677685946
JGI10,0.007303478762252548
JGT10,0.5096798200410202
Kier1,28.569444444444443
Kier2,12.9919261822376
Kier3,8.531040042999194
MAXdO,13.198732882252227
MAXsF,13.075928806144663
MID_C,49.06077789920403
MID_N,6.508078254039951
MID_O,5.265218884857065
MID_X,5.071212409006625
MID_h,19.066237142768365
MINdO,12.541164538930694
MINsF,13.075928806144663
MPC10,131
MWC01,36.0
MWC02,5.1647859739235145
MWC03,5.988961416889864
MWC04,6.8679744089702925
MWC05,7.714677473800927
MWC06,8.594709633844065
MWC07,9.45100945015621
MWC08,10.33113806777952
MWC09,11.192761522273194
MWC10,12.072832639020023
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,5.3338000000000045
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.6240175061873385
SRW05,0.0
SRW06,7.144407180321139
SRW07,0.0
SRW08,8.743372131273969
SRW09,0.0
SRW10,10.3819862463277
SaaCH,13.81171838030958
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.085795017360206
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5180854825222607
SdssS,0
SsCH3,1.9367319683083137
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.596552247831333
SssPH,0
SssSe,0
SsssB,0
SsssN,3.0656376737640265
SsssP,0
VE1_A,5.041613763402423
VE1_D,5.728156427692538
VE2_A,0.1482827577471301
VE2_D,0.1684751890497805
VE3_A,2.8415016536064206
VE3_D,2.969169170211433
VR1_A,309.5853251307945
VR1_D,228.171183538997
VR2_A,9.105450739141014
VR2_D,6.710917162911677
VR3_A,6.959009172765961
VR3_D,6.653871583859086
WPath,3683
Xc-3d,3.651877335045202
Xc-4d,0.4927992798267444
Xc-5d,0.9457408410304721
Xc-6d,0.2463996399133722
Xp-0d,24.76937394568523
Xp-1d,16.097503443319823
Xp-2d,15.415997218089661
Xp-3d,11.430994775452362
Xp-4d,8.85467034886126
Xp-5d,7.1551955518047405
Xp-6d,4.4305209842742626
Xp-7d,3.5115642974047905
ZMIC0,108.18462752037888
ZMIC1,61.64842693232578
ZMIC2,40.82171015341045
ZMIC3,32.95864648336087
ZMIC4,32.20864648336087
ZMIC5,32.20864648336087
nAcid,0
nAtom,64
nBase,0
nRing,3
piPC1,3.828641396489095
piPC2,4.3694478524670215
piPC3,4.718498871295094
piPC4,5.1164956847957335
piPC5,5.540282672102834
piPC6,5.5093883366279774
piPC7,5.792441798590616
piPC8,5.902462553792036
piPC9,6.104793232414985
AATS0Z,27.0625
AATS0d,3.1875
AATS0i,168.72905999132922
AATS0m,108.74960228827048
AATS0p,1.487067908522969
AATS0s,7.121975201474623
AATS0v,212.56159498879734
AATS1Z,28.863636363636363
AATS1d,3.893939393939394
AATS1i,147.5421587700061
AATS1m,110.74491059856967
AATS1p,1.8373737468181817
AATS1s,2.8346661054994393
AATS1v,261.84807973023584
AATS2Z,23.2
AATS2d,3.3
AATS2i,159.60449512886086
AATS2m,87.66792954129092
AATS2p,1.5164543303611582
AATS2s,4.848341049382715
AATS2v,210.57099854462123
AATS3Z,17.78787878787879
AATS3d,2.890909090909091
AATS3i,161.27014618875452
AATS3m,64.26197616976484
AATS3p,1.3213740403343515
AATS3s,2.9640572390572393
AATS3v,176.00139331138442
AATS4Z,16.21311475409836
AATS4d,2.5901639344262297
AATS4i,166.73032142761608
AATS4m,57.195587374671035
AATS4p,1.177892453198978
AATS4s,3.3837870201713556
AATS4v,159.01980112577482
AATS5Z,16.122905027932962
AATS5d,2.5810055865921786
AATS5i,166.95205861576554
AATS5m,57.48468169077989
AATS5p,1.1624502115073128
AATS5s,3.5259155803848543
AATS5v,159.5151586523297
AATS6Z,15.525714285714285
AATS6d,2.617142857142857
AATS6i,165.4715509097244
AATS6m,54.77290902890971
AATS6p,1.2277748363200973
AATS6s,3.198086419753086
AATS6v,165.10537501110736
AATS7Z,16.273743016759777
AATS7d,2.6089385474860336
AATS7i,160.66390475547917
AATS7m,58.738464001439105
AATS7p,1.2870846454299443
AATS7s,3.346385957652252
AATS7v,167.22771714231527
AATS8Z,14.62962962962963
AATS8d,2.4814814814814814
AATS8i,162.29146044389276
AATS8m,52.22145157148783
AATS8p,1.202583283979619
AATS8s,3.0268632830361226
AATS8v,154.10947101737614
AMID_C,1.442964055858942
AMID_N,0.19141406629529267
AMID_O,0.15485937896638427
AMID_X,0.14915330614725367
AMID_h,0.5607716806696578
ATS0dv,524.4444444444445
ATS0pe,418.6632000000001
ATS0se,509.93020899999993
ATS1dv,397.66666666666663
ATS1pe,431.5861
ATS1se,516.5963
ATS2dv,754.0
ATS2pe,795.5337999999999
ATS2se,957.783694
ATS3dv,596.0
ATS3pe,1027.8985
ATS3se,1272.142554
ATS4dv,624.6666666666667
ATS4pe,1167.6516
ATS4se,1446.294132
ATS5dv,619.3333333333333
ATS5pe,1139.2018
ATS5se,1411.509906
ATS6dv,575.0
ATS6pe,1103.7119
ATS6se,1366.508728
ATS7dv,635.3333333333334
ATS7pe,1090.2301000000002
ATS7se,1355.6540299999997
ATS8dv,578.6666666666667
ATS8pe,1132.4299
ATS8se,1419.615526
ATSC0Z,659.4375
ATSC0c,0.9366536821836922
ATSC0d,41.4375
ATSC0i,156.53626249784332
ATSC0m,3091.488929053649
ATSC0p,17.818584123218436
ATSC0s,219.13097993827157
ATSC0v,3188.7270276533745
ATSC1Z,120.892578125
ATSC1c,-0.693060093270238
ATSC1d,7.080078125
ATSC1i,-21.889428757272455
ATSC1m,519.3987770123141
ATSC1p,-1.4592889858671443
ATSC1s,-22.92542692794067
ATSC1v,-10.68584036801473
ATSC2Z,70.8671875
ATSC2c,0.4280938273588272
ATSC2d,-5.2265625
ATSC2i,58.9663327651067
ATSC2m,363.4005967667912
ATSC2p,-0.3434345450580758
ATSC2s,158.68928165723594
ATSC2v,-374.71193631744586
ATSC3Z,-92.4560546875
ATSC3c,-0.17643724652141154
ATSC3d,-7.5498046875
ATSC3i,-53.50037311286698
ATSC3m,-370.52966996573343
ATSC3p,-4.924719672435788
ATSC3s,9.369678136252574
ATSC3v,-300.9966847679984
ATSC4Z,-266.4228515625
ATSC4c,-0.07738563604358087
ATSC4d,-3.0791015625
ATSC4i,-34.84406090577323
ATSC4m,-1199.7215636575265
ATSC4p,-3.3918874828348757
ATSC4s,-71.31700672207218
ATSC4v,-409.3586176229853
ATSC5Z,-95.1455078125
ATSC5c,0.22062650545154122
ATSC5d,3.4482421875
ATSC5i,7.326661095350929
ATSC5m,-388.44614352439385
ATSC5p,0.17709453511524664
ATSC5s,-44.44977233635546
ATSC5v,319.815797533626
ATSC6Z,-142.8681640625
ATSC6c,-0.3355778591814881
ATSC6d,2.0380859375
ATSC6i,38.08015809613651
ATSC6m,-688.4037405072227
ATSC6p,4.590569333029865
ATSC6s,-69.3923855586634
ATSC6v,21.207221790255602
ATSC7Z,140.6357421875
ATSC7c,0.03124035002101079
ATSC7d,-1.1142578125
ATSC7i,28.758358226357696
ATSC7m,650.220975295968
ATSC7p,-2.718995422890008
ATSC7s,114.91640243216307
ATSC7v,-411.40792845121996
ATSC8Z,213.4423828125
ATSC8c,0.21935525970071304
ATSC8d,2.3798828125
ATSC8i,-39.960924159785634
ATSC8m,1006.22601115564
ATSC8p,-0.871609984252542
ATSC8s,68.8647618339549
ATSC8v,15.243311550956719
AXp-0d,0.7285109984025068
AXp-1d,0.44715287342555066
AXp-2d,0.30227445525666
AXp-3d,0.1873933569746289
AXp-4d,0.12129685409398987
AXp-5d,0.07950217279783045
AXp-6d,0.04815783678558981
AXp-7d,0.031923311794589
GATS1Z,0.8019231266316851
GATS1c,1.923886778647209
GATS1d,1.1517893870835048
GATS1i,1.1994353357725518
GATS1m,0.789503865243538
GATS1p,1.3305265187040785
GATS1s,0.6113467872679124
GATS1v,1.0892911920435686
GATS2Z,0.9052032982655672
GATS2c,0.7782409457222139
GATS2d,1.2479638009049774
GATS2i,0.857847933506642
GATS2m,0.8894733452819635
GATS2p,1.0801240417580227
GATS2s,0.3796633582018384
GATS2v,1.0635200625499583
GATS3Z,1.1258769095561816
GATS3c,1.1597158032293522
GATS3d,1.211682435211847
GATS3i,0.9563218090127286
GATS3m,1.0925502188714957
GATS3p,1.2015434557040383
GATS3s,0.6346045227467796
GATS3v,1.0556987696692606
GATS4Z,1.2124715084111366
GATS4c,1.2583220262377977
GATS4d,1.0592686002522067
GATS4i,0.9522955797240867
GATS4m,1.190766004657456
GATS4p,1.0729041955256469
GATS4s,1.1311058685895714
GATS4v,1.0056883695856689
GATS5Z,1.0180718394136699
GATS5c,1.162797490348333
GATS5d,0.964028413256149
GATS5i,0.7795520631806342
GATS5m,1.004815149825321
GATS5p,0.9118594657723272
GATS5s,1.0596216746350715
GATS5v,0.9125167997467202
GATS6Z,0.9114131361956211
GATS6c,1.1813198792767774
GATS6d,0.8818099547511312
GATS6i,0.726463393310146
GATS6m,0.921303007464818
GATS6p,0.7590835555705208
GATS6s,0.984050106736504
GATS6v,0.9540621116026993
GATS7Z,0.8133900305459674
GATS7c,0.7365384359505114
GATS7d,0.9045729164033468
GATS7i,0.709753266145863
GATS7m,0.8109651776863056
GATS7p,1.0396258551523396
GATS7s,0.3806595397525396
GATS7v,1.083287022716036
GATS8Z,0.7579692288250718
GATS8c,0.6630301239100189
GATS8d,0.8929110105580694
GATS8i,0.8088696548919629
GATS8m,0.7588223036369779
GATS8p,0.952966403801333
GATS8s,0.4840472982500757
GATS8v,1.0284030206042107
MATS1Z,0.17777145926136545
MATS1c,-0.7175098812351095
MATS1d,0.16568398921340097
MATS1i,-0.13559869384652803
MATS1m,0.16291807335934105
MATS1p,-0.07941529460040739
MATS1s,-0.10144944830391255
MATS1v,-0.003249581081625223
MATS2Z,0.057315262376394026
MATS2c,0.24375787152452727
MATS2d,-0.06726998491704374
MATS2i,0.2009036775647444
MATS2m,0.0626926558874285
MATS2p,-0.010279441364758486
MATS2s,0.38622692042159906
MATS2v,-0.06267277327374136
MATS3Z,-0.05438232193989942
MATS3c,-0.07306464130674778
MATS3d,-0.07067050596462361
MATS3i,-0.13256774847532624
MATS3m,-0.04648911982467653
MATS3p,-0.10720236153321203
MATS3s,0.016585055199989516
MATS3v,-0.03661342856596377
MATS4Z,-0.1412949747595986
MATS4c,-0.028894168158023984
MATS4d,-0.025987191850258388
MATS4i,-0.07784714472768485
MATS4m,-0.13571931329271064
MATS4p,-0.0665728469543548
MATS4s,-0.11381990277590541
MATS4v,-0.044896809388091145
MATS5Z,-0.05158715660937113
MATS5c,0.08421812813711778
MATS5d,0.02975302712404257
MATS5i,0.016734705957546656
MATS5m,-0.0449252043832777
MATS5p,0.003553521201680626
MATS5s,-0.07252582923397048
MATS5v,0.03585993618452494
MATS6Z,-0.07923257104946044
MATS6c,-0.13102560680268452
MATS6d,0.017987502693385046
MATS6i,0.08896633659058717
MATS6m,-0.0814361907871068
MATS6p,0.09421830449835353
MATS6s,-0.11581104016303735
MATS6v,0.0024322508329335875
MATS7Z,0.07625160897137553
MATS7c,0.01192514832129168
MATS7d,-0.00961433133631622
MATS7i,0.06568649245223997
MATS7m,0.07520041245468329
MATS7p,-0.05455847565383394
MATS7s,0.18750168878054252
MATS7v,-0.04612987280128709
MATS8Z,0.10960369362416561
MATS8c,0.07930255456504652
MATS8d,0.019448235134509644
MATS8i,-0.08644477195570706
MATS8m,0.11021634731795346
MATS8p,-0.01656407447499127
MATS8s,0.10641710467919478
MATS8v,0.0016187513849958062
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-3.3333238596390893
SdssSe,0
SdsssP,0
SpAD_A,42.51728120143007
SpAD_D,450.8171020770171
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.2727650396611043
SssNH2,0
SsssAs,0
SsssCH,-0.24663886001931723
SsssNH,0
SssssB,0
SssssC,-4.513333836934841
SssssN,0
TMPC10,917
TMWC10,147.37885058665762
TSRW10,70.18424250525854
VE1_Dt,5.741712096574749
VE2_Dt,0.16887388519337496
VE3_Dt,2.971532872143137
VR1_Dt,227.4040679029796
VR2_Dt,6.688354938322929
VR3_Dt,6.650503901533956
Xc-3dv,1.5104019055993112
Xc-4dv,0.07804845361569127
Xc-5dv,0.3037491614527307
Xc-6dv,0.0367744382780288
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.26254020451338433
Xp-0dv,19.90816729419942
Xp-1dv,12.974515361859458
Xp-2dv,10.510475703487867
Xp-3dv,7.867747044708227
Xp-4dv,5.682084432677519
Xp-5dv,4.119425466795982
Xp-6dv,2.5413451044007855
Xp-7dv,1.753475641682929
Xpc-4d,6.140790065725006
Xpc-5d,8.294570467166652
Xpc-6d,11.589377306152265
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,66
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.251060560424504
AATS0dv,8.194444444444445
AATS0pe,6.541612500000001
AATS0se,7.967659515624999
AATS1dv,6.025252525252525
AATS1pe,6.539183333333333
AATS1se,7.827216666666668
AATS2dv,6.283333333333333
AATS2pe,6.6294483333333325
AATS2se,7.981530783333333
AATS3dv,3.6121212121212123
AATS3pe,6.229687878787879
AATS3se,7.709954872727272
AATS4dv,3.4134790528233157
AATS4pe,6.380609836065573
AATS4se,7.90324662295082
AATS5dv,3.4599627560521413
AATS5pe,6.364255865921788
AATS5se,7.8855302011173185
AATS6dv,3.2857142857142856
AATS6pe,6.306925142857143
AATS6se,7.808621302857143
AATS7dv,3.549348230912477
AATS7pe,6.090670949720671
AATS7se,7.5734862011173165
AATS8dv,3.0617283950617287
AATS8pe,5.991692592592593
AATS8se,7.51119325925926
AATSC0Z,10.3037109375
AATSC0c,0.01463521378412019
AATSC0d,0.6474609375
AATSC0i,2.445879101528802
AATSC0m,48.304514516463264
AATSC0p,0.27841537692528806
AATSC0s,3.423921561535493
AATSC0v,49.82385980708398
AATSC1Z,1.8317057291666667
AATSC1c,-0.010500910504094515
AATSC1d,0.10727391098484848
AATSC1i,-0.33165801147382507
AATSC1m,7.869678439580516
AATSC1p,-0.022110439179805215
AATSC1s,-0.34735495345364653
AATSC1v,-0.16190667224264743
AATSC2Z,0.5905598958333333
AATSC2c,0.0035674485613235597
AATSC2d,-0.0435546875
AATSC2i,0.49138610637588914
AATSC2m,3.0283383063899265
AATSC2p,-0.0028619545421506316
AATSC2s,1.3224106804769662
AATSC2v,-3.122599469312049
AATSC3Z,-0.5603397253787878
AATSC3c,-0.0010693166455843124
AATSC3d,-0.04575639204545454
AATSC3i,-0.32424468553252717
AATSC3m,-2.2456343634286875
AATSC3p,-0.029846785893550228
AATSC3s,0.05678592809850045
AATSC3v,-1.8242223319272628
AATSC4Z,-1.4558625768442623
AATSC4c,-0.0004228723281069993
AATSC4d,-0.016825691598360656
AATSC4i,-0.19040470440313242
AATSC4m,-6.555855539112167
AATSC4p,-0.018534904277786205
AATSC4s,-0.38971041924629607
AATSC4v,-2.236932336737625
AATSC5Z,-0.5315391497905028
