DLiP-ID,C000MH
AATSC7i,-0.4066741760039234
AATSC7m,3.334581601851853
AATSC7p,0.0024373610817934412
AATSC7s,0.0705805359861208
AATSC7v,1.0870962152659844
AATSC8Z,-0.175
AATSC8c,0.0005063168736138015
AATSC8d,-0.065625
AATSC8i,-0.10109816979096091
AATSC8m,-0.9284389972222215
AATSC8p,0.034699819412703864
AATSC8s,-0.110305359625998
AATSC8v,3.6035968008184747
ATS0are,161.7081
ATS1are,176.2146
ATS2are,267.96540000000005
ATS3are,305.67659999999995
ATS4are,277.9948
ATS5are,222.7656
ATS6are,200.361
ATS7are,169.60500000000002
ATS8are,128.423
ATSC0dv,106.2448559670782
ATSC0pe,2.8157333333333323
ATSC0se,1.8217269583333326
ATSC1dv,10.99811385459533
ATSC1pe,0.8750388888888894
ATSC1se,0.716890253472222
ATSC2dv,20.128943758573385
ATSC2pe,0.8483444444444445
ATSC2se,0.5295010694444442
ATSC3dv,45.460819615912214
ATSC3pe,0.9971805555555553
ATSC3se,0.3843822899305556
ATSC4dv,-18.002572016460913
ATSC4pe,-0.9674166666666668
ATSC4se,-0.8117050937500001
ATSC5dv,-38.30272633744857
ATSC5pe,-1.0506416666666663
ATSC5se,-0.597400151041667
ATSC6dv,-1.790637860082303
ATSC6pe,0.05875000000000024
ATSC6se,0.1672268854166667
ATSC7dv,-7.451388888888891
ATSC7pe,-0.2714749999999999
ATSC7se,-0.20978645312499933
ATSC8dv,-26.002400548696855
ATSC8pe,-0.8009277777777777
ATSC8se,-0.49326254861111085
AXp-0dv,0.5586544189021337
AXp-1dv,0.3232063651385706
AXp-2dv,0.1873349172218453
AXp-3dv,0.10376591846576451
AXp-4dv,0.056889827987281955
AXp-5dv,0.033103333530181
AXp-6dv,0.019415107935361584
AXp-7dv,0.01029012300601613
BertzCT,641.2511173411872
ECIndex,267
ETA_eta,9.306038804860185
GATS1dv,0.5630974815830049
GATS1pe,0.36431006724121595
GATS1se,0.3260687175757508
GATS2dv,0.6215144766146994
GATS2pe,0.5303529571929161
GATS2se,0.5642933729983822
GATS3dv,0.7544709283040326
GATS3pe,0.73439883390795
GATS3se,0.8127430272719328
GATS4dv,1.2486796054724785
GATS4pe,1.3598808734593375
GATS4se,1.5060407179243505
GATS5dv,1.3704393601943714
GATS5pe,1.4610274302835153
GATS5se,1.551156621142937
GATS6dv,0.9705567928730512
GATS6pe,1.0160384506108533
GATS6se,0.9719507773839234
GATS7dv,0.9661469933184854
GATS7pe,0.9361425482211068
GATS7se,0.7964923738940093
GATS8dv,1.331358574610245
GATS8pe,1.3538489085140641
GATS8se,1.1473985662002448
LogEE_A,3.784176059967157
LogEE_D,62.83502518864496
MATS1dv,0.09555385062308655
MATS1pe,0.28686246512271735
MATS1se,0.3632513897496436
MATS2dv,0.11367483296213805
MATS2pe,0.18077232692489828
MATS2se,0.17439531221370602
MATS3dv,0.218495618797245
MATS3pe,0.18084048497500368
MATS3se,0.10774409269432174
MATS4dv,-0.09682524312136014
MATS4pe,-0.196328791958113
MATS4se,-0.25461086801240995
MATS5dv,-0.2621917832337122
MATS5pe,-0.2713691034791518
MATS5se,-0.23849503633557922
MATS6dv,-0.013483102546722173
MATS6pe,0.01669192158348336
MATS6se,0.07343664083212986
MATS7dv,-0.062341435073109346
MATS7pe,-0.08570098178489124
MATS7se,-0.1023626764533507
MATS8dv,-0.29368838965817773
MATS8pe,-0.34133677431574966
MATS8se,-0.32491974476508056
MAXaaCH,1.8736761988746116
MAXaaaC,0.5266774796338289
MAXaasC,0.701318972033258
MAXaasN,1.2600925925925925
MDEC-22,7.543218881495298
MDEC-23,7.196274105447087
MDEC-33,0.9654893846056297
MDEN-22,3.3019272488946267
MDEN-23,2.8284271247461903
MINaaCH,1.6615123456790122
MINaaaC,0.5266774796338289
MINaasC,0.42685185185185204
MINaasN,1.2600925925925925
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5892857142857144
SM1_Dzi,1.2124816178967481
SM1_Dzm,1.5871251739425698
SM1_Dzp,-3.2490654242137595
SM1_Dzv,-1.8380387441037016
SddssSe,0
SpAD_Dt,273.57503231695534
SpAbs_A,22.994065623270423
SpAbs_D,125.67005037728991
SpMAD_A,1.3525920954864954
SpMAD_D,7.392355904546468
SpMax_A,2.4017984307724722
SpMax_D,62.83502518864496
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,79.03
TpiPC10,8.403992122965857
VAdjMat,5.247927513443585
VE1_DzZ,4.061338180353076
VE1_Dzi,4.081350018953917
VE1_Dzm,4.061325223020266
VE1_Dzp,4.048392143115362
VE1_Dzv,4.064965505610374
VE2_DzZ,0.2389022459031221
VE2_Dzi,0.24007941287964218
VE2_Dzm,0.23890148370707448
VE2_Dzp,0.23814071430090364
VE2_Dzv,0.2391156179770808
VE3_DzZ,1.932140771441497
VE3_Dzi,1.93705607174572
VE3_Dzm,1.9321375810266872
VE3_Dzp,1.9289480516546693
VE3_Dzv,1.9330335083212355
VR1_DzZ,83.40133237506478
VR1_Dzi,82.44836030404075
VR1_Dzm,83.40198482658798
VR1_Dzp,84.27811299922676
VR1_Dzv,83.39074141574025
VR2_DzZ,4.905960727944987
VR2_Dzi,4.849903547296514
VR2_Dzm,4.905999107446352
VR2_Dzp,4.957536058778045
VR2_Dzv,4.905337730337662
VR3_DzZ,4.954292536019462
VR3_Dzi,4.942800412714669
VR3_Dzm,4.954300359023635
VR3_Dzp,4.964750450084796
VR3_Dzv,4.954165540064582
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02
Xch-6dv,0.06923295891543754
Xch-7dv,0.09660372833279948
Xpc-4dv,1.259291044840392
Xpc-5dv,1.5404428450425818
Xpc-6dv,1.788601129754495
Zagreb1,90.0
Zagreb2,106.0
fragCpx,89.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,0
nBondsM,16
nBondsO,19
nBondsS,10
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.7378375
AATS1are,6.777484615384615
AATS2are,6.699135000000001
AATS3are,6.5037574468085095
AATS4are,6.618923809523809
AATS5are,6.750472727272728
AATS6are,6.6787
AATS7are,6.281666666666667
AATS8are,6.42115
AATSC0dv,4.426868998628258
AATSC0pe,0.11732222222222218
AATSC0se,0.07590528993055552
AATSC1dv,0.4230043790228973
AATSC1pe,0.0336553418803419
AATSC1se,0.027572702056623925
AATSC2dv,0.5032235939643346
AATSC2pe,0.021208611111111112
AATSC2se,0.013237526736111106
AATSC3dv,0.9672514811896216
AATSC3pe,0.021216607565011814
AATSC3se,0.00817834659426714
AATSC4dv,-0.42863266705859315
AATSC4pe,-0.023033730158730163
AATSC4se,-0.019326311755952383
AATSC5dv,-1.1606886768923808
AATSC5pe,-0.03183762626262625
AATSC5se,-0.018103034880050516
AATSC6dv,-0.0596879286694101
AATSC6pe,0.0019583333333333414
AATSC6se,0.00557422951388889
AATSC7dv,-0.27597736625514413
AATSC7pe,-0.010054629629629627
AATSC7se,-0.007769868634259235
AATSC8dv,-1.3001200274348428
AATSC8pe,-0.04004638888888888
AATSC8se,-0.024663127430555543
AETA_eta,0.5474140473447168
ATSC0are,3.1390958333333314
ATSC1are,1.0171420138888887
ATSC2are,0.9933569444444438
ATSC3are,1.1068581597222213
ATSC4are,-1.0560593749999994
ATSC5are,-1.2108692708333324
ATSC6are,0.13196770833333366
ATSC7are,-0.39914531250000024
ATSC8are,-0.9503548611111106
BCUTZ-1h,16.0035155772163
BCUTZ-1l,5.7008398851308195
BCUTc-1h,0.45188096940175415
BCUTc-1l,-0.6239646580504093
BCUTd-1h,3.1946929078214823
BCUTd-1l,0.9939365855239317
BCUTi-1h,14.800633687659323
BCUTi-1l,10.33388468338705
BCUTm-1h,32.061752086130625
BCUTm-1l,11.711919359757092
BCUTp-1h,2.9222625615625315
BCUTp-1l,0.7961754942388585
BCUTs-1h,8.0015995223253
BCUTs-1l,0.3980156600544182
BCUTv-1h,24.43548217038024
BCUTv-1l,14.708976540505665
BalabanJ,1.5598428299587546
Diameter,9
ETA_beta,25.0
GATS1are,0.3854398707614138
GATS2are,0.5442092534607231
GATS3are,0.7319467725169656
GATS4are,1.3616439826375546
GATS5are,1.4863052271010777
GATS6are,0.9978940326500597
GATS7are,0.9197765280076667
GATS8are,1.334017889970971
HybRatio,0.0
Lipinski,True
LogEE_Dt,136.78751615847767
MATS1are,0.2990989668244134
MATS2are,0.18986810161630938
MATS3are,0.18005317348546487
MATS4are,-0.1922408655358563
MATS5are,-0.28053689461101095
MATS6are,0.03363203045462942
MATS7are,-0.11302484924666484
MATS8are,-0.36329755250649404
NsssssAs,0
RotRatio,0.10526315789473684
SM1_Dzpe,1.0762698898408816
SM1_Dzse,1.021165869938985
SMR_VSA1,4.552749873690364
SMR_VSA2,0.0
SMR_VSA3,25.254234988881265
SMR_VSA4,0.0
SMR_VSA5,9.921443454187017
SMR_VSA6,0.0
SMR_VSA7,42.46456947923127
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,67.04910123610071
SpAD_Dzi,88.5429192554428
SpAD_Dzm,67.05367001423707
SpAD_Dzp,104.16287803370003
SpAD_Dzv,104.00138080225719
SpAbs_Dt,273.5750323169553
SpDiam_A,4.752190435309442
SpDiam_D,95.39410763023531
SpMAD_Dt,16.092648959820902
SpMax_Dt,136.78751615847767
SsssssAs,0
VE1_Dzpe,4.080327029928728
VE1_Dzse,4.079201220304824
VE2_Dzpe,0.24001923705463107
VE2_Dzse,0.23995301295910726
VE3_Dzpe,1.9368053906603453
VE3_Dzse,1.9365294409739116
VMcGowan,161.19999999999976
VR1_Dzpe,82.41682413402744
VR1_Dzse,82.47502932712207
VR2_Dzpe,4.848048478472202
VR2_Dzse,4.851472313360122
VR3_Dzpe,4.942417843520263
VR3_Dzse,4.943123823764774
mZagreb1,4.305555555555555
mZagreb2,3.7499999999999996
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,19
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13079565972222215
AATSC1are,0.03912084668803418
AATSC2are,0.024833923611111093
AATSC3are,0.023550173611111093
AATSC4are,-0.02514427083333332
AATSC5are,-0.03669300820707068
AATSC6are,0.004398923611111122
AATSC7are,-0.01478315972222223
AATSC8are,-0.04751774305555553
AETA_beta,1.4705882352941178
BCUTdv-1h,7.001887720803033
BCUTdv-1l,0.547870824787732
BCUTpe-1h,3.4544312578101897
BCUTpe-1l,2.244020089730671
BCUTse-1h,3.6716950688353314
BCUTse-1l,2.442998010045075
ETA_alpha,8.166666666666668
ETA_dBeta,4.0
ETA_eta_B,0.07087696947256639
ETA_eta_F,14.819114116863508
ETA_eta_L,3.3182171383787247
ETA_eta_R,24.125152921723693
ETA_psi_1,0.5468750000000002
LabuteASA,99.45345493376111
LogEE_DzZ,33.37065973055387
LogEE_Dzi,44.314708970363
LogEE_Dzm,33.37240280977323
LogEE_Dzp,51.373066231172565
LogEE_Dzv,51.67633062275735
PEOE_VSA1,4.552749873690364
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,9.72878298927049
PEOE_VSA6,23.29778301368587
PEOE_VSA7,28.625871396694567
PEOE_VSA8,17.2422215418469
PEOE_VSA9,0.0
SM1_Dzare,1.1894628839948433
SpAD_Dzpe,87.2107956174243
SpAD_Dzse,86.01612773636721
SpAbs_DzZ,65.89229423633448
SpAbs_Dzi,87.74009104772483
SpAbs_Dzm,65.89806356473699
SpAbs_Dzp,105.99519788655887
SpAbs_Dzv,105.19069998961841
SpDiam_Dt,192.1260944290167
SpMAD_DzZ,3.9440647785941594
SpMAD_Dzi,5.208407015026047
SpMAD_Dzm,3.9443335302492395
SpMAD_Dzp,6.127228119629414
SpMAD_Dzv,6.117728282485717
SpMax_DzZ,33.37065973055383
SpMax_Dzi,44.314708970363
SpMax_Dzm,33.37240280977319
SpMax_Dzp,51.373066231172565
SpMax_Dzv,51.67633062275735
VE1_Dzare,4.0808936073485205
VE2_Dzare,0.24005256513814827
VE3_Dzare,1.9369442369055048
VR1_Dzare,82.37654923745887
VR2_Dzare,4.845679366909345
VR3_Dzare,4.941929050839509
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48039215686274517
AETA_dBeta,0.23529411764705882
AETA_eta_B,0.004169233498386258
AETA_eta_F,0.8717125951096181
AETA_eta_L,0.19518924343404262
AETA_eta_R,1.419126642454335
BCUTare-1h,3.5116587777243704
BCUTare-1l,2.19033071734386
ETA_beta_s,10.5
ETA_dPsi_A,0.16712499999999975
ETA_dPsi_B,0.0
ETA_eta_BR,0.3288769694725664
ETA_eta_FL,5.025119454521805
ETA_eta_RL,8.34333659290053
LogEE_Dzpe,43.6687078022322
LogEE_Dzse,43.068132448768246
PEOE_VSA10,0.0
PEOE_VSA11,10.542660696285502
PEOE_VSA12,0.0
PEOE_VSA13,5.025959978669241
SlogP_VSA1,0.0
SlogP_VSA2,29.806984862571625
SlogP_VSA3,11.175854473385288
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,52.386012933418286
SlogP_VSA7,0.0
SlogP_VSA8,5.647177220767728
SlogP_VSA9,0.0
SpAD_Dzare,87.38256025484954
SpAbs_Dzpe,86.34490627919962
SpAbs_Dzse,85.17040516561991
SpDiam_DzZ,49.574769547310595
SpDiam_Dzi,69.30866312803154
SpDiam_Dzm,49.576174340837504
SpDiam_Dzp,76.38639230912135
SpDiam_Dzv,78.17661939946066
SpMAD_Dzpe,5.1300468010249585
SpMAD_Dzse,5.059772219786306
SpMax_Dzpe,43.6687078022322
SpMax_Dzse,43.068132448768246
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.6176470588235294
AETA_eta_BR,0.019345704086621552
AETA_eta_FL,0.2955952620306944
AETA_eta_RL,0.490784505464737
DetourIndex,1136
EState_VSA1,11.175854473385288
EState_VSA2,0.0
EState_VSA3,15.568620674954744
EState_VSA4,0.0
EState_VSA5,4.630101180969453
EState_VSA6,24.26546827384644
EState_VSA7,18.19910120538483
EState_VSA8,20.62413380791181
EState_VSA9,0.0
ETA_beta_ns,14.5
ETA_shape_p,0.040816326530612235
ETA_shape_x,0.0
ETA_shape_y,0.33469387755102037
GhoseFilter,True
LogEE_Dzare,43.76124853236564
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,86.45649575058191
SpDiam_Dzpe,67.86751982246854
SpDiam_Dzse,66.64740005411893
SpMAD_Dzare,5.140150603226443
SpMax_Dzare,43.76124853236564
TopoPSA(NO),79.03
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.438635676492819
VSA_EState9,29.09803099017385
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8529411764705882
EState_VSA10,4.552749873690364
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.019607843137254832
FilterItLogS,-2.597859351525744
SpDiam_Dzare,68.23193385609258
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7097222222222223
ETA_epsilon_2,0.8784313725490194
ETA_epsilon_3,0.44468085106383015
ETA_epsilon_4,0.6072916666666669
ETA_epsilon_5,0.8784313725490194
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.2650413711583921
ETA_dEpsilon_B,0.10243055555555536
ETA_dEpsilon_C,-0.16261081560283674
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.9411764705882353
MDEDescriptor,"0.0,0.0,0.0,0.0,7.543218881495298,7.196274105447087,0.0,0.9654893846056297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3019272488946267,2.8284271247461903,0.0"
APolDescriptor,31.46955100000001
BCUTDescriptor,"11.988436978946945,31.97207184304812,-0.24653208524072376,0.21004699448914613,5.721528558353084,11.166165358778372"
BPolDescriptor,14.010448999999998
TPSADescriptor,79.03
ALOGPDescriptor,"1.4430999999999998,2.0825376099999997,56.91029999999999"
XLogPDescriptor,0.9089999999999999
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,245.0371309
ChiPathDescriptor,"11.664925939000156,8.34333659290053,7.281402008277408,6.467213741495773,5.261238503835839,3.948190341756098,2.4975511820615646,1.8314363355367316,9.191733424200267,5.7064011606689515,4.460836122445377,3.162345253869181,2.2690218607723547,1.5560420828022312,0.901167030908942,0.5360296782106"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3367701210266096,0.36039797265996265,0.0,0.0,0.02,0.06923295891543754,0.1001410474688111"
AtomCountDescriptor,24
BondCountDescriptor,19
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.8591167563965418,0.0,0.2757834230632086,0.0,0.5207328326995296,0.0,0.011547005383792516,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,0,0,0,0,0"
ZagrebIndexDescriptor,90.0
LargestChainDescriptor,10
MannholdLogPDescriptor,1.79
WeightedPathDescriptor,"35.15715076510547,2.0680676920650276,21.696625542755662,2.5849243929278787,15.789181305931798"
FractionalPSADescriptor,0.32252254876528186
WienerNumbersDescriptor,"519.0,24.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.4410758687224794,3.707249944214915,4.648904333923568,0.8673362325301085,1.119870090093078,1.176453209427853"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"12.055401662049862,5.325443786982248,2.56"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,404.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"25.702123580373353,26.834436865405475,36.39018957631526,34.555782547961485,27.166036740855542"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.17920870738125316,-0.029397340496011653,-0.08457976157919542,0.05529946629499824,-0.016029024453080548"
EccentricConnectivityIndexDescriptor,267
AutocorrelationDescriptorPolarizability,"1191.7091508467176,1390.45009898476,1889.209962116531,1749.06038214772,1350.5432623608094"
