DLiP-ID,C000JN
AATSC5c,0.0035597197664849313
AATSC5d,-0.03193585165065474
AATSC5i,0.05940269752738843
AATSC5m,-1.8042279093481195
AATSC5p,0.012958800698998133
AATSC5s,0.042987604953175045
AATSC5v,0.6816380964004154
AATSC6Z,-1.2046435909043425
AATSC6c,-0.003515499848908104
AATSC6d,-0.009280217292892712
AATSC6i,0.0837786474577104
AATSC6m,-5.606492712130445
AATSC6p,0.0013371778168659646
AATSC6s,-0.27787039616487336
AATSC6v,-2.5584905955738666
AATSC7Z,0.02758353953596727
AATSC7c,0.001953408900278449
AATSC7d,-0.007730950612454785
AATSC7i,0.07958747568740415
AATSC7m,0.09648512778263639
AATSC7p,0.0006986698227831334
AATSC7s,-0.03564155755873662
AATSC7v,-0.2658510110151054
AATSC8Z,0.2993872949993053
AATSC8c,0.0016878804628707566
AATSC8d,-0.02918752717281687
AATSC8i,-0.08844176089184526
AATSC8m,1.3267839409257352
AATSC8p,-0.015829823368230717
AATSC8s,0.022828403256803735
AATSC8v,-1.8422791392154172
ATS0are,298.71979999999985
ATS1are,323.0250000000001
ATS2are,508.0149
ATS3are,649.081
ATS4are,688.3870000000001
ATS5are,687.1600000000002
ATS6are,647.6569999999999
ATS7are,625.2519999999998
ATS8are,613.33
ATSC0dv,185.82978723404247
ATSC0pe,5.787693617021274
ATSC0se,4.060544851063828
ATSC1dv,43.032141240380255
ATSC1pe,-0.46376342236306345
ATSC1se,-0.4274637138976912
ATSC2dv,21.009506564056135
ATSC2pe,0.2851362607514673
ATSC2se,0.04175371842462599
ATSC3dv,8.770031688546826
ATSC3pe,0.7645286102308687
ATSC3se,0.4121045540968754
ATSC4dv,-53.6337709370756
ATSC4pe,-1.8028195110909957
ATSC4se,-1.3214471290176557
ATSC5dv,-58.6939791760978
ATSC5pe,-1.071130013580808
ATSC5se,-0.5399395726573115
ATSC6dv,-74.79357175192396
ATSC6pe,-2.7245858759619717
ATSC6se,-1.5889457129923037
ATSC7dv,11.138976912630158
ATSC7pe,0.5866033499320992
ATSC7se,0.47706443277501204
ATSC8dv,12.344499773653242
ATSC8pe,1.2193009506564083
ATSC8se,0.6930836179266643
AXp-0dv,0.5383070504273344
AXp-1dv,0.2792238180560117
AXp-2dv,0.14180106674061385
AXp-3dv,0.07343415312797115
AXp-4dv,0.03800476365635101
AXp-5dv,0.020033375918459953
AXp-6dv,0.010104492319633345
AXp-7dv,0.005343485664287657
BertzCT,1291.793791440785
ECIndex,614
ETA_eta,19.655621108873447
GATS1dv,0.5445843828715369
GATS1pe,0.8103836018904382
GATS1se,0.8792053211934544
GATS2dv,0.8068497041968972
GATS2pe,0.7760871130375239
GATS2se,0.8199098847257529
GATS3dv,0.9301069905479217
GATS3pe,0.8784867025848005
GATS3se,0.9057329404351309
GATS4dv,1.1428406335536925
GATS4pe,1.2080248252138528
GATS4se,1.2377970019648596
GATS5dv,1.1700771357572373
GATS5pe,1.1587557310263707
GATS5se,1.1620383349642274
GATS6dv,1.1329640133166587
GATS6pe,1.1213338106521404
GATS6se,1.0673848928509473
GATS7dv,0.8591743904526673
GATS7pe,0.7317082058674895
GATS7se,0.6800445552897358
GATS8dv,0.8810894943398627
GATS8pe,0.7348815587649753
GATS8se,0.7276729166228433
LogEE_A,4.302869093040973
LogEE_D,157.3601968555734
MATS1dv,0.2176734600412183
MATS1pe,-0.0753214744711455
MATS1se,-0.09895615140380913
MATS2dv,0.06726223430620334
MATS2pe,0.029310125893576264
MATS2se,0.006117607546124695
MATS3dv,0.021961516050849356
MATS3pe,0.061470209543930135
MATS3se,0.04722800343250736
MATS4dv,-0.12677601124833882
MATS4pe,-0.13682353193557592
MATS4se,-0.142948486029461
MATS5dv,-0.1374523997319968
MATS5pe,-0.08053983921102582
MATS5se,-0.057867530475404244
MATS6dv,-0.18189194306952508
MATS6pe,-0.21274506113880995
MATS6se,-0.17684356706245544
MATS7dv,0.02735209570454493
MATS7pe,0.04624871165999095
MATS7se,0.0536109324050637
MATS8dv,0.030912537097538495
MATS8pe,0.09803516039946418
MATS8se,0.07942876428092184
MAXaaCH,1.816898502131186
MAXaaaC,0.5621366633072986
MAXaasC,0.7554548269925256
MAXaasN,1.38076491244646
MAXdsCH,1.758922902494331
MAXsCH3,1.475475908070605
MDEC-12,1.6719959403561981
MDEC-13,1.4678540108909424
MDEC-22,16.401220048156684
MDEC-23,28.240315145214
MDEC-33,9.602189428738797
MDEN-23,0.4999999999999999
MDEO-11,0.3661567333410855
MDEO-12,0.46415888336127803
MINaaCH,1.5231099218842725
MINaaaC,0.4575978927945017
MINaasC,-0.020709457923563157
MINaasN,1.38076491244646
MINdsCH,1.6866080876795162
MINsCH3,1.475475908070605
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142858
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720245
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,677.594396195017
SpAbs_A,38.14423415217577
SpAbs_D,314.7203937111468
SpMAD_A,1.3153184190405438
SpMAD_D,10.85242736934989
SpMax_A,2.4915755200276903
SpMax_D,157.3601968555734
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,84.58
TpiPC10,9.663504275117553
VAdjMat,6.0
VE1_DzZ,5.302222032898959
VE1_Dzi,5.296544471278048
VE1_Dzm,5.30220926860463
VE1_Dzp,5.270341712899905
VE1_Dzv,5.292199265464955
VE2_DzZ,0.18283524251375718
VE2_Dzi,0.18263946452682922
VE2_Dzm,0.1828348023656769
VE2_Dzp,0.18173592113447948
VE2_Dzv,0.18248962984361913
VE3_DzZ,2.732836721179525
VE3_Dzi,2.7317653583635324
VE3_Dzm,2.7328343138284907
VE3_Dzp,2.7268059386010797
VE3_Dzv,2.730944636630147
VR1_DzZ,185.36756869740168
VR1_Dzi,186.10240018307604
VR1_Dzm,185.36957608482348
VR1_Dzp,188.93391934097184
VR1_Dzv,186.66058664395348
VR2_DzZ,6.39198512749661
VR2_Dzi,6.417324144244001
VR2_Dzm,6.392054347752533
VR2_Dzp,6.514962735895581
VR2_Dzv,6.436571953239775
VR3_DzZ,6.287051448703093
VR3_Dzi,6.291007797833531
VR3_Dzm,6.2870622778711445
VR3_Dzp,6.306108057799611
VR3_Dzv,6.2940026599728
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09211181677178996
Xch-7dv,0.11862853071746174
Xpc-4dv,1.3796867091837652
Xpc-5dv,1.8500218692235717
Xpc-6dv,2.40815381989897
Zagreb1,154.0
Zagreb2,184.0
fragCpx,212.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,23
nBondsD,2
nBondsM,25
nBondsO,32
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.355740425531912
AATS1are,6.4605000000000015
AATS2are,6.43056835443038
AATS3are,6.426544554455446
AATS4are,6.433523364485982
AATS5are,6.362592592592595
AATS6are,6.227471153846153
AATS7are,6.070407766990289
AATS8are,6.072574257425743
AATSC0dv,3.953825260298776
AATSC0pe,0.12314241738343136
AATSC0se,0.08639457129923038
AATSC1dv,0.8606428248076051
AATSC1pe,-0.00927526844726127
AATSC1se,-0.008549274277953824
AATSC2dv,0.2659431210640017
AATSC2pe,0.0036093197563476873
AATSC2se,0.0005285280813243796
AATSC3dv,0.0868319969163052
AATSC3pe,0.007569590200305631
AATSC3se,0.004080243109870054
AATSC4dv,-0.5012501956736037
AATSC4pe,-0.01684878047748594
AATSC4se,-0.012349973168389306
AATSC5dv,-0.5434627701490536
AATSC5pe,-0.009917870496118593
AATSC5se,-0.004999440487567699
AATSC6dv,-0.7191689591531151
AATSC6pe,-0.02619794111501896
AATSC6se,-0.015278324163387536
AATSC7dv,0.10814540691873939
AATSC7pe,0.005695178154680574
AATSC7se,0.004631693522087496
AATSC8dv,0.12222277003617071
AATSC8pe,0.01207228664016246
AATSC8se,0.006862214038877865
AETA_eta,0.6777800382370154
ATSC0are,6.268361702127659
ATSC1are,-0.5738528746038938
ATSC2are,0.29829628791308155
ATSC3are,0.7469844273426876
ATSC4are,-2.0366532367587147
ATSC5are,-1.0823205070167496
ATSC6are,-2.8636556813037557
ATSC7are,0.7375009506564064
ATSC8are,1.3403844273426893
BCUTZ-1h,8.022640728749193
BCUTZ-1l,5.679978976030479
BCUTc-1h,0.4658266395578475
BCUTc-1l,-0.5243420677099548
BCUTd-1h,3.2976538727019022
BCUTd-1l,0.9778237772043082
BCUTi-1h,14.557562982017902
BCUTi-1l,10.943764937099589
BCUTm-1h,16.010767140823816
BCUTm-1l,11.693917639464212
BCUTp-1h,2.011250134054013
BCUTp-1l,0.748656884489099
BCUTs-1h,7.008282347975234
BCUTs-1l,1.4036306032126995
BCUTv-1h,20.91002987636399
BCUTv-1l,14.702316333980347
BalabanJ,1.4421405458111383
Diameter,12
ETA_beta,43.0
GATS1are,0.8398478342775096
GATS2are,0.7918641863879182
GATS3are,0.8999216895142822
GATS4are,1.2344800216447418
GATS5are,1.1681608333393045
GATS6are,1.1155735105166644
GATS7are,0.7064246533851762
GATS8are,0.7171182278964181
HybRatio,0.043478260869565216
Lipinski,True
LogEE_Dt,338.7971980975085
MATS1are,-0.08605465475046936
MATS2are,0.02831160999151546
MATS3are,0.05545414116515252
MATS4are,-0.14271746515173353
MATS5are,-0.07514082190182703
MATS6are,-0.2064577872562414
MATS7are,0.053687004037121136
MATS8are,0.09950658210353018
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.3572521419828643
SM1_Dzse,1.2745051870999227
SMR_VSA1,14.94991774348146
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,7.109797541277533
SMR_VSA7,88.47169782189849
SMR_VSA8,0.0
SMR_VSA9,22.935921774535277
SpAD_DzZ,222.31247299675974
SpAD_Dzi,219.3228967813329
SpAD_Dzm,222.3523851274977
SpAD_Dzp,297.2495642979253
SpAD_Dzv,266.35576864185555
SpAbs_Dt,677.5943961950172
SpDiam_A,4.9831510400553825
SpDiam_D,225.82854221982208
SpMAD_Dt,23.365324006724723
SpMax_Dt,338.7971980975085
SsssssAs,0
VE1_Dzpe,5.301891542534381
VE1_Dzse,5.30225895429291
VE2_Dzpe,0.18282384629428902
VE2_Dzse,0.18283651566527276
VE3_Dzpe,2.7327743886965057
VE3_Dzse,2.732843684536618
VMcGowan,283.3300000000004
VR1_Dzpe,185.4033184881977
VR1_Dzse,185.3638699907494
VR2_Dzpe,6.393217878903369
VR2_Dzse,6.3918575858879105
VR3_Dzpe,6.287244289037339
VR3_Dzse,6.28703149513959
mZagreb1,8.86111111111111
mZagreb2,6.444444444444444
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,38
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13336939791760977
AATSC1are,-0.011477057492077876
AATSC2are,0.0037759023786466017
AATSC3are,0.00739588541923453
AATSC4are,-0.019034142399614155
AATSC5are,-0.010021486176081016
AATSC6are,-0.02753515078176688
AATSC7are,0.0071602034044311305
AATSC8are,0.013271132943987022
AETA_beta,1.4827586206896552
BCUTdv-1h,6.022351044671664
BCUTdv-1l,0.997571865062743
BCUTpe-1h,3.491993916677662
BCUTpe-1l,2.2241527915902743
BCUTse-1h,3.7045419237798547
BCUTse-1l,2.419470381208951
ETA_alpha,13.633333333333335
ETA_dBeta,6.0
ETA_eta_B,0.33449486425411656
ETA_eta_F,34.81223141408833
ETA_eta_L,5.234707675469421
ETA_eta_R,54.46785252296178
ETA_psi_1,0.5641379310344831
LabuteASA,166.1452816567968
LogEE_DzZ,111.20057147374933
LogEE_Dzi,109.70086342219848
LogEE_Dzm,111.2204016214509
LogEE_Dzp,147.32965163668538
LogEE_Dzv,132.63849155606457
PEOE_VSA1,14.94991774348146
PEOE_VSA2,9.361636831863176
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.407855449141934
PEOE_VSA7,48.03767400930054
PEOE_VSA8,0.0
PEOE_VSA9,23.70010874804215
SM1_Dzare,1.514192647743136
SpAD_Dzpe,220.99279268786776
SpAD_Dzse,222.506131474667
SpAbs_DzZ,221.1154286617844
SpAbs_Dzi,218.28180445233477
SpAbs_Dzm,221.15874056954283
SpAbs_Dzp,300.0248439670908
SpAbs_Dzv,267.5116102808481
SpDiam_Dt,488.6218172606747
SpMAD_DzZ,7.665947344715853
SpMAD_Dzi,7.562858509701135
SpMAD_Dzm,7.667323625086128
SpMAD_Dzp,10.249984975790527
SpMAD_Dzv,9.184681677305363
SpMax_DzZ,111.20057147374933
SpMax_Dzi,109.70086342219848
SpMax_Dzm,111.2204016214509
SpMax_Dzp,147.32965163668538
SpMax_Dzv,132.63849155606457
VE1_Dzare,5.301953416338708
VE2_Dzare,0.18282597987374855
VE3_Dzare,2.7327860587661017
VR1_Dzare,185.37864160801374
VR2_Dzare,6.392366952000474
VR3_Dzare,6.287111181805186
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4701149425287357
AETA_dBeta,0.20689655172413793
AETA_eta_B,0.011534305663935054
AETA_eta_F,1.2004217728995976
AETA_eta_L,0.1805071612230835
AETA_eta_R,1.878201811136613
BCUTare-1h,3.5460609696031113
BCUTare-1l,2.1755665340173467
ETA_beta_s,18.5
ETA_dPsi_A,0.1498620689655169
ETA_dPsi_B,0.0
ETA_eta_BR,0.6784948642541165
ETA_eta_FL,8.845011022649558
ETA_eta_RL,14.07971869811898
LogEE_Dzpe,110.5431981419333
LogEE_Dzse,111.29701419206108
PEOE_VSA10,11.573916331283833
PEOE_VSA11,11.49902366656781
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,10.296129848852056
SlogP_VSA2,26.873930499697508
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,11.387855989696924
SlogP_VSA6,71.52457493714954
SlogP_VSA7,0.0
SlogP_VSA8,28.74235142043238
SlogP_VSA9,0.0
SpAD_Dzare,218.84557538839792
SpAbs_Dzpe,219.7291441418837
SpAbs_Dzse,221.3195231970222
SpDiam_DzZ,162.1983926180897
SpDiam_Dzi,160.08460434741866
SpDiam_Dzm,162.22305357705378
SpDiam_Dzp,208.29930998346097
SpDiam_Dzv,189.89090424405973
SpMAD_Dzpe,7.620441127167854
SpMAD_Dzse,7.6726252232643795
SpMax_Dzpe,110.5431981419333
SpMax_Dzse,111.29701419206108
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6379310344827587
AETA_eta_BR,0.023396374629452293
AETA_eta_FL,0.3050003800913641
AETA_eta_RL,0.48550754131444757
DetourIndex,4822
EState_VSA1,0.0
EState_VSA2,17.058290561619817
EState_VSA3,28.16422753804845
EState_VSA4,5.563451491696996
EState_VSA5,23.809631325992108
EState_VSA6,60.68297676136064
EState_VSA7,6.06636706846161
EState_VSA8,4.9839785209472085
EState_VSA9,4.736862953800049
ETA_beta_ns,24.5
ETA_shape_p,0.11002444987775059
ETA_shape_x,0.0
ETA_shape_y,0.3594132029339853
GhoseFilter,True
LogEE_Dzare,109.4750012337763
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,217.4405072385651
SpDiam_Dzpe,161.3504227811233
SpDiam_Dzse,162.32240290590488
SpMAD_Dzare,7.546399151324066
SpMax_Dzare,109.4750012337763
TopoPSA(NO),84.58
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.38076491244646
VSA_EState9,69.11923508755353
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8448275862068966
EState_VSA10,15.007591973753234
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.029885057471264322
FilterItLogS,-4.780238992952736
SpDiam_Dzare,159.9982310052081
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6290780141843971
ETA_epsilon_2,0.8333333333333329
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5308457711442782
ETA_epsilon_5,0.7989247311827953
AETA_beta_ns_d,0.06896551724137931
ETA_dEpsilon_A,0.18586813764118754
ETA_dEpsilon_B,0.0982322430401189
ETA_dEpsilon_C,-0.08763589460106863
ETA_dEpsilon_D,0.03440860215053765
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8275862068965517
MDEDescriptor,"0.0,1.6719959403561981,1.4678540108909424,0.0,16.401220048156684,28.240315145214,0.0,9.602189428738797,0.0,0.0,0.3661567333410855,0.46415888336127803,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,57.89027399999998
BCUTDescriptor,"11.996137030142204,15.999302471952474,-0.3827858015201445,0.2459712051216447,4.9144652858383555,11.649417840713555"
BPolDescriptor,25.851726
TPSADescriptor,84.58
ALOGPDescriptor,"5.314699999999999,28.246036089999993,106.2777"
XLogPDescriptor,4.299
VAdjMaDescriptor,6.0
WeightDescriptor,386.12665719999995
ChiPathDescriptor,"20.380104409694475,14.079718698118981,12.468275835341878,11.013543331233128,9.242080466361621,7.718218908233949,5.067939859750643,3.7103873489406087,15.610904462392698,8.935162177792376,6.381048003327624,4.552917493934211,3.1163906198207827,2.143571223275216,1.1317031397989346,0.6893096506931078"
ChiChainDescriptor,"0.0,0.0,0.0,0.28006896957329525,0.5705254759776,0.0,0.0,0.0,0.09211181677178996,0.11862853071746171"
AtomCountDescriptor,47
BondCountDescriptor,32
SmallRingDescriptor,"4,4,3,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.7512553938398585,0.0,0.5257514835666768,0.0,0.644798556174902,0.0,0.10567331283641694,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,18,2,0,0,0,0"
ZagrebIndexDescriptor,154.0
LargestChainDescriptor,13
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"59.65658043866074,2.0571234634020943,17.249206517699967,10.49032067511984,6.758885842580095"
FractionalPSADescriptor,0.2190472955514971
WienerNumbersDescriptor,"2206.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.691553024771794,7.770599622751451,11.530430408728341,1.379686709183765,1.8500218692235706,2.194441320026186"
FractionalCSP3Descriptor,0.043478260869565216
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,2,11,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,28
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,10.08,4.924037460978147"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,1688.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.043478260869565216
AutocorrelationDescriptorMass,"32.81783674471674,34.49136955156506,49.40135927053416,56.31066973573764,51.86802078810093"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5222033251661153,-0.271817443155313,0.017479821377181834,0.024092006554919828,-0.08770987858411473"
EccentricConnectivityIndexDescriptor,614
AutocorrelationDescriptorPolarizability,"2047.9501011670702,2435.976570834272,3461.3004390222777,3751.7876698294485,3378.3695081728333"
