DLiP-ID,C100NF
AATSC4Z,-1.318109640831758
AATSC4c,-0.0008306692161126184
AATSC4d,-0.05368620037807181
AATSC4i,-0.11710990113118694
AATSC4m,-5.829619558164376
AATSC4p,-0.0120225399789429
AATSC4s,-0.27123538715411477
AATSC4v,-2.0667638653923586
AATSC5Z,0.7897325491843442
AATSC5c,-0.002446642969335055
AATSC5d,-0.12196317300287053
AATSC5i,-0.01665762333999435
AATSC5m,3.382256459893929
AATSC5p,0.015601215598943471
AATSC5s,-0.42140919154611955
AATSC5v,0.6675359861280312
AATSC6Z,-1.9600180671495726
AATSC6c,0.0012597182735675843
AATSC6d,-0.11778777790789097
AATSC6i,-0.019968341689386916
AATSC6m,-8.834278986365156
AATSC6p,-0.06986708225511946
AATSC6s,0.2878554218504565
AATSC6v,-9.109025374786622
AATSC7Z,-0.740187754317388
AATSC7c,0.0024544152450579294
AATSC7d,-0.0656979910928839
AATSC7i,-0.07561512533193837
AATSC7m,-3.3205427788275466
AATSC7p,-0.02239009439466126
AATSC7s,-0.07968365095771206
AATSC7v,-4.39888312147287
AATSC8Z,1.040029184492422
AATSC8c,-0.0034004933676111534
AATSC8d,-0.03263356879912448
AATSC8i,-0.09574880357683356
AATSC8m,4.6378070610015385
AATSC8p,-0.010401137491792079
AATSC8s,-0.175382587128689
AATSC8v,0.6222133964866258
ATS0are,314.08209999999985
ATS1are,314.74980000000005
ATS2are,518.829
ATS3are,654.2930000000001
ATS4are,656.9197999999998
ATS5are,709.7975999999999
ATS6are,755.6349999999998
ATS7are,758.452
ATS8are,729.872
ATSC0dv,221.6618357487922
ATSC0pe,8.935086956521733
ATSC0se,6.621291913043476
ATSC1dv,20.48330182734719
ATSC1pe,-0.5197907372400752
ATSC1se,-0.10132930056710615
ATSC2dv,42.341524889729065
ATSC2pe,3.546087334593572
ATSC2se,2.510412408317582
ATSC3dv,-124.37135055660575
ATSC3pe,-4.906606994328926
ATSC3se,-3.28639111909263
ATSC4dv,-44.46292795631169
ATSC4pe,-2.726332514177694
ATSC4se,-2.441569724007559
ATSC5dv,-56.25918924595672
ATSC5pe,-2.4014476370510405
ATSC5se,-1.9734006219281666
ATSC6dv,15.048099138836369
ATSC6pe,2.282542911153119
ATSC6se,2.0211598223062377
ATSC7dv,31.746691871455567
ATSC7pe,1.546359546313801
ATSC7se,1.0143931795841274
ATSC8dv,-12.852762024784719
ATSC8pe,-0.1357937618147434
ATSC8se,-0.0641468279773106
AXp-0dv,0.5739722822501621
AXp-1dv,0.34412029562726837
AXp-2dv,0.19200058044818827
AXp-3dv,0.11075844680685829
AXp-4dv,0.05992369356975125
AXp-5dv,0.033968044202457456
AXp-6dv,0.020269760594336782
AXp-7dv,0.0117960901582025
BertzCT,1226.0253185908725
ECIndex,637
ETA_eta,23.363855528142402
GATS1dv,0.5752005056228753
GATS1pe,0.6241475351204585
GATS1se,0.6285944257042865
GATS2dv,0.6897200633034477
GATS2pe,0.483228907418838
GATS2se,0.5239111054069362
GATS3dv,1.195975120934958
GATS3pe,1.1841761460431912
GATS3se,1.1832192884728667
GATS4dv,0.9788559192746932
GATS4pe,0.9555469400069102
GATS4se,0.9914088498452368
GATS5dv,1.0234141167582018
GATS5pe,0.9176743371272029
GATS5se,0.959958525990797
GATS6dv,0.8957877039676045
GATS6pe,0.784857736473977
GATS6se,0.7935536148757715
GATS7dv,0.8695869392085276
GATS7pe,0.7691129515733435
GATS7se,0.7779294996702742
GATS8dv,1.010211964725693
GATS8pe,0.9284928634778228
GATS8se,0.9175242338290477
LogEE_A,4.318619147726957
LogEE_D,165.87820243083462
MATS1dv,0.08855755819021881
MATS1pe,-0.05575018936905636
MATS1se,-0.014665906238858866
MATS2dv,0.11265197186215414
MATS2pe,0.23405281721640783
MATS2se,0.2235967912095194
MATS3dv,-0.26336689326589324
MATS3pe,-0.2577592421252251
MATS3se,-0.23297443611259258
MATS4dv,-0.09227094411995468
MATS4pe,-0.14035822624046881
MATS4se,-0.1696227998694645
MATS5dv,-0.10810271957948707
MATS5pe,-0.11447441008137249
MATS5se,-0.12694236988128899
MATS6dv,0.027635676885844476
MATS6pe,0.10399191018663928
MATS6se,0.12426170539148325
MATS7dv,0.05583202445666227
MATS7pe,0.0674663974908522
MATS7se,0.059722696746148746
MATS8dv,-0.023396910898115332
MATS8pe,-0.006132450006611744
MATS8se,-0.003909177864417825
MAXaaCH,1.6801966751015271
MAXaaaC,0.4436219240782737
MAXaasC,0.2806538170823887
MAXdssC,-0.600026892537697
MAXsCH3,1.2138594855631637
MAXssNH,2.4541298185941045
MDEC-12,1.3613577967682509
MDEC-13,1.9207798389519704
MDEC-22,10.091781704668751
MDEC-23,22.1278437923722
MDEC-33,9.546121455267825
MDEO-11,1.5368465191362126
MDEO-12,0.976032522401787
MINaaCH,1.0323509432086273
MINaaaC,0.43045823885109646
MINaasC,-0.5717674535132773
MINdssC,-1.0876143410973682
MINsCH3,1.2138594855631637
MINssNH,2.4541298185941045
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.2261904761904763
SM1_Dzi,1.443956903704412
SM1_Dzm,3.256600030857698
SM1_Dzp,-8.16187621001132
SM1_Dzv,-2.9447934115493544
SddssSe,0
SpAD_Dt,622.543714524
SpAbs_A,37.16266371305877
SpAbs_D,331.75640486166924
SpMAD_A,1.238755457101959
SpMAD_D,11.058546828722308
SpMax_A,2.490462374348726
SpMax_D,165.87820243083462
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,143.45000000000002
TpiPC10,9.09304125241664
VAdjMat,6.0
VE1_DzZ,5.367114220266106
VE1_Dzi,5.3692294065860935
VE1_Dzm,5.367539428809737
VE1_Dzp,5.3217920235755765
VE1_Dzv,5.361333693526579
VE2_DzZ,0.1789038073422035
VE2_Dzi,0.17897431355286977
VE2_Dzm,0.17891798096032457
VE2_Dzp,0.1773930674525192
VE2_Dzv,0.17871112311755263
VE3_DzZ,2.7789026635938816
VE3_Dzi,2.7792966871871774
VE3_Dzm,2.77898188525445
VE3_Dzp,2.7704223818383675
VE3_Dzv,2.7778250562185454
VR1_DzZ,192.35486842809564
VR1_Dzi,192.7956206195684
VR1_Dzm,192.31307236774683
VR1_Dzp,197.73179786776055
VR1_Dzv,193.91323347392324
VR2_DzZ,6.411828947603188
VR2_Dzi,6.426520687318947
VR2_Dzm,6.410435745591561
VR2_Dzp,6.591059928925351
VR2_Dzv,6.463774449130775
VR3_DzZ,6.357954227803956
VR3_Dzi,6.360242955957779
VR3_Dzm,6.357736917983819
VR3_Dzp,6.385523844898633
VR3_Dzv,6.3660230975508485
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07359775146773136
Xch-7dv,0.13161469562777228
Xpc-4dv,2.4112107671909775
Xpc-5dv,3.2487142809193155
Xpc-6dv,4.590277241638175
Zagreb1,156.0
Zagreb2,181.0
fragCpx,154.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,4
nBondsM,21
nBondsO,32
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,10
naHRing,0
AATS0are,6.8278717391304315
AATS1are,6.557287500000001
AATS2are,6.651653846153845
AATS3are,6.676459183673471
AATS4are,6.569197999999997
AATS5are,6.572199999999999
AATS6are,6.687035398230086
AATS7are,6.427559322033899
AATS8are,6.4023859649122805
AATSC0dv,4.818735559756353
AATSC0pe,0.19424102079395072
AATSC0se,0.1439411285444234
AATSC1dv,0.4267354547363998
AATSC1pe,-0.010828973692501567
AATSC1se,-0.002111027095148045
AATSC2dv,0.5428400626888342
AATSC2pe,0.04546265813581502
AATSC2se,0.03218477446561003
AATSC3dv,-1.2690954138429158
AATSC3pe,-0.050067418309478834
AATSC3se,-0.03353460325604724
AATSC4dv,-0.4446292795631169
AATSC4pe,-0.02726332514177694
AATSC4se,-0.02441569724007559
AATSC5dv,-0.5209184189440437
AATSC5pe,-0.022235626268991115
AATSC5se,-0.018272227980816357
AATSC6dv,0.13316901892775548
AATSC6pe,0.020199494788965655
AATSC6se,0.01788637010890476
AATSC7dv,0.2690397616225048
AATSC7pe,0.013104741917913568
AATSC7se,0.008596552369357012
AATSC8dv,-0.11274352653319929
AATSC8pe,-0.001191173349252135
AATSC8se,-0.0005626914734851807
AETA_eta,0.7787951842714134
ATSC0are,10.102480434782603
ATSC1are,-0.8201078449905476
ATSC2are,4.186670132325142
ATSC3are,-5.531940926275991
ATSC4are,-3.0817335538752344
ATSC5are,-2.9145975425330812
ATSC6are,2.9575437145557633
ATSC7are,2.0040675803402666
ATSC8are,-0.5676384688090707
BCUTZ-1h,16.01323070012045
BCUTZ-1l,5.654774006254326
BCUTc-1h,0.4644344859968414
BCUTc-1l,-0.46271438423458366
BCUTd-1h,4.043827540217191
BCUTd-1l,0.9704493311851293
BCUTi-1h,17.424772763869154
BCUTi-1l,10.31974581715929
BCUTm-1h,32.06673582596842
BCUTm-1l,11.666270190712533
BCUTp-1h,2.9546536445931717
BCUTp-1l,0.545849275480161
BCUTs-1h,8.001923111128468
BCUTs-1l,0.2989376237339758
BCUTv-1h,24.442001774560406
BCUTv-1l,13.304118131682756
BalabanJ,1.7507568100013382
Diameter,13
ETA_beta,42.25
GATS1are,0.6610396989245647
GATS2are,0.48280888433091707
GATS3are,1.1953252548179627
GATS4are,0.9594161119707797
GATS5are,0.925119336813753
GATS6are,0.775368590740327
GATS7are,0.7448657360934208
GATS8are,0.9249500193548545
HybRatio,0.1
Lipinski,True
LogEE_Dt,311.2718572620001
MATS1are,-0.07779640751162918
MATS2are,0.244401549584672
MATS3are,-0.25702849409157696
MATS4are,-0.14032172038679264
MATS5are,-0.1228809761146095
MATS6are,0.11917428162078289
MATS7are,0.07733216499698885
MATS8are,-0.022672362785348274
MAXddssS,-4.055491123918703
MAXssCH2,-0.3226615815441567
MINddssS,-4.055491123918703
MINssCH2,-0.3226615815441567
NsssssAs,0
RotRatio,0.21875
SM1_Dzpe,2.096062088287214
SM1_Dzse,2.0874440027449563
SMR_VSA1,32.240676748788154
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,16.714704150726174
SMR_VSA6,10.474948471198877
SMR_VSA7,60.414524457200386
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,204.2749950668042
SpAD_Dzi,259.2984602558571
SpAD_Dzm,204.1057119278965
SpAD_Dzp,318.19660706825925
SpAD_Dzv,295.60625038012233
SpAbs_Dt,622.543714524
SpDiam_A,4.980924748697453
SpDiam_D,233.0517982240956
SpMAD_Dt,20.7514571508
SpMax_Dt,311.2718572620001
SsssssAs,0
VE1_Dzpe,5.37275346344852
VE1_Dzse,5.372828497488862
VE2_Dzpe,0.17909178211495067
VE2_Dzse,0.17909428324962873
VE3_Dzpe,2.779952815023442
VE3_Dzse,2.7799667805844726
VMcGowan,296.7400000000006
VR1_Dzpe,192.1630620947185
VR1_Dzse,192.1467085272303
VR2_Dzpe,6.405435403157283
VR2_Dzse,6.404890284241009
VR3_Dzpe,6.356956582003537
VR3_Dzse,6.356871475827487
mZagreb1,11.3125
mZagreb2,6.486111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21961913988657833
AATSC1are,-0.017085580103969742
AATSC2are,0.05367525810673259
AATSC3are,-0.0564483767987346
AATSC4are,-0.030817335538752343
AATSC5are,-0.026987014282713714
AATSC6are,0.026172953226157196
AATSC7are,0.01698362356220565
AATSC8are,-0.004979284814114655
AETA_beta,1.4083333333333334
BCUTdv-1h,7.004062542154017
BCUTdv-1l,0.6441841647458454
BCUTpe-1h,3.9886806509917383
BCUTpe-1l,2.202232606981836
BCUTse-1h,4.009972451847152
BCUTse-1l,2.398850709948752
ETA_alpha,14.352380952380953
ETA_dBeta,5.75
ETA_eta_B,0.744672581873326
ETA_eta_F,36.77552399694384
ETA_eta_L,5.891270605773483
ETA_eta_R,60.13937952508624
ETA_psi_1,0.5191181536341718
LabuteASA,175.4600370009876
LogEE_DzZ,101.81522174461303
LogEE_Dzi,129.69736202471867
LogEE_Dzm,101.73289622887694
LogEE_Dzp,156.78564890116087
LogEE_Dzv,147.11600672736634
PEOE_VSA1,9.843390348640755
PEOE_VSA2,14.31116923259573
PEOE_VSA3,12.808212032003757
PEOE_VSA4,0.0
PEOE_VSA5,11.761884949391115
PEOE_VSA6,24.26546827384644
PEOE_VSA7,30.33183534230805
PEOE_VSA8,17.696185628620217
PEOE_VSA9,21.2312068324659
SM1_Dzare,2.241017041298883
SpAD_Dzpe,251.43573092103108
SpAD_Dzse,248.2978117339594
SpAbs_DzZ,201.69404268585185
SpAbs_Dzi,257.9507671457329
SpAbs_Dzm,201.50043190321028
SpAbs_Dzp,321.73317401233305
SpAbs_Dzv,297.176806866282
SpDiam_Dt,425.515623615933
SpMAD_DzZ,6.809166502226806
SpMAD_Dzi,8.643282008528569
SpMAD_Dzm,6.803523730929883
SpMAD_Dzp,10.606553568941974
SpMAD_Dzv,9.853541679337411
SpMax_DzZ,101.81522174461303
SpMax_Dzi,129.69736202471867
SpMax_Dzm,101.73289622887694
SpMax_Dzp,156.78564890116087
SpMax_Dzv,147.11600672736634
VE1_Dzare,5.3725813758497285
VE2_Dzare,0.1790860458616576
VE3_Dzare,2.7799207848258947
VR1_Dzare,192.1444769496112
VR2_Dzare,6.404815898320374
VR3_Dzare,6.356859861834226
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47841269841269846
AETA_dBeta,0.19166666666666668
AETA_eta_B,0.02482241939577753
AETA_eta_F,1.225850799898128
AETA_eta_L,0.1963756868591161
AETA_eta_R,2.0046459841695414
BCUTare-1h,4.1077266240550605
BCUTare-1l,2.151671176525987
ETA_beta_s,18.25
ETA_dPsi_A,0.19488184636582817
ETA_dPsi_B,0.0
ETA_eta_BR,1.002672581873326
ETA_eta_FL,8.278270374726286
ETA_eta_RL,14.16954098049977
LogEE_Dzpe,125.78773419679179
LogEE_Dzse,124.21848733373787
PEOE_VSA10,5.817220841045895
PEOE_VSA11,5.749511833283905
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,9.458957818252138
SlogP_VSA2,31.215788561820126
SlogP_VSA3,19.612365521551226
SlogP_VSA4,5.817220841045895
SlogP_VSA5,6.923737199690624
SlogP_VSA6,64.38827056719003
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,251.84216589402234
SpAbs_Dzpe,249.47940630529632
SpAbs_Dzse,246.34953066473088
SpDiam_DzZ,142.50603283131292
SpDiam_Dzi,182.39880983058933
SpDiam_Dzm,142.41484515043842
SpDiam_Dzp,218.4069474444871
SpDiam_Dzv,208.6981682574364
SpMAD_Dzpe,8.381191030701036
SpMAD_Dzse,8.276593724465313
SpMax_Dzpe,125.78773419679179
SpMax_Dzse,124.21848733373787
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6083333333333333
AETA_eta_BR,0.03342241939577753
AETA_eta_FL,0.27594234582420957
AETA_eta_RL,0.4723180326833257
DetourIndex,4587
EState_VSA1,27.779122570357178
EState_VSA2,26.980718665749805
EState_VSA3,10.772448428929591
EState_VSA4,36.027353223237554
EState_VSA5,12.990104268152233
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,4.722094864452088
EState_VSA9,9.843390348640755
ETA_beta_ns,24.0
ETA_shape_p,0.17086927670869273
ETA_shape_x,0.05806237558062376
ETA_shape_y,0.31353682813536826
GhoseFilter,True
LogEE_Dzare,125.99578351505447
SlogP_VSA10,10.077801322358383
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,249.75054998880995
SpDiam_Dzpe,177.90311727144183
SpDiam_Dzse,175.6498959356866
SpMAD_Dzare,8.394738863134078
SpMax_Dzare,125.99578351505447
TopoPSA(NO),109.77000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,38.70785955592725
VSA_EState9,51.70889626132415
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8
EState_VSA10,22.3972864001474
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021587301587301568
FilterItLogS,-5.325548263987
SpDiam_Dzare,178.19743199545064
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.705383022774327
ETA_epsilon_2,0.9215873015873012
ETA_epsilon_3,0.4395348837209298
ETA_epsilon_4,0.6007680491551451
ETA_epsilon_5,0.8827380952380949
AETA_beta_ns_d,0.06666666666666667
ETA_dEpsilon_A,0.26584813905339716
ETA_dEpsilon_B,0.10461497361918182
ETA_dEpsilon_C,-0.16123316543421534
ETA_dEpsilon_D,0.0388492063492063
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6
MDEDescriptor,"0.0,1.3613577967682509,1.9207798389519704,0.0,10.091781704668751,22.1278437923722,0.0,9.546121455267825,0.0,0.0,1.5368465191362126,0.976032522401787,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,58.13768799999996
BCUTDescriptor,"11.850000000000005,31.973074025072876,-0.3309992663483016,0.2695962172399745,4.17818906603842,12.636208328025106"
BPolDescriptor,31.942311999999994
TPSADescriptor,143.45
ALOGPDescriptor,"3.8926000000000003,15.152334760000002,107.3206"
XLogPDescriptor,3.7860000000000005
VAdjMaDescriptor,6.0
WeightDescriptor,449.04030758
ChiPathDescriptor,"21.888540578131746,14.169540980499772,13.782129702726454,10.008991094812284,8.302735103335454,7.222539135955742,5.370585256637986,3.724565087819651,16.60641365747538,9.898782442707011,7.569437132076483,5.276527106833698,3.750722301538853,2.810434519545104,1.763743553080755,1.1033547921347058"
ChiChainDescriptor,"0.0,0.0,0.0,0.2120275878293181,0.38160011963983376,0.0,0.0,0.0,0.07359775146773136,0.11459372868250883"
AtomCountDescriptor,46
BondCountDescriptor,32
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"3.041567722269092,0.20412414523193154,0.5956555871284035,0.10206207261596577,0.9841098524424028,0.025499585890087693,0.1511228230811221,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,2,2,0,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"60.32731659586976,2.0109105531956586,27.36886620020358,15.21055565236211,3.08963873523518"
FractionalPSADescriptor,0.31945907211112284
WienerNumbersDescriptor,"2391.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.1297864558727655,7.814487947296241,11.697054483961999,1.8231554817651587,2.4980783319330175,3.28907718657368"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.638671875,10.744801512287335,6.515235457063712"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1434.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"48.76434473046483,46.64403671835402,63.7678933677261,71.00330924255279,69.52811811444141"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.7122052157042362,-0.35947460847233487,0.018255341890019757,0.09082209154354069,-0.06301744640065772"
EccentricConnectivityIndexDescriptor,637
AutocorrelationDescriptorPolarizability,"2451.030059175304,2907.7464913474582,4202.6415652489795,4538.848678508575,4387.146663689056"
