DLiP-ID,J100H9
GATS2se,0.8139544419002678
GATS3dv,0.9186995995707468
GATS3pe,0.9057362548641624
GATS3se,0.7952792850336243
GATS4dv,0.8198638827055078
GATS4pe,0.633610891071547
GATS4se,0.5886814509185152
GATS5dv,1.0891054961749962
GATS5pe,0.9999540763912322
GATS5se,0.9693401522761368
GATS6dv,1.4141451871687087
GATS6pe,1.1313700857041684
GATS6se,1.0863156584771392
GATS7dv,1.625113388279021
GATS7pe,1.5337154731349814
GATS7se,1.4557595888249375
GATS8dv,1.5982004922836797
GATS8pe,1.3074900060697727
GATS8se,1.0950524774166268
MATS1dv,0.5612056926181093
MATS1pe,0.2206249599984822
MATS1se,0.19518391716846417
MATS2dv,0.2637967520731778
MATS2pe,0.0767292224261615
MATS2se,0.06464601210990595
MATS3dv,0.03762104335344727
MATS3pe,-0.06902459861742458
MATS3se,-0.03027812440456316
MATS4dv,0.1573169555430714
MATS4pe,0.1957831596126542
MATS4se,0.14342034130765824
MATS5dv,0.043461627635441216
MATS5pe,0.02119589266127224
MATS5se,-0.018838308818029562
MATS6dv,-0.2106193685375712
MATS6pe,-0.10722772619117728
MATS6se,-0.12766411635551342
MATS7dv,-0.4407714817979939
MATS7pe,-0.4238083973999613
MATS7se,-0.41538750247265066
MATS8dv,-0.6331138506905084
MATS8pe,-0.4093912825347414
MATS8se,-0.28278743933307193
MAXaaCH,1.9869864890400604
MAXaaaC,0.8280189436885868
MAXaasC,0.9543981481481483
MAXaasN,1.8221844293272864
MAXsCH3,2.1078159415740583
MDEC-11,0.5129927840030091
MDEC-12,2.896738064345995
MDEC-13,2.3226727568570205
MDEC-22,2.411227959392597
MDEC-23,6.315593816566595
MDEC-33,2.3811015779522995
MDEN-22,2.8172338076148815
MDEN-23,4.235665704149536
MDEN-33,0.6850067105944414
MINaaCH,1.7402901392038297
MINaaaC,0.8280189436885868
MINaasC,0.7626388888888889
MINaasN,1.7994864890400604
MINsCH3,1.967697546611237
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.53
TpiPC10,8.505448712979913
VAdjMat,5.523561956057013
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05333333333333333
Xch-6dv,0.08464457629796864
Xch-7dv,0.13140972748570687
Xpc-4dv,1.4699771840805784
Xpc-5dv,1.8916645537093633
Xpc-6dv,2.2827003443784597
Zagreb1,110.0
Zagreb2,128.0
fragCpx,67.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,0
nBondsM,15
nBondsO,23
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,3
AATS0are,6.324146153846155
AATS1are,6.664465
AATS2are,6.467478260869564
AATS3are,6.178644444444446
AATS4are,5.975603448275864
AATS5are,6.413495890410959
AATS6are,6.567202985074628
AATS7are,6.5173703125
AATS8are,6.231252941176471
AATSC0dv,3.998652608339216
AATSC0pe,0.1109425378040762
AATSC0se,0.06388759894806044
AATSC1dv,2.244066606602219
AATSC1pe,0.024476692965154413
AATSC1se,0.012469831821170289
AATSC2dv,1.0548315707488258
AATSC2pe,0.008512534659691793
AATSC2se,0.00413007849526913
AATSC3dv,0.15043348313370467
AATSC3pe,-0.007657764141524812
AATSC3se,-0.0019343966688582126
AATSC4dv,0.629055854618287
AATSC4pe,0.021720680586728373
AATSC4se,0.009162781246457617
AATSC5dv,0.17378795070712477
AATSC5pe,0.002351526122864337
AATSC5se,-0.0012035343186259833
AATSC6dv,-0.8421936873695178
AATSC6pe,-0.011896116066609818
AATSC6se,-0.008156153865779565
AATSC7dv,-1.7624920353730897
AATSC7pe,-0.047018379150230154
AATSC7se,-0.026538110166009172
AATSC8dv,-2.5316023504392864
AATSC8pe,-0.045418907839269794
AATSC8se,-0.018066610511660273
ATSC0are,4.239830769230766
ATSC1are,1.1733017751479242
ATSC2are,0.3500147928994042
ATSC3are,-0.8396254437869815
ATSC4are,1.710639053254441
ATSC5are,0.42068343195265984
ATSC6are,-0.7331272189349161
ATSC7are,-2.8547786982248544
ATSC8are,-2.225124852071005
BalabanJ,1.763331792334724e-06
Diameter,100000000
GATS1are,0.6473253649456255
GATS2are,1.0013976389226114
GATS3are,0.9970418912865817
GATS4are,0.6854551399066152
GATS5are,1.0782402442946981
GATS6are,1.2535363741691268
GATS7are,1.6573218236667646
GATS8are,1.380850063809855
HybRatio,0.4166666666666667
Lipinski,True
MATS1are,0.2698148329577732
MATS2are,0.04666093033624216
MATS3are,-0.09534911286976862
MATS4are,0.1808652840230228
MATS5are,0.05300888055605106
MATS6are,-0.10065158678050988
MATS7are,-0.4103066522974436
MATS8are,-0.40132876899167635
MAXssCH2,0.9634460034013606
MAXsssNH,1.3571039094650208
MINssCH2,0.781728552532124
MINsssNH,1.3571039094650208
NsssssAs,0
RotRatio,0.21739130434782608
SMR_VSA1,17.306942892030456
SMR_VSA2,0.0
SMR_VSA3,34.80531315761983
SMR_VSA4,0.0
SMR_VSA5,23.65089006609315
SMR_VSA6,20.640100371266954
SMR_VSA7,24.023505703384757
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,240.84999999999962
mZagreb2,4.583333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,6
nBondsKS,34
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10871360946745554
AATSC1are,0.029332544378698106
AATSC2are,0.005072678157962379
AATSC3are,-0.010365746219592364
AATSC4are,0.019662517853499324
AATSC5are,0.005762786739077532
AATSC6are,-0.01094219729753606
AATSC7are,-0.04460591715976335
AATSC8are,-0.043629899060215784
LabuteASA,137.85859132683552
PEOE_VSA1,17.306942892030456
PEOE_VSA2,0.0
PEOE_VSA3,14.181179349708014
PEOE_VSA4,5.098681808301038
PEOE_VSA5,5.098681808301038
PEOE_VSA6,0.0
PEOE_VSA7,35.17875940885308
PEOE_VSA8,11.760295063310071
PEOE_VSA9,33.381700348792606
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.025959978669241
PEOE_VSA11,5.647177220767728
PEOE_VSA12,5.156436481820707
PEOE_VSA13,0.0
SlogP_VSA1,17.306942892030456
SlogP_VSA2,55.44541352888678
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.693927994848461
SlogP_VSA6,28.511974169026242
SlogP_VSA7,0.0
SlogP_VSA8,5.647177220767728
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,0.0
EState_VSA4,34.61301448793129
EState_VSA5,16.66179468024159
EState_VSA6,10.712241465228699
EState_VSA7,23.73827427175903
EState_VSA8,39.7034562942134
EState_VSA9,0.0
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),78.23
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.6216709183673466
VSA_EState9,39.04610402494331
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-3.767770724953997
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.6818181818181818
MDEDescriptor,"0.5129927840030091,2.896738064345995,2.3226727568570205,0.0,2.411227959392597,6.315593816566595,0.0,2.3811015779522995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8172338076148815,4.235665704149536,0.6850067105944414"
APolDescriptor,46.335481
BCUTDescriptor,"11.988394973346155,34.96885391971769,-0.35857439064000585,0.19437262161067995,2.3429962810735994,11.909945236759047"
BPolDescriptor,27.464518999999996
TPSADescriptor,103.53
XLogPDescriptor,1.5419999999999998
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,340.09854136
ChiPathDescriptor,"14.819626477379408,10.131030293135234,9.34945616764615,7.270410059739749,6.29470503080969,4.568105465583776,3.4495418426848756,2.3512778426176033,14.318000990760996,8.350514481818314,6.9906283255565285,4.335438644421694,3.0720431878627945,2.0548060419588863,1.4503586329970501,0.8120743882684917"
ChiChainDescriptor,"0.0,0.0,0.23570226039551587,0.3735969372995327,0.5318204281134156,0.0,0.0,0.05333333333333333,0.08464457629796865,0.1314097274857069"
AtomCountDescriptor,39
BondCountDescriptor,23
SmallRingDescriptor,"3,3,2,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.4996728552132972,0.0,0.21941609682128765,0.0,1.1654837892484016,0.0,0.08699511700875959,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,3,0,3,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,11
MannholdLogPDescriptor,1.6800000000000002
WeightedPathDescriptor,"43.83578065785339,1.9925354844478813,29.443788708495244,0.0,25.281441535905795"
FractionalPSADescriptor,0.3044117730878821
WienerNumbersDescriptor,"2.1000000935E10,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.8589952634200384,4.621986173551564,5.807669245035018,1.5895503399496285,1.9570966102577423,2.2217240885606695"
FractionalCSP3Descriptor,0.4166666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,3
KappaShapeIndicesDescriptor,"18.340264650283554,8.203125,4.521118381915526"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1138.1
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4166666666666667
AutocorrelationDescriptorMass,"38.72054535651063,29.607492879196794,43.77661928725155,41.731501361082785,38.866720191228865"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.3377182620879071,-0.17047444846596965,-0.006377346999066522,0.026576958730539724,-0.047415019300152864"
EccentricConnectivityIndexDescriptor,-1244640302
AutocorrelationDescriptorPolarizability,"1526.545832948415,1778.789479931742,2454.1384265293964,2217.5620128091573,2036.7741420084376"
