DLiP-ID,T004PN
AATS0m,88.21952903076924
AATS0p,1.4777154330072306
AATS0s,5.038034188034189
AATS0v,218.55828432159953
AATS1Z,24.074626865671643
AATS1d,3.671641791044776
AATS1i,147.04168260000674
AATS1m,90.96167231343283
AATS1p,1.8128835365074627
AATS1s,3.2649253731343286
AATS1v,264.0744445082655
AATS2Z,19.884955752212388
AATS2d,3.274336283185841
AATS2i,152.62515710736633
AATS2m,73.05907776106194
AATS2p,1.5608395395495045
AATS2s,3.3239921337266463
AATS2v,217.948815106535
AATS3Z,15.167741935483871
AATS3d,2.7483870967741937
AATS3i,160.7752326240027
AATS3m,53.55268896774193
AATS3p,1.294888688785626
AATS3s,2.8625448028673834
AATS3v,174.52795308680405
AATS4Z,14.820512820512821
AATS4d,2.5961538461538463
AATS4i,160.95505448678927
AATS4m,52.09646646153846
AATS4p,1.26206977723475
AATS4s,2.9355413105413106
AATS4v,169.1207044800223
AATS5Z,14.8125
AATS5d,2.475
AATS5i,161.58254884226758
AATS5m,52.53961088125
AATS5p,1.2155832975338312
AATS5s,3.2673611111111107
AATS5v,163.8038143412715
AATS6Z,14.636363636363637
AATS6d,2.448051948051948
AATS6i,162.87427063089524
AATS6m,51.51347226623376
AATS6p,1.1647513000371101
AATS6s,3.619227994227995
AATS6v,157.19504325588866
AATS7Z,14.26086956521739
AATS7d,2.4855072463768115
AATS7i,163.7466845494002
AATS7m,49.70183611594202
AATS7p,1.1638857719236957
AATS7s,3.1745169082125604
AATS7v,157.05410837955202
AATS8Z,15.3359375
AATS8d,2.5546875
AATS8i,162.65743494217128
AATS8m,54.88037598437499
AATS8p,1.2099563148931172
AATS8s,3.1497395833333335
AATS8v,165.49415628297345
AMID_C,1.591970751691651
AMID_N,0.23027528886912413
AMID_O,0.1980847526516422
AMID_X,0.0
AMID_h,0.42836004152076634
ATS0dv,468.0
ATS0pe,405.0683
ATS0se,499.3612599999999
ATS1dv,438.0
ATS1pe,433.15849999999995
ATS1se,518.180372
ATS2dv,548.0
ATS2pe,714.0294
ATS2se,866.518636
ATS3dv,511.0
ATS3pe,952.8062
ATS3se,1181.6625999999999
ATS4dv,520.0
ATS4pe,955.5707000000001
ATS4se,1186.861672
ATS5dv,558.0
ATS5pe,975.8756999999999
ATS5se,1215.95634
ATS6dv,528.0
ATS6pe,951.2929
ATS6se,1185.390124
ATS7dv,462.0
ATS7pe,854.9967000000001
ATS7se,1065.630728
ATS8dv,505.0
ATS8pe,786.4612
ATS8se,978.4308480000001
ATSC0Z,477.0153846153847
ATSC0c,1.4017360610213028
ATSC0d,31.6
ATSC0i,96.99408332746839
ATSC0m,2269.528729753846
ATSC0p,14.735345157714617
ATSC0s,122.23760683760683
ATSC0v,3243.6206187560783
ATSC1Z,3.1226035502958585
ATSC1c,-0.9072898632938013
ATSC1d,4.719999999999996
ATSC1i,-3.491802485542263
ATSC1m,19.196136622958576
ATSC1p,0.5153561782386278
ATSC1s,-6.52739644970414
ATSC1v,118.27210562731445
ATSC2Z,-51.657514792899434
ATSC2c,0.3940400690185674
ATSC2d,-7.920000000000004
ATSC2i,-15.454933123250074
ATSC2m,-265.19074698745555
ATSC2p,-3.730764332528792
ATSC2s,27.557442472057854
ATSC2v,-846.2321806789209
ATSC3Z,-99.5136094674556
ATSC3c,-0.09540705747869362
ATSC3d,-2.8000000000000025
ATSC3i,13.21026713466274
ATSC3m,-460.8502448591716
ATSC3p,1.1034901663057628
ATSC3s,-36.507626561472726
ATSC3v,-113.8941299419551
ATSC4Z,-88.59076923076923
ATSC4c,-0.1094811153071435
ATSC4d,-5.24
ATSC4i,0.16067365788054289
ATSC4m,-420.64613142461536
ATSC4p,-1.3553415368471537
ATSC4s,-21.173247863247862
ATSC4v,-434.0237993989595
ATSC5Z,48.91597633136092
ATSC5c,-0.23742386273585153
ATSC5d,-2.399999999999999
ATSC5i,-4.55099802073152
ATSC5m,224.9218260982248
ATSC5p,-0.9786147407189764
ATSC5s,23.712984878369493
ATSC5v,41.634949077854806
ATSC6Z,5.563550295857976
ATSC6c,0.4539755427723556
ATSC6d,1.640000000000001
ATSC6i,-4.303636671413809
ATSC6m,17.25504918319527
ATSC6p,-1.1301186507039351
ATSC6s,26.024661406969095
ATSC6v,-215.19788246845422
ATSC7Z,-75.0788165680473
ATSC7c,-0.1809793736647449
ATSC7d,3.4800000000000013
ATSC7i,-0.8347556024573497
ATSC7m,-345.3512372312427
ATSC7p,0.6128134907038931
ATSC7s,-42.78394477317554
ATSC7v,-101.36297838125827
ATSC8Z,75.89278106508876
ATSC8c,-0.34151959661935904
ATSC8d,-4.52
ATSC8i,5.543221647037869
ATSC8m,361.4364310847337
ATSC8p,0.5795658721162189
ATSC8s,-1.7713214990138075
ATSC8v,390.1047539123331
AXp-0d,0.7109216605945026
AXp-1d,0.45967676732018864
AXp-2d,0.3112344884629468
AXp-3d,0.19936796536637796
AXp-4d,0.13191572194639448
AXp-5d,0.08842449496196408
AXp-6d,0.05729124227362934
AXp-7d,0.036504592903391184
GATS1Z,0.8320392490235399
GATS1c,1.646432479892647
GATS1d,0.9673153221235593
GATS1i,1.2445482230431397
GATS1m,0.8364904791896917
GATS1p,1.0489134585565927
GATS1s,0.6298257415881061
GATS1v,0.9680627011079893
GATS2Z,0.9457033437433462
GATS2c,0.7873979800583849
GATS2d,1.3352750084014786
GATS2i,1.2286931896432032
GATS2m,0.9556471345008589
GATS2p,1.183612698988897
GATS2s,0.48251368074592255
GATS2v,1.1456520832099608
GATS3Z,1.0607894829928857
GATS3c,0.9871208879688353
GATS3d,1.1498570845242957
GATS3i,0.9635377670970242
GATS3m,1.0589339409553709
GATS3p,0.947199703775486
GATS3s,1.039540702974902
GATS3v,0.9914669344293421
GATS4Z,1.0526994775204797
GATS4c,1.0311123420122736
GATS4d,1.0645894190197989
GATS4i,1.0080781673525323
GATS4m,1.053125672981027
GATS4p,1.0167079091874043
GATS4s,0.9833261081355728
GATS4v,1.035419803380284
GATS5Z,0.9504934528800876
GATS5c,1.0777502818603573
GATS5d,0.9936708860759492
GATS5i,0.9900115692402272
GATS5m,0.9516445123099414
GATS5p,1.0073287803152164
GATS5s,0.9350186689787299
GATS5v,0.9798910284737126
GATS6Z,1.0232456055845076
GATS6c,0.9620800799936554
GATS6d,0.992931119513398
GATS6i,0.9646673436617451
GATS6m,1.021197743055118
GATS6p,0.9963344950173234
GATS6s,1.2028710217749359
GATS6v,0.9928491181214292
GATS7Z,1.1112575686613249
GATS7c,1.2226242775067329
GATS7d,0.9906439185470556
GATS7i,0.9592013560024806
GATS7m,1.1040907953950303
GATS7p,0.9306795486163292
GATS7s,1.4822376670535644
GATS7v,0.9670980787418576
GATS8Z,0.9250225762755595
GATS8c,1.2548603496370527
GATS8d,1.1550632911392404
GATS8i,0.9515042961807277
GATS8m,0.9234256853744718
GATS8p,0.9442230955301667
GATS8s,1.0813411598540046
GATS8v,0.9098334050504456
MATS1Z,0.006350720756021223
MATS1c,-0.6279403150627206
MATS1d,0.14490836954468153
MATS1i,-0.03492552802513808
MATS1m,0.008205720145833113
MATS1p,0.033930145943156534
MATS1s,-0.05180524192445872
MATS1v,0.03537454237036416
MATS2Z,-0.06229253943998281
MATS2c,0.1616996401783029
MATS2d,-0.14416937380979059
MATS2i,-0.091655134765762
MATS2m,-0.06721366777039076
MATS2p,-0.1456372320141802
MATS2s,0.12967880025498368
MATS2v,-0.15007017793161484
MATS3Z,-0.08748462836537359
MATS3c,-0.028542756595411896
MATS3d,-0.037158023683136004
MATS3i,0.05711471518180117
MATS3m,-0.08515414569049948
MATS3p,0.03140435027180858
MATS3s,-0.12524500638087968
MATS3v,-0.014724920114148329
MATS4Z,-0.07738287213227546
MATS4c,-0.03254331014694727
MATS4d,-0.06909282700421941
MATS4i,0.0006902210439393569
MATS4m,-0.07722714373654695
MATS4p,-0.03832456140719048
MATS4s,-0.07217244216345729
MATS4v,-0.05575351466933253
MATS5Z,0.041659275624072734
MATS5c,-0.06880998992503898
MATS5d,-0.030854430379746823
MATS5i,-0.019061399236901644
MATS5m,0.040261438709486765
MATS5p,-0.02698017821516331
MATS5s,0.0788088081570152
MATS5v,0.005214604311328208
MATS6Z,0.004922800865521617
MATS6c,0.13669695679223925
MATS6d,0.02190530987999344
MATS6i,-0.018727637411820024
MATS6m,0.003209025384483817
MATS6p,-0.03237101857372455
MATS6s,0.08986133885971669
MATS6v,-0.02800274315147475
MATS7Z,-0.0741343190238074
MATS7c,-0.0608130947444269
MATS7d,0.051871216290588905
MATS7i,-0.004053669803107938
MATS7m,-0.07167366321198881
MATS7p,0.019588549327285574
MATS7s,-0.1648580871851339
MATS7v,-0.01471917879981733
MATS8Z,0.08079257845255755
MATS8c,-0.12372366309240054
MATS8d,-0.07263647151898733
MATS8i,0.029021535603700507
MATS8m,0.08087226887853646
MATS8p,0.01997311846339293
MATS8s,-0.007358612639667738
MATS8v,0.061073748637742224
MAXaaN,4.17011506411198
MAXsOH,9.29234868433789
MINaaN,4.17011506411198
MINsOH,9.29234868433789
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,11
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,44.95909216269456
SpAD_D,583.5422010649329
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.9968357437716546
SssNH2,0
SsssAs,0
SsssCH,-0.6950038882445717
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,733
TMWC10,147.55172475740451
TSRW10,70.47991480698434
VE1_Dt,5.787850740746861
VE2_Dt,0.16536716402133889
VE3_Dt,3.008523989224229
VR1_Dt,236.17420267144757
VR2_Dt,6.74783436204136
VR3_Dt,6.717332648137448
Xc-3dv,0.6383907963185571
Xc-4dv,0.0
Xc-5dv,0.06179846864976636
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2874574785652648
Xch-7d,0.2273193936125198
Xp-0dv,19.444716518165556
Xp-1dv,11.591876375726466
Xp-2dv,8.081587423268987
Xp-3dv,5.381879042731416
Xp-4dv,3.572271899963437
Xp-5dv,2.3566635592864498
Xp-6dv,1.259744524809762
Xp-7dv,0.7723153420100534
Xpc-4d,3.290119977148682
Xpc-5d,4.78077912210198
Xpc-6d,6.745613833865632
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,67
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,3
piPC10,6.8713505970883375
AATS0dv,7.2
AATS0pe,6.23182
AATS0se,7.6824809230769215
AATS1dv,6.537313432835821
AATS1pe,6.46505223880597
AATS1se,7.734035402985075
AATS2dv,4.849557522123894
AATS2pe,6.31884424778761
AATS2se,7.668306513274336
AATS3dv,3.296774193548387
AATS3pe,6.147136774193548
AATS3se,7.623629677419354
AATS4dv,3.3333333333333335
AATS4pe,6.125453205128205
AATS4se,7.608087641025641
AATS5dv,3.4875
AATS5pe,6.099223125
AATS5se,7.599727124999999
AATS6dv,3.4285714285714284
AATS6pe,6.177226623376623
AATS6se,7.697338467532467
AATS7dv,3.347826086956522
AATS7pe,6.195628260869566
AATS7se,7.72196179710145
AATS8dv,3.9453125
AATS8pe,6.144228125
AATS8se,7.643991000000001
AATSC0Z,7.338698224852072
AATSC0c,0.021565170169558504
AATSC0d,0.48615384615384616
AATSC0i,1.4922166665764367
AATSC0m,34.91582661159763
AATSC0p,0.2266976178109941
AATSC0s,1.8805785667324129
AATSC0v,49.90185567317044
AATSC1Z,0.04660602313874416
AATSC1c,-0.013541639750653752
AATSC1d,0.07044776119402979
AATSC1i,-0.052116455008093476
AATSC1m,0.28650950183520263
AATSC1p,0.007691883257292952
AATSC1s,-0.09742382760752448
AATSC1v,1.7652553078703648
AATSC2Z,-0.4571461486097295
AATSC2c,0.0034870802568014816
AATSC2d,-0.07008849557522127
AATSC2i,-0.13676931967477943
AATSC2m,-2.3468207698004915
AATSC2p,-0.033015613562201694
AATSC2s,0.24387117231909605
AATSC2v,-7.488780359990451
AATSC3Z,-0.6420232868868103
AATSC3c,-0.0006155294030883459
AATSC3d,-0.018064516129032274
AATSC3i,0.08522752990104994
AATSC3m,-2.9732273861882037
AATSC3p,0.007119291395521051
AATSC3s,-0.2355330745901466
AATSC3v,-0.7348008383351942
AATSC4Z,-0.5678895463510848
AATSC4c,-0.0007018020211996378
AATSC4d,-0.03358974358974359
AATSC4i,0.0010299593453880955
AATSC4m,-2.696449560414201
AATSC4p,-0.008688086774661243
AATSC4s,-0.13572594784133246
AATSC4v,-2.7822038423010227
AATSC5Z,0.30572485207100575
AATSC5c,-0.001483899142099072
