DLiP-ID,P0001N
AATSC4p,-0.029560957565029963
AATSC4s,0.049820689669543554
AATSC4v,-3.7516516019441113
AATSC5Z,0.13272727272727264
AATSC5c,0.0017048699505479575
AATSC5d,-0.1902840909090909
AATSC5i,-0.1565483872169419
AATSC5m,0.994522847215909
AATSC5p,-0.017887299857992325
AATSC5s,-0.07560187404307141
AATSC5v,-6.371635082402756
AATSC6Z,0.15079999999999974
AATSC6c,-0.0005991529507979777
AATSC6d,-0.103375
AATSC6i,-0.20516193211715714
AATSC6m,1.3088332210249995
AATSC6p,-0.015680532309215373
AATSC6s,-0.16900349008344773
AATSC6v,-8.467027060702314
AATSC7Z,1.2282113821138212
AATSC7c,-0.0006939873303769108
AATSC7d,-0.009537601626016221
AATSC7i,-0.07960736584797662
AATSC7m,5.497310497901423
AATSC7p,0.020375503938060358
AATSC7s,-0.060348068573242555
AATSC7v,4.157936454787778
AATSC8Z,-2.2465853658536594
AATSC8c,-0.00034716145361845456
AATSC8d,0.05489329268292688
AATSC8i,-0.03915345451098814
AATSC8m,-13.121409110533538
AATSC8p,-0.032490288038109355
AATSC8s,-0.19040885463134888
AATSC8v,1.479662425943489
ATS0are,253.0414
ATS1are,267.725
ATS2are,438.13999999999993
ATS3are,543.1940000000001
ATS4are,599.117
ATS5are,700.0417999999997
ATS6are,775.964
ATS7are,738.647
ATS8are,495.33510000000007
ATSC0dv,159.88971193415637
ATSC0pe,4.965477499999999
ATSC0se,3.678503599999998
ATSC1dv,43.92801097393689
ATSC1pe,-0.24934637500000018
ATSC1se,-0.25132928000000004
ATSC2dv,11.818161865569277
ATSC2pe,0.3384988124999995
ATSC2se,0.19217743999999998
ATSC3dv,4.788477366255153
ATSC3pe,-0.2580446874999993
ATSC3se,0.2819471999999999
ATSC4dv,-24.743539094650192
ATSC4pe,-0.13237850000000023
ATSC4se,-0.2261034399999999
ATSC5dv,-109.93305898491083
ATSC5pe,-0.9161531249999988
ATSC5se,-0.49887600000000015
ATSC6dv,-100.33689986282577
ATSC6pe,-2.594307187499999
ATSC6se,-1.6734855999999991
ATSC7dv,7.934540466392309
ATSC7pe,0.19030918749999887
ATSC7se,-0.49754231999999976
ATSC8dv,9.126639231824406
ATSC8pe,0.8745361249999998
ATSC8se,0.5433587199999997
AXp-0dv,0.6371032142638505
AXp-1dv,0.3223916166987105
AXp-2dv,0.1784703544471986
AXp-3dv,0.09010432264638223
AXp-4dv,0.0466281110324305
AXp-5dv,0.025823808247758834
AXp-6dv,0.014066102404666414
AXp-7dv,0.007826433755639581
BertzCT,957.0355875552445
ECIndex,386
ETA_eta,21.208463248523685
GATS1dv,0.5440996341295417
GATS1pe,0.6957912334283488
GATS1se,0.7464790651751515
GATS2dv,0.9136322421804141
GATS2pe,0.7859693339619926
GATS2se,0.8141141485051034
GATS3dv,0.942278204354127
GATS3pe,0.8755294460010908
GATS3se,0.8375768246375735
GATS4dv,1.0158759445811414
GATS4pe,0.7855334028801861
GATS4se,0.7860008193956913
GATS5dv,1.2415916601697956
GATS5pe,1.0406639918041387
GATS5se,1.0356846191478515
GATS6dv,1.1623123964049296
GATS6pe,1.145350875117247
GATS6se,1.0996369654225704
GATS7dv,0.9968566065521259
GATS7pe,1.0629454483112797
GATS7se,1.0698975263851924
GATS8dv,1.0178679447064412
GATS8pe,1.1719564071595747
GATS8se,1.1923854616900837
LogEE_A,4.147432160997791
LogEE_D,109.16311255524705
MATS1dv,0.26165661581019906
MATS1pe,-0.047824753630489374
MATS1se,-0.06507026907561521
MATS2dv,0.04284896285689463
MATS2pe,0.0395190987477385
MATS2se,0.030286014017820436
MATS3dv,0.014093471595344433
MATS3pe,-0.02445541121023039
MATS3se,0.036069296029537026
MATS4dv,-0.06448074633063254
MATS4pe,-0.011108238499385697
MATS4se,-0.025610894241524372
MATS5dv,-0.25002020035633743
MATS5pe,-0.06709255875373327
MATS5se,-0.049316100858363895
MATS6dv,-0.20081221967130977
MATS6pe,-0.1671900235173757
MATS6se,-0.14557968408675745
MATS7dv,0.016138238863780116
MATS7pe,0.012463890263658696
MATS7se,-0.04398592419151224
MATS8dv,0.027844312705427168
MATS8pe,0.08591378931933093
MATS8se,0.07205458060346644
MAXaaCH,1.9343098072562357
MAXaaaC,0.8477754157218444
MAXaasC,0.8852855813107137
MAXdssC,-1.0583700545547423
MAXsCH3,1.7968217968771871
MDEC-11,0.19999999999999996
MDEC-12,2.398324861299897
MDEC-13,5.293650390968679
MDEC-22,6.19261137974889
MDEC-23,21.406582907447813
MDEC-33,16.03320726723518
MDEO-11,0.4999999999999999
MDEO-12,0.6666666666666667
MINaaCH,1.780580790186445
MINaaaC,0.7867054043839762
MINaasC,0.5443726379440668
MINdssC,-1.0583700545547423
MINsCH3,1.383904058536995
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.368487394957983
SM1_Dzi,0.9231650423476601
SM1_Dzm,2.4011638015983756
SM1_Dzp,-3.078660640677391
SM1_Dzv,-1.208965576047515
SddssSe,0
SpAD_Dt,483.4457138322176
SpAbs_A,31.698550854690392
SpAbs_D,218.3262251104942
SpMAD_A,1.2679420341876158
SpMAD_D,8.733049004419767
SpMax_A,2.520779731674982
SpMax_D,109.16311255524705
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,59.42
TpiPC10,9.323121858210916
VAdjMat,5.754887502163468
VE1_DzZ,4.923515941996821
VE1_Dzi,4.909867994642219
VE1_Dzm,4.923688191589847
VE1_Dzp,4.871610897283096
VE1_Dzv,4.89727201009604
VE2_DzZ,0.19694063767987285
VE2_Dzi,0.19639471978568873
VE2_Dzm,0.19694752766359389
VE2_Dzp,0.19486443589132385
VE2_Dzv,0.1958908804038416
VE3_DzZ,2.5103136295144766
VE3_Dzi,2.5075377883175913
VE3_Dzm,2.510348613981277
VE3_Dzp,2.4997153940026884
VE3_Dzv,2.504969049324118
VR1_DzZ,147.96284334525492
VR1_Dzi,149.66876554271497
VR1_Dzm,147.93064382341532
VR1_Dzp,153.05500742677427
VR1_Dzv,151.09921283667978
VR2_DzZ,5.918513733810197
VR2_Dzi,5.986750621708598
VR2_Dzm,5.917225752936613
VR2_Dzp,6.122200297070971
VR2_Dzv,6.043968513467191
VR3_DzZ,5.913251915639807
VR3_Dzi,5.9247153545206706
VR3_Dzm,5.913034272985521
VR3_Dzp,5.947088114317916
VR3_Dzv,5.934227391587193
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06580946385338587
Xch-7dv,0.1605871883162504
Xpc-4dv,1.9131808323886126
Xpc-5dv,2.691914883778854
Xpc-6dv,4.036066597829253
Zagreb1,132.0
Zagreb2,158.0
fragCpx,129.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,27
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.326035
AATS1are,6.374404761904763
AATS2are,6.349855072463767
AATS3are,6.390517647058824
AATS4are,6.240802083333333
AATS5are,6.364016363636361
AATS6are,6.207712000000001
AATS7are,6.005260162601626
AATS8are,6.040671951219513
AATSC0dv,3.997242798353909
AATSC0pe,0.12413693749999996
AATSC0se,0.09196258999999996
AATSC1dv,1.0459050231889737
AATSC1pe,-0.0059368184523809564
AATSC1se,-0.005984030476190477
AATSC2dv,0.1712777081966562
AATSC2pe,0.004905779891304341
AATSC2se,0.002785180289855072
AATSC3dv,0.056335027838295915
AATSC3pe,-0.0030358198529411686
AATSC3se,0.0033170258823529398
AATSC4dv,-0.25774519890260617
AATSC4pe,-0.0013789427083333358
AATSC4se,-0.0023552441666666655
AATSC5dv,-0.9993914453173712
AATSC5pe,-0.008328664772727262
AATSC5se,-0.004535236363636365
AATSC6dv,-0.8026951989026062
AATSC6pe,-0.02075445749999999
AATSC6se,-0.013387884799999993
AATSC7dv,0.06450845907636024
AATSC7pe,0.0015472291666666575
AATSC7se,-0.00404505951219512
AATSC8dv,0.111300478436883
AATSC8pe,0.010665074695121948
AATSC8se,0.006626325853658533
AETA_eta,0.8483385299409474
ATSC0are,4.8381599999999985
ATSC1are,-0.276707999999999
ATSC2are,0.36916900000000147
ATSC3are,0.39264500000000285
ATSC4are,0.12117600000000034
ATSC5are,-0.8259599999999966
ATSC6are,-2.7350549999999982
ATSC7are,-0.32558700000000435
ATSC8are,0.35347199999999745
BCUTZ-1h,35.000418174324
BCUTZ-1l,5.66144253827116
BCUTc-1h,0.47725566980123024
BCUTc-1l,-0.4025368504299869
BCUTd-1h,3.3003122440618746
BCUTd-1l,0.9727851428491604
BCUTi-1h,14.547872821624244
BCUTi-1l,10.923313380347711
BCUTm-1h,79.9041785896105
BCUTm-1l,11.674084304758674
BCUTp-1h,3.0589872399924865
BCUTp-1l,0.7412764576811779
BCUTs-1h,7.008293360551523
BCUTs-1l,1.0438294986600984
BCUTv-1h,26.523892784963223
BCUTv-1l,14.701124745229174
BalabanJ,1.8946925812565099
Diameter,9
ETA_beta,33.75
GATS1are,0.7452796399575754
GATS2are,0.8290242931017252
GATS3are,0.8315640656778608
GATS4are,0.7838316891132165
GATS5are,1.136863920468638
GATS6are,1.2245949699885905
GATS7are,1.0943545056637132
GATS8are,1.1213667653133201
HybRatio,0.15789473684210525
Lipinski,False
LogEE_Dt,241.7228569161088
MATS1are,-0.05446934962287889
MATS2are,0.044233967973931115
MATS3are,0.03819098947679701
MATS4are,0.010435785505233428
MATS5are,-0.06207919765139842
MATS6are,-0.18089885410982684
MATS7are,-0.02188475602698415
MATS8are,0.03563862415746014
MAXsssCH,-1.1096669501133796
MINsssCH,-1.1096669501133796
NsssssAs,0
RotRatio,0.14814814814814814
SM1_Dzpe,1.2688984894210482
SM1_Dzse,1.2424716099225375
SMR_VSA1,14.637927532712576
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,13.027703587438927
SMR_VSA6,7.109797541277533
SMR_VSA7,63.21730179535046
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,159.30633628903365
SpAD_Dzi,165.5822743234749
SpAD_Dzm,159.25670294699015
SpAD_Dzp,194.95021115964536
SpAD_Dzv,180.26193743585424
SpAbs_Dt,483.4457138322177
SpDiam_A,5.041559463349964
SpDiam_D,141.71644168666947
SpMAD_Dt,19.337828553288706
SpMax_Dt,241.7228569161088
SsssssAs,0
VE1_Dzpe,4.914329156371649
VE1_Dzse,4.914660704846584
VE2_Dzpe,0.19657316625486598
VE2_Dzse,0.19658642819386338
VE3_Dzpe,2.5084459871184697
VE3_Dzse,2.5085134505058044
VMcGowan,264.62
VR1_Dzpe,149.14114975075017
VR1_Dzse,149.12262696981156
VR2_Dzpe,5.965645990030007
VR2_Dzse,5.964905078792462
VR3_Dzpe,5.921183903164528
VR3_Dzse,5.9210596991383735
mZagreb1,9.36111111111111
mZagreb2,5.527777777777777
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,33
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12095399999999996
AATSC1are,-0.006588285714285691
AATSC2are,0.005350275362318862
AATSC3are,0.004619352941176504
AATSC4are,0.0012622500000000036
AATSC5are,-0.007508727272727242
AATSC6are,-0.021880439999999987
AATSC7are,-0.00264704878048784
AATSC8are,0.004310634146341433
AETA_beta,1.35
BCUTdv-1h,6.022160016721226
BCUTdv-1l,0.25601013636031134
BCUTpe-1h,3.501357481426526
BCUTpe-1l,2.2078882744116743
BCUTse-1h,3.714271839188106
BCUTse-1l,2.403579090452221
ETA_alpha,12.947619047619048
ETA_dBeta,3.25
ETA_eta_B,0.49629090680259225
ETA_eta_F,26.02244892660309
ETA_eta_L,5.186216154887437
ETA_eta_R,47.230912175126775
ETA_psi_1,0.6179545454545456
LabuteASA,158.0896932100988
LogEE_DzZ,79.53280507443674
LogEE_Dzi,82.81136710056397
LogEE_Dzm,79.46669784524082
LogEE_Dzp,96.85937345168719
LogEE_Dzv,89.88917560271757
PEOE_VSA1,9.843390348640755
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,39.663617925105086
PEOE_VSA7,48.382475525392664
PEOE_VSA8,33.248754071861526
PEOE_VSA9,5.516700717616262
SM1_Dzare,1.2470096243133564
SpAD_Dzpe,163.7446269849675
SpAD_Dzse,164.01397222368
SpAbs_DzZ,157.37063880109952
SpAbs_Dzi,164.80681568790288
SpAbs_Dzm,157.29338196469192
SpAbs_Dzp,196.79740754405185
SpAbs_Dzv,180.98731678148275
SpDiam_Dt,336.8572904264375
SpMAD_DzZ,6.372253451561346
SpMAD_Dzi,6.623290972938996
SpMAD_Dzm,6.370268117879606
SpMAD_Dzp,7.798008446385815
SpMAD_Dzv,7.210477497434169
SpMax_DzZ,79.53280507443674
SpMax_Dzi,82.81136710056397
SpMax_Dzm,79.46669784524082
SpMax_Dzp,96.85937345168719
SpMax_Dzv,89.88917560271757
VE1_Dzare,4.913094593518064
VE2_Dzare,0.19652378374072257
VE3_Dzare,2.508194738593627
VR1_Dzare,149.22355465837325
VR2_Dzare,5.96894218633493
VR3_Dzare,5.921736280228575
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5179047619047619
AETA_dBeta,0.13
AETA_eta_B,0.01985163627210369
AETA_eta_F,1.0408979570641237
AETA_eta_L,0.2074486461954975
AETA_eta_R,1.889236487005071
BCUTare-1h,3.5552274579648153
BCUTare-1l,2.1582086237060034
ETA_beta_s,15.25
ETA_dPsi_A,0.09604545454545432
ETA_dPsi_B,0.0
ETA_eta_BR,0.7542909068025923
ETA_eta_FL,6.7317065006830665
ETA_eta_RL,11.917922655570504
LogEE_Dzpe,81.9230694320606
LogEE_Dzse,82.05668497623691
PEOE_VSA10,0.0
PEOE_VSA11,6.103966387748303
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,23.169608745017296
SlogP_VSA3,9.53140013787187
SlogP_VSA4,6.923737199690624
SlogP_VSA5,17.36134587429376
SlogP_VSA6,46.93728899506368
SlogP_VSA7,5.022633313741326
SlogP_VSA8,22.029827915475046
SlogP_VSA9,0.0
SpAD_Dzare,163.62033251502697
SpAbs_Dzpe,162.64137389617488
SpAbs_Dzse,162.9233202920475
SpDiam_DzZ,105.29920360277985
SpDiam_Dzi,108.95770536396766
SpDiam_Dzm,105.22715469948601
SpDiam_Dzp,125.65932287145412
SpDiam_Dzv,116.73179315403738
SpMAD_Dzpe,6.5497850793987
SpMAD_Dzse,6.560558888947201
SpMax_Dzpe,81.9230694320606
SpMax_Dzse,82.05668497623691
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.61
AETA_eta_BR,0.03017163627210369
AETA_eta_FL,0.2692682600273227
AETA_eta_RL,0.47671690622282015
DetourIndex,2986
EState_VSA1,12.073271675700152
EState_VSA2,0.0
EState_VSA3,16.280012800286784
EState_VSA4,26.502547431307462
EState_VSA5,7.109797541277533
EState_VSA6,19.056471336613843
EState_VSA7,30.33183534230805
EState_VSA8,20.913922418896558
EState_VSA9,16.337802844032566
ETA_beta_ns,18.5
ETA_shape_p,0.28687017285766825
ETA_shape_x,0.0
ETA_shape_y,0.3861713865391688
GhoseFilter,True
LogEE_Dzare,81.86004664248603
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,162.5523671920706
SpDiam_Dzpe,107.92275599346208
SpDiam_Dzse,108.03675918188223
SpMAD_Dzare,6.544813300601079
SpMax_Dzare,81.86004664248603
TopoPSA(NO),59.42
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.8852855813107137
VSA_EState9,50.313463486989455
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.74
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.017904761904761913
ETA_dAlpha_B,0.0
FilterItLogS,-6.466877479617504
SpDiam_Dzare,107.90930120438729
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6363095238095239
ETA_epsilon_2,0.8380952380952378
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5491181657848327
ETA_epsilon_5,0.8173992673992672
AETA_beta_ns_d,0.04
ETA_dEpsilon_A,0.1954644533869883
ETA_dEpsilon_B,0.08719135802469113
ETA_dEpsilon_C,-0.10827309536229718
ETA_dEpsilon_D,0.020695970695970622
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.64
MDEDescriptor,"0.19999999999999996,2.398324861299897,5.293650390968679,0.0,6.19261137974889,21.406582907447813,0.0,16.03320726723518,0.0,0.0,0.4999999999999999,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,52.17789499999998
BCUTDescriptor,"11.850000000000001,78.91833746996105,-0.36567752514554286,0.29286514669419406,4.525772090668968,12.770133333252309"
BPolDescriptor,22.302104999999997
TPSADescriptor,59.42
ALOGPDescriptor,"5.227799999999999,27.329892839999992,100.94879999999999"
XLogPDescriptor,4.755
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,418.99238324
ChiPathDescriptor,"18.137463722575188,11.917922655570505,11.045916940110615,9.007663967831451,7.781157397913898,6.822294166078152,4.655643127682335,3.4835178783271976,15.927580356596264,8.704573650865186,6.960343823440746,4.775529100258258,3.4504802163998574,2.634028441271401,1.5754034693226386,1.0096099544775066"
ChiChainDescriptor,"0.0,0.0,0.0,0.19673563623996193,0.4487727011686697,0.0,0.0,0.0,0.06580946385338587,0.1605871883162504"
AtomCountDescriptor,40
BondCountDescriptor,27
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.9741069454499394,0.0,0.4660060002816656,0.0,1.0944632865694734,0.0,0.13331616453609646,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,4,1,1,0,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"50.57238173056888,2.0228952692227553,15.78870605931529,7.6015744347805905,3.107609901318827"
FractionalPSADescriptor,0.14181642048123835
WienerNumbersDescriptor,"1316.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.354128315285483,7.290246645468549,11.758434133409331,1.913180832388613,2.6919148837788565,3.722208358383493"
FractionalCSP3Descriptor,0.15789473684210525
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,7,1,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"19.753086419753085,8.347140039447732,4.135279458882165"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1164.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.15789473684210525
AutocorrelationDescriptorMass,"78.6544281070635,36.26517787547384,56.97645687795836,62.7509259134993,63.29795675252831"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5139086739592329,-0.2286343656256071,-0.13822977569018685,0.15161888054741063,-0.07783798810998385"
EccentricConnectivityIndexDescriptor,386
AutocorrelationDescriptorPolarizability,"2032.3855876200134,2436.296989219644,3545.7378477218745,3953.685158714415,3811.90979229962"
