DLiP-ID,C100JA
AATSC5c,0.002145058043000663
AATSC5d,-0.03540170498579177
AATSC5i,0.29648553522443316
AATSC5m,4.849521694652543
AATSC5p,0.04782469090313303
AATSC5s,-0.0657039524670628
AATSC5v,10.819419971894842
AATSC6Z,-1.3589466754443713
AATSC6c,-0.00546675871486786
AATSC6d,-0.1611323238973009
AATSC6i,0.10905671985198727
AATSC6m,-6.334489349242922
AATSC6p,-0.008511907683095137
AATSC6s,-0.1423516933655183
AATSC6v,-3.6293133757384686
AATSC7Z,-0.8923191094619668
AATSC7c,0.007128658178020986
AATSC7d,-0.04356215213358071
AATSC7i,0.05543140441932071
AATSC7m,-4.277170175510203
AATSC7p,0.0032049336481369158
AATSC7s,0.11333745619459902
AATSC7v,-4.000908163659768
AATSC8Z,-1.332759538598048
AATSC8c,-0.003987701002919455
AATSC8d,-0.0943921916592724
AATSC8i,-0.08099460368517278
AATSC8m,-6.293296707187223
AATSC8p,-0.01709876995954304
AATSC8s,-0.20523710933648823
AATSC8v,-6.4930000061994555
ATS0are,218.77490000000003
ATS1are,236.475
ATS2are,392.15299999999996
ATS3are,467.98400000000004
ATS4are,541.012
ATS5are,485.44100000000003
ATS6are,393.8000000000001
ATS7are,349.57
ATS8are,270.56000000000006
ATSC0dv,145.88571428571427
ATSC0pe,4.329097142857139
ATSC0se,3.00860617142857
ATSC1dv,55.320816326530625
ATSC1pe,-0.13955697959183885
ATSC1se,-0.2054115526530612
ATSC2dv,37.80244897959185
ATSC2pe,2.256565061224488
ATSC2se,1.5878635820408158
ATSC3dv,-44.41224489795918
ATSC3pe,-0.8240624489795932
ATSC3se,-0.5222528816326529
ATSC4dv,-16.59510204081633
ATSC4pe,-0.9308841632653054
ATSC4se,-0.7269259787755099
ATSC5dv,1.3151020408163294
ATSC5pe,-0.319350693877552
ATSC5se,-0.5611627297959182
ATSC6dv,-67.36897959183672
ATSC6pe,-2.0191349387755118
ATSC6se,-1.3287196179591834
ATSC7dv,-32.134693877551015
ATSC7pe,0.1572502040816317
ATSC7se,0.5700260734693877
ATSC8dv,-41.59265306122449
ATSC8pe,-0.8594533877550998
ATSC8se,-0.44367713959183663
AXp-0dv,0.5691066084125973
AXp-1dv,0.292229169499137
AXp-2dv,0.15713149572268537
AXp-3dv,0.08416639143026261
AXp-4dv,0.041102985356630796
AXp-5dv,0.02237107522137728
AXp-6dv,0.012071393642804068
AXp-7dv,0.006268314124254531
BertzCT,842.5395370424152
ECIndex,333
ETA_eta,13.964272696817082
GATS1dv,0.462968844284943
GATS1pe,0.7579265905944383
GATS1se,0.8185276540139605
GATS2dv,0.8063094651453697
GATS2pe,0.5188849202685999
GATS2se,0.5054435918262301
GATS3dv,1.0099229664447056
GATS3pe,0.9042692284677418
GATS3se,0.907514032886382
GATS4dv,1.0343636259610858
GATS4pe,1.0386295205471245
GATS4se,1.0286018396443024
GATS5dv,1.0871176625166719
GATS5pe,1.1870519698589312
GATS5se,1.2412881167608345
GATS6dv,1.3701622379742997
GATS6pe,1.4772170542728087
GATS6se,1.5333145912364579
GATS7dv,1.2267385963038138
GATS7pe,1.296896074548162
GATS7se,1.3193673419169774
GATS8dv,1.1196972019278257
GATS8pe,1.0216127574920448
GATS8se,0.959337057376927
LogEE_A,3.9415013687615588
LogEE_D,82.42054527161956
MATS1dv,0.35870888514836824
MATS1pe,-0.030494432145321233
MATS1se,-0.06458413444999433
MATS2dv,0.14627951935104816
MATS2pe,0.29425705435456107
MATS2se,0.297936835760512
MATS3dv,-0.14206815511163337
MATS3pe,-0.08883202744133188
MATS3se,-0.08100695057500573
MATS4dv,-0.04473476896535031
MATS4pe,-0.08456221462656785
MATS4se,-0.09501734379493425
MATS5dv,0.0039938121941424185
MATS5pe,-0.032682215242672404
MATS5se,-0.0826350758825382
MATS6dv,-0.2606895113907737
MATS6pe,-0.2632960642872208
MATS6se,-0.2493126758905033
MATS7dv,-0.1401737706085532
MATS7pe,0.023115284408302166
MATS7se,0.12056874322066023
MATS8dv,-0.21692722968715408
MATS8pe,-0.15105503616263308
MATS8se,-0.11220492582378902
MAXaaCH,1.9567101284958428
MAXaaaC,0.7791137566137568
MAXaasC,1.1138508335432942
MAXaasN,1.5799074074074073
MAXsCH3,2.004895649617872
MDEC-11,0.33333333333333337
MDEC-12,2.555397149494422
MDEC-13,3.985558229533572
MDEC-22,6.325623679738434
MDEC-23,15.327172538088027
MDEC-33,6.553105012248863
MDEO-11,0.14285714285714285
MDEO-12,0.5345224838248487
MINaaCH,1.6044220574032082
MINaaaC,0.5956046863189721
MINaasC,0.19016151213571852
MINaasN,1.5799074074074073
MINsCH3,1.987443377029416
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8928571428571429
SM1_Dzi,0.7446521430925515
SM1_Dzm,0.8902969157782687
SM1_Dzp,-3.765064611199274
SM1_Dzv,-1.5163080624175058
SddssSe,0
SpAD_Dt,351.2141719454576
SpAbs_A,25.451551477562763
SpAbs_D,164.8410905432392
SpMAD_A,1.2725775738781384
SpMAD_D,8.24205452716196
SpMax_A,2.482254188837811
SpMax_D,82.42054527161956
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,55.370000000000005
TpiPC10,8.805556672281565
VAdjMat,5.459431618637297
VE1_DzZ,4.4005948703315365
VE1_Dzi,4.397595495680273
VE1_Dzm,4.400607293701133
VE1_Dzp,4.4057943457907545
VE1_Dzv,4.410065749000855
VE2_DzZ,0.22002974351657684
VE2_Dzi,0.21987977478401363
VE2_Dzm,0.22003036468505663
VE2_Dzp,0.22028971728953772
VE2_Dzv,0.22050328745004272
VE3_DzZ,2.1748869101483836
VE3_Dzi,2.174205093856014
VE3_Dzm,2.17488973325581
VE3_Dzp,2.176067751906745
VE3_Dzv,2.1770367789780494
VR1_DzZ,106.48664023953373
VR1_Dzi,106.80985653386011
VR1_Dzm,106.48618456861354
VR1_Dzp,106.35493970551921
VR1_Dzv,105.96100876598459
VR2_DzZ,5.324332011976686
VR2_Dzi,5.340492826693006
VR2_Dzm,5.3243092284306766
VR2_Dzp,5.317746985275961
VR2_Dzv,5.29805043829923
VR3_DzZ,5.3611667140804515
VR3_Dzi,5.364197392470498
VR3_Dzm,5.361162434934315
VR3_Dzp,5.35992916875818
VR3_Dzv,5.356218365171277
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.1004178054612943
Xch-7dv,0.1563856395079465
Xpc-4dv,1.405634167007793
Xpc-5dv,1.5963751499441907
Xpc-6dv,2.0247832840328552
Zagreb1,108.0
Zagreb2,128.0
fragCpx,104.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,22
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.25071142857143
AATS1are,6.3912162162162165
AATS2are,6.325048387096774
AATS3are,6.239786666666667
AATS4are,6.078786516853932
AATS5are,6.144822784810127
AATS6are,6.351612903225808
AATS7are,6.355818181818182
AATS8are,5.8817391304347835
AATSC0dv,4.168163265306122
AATSC0pe,0.12368848979591827
AATSC0se,0.08596017632653057
AATSC1dv,1.4951571980143412
AATSC1pe,-0.0037718102592388877
AATSC1se,-0.005551663585217871
AATSC2dv,0.609716919025675
AATSC2pe,0.0363962106649111
AATSC2se,0.02561070293614219
AATSC3dv,-0.5921632653061224
AATSC3pe,-0.01098749931972791
AATSC3se,-0.006963371755102039
AATSC4dv,-0.18646182068332953
AATSC4pe,-0.010459372620958488
AATSC4se,-0.008167707626691122
AATSC5dv,0.01664686127615607
AATSC5pe,-0.004042413846551291
AATSC5se,-0.007103325693619217
AATSC6dv,-1.0865964450296246
AATSC6pe,-0.03256669256089535
AATSC6se,-0.021430961579986828
AATSC7dv,-0.5842671614100184
AATSC7pe,0.002859094619666031
AATSC7se,0.010364110426716141
AATSC8dv,-0.9041881100266194
AATSC8pe,-0.01868376929902391
AATSC8se,-0.009645155208518188
AETA_eta,0.6982136348408541
ATSC0are,4.6501885714285685
ATSC1are,-0.21515363265306234
ATSC2are,2.4954231020408146
ATSC3are,-0.8367183673469395
ATSC4are,-1.0518852244897952
ATSC5are,-0.5608599183673476
ATSC6are,-2.189554040816327
ATSC7are,0.41728938775510127
ATSC8are,-0.830236408163264
BCUTZ-1h,8.039022375508447
BCUTZ-1l,5.682877688545911
BCUTc-1h,0.539812083280214
BCUTc-1l,-0.481793119305038
BCUTd-1h,3.273070986090414
BCUTd-1l,0.9777374115630268
BCUTi-1h,14.551073877211298
BCUTi-1l,10.944899156480494
BCUTm-1h,16.01924274284057
BCUTm-1l,11.695534841494696
BCUTp-1h,2.001394025683238
BCUTp-1l,0.7183321687855813
BCUTs-1h,7.008283808951123
BCUTs-1l,1.4041278982038272
BCUTv-1h,20.903312218040934
BCUTv-1l,14.698063077085173
BalabanJ,1.6309048611851606
Diameter,10
ETA_beta,27.25
GATS1are,0.7829958554260981
GATS2are,0.5158344403693575
GATS3are,0.9040221205571183
GATS4are,1.0396463737185717
GATS5are,1.2157642264506276
GATS6are,1.509153159360507
GATS7are,1.2961351211228638
GATS8are,0.9878514777654913
HybRatio,0.1875
Lipinski,True
LogEE_Dt,175.6070859727288
MATS1are,-0.04376676417257285
MATS2are,0.30293536879709515
MATS3are,-0.08396833062376592
MATS4are,-0.08895611917192897
MATS5are,-0.05343487441377292
MATS6are,-0.2658039673967141
MATS7are,0.05710473631958837
MATS8are,-0.1358443007640803
MAXssCH2,0.3777125850340135
MINssCH2,0.3777125850340135
NsssssAs,0
RotRatio,0.09090909090909091
SM1_Dzpe,0.9373470012239903
SM1_Dzse,0.8857473937688994
SMR_VSA1,9.523678331894054
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,20.392230805293824
SMR_VSA6,0.0
SMR_VSA7,63.63915689216192
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,118.8520335997156
SpAD_Dzi,116.9093997166926
SpAD_Dzm,118.87183076919217
SpAD_Dzp,157.66698058847732
SpAD_Dzv,142.20324839865884
SpAbs_Dt,351.2141719454576
SpDiam_A,4.831612818204381
SpDiam_D,122.4133415984714
SpMAD_Dt,17.560708597272882
SpMax_Dt,175.6070859727288
SsssssAs,0
VE1_Dzpe,4.3999517108284225
VE1_Dzse,4.400684908573639
VE2_Dzpe,0.21999758554142113
VE2_Dzse,0.22003424542868194
VE3_Dzpe,2.174740746612215
VE3_Dzse,2.1749073704097017
VMcGowan,201.20999999999978
VR1_Dzpe,106.53487544754523
VR1_Dzse,106.48010966756772
VR2_Dzpe,5.326743772377261
VR2_Dzse,5.324005483378386
VR3_Dzpe,5.3616195810941925
VR3_Dzse,5.361105384582106
mZagreb1,6.888888888888888
mZagreb2,4.277777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,30
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13286253061224482
AATSC1are,-0.00581496304467736
AATSC2are,0.04024875971033572
AATSC3are,-0.011156244897959194
AATSC4are,-0.011818935106626911
AATSC5are,-0.007099492637561362
AATSC6are,-0.03531538775510205
AATSC7are,0.007587079777365478
AATSC8are,-0.01804861756876661
AETA_beta,1.3625
BCUTdv-1h,6.038911232275398
BCUTdv-1l,0.9948225167721574
BCUTpe-1h,3.524696451937407
BCUTpe-1l,2.2298811709703683
BCUTse-1h,3.7367042926239784
BCUTse-1l,2.425624091433676
ETA_alpha,9.399999999999999
ETA_dBeta,1.75
ETA_eta_B,0.3724996667149014
ETA_eta_F,18.31236277037565
ETA_eta_L,4.052538821370627
ETA_eta_R,32.27663546719273
ETA_psi_1,0.5628742514970062
LabuteASA,115.44469278434447
LogEE_DzZ,59.47065965700065
LogEE_Dzi,58.49193246550094
LogEE_Dzm,59.480430230385004
LogEE_Dzp,77.89222414143885
LogEE_Dzv,70.72254718372506
PEOE_VSA1,9.523678331894054
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,54.80329714831868
PEOE_VSA8,0.0
PEOE_VSA9,12.061457123528836
SM1_Dzare,1.0428106095858538
SpAD_Dzpe,118.14410191279029
SpAD_Dzse,118.95514934643637
SpAbs_DzZ,118.04846217114417
SpAbs_Dzi,116.23921278790938
SpAbs_Dzm,118.07056354499176
SpAbs_Dzp,159.54951289407705
SpAbs_Dzv,142.96140242986763
SpDiam_Dt,247.66879097339148
SpMAD_DzZ,5.9426016799857795
SpMAD_Dzi,5.84546998583463
SpMAD_Dzm,5.943591538459609
SpMAD_Dzp,7.883349029423866
SpMAD_Dzv,7.1101624199329425
SpMax_DzZ,59.47065965700065
SpMax_Dzi,58.49193246550094
SpMax_Dzm,59.480430230385004
SpMax_Dzp,77.89222414143885
SpMax_Dzv,70.72254718372506
VE1_Dzare,4.3990595116426405
VE2_Dzare,0.21995297558213203
VE3_Dzare,2.174537951282994
VR1_Dzare,106.5881717958879
VR2_Dzare,5.3294085897943955
VR3_Dzare,5.362119727372533
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4699999999999999
AETA_dBeta,0.0875
AETA_eta_B,0.018624983335745072
AETA_eta_F,0.9156181385187825
AETA_eta_L,0.20262694106853135
AETA_eta_R,1.6138317733596366
BCUTare-1h,3.5760435832435347
BCUTare-1l,2.180542609909833
ETA_beta_s,12.75
ETA_dPsi_A,0.15112574850299376
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,5.489175074287568
ETA_eta_RL,9.541713895658194
LogEE_Dzpe,59.118918306456344
LogEE_Dzse,59.52186204290663
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.756062822229453
SlogP_VSA2,9.67362704263206
SlogP_VSA3,6.544756405912575
SlogP_VSA4,13.847474399381248
SlogP_VSA5,16.690354475090988
SlogP_VSA6,45.60989053189483
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
SpAD_Dzare,117.03640659651448
SpAbs_Dzpe,117.30048961168873
SpAbs_Dzse,118.15797669204441
SpDiam_DzZ,89.77927169126542
SpDiam_Dzi,87.69182407467424
SpDiam_Dzm,89.79379854872964
SpDiam_Dzp,117.32895102947026
SpDiam_Dzv,107.33124815890568
SpMAD_Dzpe,5.907205095639514
SpMAD_Dzse,5.947757467321819
SpMax_Dzpe,59.118918306456344
SpMax_Dzse,59.52186204290663
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6375
AETA_eta_BR,0.03152498333574507
AETA_eta_FL,0.2744587537143784
AETA_eta_RL,0.47708569478290974
DetourIndex,1730
EState_VSA1,0.0
EState_VSA2,11.505574655513358
EState_VSA3,12.127776547554816
EState_VSA4,22.207055192707248
EState_VSA5,0.0
EState_VSA6,22.766200853176183
EState_VSA7,32.046575604766076
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,14.5
ETA_shape_p,0.1773049645390071
ETA_shape_x,0.0
ETA_shape_y,0.41489361702127664
GhoseFilter,True
LogEE_Dzare,58.57034382873653
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,116.09787704788722
SpDiam_Dzpe,89.18147518295974
SpDiam_Dzse,89.86531602052779
SpMAD_Dzare,5.851820329825724
SpMax_Dzare,58.57034382873653
TopoPSA(NO),55.370000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.862124433106576
VSA_EState9,40.804542233560085
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.725
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030000000000000072
FilterItLogS,-4.210260495897881
SpDiam_Dzare,88.30593049707922
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6057142857142858
ETA_epsilon_2,0.8349999999999996
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5276595744680853
ETA_epsilon_5,0.8095238095238092
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.1628571428571426
ETA_dEpsilon_B,0.07805471124620045
ETA_dEpsilon_C,-0.08480243161094214
ETA_dEpsilon_D,0.02547619047619043
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.33333333333333337,2.555397149494422,3.985558229533572,0.0,6.325623679738434,15.327172538088027,0.0,6.553105012248863,0.0,0.0,0.14285714285714285,0.5345224838248487,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.667894999999994
BCUTDescriptor,"11.889999999999999,15.996928233650108,-0.3604531913374102,0.350037937346326,4.759395723571045,9.988499264245727"
BPolDescriptor,21.252104999999997
TPSADescriptor,55.370000000000005
ALOGPDescriptor,"4.435799999999999,19.676321639999987,72.33979999999998"
XLogPDescriptor,3.3110000000000004
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,269.10519346
ChiPathDescriptor,"14.27565640300939,9.541713895658194,9.100252610073252,7.501264906528763,6.174218497737868,5.055295289835677,3.490512008054499,2.4247795092559885,11.382132168251946,6.429041728981015,5.0282078631259335,3.534988440071029,2.301767179971325,1.5883463407177858,0.905354523210305,0.5140017581888715"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.3841229756873942,0.7054715762935841,0.0,0.0,0.02282177322938192,0.1004178054612943,0.15638563950794648"
AtomCountDescriptor,35
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6387382546558673,0.0,0.38648864883113704,0.0,0.720861892707439,0.0,0.1345457789663381,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,9,3,3,0,0,0"
ZagrebIndexDescriptor,108.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"40.78578315188932,2.039289157594466,11.697080338949885,8.191777123694777,3.5053032152551067"
FractionalPSADescriptor,0.20575596958231965
WienerNumbersDescriptor,"798.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6045701474669367,5.330174341639008,7.711632403850967,1.4056341670077934,1.5963751499441898,1.9213060517596732"
FractionalCSP3Descriptor,0.1875
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.01171875,3.122448979591837"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,989.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.1875
AutocorrelationDescriptorMass,"22.683387407899318,23.826913708071597,35.70830593774576,34.321463549782294,28.321463549782298"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.36982868032281374,-0.3079084598518601,0.20778568691915755,-0.059821890648939086,-0.052215167893717336"
EccentricConnectivityIndexDescriptor,333
AutocorrelationDescriptorPolarizability,"1278.377416777292,1510.690901540274,2157.21235410753,2036.2480782111231,1617.8482330248146"
