DLiP-ID,T007QG
AATSC4c,-0.0018802329231370366
AATSC4d,-0.006835019914686976
AATSC4i,-0.17457399299927975
AATSC4m,8.360872620120587
AATSC4p,0.002069115835888109
AATSC4s,0.1944639677352883
AATSC4v,0.641136055860439
AATSC5Z,2.7130214110718294
AATSC5c,0.00168455420130582
AATSC5d,0.1181878396603596
AATSC5i,0.1314114759350909
AATSC5m,12.955456993596353
AATSC5p,0.0022781471495704688
AATSC5s,0.7499779175849864
AATSC5v,4.5223267599663775
AATSC6Z,1.9409617564914419
AATSC6c,0.0015880518734515828
AATSC6d,0.058070403451041135
AATSC6i,-0.32215553128362323
AATSC6m,9.132323874129169
AATSC6p,0.01633448698784496
AATSC6s,-0.07284332930385906
AATSC6v,7.19956673475056
AATSC7Z,-1.3091664792021511
AATSC7c,-0.0020773742525853375
AATSC7d,-0.025430900579533157
AATSC7i,-0.13562463578894554
AATSC7m,-5.8462254371210784
AATSC7p,0.0019676538823153126
AATSC7s,-0.4059211401530125
AATSC7v,4.41097258317281
AATSC8Z,-1.8977286515081657
AATSC8c,-0.000613972800840173
AATSC8d,-0.08483583683176003
AATSC8i,-0.15810980435068056
AATSC8m,-8.704640039423893
AATSC8p,-0.004798693344295923
AATSC8s,-0.5050635199666886
AATSC8v,-1.1894418477791118
ATS0are,379.0981
ATS1are,388.3789
ATS2are,690.1205
ATS3are,795.6347
ATS4are,914.9127
ATS5are,944.262
ATS6are,813.0047000000001
ATS7are,721.1709999999999
ATS8are,667.9527999999997
ATSC0dv,277.7471264367816
ATSC0pe,11.277448275862067
ATSC0se,7.039157120689654
ATSC1dv,105.32672744087729
ATSC1pe,0.16790178359096364
ATSC1se,-0.06646026278240175
ATSC2dv,166.84093010965785
ATSC2pe,7.144229845422115
ATSC2se,4.68402350564804
ATSC3dv,118.28550667195135
ATSC3pe,2.779256361474434
ATSC3se,1.4454537529726499
ATSC4dv,209.14070550931427
ATSC4pe,4.683443043995243
ATSC4se,2.27843827140309
ATSC5dv,206.2396617783062
ATSC5pe,9.814938049940547
ATSC5se,6.77210332788347
ATSC6dv,72.2827321971198
ATSC6pe,0.7880822829964295
ATSC6se,-0.11164625118906112
ATSC7dv,-45.52754657154179
ATSC7pe,-3.9854303210463735
ATSC7se,-3.0735662654577856
ATSC8dv,-152.62637072268458
ATSC8pe,-4.893398810939355
ATSC8se,-3.356009186682514
AXp-0dv,0.5954805151235458
AXp-1dv,0.33259834934198884
AXp-2dv,0.1702938276920922
AXp-3dv,0.09699522775144108
AXp-4dv,0.05207182232208638
AXp-5dv,0.02669410502181529
AXp-6dv,0.014991877263175106
AXp-7dv,0.00798816062689939
BertzCT,1056.0162408644892
ECIndex,858
ETA_eta,32.466856403183264
GATS1dv,0.38061199856535893
GATS1pe,0.5516680145912196
GATS1se,0.5798796617286024
GATS2dv,0.6157765191824122
GATS2pe,0.5095130567041245
GATS2se,0.48959824483800096
GATS3dv,0.6803049893966034
GATS3pe,0.5851526845822598
GATS3se,0.5791436094276745
GATS4dv,0.6454866107241541
GATS4pe,0.7400288486181604
GATS4se,0.7854727877691075
GATS5dv,0.7123108145791233
GATS5pe,0.6725267440776653
GATS5se,0.6420168974710244
GATS6dv,0.8865582922381812
GATS6pe,0.9522170979717097
GATS6se,0.9801659039611839
GATS7dv,1.198980949994855
GATS7pe,1.3663392545325055
GATS7se,1.4266530688157462
GATS8dv,1.5335855497636894
GATS8pe,1.5783011598443308
GATS8se,1.6847339230374276
LogEE_A,4.379967228167024
LogEE_D,213.08830353913865
MATS1dv,0.3665774614210304
MATS1pe,0.014392001940603713
MATS1se,-0.009126791686582026
MATS2dv,0.3318117204394312
MATS2pe,0.3499316857421833
MATS2se,0.36756749716806103
MATS3dv,0.19449401096010152
MATS3pe,0.11254910275089042
MATS3se,0.09377947874885356
MATS4dv,0.30540838072703647
MATS4pe,0.16844043538025424
MATS4se,0.1312830216073855
MATS5dv,0.2890442527886437
MATS5pe,0.33878053071942316
MATS5se,0.37449380846420205
MATS6dv,0.11701007798989414
MATS6pe,0.03141948075767913
MATS6se,-0.0071311860828855165
MATS7dv,-0.0856504576087426
MATS7pe,-0.18465853744132646
MATS7se,-0.22815339544655372
MATS8dv,-0.3252235010872416
MATS8pe,-0.2568039420779227
MATS8se,-0.28216581681504477
MAXaaCH,1.9295212605514929
MAXaasC,1.020436302448998
MAXaasN,0.7031526360544218
MAXdssC,-0.7929762056592862
MAXsCH3,2.036766602132606
MAXssNH,2.5811353919182203
MAXsssN,2.1801635970327693
MDEC-11,0.2858481001127192
MDEC-12,4.910995292155438
MDEC-13,2.577708821025391
MDEC-14,0.3107232505953859
MDEC-22,9.357806958327853
MDEC-23,15.355987754795365
MDEC-24,1.687964144076928
MDEC-33,6.258764189770795
MDEC-34,2.117109003228768
MDEN-22,0.7211247851537042
MDEN-23,1.6222256206802987
MDEN-33,0.12499999999999997
MINaaCH,0.9546482636264382
MINaasC,-1.1214026413034348
MINaasN,0.7031526360544218
MINdssC,-0.7929762056592862
MINsCH3,1.9295212605514929
MINssNH,2.5811353919182203
MINsssN,2.1801635970327693
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5892857142857144
SM1_Dzi,2.2735911984463724
SM1_Dzm,2.6904920926949836
SM1_Dzp,-9.243679427804423
SM1_Dzv,-3.478017740005824
SddssSe,0
SpAD_Dt,604.3181269697445
SpAbs_A,39.76786930782015
SpAbs_D,426.1766070782773
SpMAD_A,1.2427459158693797
SpMAD_D,13.318018971196166
SpMax_A,2.510960349760213
SpMax_D,213.08830353913865
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,91.29
TpiPC10,8.926824608393817
VAdjMat,6.087462841250339
VE1_DzZ,5.529801001444801
VE1_Dzi,5.535312542450979
VE1_Dzm,5.52963401627904
VE1_Dzp,5.536950556922747
VE1_Dzv,5.541317703286311
VE2_DzZ,0.17280628129515002
VE2_Dzi,0.17297851695159308
VE2_Dzm,0.17280106300872
VE2_Dzp,0.17302970490383585
VE2_Dzv,0.17316617822769723
VE3_DzZ,2.8733026394202508
VE3_Dzi,2.87429884093958
VE3_Dzm,2.8732724416451374
VE3_Dzp,2.874594718027944
VE3_Dzv,2.87538313486119
VR1_DzZ,211.80974339225608
VR1_Dzi,211.5399205512887
VR1_Dzm,211.75740948124601
VR1_Dzp,213.27862671511105
VR1_Dzv,211.31185253228486
VR2_DzZ,6.6190544810080025
VR2_Dzi,6.610622517227772
VR2_Dzm,6.617419046288938
VR2_Dzp,6.66495708484722
VR2_Dzv,6.603495391633902
VR3_DzZ,6.51883924471119
VR3_Dzi,6.517564540132523
VR3_Dzm,6.518592134372621
VR3_Dzp,6.525750227332712
VR3_Dzv,6.51648582623968
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10792445496369077
Xch-6dv,0.14596285777843182
Xch-7dv,0.21373599399601112
Xpc-4dv,1.9143335959013539
Xpc-5dv,2.6119543300889707
Xpc-6dv,3.003056229351686
Zagreb1,164.0
Zagreb2,191.0
fragCpx,164.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,34
nBondsS,43
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,2
AATS0are,6.5361741379310345
AATS1are,6.472981666666667
AATS2are,6.57257619047619
AATS3are,6.2648401574803145
AATS4are,6.397990909090909
AATS5are,6.337328859060403
AATS6are,6.302362015503877
AATS7are,6.497036036036035
AATS8are,6.81584489795918
AATSC0dv,4.788743559254856
AATSC0pe,0.1944387633769322
AATSC0se,0.12136477794292508
AATSC1dv,1.7554454573479548
AATSC1pe,0.002798363059849394
AATSC1se,-0.0011076710463733624
AATSC2dv,1.5889612391395986
AATSC2pe,0.06804028424211538
AATSC2se,0.04460974767283847
AATSC3dv,0.9313819422988295
AATSC3pe,0.02188390835806641
AATSC3se,0.011381525613957872
AATSC4dv,1.4625224161490509
AATSC4pe,0.03275134995800869
AATSC4se,0.015933134765056575
AATSC5dv,1.3841588038812498
AATSC5pe,0.06587206744926542
AATSC5se,0.04545035790525819
AATSC6dv,0.5603312573420139
AATSC6pe,0.006109164984468445
AATSC6se,-0.0008654748154190784
AATSC7dv,-0.4101580772210972
AATSC7pe,-0.03590477766708445
AATSC7se,-0.027689786175295366
AATSC8dv,-1.5574119461498428
AATSC8pe,-0.049932640927952604
AATSC8se,-0.034244991700841984
AETA_eta,1.014589262599477
ATSC0are,12.637339655172404
ATSC1are,0.09297794292509214
ATSC2are,8.125367865636148
ATSC3are,2.8634373067776404
ATSC4are,4.951240160523186
ATSC5are,10.676839506539826
ATSC6are,0.09240145659928506
ATSC7are,-4.707615546967885
ATSC8are,-5.509456658739573
BCUTZ-1h,16.00450448028133
BCUTZ-1l,5.686211468119043
BCUTc-1h,0.5286012594610964
BCUTc-1l,-0.3942145350549601
BCUTd-1h,4.022387097970274
BCUTd-1l,0.9777667056002075
BCUTi-1h,17.43070466644341
BCUTi-1l,10.311886931046903
BCUTm-1h,32.06224648629052
BCUTm-1l,11.697501362533597
BCUTp-1h,2.9362464959312216
BCUTp-1l,0.5269616178662936
BCUTs-1h,8.007392514240646
BCUTs-1l,0.6101776611998779
BCUTv-1h,24.440709915983568
BCUTv-1l,13.302784017015778
BalabanJ,1.5469872185208677
Diameter,17
ETA_beta,36.0
GATS1are,0.5616666714417878
GATS2are,0.5095877006444991
GATS3are,0.5810018809798342
GATS4are,0.748004925532196
GATS5are,0.6790789764315525
GATS6are,0.9752661639032059
GATS7are,1.3893403750551232
GATS8are,1.6104812828435584
HybRatio,0.4090909090909091
Lipinski,True
LogEE_Dt,302.15906348487226
MATS1are,0.007112151814653132
MATS2are,0.35516165289018264
MATS3are,0.10347996980477658
MATS4are,0.15890965698944445
MATS5are,0.32887342513907053
MATS6are,0.00328746730603323
MATS7are,-0.19464817895126407
MATS8are,-0.258020986047588
MAXssCH2,0.8827288935580864
MAXssssC,-4.764323252646891
MINssCH2,0.28429451016381435
MINssssC,-4.764323252646891
NsssssAs,0
RotRatio,0.2647058823529412
SM1_Dzpe,2.1541593370770626
SM1_Dzse,1.961665869938985
SMR_VSA1,17.96578232709628
SMR_VSA2,0.0
SMR_VSA3,24.98116159925024
SMR_VSA4,0.0
SMR_VSA5,33.36833173944136
SMR_VSA6,26.1790256236503
SMR_VSA7,52.66320559416788
SMR_VSA8,0.0
SMR_VSA9,16.388937966384788
SpAD_DzZ,337.97269338286526
SpAD_Dzi,326.59842630036104
SpAD_Dzm,337.64884684166486
SpAD_Dzp,475.02238771316013
SpAD_Dzv,433.30399496148624
SpAbs_Dt,604.3181269697443
SpDiam_A,4.885629481356535
SpDiam_D,315.4792833146052
SpMAD_Dt,18.884941467804516
SpMax_Dt,302.15906348487226
SsssssAs,0
VE1_Dzpe,5.535012375775114
VE1_Dzse,5.535011822988415
VE2_Dzpe,0.17296913674297232
VE2_Dzse,0.17296911946838797
VE3_Dzpe,2.8742446118761777
VE3_Dzse,2.874244512005267
VMcGowan,331.2600000000013
VR1_Dzpe,211.34702553243844
VR1_Dzse,211.38049569415776
VR2_Dzpe,6.604594547888701
VR2_Dzse,6.60564049044243
VR3_Dzpe,6.516652263061713
VR3_Dzse,6.516810616422252
mZagreb1,11.8125
mZagreb2,7.138888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,52
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21788516646848974
AATSC1are,0.001549632382084869
AATSC2are,0.07738445586320142
AATSC3are,0.022546750447068036
AATSC4are,0.03462405706659571
AATSC5are,0.07165664098348877
AATSC6are,0.0007162903612347679
AATSC7are,-0.04241095087358455
AATSC8are,-0.05621894549734258
AETA_beta,1.125
BCUTdv-1h,7.014096812661254
BCUTdv-1l,0.6503347277203122
BCUTpe-1h,4.007178055163768
BCUTpe-1l,2.2350151402374925
BCUTse-1h,4.030626094995244
BCUTse-1l,2.431305559270534
ETA_alpha,15.023809523809527
ETA_dBeta,-5.0
ETA_eta_B,0.6744815938651847
ETA_eta_F,30.800307811301273
ETA_eta_L,8.17085539279227
ETA_eta_R,63.26716421448454
ETA_psi_1,0.5220916763197091
LabuteASA,188.63008154654386
LogEE_DzZ,168.8859030513611
LogEE_Dzi,163.37026287513197
LogEE_Dzm,168.72985729008147
LogEE_Dzp,236.24093102663633
LogEE_Dzv,216.3259333176176
PEOE_VSA1,10.216698334856808
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.665781456092393
PEOE_VSA4,18.269926951325495
PEOE_VSA5,11.336785877934737
PEOE_VSA6,37.61002709646307
PEOE_VSA7,39.04519510881597
PEOE_VSA8,17.488270668075486
PEOE_VSA9,17.454223058158533
SM1_Dzare,2.360194591311916
SpAD_Dzpe,337.1400951194488
SpAD_Dzse,341.0377610934106
SpAbs_DzZ,335.7070683828652
SpAbs_Dzi,324.46693455181753
SpAbs_Dzm,335.29466626055677
SpAbs_Dzp,481.78201098016643
SpAbs_Dzv,436.1298843752408
SpDiam_Dt,431.10560034462196
SpMAD_DzZ,10.56164666821454
SpMAD_Dzi,10.206200821886283
SpMAD_Dzm,10.551526463802027
SpMAD_Dzp,14.844449616036254
SpMAD_Dzv,13.540749842546445
SpMax_DzZ,168.8859030513611
SpMax_Dzi,163.37026287513197
SpMax_Dzm,168.72985729008147
SpMax_Dzp,236.24093102663633
SpMax_Dzv,216.3259333176176
VE1_Dzare,5.53480358860206
VE2_Dzare,0.17296261214381436
VE3_Dzare,2.8742068899892463
VR1_Dzare,211.36274383883745
VR2_Dzare,6.60508574496367
VR3_Dzare,6.516726632321878
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4694940476190477
AETA_dBeta,-0.15625
AETA_eta_B,0.02107754980828702
AETA_eta_F,0.9625096191031648
AETA_eta_L,0.2553392310247584
AETA_eta_R,1.9770988817026418
BCUTare-1h,4.124552829269318
BCUTare-1l,2.184383734174247
ETA_beta_s,20.5
ETA_dPsi_A,0.19190832368029087
ETA_dPsi_B,0.0
ETA_eta_BR,0.9324815938651847
ETA_eta_FL,7.068876575715642
ETA_eta_RL,15.239731968507911
LogEE_Dzpe,168.63736503900805
LogEE_Dzse,170.5801826051409
PEOE_VSA10,0.0
PEOE_VSA11,5.693927994848461
PEOE_VSA12,5.131558479839333
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,51.750578348245725
SlogP_VSA3,6.176298517443475
SlogP_VSA4,6.923737199690624
SlogP_VSA5,41.88366418462153
SlogP_VSA6,35.84237461592543
SlogP_VSA7,0.0
SlogP_VSA8,16.388937966384788
SlogP_VSA9,0.0
SpAD_Dzare,332.6368519808414
SpAbs_Dzpe,335.12057074093923
SpAbs_Dzse,339.19869934034284
SpDiam_DzZ,251.57344267221552
SpDiam_Dzi,242.41349931146414
SpDiam_Dzm,251.43933430330534
SpDiam_Dzp,348.66915391673626
SpDiam_Dzv,322.3637213173646
SpMAD_Dzpe,10.535627972482775
SpMAD_Dzse,10.657430034169082
SpMax_Dzpe,168.63736503900805
SpMax_Dzse,170.5801826051409
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.640625
AETA_eta_BR,0.029140049808287022
AETA_eta_FL,0.2209023929911138
AETA_eta_RL,0.4762416240158722
DetourIndex,4679
EState_VSA1,23.340857733340435
EState_VSA2,11.676314885751907
EState_VSA3,16.796552552919657
EState_VSA4,48.29480165067953
EState_VSA5,0.0
EState_VSA6,5.380062770465915
EState_VSA7,45.036679872918306
EState_VSA8,20.299358664105053
EState_VSA9,0.0
ETA_beta_ns,15.5
ETA_shape_p,0.17908082408874795
ETA_shape_x,0.03328050713153723
ETA_shape_y,0.2862123613312202
GhoseFilter,True
LogEE_Dzare,166.3921820713992
SlogP_VSA10,13.171245143024459
SlogP_VSA11,0.0
SpAbs_Dzare,330.42416955148667
SpDiam_Dzpe,250.78562978819787
SpDiam_Dzse,253.7221347717874
SpMAD_Dzare,10.394901624401294
SpMax_Dzare,166.3921820713992
TopoPSA(NO),63.050000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,42.36112958980654
VSA_EState9,40.34842291364075
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.484375
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030505952380952273
FilterItLogS,-6.700946438597445
SpDiam_Dzare,247.35409895552294
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6306239737274212
ETA_epsilon_2,0.8992559523809519
ETA_epsilon_3,0.4391304347826079
ETA_epsilon_4,0.582002801120447
ETA_epsilon_5,0.8810966810966807
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1914935389448133
ETA_dEpsilon_B,0.04862117260697418
ETA_dEpsilon_C,-0.14287236633783912
ETA_dEpsilon_D,0.018159271284271195
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"0.2858481001127192,4.910995292155438,2.577708821025391,0.3107232505953859,9.357806958327853,15.355987754795365,1.687964144076928,6.258764189770795,2.117109003228768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7211247851537042,1.6222256206802987,0.12499999999999997"
APolDescriptor,66.92961799999999
BCUTDescriptor,"11.997372412314784,31.972072677185054,-0.3034763112909811,0.4493794401333168,4.1085475750909115,11.616438513811183"
BPolDescriptor,41.21038199999999
TPSADescriptor,91.29
ALOGPDescriptor,"4.393000000000004,19.298449000000037,119.39569999999996"
XLogPDescriptor,4.7509999999999994
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,465.18101632
ChiPathDescriptor,"23.302754140504845,15.239731968507911,14.106200367803776,10.926183550660344,9.10261766160089,6.703797795790563,4.506564150468574,3.1885084060473012,19.055376483953467,11.308343877627621,8.17410372922042,5.916708892837906,4.165745785766911,2.455857662007006,1.484195849054336,0.8946739902127315"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.3786397303648676,0.7597256667563019,0.0,0.0,0.10792445496369077,0.14596285777843182,0.21373599399601106"
AtomCountDescriptor,58
BondCountDescriptor,34
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.9629175158475456,0.2886751345948129,0.6148423146688997,0.09622504486493763,0.9583799314792081,0.01349873117890097,0.11622939509227012,0.003018408052601845"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,6,3,8,1,0,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"64.12140311974083,2.003793847491901,28.88639519838666,2.561262133964042,16.023360716487332"
FractionalPSADescriptor,0.19624618545740746
WienerNumbersDescriptor,"3261.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.166796588281121,8.538623111369798,12.015604275532716,1.9143335959013539,2.611954330088971,2.646756759891524"
FractionalCSP3Descriptor,0.4090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,5,0,0,6,0,0,0,1,6,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.602076124567475,12.109375,7.014243482934695"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2608.1
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4090909090909091
AutocorrelationDescriptorMass,"45.20825599750131,41.43881735389491,63.554082505122125,61.08276810324643,72.46562513504644"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.7152876014670296,-0.38083165798815966,0.08617593095098242,-0.025023725656205018,-0.27788145083214855"
EccentricConnectivityIndexDescriptor,858
AutocorrelationDescriptorPolarizability,"2146.0935190587647,2501.5328294561828,3468.6974933996303,3339.835942935432,3368.9152104677228"
