DLiP-ID,T006IC
AATSC4p,-0.010249324000550867
AATSC4s,-0.300606322326586
AATSC4v,-4.09206333014882
AATSC5Z,-0.7835666927067683
AATSC5c,0.0005315768330421081
AATSC5d,0.05232725063264093
AATSC5i,0.2021630494535548
AATSC5m,-3.3266421669904984
AATSC5p,0.03149607184703851
AATSC5s,-0.4043748468892667
AATSC5v,5.117866742937574
AATSC6Z,-0.005887352236730299
AATSC6c,0.0014021468098157476
AATSC6d,0.012099204203044117
AATSC6i,0.4290817446362509
AATSC6m,0.0444910208606967
AATSC6p,0.02717722533542745
AATSC6s,-0.016198491973936184
AATSC6v,4.697203421399671
AATSC7Z,-0.5107319002607297
AATSC7c,-0.00036401860444882945
AATSC7d,-0.055407118006506134
AATSC7i,0.1439784851511891
AATSC7m,-2.6414786161700956
AATSC7p,-0.013222323447433564
AATSC7s,0.06928629459184721
AATSC7v,-6.11202872008253
AATSC8Z,0.5017637609680102
AATSC8c,0.00018827779374467558
AATSC8d,-0.033192609155412785
AATSC8i,-0.2476166785299507
AATSC8m,2.033002362309598
AATSC8p,-0.031955342643769535
AATSC8s,0.04045593328706857
AATSC8v,-6.803017658530974
ATS0are,282.59319999999997
ATS1are,295.8747000000001
ATS2are,467.3569
ATS3are,591.6338
ATS4are,619.208
ATS5are,526.0728
ATS6are,445.8467
ATS7are,415.8209
ATS8are,406.20389999999986
ATSC0dv,180.77519379844958
ATSC0pe,6.089641860465116
ATSC0se,4.2908061860465105
ATSC1dv,8.767562045550154
ATSC1pe,-0.4812740400216341
ATSC1se,-0.005158078420768514
ATSC2dv,31.776876389640073
ATSC2pe,2.0956006489994565
ATSC2se,1.3418802742022702
ATSC3dv,-47.374436632413904
ATSC3pe,-0.9007527312060604
ATSC3se,-0.7876912731206068
ATSC4dv,-57.82386875788714
ATSC4pe,-2.8008998377501375
ATSC4se,-2.1070438209843183
ATSC5dv,-25.245778498888306
ATSC5pe,-2.1970137371552196
ATSC5se,-1.5627028853434293
ATSC6dv,-9.745147527191873
ATSC6pe,0.32940394808004425
ATSC6se,0.44156099945916777
ATSC7dv,-26.448170182080403
ATSC7pe,0.5322394267171474
ATSC7se,0.6844041287182283
ATSC8dv,14.626765218436383
ATSC8pe,0.6600743104380778
ATSC8se,0.31315880313683336
AXp-0dv,0.5574374859894581
AXp-1dv,0.32123174578995267
AXp-2dv,0.17871172570985883
AXp-3dv,0.09935111862559501
AXp-4dv,0.054838949031581964
AXp-5dv,0.029727192433112233
AXp-6dv,0.017421033284915392
AXp-7dv,0.009483869218103293
BertzCT,1059.0994177082207
ECIndex,709
ETA_eta,16.803987447423044
GATS1dv,0.6843777396607587
GATS1pe,0.7548106722840331
GATS1se,0.7233775345280428
GATS2dv,0.73535682361752
GATS2pe,0.5531554050375422
GATS2se,0.5927558591001536
GATS3dv,1.0648584905660379
GATS3pe,1.0112701985503914
GATS3se,1.0415042471970146
GATS4dv,1.2320298234936096
GATS4pe,1.4202207095328916
GATS4se,1.4607758675782596
GATS5dv,1.1589548525083118
GATS5pe,1.3122695940022802
GATS5se,1.3223119157884624
GATS6dv,0.9993996569468269
GATS6pe,0.8428870067587123
GATS6se,0.7829159496703458
GATS7dv,0.9329913468677199
GATS7pe,0.6499352876600956
GATS7se,0.5650657456632657
GATS8dv,0.8129720181254962
GATS8pe,0.6781407549052141
GATS8se,0.6585193349001727
LogEE_A,4.2165105206185585
LogEE_D,167.06918079015958
MATS1dv,0.04634426021218479
MATS1pe,-0.07551906880977301
MATS1se,-0.0011486956709871661
MATS2dv,0.10645902286215876
MATS2pe,0.20841399532519808
MATS2se,0.18940218181677107
MATS3dv,-0.12520773775490754
MATS3pe,-0.07067076325733634
MATS3se,-0.08770878238927586
MATS4dv,-0.14789511057009536
MATS4pe,-0.21266270490142913
MATS4se,-0.22704930499045353
MATS5dv,-0.07413672010108076
MATS5pe,-0.19152455288234463
MATS5se,-0.193339660948744
MATS6dv,-0.03311463693539165
MATS6pe,0.033228249570563306
MATS6se,0.06321530318371471
MATS7dv,-0.09389672563426438
MATS7pe,0.0560930356120731
MATS7se,0.10236874418787842
MATS8dv,0.05192818070880586
MATS8pe,0.06956563144972444
MATS8se,0.046840268875255324
MAXaaCH,1.687431931763401
MAXaasC,0.46387697906304326
MAXsCH3,1.627302160829883
MAXssNH,2.3851966408336773
MDEC-12,1.2642248643323222
MDEC-13,1.8370451239681869
MDEC-22,9.490763384924087
MDEC-23,14.452081796082739
MDEC-33,4.82106610462254
MDEN-22,1.4056675524550777
MDEO-11,0.8741810709024743
MINaaCH,1.2792080102370507
MINaasC,-0.28612302093695674
MINsCH3,1.627302160829883
MINssNH,2.3851966408336773
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1964285714285716
SM1_Dzi,1.506634590074004
SM1_Dzm,2.1924217327564635
SM1_Dzp,-5.977766399049397
SM1_Dzv,-2.7156975500343496
SddssSe,0
SpAD_Dt,479.17235591184
SpAbs_A,34.17760566903587
SpAbs_D,334.13836158031916
SpMAD_A,1.2658372470013286
SpMAD_D,12.375494873345154
SpMax_A,2.3812292225575353
SpMax_D,167.06918079015958
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,132.62
TpiPC10,8.634020214682812
VAdjMat,5.857980995127572
VE1_DzZ,5.112442996319544
VE1_Dzi,5.120287686925455
VE1_Dzm,5.11243145382915
VE1_Dzp,5.109571649944979
VE1_Dzv,5.117231629127495
VE2_DzZ,0.18934974060442755
VE2_Dzi,0.1896402847009428
VE2_Dzm,0.18934931310478334
VE2_Dzp,0.18924339444240662
VE2_Dzv,0.1895270973750924
VE3_DzZ,2.6249291444528957
VE3_Dzi,2.6264623993357934
VE3_Dzm,2.624926886725341
VE3_Dzp,2.6243673478698444
VE3_Dzv,2.625865368396092
VR1_DzZ,160.47996810567918
VR1_Dzi,160.33782998493325
VR1_Dzm,160.48113385471765
VR1_Dzp,161.32112961192857
VR1_Dzv,160.61447256794128
VR2_DzZ,5.943702522432562
VR2_Dzi,5.93843814759012
VR2_Dzm,5.943745698322876
VR2_Dzp,5.974856652293651
VR2_Dzv,5.94868416918301
VR3_DzZ,6.071420898480614
VR3_Dzi,6.070534799698738
VR3_Dzm,6.0714281625947475
VR3_Dzp,6.076648745296468
VR3_Dzv,6.072258686078849
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07345631086110876
Xch-7dv,0.10765007367406695
Xpc-4dv,1.9156053515367049
Xpc-5dv,2.187260005633466
Xpc-6dv,2.3862408511678788
Zagreb1,140.0
Zagreb2,161.0
fragCpx,139.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,29
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.571934883720929
AATS1are,6.574993333333335
AATS2are,6.582491549295774
AATS3are,6.573708888888889
AATS4are,6.658150537634408
AATS5are,6.494725925925926
AATS6are,6.369238571428571
AATS7are,6.206282089552238
AATS8are,6.062744776119401
AATSC0dv,4.204074274382548
AATSC0pe,0.14161957815035153
AATSC0se,0.09978619037317467
AATSC1dv,0.19483471212333675
AATSC1pe,-0.010694978667147425
AATSC1se,-0.00011462396490596697
AATSC2dv,0.44756163929070525
AATSC2pe,0.029515502098583894
AATSC2se,0.01889972217186296
AATSC3dv,-0.5263826292490433
AATSC3pe,-0.010008363680067337
AATSC3se,-0.008752125256895631
AATSC4dv,-0.6217620296547004
AATSC4pe,-0.03011720255645309
AATSC4se,-0.02265638517187439
AATSC5dv,-0.31167627776405316
AATSC5pe,-0.02712362638463234
AATSC5se,-0.01929262821411641
AATSC6dv,-0.1392163932455982
AATSC6pe,0.004705770686857775
AATSC6se,0.006308014277988111
AATSC7dv,-0.39474880868776724
AATSC7pe,0.00794387204055444
AATSC7se,0.010214986995794453
AATSC8dv,0.21830992863337884
AATSC8pe,0.009851855379672803
AATSC8se,0.004674011987116916
AETA_eta,0.6223699054601127
ATSC0are,6.696306976744183
ATSC1are,-0.7523375338020553
ATSC2are,2.3816024337479713
ATSC3are,-1.1136704164413196
ATSC4are,-2.950226717144402
ATSC5are,-2.4301317468902104
ATSC6are,0.4946746890210925
ATSC7are,0.8421798269334776
ATSC8are,0.6986868036776637
BCUTZ-1h,16.01312310320125
BCUTZ-1l,5.6908771211530205
BCUTc-1h,0.46283052187526535
BCUTc-1l,-0.37950402136812605
BCUTd-1h,4.043820502892593
BCUTd-1l,0.971555581419962
BCUTi-1h,14.737102739226705
BCUTi-1l,10.31976839246701
BCUTm-1h,32.066544138129544
BCUTm-1l,11.703135911601526
BCUTp-1h,2.954581402794416
BCUTp-1l,0.7609553485134264
BCUTs-1h,7.014211582423655
BCUTs-1l,0.2989400976909792
BCUTv-1h,24.441831904545545
BCUTv-1l,14.70165769051145
BalabanJ,1.3796067880321898
Diameter,16
ETA_beta,41.25
GATS1are,0.8069492660307037
GATS2are,0.5606960628874875
GATS3are,1.0335677098889173
GATS4are,1.4293709181574392
GATS5are,1.3193507717702242
GATS6are,0.8255580305979138
GATS7are,0.6103983792213298
GATS8are,0.6552393128522447
HybRatio,0.05555555555555555
Lipinski,True
LogEE_Dt,239.58617795592
MATS1are,-0.10735772905486728
MATS2are,0.21539916610126375
MATS3are,-0.07945976470196002
MATS4are,-0.2037068081806249
MATS5are,-0.19265394256677207
MATS6are,0.04537898213742451
MATS7are,0.08071665066941221
MATS8are,0.06696391537318641
MAXddssS,-3.7588185587276937
MINddssS,-3.7588185587276937
NsssssAs,0
RotRatio,0.1724137931034483
SM1_Dzpe,1.69124847001224
SM1_Dzse,1.6263872774837145
SMR_VSA1,18.63085177401035
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,10.228500251258795
SMR_VSA5,11.819220675208399
SMR_VSA6,4.722094864452088
SMR_VSA7,66.35759867946457
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,211.37834631085548
SpAD_Dzi,233.96800117141674
SpAD_Dzm,211.4108034132795
SpAD_Dzp,317.9375045501165
SpAD_Dzv,298.89351733047175
SpAbs_Dt,479.1723559118401
SpDiam_A,4.762458445115072
SpDiam_D,261.06272959203295
SpMAD_Dt,17.74712429303111
SpMax_Dt,239.58617795592
SsssssAs,0
VE1_Dzpe,5.120263854751824
VE1_Dzse,5.119653731065379
VE2_Dzpe,0.18963940202784535
VE2_Dzse,0.18961680485427332
VE3_Dzpe,2.626457744865078
VE3_Dzse,2.626338579123351
VMcGowan,268.65000000000015
VR1_Dzpe,160.12629791634257
VR1_Dzse,160.150663879091
VR2_Dzpe,5.930603626531206
VR2_Dzse,5.931506069595963
VR3_Dzpe,6.069214638838938
VR3_Dzse,6.069366794414904
mZagreb1,9.340277777777779
mZagreb2,5.847222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,33
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15572806922660892
AATSC1are,-0.016718611862267894
AATSC2are,0.03354369624997143
AATSC3are,-0.012374115738236885
AATSC4are,-0.03172286792628389
AATSC5are,-0.030001626504817414
AATSC6are,0.007066781271729893
AATSC7are,0.012569848163186233
AATSC8are,0.010428161248920353
AETA_beta,1.5277777777777777
BCUTdv-1h,6.0175631965402845
BCUTdv-1l,0.6442339556145891
BCUTpe-1h,3.53692165989
BCUTpe-1l,2.2384703193590503
BCUTse-1h,3.7682439399889267
BCUTse-1l,2.434413014824155
ETA_alpha,12.766666666666667
ETA_dBeta,7.75
ETA_eta_B,0.5660397869192462
ETA_eta_F,31.562796278161382
ETA_eta_L,4.683827877669202
ETA_eta_R,48.366783725584426
ETA_psi_1,0.5356643356643359
LabuteASA,155.4760650518724
LogEE_DzZ,105.3909013160029
LogEE_Dzi,117.03980186682222
LogEE_Dzm,105.4066568147507
LogEE_Dzp,157.634944699451
LogEE_Dzv,148.9438517115258
PEOE_VSA1,10.213054789681411
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.401775505276145
PEOE_VSA4,10.228500251258795
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,54.95175817061889
PEOE_VSA8,12.263210640074686
PEOE_VSA9,16.2702560248849
SM1_Dzare,1.8609379886947033
SpAD_Dzpe,236.4640179222627
SpAD_Dzse,236.45971723281605
SpAbs_DzZ,209.55932407195843
SpAbs_Dzi,232.67631211608898
SpAbs_Dzm,209.59500916718088
SpAbs_Dzp,321.24765579795144
SpAbs_Dzv,300.603400973086
SpDiam_Dt,345.36073005631783
SpMAD_DzZ,7.828827641142795
SpMAD_Dzi,8.665481524867287
SpMAD_Dzm,7.830029756047389
SpMAD_Dzp,11.775463131485797
SpMAD_Dzv,11.070130271498954
SpMax_DzZ,105.3909013160029
SpMax_Dzi,117.03980186682222
SpMax_Dzm,105.4066568147507
SpMax_Dzp,157.634944699451
SpMax_Dzv,148.9438517115258
VE1_Dzare,5.12076188049439
VE2_Dzare,0.18965784742571815
VE3_Dzare,2.6265550057754266
VR1_Dzare,160.08136908581406
VR2_Dzare,5.928939595770891
VR3_Dzare,6.068934015759272
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47283950617283954
AETA_dBeta,0.28703703703703703
AETA_eta_B,0.020964436552564674
AETA_eta_F,1.1689924547467179
AETA_eta_L,0.17347510658034082
AETA_eta_R,1.7913623602068307
BCUTare-1h,3.5809011273134725
BCUTare-1l,2.1878324133580054
ETA_beta_s,16.75
ETA_dPsi_A,0.17833566433566406
ETA_dPsi_B,0.0
ETA_eta_BR,0.8240397869192462
ETA_eta_FL,8.164345897784647
ETA_eta_RL,12.84817377545385
LogEE_Dzpe,118.29464779335403
LogEE_Dzse,118.29009518224076
PEOE_VSA10,5.817862777835028
PEOE_VSA11,11.49902366656781
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,23.614830294957557
SlogP_VSA3,10.023291153407584
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,75.91813091454414
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,234.68872438711952
SpAbs_Dzpe,234.9600206025749
SpAbs_Dzse,235.0045096564627
SpDiam_DzZ,165.2027854497676
SpDiam_Dzi,183.20937732328838
SpDiam_Dzm,165.22770510403154
SpDiam_Dzp,247.67327463470443
SpDiam_Dzv,233.90187405547834
SpMAD_Dzpe,8.757926589713433
SpMAD_Dzse,8.757767304919113
SpMax_Dzpe,118.29464779335403
SpMax_Dzse,118.29009518224076
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6203703703703703
AETA_eta_BR,0.030519992108120227
AETA_eta_FL,0.3023831813994314
AETA_eta_RL,0.4758582879797722
DetourIndex,3128
EState_VSA1,10.023291153407584
EState_VSA2,22.21236991992061
EState_VSA3,16.93822404106412
EState_VSA4,0.0
EState_VSA5,36.52867891392113
EState_VSA6,31.18920547353706
EState_VSA7,0.0
EState_VSA8,19.93457363665809
EState_VSA9,0.0
ETA_beta_ns,24.5
ETA_shape_p,0.1436031331592689
ETA_shape_x,0.06527415143603132
ETA_shape_y,0.2741514360313316
GhoseFilter,True
LogEE_Dzare,117.41328582277067
SlogP_VSA10,17.192635327202154
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,233.04216214906722
SpDiam_Dzpe,185.49227600570276
SpDiam_Dzse,185.45118613781355
SpMAD_Dzare,8.692174977300724
SpMax_Dzare,117.41328582277067
TopoPSA(NO),124.24000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.684954818823172
VSA_EState9,51.15719707323785
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9074074074074074
EState_VSA10,18.63085177401035
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027160493827160462
FilterItLogS,-4.791353690678819
SpDiam_Dzare,184.16884705070035
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.6658914728682171
ETA_epsilon_2,0.8827160493827158
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5666666666666667
ETA_epsilon_5,0.8244444444444442
AETA_beta_ns_d,0.09259259259259259
ETA_dEpsilon_A,0.2256317326084768
ETA_dEpsilon_B,0.0992248062015505
ETA_dEpsilon_C,-0.1264069264069263
ETA_dEpsilon_D,0.05827160493827155
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8148148148148148
MDEDescriptor,"0.0,1.2642248643323222,1.8370451239681869,0.0,9.490763384924087,14.452081796082739,0.0,4.82106610462254,0.0,0.0,0.8741810709024743,0.0,0.0,0.0,0.0,0.0,1.4056675524550777,0.0,0.0"
APolDescriptor,52.85668799999997
BCUTDescriptor,"11.99616333003471,31.97207237672844,-0.38242357769334756,0.24625971126807095,5.14555319775388,11.586638070037743"
BPolDescriptor,27.267312
TPSADescriptor,132.62
ALOGPDescriptor,"4.2723,18.252547290000003,99.01669999999999"
XLogPDescriptor,3.8840000000000012
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,384.08922612
ChiPathDescriptor,"19.44094682093905,12.848173775453853,12.142855271363356,9.679981337411656,7.379585246585982,5.5475043580091405,3.6331376091098453,2.358931701055666,14.438057311685883,8.20265361054305,6.064591185564034,3.93893785093792,2.478789804658258,1.5285289130117314,0.7805867380141545,0.39526762052743825"
ChiChainDescriptor,"0.0,0.0,0.0,0.24095096150485462,0.3787113921468348,0.0,0.0,0.0,0.07345631086110876,0.09062910672880349"
AtomCountDescriptor,43
BondCountDescriptor,29
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.471041429166058,0.20412414523193154,0.6206272395052467,0.10206207261596577,0.8073285453951462,0.025499585890087693,0.10534899126351988,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,1,1,0,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"54.49275181297006,2.0182500671470396,25.74838893772528,10.005150463052876,12.257355715738639"
FractionalPSADescriptor,0.3452843531689324
WienerNumbersDescriptor,"2182.0,41.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.896877335698076,6.816700612010313,8.656161489989751,1.3322186825163929,1.4936112554021195,1.5047368900264242"
FractionalCSP3Descriptor,0.05555555555555555
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,26
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,9.666864961332541,5.9904"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1323.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.05555555555555555
AutocorrelationDescriptorMass,"37.66555038571971,39.751113300323475,51.905099339209414,54.71065680002601,45.48656946403675"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4442439471082645,-0.1743960566032163,0.008522298041117704,-0.10150280812986576,0.038522505804709346"
EccentricConnectivityIndexDescriptor,709
AutocorrelationDescriptorPolarizability,"1846.3622859381974,2120.4559084466223,2916.2671127057934,2816.2950471789795,2327.4710700024207"
