DLiP-ID,J1004Z
AATSC4p,-0.025337005620527635
AATSC4s,0.11412757532842123
AATSC4v,-4.151801965033269
AATSC5Z,0.04798604042460356
AATSC5c,0.002468138277872882
AATSC5d,-0.028937036498473172
AATSC5i,0.008525707060134653
AATSC5m,0.2785703790533696
AATSC5p,0.005523514843089623
AATSC5s,0.03829138594025172
AATSC5v,1.4643676508838745
AATSC6Z,-1.0210141868702627
AATSC6c,-0.0009636690548741135
AATSC6d,-0.09108594710664926
AATSC6i,-0.13359976121499115
AATSC6m,-4.770098839888409
AATSC6p,-0.014590590113831714
AATSC6s,-0.25647657035419247
AATSC6v,-3.9545931204112144
AATSC7Z,-1.000393044975575
AATSC7c,-0.00015757334650653418
AATSC7d,-0.14761646296954833
AATSC7i,-0.12526455418806118
AATSC7m,-4.778037680791328
AATSC7p,-0.02578732842078464
AATSC7s,-0.11182545475719594
AATSC7v,-6.822492818505217
AATSC8Z,-1.2582536136411375
AATSC8c,0.0020813579226791287
AATSC8d,-0.07819212923182675
AATSC8i,0.096555823358466
AATSC8m,-5.979797540738198
AATSC8p,-0.007379915103668495
AATSC8s,0.002499262738708223
AATSC8v,-5.011338363237566
ATS0are,292.81959999999987
ATS1are,320.0529
ATS2are,507.82489999999996
ATS3are,593.9049
ATS4are,655.6708999999998
ATS5are,672.3308999999999
ATS6are,667.7049999999998
ATS7are,640.8179000000001
ATS8are,612.2670000000002
ATSC0dv,192.86956521739137
ATSC0pe,5.481071739130434
ATSC0se,3.6369756521739127
ATSC1dv,76.42155009451794
ATSC1pe,0.5085105387523579
ATSC1se,0.30305584877126623
ATSC2dv,45.724007561436665
ATSC2pe,0.741805056710769
ATSC2se,0.13073903213610522
ATSC3dv,-19.739130434782595
ATSC3pe,-0.7979543478260933
ATSC3se,-0.6228904347826096
ATSC4dv,5.655954631379977
ATSC4pe,0.9475881379962116
ATSC4se,0.734304937618146
ATSC5dv,-30.531190926275983
ATSC5pe,-0.6208817580340337
ATSC5se,-0.5782906918714568
ATSC6dv,-89.59924385633268
ATSC6pe,-2.5284432419659804
ATSC6se,-1.6772933081285457
ATSC7dv,-82.95274102079392
ATSC7pe,-1.0104183837429133
ATSC7se,-0.48917819281663555
ATSC8dv,-70.74102079395087
ATSC8pe,-1.1665500472589763
ATSC8se,-0.15380794706994286
AXp-0dv,0.5506156649634768
AXp-1dv,0.27889349401122404
AXp-2dv,0.14155212826091626
AXp-3dv,0.07262673917869432
AXp-4dv,0.03668205455391586
AXp-5dv,0.01925466443066134
AXp-6dv,0.009580339971654738
AXp-7dv,0.005018077511087512
BertzCT,1128.4344211120097
ECIndex,639
ETA_eta,19.73040594229477
GATS1dv,0.4142590309342852
GATS1pe,0.6618408062199571
GATS1se,0.7092004854135998
GATS2dv,0.7811733115704645
GATS2pe,0.7913367356161692
GATS2se,0.8882313928706536
GATS3dv,1.0169634806131647
GATS3pe,1.0422910982579172
GATS3se,1.1012587919441903
GATS4dv,0.9944903980930099
GATS4pe,0.9499948818104654
GATS4se,0.9676883343410391
GATS5dv,1.109383670319761
GATS5pe,1.141180434160018
GATS5se,1.2010805115816576
GATS6dv,1.2424766036051016
GATS6pe,1.3427813789441112
GATS6se,1.4110747915308752
GATS7dv,1.1804520172486135
GATS7pe,1.1313602752929772
GATS7se,1.1366359912999762
GATS8dv,1.12534838921223
GATS8pe,1.0570552129764006
GATS8se,0.9461467593867132
LogEE_A,4.2739733710275996
LogEE_D,148.13685208494195
MATS1dv,0.3719751200750812
MATS1pe,0.08709560158705977
MATS1se,0.07822472192810055
MATS2dv,0.13804202668614662
MATS2pe,0.07880523047078047
MATS2se,0.020931271562341557
MATS3dv,-0.05117222723174025
MATS3pe,-0.07279181753171944
MATS3se,-0.08563302237262603
MATS4dv,0.013356069601549905
MATS4pe,0.0787391254965577
MATS4se,0.09195439952495175
MATS5dv,-0.07001716723312751
MATS5pe,-0.05010348170256657
MATS5se,-0.07032832932268743
MATS6dv,-0.20747283917112405
MATS6pe,-0.20601950041976322
MATS6se,-0.20596300880999105
MATS7dv,-0.1958860448713941
MATS7pe,-0.08395995763497022
MATS7se,-0.06125804781738567
MATS8dv,-0.17042380522993686
MATS8pe,-0.09889185566070378
MATS8se,-0.019649930512419648
MAXaaCH,1.896742959162276
MAXaasC,0.7859495703444117
MAXaasN,1.2808692365835221
MAXdssC,-0.36099896594440195
MAXsCH3,1.7009772664805132
MAXsNH2,5.903318655400636
MDEC-11,0.09090909090909091
MDEC-12,2.9549131092210534
MDEC-13,3.5700288950892753
MDEC-22,9.868767697600937
MDEC-23,21.352455409690116
MDEC-33,11.118444923721837
MDEN-12,0.5345224838248487
MDEN-13,0.33333333333333337
MDEN-22,0.19999999999999996
MDEN-23,0.9999999999999998
MDEO-12,0.3535533905932738
MDEO-22,0.09999999999999998
MINaaCH,1.6574848828420257
MINaasC,0.24494102733686063
MINaasN,1.2808692365835221
MINdssC,-0.36099896594440195
MINsCH3,1.5977804699575984
MINsNH2,5.903318655400636
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654949
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,547.4535472303587
SpAbs_A,37.060960116797865
SpAbs_D,296.2737041698839
SpMAD_A,1.3236057184570666
SpMAD_D,10.581203720352997
SpMax_A,2.498706812570403
SpMax_D,148.13685208494195
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,96.17
TpiPC10,9.044151112107864
VAdjMat,5.954196310386875
VE1_DzZ,5.203353292783007
VE1_Dzi,5.197820307981792
VE1_Dzm,5.203350155232312
VE1_Dzp,5.186463337250264
VE1_Dzv,5.201855424640275
VE2_DzZ,0.18583404617082167
VE2_Dzi,0.1856364395707783
VE2_Dzm,0.18583393411543972
VE2_Dzp,0.18523083347322372
VE2_Dzv,0.18578055088000983
VE3_DzZ,2.6789226989298305
VE3_Dzi,2.6778587833496283
VE3_Dzm,2.678922095943359
VE3_Dzp,2.6756714441652223
VE3_Dzv,2.678634791556945
VR1_DzZ,177.21237812006123
VR1_Dzi,177.76984166105473
VR1_Dzm,177.2130504794347
VR1_Dzp,178.86019717429127
VR1_Dzv,177.5197356139448
VR2_DzZ,6.329013504287901
VR2_Dzi,6.348922916466241
VR2_Dzm,6.329037517122669
VR2_Dzp,6.387864184796117
VR2_Dzv,6.339990557640886
VR3_DzZ,6.20696830686315
VR3_Dzi,6.210109106419821
VR3_Dzm,6.206972100944044
VR3_Dzp,6.2162238964931475
VR3_Dzv,6.208701206473297
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.051689286688863204
Xch-6dv,0.15103051931766875
Xch-7dv,0.1463912252680217
Xpc-4dv,1.4467468601773017
Xpc-5dv,1.957655437793523
Xpc-6dv,2.3961429823831004
Zagreb1,150.0
Zagreb2,180.0
fragCpx,205.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,1
nBondsM,23
nBondsO,31
nBondsS,26
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,2
AATS0are,6.365643478260867
AATS1are,6.531691836734694
AATS2are,6.42816329113924
AATS3are,6.455488043478261
AATS4are,6.49179108910891
AATS5are,6.464720192307691
AATS6are,6.482572815533978
AATS7are,6.344731683168318
AATS8are,6.1845151515151535
AATSC0dv,4.192816635160682
AATSC0pe,0.11915373345935727
AATSC0se,0.07906468809073723
AATSC1dv,1.5596234713166925
AATSC1pe,0.010377766096986894
AATSC1se,0.006184813240229924
AATSC2dv,0.5787849058409704
AATSC2pe,0.009389937426718595
AATSC2se,0.0016549244574190533
AATSC3dv,-0.214555765595463
AATSC3pe,-0.008673416824196667
AATSC3se,-0.0067705482041588005
AATSC4dv,0.05599955080574235
AATSC4pe,0.009382060772239718
AATSC4se,0.007270345917011346
AATSC5dv,-0.29356914352188446
AATSC5pe,-0.005970016904173401
AATSC5se,-0.0055604874218409305
AATSC6dv,-0.8698955714207056
AATSC6pe,-0.024547992640446412
AATSC6se,-0.016284401049791706
AATSC7dv,-0.821314267532613
AATSC7pe,-0.01000414241329617
AATSC7se,-0.004843348443729065
AATSC8dv,-0.7145557655954633
AATSC8pe,-0.01178333381069673
AATSC8se,-0.0015536156269691198
AETA_eta,0.704657355081956
ATSC0are,5.9192869565217325
ATSC1are,0.5670595463137978
ATSC2are,0.6394724007561416
ATSC3are,-0.8987869565217412
ATSC4are,1.0709786389413962
ATSC5are,-0.769261814744804
ATSC6are,-2.7913599243856355
ATSC7are,-0.9204561436672976
ATSC8are,-0.9880654064272191
BCUTZ-1h,8.033575598629138
BCUTZ-1l,5.689763215717606
BCUTc-1h,0.4503976516864765
BCUTc-1l,-0.5293628999244315
BCUTd-1h,3.270463934037704
BCUTd-1l,0.9779537016712856
BCUTi-1h,14.69251577880326
BCUTi-1l,10.950795785145186
BCUTm-1h,16.01628653022507
BCUTm-1l,11.701339461404917
BCUTp-1h,1.9990773884144706
BCUTp-1l,0.7157273102785016
BCUTs-1h,7.0082715332889105
BCUTs-1l,1.407950920541213
BCUTv-1h,20.90362607205441
BCUTv-1l,14.68172672721875
BalabanJ,1.4538506653939465
Diameter,14
ETA_beta,40.5
GATS1are,0.6797978197210859
GATS2are,0.8217569490382853
GATS3are,1.0652800609062791
GATS4are,0.9672454651042751
GATS5are,1.1699706193991555
GATS6are,1.3740433359385218
GATS7are,1.1298850538099574
GATS8are,1.0306831102667269
HybRatio,0.09523809523809523
Lipinski,True
LogEE_Dt,273.7267736151794
MATS1are,0.08993340225215962
MATS2are,0.06290470810028163
MATS3are,-0.07592020484253417
MATS4are,0.08240392010078806
MATS5are,-0.05748165624667373
MATS6are,-0.2106042115382628
MATS7are,-0.0708223224638843
MATS8are,-0.07756020299540516
NsssssAs,0
RotRatio,0.12903225806451613
SM1_Dzpe,1.4208996328029377
SM1_Dzse,1.3065363731051547
SMR_VSA1,14.054495074845217
SMR_VSA2,0.0
SMR_VSA3,14.937148000571668
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,12.84346501843972
SMR_VSA7,71.98736959518754
SMR_VSA8,0.0
SMR_VSA9,28.264270806374817
SpAD_DzZ,223.45653581339803
SpAD_Dzi,219.99781686477763
SpAD_Dzm,223.49219773009008
SpAD_Dzp,293.56481975392904
SpAD_Dzv,266.50599392860227
SpAbs_Dt,547.4535472303587
SpDiam_A,4.882011910217202
SpDiam_D,214.52868106078552
SpMAD_Dt,19.55191240108424
SpMax_Dt,273.7267736151794
SsssssAs,0
VE1_Dzpe,5.2028028064827225
VE1_Dzse,5.203423612980994
VE2_Dzpe,0.1858143859458115
VE2_Dzse,0.18583655760646406
VE3_Dzpe,2.6788168988062218
VE3_Dzse,2.6789362132385595
VMcGowan,273.54000000000036
VR1_Dzpe,177.2601780544903
VR1_Dzse,177.20646014096496
VR2_Dzpe,6.3307206448032245
VR2_Dzse,6.328802147891606
VR3_Dzpe,6.207238002972968
VR3_Dzse,6.206934911465061
mZagreb1,8.61111111111111
mZagreb2,6.194444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,38
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1286801512287333
AATSC1are,0.011572643802322405
AATSC2are,0.008094587351343566
AATSC3are,-0.00976942344045371
AATSC4are,0.010603748900409864
AATSC5are,-0.007396748218700039
AATSC6are,-0.0271005817901518
AATSC7are,-0.009113427165022748
AATSC8are,-0.00998045865077999
AETA_beta,1.4464285714285714
BCUTdv-1h,6.033523247116536
BCUTdv-1l,0.9955250386411025
BCUTpe-1h,3.515474134146888
BCUTpe-1l,2.2386726596329494
BCUTse-1h,3.7236920957446182
BCUTse-1l,2.4345440522768755
ETA_alpha,13.100000000000001
ETA_dBeta,4.5
ETA_eta_B,0.33449486425411834
ETA_eta_F,32.12781624058624
ETA_eta_L,5.164902547514221
ETA_eta_R,51.858222182881015
ETA_psi_1,0.5574468085106385
LabuteASA,160.88503711519576
LogEE_DzZ,111.77546178425004
LogEE_Dzi,110.04963703594115
LogEE_Dzm,111.79316305973167
LogEE_Dzp,145.83247950808155
LogEE_Dzv,132.8111609023104
PEOE_VSA1,14.993625367935582
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,4.681802935145185
PEOE_VSA5,5.098681808301038
PEOE_VSA6,35.4884985994335
PEOE_VSA7,31.189205473537065
PEOE_VSA8,17.193270051855603
PEOE_VSA9,12.803725536125995
SM1_Dzare,1.599813866914844
SpAD_Dzpe,222.18344734729965
SpAD_Dzse,223.6422981381769
SpAbs_DzZ,222.22949499707153
SpAbs_Dzi,218.6788731724168
SpAbs_Dzm,222.26852866823853
SpAbs_Dzp,296.98456908190786
SpAbs_Dzv,268.0966037517688
SpDiam_Dt,401.90401993582816
SpMAD_DzZ,7.980590564764215
SpMAD_Dzi,7.8570648880277725
SpMAD_Dzm,7.981864204646074
SpMAD_Dzp,10.484457848354609
SpMAD_Dzv,9.518071211735796
SpMax_DzZ,111.77546178425004
SpMax_Dzi,110.04963703594115
SpMax_Dzm,111.79316305973167
SpMax_Dzp,145.83247950808155
SpMax_Dzv,132.8111609023104
VE1_Dzare,5.202418150748317
VE2_Dzare,0.1858006482410113
VE3_Dzare,2.6787429636661297
VR1_Dzare,177.28227831336025
VR2_Dzare,6.331509939762866
VR3_Dzare,6.20736267215434
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4678571428571429
AETA_dBeta,0.16071428571428573
AETA_eta_B,0.011946245151932797
AETA_eta_F,1.1474220085923659
AETA_eta_L,0.18446080526836503
AETA_eta_R,1.852079363674322
BCUTare-1h,3.569825785521285
BCUTare-1l,2.1889395382382197
ETA_beta_s,18.0
ETA_dPsi_A,0.15655319148936142
ETA_dPsi_B,0.0
ETA_eta_BR,0.6784948642541183
ETA_eta_FL,8.414816150604757
ETA_eta_RL,13.579718698118977
LogEE_Dzpe,111.14247008910706
LogEE_Dzse,111.86781108241364
PEOE_VSA10,28.58500151653883
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.470530430962235
SlogP_VSA2,27.954125271200706
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,16.118236094643258
SlogP_VSA6,65.18676562158946
SlogP_VSA7,0.0
SlogP_VSA8,22.514758973090913
SlogP_VSA9,0.0
SpAD_Dzare,220.19706019648652
SpAbs_Dzpe,220.8640405454112
SpAbs_Dzse,222.42908579172212
SpDiam_DzZ,164.6384833762563
SpDiam_Dzi,161.48892245460226
SpDiam_Dzm,164.66357892184857
SpDiam_Dzp,213.43228932843763
SpDiam_Dzv,195.4326863635235
SpMAD_Dzpe,7.935123119546416
SpMAD_Dzse,7.987224933506318
SpMax_Dzpe,111.14247008910706
SpMax_Dzse,111.86781108241364
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.024231959437647083
AETA_eta_FL,0.30052914823588417
AETA_eta_RL,0.48498995350424917
DetourIndex,3704
EState_VSA1,0.0
EState_VSA2,11.725042507186533
EState_VSA3,22.71155490026836
EState_VSA4,16.876414816677897
EState_VSA5,4.681802935145185
EState_VSA6,20.099901809429767
EState_VSA7,54.59730361615449
EState_VSA8,10.255345065426482
EState_VSA9,14.993625367935582
ETA_beta_ns,22.5
ETA_shape_p,0.13231552162849872
ETA_shape_x,0.0
ETA_shape_y,0.37404580152671757
GhoseFilter,True
LogEE_Dzare,110.15566630777593
SlogP_VSA10,5.817862777835028
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,218.711518748637
SpDiam_Dzpe,163.65686555997513
SpDiam_Dzse,164.7806071833108
SpMAD_Dzare,7.86418072130309
SpMax_Dzare,110.15566630777593
TopoPSA(NO),96.17
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.596495417611489
VSA_EState9,58.40350458238852
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8035714285714286
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03214285714285709
FilterItLogS,-5.3365512142105835
SpDiam_Dzare,162.19088467296876
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6282608695652175
ETA_epsilon_2,0.8392857142857141
ETA_epsilon_3,0.4435897435897435
ETA_epsilon_4,0.5435483870967741
ETA_epsilon_5,0.8033333333333331
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.18467112597547403
ETA_dEpsilon_B,0.08471248246844343
ETA_dEpsilon_C,-0.0999586435070306
ETA_dEpsilon_D,0.03595238095238096
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8214285714285714
MDEDescriptor,"0.09090909090909091,2.9549131092210534,3.5700288950892753,0.0,9.868767697600937,21.352455409690116,0.0,11.118444923721837,0.0,0.0,0.0,0.3535533905932738,0.09999999999999998,0.0,0.5345224838248487,0.33333333333333337,0.19999999999999996,0.9999999999999998,0.0"
APolDescriptor,55.768273999999984
BCUTDescriptor,"11.850000000000026,15.996936611717306,-0.34875422240088,0.26249643688242214,4.779077716270274,10.773380392194383"
BPolDescriptor,25.787725999999996
TPSADescriptor,96.17
ALOGPDescriptor,"4.1851,17.51506201,108.96169999999998"
XLogPDescriptor,4.186000000000001
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,374.13789058
ChiPathDescriptor,"19.672997628507925,13.57971869811898,12.146385231213493,10.617865538258995,9.114347395084387,7.174459388110938,4.7509808468696555,3.4224114964266534,15.417238618977352,8.645698314347946,6.228293643480316,4.430231089900355,3.0446105279750166,1.9447211074967956,1.044257056910367,0.6222416113748517"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.6000677179013966,0.7847318860471545,0.0,0.0,0.051689286688863204,0.15103051931766875,0.14639122526802173"
AtomCountDescriptor,46
BondCountDescriptor,31
SmallRingDescriptor,"4,4,4,4,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.773644364860443,0.0,0.45828411037979694,0.0,0.6899006886096515,0.0,0.11569226757748832,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,3,1,0,0,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"57.430818655540335,2.051100666269298,20.60167034126344,8.418619335310323,12.18305100595311"
FractionalPSADescriptor,0.2570442674248105
WienerNumbersDescriptor,"1996.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.501224915311569,7.789012158234626,10.998817170693968,1.4467468601773013,1.9576554377935222,2.1612560810902766"
FractionalCSP3Descriptor,0.09523809523809523
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,26
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.240374609781476,9.427685950413224,4.541789841440473"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1645.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.09523809523809523
AutocorrelationDescriptorMass,"31.763328311728763,34.07271947277559,48.73399502612337,50.06608700325592,52.89229154617649"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4733569666376211,-0.1576330379068801,-0.059752385658853706,-0.062488118470452575,0.0157998396374785"
EccentricConnectivityIndexDescriptor,639
AutocorrelationDescriptorPolarizability,"1889.4288286454432,2258.394085463887,3242.1096592622325,3231.2549751316355,3174.2174285887013"
