DLiP-ID,C000GW
AATSC4m,-12.646027958493404
AATSC4p,-0.0031575752571381703
AATSC4s,-1.7789049028619563
AATSC4v,-1.5420327535807445
AATSC5Z,0.6261569636891395
AATSC5c,0.00873365325747598
AATSC5d,0.1114701425780893
AATSC5i,0.13308877549452455
AATSC5m,3.2531810014041382
AATSC5p,0.004596303100081519
AATSC5s,-0.2346914025582498
AATSC5v,-0.20410838462141692
AATSC6Z,-1.4650222306309708
AATSC6c,0.0027044500456309267
AATSC6d,0.15358055056286063
AATSC6i,0.5649958758641614
AATSC6m,-6.602184866604347
AATSC6p,0.0371589349093523
AATSC6s,0.7448147602686046
AATSC6v,-2.44938871886703
AATSC7Z,2.240801515515356
AATSC7c,-0.0033578985776045356
AATSC7d,-0.17828650711064858
AATSC7i,-0.5712441793269887
AATSC7m,10.851288711703486
AATSC7p,-0.025105978959278987
AATSC7s,0.5079462262927594
AATSC7v,4.785342896568189
AATSC8Z,2.1753241274573223
AATSC8c,0.008098175009230515
AATSC8d,-0.1344039148409596
AATSC8i,-1.499016736803268
AATSC8m,9.940349149446924
AATSC8p,-0.1243361596774956
AATSC8s,-1.1539891303691336
AATSC8v,-6.6620528820048746
ATS0are,250.49380000000002
ATS1are,230.19
ATS2are,382.92999999999995
ATS3are,442.54
ATS4are,497.0740000000001
ATS5are,443.21400000000006
ATS6are,312.5969999999999
ATS7are,258.51599999999996
ATS8are,281.6821
ATSC0dv,166.6714456391875
ATSC0pe,9.803219354838712
ATSC0se,7.461354000000001
ATSC1dv,17.055202271296622
ATSC1pe,-0.040419979188344085
ATSC1se,0.012224999999999264
ATSC2dv,49.014992099279304
ATSC2pe,5.506513943808535
ATSC2se,3.9318119999999985
ATSC3dv,-39.27558741537236
ATSC3pe,-1.8514774193548373
ATSC3se,-1.8908240000000005
ATSC4dv,-109.92216184273069
ATSC4pe,-8.042808949011444
ATSC4se,-6.191221999999998
ATSC5dv,-34.78059120514896
ATSC5pe,0.810341831425599
ATSC5se,1.5717310000000007
ATSC6dv,66.31141686257884
ATSC6pe,3.7636144640998976
ATSC6se,3.1526699999999983
ATSC7dv,76.77893398080703
ATSC7pe,1.774724037460979
ATSC7se,0.5644419999999984
ATSC8dv,-31.076990275047866
ATSC8pe,-1.2220037460978161
ATSC8se,-1.3358359999999998
AXp-0dv,0.5117421413789122
AXp-1dv,0.2635618711054068
AXp-2dv,0.13347215941109772
AXp-3dv,0.07308144522269243
AXp-4dv,0.03851344224342885
AXp-5dv,0.020051717320982983
AXp-6dv,0.009717210311600138
AXp-7dv,0.0048671936345157695
BertzCT,822.5425921879977
ECIndex,465
ETA_eta,16.378578615314588
GATS1dv,0.42293926159823386
GATS1pe,0.5980768064835844
GATS1se,0.6559354667731887
GATS2dv,0.5135630519554996
GATS2pe,0.46785855074600247
GATS2se,0.526145442234747
GATS3dv,0.9046156382612688
GATS3pe,0.815772994914771
GATS3se,0.8773798013500739
GATS4dv,1.3067470423352696
GATS4pe,1.3432971238307072
GATS4se,1.3394428508186678
GATS5dv,1.1804339886877422
GATS5pe,0.9353694176415003
GATS5se,0.8846413977381244
GATS6dv,0.7047020157128112
GATS6pe,0.5065706017096901
GATS6se,0.49247252149969245
GATS7dv,0.5431468190600548
GATS7pe,0.5642102581685957
GATS7se,0.627293188134692
GATS8dv,1.0519518184889791
GATS8pe,0.9983303440538358
GATS8se,1.054449312362688
LogEE_A,4.088648474687016
LogEE_D,122.44201656898142
MATS1dv,0.09913052074970378
MATS1pe,-0.00399428528745316
MATS1se,0.0015872412366440844
MATS2dv,0.18233054249340527
MATS2pe,0.3482568859867628
MATS2se,0.3267132801901637
MATS3dv,-0.11782338379783618
MATS3pe,-0.09443211216328531
MATS3se,-0.12670783345757353
MATS4dv,-0.30977175557617703
MATS4pe,-0.38535126619784776
MATS4se,-0.3897413541994135
MATS5dv,-0.11349130654368465
MATS5pe,0.04495586685930175
MATS5se,0.11456380037395879
MATS6dv,0.2803084064929604
MATS6pe,0.27048639506717803
MATS6se,0.2976938660438597
MATS7dv,0.36616595498778104
MATS7pe,0.1438994711836616
MATS7se,0.060131046676115935
MATS8dv,-0.15622039059359863
MATS8pe,-0.104439260145187
MATS8se,-0.15000145361632025
MAXaaCH,1.1096943105946082
MAXaasC,-0.1253160430839
MAXddsN,-0.8766499949042639
MAXdssC,-1.5503089959583474
MDEC-22,4.521885820149877
MDEC-23,14.438379528618608
MDEC-24,1.4657954351961822
MDEC-33,6.4838411291907025
MDEC-34,1.5069930657725377
MDEO-11,1.628650569956944
MDEO-12,0.7302967433402213
MINaaCH,0.6531607457797932
MINaasC,-0.9770606380752487
MINddsN,-0.8766499949042639
MINdssC,-1.5503089959583474
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.039915966386555
SM1_Dzi,2.283691007994218
SM1_Dzm,3.153379760005926
SM1_Dzp,-11.690322189339803
SM1_Dzv,-3.8709873846980702
SddssSe,0
SpAD_Dt,355.34475271703513
SpAbs_A,28.65085241874127
SpAbs_D,244.8840331379628
SpMAD_A,1.193785517447553
SpMAD_D,10.20350138074845
SpMax_A,2.4032763396428605
SpMax_D,122.44201656898142
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,89.67
TpiPC10,8.306888739985801
VAdjMat,5.643856189774724
VE1_DzZ,4.8214296265978405
VE1_Dzi,4.826160528333732
VE1_Dzm,4.822197778009486
VE1_Dzp,4.783014244168524
VE1_Dzv,4.804943397169524
VE2_DzZ,0.20089290110824334
VE2_Dzi,0.2010900220139055
VE2_Dzm,0.20092490741706193
VE2_Dzp,0.1992922601736885
VE2_Dzv,0.2002059748820635
VE3_DzZ,2.4485392244670243
VE3_Dzi,2.4495199672305787
VE3_Dzm,2.4486985320348182
VE3_Dzp,2.4405396801301102
VE3_Dzv,2.4451139997212405
VR1_DzZ,133.00694233507286
VR1_Dzi,132.9128446782128
VR1_Dzm,132.9106300545217
VR1_Dzp,137.26337608472036
VR1_Dzv,135.2534120740258
VR2_DzZ,5.541955930628036
VR2_Dzi,5.538035194925533
VR2_Dzm,5.537942918938405
VR2_Dzp,5.7193073368633485
VR2_Dzv,5.635558836417741
VR3_DzZ,5.765870062221452
VR3_Dzi,5.765162347599351
VR3_Dzm,5.765145685235779
VR3_Dzp,5.797370270807006
VR3_Dzv,5.782618882666345
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.048112522432468816
Xch-7dv,0.08300348313681032
Xpc-4dv,1.2652355403666964
Xpc-5dv,1.4042580748238918
Xpc-6dv,1.678369570798762
Zagreb1,124.0
Zagreb2,143.0
fragCpx,73.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,25
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,0
AATS0are,8.080445161290323
AATS1are,7.1934375
AATS2are,7.658599999999999
AATS3are,7.137741935483871
AATS4are,7.531424242424245
AATS5are,7.775684210526316
AATS6are,7.104477272727271
AATS7are,6.628615384615384
AATS8are,7.613029729729729
AATSC0dv,5.376498246425403
AATSC0pe,0.316232882414152
AATSC0se,0.24068883870967744
AATSC1dv,0.5329750709780194
AATSC1pe,-0.0012631243496357527
AATSC1se,0.000382031249999977
AATSC2dv,0.9802998419855861
AATSC2pe,0.1101302788761707
AATSC2se,0.07863623999999997
AATSC3dv,-0.6334772163769735
AATSC3pe,-0.029862539021852215
AATSC3se,-0.030497161290322587
AATSC4dv,-1.6654873006474347
AATSC4pe,-0.12186074165168856
AATSC4se,-0.09380639393939391
AATSC5dv,-0.6101858106166484
AATSC5pe,0.014216523358343842
AATSC5se,0.02757422807017545
AATSC6dv,1.5070776559677008
AATSC6pe,0.08553669236590676
AATSC6se,0.07165159090909087
AATSC7dv,1.9686906148924879
AATSC7pe,0.04550574455028151
AATSC7se,0.014472871794871755
AATSC8dv,-0.8399186560823747
AATSC8pe,-0.03302712827291395
AATSC8se,-0.03610367567567567
AETA_eta,0.6824407756381078
ATSC0are,11.35799354838709
ATSC1are,0.04586472424558219
ATSC2are,6.786784599375652
ATSC3are,-2.4025806451612794
ATSC4are,-8.861605619146719
ATSC5are,0.19590218522372577
ATSC6are,5.182370447450582
ATSC7are,1.8528855359001155
ATSC8are,-2.4631310093652434
BCUTZ-1h,17.0011031719546
BCUTZ-1l,5.692291961585505
BCUTc-1h,0.5123228091308665
BCUTc-1l,-0.49248652788468633
BCUTd-1h,4.022106274434235
BCUTd-1l,0.9715239391764233
BCUTi-1h,17.43069946201325
BCUTi-1l,10.953238923300528
BCUTm-1h,35.450517448891326
BCUTm-1l,11.70454807787592
BCUTp-1h,2.2078777832224943
BCUTp-1l,0.5269655486107063
BCUTs-1h,8.007935831583453
BCUTs-1l,1.218921556970054
BCUTv-1h,22.45586208557978
BCUTv-1l,13.302784115532853
BalabanJ,1.9026168321475079
Diameter,12
ETA_beta,31.75
GATS1are,0.6072375345713608
GATS2are,0.46797702229323795
GATS3are,0.8170002766276871
GATS4are,1.3196973191177928
GATS5are,0.9528462053201667
GATS6are,0.4213042060782803
GATS7are,0.5395894811917862
GATS8are,1.0676645461512053
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,177.67237635851754
MATS1are,0.003911910270385503
MATS2are,0.3704709316559209
MATS3are,-0.10576606840485754
MATS4are,-0.3664616719696872
MATS5are,0.0093804678849546
MATS6are,0.32146659768445607
MATS7are,0.12967135835554866
MATS8are,-0.18169620808518297
MAXssssC,-4.57737495570874
MINssssC,-4.57737495570874
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,2.7257162836088322
SM1_Dzse,2.533021166868646
SMR_VSA1,32.73248372455471
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.176298517443475
SMR_VSA6,0.0
SMR_VSA7,62.66205697667055
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,174.59802668707124
SpAD_Dzi,179.3142509492082
SpAD_Dzm,174.11418800505652
SpAD_Dzp,309.64614691769395
SpAD_Dzv,238.61630451074183
SpAbs_Dt,355.34475271703525
SpDiam_A,4.806552679285722
SpDiam_D,186.38853603670674
SpMAD_Dt,14.806031363209797
SpMax_Dt,177.67237635851754
SsssssAs,0
VE1_Dzpe,4.823570001751426
VE1_Dzse,4.822315194595044
VE2_Dzpe,0.2009820834063094
VE2_Dzse,0.2009297997747935
VE3_Dzpe,2.448983055523778
VE3_Dzse,2.448722880923331
VMcGowan,208.84999999999988
VR1_Dzpe,133.145752681621
VR1_Dzse,133.27750697257989
VR2_Dzpe,5.547739695067541
VR2_Dzse,5.553229457190828
VR3_Dzpe,5.7669131503564435
VR3_Dzse,5.767902210409763
mZagreb1,10.70138888888889
mZagreb2,5.111111111111109
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.36638688865764807
AATSC1are,0.0014332726326744434
AATSC2are,0.13573569198751304
AATSC3are,-0.03875130072840773
AATSC4are,-0.13426675180525333
AATSC5are,0.0034368804425215045
AATSC6are,0.11778114653296777
AATSC7are,0.047509885535900395
AATSC8are,-0.06657110836122279
AETA_beta,1.3229166666666667
BCUTdv-1h,7.0144392806437965
BCUTdv-1l,0.7740086443056209
BCUTpe-1h,4.007166680389121
BCUTpe-1l,2.239533656920753
BCUTse-1h,4.030628905231773
BCUTse-1l,2.435549130183548
ETA_alpha,10.63809523809524
ETA_dBeta,1.25
ETA_eta_B,0.8229708438581902
ETA_eta_F,27.975536775394957
ETA_eta_L,4.31276150858923
ETA_eta_R,44.354115390709545
ETA_psi_1,0.4244727341820256
LabuteASA,136.74053079426102
LogEE_DzZ,87.42567650880173
LogEE_Dzi,89.75227926660386
LogEE_Dzm,87.18848482586185
LogEE_Dzp,152.3875896694012
LogEE_Dzv,118.5016965502255
PEOE_VSA1,9.843390348640755
PEOE_VSA2,10.114318268765572
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,24.26546827384644
PEOE_VSA8,12.13273413692322
PEOE_VSA9,15.509395854255992
SM1_Dzare,2.9015786621830886
SpAD_Dzpe,175.0782114146529
SpAD_Dzse,176.6044309857722
SpAbs_DzZ,171.81143705121679
SpAbs_Dzi,177.22086752521346
SpAbs_Dzm,171.22358989171772
SpAbs_Dzp,316.4655015281422
SpAbs_Dzv,240.8743804851491
SpDiam_Dt,251.97937344636887
SpMAD_DzZ,7.274917778627969
SpMAD_Dzi,7.471427122883675
SpMAD_Dzm,7.254757833544022
SpMAD_Dzp,12.901922788237249
SpMAD_Dzv,9.94234602128091
SpMax_DzZ,87.42567650880173
SpMax_Dzi,89.75227926660386
SpMax_Dzm,87.18848482586185
SpMax_Dzp,152.3875896694012
SpMax_Dzv,118.5016965502255
VE1_Dzare,4.824204575724978
VE2_Dzare,0.20100852398854074
VE3_Dzare,2.4491146037827827
VR1_Dzare,133.11232511072689
VR2_Dzare,5.54634687961362
VR3_Dzare,5.766662058848934
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4432539682539683
AETA_dBeta,0.052083333333333336
AETA_eta_B,0.034290451827424594
AETA_eta_F,1.1656473656414565
AETA_eta_L,0.17969839619121794
AETA_eta_R,1.8480881412795644
BCUTare-1h,4.124542440509194
BCUTare-1l,2.189538011698855
ETA_beta_s,15.25
ETA_dPsi_A,0.2895272658179744
ETA_dPsi_B,0.0
ETA_eta_BR,0.9949708438581901
ETA_eta_FL,6.778481209925675
ETA_eta_RL,11.091242718514906
LogEE_Dzpe,87.6526772191435
LogEE_Dzse,88.40775804150563
PEOE_VSA10,17.062475158264807
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.687386274683562
SlogP_VSA1,4.736862953800049
SlogP_VSA2,15.999143731610225
SlogP_VSA3,6.176298517443475
SlogP_VSA4,10.114318268765572
SlogP_VSA5,15.921440167465814
SlogP_VSA6,36.39820241076966
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,172.95778114023636
SpAbs_Dzpe,172.57963815467815
SpAbs_Dzse,174.28249491614258
SpDiam_DzZ,132.94404876333795
SpDiam_Dzi,136.8152457562406
SpDiam_Dzm,132.6898407549195
SpDiam_Dzp,229.8663177984114
SpDiam_Dzv,179.38169934646345
SpMAD_Dzpe,7.294925475610538
SpMAD_Dzse,7.358517957740509
SpMax_Dzpe,87.6526772191435
SpMax_Dzse,88.40775804150563
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6354166666666666
AETA_eta_BR,0.041457118494091255
AETA_eta_FL,0.2824367170802365
AETA_eta_RL,0.4621351132714544
DetourIndex,2093
EState_VSA1,33.88320411229055
EState_VSA2,16.521656980309135
EState_VSA3,6.06636706846161
EState_VSA4,30.33183534230805
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,21.44433023887327
ETA_beta_ns,16.5
ETA_shape_p,0.2730528200537153
ETA_shape_x,0.04700089525514771
ETA_shape_y,0.36660698299015215
GhoseFilter,True
LogEE_Dzare,86.5997896810425
SlogP_VSA10,18.858631417708022
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,170.29800069990193
SpDiam_Dzpe,132.97695687645898
SpDiam_Dzse,134.01271057686006
SpMAD_Dzare,7.2065742141765154
SpMax_Dzare,86.5997896810425
TopoPSA(NO),89.67
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,37.679345156845784
VSA_EState9,42.128584527373576
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6875
EState_VSA10,28.080100595861854
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.05674603174603169
FilterItLogS,-4.582667382994926
SpDiam_Dzare,131.30763632236307
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.8761904761904762
ETA_epsilon_2,1.0442460317460316
ETA_epsilon_3,0.4371428571428575
ETA_epsilon_4,0.7153931339977854
ETA_epsilon_5,1.0144761904761903
AETA_beta_ns_d,0.0625
ETA_dEpsilon_A,0.4390476190476187
ETA_dEpsilon_B,0.16079734219269082
ETA_dEpsilon_C,-0.27825027685492787
ETA_dEpsilon_D,0.02976984126984128
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5416666666666666
MDEDescriptor,"0.0,0.0,0.0,0.0,4.521885820149877,14.438379528618608,1.4657954351961822,6.4838411291907025,1.5069930657725377,0.0,1.628650569956944,0.7302967433402213,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,38.268550999999995
BCUTDescriptor,"11.998999999999992,34.968853790312025,-0.32774817436417736,0.41677513096218677,3.617269042968749,9.57448753242939"
BPolDescriptor,15.811448999999996
TPSADescriptor,89.67
ALOGPDescriptor,"5.3744,28.884175359999997,73.4896"
XLogPDescriptor,4.557
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,360.99648471999996
ChiPathDescriptor,"18.068549621822843,11.091242718514907,11.343888184526314,7.984087356874762,6.151864093631291,5.144061960719357,3.125645690988158,2.1986859302554516,12.110953701271216,6.588168921086712,4.920665872889866,3.2496285071684956,2.0500320106093475,1.3277486809318002,0.622434407530305,0.3370706124146028"
ChiChainDescriptor,"0.0,0.0,0.0,0.13608276348795434,0.27685453761274204,0.0,0.0,0.0,0.048112522432468816,0.0879856979646874"
AtomCountDescriptor,31
BondCountDescriptor,25
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"3.055688237018535,0.2886751345948129,0.8785849146214415,0.14433756729740646,0.7279784200772756,0.01349873117890097,0.11692906267161642,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,1,0,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,13
MannholdLogPDescriptor,1.9
WeightedPathDescriptor,"47.35698989727252,1.973207912386355,25.584854112659514,12.841823510224806,3.0443529742434414"
FractionalPSADescriptor,0.24839577058361337
WienerNumbersDescriptor,"1421.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.1162160248673665,6.5571856051761355,9.29257198808585,1.2730135851314814,1.4117662707534995,1.5430363672460583"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"20.3136,8.131482834185537,5.25"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,472.1
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"40.451407803957935,31.2985990098575,51.693066785082905,52.80993146029016,49.93632341750223"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.67114961807929,-0.3166784757047344,0.07766936086844556,0.033050932278971976,-0.38659667314483154"
EccentricConnectivityIndexDescriptor,465
AutocorrelationDescriptorPolarizability,"1226.7540218014467,1436.2602664094204,1998.3936752685254,2025.4220398750956,1701.533337888424"
