DLiP-ID,C001A4
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,6.984079543344889
AATS0dv,7.580246913580247
AATS0pe,6.4653175
AATS0se,7.96624405
AATS1dv,7.785907859078591
AATS1pe,6.621551219512195
AATS1se,7.91149990243902
AATS2dv,6.526234567901235
AATS2pe,6.497616666666665
AATS2se,7.912418944444444
AATS3dv,4.732323232323233
AATS3pe,6.621294318181816
AATS3se,8.07263454545455
AATS4dv,3.530389363722697
AATS4pe,6.318967307692309
AATS4se,7.908457874999998
AATS5dv,4.372372372372372
AATS5pe,6.794455405405406
AATS5se,8.226998567567573
AATS6dv,3.552592592592593
AATS6pe,6.619168
AATS6se,8.158962986666666
AATS7dv,2.1717171717171713
AATS7pe,6.400481818181819
AATS7se,7.869377393939396
AATS8dv,1.042042042042042
AATS8pe,6.33325675675676
AATS8se,7.9527828378378365
AATSC0Z,15.4
AATSC0c,0.020649908086495822
AATSC0d,0.79
AATSC0i,1.3740336876201389
AATSC0m,71.91327145
AATSC0p,0.2687226434701275
AATSC0s,1.158007014698598
AATSC0v,51.31805628938232
AATSC1Z,0.3353658536585366
AATSC1c,-0.013966538548065312
AATSC1d,0.3014634146341463
AATSC1i,-0.2093631981018393
AATSC1m,1.5272462987804822
AATSC1p,-0.029159039272879977
AATSC1s,-0.1040358805299515
AATSC1v,-2.859729338502145
AATSC2Z,3.6041666666666665
AATSC2c,0.0031376448613743228
AATSC2d,0.009999999999999962
AATSC2i,0.02557996605819469
AATSC2m,17.034534902777782
AATSC2p,0.05514703922815028
AATSC2s,0.3374538757006892
AATSC2v,13.78696299555925
AATSC3Z,-0.5965909090909091
AATSC3c,-7.275813505495359e-05
AATSC3d,0.12818181818181815
AATSC3i,-0.4931935613264182
AATSC3m,-2.9444110000000037
AATSC3p,-0.0554472950804525
AATSC3s,-0.0046227075929043
AATSC3v,-10.168563408903331
AATSC4Z,4.1201923076923075
AATSC4c,-0.001350181855831121
AATSC4d,0.021538461538461538
AATSC4i,0.42185580664834876
AATSC4m,19.66720207692308
AATSC4p,0.11600568110408263
AATSC4s,-0.038204819068534374
