DLiP-ID,C100PF
AATSC5m,-0.9612044452101446
AATSC5p,0.017210539840756486
AATSC5s,-0.7037795992714023
AATSC5v,4.392129857050076
AATSC6Z,-1.0524915200239875
AATSC6c,-6.448400833081491e-05
AATSC6d,0.03779914169524559
AATSC6i,0.5275488220567789
AATSC6m,-5.1367011491052965
AATSC6p,0.015677056158017597
AATSC6s,-0.45946712018140595
AATSC6v,-0.8277552779087164
AATSC7Z,-0.8649924189036239
AATSC7c,0.0010774826387436652
AATSC7d,-0.01721229205372969
AATSC7i,0.7536457017625657
AATSC7m,-4.366226740188646
AATSC7p,0.027291885727287003
AATSC7s,-0.6527777777777778
AATSC7v,-1.22464035062717
AATSC8Z,1.2740390922209104
AATSC8c,-0.000284122643395455
AATSC8d,-0.17444575626393805
AATSC8i,-0.3866550956125203
AATSC8m,6.132590154906902
AATSC8p,-0.039722186813569614
AATSC8s,0.24146825396825428
AATSC8v,-2.617622377928903
ATS0are,249.93959999999998
ATS1are,245.0398
ATS2are,409.85889999999995
ATS3are,455.559
ATS4are,513.684
ATS5are,439.97589999999997
ATS6are,367.21479999999997
ATS7are,320.818
ATS8are,222.46
ATSC0dv,172.24242424242425
ATSC0pe,9.060151515151514
ATSC0se,6.297637333333333
ATSC1dv,30.561065197428835
ATSC1pe,0.961372635445363
ATSC1se,0.7933155555555553
ATSC2dv,53.40679522497705
ATSC2pe,5.780015610651974
ATSC2se,4.256543555555555
ATSC3dv,-8.469237832874201
ATSC3pe,-0.2157728191000942
ATSC3se,-0.48180444444444454
ATSC4dv,-82.02112029384757
ATSC4pe,-5.605486685032139
ATSC4se,-3.975400888888888
ATSC5dv,-36.569329660238736
ATSC5pe,-2.017701285583104
ATSC5se,-1.546895555555555
ATSC6dv,-46.87511478420569
ATSC6pe,-1.1581461891643694
ATSC6se,-0.5937808888888889
ATSC7dv,-2.6492194674012786
ATSC7pe,0.09331469237833065
ATSC7se,0.42211244444444423
ATSC8dv,43.045913682277316
ATSC8pe,1.3515059687786946
ATSC8se,0.6861315555555554
AXp-0dv,0.4982458079878033
AXp-1dv,0.25949519696862133
AXp-2dv,0.13028813025111854
AXp-3dv,0.07056822685347919
AXp-4dv,0.037031053219453935
AXp-5dv,0.019406012047864317
AXp-6dv,0.009337654232467879
AXp-7dv,0.004799865713646781
BertzCT,905.4848641652153
ECIndex,483
ETA_eta,15.135709876807242
GATS1dv,0.3609530511712074
GATS1pe,0.4297676472063817
GATS1se,0.44693463271910044
GATS2dv,0.5208605609731577
GATS2pe,0.4070572102279379
GATS2se,0.4146267885316688
GATS3dv,0.78821873577017
GATS3pe,0.6494502478483576
GATS3se,0.6589538291335052
GATS4dv,1.2317777370749905
GATS4pe,1.219214543451921
GATS4se,1.202461130860458
GATS5dv,1.1192764273600904
GATS5pe,1.0195262496035082
GATS5se,1.0010782983968436
GATS6dv,1.1621019977308304
GATS6pe,1.0700041808117466
GATS6se,1.0450858901529865
GATS7dv,1.041258203361537
GATS7pe,1.0559010232682593
GATS7se,1.0200785623533262
GATS8dv,0.5679702422841058
GATS8pe,0.5002300449855345
GATS8se,0.5153793489174292
LogEE_A,4.111571664471091
LogEE_D,122.37342880780884
MATS1dv,0.16729164572232832
MATS1pe,0.10004656707574919
MATS1se,0.11877204076776061
MATS2dv,0.18271840756006838
MATS2pe,0.3759408020947062
MATS2se,0.39829545220828994
MATS3dv,-0.02386213105932029
MATS3pe,-0.011557563875425711
MATS3se,-0.03712771161138602
MATS4dv,-0.21526659790037883
MATS4pe,-0.27968485155598366
MATS4se,-0.2853608324587766
MATS5dv,-0.11485792734278556
MATS5pe,-0.12047738016354244
MATS5se,-0.13288239578081265
MATS6dv,-0.18328210946588344
MATS6pe,-0.08608862706579018
MATS6se,-0.06349893309734576
MATS7dv,-0.011803839418686448
MATS7pe,0.007904238798633213
MATS7se,0.051439411725930174
MATS8dv,0.23563385945511206
MATS8pe,0.14064632960564183
MATS8se,0.10272487980072705
MAXaaCH,1.6046527777777777
MAXaasC,0.44669072026958956
MAXaasN,1.1839351851851851
MAXddsN,-0.5409459272689783
MDEC-22,9.28431215651338
MDEC-23,14.289568323608561
MDEC-24,1.8704662368942415
MDEC-33,2.9398657698051562
MDEC-34,1.2247498457305164
MDEN-22,1.0
MDEN-23,1.437216447852337
MDEN-33,0.16666666666666669
MDEO-11,0.4999999999999999
MINaaCH,0.9503009259259259
MINaasC,-0.7987046814950858
MINaasN,1.1839351851851851
MINddsN,-0.5409459272689783
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.071428571428572
SM1_Dzi,2.308376294136818
SM1_Dzm,2.1718987908785516
SM1_Dzp,-10.231929804996241
SM1_Dzv,-3.7152664649918887
SddssSe,0
SpAD_Dt,405.907955597145
SpAbs_A,30.249042606439822
SpAbs_D,244.74685761561767
SpMAD_A,1.260376775268326
SpMAD_D,10.197785733984073
SpMax_A,2.4221268293303035
SpMax_D,122.37342880780884
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.85
TpiPC10,8.855685707326819
VAdjMat,5.700439718141092
VE1_DzZ,4.8267783281088255
VE1_Dzi,4.824642455888521
VE1_Dzm,4.827505416953024
VE1_Dzp,4.766494732883979
VE1_Dzv,4.806071320249725
VE2_DzZ,0.20111576367120107
VE2_Dzi,0.20102676899535502
VE2_Dzm,0.2011460590397093
VE2_Dzp,0.19860394720349914
VE2_Dzv,0.20025297167707187
VE3_DzZ,2.449647969652458
VE3_Dzi,2.449205366992606
VE3_Dzm,2.4497985947769667
VE3_Dzp,2.437079915276773
VE3_Dzv,2.4453487143936328
VR1_DzZ,137.27515853186657
VR1_Dzi,137.4619841735155
VR1_Dzm,137.18375916469375
VR1_Dzp,143.47657893182986
VR1_Dzv,139.69216562767795
VR2_DzZ,5.719798272161107
VR2_Dzi,5.727582673896479
VR2_Dzm,5.715989965195573
VR2_Dzp,5.978190788826244
VR2_Dzv,5.820506901153248
VR3_DzZ,5.797456105366952
VR3_Dzi,5.798816137495164
VR3_Dzm,5.79679007220382
VR3_Dzp,5.841640546214275
VR3_Dzv,5.814909922070603
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.0903584784853417
Xpc-4dv,1.0932803178522248
Xpc-5dv,1.2141630121464526
Xpc-6dv,1.40339218211876
Zagreb1,128.0
Zagreb2,149.0
fragCpx,124.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,26
nBondsS,17
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,7.573927272727272
AATS1are,7.001137142857143
AATS2are,7.318908928571427
AATS3are,6.699397058823529
AATS4are,7.036767123287671
AATS5are,7.212719672131147
AATS6are,7.494179591836734
AATS7are,7.460883720930232
AATS8are,6.356
AATSC0dv,5.219467401285583
AATSC0pe,0.27455004591368226
AATSC0se,0.19083749494949495
AATSC1dv,0.8731732913551096
AATSC1pe,0.02746778958415323
AATSC1se,0.022666158730158724
AATSC2dv,0.9536927718745902
AATSC2pe,0.10321456447592811
AATSC2se,0.07600970634920634
AATSC3dv,-0.12454761518932649
AATSC3pe,-0.003173129692648444
AATSC3se,-0.007085359477124184
AATSC4dv,-1.123576990326679
AATSC4pe,-0.07678748883605671
AATSC4se,-0.05445754642313545
AATSC5dv,-0.5994972075448973
AATSC5pe,-0.03307707025546072
AATSC5se,-0.025358943533697623
AATSC6dv,-0.9566349955960345
AATSC6pe,-0.02363563651355856
AATSC6se,-0.012117977324263039
AATSC7dv,-0.061609755055843686
AATSC7pe,0.002170109125077457
AATSC7se,0.009816568475452191
AATSC8dv,1.229883248065066
AATSC8pe,0.03861445625081984
AATSC8se,0.019603758730158724
AETA_eta,0.6306545782003018
ATSC0are,10.55613333333333
ATSC1are,1.2033555555555568
ATSC2are,6.98112222222222
ATSC3are,-0.5390444444444379
ATSC4are,-6.632088888888883
ATSC5are,-2.4220555555555543
ATSC6are,-1.1164888888888909
ATSC7are,0.42804444444444306
ATSC8are,1.4091555555555604
BCUTZ-1h,9.014096943666981
BCUTZ-1l,5.690905143981014
BCUTc-1h,0.5027604875841837
BCUTc-1l,-0.3876177058485644
BCUTd-1h,4.022105893059057
BCUTd-1l,0.9727730246009735
BCUTi-1h,17.430700298046947
BCUTi-1l,10.95255235067883
BCUTm-1h,19.00560673076975
BCUTm-1l,11.702844630524979
BCUTp-1h,1.9933961569739376
BCUTp-1l,0.5269794422533041
BCUTs-1h,8.007931200505816
BCUTs-1l,1.2189645790932009
BCUTv-1h,20.89824154200254
BCUTv-1l,13.302786578654901
BalabanJ,1.532376396004618
Diameter,12
ETA_beta,33.25
GATS1are,0.43996196298428164
GATS2are,0.4118364047441613
GATS3are,0.6565527930235892
GATS4are,1.2144338862143897
GATS5are,1.0135529423652598
GATS6are,1.0573908865310657
GATS7are,1.0362462412094162
GATS8are,0.5019067226996897
HybRatio,0.06666666666666667
Lipinski,True
LogEE_Dt,202.9539777985725
MATS1are,0.10748181603292707
MATS2are,0.38971425097934487
MATS3are,-0.024781337046318658
MATS4are,-0.2840119090236962
MATS5are,-0.12412616517349558
MATS6are,-0.07123073048547218
MATS7are,0.03111927582127931
MATS8are,0.12586354671714256
MAXssssC,-4.458865538697113
MINssssC,-4.458865538697113
NsssssAs,0
RotRatio,0.11538461538461539
SM1_Dzpe,2.240068149806561
SM1_Dzse,1.9985415728862168
SMR_VSA1,18.09455619184213
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,6.176298517443475
SMR_VSA6,0.0
SMR_VSA7,70.40554987976853
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,177.3236781492255
SpAD_Dzi,172.32381793845502
SpAD_Dzm,176.87863381201498
SpAD_Dzp,272.78083104481584
SpAD_Dzv,227.35115240625606
SpAbs_Dt,405.907955597145
SpDiam_A,4.780055908289352
SpDiam_D,186.65140851697103
SpMAD_Dt,16.912831483214376
SpMax_Dt,202.9539777985725
SsssssAs,0
VE1_Dzpe,4.8270181646742945
VE1_Dzse,4.826395158861272
VE2_Dzpe,0.20112575686142894
VE2_Dzse,0.20109979828588634
VE3_Dzpe,2.4496976571646605
VE3_Dzse,2.4495685824440394
VMcGowan,207.86999999999986
VR1_Dzpe,137.2305120047188
VR1_Dzse,137.32476864546828
VR2_Dzpe,5.717938000196617
VR2_Dzse,5.721865360227845
VR3_Dzpe,5.797130818625485
VR3_Dzse,5.79781743185856
mZagreb1,8.590277777777779
mZagreb2,5.083333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,26
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.31988282828282816
AATSC1are,0.03438158730158734
AATSC2are,0.12466289682539679
AATSC3are,-0.007927124183006439
AATSC4are,-0.09085053272450525
AATSC5are,-0.03970582877959925
AATSC6are,-0.022785487528344712
AATSC7are,0.009954521963824257
AATSC8are,0.04026158730158744
AETA_beta,1.3854166666666667
BCUTdv-1h,7.014434907415763
BCUTdv-1l,2.777057383774046
BCUTpe-1h,4.0071561971359175
BCUTpe-1l,2.239306938302864
BCUTse-1h,4.030603047469525
BCUTse-1l,2.43506402954048
ETA_alpha,10.623809523809527
ETA_dBeta,2.75
ETA_eta_B,0.5718584038326746
ETA_eta_F,26.76904835422649
ETA_eta_L,4.304951244755654
ETA_eta_R,41.90475823103373
ETA_psi_1,0.4564238952536827
LabuteASA,132.85545058361222
LogEE_DzZ,88.74814859842228
LogEE_Dzi,86.25809131481654
LogEE_Dzm,88.52981268896075
LogEE_Dzp,134.25354757279362
LogEE_Dzv,112.90156235625471
PEOE_VSA1,0.0
PEOE_VSA2,10.114318268765572
PEOE_VSA3,4.681802935145185
PEOE_VSA4,13.171245143024459
PEOE_VSA5,5.098681808301038
PEOE_VSA6,23.4124863010397
PEOE_VSA7,18.19910120538483
PEOE_VSA8,17.696185628620217
PEOE_VSA9,22.370992386811302
SM1_Dzare,2.484831288517631
SpAD_Dzpe,175.76827547557693
SpAD_Dzse,177.76789626134234
SpAbs_DzZ,175.4248686254159
SpAbs_Dzi,170.31473561572062
SpAbs_Dzm,174.88772658704292
SpAbs_Dzp,278.73902495058354
SpAbs_Dzv,229.51839117750137
SpDiam_Dt,299.9262992352937
SpMAD_DzZ,7.388486589551062
SpMAD_Dzi,7.180159080768959
SpMAD_Dzm,7.3699430755006246
SpMAD_Dzp,11.36586796020066
SpMAD_Dzv,9.472964683594002
SpMax_DzZ,88.74814859842228
SpMax_Dzi,86.25809131481654
SpMax_Dzm,88.52981268896075
SpMax_Dzp,134.25354757279362
SpMax_Dzv,112.90156235625471
VE1_Dzare,4.827391607533894
VE2_Dzare,0.2011413169805789
VE3_Dzare,2.4497750192962866
VR1_Dzare,137.16479146166904
VR2_Dzare,5.71519964423621
VR3_Dzare,5.796651797713128
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4426587301587303
AETA_dBeta,0.11458333333333333
AETA_eta_B,0.02382743349302811
AETA_eta_F,1.115377014759437
AETA_eta_L,0.17937296853148557
AETA_eta_R,1.7460315929597388
BCUTare-1h,4.124534686318527
BCUTare-1l,2.1897025309436167
ETA_beta_s,15.25
ETA_dPsi_A,0.25757610474631726
ETA_dPsi_B,0.0
ETA_eta_BR,0.8298584038326746
ETA_eta_FL,7.037403913784767
ETA_eta_RL,11.342355158540421
LogEE_Dzpe,87.97747391069707
LogEE_Dzse,88.9672206962081
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.687386274683562
SlogP_VSA1,0.0
SlogP_VSA2,19.91718088791876
SlogP_VSA3,6.176298517443475
SlogP_VSA4,10.114318268765572
SlogP_VSA5,5.563451491696996
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,173.6648239786391
SpAbs_Dzpe,173.71487967158765
SpAbs_Dzse,175.93589981953005
SpDiam_DzZ,136.1243737913936
SpDiam_Dzi,132.22194964686773
SpDiam_Dzm,135.89083928690636
SpDiam_Dzp,195.99919845876315
SpDiam_Dzv,169.52110757039844
SpMAD_Dzpe,7.323678144815705
SpMAD_Dzse,7.406995677555931
SpMax_Dzpe,87.97747391069707
SpMax_Dzse,88.9672206962081
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6354166666666666
AETA_eta_BR,0.03457743349302811
AETA_eta_FL,0.2932251630743653
AETA_eta_RL,0.4725981316058509
DetourIndex,2390
EState_VSA1,16.663061057958142
EState_VSA2,11.374772549367124
EState_VSA3,11.257379486545457
EState_VSA4,12.13273413692322
EState_VSA5,41.21048184906631
EState_VSA6,6.06636706846161
EState_VSA7,0.0
EState_VSA8,10.312066903955905
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.1434334379202151
ETA_shape_x,0.04706409681757058
ETA_shape_y,0.31062303899596583
GhoseFilter,True
LogEE_Dzare,86.93594662634112
SlogP_VSA10,18.858631417708022
SlogP_VSA11,0.0
SpAbs_Dzare,171.38706196416467
SpDiam_Dzpe,135.01539007497215
SpDiam_Dzse,136.4018131704599
SpMAD_Dzare,7.236034332443296
SpMax_Dzare,86.93594662634112
TopoPSA(NO),73.85
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,39.478121667832795
VSA_EState9,36.105211665500555
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,23.28556341179003
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.057341269841269714
FilterItLogS,-4.573772824724438
SpDiam_Dzare,133.5203496708029
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7871572871572872
ETA_epsilon_2,0.9698412698412696
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.6420466058763934
ETA_epsilon_5,0.9698412698412696
AETA_beta_ns_d,0.020833333333333332
ETA_dEpsilon_A,0.3459808165690515
ETA_dEpsilon_B,0.14511068128089377
ETA_dEpsilon_C,-0.20087013528815773
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7083333333333334
MDEDescriptor,"0.0,0.0,0.0,0.0,9.28431215651338,14.289568323608561,1.8704662368942415,2.9398657698051562,1.2247498457305164,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.437216447852337,0.16666666666666669"
APolDescriptor,40.076137
BCUTDescriptor,"11.85000000000001,19.000414101708397,-0.1670192359415481,0.41675830951150894,3.614186035156248,9.649815439307334"
BPolDescriptor,16.683862999999995
TPSADescriptor,73.85
ALOGPDescriptor,"5.1147,26.16015609,78.25210000000001"
XLogPDescriptor,4.296
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,334.06776026000006
ChiPathDescriptor,"17.319626477379405,11.342355158540421,11.253628411570606,8.484731213561242,6.651789647661574,5.328749653874995,3.680327396464615,2.7025853424384203,11.7870416998846,6.745997264635697,4.941154806859644,3.320824339296121,2.167456928936455,1.4061873371429017,0.7339030057422418,0.4159180183133935"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.41773803375986773,0.0,0.0,0.025819888974716113,0.08137544453027167,0.09611144462941248"
AtomCountDescriptor,33
BondCountDescriptor,26
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.677029637748511,0.2886751345948129,0.7663460352255527,0.14433756729740646,0.6154784649708295,0.01349873117890097,0.07647586883287,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,2,1,0,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"48.50044912255473,2.0208520467731135,24.75431850532295,4.841113413394154,12.765992410881498"
FractionalPSADescriptor,0.22106293628132095
WienerNumbersDescriptor,"1422.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.661080750253014,5.873362723866336,7.637511100864907,1.0685193274202527,1.220110699231797,1.2873924535443153"
FractionalCSP3Descriptor,0.06666666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,7.7091412742382275,4.601177003168854"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,673.09
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.06666666666666667
AutocorrelationDescriptorMass,"31.494991693315757,30.236966863983447,47.71194037459041,42.64707984266607,40.145625642207406"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3862291630038879,-0.17153145224508562,0.017958763533389866,0.009427222165688105,-0.08002787494764334"
EccentricConnectivityIndexDescriptor,483
AutocorrelationDescriptorPolarizability,"1283.4927600461344,1519.0533629427355,2124.803612923802,1998.2243261870772,1773.5115838109227"
