DLiP-ID,C101PA
AATSC4c,0.0009048161274499155
AATSC4d,0.048925619834710714
AATSC4i,-0.1185977728463857
AATSC4m,2.552299074325067
AATSC4p,0.012657616425512436
AATSC4s,-0.049078574118791116
AATSC4v,2.873372027292543
AATSC5Z,0.42047043865225686
AATSC5c,-0.003463518506667152
AATSC5d,-0.012752701843610936
AATSC5i,0.4202754997208789
AATSC5m,2.1737037942784485
AATSC5p,0.05227375963642453
AATSC5s,-0.15224630449845564
AATSC5v,8.01590120014423
AATSC6Z,0.26798453745667844
AATSC6c,0.003996585236799184
AATSC6d,-0.11605971740869099
AATSC6i,-0.27009242426497343
AATSC6m,1.057764578645697
AATSC6p,-0.03715418591019282
AATSC6s,0.2676949987039984
AATSC6v,-5.977452425582676
AATSC7Z,-0.6287885194439102
AATSC7c,-0.0028152734202257874
AATSC7d,-0.07795246332244218
AATSC7i,0.014016191488109791
AATSC7m,-2.8636865710167196
AATSC7p,0.011874002487300741
AATSC7s,-0.23638701115447477
AATSC7v,-1.4471935798039657
AATSC8Z,-1.2138758929822095
AATSC8c,0.00141126591292089
AATSC8d,0.024056590558901785
AATSC8i,-0.16145240780667955
AATSC8m,-5.7523078076061065
AATSC8p,-0.029579227145678736
AATSC8s,0.032679268131570474
AATSC8v,-5.402942492723024
ATS0are,345.89319999999987
ATS1are,378.0040000000001
ATS2are,646.4436000000001
ATS3are,804.5409000000001
ATS4are,916.4017999999999
ATS5are,810.9786999999998
ATS6are,771.7570999999999
ATS7are,807.3249999999999
ATS8are,723.6149999999998
ATSC0dv,226.4040404040405
ATSC0pe,6.455974545454546
ATSC0se,4.082840545454545
ATSC1dv,101.46954392408944
ATSC1pe,-0.18180952066114492
ATSC1se,-0.41554288429752656
ATSC2dv,68.84226099377618
ATSC2pe,1.9632371900826588
ATSC2se,0.8551891900826348
ATSC3dv,-44.73084379144984
ATSC3pe,-1.2500276033057627
ATSC3se,-0.411108421487617
ATSC4dv,7.005815733088458
ATSC4pe,-0.14114512396694984
ATSC4se,-0.49904139669420977
ATSC5dv,-35.24905621875319
ATSC5pe,-2.0381507438016477
ATSC5se,-1.4141795619834738
ATSC6dv,-30.427201305989193
ATSC6pe,2.569299206611575
ATSC6se,1.9038452066115685
ATSC7dv,-114.76247321701868
ATSC7pe,-3.4023730247933783
ATSC7se,-2.069024024793397
ATSC8dv,18.93898581777369
ATSC8pe,-0.10175447933884288
ATSC8se,-0.013657388429752185
AXp-0dv,0.5984178082420033
AXp-1dv,0.3001760643746412
AXp-2dv,0.1675149870599133
AXp-3dv,0.08177630003551625
AXp-4dv,0.040325071397247544
AXp-5dv,0.022055316607026688
AXp-6dv,0.011927379550517347
AXp-7dv,0.006463778075122
BertzCT,1313.7449662500926
ECIndex,742
ETA_eta,28.129429210034335
GATS1dv,0.4675295304966413
GATS1pe,0.7914545370110088
GATS1se,0.8670311620912238
GATS2dv,0.8709502989203173
GATS2pe,0.7521093780362992
GATS2se,0.7754696233544711
GATS3dv,1.0605582225394836
GATS3pe,1.1183296881310216
GATS3se,1.145027547354175
GATS4dv,0.9964780940483622
GATS4pe,0.9838031354184674
GATS4se,0.9896582379388894
GATS5dv,1.1111516840436257
GATS5pe,1.1391176597129584
GATS5se,1.127693681238976
GATS6dv,0.9917325577044297
GATS6pe,0.7328819068555885
GATS6se,0.7397173883079127
GATS7dv,1.2357683424603803
GATS7pe,1.3208306162255663
GATS7se,1.3687125781886698
GATS8dv,0.8931335288326148
GATS8pe,0.9732305557708599
GATS8se,1.0086959639523516
LogEE_A,4.37577944380104
LogEE_D,187.24139609211198
MATS1dv,0.42499735899873753
MATS1pe,-0.026704810981430852
MATS1se,-0.09651351367923472
MATS2dv,0.1672374904573531
MATS2pe,0.16725289837236157
MATS2se,0.11520265102419874
MATS3dv,-0.08693118388308889
MATS3pe,-0.08519428656077684
MATS3se,-0.04430437668106706
MATS4dv,0.0113460833011114
MATS4pe,-0.00801632840353325
MATS4se,-0.04481728919300034
MATS5dv,-0.06586924075993404
MATS5pe,-0.1335653570786859
MATS5se,-0.1465417841086981
MATS6dv,-0.05960996119616739
MATS6pe,0.17651998331746044
MATS6se,0.20682842282797828
MATS7dv,-0.2161168880007396
MATS7pe,-0.2246948385010257
MATS7se,-0.21606085671329953
MATS8dv,0.03898999935640168
MATS8pe,-0.007346363426796105
MATS8se,-0.0015591429114983416
MAXaaCH,1.8749856701940035
MAXaaaC,0.7997960793081647
MAXaasC,0.7236101662887376
MAXaasN,1.8237971023941997
MAXsCH3,1.8647472165141994
MAXssNH,3.2203233260896953
MDEC-11,0.7662562293912851
MDEC-12,5.02470088236562
MDEC-13,5.0105022256917255
MDEC-14,1.3459729769320605
MDEC-22,5.4825823300383645
MDEC-23,15.85005656306584
MDEC-24,1.4849026681607627
MDEC-33,7.795396291123137
MDEC-34,1.2039104512604095
MDEN-22,2.0041451295984074
MDEN-23,2.26467826803617
MDEN-33,0.5313292845913056
MDEO-11,0.16666666666666669
MINaaCH,1.5289758624345566
MINaaaC,0.7604197110943145
MINaasC,0.36623917813988194
MINaasN,1.5975503240101605
MINsCH3,1.7286082266745355
MINssNH,3.2203233260896953
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1470588235294117
SM1_Dzi,2.054676382555577
SM1_Dzm,2.1572171748505564
SM1_Dzp,-5.557916301822589
SM1_Dzv,-2.9499727240824436
SddssSe,0
SpAD_Dt,671.020833037491
SpAbs_A,39.03139600096119
SpAbs_D,374.4827921842241
SpMAD_A,1.2590772903535867
SpMAD_D,12.080090070458839
SpMax_A,2.5096033925277337
SpMax_D,187.24139609211198
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,102.79
TpiPC10,9.331179843082442
VAdjMat,6.087462841250339
VE1_DzZ,5.470224221588759
VE1_Dzi,5.467751497614067
VE1_Dzm,5.470198967088391
VE1_Dzp,5.470320517603875
VE1_Dzv,5.473248046231354
VE2_DzZ,0.1764588458577019
VE2_Dzi,0.1763790805681957
VE2_Dzm,0.1764580311963997
VE2_Dzp,0.17646195218077018
VE2_Dzv,0.17655638858810818
VE3_DzZ,2.830721718234558
VE3_Dzi,2.830269582651102
VE3_Dzm,2.8307171015026578
VE3_Dzp,2.8307393217483527
VE3_Dzv,2.831274344429526
VR1_DzZ,205.08119909071536
VR1_Dzi,205.7631935869972
VR1_Dzm,205.07296349910132
VR1_Dzp,205.59729712428097
VR1_Dzv,205.27103210947396
VR2_DzZ,6.615522551313399
VR2_Dzi,6.637522373774103
VR2_Dzm,6.615256887067784
VR2_Dzp,6.632170874976805
VR2_Dzv,6.621646197079805
VR3_DzZ,6.454808105330776
VR3_Dzi,6.458128073352047
VR3_Dzm,6.454767946812997
VR3_Dzp,6.457321498703018
VR3_Dzv,6.455733325265588
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.058333333333333334
Xch-6dv,0.1702414081967166
Xch-7dv,0.2284679309579371
Xpc-4dv,2.344570446297349
Xpc-5dv,2.732165497739616
Xpc-6dv,3.295594326994157
Zagreb1,170.0
Zagreb2,202.0
fragCpx,226.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,1
nBondsM,22
nBondsO,34
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,3
AATS0are,6.2889672727272705
AATS1are,6.517310344827587
AATS2are,6.464436000000001
AATS3are,6.436327200000001
AATS4are,6.109345333333333
AATS5are,6.2382976923076905
AATS6are,6.2238475806451605
AATS7are,6.258333333333333
AATS8are,6.132330508474574
AATSC0dv,4.116437098255282
AATSC0pe,0.11738135537190084
AATSC0se,0.0742334644628099
AATSC1dv,1.7494748952429213
AATSC1pe,-0.0031346469079507745
AATSC1se,-0.007164532487888389
AATSC2dv,0.6884226099377618
AATSC2pe,0.01963237190082659
AATSC2se,0.008551891900826348
AATSC3dv,-0.35784675033159874
AATSC3pe,-0.010000220826446101
AATSC3se,-0.003288867371900936
AATSC4dv,0.046705438220589715
AATSC4pe,-0.0009409674931129989
AATSC4se,-0.003326942644628065
AATSC5dv,-0.27114658629810146
AATSC5pe,-0.01567808264462806
AATSC5se,-0.010878304322949799
AATSC6dv,-0.24538065569346124
AATSC6pe,0.02072015489202883
AATSC6se,0.015353590375899746
AATSC7dv,-0.8896315753257262
AATSC7pe,-0.026374984688320762
AATSC7se,-0.016038945928630984
AATSC8dv,0.16049987981164146
AATSC8pe,-0.0008623260960918889
AATSC8se,-0.0001157405799131541
AETA_eta,0.9074009422591721
ATSC0are,6.529119999999997
ATSC1are,-0.3539119999999921
ATSC2are,1.9698000000000093
ATSC3are,-1.442579999999986
ATSC4are,-0.3184000000000037
ATSC5are,-2.382259999999993
ATSC6are,2.7504440000000017
ATSC7are,-3.7606159999999926
ATSC8are,0.3288479999999979
BCUTZ-1h,17.00110373458876
BCUTZ-1l,5.693575024349744
BCUTc-1h,0.4700536380306877
BCUTc-1l,-0.4393535064914534
BCUTd-1h,4.0170598913666575
BCUTd-1l,0.9776004627554944
BCUTi-1h,14.564175860702951
BCUTi-1l,10.958707438216615
BCUTm-1h,35.45051769799719
BCUTm-1l,11.707909803230052
BCUTp-1h,2.207512898395607
BCUTp-1l,0.7461044699032595
BCUTs-1h,7.0082823992410805
BCUTs-1l,1.1830526042608969
BCUTv-1h,22.455865044921435
BCUTv-1l,14.702512004415448
BalabanJ,1.3672523586976826
Diameter,14
ETA_beta,41.0
GATS1are,0.8597971802505147
GATS2are,0.7969547197784693
GATS3are,1.1699746367044868
GATS4are,1.0123070184037053
GATS5are,1.189387991502212
GATS6are,0.7018905180720891
GATS7are,1.3486272020133345
GATS8are,0.8899243514219269
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,335.51041651874556
MATS1are,-0.05140144566136698
MATS2are,0.16593200921410628
MATS3are,-0.0972160413654511
MATS4are,-0.017880919123353232
MATS5are,-0.1543667800207728
MATS6are,0.18684830421251275
MATS7are,-0.2455711352912354
MATS8are,0.02347584516282296
MAXssCH2,0.4528168716792247
MAXssssC,-0.8677316271134261
MINssCH2,0.40346906225844426
MINssssC,-0.8677316271134261
NsssssAs,0
RotRatio,0.17647058823529413
SM1_Dzpe,1.8387693088328714
SM1_Dzse,1.6886147248843426
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,28.65323450621569
SMR_VSA4,14.09534396535438
SMR_VSA5,32.41410323920352
SMR_VSA6,5.316788604006331
SMR_VSA7,52.29654581624068
SMR_VSA8,0.0
SMR_VSA9,11.648808995999854
SpAD_DzZ,275.4665655778009
SpAD_Dzi,264.0276620427751
SpAD_Dzm,275.47989230241205
SpAD_Dzp,398.18660365382095
SpAD_Dzv,360.17034893137486
SpAbs_Dt,671.020833037491
SpDiam_A,4.891141839939679
SpDiam_D,279.3632808742386
SpMAD_Dt,21.645833323790033
SpMax_Dt,335.51041651874556
SsssssAs,0
VE1_Dzpe,5.470119473031102
VE1_Dzse,5.470583530158014
VE2_Dzpe,0.17645546687197103
VE2_Dzse,0.17647043645671012
VE3_Dzpe,2.83070256919124
VE3_Dzse,2.830787400509128
VMcGowan,318.450000000001
VR1_Dzpe,205.4176087930773
VR1_Dzse,205.36121364153865
VR2_Dzpe,6.626374477196042
VR2_Dzse,6.624555278759312
VR3_Dzpe,6.456447134585977
VR3_Dzse,6.456172557860922
mZagreb1,11.284722222222221
mZagreb2,6.513888888888887
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,49
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11871127272727268
AATSC1are,-0.006101931034482623
AATSC2are,0.019698000000000094
AATSC3are,-0.011540639999999889
AATSC4are,-0.002122666666666691
AATSC5are,-0.018325076923076868
AATSC6are,0.022181000000000013
AATSC7are,-0.02915206201550382
AATSC8are,0.002786847457627101
AETA_beta,1.3225806451612903
BCUTdv-1h,6.02239214273042
BCUTdv-1l,0.7739911874351333
BCUTpe-1h,3.4936374622167934
BCUTpe-1l,2.2383253562274863
BCUTse-1h,3.7057068927555576
BCUTse-1l,2.4335510168387158
ETA_alpha,14.680952380952382
ETA_dBeta,-3.0
ETA_eta_B,0.7773646523244313
ETA_eta_F,32.95124766484122
ETA_eta_L,6.838423819100695
ETA_eta_R,61.08067687487555
ETA_psi_1,0.5494564248797008
LabuteASA,183.5175623524666
LogEE_DzZ,137.80254275094975
LogEE_Dzi,132.0801109046958
LogEE_Dzm,137.80953380200765
LogEE_Dzp,198.52091941582393
LogEE_Dzv,179.79969323432465
PEOE_VSA1,14.990415646638391
PEOE_VSA2,9.13419929558271
PEOE_VSA3,19.746472746913447
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,38.46739722769209
PEOE_VSA8,38.72117378917667
PEOE_VSA9,22.831295817829286
SM1_Dzare,1.9877106123811386
SpAD_Dzpe,274.04990779733976
SpAD_Dzse,277.6004618568137
SpAbs_DzZ,273.45802667836995
SpAbs_Dzi,262.105545426836
SpAbs_Dzm,273.46185042916466
SpAbs_Dzp,402.59975513347047
SpAbs_Dzv,362.5493591927318
SpDiam_Dt,476.2630843961956
SpMAD_DzZ,8.886018244445191
SpMAD_Dzi,8.517021356218551
SpMAD_Dzm,8.886448138787486
SpMAD_Dzp,12.844729150123257
SpMAD_Dzv,11.618398352624995
SpMax_DzZ,137.80254275094975
SpMax_Dzi,132.0801109046958
SpMax_Dzm,137.80953380200765
SpMax_Dzp,198.52091941582393
SpMax_Dzv,179.79969323432465
VE1_Dzare,5.469555820907372
VE2_Dzare,0.1764372845453991
VE3_Dzare,2.8305995218687037
VR1_Dzare,205.51180111923856
VR2_Dzare,6.629412939330276
VR3_Dzare,6.45690557014955
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47357910906298006
AETA_dBeta,-0.0967741935483871
AETA_eta_B,0.02507627910723972
AETA_eta_F,1.062943473059394
AETA_eta_L,0.22059431674518373
AETA_eta_R,1.970344415318566
BCUTare-1h,3.5472863666430205
BCUTare-1l,2.189580710104532
ETA_beta_s,22.0
ETA_dPsi_A,0.16454357512029916
ETA_dPsi_B,0.0
ETA_eta_BR,1.1213646523244312
ETA_eta_FL,7.798425090947969
ETA_eta_RL,14.636848910048665
LogEE_Dzpe,137.08426903766446
LogEE_Dzse,138.854702371145
PEOE_VSA10,5.022633313741326
PEOE_VSA11,17.466671773834882
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,11.006532002209806
SlogP_VSA2,39.36081271204008
SlogP_VSA3,20.640100371266954
SlogP_VSA4,0.0
SlogP_VSA5,20.268296022307258
SlogP_VSA6,41.58416910429588
SlogP_VSA7,5.022633313741326
SlogP_VSA8,22.682210431232377
SlogP_VSA9,0.0
SpAD_Dzare,270.0273938192053
SpAbs_Dzpe,272.32976876649616
SpAbs_Dzse,276.0207900174056
SpDiam_DzZ,205.41369190685327
SpDiam_Dzi,195.9036663022055
SpDiam_Dzm,205.437112202939
SpDiam_Dzp,297.17647233746504
SpDiam_Dzv,269.0469130033568
SpMAD_Dzpe,8.8403196063658
SpMAD_Dzse,8.954853608284314
SpMax_Dzpe,137.08426903766446
SpMax_Dzse,138.854702371145
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.7096774193548387
AETA_eta_BR,0.0361730533007881
AETA_eta_FL,0.251562099707999
AETA_eta_RL,0.47215641645318274
DetourIndex,5104
EState_VSA1,5.601050810983688
EState_VSA2,5.689743398203474
EState_VSA3,35.45488311641479
EState_VSA4,16.720787709916088
EState_VSA5,6.196843571613076
EState_VSA6,36.226189249254226
EState_VSA7,36.01071640746645
EState_VSA8,20.268724166847957
EState_VSA9,11.600939890232516
ETA_beta_ns,19.0
ETA_shape_p,0.23029516704508596
ETA_shape_x,0.03405773597145637
ETA_shape_y,0.35420045410314627
GhoseFilter,True
LogEE_Dzare,135.07781660677625
SlogP_VSA10,11.50524905251859
SlogP_VSA11,0.0
SpAbs_Dzare,268.16792260117137
SpDiam_Dzpe,203.8532158972851
SpDiam_Dzse,206.60085456509103
SpMAD_Dzare,8.710561090942107
SpMax_Dzare,135.07781660677625
TopoPSA(NO),102.79
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.08740505007111
VSA_EState9,60.78279126128682
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6129032258064516
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.026420890937019933
FilterItLogS,-4.944747520117753
SpDiam_Dzare,200.7026592278244
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6167099567099564
ETA_epsilon_2,0.8619047619047616
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5679853479853473
ETA_epsilon_5,0.8278499278499276
AETA_beta_ns_d,0.04838709677419355
ETA_dEpsilon_A,0.17418122107777312
ETA_dEpsilon_B,0.04872460872460915
ETA_dEpsilon_C,-0.12545661235316397
ETA_dEpsilon_D,0.034054834054834004
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6774193548387096
MDEDescriptor,"0.7662562293912851,5.02470088236562,5.0105022256917255,1.3459729769320605,5.4825823300383645,15.85005656306584,1.4849026681607627,7.795396291123137,1.2039104512604095,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,2.0041451295984074,2.26467826803617,0.5313292845913056"
APolDescriptor,64.44703199999998
BCUTDescriptor,"11.98827447716466,34.96885403596455,-0.3898542924217773,0.28615987731052744,5.325841568849449,10.745270963104328"
BPolDescriptor,38.17496799999999
TPSADescriptor,102.79
ALOGPDescriptor,"3.094499999999999,9.575930249999995,114.25849999999998"
XLogPDescriptor,1.8250000000000002
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,441.16800088
ChiPathDescriptor,"22.33613433532446,14.636848910048666,14.6064507235416,11.593784557660562,9.397027204242672,7.460214067060744,5.5703003002247655,4.06150599683743,18.5509520555021,10.205986188737802,8.543264340055584,5.397235802344072,3.508281211560536,2.381974193558882,1.467067684713635,0.9178564866673243"
ChiChainDescriptor,"0.0,0.0,0.18200116010771633,0.5863580987375605,0.9692637551202969,0.0,0.0,0.058333333333333334,0.1702414081967166,0.2284679309579371"
AtomCountDescriptor,55
BondCountDescriptor,34
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"3.498753404547685,0.35355339059327373,0.6614746192925723,0.0,1.7861704639806595,0.15811388300841897,0.18207323856242877,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,6,7,0,3,1,1,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"62.99219440339674,2.032006271077314,29.943287100326696,4.924201795027866,22.450545979185552"
FractionalPSADescriptor,0.23299513970860145
WienerNumbersDescriptor,"2808.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.026556992150113,9.08421303029838,12.296367218449092,2.344570446297348,2.7321654977396177,3.05730203156293"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,2,0,0,6,0,0,0,0,5,2,1,0,0,0,0,1,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.134948096885815,9.700115340253749,5.3994490358126725"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,2434.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"42.78175008786603,39.44104745777078,61.10557254040013,62.92001486029097,54.33069614032188"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6978723208791512,-0.48749133525986593,0.13513567722101466,0.13435771766495921,-0.12728307902110836"
EccentricConnectivityIndexDescriptor,742
AutocorrelationDescriptorPolarizability,"2213.163585770812,2634.1876491269377,3823.2176664300487,3740.2681626720628,3365.140939749996"
