DLiP-ID,J100HQ
GATS2pe,0.7537304632086039
GATS2se,0.6559051117335224
GATS3dv,0.8340360565140494
GATS3pe,0.7491598435077167
GATS3se,0.6508950590242476
GATS4dv,0.9360514500667392
GATS4pe,0.7289640149674751
GATS4se,0.675197856239589
GATS5dv,1.261483623159997
GATS5pe,1.1613638180646433
GATS5se,1.1358453485326694
GATS6dv,1.4196269157679935
GATS6pe,1.203723307580328
GATS6se,1.1867444075367801
GATS7dv,1.4210604535994666
GATS7pe,1.319550693153553
GATS7se,1.307837774988831
GATS8dv,1.4685802693847834
GATS8pe,1.2535919616715463
GATS8se,1.1590819312250682
MATS1dv,0.50536544917688
MATS1pe,0.213525841709234
MATS1se,0.19929102395375084
MATS2dv,0.26795089592686966
MATS2pe,0.1909873120845979
MATS2se,0.24383526984580658
MATS3dv,0.09347408658009487
MATS3pe,0.05645393939811269
MATS3se,0.08076933202821632
MATS4dv,0.07841416225107521
MATS4pe,0.16242213594001315
MATS4se,0.12857445918374574
MATS5dv,-0.061792040423274484
MATS5pe,-0.02575766586945665
MATS5se,-0.04735654366257661
MATS6dv,-0.15238928056814463
MATS6pe,-0.07905236568453507
MATS6se,-0.09309490577623762
MATS7dv,-0.1971666823117118
MATS7pe,-0.19538220479005122
MATS7se,-0.19852559718179666
MATS8dv,-0.35434551674660497
MATS8pe,-0.2620429433978871
MATS8se,-0.21740127271957738
MAXaaCH,2.1641709300652616
MAXaaaC,0.6016850306212682
MAXaasC,1.357061149437558
MAXaasN,1.8288030395430286
MAXsCH3,2.1124976129535633
MDEC-11,0.5129927840030091
MDEC-12,3.441916734106454
MDEC-13,2.777379453074434
MDEC-22,11.356391853902752
MDEC-23,11.952992663731827
MDEC-33,3.8326851344863173
MDEN-22,4.023580535599607
MDEN-23,4.837970321995926
MDEN-33,0.6850067105944414
MINaaCH,1.9924722064751827
MINaaaC,0.6016850306212682
MINaasC,0.7367723732509297
MINaasN,1.7851303854875282
MINsCH3,1.962098326857526
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,141.72
TpiPC10,8.882890978675016
VAdjMat,6.087462841250339
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0423606797749979
Xch-6dv,0.13371227249903983
Xch-7dv,0.1827232536815831
Xpc-4dv,1.8518247635544227
Xpc-5dv,2.3879810373988386
Xpc-6dv,2.997776336902859
Zagreb1,160.0
Zagreb2,184.0
fragCpx,164.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,0
nBondsM,21
nBondsO,34
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,12
naHRing,3
AATS0are,6.130693103448276
AATS1are,6.45631
AATS2are,6.282108653846152
AATS3are,5.969062992125985
AATS4are,5.916015555555556
AATS5are,6.27237435897436
AATS6are,6.4017284403669725
AATS7are,6.361925471698113
AATS8are,6.252163157894737
AATSC0dv,3.6292773153653064
AATSC0pe,0.0938133174791914
AATSC0se,0.05205980648038048
AATSC1dv,1.8341113606670492
AATSC1pe,0.020031567578279938
AATSC1se,0.01037505214030914
AATSC2dv,0.972468108219198
AATSC2pe,0.01791715334308979
AATSC2se,0.012694016961264045
AATSC3dv,0.33924338199963094
AATSC3pe,0.005296131339706177
AATSC3se,0.004204835794938538
AATSC4dv,0.28458674026120184
AATSC4pe,0.015237359404588837
AATSC4se,0.006693561463425382
AATSC5dv,-0.22426045057832614
AATSC5pe,-0.0024164120857342692
AATSC5se,-0.002465372498653427
AATSC6dv,-0.5530629590708064
AATSC6pe,-0.007416164679444424
AATSC6se,-0.004846502779020185
AATSC7dv,-0.7155725674597337
AATSC7pe,-0.018329452807753468
AATSC7se,-0.010335204170686303
AATSC8dv,-1.2860181457298507
AATSC8pe,-0.02458311784216776
AATSC8se,-0.011317868186369618
ATSC0are,5.275862068965513
ATSC1are,1.4273978596908499
ATSC2are,1.9043818073721805
ATSC3are,0.4547985731272261
ATSC4are,1.750790011890599
ATSC5are,-0.19455624256836263
ATSC6are,-0.51777181926277
ATSC7are,-1.511089298454209
ATSC8are,-2.351522354340062
BalabanJ,2.8899942773869032e-06
Diameter,100000000
GATS1are,0.6522867647058823
GATS2are,0.8378129524886878
GATS3are,0.8031864983788791
GATS4are,0.7896946405228757
GATS5are,1.2764833333333334
GATS6are,1.3151742579600647
GATS7are,1.414590066592675
GATS8are,1.3672817647058826
HybRatio,0.4
Lipinski,True
MATS1are,0.2615341176470601
MATS2are,0.2013053167420821
MATS3are,0.039368596572486994
MATS4are,0.14257220043572935
MATS5are,-0.018280744092508027
MATS6are,-0.05222115488397073
MATS7are,-0.15671798002219642
MATS8are,-0.2721197523219805
MAXssCH2,1.0703696897133321
MAXsssNH,1.346113994841382
MINssCH2,0.7547108559733523
MINsssNH,1.346113994841382
NsssssAs,0
RotRatio,0.29411764705882354
SMR_VSA1,17.306942892030456
SMR_VSA2,0.0
SMR_VSA3,39.78929167856704
SMR_VSA4,0.0
SMR_VSA5,41.648969793765886
SMR_VSA6,26.392953978013743
SMR_VSA7,47.655581897315116
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,356.1400000000012
mZagreb2,6.833333333333335
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,51
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.09096313912009506
AATSC1are,0.02378996432818083
AATSC2are,0.018311363532424813
AATSC3are,0.003581091126986032
AATSC4are,0.012968814902893326
AATSC5are,-0.0016628738681056636
AATSC6are,-0.004750200176722661
AATSC7are,-0.01425555941937933
AATSC8are,-0.024752866887790125
LabuteASA,201.3532698824011
PEOE_VSA1,17.306942892030456
PEOE_VSA2,0.0
PEOE_VSA3,9.665781456092393
PEOE_VSA4,9.499376414562832
PEOE_VSA5,10.197363616602075
PEOE_VSA6,42.093720291699164
PEOE_VSA7,53.5838541464021
PEOE_VSA8,11.44678160159525
PEOE_VSA9,27.18485677717953
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.025959978669241
PEOE_VSA11,0.0
PEOE_VSA12,10.312872963641414
PEOE_VSA13,5.777653723919194
SlogP_VSA1,17.306942892030456
SlogP_VSA2,66.18224565658078
SlogP_VSA3,12.965578028838586
SlogP_VSA4,6.923737199690624
SlogP_VSA5,17.678201109471466
SlogP_VSA6,51.73703535308031
SlogP_VSA7,0.0
SlogP_VSA8,5.777653723919194
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,5.777653723919194
EState_VSA4,52.71677060158308
EState_VSA5,22.225246171938586
EState_VSA6,16.277282843006738
EState_VSA7,23.73827427175903
EState_VSA8,68.95290308900705
EState_VSA9,0.0
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),91.12
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.613933425030557
VSA_EState9,56.07362153150733
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-6.647057767016531
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.78125
MDEDescriptor,"0.5129927840030091,3.441916734106454,2.777379453074434,0.0,11.356391853902752,11.952992663731827,0.0,3.8326851344863173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023580535599607,4.837970321995926,0.6850067105944414"
APolDescriptor,70.41661799999997
BCUTDescriptor,"11.98828421954042,34.968854651619054,-0.35855706878909777,0.23233515754634115,2.342994795016132,12.36458227261794"
BPolDescriptor,40.90338199999999
TPSADescriptor,141.71999999999997
XLogPDescriptor,3.912000000000001
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,491.14411172000007
ChiPathDescriptor,"21.63118126525103,15.080520035918413,13.544475327568783,10.599108990624323,9.018368845594559,7.0015813738359975,5.036762641300258,3.6695697040069195,20.843330608781063,12.883762349989409,10.495284561019721,6.876482246319817,4.8881820194103955,3.534945968166924,2.4599034290438695,1.581686725438079"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5159226138816979,0.7041827172267776,0.0,0.0,0.0423606797749979,0.13371227249903983,0.18272325368158307"
AtomCountDescriptor,58
BondCountDescriptor,34
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.90792114567716,0.0,0.21941609682128765,0.0,1.3927957392163517,0.0,0.08408517252140153,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,7,1,4,2,0,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,19
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"64.64548504694562,2.0201714077170507,35.903148659476535,0.0,28.631499600323977"
FractionalPSADescriptor,0.2885507463454925
WienerNumbersDescriptor,"3.1000003127E10,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6327640829392616,5.821128730273965,7.553410663157538,1.9713979194234728,2.4534130939472187,2.907857904763749"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,5,0,0,6,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,3
KappaShapeIndicesDescriptor,"26.602076124567475,13.185255198487713,7.758620689655173"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,2608.12
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"55.208278696237116,44.27942715466362,64.25471013813694,61.84925477393266,58.59432560372834"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.42308122403533327,-0.3235082035528475,0.17913780012786518,-0.0537611148770519,-0.014430027955189393"
EccentricConnectivityIndexDescriptor,-719476804
AutocorrelationDescriptorPolarizability,"2413.840157227661,2785.469918779165,3774.2765200510994,3573.8359792691713,3403.0637283748083"
