DLiP-ID,T003QQ
AATS1p,1.6947424775806461
AATS1s,3.080421146953405
AATS1v,246.63311133551457
AATS2Z,18.62162162162162
AATS2d,3.2072072072072073
AATS2i,157.0556441482692
AATS2m,68.55356845945946
AATS2p,1.3886402013962158
AATS2s,2.9136636636636633
AATS2v,197.9826924906109
AATS3Z,17.428571428571427
AATS3d,2.85
AATS3i,156.52306558858763
AATS3m,62.93140827857144
AATS3p,1.3264660767355716
AATS3s,3.319246031746031
AATS3v,184.9407288471951
AATS4Z,15.049079754601227
AATS4d,2.374233128834356
AATS4i,161.1050038348842
AATS4m,52.83798738650305
AATS4p,1.1421300453497978
AATS4s,3.379771642808453
AATS4v,158.65882876718953
AATS5Z,14.23225806451613
AATS5d,2.3483870967741933
AATS5i,165.59793770473036
AATS5m,48.969729819354825
AATS5p,1.096682566510761
AATS5s,3.7028673835125456
AATS5v,151.34974623519267
AATS6Z,14.547445255474452
AATS6d,2.4452554744525545
AATS6i,158.67584021298703
AATS6m,50.34837105839416
AATS6p,1.228064439298022
AATS6s,3.122566909975669
AATS6v,163.90355498857014
AATS7Z,11.687898089171975
AATS7d,2.1082802547770703
AATS7i,162.33906989505934
AATS7m,39.37659733757961
AATS7p,1.0634755284672353
AATS7s,2.546974522292993
AATS7v,135.85183974758314
AATS8Z,10.635135135135135
AATS8d,2.0
AATS8i,168.6657246343753
AATS8m,35.62081614864866
AATS8p,0.9363487604408244
AATS8s,2.8124999999999996
AATS8v,120.76258546775257
AMID_C,1.5303360077609995
AMID_N,0.07353121279832435
AMID_O,0.3695716044925414
AMID_X,0.0
AMID_h,0.44310281729086576
ATS0dv,432.0
ATS0pe,379.8406999999999
ATS0se,472.0161839999999
ATS1dv,389.0
ATS1pe,399.6615000000001
ATS1se,480.5335239999997
ATS2dv,543.0
ATS2pe,701.5647000000002
ATS2se,862.3658120000001
ATS3dv,582.0
ATS3pe,880.4958999999996
ATS3se,1083.9597559999997
ATS4dv,501.0
ATS4pe,1024.0234999999998
ATS4se,1274.6677199999997
ATS5dv,456.0
ATS5pe,989.8438000000003
ATS5se,1233.7149439999998
ATS6dv,399.0
ATS6pe,849.1137999999999
ATS6se,1055.525412
ATS7dv,336.0
ATS7pe,932.3651
ATS7se,1179.0966560000002
ATS8dv,324.0
ATS8pe,884.0725999999997
ATS8se,1128.4495680000002
ATSC0Z,469.44262295081955
ATSC0c,1.4371734364877091
ATSC0d,37.21311475409835
ATSC0i,81.04594719184861
ATSC0m,2224.069936688524
ATSC0p,13.750434787829017
ATSC0s,110.70081967213115
ATSC0v,3024.27471409909
ATSC1Z,24.041924213920996
ATSC1c,-0.6304244744176338
ATSC1d,18.02929320075249
ATSC1i,-17.902485537999837
ATSC1m,109.13478338215526
ATSC1p,-1.8979489705821266
ATSC1s,-2.8111245483591616
ATSC1v,-159.76509802731346
ATSC2Z,104.63719430260677
ATSC2c,-0.3555488423329517
ATSC2d,-3.453372749260948
ATSC2i,15.968869954725498
ATSC2m,503.85468066514346
ATSC2p,3.4792315176737114
ATSC2s,10.336532144883394
ATSC2v,823.1951276662284
ATSC3Z,13.08250470303678
ATSC3c,0.5550294120355196
ATSC3d,-13.489115829078205
ATSC3i,-12.49682565898411
ATSC3m,41.515808993550266
ATSC3p,-3.8880265731093298
ATSC3s,29.12027270148407
ATSC3v,-580.0930003926424
ATSC4Z,-71.37946788497715
ATSC4c,-0.3348616815810687
ATSC4d,-4.0448804084923395
ATSC4i,-36.7645061064023
ATSC4m,-332.75048042999197
ATSC4p,-4.186308664747272
ATSC4s,-55.80562834064917
ATSC4v,-596.1807725999521
ATSC5Z,-180.22305831765647
ATSC5c,-0.05050309332778452
ATSC5d,-6.000537489922063
ATSC5i,33.51740294847162
ATSC5m,-831.5782387003499
ATSC5p,3.4459593856994157
ATSC5s,-40.84919115231868
ATSC5v,-6.237061184563913
ATSC6Z,-154.8957269551196
ATSC6c,0.18487516610223123
ATSC6d,-17.38027411986025
ATSC6i,-15.96807094583752
ATSC6m,-751.6802931037353
ATSC6p,-4.286603212205575
ATSC6s,14.1169432500224
ATSC6v,-1219.0597986464597
ATSC7Z,-24.844127922601462
ATSC7c,-0.015806736534576593
ATSC7d,0.7137866165009394
ATSC7i,-33.838759466976114
ATSC7m,-135.61490239505486
ATSC7p,-5.475231719588615
ATSC7s,11.985413120726214
ATSC7v,-843.5924982349554
ATSC8Z,88.5326525127654
ATSC8c,-0.21893151761240812
ATSC8d,16.450147809728566
ATSC8i,24.87214811178699
ATSC8m,444.3782072147271
ATSC8p,5.892658461817364
ATSC8s,-16.38238488757503
ATSC8v,1204.3981155562553
AXp-0d,0.7437063436314041
AXp-1d,0.45950804024586794
AXp-2d,0.2913026538989612
AXp-3d,0.19633154496076854
AXp-4d,0.12183561976816779
AXp-5d,0.07833923952304846
AXp-6d,0.05284070285210818
AXp-7d,0.03579353990474743
GATS1Z,0.8390183346926271
GATS1c,1.459546972314102
GATS1d,0.8711809009521105
GATS1i,1.502483787785755
GATS1m,0.8502580493414479
GATS1p,1.3707954399868862
GATS1s,0.5677416170154493
GATS1v,1.178115392929175
GATS2Z,0.8463170531895217
GATS2c,1.3426939470130956
GATS2d,1.5469698773663536
GATS2i,1.0144571525133115
GATS2m,0.84616609872605
GATS2p,0.9212405484676782
GATS2s,0.6045126426637663
GATS2v,0.8707208212992201
GATS3Z,0.9480848282880692
GATS3c,0.9907322784255731
GATS3d,1.4395846444304599
GATS3i,1.175363982636772
GATS3m,0.9544168098819318
GATS3p,1.1868366648104651
GATS3s,0.7974222583039363
GATS3v,1.1074306149308533
GATS4Z,1.0844344542071118
GATS4c,1.2653063300034724
GATS4d,1.0435663900975654
GATS4i,1.1570365182440376
GATS4m,1.0792855957025775
GATS4p,1.0966948976538342
GATS4s,1.7062006624734198
GATS4v,1.0386300593354756
GATS5Z,1.2273993033808113
GATS5c,1.1710839630936163
GATS5d,1.0870257211880066
GATS5i,0.8187184763233921
GATS5m,1.2147618456276732
GATS5p,0.811326526271253
GATS5s,1.9303457810696798
GATS5v,0.9093543643602683
GATS6Z,1.1167149104338068
GATS6c,0.9178021601891938
GATS6d,1.2474999196115635
GATS6i,1.1337293882271275
GATS6m,1.1213481403519014
GATS6p,1.1703944006524827
GATS6s,0.9409471909299637
GATS6v,1.1853980228083805
GATS7Z,0.9781216107647673
GATS7c,0.9755107271529029
GATS7d,0.7496843345772892
GATS7i,1.1128743985052156
GATS7m,0.9835153379246723
GATS7p,1.1390161401497663
GATS7s,0.6483615112848968
GATS7v,1.104127963141354
GATS8Z,0.9559928345722453
GATS8c,1.0285721435294215
GATS8d,0.6264138587927136
GATS8i,0.7256947876082637
GATS8m,0.946700096057985
GATS8p,0.7094566294497004
GATS8s,1.2572820265750924
GATS8v,0.7619085757298109
MATS1Z,0.05038773661846809
MATS1c,-0.4315807139111306
MATS1d,0.47667329828051747
MATS1i,-0.21733024761328779
MATS1m,0.04827840310650498
MATS1p,-0.13580202511591064
MATS1s,-0.024984312112853523
MATS1v,-0.05197551693128623
MATS2Z,0.12249276095483663
MATS2c,-0.1359555507959101
MATS2d,-0.050998134698575184
MATS2i,0.10828037174593437
MATS2m,0.12449838389984942
MATS2p,0.13905088404975888
MATS2s,0.05131341033380943
MATS2v,0.14958512515127861
MATS3Z,0.012142557819328284
MATS3c,0.16827074427877836
MATS3d,-0.15793895531781
MATS3i,-0.06718467306959758
MATS3m,0.008133301369294486
MATS3p,-0.12320110216732727
MATS3s,0.1146163041747248
MATS3v,-0.08357534655684573
MATS4Z,-0.05690271887375024
MATS4c,-0.08719638955412105
MATS4d,-0.04067727899245966
MATS4i,-0.16976167997247502
MATS4m,-0.0559902597298093
MATS4p,-0.11393497107898339
MATS4s,-0.18865546761390378
MATS4v,-0.07377325705261757
MATS5Z,-0.15108660878028557
MATS5c,-0.013829514530355315
MATS5d,-0.06345886030979112
MATS5i,0.16275607019335767
MATS5m,-0.147147474630485
MATS5p,0.09862610013200256
MATS5s,-0.14522144768048173
MATS5v,-0.0008116277790393218
MATS6Z,-0.14691501585977743
MATS6c,0.05727678908296314
MATS6d,-0.20795523971831897
MATS6i,-0.08772642249773141
MATS6m,-0.1504852702792554
MATS6p,-0.13880532335819926
MATS6s,0.05678048530467133
MATS6v,-0.17947875121988033
MATS7Z,-0.020562287192727888
MATS7c,-0.004273298355604203
MATS7d,0.007452509890849902
MATS7i,-0.16222333062561095
MATS7m,-0.023691314536386295
MATS7p,-0.1547092410796903
MATS7s,0.04206611010067118
MATS7v,-0.10837813001566574
MATS8Z,0.07773007327763581
MATS8c,-0.06278663755788484
MATS8d,0.18219728539111804
MATS8i,0.12648822919059818
MATS8m,0.08235167414567585
MATS8p,0.17662938590535032
MATS8s,-0.06099502421602679
MATS8v,0.1641409522413628
MAXssO,5.346868858654573
MINssO,5.212005975308133
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.65745924777356
SpAD_D,391.8419165215132
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.158910023282032
SssNH2,0
SsssAs,0
SsssCH,-0.7140170849739766
SsssNH,0
SssssB,0
SssssC,-0.7433906238050532
SssssN,0
TMPC10,578
TMWC10,137.04024607913257
TSRW10,78.94385993652298
VE1_Dt,5.410648916467514
VE2_Dt,0.18035496388225045
VE3_Dt,2.7869813219244004
VR1_Dt,180.38968195041753
VR2_Dt,6.01298939834725
VR3_Dt,6.293731699264115
Xc-3dv,1.4947683523970077
Xc-4dv,0.1767766952966369
Xc-5dv,0.21828190141304288
Xc-6dv,0.03608439182435161
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2041241452319315
Xch-7d,0.40710027334966825
Xp-0dv,18.396338859353634
Xp-1dv,10.1538242673712
Xp-2dv,7.8634236335970655
Xp-3dv,5.534641410775241
Xp-4dv,3.206469034254669
Xp-5dv,1.8090105524413858
Xp-6dv,1.061850105884546
Xp-7dv,0.5915807574799412
Xpc-4d,6.005759661397221
Xpc-5d,8.217352595283115
Xpc-6d,11.026147988453404
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,62
nFRing,0
nHBAcc,6
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,5.701279344438083
AATS0dv,7.081967213114754
AATS0pe,6.226896721311474
AATS0se,7.737970229508195
AATS1dv,6.274193548387097
AATS1pe,6.446153225806453
AATS1se,7.750540709677415
AATS2dv,4.891891891891892
AATS2pe,6.3204027027027045
AATS2se,7.76906136936937
AATS3dv,4.1571428571428575
AATS3pe,6.289256428571425
AATS3se,7.742569685714284
AATS4dv,3.0736196319018405
AATS4pe,6.282352760736195
AATS4se,7.820047361963188
AATS5dv,2.9419354838709677
AATS5pe,6.386089032258067
AATS5se,7.959451251612903
AATS6dv,2.9124087591240877
AATS6pe,6.1979109489051085
AATS6se,7.704565051094891
AATS7dv,2.140127388535032
AATS7pe,5.938631210191082
AATS7se,7.510169783439491
AATS8dv,2.189189189189189
AATS8pe,5.9734635135135115
AATS8se,7.6246592432432445
AATSC0Z,7.695780704111796
AATSC0c,0.023560220270290314
AATSC0d,0.6100510615425959
AATSC0i,1.3286220851122723
AATSC0m,36.460162896533184
AATSC0p,0.22541696373490192
AATSC0s,1.8147675356087074
AATSC0v,49.57827400162443
AATSC1Z,0.3877729711922741
AATSC1c,-0.010168136684155385
AATSC1d,0.29079505162504016
AATSC1i,-0.28874976674193287
AATSC1m,1.7602384416476655
AATSC1p,-0.030612080170679463
AATSC1s,-0.04534071852192196
AATSC1v,-2.5768564197953783
AATSC2Z,0.9426774261496106
AATSC2c,-0.0032031427237202855
AATSC2d,-0.031111466209558087
AATSC2i,0.1438636932858153
AATSC2m,4.539231357343635
AATSC2p,0.03134442808715055
AATSC2s,0.09312191121516572
AATSC2v,7.416172321317372
AATSC3Z,0.09344646216454842
AATSC3c,0.0039644958002537116
AATSC3d,-0.09635082735055861
AATSC3i,-0.08926304042131507
AATSC3m,0.29654149281107334
AATSC3p,-0.027771618379352356
AATSC3s,0.20800194786774334
AATSC3v,-4.1435214313760165
AATSC4Z,-0.4379108459201052
AATSC4c,-0.002054366144669133
AATSC4d,-0.024815217230014352
AATSC4i,-0.22554911721719204
AATSC4m,-2.041413990368049
