DLiP-ID,T002NU
AATSC6c,0.0023497537830588053
AATSC6d,-0.04044117647058824
AATSC6i,0.14356764134712982
AATSC6m,19.265764316101443
AATSC6p,-0.02293079531533934
AATSC6s,0.2713509272021565
AATSC6v,-1.4753164522071898
AATSC7Z,3.418934240362812
AATSC7c,-0.0009267427053094872
AATSC7d,-0.05555555555555555
AATSC7i,0.18675063954876367
AATSC7m,16.91530489838435
AATSC7p,0.09194088927413248
AATSC7s,0.40531207910690564
AATSC7v,7.506414601716074
AATSC8Z,-16.63265306122449
AATSC8c,0.0040730653010997726
AATSC8d,-0.046875
AATSC8i,-0.1729582024155137
AATSC8m,-88.85492092936859
AATSC8p,-0.06856016354990477
AATSC8s,0.23368169284174584
AATSC8v,-4.179183910086722
ATS0are,186.00010000000003
ATS1are,191.70399999999998
ATS2are,286.67
ATS3are,381.124
ATS4are,361.95019999999994
ATS5are,280.00999999999993
ATS6are,226.009
ATS7are,225.00400000000002
ATS8are,198.41199999999998
ATSC0dv,110.10895551636293
ATSC0pe,4.0304964285714275
ATSC0se,3.0684328571428563
ATSC1dv,4.395089723132044
ATSC1pe,-0.8754355867346941
ATSC1se,-0.6037495306122448
ATSC2dv,-13.67758461409256
ATSC2pe,0.37575561224489784
ATSC2se,0.17506579591836705
ATSC3dv,-50.541194255479965
ATSC3pe,-0.7076997448979596
ATSC3se,-0.4583819183673466
ATSC4dv,-16.840877914951985
ATSC4pe,-1.1021321428571422
ATSC4se,-0.8832212857142854
ATSC5dv,26.577363455670337
ATSC5pe,-0.713572959183673
ATSC5se,-0.6964793469387754
ATSC6dv,-13.506788723719948
ATSC6pe,1.6479043367346937
ATSC6se,1.5421902448979585
ATSC7dv,-0.7801013409478983
ATSC7pe,0.690051020408164
ATSC7se,0.5679043265306116
ATSC8dv,9.704991461605227
ATSC8pe,-0.21464591836734656
ATSC8se,-0.4445086938775511
AXp-0dv,0.6681420589920737
AXp-1dv,0.3420683248140496
AXp-2dv,0.19636324867373714
AXp-3dv,0.10627155356463984
AXp-4dv,0.06769761853738876
AXp-5dv,0.027720932301169156
AXp-6dv,0.01935956923039592
AXp-7dv,0.008180064221099992
BertzCT,603.2806103651782
ECIndex,335
ETA_eta,12.872172107263879
GATS1dv,0.6848435447759866
GATS1pe,0.8903220034471792
GATS1se,0.9228087163828291
GATS2dv,0.8331891085639177
GATS2pe,0.5688911222224647
GATS2se,0.6209895905659867
GATS3dv,1.1225964108316486
GATS3pe,1.004261506126123
GATS3se,1.004336473359333
GATS4dv,1.114714773103441
GATS4pe,1.1854049793582675
GATS4se,1.1551115029403098
GATS5dv,0.9759846141549904
GATS5pe,1.1326667004459265
GATS5se,1.117884734552724
GATS6dv,1.0165411405411733
GATS6pe,0.6161436314093341
GATS6se,0.5772943657139079
GATS7dv,0.9197025731198144
GATS7pe,0.7098908411672081
GATS7se,0.6685306785269167
GATS8dv,0.9360782814485502
GATS8pe,0.9330139454640024
GATS8se,0.9803349388915606
LogEE_A,3.858143959594946
LogEE_D,81.66538069095591
MATS1dv,0.03853941657327219
MATS1pe,-0.20971316255674
MATS1se,-0.18997664554523724
MATS2dv,-0.07904822492301096
MATS2pe,0.05932698664540453
MATS2se,0.036306972216834016
MATS3dv,-0.22159139656135915
MATS3pe,-0.08476577482800397
MATS3se,-0.07211753783204777
MATS4dv,-0.07647369751159486
MATS4pe,-0.13672411852846908
MATS4se,-0.14392058207470262
MATS5dv,0.15360119959629473
MATS5pe,-0.11266400830873123
MATS5se,-0.14444315730695986
MATS6dv,-0.10102028232228816
MATS6pe,0.3367073295129158
MATS6se,0.41390477952079713
MATS7dv,-0.0055104099803558165
MATS7pe,0.1331613508950758
MATS7se,0.14395080017838577
MATS8dv,0.07712240561252644
MATS8pe,-0.04659852251450763
MATS8se,-0.1267569229150479
MAXaaCH,1.5956404320987654
MAXaasC,0.5366898148148147
MAXdssC,-0.3013983371126223
MAXssNH,2.694867724867725
MDEC-22,4.553759511506164
MDEC-23,13.459897368613843
MDEC-33,6.387049885087402
MDEO-11,0.388067491097121
MINaaCH,1.4420318930041152
MINaasC,0.07188185625234689
MINdssC,-0.3013983371126223
MINssNH,2.694867724867725
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.55
SM1_Dzi,0.8383561164118898
SM1_Dzm,2.58966115286277
SM1_Dzp,-2.8601465784123885
SM1_Dzv,-1.0682003491527432
SddssSe,0
SpAD_Dt,256.8342340125731
SpAbs_A,23.42197306818279
SpAbs_D,163.33076138191183
SpMAD_A,1.2327354246411995
SpMAD_D,8.596355862205886
SpMax_A,2.353378493590689
SpMax_D,81.66538069095591
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,69.56
TpiPC10,7.660673776220748
VAdjMat,5.321928094887363
VE1_DzZ,4.305938987781565
VE1_Dzi,4.296223678417059
VE1_Dzm,4.3059045350173655
VE1_Dzp,4.290452075698607
VE1_Dzv,4.3009917067847425
VE2_DzZ,0.22662836777797712
VE2_Dzi,0.22611703570616098
VE2_Dzm,0.22662655447459817
VE2_Dzp,0.22581326714203193
VE2_Dzv,0.22636798456761803
VE3_DzZ,2.1018491158970365
VE3_Dzi,2.099590308694174
VE3_Dzm,2.1018411146452465
VE3_Dzp,2.098245992511073
VE3_Dzv,2.100699511765844
VR1_DzZ,92.21612815894584
VR1_Dzi,93.72805504018605
VR1_Dzm,92.18968339247894
VR1_Dzp,93.77210562973245
VR1_Dzv,93.24059153854253
VR2_DzZ,4.853480429418202
VR2_Dzi,4.933055528430844
VR2_Dzm,4.852088599604155
VR2_Dzp,4.935373980512234
VR2_Dzv,4.907399554660134
VR3_DzZ,5.1659889272392245
VR3_Dzi,5.182251444050667
VR3_Dzm,5.165702116683465
VR3_Dzp,5.182721316611837
VR3_Dzv,5.177037044577039
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.048611111111111105
Xch-7dv,0.12787681417530067
Xpc-4dv,1.5720400070214562
Xpc-5dv,2.3382249181334203
Xpc-6dv,2.330760023799857
Zagreb1,96.0
Zagreb2,110.0
fragCpx,58.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,20
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.642860714285716
AATS1are,6.610482758620689
AATS2are,6.515227272727273
AATS3are,6.571103448275863
AATS4are,6.463396428571428
AATS5are,6.363863636363635
AATS6are,6.647323529411764
AATS7are,6.250111111111112
AATS8are,6.200374999999999
AATSC0dv,3.9324626970129617
AATSC0pe,0.14394630102040812
AATSC0se,0.10958688775510202
AATSC1dv,0.15155481803903598
AATSC1pe,-0.03018743402533428
AATSC1se,-0.020818949331456716
AATSC2dv,-0.3108541957748309
AATSC2pe,0.008539900278293133
AATSC2se,0.003978768089053796
AATSC3dv,-0.8713999009565512
AATSC3pe,-0.012201719739619993
AATSC3se,-0.007903136523574942
AATSC4dv,-0.30072996276699976
AATSC4pe,-0.01968093112244897
AATSC4se,-0.015771808673469383
AATSC5dv,0.6040309876288713
AATSC5pe,-0.01621756725417439
AATSC5se,-0.015829076066790352
AATSC6dv,-0.3972584918741161
AATSC6pe,0.04846777460984393
AATSC6se,0.04535853661464584
AATSC7dv,-0.021669481692997174
AATSC7pe,0.019168083900226777
AATSC7se,0.01577512018140588
AATSC8dv,0.30328098317516333
AATSC8pe,-0.00670768494897958
AATSC8se,-0.013890896683673472
AETA_eta,0.6774827424875726
ATSC0are,4.185010714285713
ATSC1are,-0.9200682397959187
ATSC2are,0.4582117346938771
ATSC3are,-0.9643507653061227
ATSC4are,-1.4506392857142854
ATSC5are,-0.5447525510204078
ATSC6are,1.6114298469387751
ATSC7are,0.7757040816326547
ATSC8are,-0.03564795918367234
BCUTZ-1h,35.00142611852161
BCUTZ-1l,5.693609648194397
BCUTc-1h,0.4098845955635398
BCUTc-1l,-0.35500395454849376
BCUTd-1h,3.2305856423673927
BCUTd-1l,0.977895541330379
BCUTi-1h,14.54029217716748
BCUTi-1l,10.95421823164838
BCUTm-1h,79.90518195922321
BCUTm-1l,11.705290655431304
BCUTp-1h,3.0603029458596405
BCUTp-1l,0.751849041157919
BCUTs-1h,7.0082711723030044
BCUTs-1l,1.0427276455368446
BCUTv-1h,26.524934067906567
BCUTv-1l,14.702443441132127
BalabanJ,1.8019114671934622
Diameter,11
ETA_beta,27.25
GATS1are,0.9390298539942293
GATS2are,0.5740454511707017
GATS3are,1.0423888774760803
GATS4are,1.2191616252902577
GATS5are,1.0905543927527999
GATS6are,0.6624461218661979
GATS7are,0.6753835755668827
GATS8are,0.8051189065056158
HybRatio,0.0
Lipinski,True
LogEE_Dt,128.41711700628656
MATS1are,-0.2122674968874227
MATS2are,0.06967468081238906
MATS3are,-0.11124192435900511
MATS4are,-0.17331368839301486
MATS5are,-0.08283388931415943
MATS6are,0.31709832173657376
MATS7are,0.14416340554778534
MATS8are,-0.007453257928166873
NsssssAs,0
RotRatio,0.1
SM1_Dzpe,1.2143740282510174
SM1_Dzse,1.1796274807524347
SMR_VSA1,15.007591973753234
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,50.907092934131484
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,118.37359937404159
SpAD_Dzi,121.87085622846712
SpAD_Dzm,118.40076629911503
SpAD_Dzp,161.7896921387779
SpAD_Dzv,147.4455431597903
SpAbs_Dt,256.8342340125731
SpDiam_A,4.706756987181377
SpDiam_D,124.86070897878557
SpMAD_Dt,13.517591263819638
SpMax_Dt,128.41711700628656
SsssssAs,0
VE1_Dzpe,4.301176125720374
VE1_Dzse,4.301707046639762
VE2_Dzpe,0.22637769082738812
VE2_Dzse,0.22640563403367167
VE3_Dzpe,2.1007423890821793
VE3_Dzse,2.100865817683829
VMcGowan,204.79999999999987
VR1_Dzpe,93.24370633325954
VR1_Dzse,93.19692324278701
VR2_Dzpe,4.907563491224186
VR2_Dzse,4.905101223304579
VR3_Dzpe,5.177070450013882
VR3_Dzse,5.17656859490257
mZagreb1,7.527777777777779
mZagreb2,4.166666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,22
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1494646683673469
AATSC1are,-0.03172649102744547
AATSC2are,0.010413903061224479
AATSC3are,-0.016626737332864187
AATSC4are,-0.025904272959183666
AATSC5are,-0.012380739795918359
AATSC6are,0.04739499549819927
AATSC7are,0.021547335600907075
AATSC8are,-0.0011139987244897607
AETA_beta,1.4342105263157894
BCUTdv-1h,6.021951794011754
BCUTdv-1l,0.2550789754009404
BCUTpe-1h,3.4891350872943216
BCUTpe-1l,2.2410060101740137
BCUTse-1h,3.7020630145820546
BCUTse-1l,2.437200736298601
ETA_alpha,10.566666666666666
ETA_dBeta,4.75
ETA_eta_B,0.4449793117863372
ETA_eta_F,17.483630707364657
ETA_eta_L,3.693518831974434
ETA_eta_R,30.355802814628536
ETA_psi_1,0.6549586776859505
LabuteASA,125.88838643928419
LogEE_DzZ,58.97570938392575
LogEE_Dzi,60.979552120360495
LogEE_Dzm,58.908231956386366
LogEE_Dzp,80.14217591717517
LogEE_Dzv,73.44166622485496
PEOE_VSA1,15.529843393687743
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,68.25809020666836
PEOE_VSA8,11.250837766380558
PEOE_VSA9,8.945439031664828
SM1_Dzare,1.2179930913376789
SpAD_Dzpe,122.50106000586604
SpAD_Dzse,123.31566609499404
SpAbs_DzZ,116.62886253193633
SpAbs_Dzi,121.1207481243091
SpAbs_Dzm,116.62889287873523
SpAbs_Dzp,163.14449841276272
SpAbs_Dzv,147.95153279886264
SpDiam_Dt,183.77703257792723
SpMAD_DzZ,6.230189440739031
SpMAD_Dzi,6.414255590971954
SpMAD_Dzm,6.231619278900792
SpMAD_Dzp,8.51524695467252
SpMAD_Dzv,7.760291745252121
SpMax_DzZ,58.97570938392575
SpMax_Dzi,60.979552120360495
SpMax_Dzm,58.908231956386366
SpMax_Dzp,80.14217591717517
SpMax_Dzv,73.44166622485496
VE1_Dzare,4.300272912811592
VE2_Dzare,0.22633015330587328
VE3_Dzare,2.1005323749536164
VR1_Dzare,93.33561568936315
VR2_Dzare,4.912400825755955
VR3_Dzare,5.1780556541891505
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5561403508771929
AETA_dBeta,0.25
AETA_eta_B,0.023419963778228275
AETA_eta_F,0.9201910898612977
AETA_eta_L,0.19439572799865443
AETA_eta_R,1.5976738323488704
BCUTare-1h,3.5439143780113542
BCUTare-1l,2.1899043803718237
ETA_beta_s,11.25
ETA_dPsi_A,0.05904132231404946
ETA_dPsi_B,0.0
ETA_eta_BR,0.6169793117863371
ETA_eta_FL,5.275715418612325
ETA_eta_RL,8.969234250586759
LogEE_Dzpe,61.314444425472544
LogEE_Dzse,61.71991870437873
PEOE_VSA10,11.49902366656781
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.12023451903292
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,45.34364144243449
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,121.73623657575405
SpAbs_Dzpe,121.41451482269409
SpAbs_Dzse,122.26020992800505
SpDiam_DzZ,92.99751810294788
SpDiam_Dzi,93.91494110994483
SpDiam_Dzm,92.9320593271308
SpDiam_Dzp,126.07951280719107
SpDiam_Dzv,115.6473895105721
SpMAD_Dzpe,6.447424210835055
SpMAD_Dzse,6.4902982155260025
SpMax_Dzpe,61.314444425472544
SpMax_Dzse,61.71991870437873
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.5921052631578947
AETA_eta_BR,0.032472595357175636
AETA_eta_FL,0.2776692325585434
AETA_eta_RL,0.4720649605571978
DetourIndex,1186
EState_VSA1,0.0
EState_VSA2,17.406203395919317
EState_VSA3,20.196276798045385
EState_VSA4,0.0
EState_VSA5,24.26546827384644
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,37.17667639990503
EState_VSA9,5.106527394840706
ETA_beta_ns,16.0
ETA_shape_p,0.3470031545741325
ETA_shape_x,0.0
ETA_shape_y,0.3312302839116719
GhoseFilter,True
LogEE_Dzare,60.932223187421116
SlogP_VSA10,5.687386274683562
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,120.64645328350451
SpDiam_Dzpe,95.20027125901694
SpDiam_Dzse,95.94809706428249
SpMAD_Dzare,6.407170346092318
SpMax_Dzare,60.932223187421116
TopoPSA(NO),69.56
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.9497798563870004
VSA_EState9,43.34043622292811
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8421052631578947
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.05614035087719297
ETA_dAlpha_B,0.0
FilterItLogS,-4.493773557108973
SpDiam_Dzare,94.42072880230845
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.6726190476190477
ETA_epsilon_2,0.8491228070175436
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.5608333333333336
ETA_epsilon_5,0.7742424242424242
AETA_beta_ns_d,0.13157894736842105
ETA_dEpsilon_A,0.23443722943722917
ETA_dEpsilon_B,0.11178571428571404
ETA_dEpsilon_C,-0.12265151515151512
ETA_dEpsilon_D,0.07488038277511944
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7368421052631579
MDEDescriptor,"0.0,0.0,0.0,0.0,4.553759511506164,13.459897368613843,0.0,6.387049885087402,0.0,0.0,0.388067491097121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,38.48713699999999
BCUTDescriptor,"11.850000000000007,78.91933761494693,-0.3607114820500595,0.23535708801143768,4.778834646576334,11.019804391650112"
BPolDescriptor,14.036862999999997
TPSADescriptor,69.56
ALOGPDescriptor,"4.3266,18.719467560000002,77.269"
XLogPDescriptor,3.7770000000000006
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,384.89491742
ChiPathDescriptor,"13.991199352633217,8.96923425058676,8.384052503233299,6.775743336452153,4.903515194502525,3.5870682128747577,2.5252051155520627,1.2655385772592973,12.694699120849398,6.841366496280991,5.49817096286464,3.6132328211977542,2.6402071229581625,1.275162885853781,0.871180615367816,0.31084244040179987"
ChiChainDescriptor,"0.0,0.0,0.0,0.1388888888888889,0.33739623249838807,0.0,0.0,0.0,0.048611111111111105,0.12787681417530067"
AtomCountDescriptor,28
BondCountDescriptor,20
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.559022817409834,0.0,0.3900166571736666,0.0,0.9150817111759784,0.0,0.14378348364527177,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"37.81375785099016,1.990197781631061,15.664022702641306,7.579008741727883,3.054168629038147"
FractionalPSADescriptor,0.18072465198103838
WienerNumbersDescriptor,"752.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.424239116316872,4.449062019472293,5.688952347992997,1.5720400070214564,2.33822491813342,2.295114237953639"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,6.635204081632653,3.986159169550173"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,499.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"108.19956899053012,32.63399072004776,53.32316912684913,69.32402463374288,91.57099923614072"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.31640547305182687,-0.12214513666906192,-0.020702264479212744,-1.9970478812217157E-4,0.034914773630099656"
EccentricConnectivityIndexDescriptor,335
AutocorrelationDescriptorPolarizability,"1382.3270771865887,1576.7249356607786,2110.759112039389,2014.3410389850658,1476.6457397345819"
