DLiP-ID,C002HZ
AATSC4i,-0.19817027514019972
AATSC4m,-2.5493923017716233
AATSC4p,-0.039653256450442265
AATSC4s,0.039668451206912723
AATSC4v,-7.546637665625639
AATSC5Z,-1.202024596820977
AATSC5c,-0.0006517042875763817
AATSC5d,-0.01359641489731988
AATSC5i,-0.029661200298101945
AATSC5m,-5.517955345145897
AATSC5p,0.0072852552168860265
AATSC5s,-0.48480424385401777
AATSC5v,-1.3673748477007166
AATSC6Z,-0.6388628507821196
AATSC6c,-0.0013540405251631917
AATSC6d,-0.07095831624582577
AATSC6i,-0.10686509079773794
AATSC6m,-2.9879711789757737
AATSC6p,-0.014904692419449878
AATSC6s,-0.24185332734456885
AATSC6v,-3.037929070417087
AATSC7Z,-1.6028994082840236
AATSC7c,0.002146537055452144
AATSC7d,0.008609467455621309
AATSC7i,0.011522043827457943
AATSC7m,-7.575693674866861
AATSC7p,-0.014780463043822498
AATSC7s,-0.2907741617357002
AATSC7v,-6.9080568547795
AATSC8Z,0.9943475552787294
AATSC8c,0.00042245284213095896
AATSC8d,0.027728900654001878
AATSC8i,-0.054227007939108465
AATSC8m,4.7243425846270615
AATSC8p,0.003949310400670408
AATSC8s,-0.03611716668396827
AATSC8v,4.2428102284255145
ATS0are,340.9146999999999
ATS1are,355.00800000000004
ATS2are,574.6930000000001
ATS3are,693.2239
ATS4are,697.219
ATS5are,684.7449999999999
ATS6are,659.3490000000002
ATS7are,644.0869000000001
ATS8are,578.107
ATSC0dv,236.23076923076925
ATSC0pe,8.039792307692304
ATSC0se,5.803482692307691
ATSC1dv,75.76035502958581
ATSC1pe,-0.601115088757393
ATSC1se,-0.6081047189349122
ATSC2dv,62.80177514792899
ATSC2pe,1.725693786982251
ATSC2se,0.9048233668639035
ATSC3dv,-22.504437869822482
ATSC3pe,0.30350784023669236
ATSC3se,0.2210994097633082
ATSC4dv,-61.19674556213016
ATSC4pe,0.5679847633136166
ATSC4se,0.5388518713017684
ATSC5dv,-96.79881656804733
ATSC5pe,-3.5214502958579783
ATSC5se,-2.281965588757406
ATSC6dv,-69.64053254437869
ATSC6pe,-1.7033119822485165
ATSC6se,-1.2490801523668675
ATSC7dv,-56.32840236686389
ATSC7pe,-2.1121582840236655
ATSC7se,-0.8856630236686409
ATSC8dv,44.655325443786985
ATSC8pe,0.6736525147928903
ATSC8se,-0.06280445710058478
AXp-0dv,0.5473769148132044
AXp-1dv,0.2877930738134842
AXp-2dv,0.1439505069473546
AXp-3dv,0.07423539450053257
AXp-4dv,0.039381396698641415
AXp-5dv,0.021198006650243007
AXp-6dv,0.010849876359991075
AXp-7dv,0.005489393022627853
BertzCT,1095.4593403948177
ECIndex,945
ETA_eta,24.92885995828586
GATS1dv,0.4357791526466225
GATS1pe,0.7595221078232982
GATS1se,0.8201545189174831
GATS2dv,0.7274040880968591
GATS2pe,0.7020286082695488
GATS2se,0.7496781092472175
GATS3dv,1.0578638879843698
GATS3pe,1.0295475622559271
GATS3se,1.0516434026423218
GATS4dv,1.1524445271433221
GATS4pe,1.0404582918671974
GATS4se,1.0682371628214715
GATS5dv,1.294285249104526
GATS5pe,1.453249605567691
GATS5se,1.5044387073942003
GATS6dv,1.163885405147483
GATS6pe,1.1685164054464694
GATS6se,1.1972721256868268
GATS7dv,1.1258694236405078
GATS7pe,1.1882323739706249
GATS7se,1.1352652311228237
GATS8dv,0.863562357538261
GATS8pe,0.8403999499050447
GATS8se,0.8417507657040153
LogEE_A,4.345108089230092
LogEE_D,220.65758512991198
MATS1dv,0.308826899188345
MATS1pe,-0.07199832343899364
MATS1se,-0.10090188133299532
MATS2dv,0.15709274444214202
MATS2pe,0.1268351355143209
MATS2se,0.09212887872579269
MATS3dv,-0.04717867609433873
MATS3pe,0.01869558801224697
MATS3se,0.018867438115148003
MATS4dv,-0.1282938704625451
MATS4pe,0.03498693517723906
MATS4se,0.04598272942429627
MATS5dv,-0.20889918976382474
MATS5pe,-0.223295466068165
MATS5se,-0.20045808141638347
MATS6dv,-0.15177756785773006
MATS6pe,-0.10907653707582218
MATS6se,-0.1108111810806309
MATS7dv,-0.12399218495604034
MATS7pe,-0.13661078118167982
MATS7se,-0.07935662027873865
MATS8dv,0.103470496495227
MATS8pe,0.0458638854398664
MATS8se,-0.005923542524522481
MAXaaCH,1.7965348904634253
MAXaasC,0.5111309846563761
MAXdsCH,1.4568370496346685
MAXdssC,0.3385846527226848
MAXsCH3,1.66879307996393
MAXssNH,2.486153173819596
MDEC-11,0.16666666666666669
MDEC-12,2.0544099934849176
MDEC-13,3.534373240844893
MDEC-22,8.292924150463113
MDEC-23,17.49113062838829
MDEC-33,10.440681624701053
MDEN-22,0.5047172597219922
MDEO-11,0.7807910541442873
MDEO-12,1.3753540208248727
MDEO-22,0.14285714285714285
MINaaCH,1.6101397287309984
MINaasC,0.3483286465285025
MINdsCH,1.4568370496346685
MINdssC,-0.8094152850711558
MINsCH3,1.59018005045207
MINssNH,2.464935718520502
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9285714285714288
SM1_Dzi,1.7145538716427509
SM1_Dzm,1.923094010038725
SM1_Dzp,-8.048311040580366
SM1_Dzv,-3.3519407530784404
SddssSe,0
SpAD_Dt,596.2684814140093
SpAbs_A,39.04143524272668
SpAbs_D,441.3151702598239
SpMAD_A,1.259401136862151
SpMAD_D,14.23597323418787
SpMax_A,2.4439022792866356
SpMax_D,220.65758512991198
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,130.23
TpiPC10,8.44932914685009
VAdjMat,6.044394119358453
VE1_DzZ,5.480778745126273
VE1_Dzi,5.478976517649576
VE1_Dzm,5.480775816818977
VE1_Dzp,5.469577764151099
VE1_Dzv,5.4782229192983944
VE2_DzZ,0.17679931435891202
VE2_Dzi,0.17674117798869599
VE2_Dzm,0.17679921989738637
VE2_Dzp,0.17643799239197094
VE2_Dzv,0.17671686836446435
VE3_DzZ,2.832649309129681
VE3_Dzi,2.8323204281556573
VE3_Dzm,2.8326487748428186
VE3_Dzp,2.830603533748357
VE3_Dzv,2.8321828750597757
VR1_DzZ,196.411654671255
VR1_Dzi,196.71533224476676
VR1_Dzm,196.41242886782408
VR1_Dzp,198.3140433737123
VR1_Dzv,196.92654738828617
VR2_DzZ,6.335859828105
VR2_Dzi,6.345655878863444
VR2_Dzm,6.3358848021878735
VR2_Dzp,6.397227205603623
VR2_Dzv,6.352469270589876
VR3_DzZ,6.411614847154164
VR3_Dzi,6.413159781203571
VR3_Dzm,6.411618788850213
VR3_Dzp,6.421253963337921
VR3_Dzv,6.414232914804021
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06197154059073595
Xch-6dv,0.14633683639149186
Xch-7dv,0.13540350554830563
Xpc-4dv,1.2093462131049202
Xpc-5dv,1.5517441597147639
Xpc-6dv,1.5959255539907677
Zagreb1,156.0
Zagreb2,180.0
fragCpx,159.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,6
nBondsM,17
nBondsO,33
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.556051923076922
AATS1are,6.574222222222223
AATS2are,6.530602272727274
AATS3are,6.602132380952381
AATS4are,6.640180952380953
AATS5are,6.713186274509803
AATS6are,6.528207920792081
AATS7are,6.440869000000001
AATS8are,6.085336842105263
AATSC0dv,4.542899408284024
AATSC0pe,0.1546113905325443
AATSC0se,0.11160543639053253
AATSC1dv,1.4029695375849225
AATSC1pe,-0.011131760902914685
AATSC1se,-0.01126119849879467
AATSC2dv,0.7136565357719203
AATSC2pe,0.019610156670252853
AATSC2se,0.01028208371436254
AATSC3dv,-0.21432797971259507
AATSC3pe,0.00289055085939707
AATSC3se,0.002105708664412459
AATSC4dv,-0.5828261482107634
AATSC4pe,0.00540937869822492
AATSC4se,0.005131922583826365
AATSC5dv,-0.9490080055690915
AATSC5pe,-0.03452402250841155
AATSC5se,-0.022372211654484372
AATSC6dv,-0.6895102232116702
AATSC6pe,-0.01686447507176749
AATSC6se,-0.012367130221454133
AATSC7dv,-0.563284023668639
AATSC7pe,-0.021121582840236654
AATSC7se,-0.008856630236686409
AATSC8dv,0.4700560573030209
AATSC8pe,0.007091079103083056
AATSC8se,-0.0006610995484272082
AETA_eta,0.804156772847931
ATSC0are,8.826467307692305
ATSC1are,-0.7991545118343174
ATSC2are,1.7356803254437878
ATSC3are,0.4331987056213052
ATSC4are,0.7387102440828449
ATSC5are,-3.8288204881656718
ATSC6are,-1.924684578402363
ATSC7are,-2.016802514792896
ATSC8are,0.44875972633135475
BCUTZ-1h,8.030827372678338
BCUTZ-1l,5.699669576459825
BCUTc-1h,0.4919151126895339
BCUTc-1l,-0.5329350059563543
BCUTd-1h,3.2729513966176986
BCUTd-1l,0.9761801715817244
BCUTi-1h,14.549722917230081
BCUTi-1l,10.96083342074221
BCUTm-1h,16.016471007547683
BCUTm-1l,11.711265722186424
BCUTp-1h,1.986499301721101
BCUTp-1l,0.7413555735146145
BCUTs-1h,7.0105539401644545
BCUTs-1l,1.400018584323119
BCUTv-1h,20.88780581683839
BCUTv-1l,14.700340094406158
BalabanJ,1.3616270075763088
Diameter,19
ETA_beta,38.5
GATS1are,0.7903766127648276
GATS2are,0.7215274068518452
GATS3are,1.0369032748998774
GATS4are,1.0501103060379
GATS5are,1.4753580958319634
GATS6are,1.1820942595618782
GATS7are,1.1745326458032799
GATS8are,0.8379791746384978
HybRatio,0.18181818181818182
Lipinski,True
LogEE_Dt,298.1342407070047
MATS1are,-0.08718733891536912
MATS2are,0.11619929553502603
MATS3are,0.024306043896467393
MATS4are,0.041447777628273494
MATS5are,-0.22114710583565353
MATS6are,-0.11226764673668511
MATS7are,-0.11881733326971333
MATS8are,0.027829582807147667
MAXssCH2,0.17914338196292068
MINssCH2,-0.011498671999663923
NsssssAs,0
RotRatio,0.18181818181818182
SM1_Dzpe,2.0358782129742963
SM1_Dzse,1.9117577806498842
SMR_VSA1,28.644152837909566
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,4.992404732635669
SMR_VSA5,20.392230805293824
SMR_VSA6,11.923670568519249
SMR_VSA7,71.01437303176144
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,341.5855918492716
SpAD_Dzi,337.5119399766953
SpAD_Dzm,341.675678741611
SpAD_Dzp,488.8760965520288
SpAD_Dzv,438.50139303256265
SpAbs_Dt,596.2684814140096
SpDiam_A,4.692946662877603
SpDiam_D,342.94732417276714
SpMAD_Dt,19.2344671423874
SpMax_Dt,298.1342407070047
SsssssAs,0
VE1_Dzpe,5.480659654565743
VE1_Dzse,5.480792625613287
VE2_Dzpe,0.1767954727279272
VE2_Dzse,0.17679976211655762
VE3_Dzpe,2.8326275801273013
VE3_Dzse,2.832651841702164
VMcGowan,306.12000000000074
VR1_Dzpe,196.4272629579698
VR1_Dzse,196.41000853489325
VR2_Dzpe,6.336363321224832
VR2_Dzse,6.335806726932041
VR3_Dzpe,6.411694311209391
VR3_Dzse,6.411606466066684
mZagreb1,10.86111111111111
mZagreb2,6.972222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,43
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1697397559171597
AATSC1are,-0.014799157626561433
AATSC2are,0.019723640061861225
AATSC3are,0.004125701958298145
AATSC4are,0.007035335657931856
AATSC5are,-0.037537455766330115
AATSC6are,-0.01905628295447884
AATSC7are,-0.02016802514792896
AATSC8are,0.004723786592961629
AETA_beta,1.2419354838709677
BCUTdv-1h,6.02999327891765
BCUTdv-1l,0.9879264539452233
BCUTpe-1h,3.503629509369218
BCUTpe-1l,2.248716547982564
BCUTse-1h,3.716444358950928
BCUTse-1l,2.444575184818118
ETA_alpha,14.200000000000003
ETA_dBeta,-1.5
ETA_eta_B,0.5299644116138076
ETA_eta_F,32.94018330402358
ETA_eta_L,6.635147961457563
ETA_eta_R,57.86904326230944
ETA_psi_1,0.5163636363636367
LabuteASA,177.6644868794098
LogEE_DzZ,170.85500790620267
LogEE_Dzi,168.81127817775547
LogEE_Dzm,170.89987466145197
LogEE_Dzp,243.60100775236614
LogEE_Dzv,218.9263151530802
PEOE_VSA1,24.894118493706763
PEOE_VSA2,9.589074368143644
PEOE_VSA3,9.786941916707491
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,38.112942673227685
PEOE_VSA8,11.763406381517443
PEOE_VSA9,18.863323373196195
SM1_Dzare,2.2712889716147044
SpAD_Dzpe,338.9232153914435
SpAD_Dzse,341.98084848231747
SpAbs_DzZ,339.781444383834
SpAbs_Dzi,335.90800248386813
SpAbs_Dzm,339.8766553128652
SpAbs_Dzp,495.25032654531265
SpAbs_Dzv,441.2045710592388
SpDiam_Dt,445.0974504952344
SpMAD_DzZ,11.018890059653923
SpMAD_Dzi,10.887481934732106
SpMAD_Dzm,11.021796088439066
SpMAD_Dzp,15.77019666296867
SpMAD_Dzv,14.14520622685686
SpMax_DzZ,170.85500790620267
SpMax_Dzi,168.81127817775547
SpMax_Dzm,170.89987466145197
SpMax_Dzp,243.60100775236614
SpMax_Dzv,218.9263151530802
VE1_Dzare,5.480632474837076
VE2_Dzare,0.17679459596248634
VE3_Dzare,2.8326226209074674
VR1_Dzare,196.4197594671703
VR2_Dzare,6.336121273134526
VR3_Dzare,6.411656110635773
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4580645161290324
AETA_dBeta,-0.04838709677419355
AETA_eta_B,0.01709562618109057
AETA_eta_F,1.062586558194309
AETA_eta_L,0.2140370310147601
AETA_eta_R,1.8667433310422399
BCUTare-1h,3.5573397840414986
BCUTare-1l,2.1989472594991217
ETA_beta_s,20.0
ETA_dPsi_A,0.19763636363636328
ETA_dPsi_B,0.0
ETA_eta_BR,0.7879644116138076
ETA_eta_FL,8.249101189301726
ETA_eta_RL,14.884249150759288
LogEE_Dzpe,169.52728118646283
LogEE_Dzse,171.0520938469861
PEOE_VSA10,22.790638680873986
PEOE_VSA11,5.759164871656176
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,35.208759108779184
SlogP_VSA3,25.665230911928088
SlogP_VSA4,0.0
SlogP_VSA5,25.367969237130133
SlogP_VSA6,68.90343386370157
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,334.3290016478745
SpAbs_Dzpe,337.0186841599513
SpAbs_Dzse,340.1924299133222
SpDiam_DzZ,265.99303883635537
SpDiam_Dzi,262.2012706307488
SpDiam_Dzm,266.0641860254209
SpDiam_Dzp,377.97829066979625
SpDiam_Dzv,343.1335756049802
SpMAD_Dzpe,10.93300694811108
SpMAD_Dzse,11.031640273623145
SpMax_Dzpe,169.52728118646283
SpMax_Dzse,171.0520938469861
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6451612903225806
AETA_eta_BR,0.025418206826251857
AETA_eta_FL,0.2661000383645718
AETA_eta_RL,0.48013706937933187
DetourIndex,4466
EState_VSA1,17.78366474665486
EState_VSA2,30.180947085206768
EState_VSA3,22.919566115203146
EState_VSA4,0.0
EState_VSA5,6.076020106833881
EState_VSA6,56.31204387861251
EState_VSA7,0.0
EState_VSA8,15.62598194064833
EState_VSA9,9.154013890853395
ETA_beta_ns,18.5
ETA_shape_p,0.16431924882629104
ETA_shape_x,0.0
ETA_shape_y,0.35211267605633795
GhoseFilter,True
LogEE_Dzare,167.23776821011833
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,332.204247448622
SpDiam_Dzpe,263.81878524134277
SpDiam_Dzse,266.3147885493013
SpMAD_Dzare,10.784806504770145
SpMax_Dzare,167.23776821011833
TopoPSA(NO),130.23
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.578840225331026
VSA_EState9,76.08782644133565
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5967741935483871
EState_VSA10,19.49013894705617
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04193548387096765
FilterItLogS,-4.81166954340014
SpDiam_Dzare,260.13459354421275
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6499999999999997
ETA_epsilon_2,0.8870967741935479
ETA_epsilon_3,0.4393258426966286
ETA_epsilon_4,0.5757575757575749
ETA_epsilon_5,0.8352941176470585
AETA_beta_ns_d,0.016129032258064516
ETA_dEpsilon_A,0.21067415730337108
ETA_dEpsilon_B,0.07424242424242478
ETA_dEpsilon_C,-0.1364317330609463
ETA_dEpsilon_D,0.05180265654648941
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.7096774193548387
MDEDescriptor,"0.16666666666666669,2.0544099934849176,3.534373240844893,0.0,8.292924150463113,17.49113062838829,0.0,10.440681624701053,0.0,0.0,0.7807910541442873,1.3753540208248727,0.14285714285714285,0.0,0.0,0.0,0.5047172597219922,0.0,0.0"
APolDescriptor,60.83465299999998
BCUTDescriptor,"11.89,15.999957002927989,-0.35758054859817884,0.2979788066509308,4.839383587261253,9.948504760801805"
BPolDescriptor,32.303346999999995
TPSADescriptor,130.23
ALOGPDescriptor,"1.3945000000000005,1.9446302500000014,111.2092"
XLogPDescriptor,1.885
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,423.14303556
ChiPathDescriptor,"22.380104409694468,14.884249150759292,13.227953584621758,10.800812437755065,8.766500601173062,5.964031960320125,3.8139395114267023,2.655159453631592,16.968684359209337,9.497171435844976,6.477772812630959,4.231417486530356,2.7960791656035386,1.589850498768226,0.8137407269993305,0.4501302278554838"
ChiChainDescriptor,"0.0,0.0,0.19641855032959654,0.5267800562645166,0.6601187758747715,0.0,0.0,0.06197154059073595,0.14633683639149186,0.13540350554830563"
AtomCountDescriptor,52
BondCountDescriptor,33
SmallRingDescriptor,"3,2,3,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.025409344785511,0.0,0.4841765817052399,0.0,0.6731916084425507,0.0,0.07719336464119504,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,14,1,4,0,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,20
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"62.26914957647027,2.0086822444022667,25.18624270014271,16.096709929221415,9.089532770921288"
FractionalPSADescriptor,0.3077682699601797
WienerNumbersDescriptor,"3303.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.652007879630068,7.224098798335411,8.83741516066742,1.2093462131049202,1.5517441597147632,1.4749476280481524"
FractionalCSP3Descriptor,0.18181818181818182
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,1,7,0,0,0,7,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.619834710743802,12.459259259259259,7.239150507848569"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1986.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.18181818181818182
AutocorrelationDescriptorMass,"36.726755117075115,36.65382741614318,52.030041376756365,51.832217139444296,50.8557021412203"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.9312477575756767,-0.4162671671052909,-0.1397272931309217,0.06153131486958236,0.04937535335729075"
EccentricConnectivityIndexDescriptor,945
AutocorrelationDescriptorPolarizability,"1816.1472319331974,2087.0334024544222,2823.515327172781,2606.5567631891645,2381.428064996213"
