DLiP-ID,T003Z0
ATS2d,348.0
ATS2i,14330.692763569245
ATS2m,9155.279231999999
ATS2p,168.27653895394295
ATS2s,266.73662551440333
ATS2v,22995.22097642888
ATS3Z,2779.0
ATS3d,382.0
ATS3i,18980.747883774515
ATS3m,10290.351594
ATS3p,199.48222076703698
ATS3s,323.51005944215814
ATS3v,25787.704823517335
ATS4Z,2324.0
ATS4d,339.0
ATS4i,19348.56394837227
ATS4m,8327.678648999998
ATS4p,183.987627866735
ATS4s,342.3076131687242
ATS4v,23454.37299045061
ATS5Z,2067.0
ATS5d,303.0
ATS5i,19482.17924969238
ATS5m,7493.018900999998
ATS5p,161.01731315286602
ATS5s,317.5246913580247
ATS5v,20192.313275970504
ATS6Z,1856.0
ATS6d,278.0
ATS6i,15481.146177332386
ATS6m,6806.768631000001
ATS6p,140.67138546322502
ATS6s,244.84362139917698
ATS6v,18290.446033771193
ATS7Z,1979.0
ATS7d,259.0
ATS7i,12744.764515873409
ATS7m,7453.402085
ATS7p,133.58860000964103
ATS7s,278.0699588477366
ATS7v,18082.86636783988
ATS8Z,1802.0
ATS8d,247.0
ATS8i,13733.073557521227
ATS8m,6619.045725999999
ATS8p,134.96151256733899
ATS8s,225.76543209876547
ATS8v,17380.2055802381
C1SP1,0
C1SP2,3
C1SP3,5
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.21739130434782608
GGI10,0.13560044893378229
JGI10,0.006163656769717375
JGT10,0.4413149214873685
Kier1,23.168044077134986
Kier2,10.744801512287335
Kier3,6.081011203677105
MAXdO,12.421498599247865
MID_C,47.73815079023923
MID_N,6.419076544362344
MID_O,3.4883197528502103
MID_X,1.7856298801170412
MID_h,13.76876306406362
MINdO,11.398852540847209
MPC10,122
MWC01,33.0
MWC02,5.0689042022202315
MWC03,5.910796644040527
MWC04,6.774223886357614
MWC05,7.628031126930335
MWC06,8.491465042843506
MWC07,9.349145334853365
MWC08,10.212551886357938
MWC09,11.072169910083478
MWC10,11.935673689200952
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,4.6764000000000046
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.5254529391317835
SRW05,2.3978952727983707
SRW06,7.029087564149662
SRW07,4.59511985013459
SRW08,8.612321536507814
SRW09,6.580639137284949
SRW10,10.235557255067516
SaaCH,16.042057152910036
SaaNH,3.2209700765130886
SaaSe,0
SaaaC,2.2746583345101774
SaasC,3.5949751740311884
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.3532399889605875
SdssC,0.0047103529586634
SdssS,0
SsCH3,1.557055072742422
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.5235540334815623
SsssP,0
VE1_A,4.367800812530942
VE1_D,5.394399518173535
VE2_A,0.14559336041769808
VE2_D,0.17981331727245117
VE3_A,2.5728719245441334
VE3_D,2.7839735777865897
VR1_A,544.3244551367072
VR1_D,191.39068726645021
VR2_A,18.144148504556906
VR2_D,6.3796895755483405
VR3_A,7.398157782617074
VR3_D,6.352929110633062
WPath,3021
Xc-3d,2.0463194779215614
Xc-4d,0.0
Xc-5d,0.48570226039551584
Xc-6d,0.0
Xp-0d,21.087211190881018
Xp-1d,14.491203638441373
Xp-2d,13.2557955756574
Xp-3d,11.08423009232922
Xp-4d,8.73969137349217
Xp-5d,6.756966426472271
Xp-6d,4.7232941946424845
Xp-7d,3.526267795742046
ZMIC0,94.88195352675636
ZMIC1,58.47436260535742
ZMIC2,36.90718620618433
ZMIC3,30.036077832666525
ZMIC4,28.705004181645766
ZMIC5,28.705004181645766
nAcid,0
nAtom,52
nBase,0
nRing,4
piPC1,3.8066624897703196
piPC2,4.391357962102766
piPC3,4.942534881392324
piPC4,5.4672686887788196
piPC5,5.956484828211956
piPC6,6.243408117715122
piPC7,6.644389732148725
piPC8,7.048810542265837
piPC9,7.223421036402119
AATS0Z,32.11538461538461
AATS0d,3.4615384615384617
AATS0i,158.93404864722075
AATS0m,129.33650846153847
AATS0p,1.769326767436115
AATS0s,4.071214812469957
AATS0v,244.00391127862596
AATS1Z,28.70909090909091
AATS1d,4.090909090909091
AATS1i,144.44341938440363
AATS1m,110.54214887272728
AATS1p,2.0108578692727277
AATS1s,2.9477366255144033
AATS1v,283.7779384886099
AATS2Z,25.617021276595743
AATS2d,3.702127659574468
AATS2i,152.45417833584304
AATS2m,97.39658757446807
AATS2p,1.790175946318542
AATS2s,2.837623675685142
AATS2v,244.63001038754126
AATS3Z,22.778688524590162
AATS3d,3.1311475409836067
AATS3i,155.57990068667635
AATS3m,84.34714421311475
AATS3p,1.6351001702216146
AATS3s,2.6517217987062143
AATS3v,211.37462970096178
AATS4Z,18.592
AATS4d,2.712
AATS4i,154.78851158697816
AATS4m,66.62142919199998
AATS4p,1.47190102293388
AATS4s,2.7384609053497933
AATS4v,187.6349839236049
AATS5Z,17.082644628099175
AATS5d,2.5041322314049586
AATS5i,161.00974586522628
AATS5m,61.925776041322294
AATS5p,1.330721596304678
AATS5s,2.624171002958882
AATS5v,166.8786221154587
AATS6Z,19.1340206185567
AATS6d,2.865979381443299
AATS6i,159.599445127138
AATS6m,70.17287248453609
AATS6p,1.4502204686930416
AATS6s,2.52416104535234
AATS6v,188.5612993172288
AATS7Z,23.843373493975903
AATS7d,3.1204819277108435
AATS7i,153.55137970931818
AATS7m,89.80002512048192
AATS7p,1.609501204935434
AATS7s,3.350240468045019
AATS7v,217.86585985349254
AATS8Z,20.247191011235955
AATS8d,2.7752808988764044
AATS8i,154.3041972755194
AATS8m,74.37130029213482
AATS8p,1.5164214895206627
AATS8s,2.5366902483007356
AATS8v,195.28320876672024
AMID_C,1.5912716930079744
AMID_N,0.21396921814541148
AMID_O,0.11627732509500702
AMID_X,0.05952099600390137
AMID_h,0.45895876880212066
ATS0dv,374.0493827160494
ATS0pe,324.0714999999999
ATS0se,399.36588999999987
ATS1dv,376.44444444444446
ATS1pe,355.32400000000007
ATS1se,424.5751939999999
ATS2dv,487.1111111111111
ATS2pe,599.8186999999998
ATS2se,726.8074599999999
ATS3dv,421.6296296296296
ATS3pe,761.9388999999999
ATS3se,939.2681069999999
ATS4dv,371.7777777777778
ATS4pe,766.5462
ATS4se,952.853876
ATS5dv,376.0
ATS5pe,725.1671999999999
ATS5se,913.0747000000001
ATS6dv,380.55555555555554
ATS6pe,589.0490000000001
ATS6se,736.079504
ATS7dv,356.44444444444446
ATS7pe,524.9902999999999
ATS7se,642.8904419999999
ATS8dv,249.11111111111111
ATS8pe,543.0934000000001
ATS8se,673.9051279999999
ATSC0Z,652.6923076923075
ATSC0c,0.754465604264379
ATSC0d,31.076923076923073
ATSC0i,81.49998917919723
ATSC0m,3003.132252230769
ATSC0p,15.52425687985269
ATSC0s,70.04352643241532
ATSC0v,2744.443541279384
ATSC1Z,27.690828402366854
ATSC1c,-0.4143398638456921
ATSC1d,8.514792899408288
ATSC1i,-11.468004475673345
ATSC1m,129.5486189482251
ATSC1p,0.19767843039376837
ATSC1s,-1.8757437033790312
ATSC1v,35.692894991540186
ATSC2Z,76.01775147928993
ATSC2c,0.07061796183626426
ATSC2d,-8.946745562130175
ATSC2i,16.52144269869679
ATSC2m,351.5478340828405
ATSC2p,3.5204862992562482
ATSC2s,6.831870051559826
ATSC2v,318.1722684383386
ATSC3Z,-31.355029585798835
ATSC3c,0.013337525369796068
ATSC3d,-14.911242603550296
ATSC3i,31.454236835334783
ATSC3m,-168.5401986183429
ATSC3p,2.4419104105690668
ATSC3s,-12.983320391519193
ATSC3v,-137.37338566589688
ATSC4Z,-202.08727810650885
ATSC4c,-0.18675859328215577
ATSC4d,-0.24260355029585812
ATSC4i,-35.11898125126355
ATSC4m,-942.7749690547337
ATSC4p,-5.024261058047124
ATSC4s,-32.013763190955345
ATSC4v,-1221.4846682813359
ATSC5Z,148.23520710059177
ATSC5c,0.2720794993342298
ATSC5d,16.6094674556213
ATSC5i,15.86651672768109
ATSC5m,709.5215968091711
ATSC5p,6.391858056388042
ATSC5s,-9.731719800254147
ATSC5v,957.6025338788102
ATSC6Z,2.900887573964506
ATSC6c,-0.23594090479424168
ATSC6d,2.4142011834319512
ATSC6i,19.075719465788524
ATSC6m,64.49591206952655
ATSC6p,2.9517402435656312
ATSC6s,4.033512534620483
ATSC6v,973.0731604710253
ATSC7Z,46.625739644970395
ATSC7c,0.09867643077574745
ATSC7d,-7.603550295857989
ATSC7i,-4.623991722317938
ATSC7m,206.072551054734
ATSC7p,-2.4574833392209894
ATSC7s,28.7893631815759
ATSC7v,-299.673503575455
ATSC8Z,0.2766272189349088
ATSC8c,0.03194093821554711
ATSC8d,-0.7278106508875746
ATSC8i,-25.036873234045842
ATSC8m,-30.529924971893358
ATSC8p,-2.656973567456454
ATSC8s,-18.44838921761999
ATSC8v,-652.9780626838451
AXp-0d,0.702907039696034
AXp-1d,0.4391273829830719
AXp-2d,0.2881694690360304
AXp-3d,0.1878683066496478
AXp-4d,0.12138460240961346
AXp-5d,0.07766628076404909
AXp-6d,0.051340154289592224
AXp-7d,0.034571252899431824
GATS1Z,0.6378893234049394
GATS1c,1.5904003733507148
GATS1d,0.7907065706570657
GATS1i,1.234904106299162
GATS1m,0.6373526065920718
GATS1p,0.8575675250757955
GATS1s,0.5283274278482568
GATS1v,0.8664163240995865
GATS2Z,0.7418943316741686
GATS2c,1.2116845830023533
GATS2d,1.326838002949231
GATS2i,1.0023871100343882
GATS2m,0.73864757892545
GATS2p,0.7876562790181507
GATS2s,0.5372498271229685
GATS2v,0.8370557408389447
GATS3Z,1.0718340948829663
GATS3c,1.1851303331627143
GATS3d,1.2577199318292487
GATS3i,0.896458462183733
GATS3m,1.0605460524013852
GATS3p,0.9970492693711145
GATS3s,1.0176607479391535
GATS3v,0.9796929872938215
GATS4Z,1.1133086623453154
GATS4c,0.9633338531884041
GATS4d,0.8927524752475249
GATS4i,1.124254320648624
GATS4m,1.1096032084743293
GATS4p,1.1600202799034196
GATS4s,1.5279453416741675
GATS4v,1.1707334149112798
GATS5Z,0.9341029624470994
GATS5c,0.6363496735501608
GATS5d,0.6781359954177236
GATS5i,0.8257376414333366
GATS5m,0.9334653896709469
GATS5p,0.8253474738966877
GATS5s,1.286131503214487
GATS5v,0.8752282805194955
GATS6Z,1.1543463601625674
GATS6c,1.0845240180080493
GATS6d,1.0066474430948251
GATS6i,0.8385362727996358
GATS6m,1.1445565995092122
GATS6p,0.9328154328686312
GATS6s,0.8003568436565698
GATS6v,0.8243203989309318
GATS7Z,0.9442446273011907
GATS7c,0.8831349156161515
GATS7d,1.1863294763211263
GATS7i,1.010241837714761
GATS7m,0.9525741407906445
GATS7p,1.0219937413837539
GATS7s,0.782601261210645
GATS7v,1.013560966980926
GATS8Z,0.9811133990584842
GATS8c,0.6802197039357397
GATS8d,0.8574229613972635
GATS8i,1.1061227387370143
GATS8m,0.9958696138485454
GATS8p,1.0413771833418655
GATS8s,1.024694003833069
GATS8v,1.1270097841991753
MATS1Z,0.04011142658166818
MATS1c,-0.5192277890757948
MATS1d,0.2590459045904592
MATS1i,-0.1330365447654067
MATS1m,0.040784860723658334
MATS1p,0.012038964054805163
MATS1s,-0.025318976653447373
MATS1v,0.012296120981396463
MATS2Z,0.06442909264158277
MATS2c,0.05177870967620899
MATS2d,-0.15925847903939327
MATS2i,0.1121413829000722
MATS2m,0.06475681175003518
MATS2p,0.12544903593359705
MATS2s,0.05395691167255334
MATS2v,0.06413328909981683
MATS3Z,-0.02047586386777053
MATS3c,0.007534931807093214
MATS3d,-0.20451225450413896
MATS3i,0.16449970155885604
MATS3m,-0.02392062684389362
MATS3p,0.06704438617658222
MATS3s,-0.07900622009055039
MATS3v,-0.021334959065836035
MATS4Z,-0.12880235710076607
MATS4c,-0.10297563515983985
MATS4d,-0.0032475247524752495
MATS4i,-0.1792576458924818
MATS4m,-0.13059511010060967
MATS4p,-0.13463398707735352
MATS4s,-0.19013499413522014
MATS4v,-0.18515142117595026
MATS5Z,0.09760247787783015
MATS5c,0.15497953296441838
MATS5d,0.22968660502413876
MATS5i,0.083664653387718
MATS5m,0.1015334479378842
MATS5p,0.1769433620759002
MATS5s,-0.059708968180717206
MATS5v,0.1499508593498724
MATS6Z,0.002382615774350135
MATS6c,-0.16764685268420218
MATS6d,0.0416454016535674
MATS6i,0.12547435885410566
MATS6m,0.011513022143484791
MATS6p,0.10192927270477556
MATS6s,0.030870738375380992
MATS6v,0.19007403855202848
MATS7Z,0.04475509581046637
MATS7c,0.08194061858872013
MATS7d,-0.15328641297864729
MATS7i,-0.03554550986545965
MATS7m,0.04299034600983665
MATS7p,-0.09917564029338974
MATS7s,0.2575071585032134
MATS7v,-0.0684099535764433
MATS8Z,0.0002476280018274131
MATS8c,0.024735549373102714
MATS8d,-0.013683390810991224
MATS8i,-0.17948818929161703
MATS8m,-0.00593970144308233
MATS8p,-0.09999763999418215
MATS8s,-0.1538876566990258
MATS8v,-0.13901370782124864
MAXsCl,6.490783982608397
MAXssS,1.6073663577589163
MINsCl,6.490783982608397
MINssS,1.6073663577589163
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.18140966273976
SpAD_D,417.29476457556746
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.28805611120767
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,857
TMWC10,139.44296172288796
TSRW10,79.18076617446566
VE1_Dt,5.394452872477897
VE2_Dt,0.17981509574926324
VE3_Dt,2.7839834684222997
VR1_Dt,192.3716197383174
VR2_Dt,6.41238732461058
VR3_Dt,6.358041309461952
Xc-3dv,1.1638899383895163
Xc-4dv,0.0
Xc-5dv,0.2117796339813037
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3860827634879543
Xch-7d,0.5707926914014856
Xp-0dv,18.17149187898936
Xp-1dv,10.95949947940769
Xp-2dv,8.705889592351703
Xp-3dv,6.655569214713129
Xp-4dv,4.59960293571645
Xp-5dv,3.2250510976341116
Xp-6dv,1.9843987567147627
Xp-7dv,1.2785517184039508
Xpc-4d,4.736419289262966
Xpc-5d,6.319904429198229
Xpc-6d,8.437687893810189
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,55
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.60911086570914
AATS0dv,7.1932573599240275
AATS0pe,6.2321442307692285
AATS0se,7.680113269230767
AATS1dv,6.844444444444445
AATS1pe,6.460436363636365
AATS1se,7.71954898181818
AATS2dv,5.182033096926713
AATS2pe,6.381049999999998
AATS2se,7.731994255319147
AATS3dv,3.455980570734669
AATS3pe,6.24540081967213
AATS3se,7.698918909836064
AATS4dv,2.9742222222222225
AATS4pe,6.1323696
AATS4se,7.622831008
AATS5dv,3.1074380165289255
AATS5pe,5.9931173553719
AATS5se,7.546071900826448
AATS6dv,3.9232531500572736
AATS6pe,6.0726701030927845
AATS6se,7.588448494845362
AATS7dv,4.294511378848728
AATS7pe,6.325184337349397
AATS7se,7.745667975903613
AATS8dv,2.799001248439451
AATS8pe,6.102173033707866
AATS8se,7.571967730337077
AATSC0Z,12.551775147928991
AATSC0c,0.014508953928161135
AATSC0d,0.5976331360946745
AATSC0i,1.5673074842153314
AATSC0m,57.75254331213018
AATSC0p,0.29854340153562864
AATSC0s,1.3469908929310639
AATSC0v,52.77776040921893
AATSC1Z,0.503469607315761
AATSC1c,-0.007533452069921675
AATSC1d,0.15481441635287796
AATSC1i,-0.2085091722849699
AATSC1m,2.3554294354222747
AATSC1p,0.0035941532798866977
AATSC1s,-0.03410443097052784
AATSC1v,0.6489617271189124
AATSC2Z,0.8086994838222332
AATSC2c,0.0007512549131517474
AATSC2d,-0.09517814427798059
AATSC2i,0.17576002870954033
AATSC2m,3.739870575349367
AATSC2p,0.03745198190698137
AATSC2s,0.07267946863361517
AATSC2v,3.3848113663653043
AATSC3Z,-0.2570084392278593
AATSC3c,0.00010932397844095137
AATSC3d,-0.12222330002910078
AATSC3i,0.2578216134043835
AATSC3m,-1.3814770378552699
AATSC3p,0.02001565910302514
AATSC3s,-0.10642065894687863
AATSC3v,-1.1260113579171875
AATSC4Z,-1.6166982248520707
AATSC4c,-0.0014940687462572462
AATSC4d,-0.001940828402366865
AATSC4i,-0.28095185001010836
AATSC4m,-7.542199752437869
AATSC4p,-0.04019408846437699
