DLiP-ID,P0001J
AATSC7Z,1.292795138888889
AATSC7c,0.004613565601682483
AATSC7d,-0.05234375
AATSC7i,0.12445205394873496
AATSC7m,5.989059140625
AATSC7p,0.023738166748943395
AATSC7s,0.9529206452546297
AATSC7v,5.210609384409684
AATSC8Z,-0.62890625
AATSC8c,-0.0013631207753274362
AATSC8d,-0.08046875
AATSC8i,-0.5492685272515212
AATSC8m,-3.2068780031249986
AATSC8p,-0.08533045150324062
AATSC8s,0.06161566840277775
AATSC8v,-13.328694342039881
ATS0are,213.4298
ATS1are,217.829
ATS2are,342.901
ATS3are,426.68199999999996
ATS4are,457.47090000000003
ATS5are,368.177
ATS6are,330.50100000000003
ATS7are,283.56800000000004
ATS8are,249.16400000000002
ATSC0dv,143.875
ATSC0pe,5.114987499999998
ATSC0se,3.759405999999999
ATSC1dv,30.19140625
ATSC1pe,-0.5131683593749999
ATSC1se,-0.42793493749999995
ATSC2dv,8.140625
ATSC2pe,1.3154390624999999
ATSC2se,1.1121982499999996
ATSC3dv,-53.6796875
ATSC3pe,-1.0950867187499997
ATSC3se,-0.9027608750000002
ATSC4dv,-56.8515625
ATSC4pe,-2.358835156249999
ATSC4se,-1.6760436249999988
ATSC5dv,-2.46484375
ATSC5pe,0.02865976562499961
ATSC5se,-0.22711143750000007
ATSC6dv,-23.4296875
ATSC6pe,-1.2461304687499988
ATSC6se,-0.5835868749999991
ATSC7dv,32.11328125
ATSC7pe,1.7574425781249992
ATSC7se,1.4030793124999987
ATSC8dv,-5.65625
ATSC8pe,0.041265624999999674
ATSC8se,-0.09134750000000096
AXp-0dv,0.5330311973359444
AXp-1dv,0.27551068850507443
AXp-2dv,0.14506892008110236
AXp-3dv,0.07758311149987675
AXp-4dv,0.041536912500648206
AXp-5dv,0.021671670779036138
AXp-6dv,0.010880225170902627
AXp-7dv,0.0057101318476973275
BertzCT,733.9489169038374
ECIndex,356
ETA_eta,11.324593882748559
GATS1dv,0.48316352052233885
GATS1pe,0.7196619974559316
GATS1se,0.7532311157022082
GATS2dv,0.760342177370848
GATS2pe,0.5519419082722024
GATS2se,0.5196276302078654
GATS3dv,1.0201932443461548
GATS3pe,0.8962923648247904
GATS3se,0.9110347526049369
GATS4dv,1.2127590914732531
GATS4pe,1.2887737122664384
GATS4se,1.284653084632443
GATS5dv,1.009282546069779
GATS5pe,0.9885616928202436
GATS5se,1.009039305957545
GATS6dv,1.1161077324066029
GATS6pe,1.2513242700984117
GATS6se,1.2134175877784947
GATS7dv,0.7996138623419249
GATS7pe,0.6182102649865279
GATS7se,0.5690677847629239
GATS8dv,0.8914856646394439
GATS8pe,0.7519715346322939
GATS8se,0.7537612324925799
LogEE_A,3.9051284716584833
LogEE_D,90.12493104640313
MATS1dv,0.20348576994971435
MATS1pe,-0.09728622074448924
MATS1se,-0.11038105810365047
MATS2dv,0.03481922074450311
MATS2pe,0.15826059429049666
MATS2se,0.18205793476620832
MATS3dv,-0.1808967169523208
MATS3pe,-0.10380301738051881
MATS3se,-0.11642856409343462
MATS4dv,-0.18063795457366266
MATS4pe,-0.2108166721535767
MATS4se,-0.20380649800222989
MATS5dv,-0.009617876141265413
MATS5pe,0.003145597713084524
MATS5se,-0.033915240305180366
MATS6dv,-0.10422241529105125
MATS6pe,-0.1559189538586359
MATS6se,-0.09934963129813579
MATS7dv,0.15872188435177143
MATS7pe,0.2443284454643231
MATS7se,0.2653997171066089
MATS8dv,-0.031450912250217206
MATS8pe,0.006454072468407743
MATS8se,-0.019438709200336645
MAXaaCH,1.5895910493827161
MAXaasC,0.37847505668934267
MAXaasN,1.2942309670781893
MAXdssC,-0.4137603930461069
MAXsCH3,1.545797041395887
MAXssNH,2.5825151171579743
MDEC-12,1.383997191579021
MDEC-13,1.2848982934253257
MDEC-22,5.947728317586386
MDEC-23,13.57482369703959
MDEC-33,4.359968411744285
MDEN-23,0.25
MDEO-11,0.9320891823219342
MINaaCH,1.2942309670781893
MINaasC,0.08635340555975524
MINaasN,1.2942309670781893
MINdssC,-1.0664751991501633
MINsCH3,1.545797041395887
MINssNH,2.5825151171579743
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142858
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720245
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,282.4499945272214
SpAbs_A,24.910444387013925
SpAbs_D,180.24986209280632
SpMAD_A,1.2455222193506963
SpMAD_D,9.012493104640317
SpMax_A,2.339082073006109
SpMax_D,90.12493104640313
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,88.4
TpiPC10,7.83012748117216
VAdjMat,5.392317422778761
VE1_DzZ,4.41869225854115
VE1_Dzi,4.416605524808645
VE1_Dzm,4.418684587433165
VE1_Dzp,4.4059621333936825
VE1_Dzv,4.413895027244859
VE2_DzZ,0.22093461292705752
VE2_Dzi,0.22083027624043225
VE2_Dzm,0.22093422937165824
VE2_Dzp,0.22029810666968414
VE2_Dzv,0.22069475136224295
VE3_DzZ,2.178990963763315
VE3_Dzi,2.1785186007886934
VE3_Dzm,2.178989227703369
VE3_Dzp,2.176105834575812
VE3_Dzv,2.177904706336633
VR1_DzZ,99.92776780871526
VR1_Dzi,100.16958932024474
VR1_Dzm,99.92869990674616
VR1_Dzp,101.25446469751591
VR1_Dzv,100.47937281933245
VR2_DzZ,4.996388390435763
VR2_Dzi,5.008479466012237
VR2_Dzm,4.996434995337308
VR2_Dzp,5.062723234875795
VR2_Dzv,5.023968640966623
VR3_DzZ,5.297594783635025
VR3_Dzi,5.3000118233473685
VR3_Dzm,5.297604111309446
VR3_Dzp,5.310783981352339
VR3_Dzv,5.303099641414538
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04929435192337454
Xch-7dv,0.06883674360775174
Xpc-4dv,0.896079564851134
Xpc-5dv,0.9249625481320692
Xpc-6dv,1.0373600545038097
Zagreb1,100.0
Zagreb2,114.0
fragCpx,61.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,21
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.66968125
AATS1are,6.600878787878788
AATS2are,6.594250000000001
AATS3are,6.464878787878788
AATS4are,6.535298571428572
AATS5are,6.459245614035088
AATS6are,6.6100200000000005
AATS7are,6.301511111111112
AATS8are,6.229100000000001
AATSC0dv,4.49609375
AATSC0pe,0.15984335937499994
AATSC0se,0.11748143749999997
AATSC1dv,0.9148910984848485
AATSC1pe,-0.015550556344696967
AATSC1se,-0.012967725378787877
AATSC2dv,0.15655048076923078
AATSC2pe,0.02529690504807692
AATSC2se,0.021388427884615376
AATSC3dv,-0.8133285984848485
AATSC3pe,-0.016592223011363632
AATSC3se,-0.01367819507575758
AATSC4dv,-0.8121651785714286
AATSC4pe,-0.0336976450892857
AATSC4se,-0.02394348035714284
AATSC5dv,-0.043242872807017545
AATSC5pe,0.0005028029057017475
AATSC5se,-0.003984411184210527
AATSC6dv,-0.46859375
AATSC6pe,-0.024922609374999974
AATSC6se,-0.01167173749999998
AATSC7dv,0.7136284722222223
AATSC7pe,0.03905427951388887
AATSC7se,0.03117954027777775
AATSC8dv,-0.14140625
AATSC8pe,0.0010316406249999918
AATSC8se,-0.002283687500000024
AETA_eta,0.566229694137428
ATSC0are,5.655687499999998
ATSC1are,-0.6265339843749993
ATSC2are,1.5350640625
ATSC3are,-1.2851492187499995
ATSC4are,-2.5452914062499983
ATSC5are,-0.07006210937500068
ATSC6are,-1.2234679687499983
ATSC7are,1.9635582031249985
ATSC8are,-0.00440312500000134
BCUTZ-1h,8.02954689436998
BCUTZ-1l,5.69328871281871
BCUTc-1h,0.4586605455816729
BCUTc-1l,-0.4420055815482278
BCUTd-1h,3.187027804561915
BCUTd-1l,0.9725988717077709
BCUTi-1h,14.55176331267103
BCUTi-1l,10.954434706941427
BCUTm-1h,16.01508302385936
BCUTm-1l,11.70508693320225
BCUTp-1h,1.985769250775529
BCUTp-1l,0.7414066666886876
BCUTs-1h,7.0104589424219075
BCUTs-1l,1.4863862402776005
BCUTv-1h,20.89081241386368
BCUTv-1l,14.700466548612683
BalabanJ,1.8007161237298013
Diameter,11
ETA_beta,28.25
GATS1are,0.7450622747348388
GATS2are,0.5513831804777866
GATS3are,0.9056492140688359
GATS4are,1.2860166993718396
GATS5are,0.9945603973022811
GATS6are,1.2410715761788467
GATS7are,0.6025431135570265
GATS8are,0.7465885005138632
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,141.22499726361073
MATS1are,-0.10742250275684531
MATS2are,0.16702740519031647
MATS3are,-0.11017275114920184
MATS4are,-0.2057330405391538
MATS5are,-0.006954612332291717
MATS6are,-0.13844815506514443
MATS7are,0.24688564485848183
MATS8are,-0.0006228243692744822
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.3572521419828643
SM1_Dzse,1.2745051870999227
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,7.04767198267719
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,64.07575304490055
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,133.40683635253566
SpAD_Dzi,129.56462502045383
SpAD_Dzm,133.43508187738763
SpAD_Dzp,183.08581580869765
SpAD_Dzv,164.83771399319156
SpAbs_Dt,282.4499945272215
SpDiam_A,4.678164146012218
SpDiam_D,137.327819928464
SpMAD_Dt,14.12249972636107
SpMax_Dt,141.22499726361073
SsssssAs,0
VE1_Dzpe,4.418652782192978
VE1_Dzse,4.418693257215254
VE2_Dzpe,0.2209326391096489
VE2_Dzse,0.2209346628607627
VE3_Dzpe,2.178982029779638
VE3_Dzse,2.1789911897745267
VMcGowan,195.4399999999998
VR1_Dzpe,99.93245522443608
VR1_Dzse,99.92762139709936
VR2_Dzpe,4.996622761221804
VR2_Dzse,4.9963810698549675
VR3_Dzpe,5.297641690574791
VR3_Dzse,5.297593318459465
mZagreb1,7.777777777777778
mZagreb2,4.416666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,25
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17674023437499994
AATSC1are,-0.01898587831439392
AATSC2are,0.029520462740384616
AATSC3are,-0.01947195785984848
AATSC4are,-0.03636130580357141
AATSC5are,-0.0012291598135965032
AATSC6are,-0.024469359374999965
AATSC7are,0.04363462673611108
AATSC8are,-0.0001100781250000335
AETA_beta,1.4125
BCUTdv-1h,6.024569425627808
BCUTdv-1l,0.996963743127318
BCUTpe-1h,3.5017983720444468
BCUTpe-1l,2.241840181767804
BCUTse-1h,3.714663672701802
BCUTse-1l,2.437733884184684
ETA_alpha,9.133333333333333
ETA_dBeta,2.75
ETA_eta_B,0.4449793117863372
ETA_eta_F,21.12483204983259
ETA_eta_L,3.525182601365267
ETA_eta_R,32.44942593258115
ETA_psi_1,0.5111940298507465
LabuteASA,113.84160537222803
LogEE_DzZ,66.76770389055355
LogEE_Dzi,64.8360704613673
LogEE_Dzm,66.78164407236176
LogEE_Dzp,90.64911942105255
LogEE_Dzv,82.08366292128795
PEOE_VSA1,14.990415646638391
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,24.26546827384644
PEOE_VSA8,24.998268897435437
PEOE_VSA9,11.126902983393991
SM1_Dzare,1.514192647743136
SpAD_Dzpe,132.2697342448275
SpAD_Dzse,133.5707533702528
SpAbs_DzZ,132.30844529249407
SpAbs_Dzi,128.65019628891108
SpAbs_Dzm,132.33975535058755
SpAbs_Dzp,186.66377953582543
SpAbs_Dzv,166.40195301129478
SpDiam_Dt,205.5103745894209
SpMAD_DzZ,6.670341817626783
SpMAD_Dzi,6.478231251022692
SpMAD_Dzm,6.671754093869382
SpMAD_Dzp,9.154290790434882
SpMAD_Dzv,8.241885699659578
SpMax_DzZ,66.76770389055355
SpMax_Dzi,64.8360704613673
SpMax_Dzm,66.78164407236176
SpMax_Dzp,90.64911942105255
SpMax_Dzv,82.08366292128795
VE1_Dzare,4.418819092939357
VE2_Dzare,0.22094095464696784
VE3_Dzare,2.179019667409211
VR1_Dzare,99.91105498888766
VR2_Dzare,4.995552749444383
VR3_Dzare,5.2974275206414525
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45666666666666667
AETA_dBeta,0.1375
AETA_eta_B,0.02224896558931686
AETA_eta_F,1.0562416024916295
AETA_eta_L,0.17625913006826335
AETA_eta_R,1.6224712966290575
BCUTare-1h,3.5556862321371194
BCUTare-1l,2.1921576812528794
ETA_beta_s,12.75
ETA_dPsi_A,0.2028059701492535
ETA_dPsi_B,0.0
ETA_eta_BR,0.6169793117863371
ETA_eta_FL,5.944051649221492
ETA_eta_RL,9.469234250586759
LogEE_Dzpe,66.2027297295129
LogEE_Dzse,66.84910194448139
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.559266895052007
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.876055499058339
SlogP_VSA2,21.550112059935415
SlogP_VSA3,7.04767198267719
SlogP_VSA4,0.0
SlogP_VSA5,20.715977351537635
SlogP_VSA6,47.38958316645456
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,130.58594844847735
SpAbs_Dzpe,131.11888872885055
SpAbs_Dzse,132.48085011185458
SpDiam_DzZ,103.97213600996355
SpDiam_Dzi,100.46186454226202
SpDiam_Dzm,103.99364255076199
SpDiam_Dzp,140.77485940332224
SpDiam_Dzv,128.1993817181161
SpMAD_Dzpe,6.613486712241375
SpMAD_Dzse,6.678537668512639
SpMax_Dzpe,66.2027297295129
SpMax_Dzse,66.84910194448139
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6375
AETA_eta_BR,0.030848965589316858
AETA_eta_FL,0.29720258246107456
AETA_eta_RL,0.47346171252933794
DetourIndex,1376
EState_VSA1,11.876485017303356
EState_VSA2,11.122718386749003
EState_VSA3,11.250837766380558
EState_VSA4,0.0
EState_VSA5,35.02941149325087
EState_VSA6,19.18040611960041
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,5.106527394840706
ETA_beta_ns,15.5
ETA_shape_p,0.20072992700729925
ETA_shape_x,0.0
ETA_shape_y,0.3722627737226277
GhoseFilter,True
LogEE_Dzare,65.36868385662584
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,129.31157710071227
SpDiam_Dzpe,103.03775994758132
SpDiam_Dzse,104.10604512980186
SpMAD_Dzare,6.529297422423868
SpMax_Dzare,65.36868385662584
TopoPSA(NO),88.4
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.2942309670781893
VSA_EState9,56.20576903292181
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.775
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.043333333333333356
FilterItLogS,-2.325876420923593
SpDiam_Dzare,101.70116054579852
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6708333333333334
ETA_epsilon_2,0.893333333333333
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.5825396825396828
ETA_epsilon_5,0.8393939393939391
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.23290229885057445
ETA_dEpsilon_B,0.08829365079365059
ETA_dEpsilon_C,-0.14460864805692386
ETA_dEpsilon_D,0.05393939393939384
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7
MDEDescriptor,"0.0,1.383997191579021,1.2848982934253257,0.0,5.947728317586386,13.57482369703959,0.0,4.359968411744285,0.0,0.0,0.9320891823219342,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0"
APolDescriptor,38.04951599999999
BCUTDescriptor,"11.988495655572358,16.006285182101745,-0.35092353364292017,0.3061861188277226,4.211489639198112,9.84111343241577"
BPolDescriptor,18.632483999999998
TPSADescriptor,88.4
ALOGPDescriptor,"1.9042999999999992,3.626358489999997,67.36559999999999"
XLogPDescriptor,2.104
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,272.07970696
ChiPathDescriptor,"14.698306133819765,9.46923425058676,8.777414013149631,6.9147736638933806,4.976390243351753,4.016719144626766,2.4389475453059237,1.5859577671156262,10.660623946718887,5.7857244586065635,4.206998682351969,2.7154089024956862,1.6614765000259282,1.0619118681727708,0.4896101326906183,0.25124580129868246"
ChiChainDescriptor,"0.0,0.0,0.0,0.15137471507731048,0.28240456108522144,0.0,0.0,0.0,0.04929435192337454,0.06883674360775174"
AtomCountDescriptor,32
BondCountDescriptor,21
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.5778975930851458,0.0,0.45118446353109126,0.0,0.5284786553098002,0.0,0.06265389189475813,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,7,2,0,0,0,0"
ZagrebIndexDescriptor,100.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"39.83007160056373,1.9915035800281864,16.17697742742005,9.90983254074878,6.26714488667127"
FractionalPSADescriptor,0.3249047898048354
WienerNumbersDescriptor,"874.0,29.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.474351209907376,4.014647887347535,5.512446601815377,0.8960795648511344,0.9249625481320691,0.9852103176220374"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"16.3718820861678,7.319857312722949,4.496326530612245"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,709.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"23.817836744716743,23.159277574432483,33.04066980410666,33.318011370408314,27.068723514944946"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5492085824229885,-0.3249032273415221,0.12660840051040137,-0.08303258207242259,0.0793650122965649"
EccentricConnectivityIndexDescriptor,356
AutocorrelationDescriptorPolarizability,"1168.2579466418363,1335.1670611475888,1775.6561674740676,1702.0841882031466,1330.54428365625"
