DLiP-ID,C000SN
AATSC7v,28.896530221539617
AATSC8Z,28.444444444444446
AATSC8c,0.00021812085368567326
AATSC8d,0.6553287981859411
AATSC8i,2.208040185034464
AATSC8m,150.85977115714482
AATSC8p,0.6340475054409995
AATSC8s,0.23487100629881594
AATSC8v,97.15454425412783
ATS0are,118.60410000000002
ATS1are,136.3
ATS2are,216.35
ATS3are,253.614
ATS4are,217.60799999999998
ATS5are,155.99400000000003
ATS6are,119.95000000000002
ATS7are,66.88000000000001
ATS8are,14.520000000000001
ATSC0dv,59.3185185185185
ATSC0pe,0.6475238095238083
ATSC0se,0.1221805714285713
ATSC1dv,5.227654320987655
ATSC1pe,0.04690725623582573
ATSC1se,0.008359183673469783
ATSC2dv,-11.660246913580243
ATSC2pe,-0.053860997732428514
ATSC2se,-0.012669387755101503
ATSC3dv,-4.751111111111111
ATSC3pe,0.04625374149659798
ATSC3se,0.008750204081632757
ATSC4dv,-16.48740740740741
ATSC4pe,-0.28452993197278886
ATSC4se,-0.050529632653061166
ATSC5dv,-18.71061728395062
ATSC5pe,-0.297884126984126
ATSC5se,-0.054822285714285775
ATSC6dv,-7.315061728395065
ATSC6pe,-0.10251541950113191
ATSC6se,-0.02078326530612274
ATSC7dv,13.080493827160488
ATSC7pe,0.17414240362811972
ATSC7se,0.03246097959183627
ATSC8dv,10.957037037037034
ATSC8pe,0.14772517006802768
ATSC8se,0.028143918367346747
AXp-0dv,0.7198011493109876
AXp-1dv,0.4428875550603388
AXp-2dv,0.2946471833380557
AXp-3dv,0.1857204563099722
AXp-4dv,0.11503682933069853
AXp-5dv,0.06779754578724338
AXp-6dv,0.04499978051133932
AXp-7dv,0.025963048704925672
BertzCT,416.68658538234826
ECIndex,144
ETA_eta,7.8412051446010285
GATS1dv,0.7762237762237765
GATS1pe,0.6742743498084758
GATS1se,0.6824396758854829
GATS2dv,1.0403650403650406
GATS2pe,0.8382870294916186
GATS2se,0.8484385159657355
GATS3dv,1.0373626373626375
GATS3pe,0.9185762612148848
GATS3se,0.9097209230782023
GATS4dv,1.1606470452624302
GATS4pe,1.2178940341905489
GATS4se,1.190587545677904
GATS5dv,1.1200763522192096
GATS5pe,1.3144580085306667
GATS5se,1.3114313241291577
GATS6dv,0.9655117609663068
GATS6pe,1.2038869352444876
GATS6se,1.2352209376286152
GATS7dv,0.7002612771843544
GATS7pe,0.8731487662212769
GATS7se,0.8958745261921824
GATS8dv,0.0
GATS8pe,0.0
GATS8se,0.0
LogEE_A,3.546041236597015
LogEE_D,34.52164001828955
MATS1dv,0.08046518698692616
MATS1pe,0.06614175997748768
MATS1se,0.06246736324284
MATS2dv,-0.11156681156681157
MATS2pe,-0.047210241569708225
MATS2se,-0.05885333082549137
MATS3dv,-0.037377622377622384
MATS3pe,0.033334804137862994
MATS3se,0.03342125940060656
MATS4dv,-0.1496637977407209
MATS4pe,-0.23660662767149038
MATS4se,-0.22268895470152625
MATS5dv,-0.23656968031968043
MATS5pe,-0.34502684218267343
MATS5se,-0.3365241609608269
MATS6dv,-0.11771296884933258
MATS6pe,-0.1511228255492093
MATS6se,-0.16237091705017642
MATS7dv,0.3562130177514793
MATS7pe,0.4344349282134304
MATS7se,0.42917598452730893
MATS8dv,1.2930069930069932
MATS8pe,1.5969701426680478
MATS8se,1.6124284431473699
MAXaaCH,2.2664814814814815
MAXaasC,1.5717592592592593
MDEC-22,9.71420020291249
MDEC-23,13.1604695837222
MDEC-33,4.242640687119286
MINaaCH,2.129637037037037
MINaasC,1.4637962962962965
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8867924528301887
SM1_Dzi,-0.07741076195597474
SM1_Dzm,0.905354003684819
SM1_Dzp,0.6878504672897197
SM1_Dzv,0.36707654032416825
SddssSe,0
SpAD_Dt,251.0166364162572
SpAbs_A,17.90589012009783
SpAbs_D,69.04328003657915
SpMAD_A,1.3773761630844485
SpMAD_D,5.311021541275319
SpMax_A,2.4686944612091954
SpMax_D,34.521640018289546
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,0.0
TpiPC10,8.166078652589404
VAdjMat,4.906890595608519
VE1_DzZ,3.5477608839034445
VE1_Dzi,3.5731746411241816
VE1_Dzm,3.546312311929429
VE1_Dzp,3.5600920746455844
VE1_Dzv,3.570674632013023
VE2_DzZ,0.27290468337718804
VE2_Dzi,0.2748595877787832
VE2_Dzm,0.27279325476380223
VE2_Dzp,0.2738532365111988
VE2_Dzv,0.2746672793856172
VE3_DzZ,1.5286809320279904
VE3_Dzi,1.53581872032272
VE3_Dzm,1.5282725426713653
VE3_Dzp,1.5321506726614613
VE3_Dzv,1.5351188149586428
VR1_DzZ,58.10222723432314
VR1_Dzi,56.73618520595766
VR1_Dzm,58.18383877814962
VR1_Dzp,57.40403713153875
VR1_Dzv,56.8304925029595
VR2_DzZ,4.469402094947934
VR2_Dzi,4.3643219389198205
VR2_Dzm,4.475679906011509
VR2_Dzp,4.41569516396452
VR2_Dzv,4.3715763463815005
VR3_DzZ,4.324568262088425
VR3_Dzi,4.300776458700366
VR3_Dzm,4.325971896419247
VR3_Dzp,4.312478898621809
VR3_Dzv,4.302437285988477
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1711632992203644
Xch-6dv,0.45084026307660297
Xch-7dv,0.7504672633748719
Xpc-4dv,2.4208938353871217
Xpc-5dv,3.987622798256786
Xpc-6dv,5.280354914427815
Zagreb1,72.0
Zagreb2,87.0
fragCpx,69.01
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,0
nBondsM,12
nBondsO,15
nBondsS,11
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,1
naHRing,0
AATS0are,5.647814285714286
AATS1are,5.92608695652174
AATS2are,5.847297297297297
AATS3are,5.635866666666667
AATS4are,5.579692307692307
AATS5are,5.571214285714286
AATS6are,5.452272727272728
AATS7are,5.144615384615386
AATS8are,4.840000000000001
AATSC0dv,2.8246913580246904
AATSC0pe,0.03083446712018135
AATSC0se,0.005818122448979586
AATSC1dv,0.2272893183038111
AATSC1pe,0.0020394459232967706
AATSC1se,0.00036344276841172965
AATSC2dv,-0.3151418084751417
AATSC2pe,-0.001455702641416987
AATSC2se,-0.0003424158852730136
AATSC3dv,-0.10558024691358026
AATSC3pe,0.0010278609221466217
AATSC3se,0.00019444897959183905
AATSC4dv,-0.4227540360873695
AATSC4pe,-0.007295639281353561
AATSC4se,-0.0012956316064887479
AATSC5dv,-0.668236331569665
AATSC5pe,-0.010638718820861643
AATSC5se,-0.001957938775510206
AATSC6dv,-0.33250280583613934
AATSC6pe,-0.004659791795505996
AATSC6se,-0.0009446938775510336
AATSC7dv,1.0061918328584991
AATSC7pe,0.013395569509855364
AATSC7se,0.0024969984301412514
AATSC8dv,3.652345679012345
AATSC8pe,0.04924172335600923
AATSC8se,0.009381306122448916
AETA_eta,0.6031696265077714
ATSC0are,0.45952380952380917
ATSC1are,-0.0043308390022695
ATSC2are,-0.15633718820861897
ATSC3are,-0.00022244897959200483
ATSC4are,-0.027815646258502802
ATSC5are,-0.09314603174603119
ATSC6are,-0.11130113378684692
ATSC7are,0.07473764172335765
ATSC8are,0.0886537414965992
BCUTZ-1h,53.00042581591744
BCUTZ-1l,5.6778101733725315
BCUTc-1h,0.49514836101663046
BCUTc-1l,-0.2801393734806065
BCUTd-1h,3.2348475494327027
BCUTd-1l,1.751772991049009
BCUTi-1h,11.595530444366071
BCUTi-1l,10.425839433473097
BCUTm-1h,126.90464417274
BCUTm-1l,11.688810173372518
BCUTp-1h,5.355459420273357
BCUTp-1l,1.347810173372529
BCUTs-1h,2.2683886703929255
BCUTs-1l,0.4932061750959944
BCUTv-1h,32.516709429583614
BCUTv-1l,20.257336449488097
BalabanJ,1.7616255066046675
Diameter,6
ETA_beta,19.5
GATS1are,0.8403784636179318
GATS2are,1.0447948466601316
GATS3are,0.9461968911917098
GATS4are,0.9980231167795933
GATS5are,1.119326424870466
GATS6are,1.2463495054168623
GATS7are,0.9039457951375046
GATS8are,0.0
HybRatio,0.0
Lipinski,True
LogEE_Dt,125.50831820812861
MATS1are,-0.00860509123676887
MATS2are,-0.19309536479484954
MATS3are,-0.0002259067357514662
MATS4are,-0.03259386209645209
MATS5are,-0.15202590673575048
MATS6are,-0.23120018841262144
MATS7are,0.26272857712236547
MATS8are,1.3504766839378335
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.0413533834586467
SM1_Dzse,0.011519078473722133
SMR_VSA1,21.20510112887405
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,55.67130108982367
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,40.89718173477479
SpAD_Dzi,52.58593132700194
SpAD_Dzm,40.60510000941966
SpAD_Dzp,44.09602006476483
SpAD_Dzv,48.45073988107112
SpAbs_Dt,251.01663641625726
SpDiam_A,4.747108070705641
SpDiam_D,50.23705166548517
SpMAD_Dt,19.308972032019785
SpMax_Dt,125.50831820812861
SsssssAs,0
VE1_Dzpe,3.5735085345611046
VE1_Dzse,3.5734868358104674
VE2_Dzpe,0.2748852718893157
VE2_Dzse,0.27488360275465135
VE3_Dzpe,1.5359121604344357
VE3_Dzse,1.5359060883021582
VMcGowan,149.53999999999985
VR1_Dzpe,56.716140584579136
VR1_Dzse,56.71839219018569
VR2_Dzpe,4.362780044967626
VR2_Dzse,4.3629532453988995
VR3_Dzpe,4.300423101086101
VR3_Dzse,4.300462799854223
mZagreb1,2.6944444444444446
mZagreb2,2.8333333333333335
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,17
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.021882086167800435
AATSC1are,-0.00018829734792476086
AATSC2are,-0.004225329411043756
AATSC3are,-4.943310657600107e-06
AATSC4are,-0.0007132216989359693
AATSC5are,-0.0033266439909296853
AATSC6are,-0.005059142444856678
AATSC7are,0.005749049363335203
AATSC8are,0.029551247165533066
AETA_beta,1.5
BCUTdv-1h,4.230702962787992
BCUTdv-1l,0.1281569324639843
BCUTpe-1h,2.9014504777200862
BCUTpe-1l,2.227810173372536
BCUTse-1h,3.092126457405215
BCUTse-1l,2.4238101733725306
ETA_alpha,7.642857142857142
ETA_dBeta,4.5
ETA_eta_B,-0.03527618041008296
ETA_eta_F,8.294806605183242
ETA_eta_L,3.0146891117234054
ETA_eta_R,16.13601174978427
ETA_psi_1,0.8629032258064515
LabuteASA,87.86838115101442
LogEE_DzZ,19.976188591234774
LogEE_Dzi,26.263192293545632
LogEE_Dzm,19.802563657247006
LogEE_Dzp,21.86467040156224
LogEE_Dzv,24.2536065977053
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,24.26546827384644
PEOE_VSA8,11.126902983393991
PEOE_VSA9,0.0
SM1_Dzare,-0.13122171945701355
SpAD_Dzpe,51.41421649277986
SpAD_Dzse,51.69451051662111
SpAbs_DzZ,40.28324849820007
SpAbs_Dzi,52.60379534899178
SpAbs_Dzm,39.9783164684071
SpAbs_Dzp,43.61981589510272
SpAbs_Dzv,48.14013665464299
SpDiam_Dt,142.0722095994982
SpMAD_DzZ,3.1459370565211375
SpMAD_Dzi,4.045071640538611
SpMAD_Dzm,3.1234692314938197
SpMAD_Dzp,3.3920015434434485
SpMAD_Dzv,3.726979990851625
SpMax_DzZ,19.976188572869344
SpMax_Dzi,26.263192293517896
SpMax_Dzm,19.802563635187678
SpMax_Dzp,21.864670398971437
SpMax_Dzv,24.253606597483575
VE1_Dzare,3.5728141147637134
VE2_Dzare,0.2748318549818241
VE3_Dzare,1.5357178171802466
VR1_Dzare,56.75463273149127
VR2_Dzare,4.365740979345483
VR3_Dzare,4.3011015515322155
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5879120879120878
AETA_dBeta,0.34615384615384615
AETA_eta_B,-0.0027135523392371507
AETA_eta_F,0.638062046552557
AETA_eta_L,0.23189916244026196
AETA_eta_R,1.2412316730603286
BCUTare-1h,2.8383443917769546
BCUTare-1l,2.1266279297549997
ETA_beta_s,7.5
ETA_dPsi_A,0.0
ETA_dPsi_B,0.14890322580645154
ETA_eta_BR,0.22272381958991705
ETA_eta_FL,3.4348006310597725
ETA_eta_RL,6.449489742783178
LogEE_Dzpe,25.710289275935246
LogEE_Dzse,25.848141341312232
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,7.140364542130793
PEOE_VSA13,0.0
SlogP_VSA1,21.20510112887405
SlogP_VSA2,0.0
SlogP_VSA3,0.0
SlogP_VSA4,7.140364542130793
SlogP_VSA5,0.0
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,53.13549771373317
SpAbs_Dzpe,51.37922516831486
SpAbs_Dzse,51.68476360406641
SpDiam_DzZ,28.509159763170324
SpDiam_Dzi,39.301019054354406
SpDiam_Dzm,28.22721103113833
SpDiam_Dzp,31.69845903709063
SpDiam_Dzv,35.86033300499126
SpMAD_Dzpe,3.954939730213835
SpMAD_Dzse,3.9765008089708545
SpMax_Dzpe,25.710289275886748
SpMax_Dzse,25.848141341270072
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,13
AETA_beta_s,0.5769230769230769
AETA_eta_BR,0.017132601506916697
AETA_eta_FL,0.26421543315844404
AETA_eta_RL,0.49611459559870597
DetourIndex,815
EState_VSA1,0.0
EState_VSA2,21.20510112887405
EState_VSA3,0.0
EState_VSA4,0.0
EState_VSA5,11.126902983393991
EState_VSA6,7.140364542130793
EState_VSA7,0.0
EState_VSA8,48.53093654769288
EState_VSA9,0.0
ETA_beta_ns,12.0
ETA_shape_p,0.0
ETA_shape_x,0.0
ETA_shape_y,0.26168224299065423
GhoseFilter,True
LogEE_Dzare,26.517278964789245
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,53.16577964899251
SpDiam_Dzpe,38.33336708448013
SpDiam_Dzse,38.57323460506046
SpMAD_Dzare,4.087345977979475
SpMax_Dzare,26.517278964767737
TopoPSA(NO),0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.1435185185185186
VSA_EState9,20.480385185185185
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.9230769230769231
EState_VSA10,0.0
ETA_dAlpha_A,0.08791208791208788
ETA_dAlpha_B,0.0
FilterItLogS,-4.6471148204341
SpDiam_Dzare,39.75052105728334
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5360544217687078
ETA_epsilon_2,0.6813186813186813
ETA_epsilon_3,0.448571428571429
ETA_epsilon_4,0.4502164502164507
ETA_epsilon_5,0.6813186813186813
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.08748299319727876
ETA_dEpsilon_B,0.08583797155225709
ETA_dEpsilon_C,-0.0016450216450216715
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.3333333333333333
TopoShapeIndex,0.5
CDK Descriptors
FMFDescriptor,1.0
MDEDescriptor,"0.0,0.0,0.0,0.0,9.71420020291249,13.1604695837222,0.0,4.242640687119286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,31.804344
BCUTDescriptor,"11.899999999999999,126.90447310445967,-0.10424007077351431,0.09594091107740528,7.682609375000005,13.751507622715087"
BPolDescriptor,15.925655999999996
TPSADescriptor,0.0
ALOGPDescriptor,"3.1736,10.071736959999999,49.9517"
XLogPDescriptor,3.880000000000001
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,278.96707332
ChiPathDescriptor,"8.673362107437432,6.449489742783178,5.652484892961365,5.091184757073003,4.574167096448447,3.8205640309133453,2.4137634907885315,1.7595379626717031,9.3876767744897,6.673575159351943,6.227758902871032,5.614303561524934,4.872540402938289,3.5563937623775317,2.27176935312972,1.4157666854557729"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.38888888888888884,0.6069132757218887,0.0,0.0,0.17305466381079324,0.4552081824982822,0.7584530249789045"
AtomCountDescriptor,21
BondCountDescriptor,15
SmallRingDescriptor,"3,3,1,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.6054988603092419,0.0,0.1916383190435099,0.0,0.9436428211828597,0.0,0.25157288508105763,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,10,2,0,0,0,0"
ZagrebIndexDescriptor,72.0
LargestChainDescriptor,7
MannholdLogPDescriptor,2.6700000000000004
WeightedPathDescriptor,"27.451728656838107,2.111671435141393,3.167916192044076,0.0,0.0"
FractionalPSADescriptor,0.0
WienerNumbersDescriptor,"219.0,19.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.7832398994339602,3.269075925343407,4.513257301049704,2.4440848714677803,4.0271151315425175,4.784498427718642"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.3333333333333333
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"8.32,3.292517006802721,1.3333333333333333"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,373.01
HBondAcceptorCountDescriptor,0
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"123.6386625845566,34.13183972914395,59.26367945828788,57.26367945828788,32.13183972914395"
PetitjeanShapeIndexDescriptor,"0.5,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.006630349457584442,-0.0030800498919687186,-5.25198329299404E-4,2.33033866110165E-4,5.237596910856119E-5"
EccentricConnectivityIndexDescriptor,144
AutocorrelationDescriptorPolarizability,"1443.531005371582,1744.3482925429696,2496.8480614628916,2059.6594618740232,1247.0415128876955"
