DLiP-ID,C000BQ
AATS6d,2.1417910447761193
AATS6i,158.15035658765163
AATS6m,33.94905462686569
AATS6p,1.209654239949015
AATS6s,2.0733830845771144
AATS6v,146.06400044402972
AATS7Z,7.3931623931623935
AATS7d,1.8205128205128205
AATS7i,165.43341613913506
AATS7m,22.284284683760678
AATS7p,0.9825568485316662
AATS7s,1.7863247863247864
AATS7v,109.77829448090823
AATS8Z,4.895522388059701
AATS8d,1.5522388059701493
AATS8i,172.78585295757853
AATS8m,12.900968880597016
AATS8p,0.7780286151427463
AATS8s,1.5820895522388059
AATS8v,78.8969545674906
AMID_C,1.8633699078700594
AMID_N,0.10013381570491708
AMID_O,0.09045055990416717
AMID_X,0.0
AMID_h,0.19058437560908426
ATS0dv,204.0
ATS0pe,239.7602
ATS0se,300.370384
ATS1dv,220.0
ATS1pe,268.6695
ATS1se,323.8301599999998
ATS2dv,315.0
ATS2pe,463.67449999999997
ATS2se,566.6152639999998
ATS3dv,340.0
ATS3pe,654.8190000000002
ATS3se,817.621108
ATS4dv,320.0
ATS4pe,715.0110000000001
ATS4se,894.2717320000002
ATS5dv,292.0
ATS5pe,749.3296000000001
ATS5se,938.3210359999999
ATS6dv,192.0
ATS6pe,760.4699999999998
ATS6se,964.2811840000002
ATS7dv,108.0
ATS7pe,641.7399999999999
ATS7se,829.4406880000003
ATS8dv,33.0
ATS8pe,357.63849999999996
ATS8se,470.88522799999987
ATSC0Z,276.2439024390244
ATSC0c,0.40728687751021403
ATSC0d,21.951219512195124
ATSC0i,58.01722630388482
ATSC0m,1326.6510260487805
ATSC0p,9.859803650355609
ATSC0s,29.145663956639563
ATSC0v,2195.799573733658
ATSC1Z,7.3295657346817364
ATSC1c,-0.17359866931131282
ATSC1d,9.319452706722187
ATSC1i,4.8433897592973985
ATSC1m,38.240415461035255
ATSC1p,0.943004931535288
ATSC1s,-3.967640789212769
ATSC1v,163.34263991498386
ATSC2Z,-41.72040452111837
ATSC2c,-0.06427819552491451
ATSC2d,-0.7388459250446198
ATSC2i,-3.805309768463517
ATSC2m,-201.91191711481244
ATSC2p,-1.6281515720057638
ATSC2s,-2.1670302068874348
ATSC2v,-339.0257369860982
ATSC3Z,35.48602022605594
ATSC3c,0.07939389015009386
ATSC3d,-6.892325996430699
ATSC3i,2.8918732889575134
ATSC3m,165.96045750208225
ATSC3p,-0.31111588389257716
ATSC3s,8.009266144490713
ATSC3v,113.93633324152009
ATSC4Z,-35.835812016656746
ATSC4c,-0.06710878609529548
ATSC4d,-11.637715645449145
ATSC4i,-0.11118369949332552
ATSC4m,-166.66927241106475
ATSC4p,-0.11621882477600423
ATSC4s,-6.435649249785184
ATSC4v,-100.52996745997834
ATSC5Z,-85.02379535990482
ATSC5c,0.06721857265165024
ATSC5d,-9.458655562165383
ATSC5i,-4.349465268634621
ATSC5m,-403.3334283706127
ATSC5p,-0.8223786054220836
ATSC5s,-8.64903496595942
ATSC5v,-438.2208884764066
ATSC6Z,-144.62641284949436
ATSC6c,-0.08814202645651839
ATSC6d,-5.596668649613323
ATSC6i,-36.58507177473941
ATSC6m,-697.9438066960142
ATSC6p,-5.424696845180383
ATSC6s,-8.436777050697337
ATSC6v,-1264.1187574970754
ATSC7Z,-16.817965496728142
ATSC7c,0.019550424335882062
ATSC7d,2.919690660321241
ATSC7i,-18.023622286582654
ATSC7m,-86.69816389530058
ATSC7p,-2.2748459708672772
ATSC7s,1.1752800912155492
ATSC7v,-384.87435916761154
ATSC8Z,65.69898869720404
ATSC8c,-0.00064141785499054
ATSC8d,6.055324211778706
ATSC8i,8.475604119194438
ATSC8m,315.11093399345606
ATSC8p,1.7614979386083194
ATSC8s,3.1852361358979464
ATSC8v,472.2486718207852
AXp-0d,0.6919326262683547
AXp-1d,0.44615977938943713
AXp-2d,0.2790275667289604
AXp-3d,0.17748746619838815
AXp-4d,0.11432947101539337
AXp-5d,0.07581549679144002
AXp-6d,0.04565331532900193
AXp-7d,0.03142353289112529
GATS1Z,0.9529832572923382
GATS1c,1.3929483616405967
GATS1d,0.8687338501291989
GATS1i,1.0561554219927336
GATS1m,0.9528558388440797
GATS1p,0.9779540306061701
GATS1s,1.0337455002305636
GATS1v,0.9628114276742126
GATS2Z,1.0555127001682203
GATS2c,1.0470011181251322
GATS2d,1.486549707602339
GATS2i,1.1310478583190482
GATS2m,1.0576859970003143
GATS2p,1.1184398031289886
GATS2s,0.8557540670523797
GATS2v,1.0917579972817342
GATS3Z,0.9411972452763553
GATS3c,0.9542400157671278
GATS3d,1.6498498498498497
GATS3i,0.9796798254545496
GATS3m,0.9415117661731663
GATS3p,1.0037878401793636
GATS3s,1.0410757115701443
GATS3v,0.9640072432119153
GATS4Z,1.072723526988051
GATS4c,1.3540904466379304
GATS4d,1.5564814814814814
GATS4i,0.9614862117185429
GATS4m,1.0656811574711853
GATS4p,0.9891989898217934
GATS4s,1.9416759648837336
GATS4v,0.9815178546689375
GATS5Z,1.0991085941204197
GATS5c,1.1467533687170501
GATS5d,1.0187226596675414
GATS5i,0.9958416180338409
GATS5m,1.095246352858019
GATS5p,1.018748319538215
GATS5s,1.573499019751939
GATS5v,1.0413337544518457
GATS6Z,1.100584838477575
GATS6c,0.8454006615297123
GATS6d,0.6323383084577114
GATS6i,1.1532838506153151
GATS6m,1.1045639455058243
GATS6p,1.1507223821040309
GATS6s,0.7130934508979545
GATS6v,1.1629719501847064
GATS7Z,0.9579048886836278
GATS7c,0.6757975665787844
GATS7d,0.46723646723646717
GATS7i,1.0386540618989275
GATS7m,0.9627131372188676
GATS7p,1.012659218066825
GATS7s,0.34017169515437723
GATS7v,1.0204595112430392
GATS8Z,0.8061230137498979
GATS8c,0.8052941167759833
GATS8d,0.3807628524046434
GATS8i,0.8033808126331763
GATS8m,0.8076555696342227
GATS8p,0.773672155100299
GATS8s,0.3123784596393194
GATS8v,0.795894190930494
MATS1Z,0.02529885959040528
MATS1c,-0.4064071830917452
MATS1d,0.4048062015503874
MATS1i,0.07959904516661233
MATS1m,0.027484086447887537
MATS1p,0.09119291508536741
MATS1s,-0.12979973154101188
MATS1v,0.07092874490411308
MATS2Z,-0.08147531994386457
MATS2c,-0.08513997594572778
MATS2d,-0.01815789473684219
MATS2i,-0.03538370603245918
MATS2m,-0.08210611809222926
MATS2p,-0.08908340958406719
MATS2s,-0.04011079559704954
MATS2v,-0.08329333221569513
MATS3Z,0.04744882618801039
MATS3c,0.07200249444762856
MATS3d,-0.11597597597597603
MATS3i,0.018411245781441925
MATS3m,0.046207109725283656
MATS3p,-0.01165506757632547
MATS3s,0.1015031803462497
MATS3v,0.01916595305924005
MATS4Z,-0.04432279710400847
MATS4c,-0.056296523446550124
MATS4d,-0.181138888888889
MATS4i,-0.0006547669789413776
MATS4m,-0.04292412520122173
MATS4p,-0.004027270711795833
MATS4s,-0.07544336029816287
MATS4v,-0.015642474519546253
MATS5Z,-0.09936373837077535
MATS5c,0.053280587425375156
MATS5d,-0.1391076115485565
MATS5i,-0.024202433799502838
MATS5m,-0.09814940167228232
MATS5p,-0.026926733543813412
MATS5s,-0.09580183669072799
MATS5v,-0.06442886998816902
MATS6Z,-0.16018947290740368
MATS6c,-0.0662158063016674
MATS6d,-0.07800995024875619
MATS6i,-0.1929416586160712
MATS6m,-0.16096921233425007
MATS6p,-0.16833958993861145
MATS6s,-0.08856898704598767
MATS6v,-0.1761465889385116
MATS7Z,-0.021334317378816765
MATS7c,0.01682107570377524
MATS7d,0.04660968660968666
MATS7i,-0.10886370489186221
MATS7m,-0.022900828676274094
MATS7p,-0.08085031654485356
MATS7s,0.014130756773542556
MATS7v,-0.061422045774971
MATS8Z,0.14553754272958008
MATS8c,-0.0009637173582669234
MATS8d,0.1688059701492538
MATS8i,0.08939696095715685
MATS8m,0.14535026561222486
MATS8p,0.10932586617314413
MATS8s,0.06687699256801842
MATS8v,0.13160945865035367
MAXsOH,11.550925925925927
MINsOH,11.550925925925927
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.17806256730984
SpAD_D,151.12191699652482
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.958199168556311
SssNH2,0
SsssAs,0
SsssCH,0.2579166666666668
SsssNH,0
SssssB,0
SssssC,-0.8843055555555552
SssssN,0
TMPC10,504
TMWC10,115.91950953384142
TSRW10,53.90974218023274
VE1_Dt,4.398441791760726
VE2_Dt,0.21992208958803633
VE3_Dt,2.1743975205262087
VR1_Dt,107.61371813189763
VR2_Dt,5.3806859065948816
VR3_Dt,5.371695312093358
Xc-3dv,0.5681741619238516
Xc-4dv,0.032274861218395144
Xc-5dv,0.22904758460980074
Xc-6dv,0.03765400475479433
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.30618621784789724
Xch-7d,0.15309310892394862
Xp-0dv,11.626493681332034
Xp-1dv,7.357252499504985
Xp-2dv,5.522705879035551
Xp-3dv,4.357759920918268
Xp-4dv,3.262262851986642
Xp-5dv,2.331324757410796
Xp-6dv,1.1363386809257863
Xp-7dv,0.7464536507056033
Xpc-4d,3.3678469904249737
Xpc-5d,5.95037874515552
Xpc-6d,9.943609487082675
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,43
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.079468270101074
AATS0dv,4.975609756097561
AATS0pe,5.847809756097561
AATS0se,7.326106926829269
AATS1dv,5.116279069767442
AATS1pe,6.248127906976745
AATS1se,7.5309339534883675
AATS2dv,4.144736842105263
AATS2pe,6.100980263157894
AATS2se,7.455463999999997
AATS3dv,3.063063063063063
AATS3pe,5.899270270270272
AATS3se,7.365955927927929
AATS4dv,2.6666666666666665
AATS4pe,5.958425000000001
AATS4se,7.452264433333335
AATS5dv,2.2992125984251968
AATS5pe,5.900233070866143
AATS5se,7.3883546141732275
AATS6dv,1.4328358208955223
AATS6pe,5.675149253731342
AATS6se,7.196128238805971
AATS7dv,0.9230769230769231
AATS7pe,5.484957264957264
AATS7se,7.089236649572651
AATS8dv,0.4925373134328358
AATS8pe,5.337888059701492
AATS8se,7.028137731343282
AATSC0Z,6.737656157049376
AATSC0c,0.009933826280736928
AATSC0d,0.5353955978584176
AATSC0i,1.4150543000947517
AATSC0m,32.35734209875074
AATSC0p,0.24048301586233192
AATSC0s,0.7108698526009649
AATSC0v,53.55608716423556
AATSC1Z,0.17045501708562177
AATSC1c,-0.004037178356077043
AATSC1d,0.2167314582958648
AATSC1i,0.11263697114645113
AATSC1m,0.8893119874659362
AATSC1p,0.0219303472450067
AATSC1s,-0.09227071602820393
AATSC1v,3.7986660445345084
AATSC2Z,-0.5489526910673469
AATSC2c,-0.0008457657305909805
AATSC2d,-0.009721656908481839
AATSC2i,-0.05006986537451996
AATSC2m,-2.65673575151069
AATSC2p,-0.02142304700007584
AATSC2s,-0.028513555353782038
AATSC2v,-4.460864960343398
AATSC3Z,0.31969387591041387
AATSC3c,0.0007152602716224673
AATSC3d,-0.06209302699487117
AATSC3i,0.02605291251313075
AATSC3m,1.4951392567755157
AATSC3p,-0.0028028458008340284
AATSC3s,0.07215555085126768
AATSC3v,1.0264534526263072
AATSC4Z,-0.2986317668054729
AATSC4c,-0.0005592398841274623
AATSC4d,-0.0969809637120762
AATSC4i,-0.0009265308291110459
AATSC4m,-1.3889106034255396
AATSC4p,-0.0009684902064667019
AATSC4s,-0.05363041041487653
AATSC4v,-0.8377497288331528
AATSC5Z,-0.6694787036212978
AATSC5c,0.0005292800996192932
AATSC5d,-0.07447760285169593
AATSC5i,-0.03424775802074505
AATSC5m,-3.175853766697738
AATSC5p,-0.0064754220899376665
AATSC5s,-0.06810263752723952
AATSC5v,-3.45055817697958
AATSC6Z,-1.0793015884290624
AATSC6c,-0.0006577763168396895
AATSC6d,-0.041766183952338234
AATSC6i,-0.27302292369208514
