DLiP-ID,C001PS
ATSC5Z,-48.4378698224852
ATSC5c,-0.24633038201435226
ATSC5d,-9.744822485207106
ATSC5i,-9.824557277682771
ATSC5m,-220.31444424630172
ATSC5p,-0.5133129083072648
ATSC5s,-21.583333333333336
ATSC5v,-84.39632960932903
ATSC6Z,-175.5266272189349
ATSC6c,0.3680592210569772
ATSC6d,-13.569526627218938
ATSC6i,-22.560395270867456
ATSC6m,-836.7117249837277
ATSC6p,-3.472787317256647
ATSC6s,-27.000000000000004
ATSC6v,-1103.9805337846442
ATSC7Z,-80.19526627218934
ATSC7c,-0.33805561656324856
ATSC7d,-12.405695266272192
ATSC7i,-9.099698420836058
ATSC7m,-388.72516034060646
ATSC7p,-3.633537190313291
ATSC7s,-9.999999999999993
ATSC7v,-707.1957460499293
ATSC8Z,-1.5147928994083024
ATSC8c,-0.008506440048909481
ATSC8d,-14.634245562130179
ATSC8i,-19.912310533903344
ATSC8m,-26.69739267418636
ATSC8p,-3.7100384214375763
ATSC8s,35.38888888888889
ATSC8v,-590.3449680580812
AXp-0d,0.7120519952338972
AXp-1d,0.4529158707925991
AXp-2d,0.28756834804697895
AXp-3d,0.1770934671702345
AXp-4d,0.1125675908054037
AXp-5d,0.07056630858052193
AXp-6d,0.044704316160465433
AXp-7d,0.029263935975533846
GATS1Z,0.8299143574567304
GATS1c,1.8040232631445143
GATS1d,0.6788791488724056
GATS1i,1.3905612750515959
GATS1m,0.8362373301373154
GATS1p,1.154957730559511
GATS1s,0.5693610276943611
GATS1v,1.0294962866866744
GATS2Z,0.8624362474885375
GATS2c,0.8702319324033588
GATS2d,1.0273023342563232
GATS2i,1.1421457041248742
GATS2m,0.8677370566032375
GATS2p,1.0070221752261992
GATS2s,0.5028392754456585
GATS2v,0.9788569427628824
GATS3Z,0.8884319104897291
GATS3c,1.1602449814256879
GATS3d,1.1537206621277705
GATS3i,0.9180318203365877
GATS3m,0.8853562905985646
GATS3p,0.8177222293933049
GATS3s,0.8787007773902937
GATS3v,0.8225053164631926
GATS4Z,0.9799960583366181
GATS4c,1.0579022277573964
GATS4d,1.3585284385830103
GATS4i,1.0995049097560599
GATS4m,0.9819066900373986
GATS4p,1.0783588295205486
GATS4s,1.007590439276486
GATS4v,1.0284878761821297
GATS5Z,1.0386577942229651
GATS5c,1.11092264156769
GATS5d,1.2782331209102218
GATS5i,1.0690508821467843
GATS5m,1.034084407743148
GATS5p,1.0100163654552556
GATS5s,1.5406991498540796
GATS5v,0.9807970210288548
GATS6Z,1.1651407384987893
GATS6c,0.8373956656536106
GATS6d,1.1636884693189478
GATS6i,1.1449962075038662
GATS6m,1.163157275362799
GATS6p,1.0894807255316388
GATS6s,1.4891610360360361
GATS6v,1.120680497525099
GATS7Z,1.034048515828177
GATS7c,1.107185162262413
GATS7d,1.059713793361804
GATS7i,1.053190479959875
GATS7m,1.038257304083512
GATS7p,1.0997437077636134
GATS7s,0.7816483149816483
GATS7v,1.093022269635233
GATS8Z,0.9955515513260883
GATS8c,1.0827327188179305
GATS8d,1.0882090043751664
GATS8i,1.037269069350763
GATS8m,0.9991493747463602
GATS8p,1.0951298971558312
GATS8s,0.74914449333054
GATS8v,1.0693261228331012
MATS1Z,0.04495859863091502
MATS1c,-0.7132514063128408
MATS1d,0.4512624559826177
MATS1i,-0.15607679660171164
MATS1m,0.04452221419444858
MATS1p,-0.052413179134450164
MATS1s,-0.040484929373818264
MATS1v,-0.002920501812479532
MATS2Z,0.07613380729139835
MATS2c,0.22853291591603048
MATS2d,0.19814636805784697
MATS2i,-0.017359606076613927
MATS2m,0.07277388658662161
MATS2p,0.01758817640003294
MATS2s,0.12999169382148104
MATS2v,0.010276746091693207
MATS3Z,0.07944101642844127
MATS3c,-0.0583650453840363
MATS3d,0.11809105344441297
MATS3i,0.15312873047154438
MATS3m,0.08287187042984281
MATS3p,0.17266818712697551
MATS3s,-0.03825196163905841
MATS3v,0.15278399094659725
MATS4Z,-0.0343800639425393
MATS4c,0.030124883643991796
MATS4d,-0.1152440841161066
MATS4i,-0.008094037092650797
MATS4m,-0.03469846917764936
MATS4p,-0.06320672160160522
MATS4s,-0.00242102567683964
MATS4v,-0.040964167205724114
MATS5Z,-0.04652775409519262
MATS5c,-0.09408607486772413
MATS5d,-0.1251270264879907
MATS5i,-0.04713804877622153
MATS5m,-0.04445280402426119
MATS5p,-0.015957216881085423
MATS5s,-0.10680751173708924
MATS5v,-0.011840760083118093
MATS6Z,-0.17604329867540236
MATS6c,0.1467825773191182
MATS6d,-0.1819245567411051
MATS6i,-0.11301985687321842
MATS6m,-0.17627124847523168
MATS6p,-0.11272041652666083
MATS6s,-0.1395071542130366
MATS6v,-0.1617211696153912
MATS7Z,-0.08102711266553075
MATS7c,-0.13581573934205826
MATS7d,-0.1675532579106416
MATS7i,-0.045924050697388204
MATS7m,-0.08249989900023438
MATS7p,-0.11881168296608566
MATS7s,-0.05205205205205203
MATS7v,-0.10436388497644641
MATS8Z,-0.0016016917869499856
MATS8c,-0.003576463935689667
MATS8d,-0.20684554145953885
MATS8i,-0.10516685899434393
MATS8m,-0.005929576452607748
MATS8p,-0.12695564125197764
MATS8s,0.19277416951835563
MATS8v,-0.09117179846363203
MAXssO,4.957634415081205
MINssO,4.957634415081205
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.69837392176761
SpAD_D,276.6476371888372
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.963911417660412
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1027
TMWC10,131.90495640385404
TSRW10,69.98902214844084
VE1_Dt,5.177517590961615
VE2_Dt,0.1917599107763561
VE3_Dt,2.637577484870407
VR1_Dt,154.14260194637131
VR2_Dt,5.708985257273012
VR3_Dt,6.031129933627489
Xc-3dv,0.5786750119797971
Xc-4dv,0.0
Xc-5dv,0.1011169194970657
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.2746218574171839
Xp-0dv,15.748944257151669
Xp-1dv,9.31923261978222
Xp-2dv,6.327152858624924
Xp-3dv,4.5198546139954
Xp-4dv,3.265359819809864
Xp-5dv,2.3655112521439956
Xp-6dv,1.5368006898232578
Xp-7dv,0.9876192994311225
Xpc-4d,3.438295460460943
Xpc-5d,6.1294584398345116
Xpc-6d,10.152273555613125
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,7.454837491645451
AATS0dv,6.961538461538462
AATS0pe,6.168809615384614
AATS0se,7.634086384615382
AATS1dv,6.7407407407407405
AATS1pe,6.459314814814816
AATS1se,7.731909703703702
AATS2dv,5.4787234042553195
AATS2pe,6.328578723404255
AATS2se,7.710338936170213
AATS3dv,4.653225806451613
AATS3pe,6.217017741935484
AATS3se,7.658991032258065
AATS4dv,4.410852713178294
AATS4pe,6.242093798449612
AATS4se,7.656617271317828
AATS5dv,3.9225352112676055
AATS5pe,6.248095070422536
AATS5se,7.711802619718309
AATS6dv,3.360294117647059
AATS6pe,6.238145588235294
AATS6se,7.708404264705882
AATS7dv,2.6296296296296298
AATS7pe,5.992041481481482
AATS7se,7.488294251851851
AATS8dv,2.496124031007752
AATS8pe,5.9964511627907
AATS8se,7.535168868217054
AATSC0Z,7.331360946745561
AATSC0c,0.01843759560104852
AATSC0d,0.5484467455621302
AATSC0i,1.467753224379834
AATSC0m,34.90241402773669
AATSC0p,0.22653572129181757
AATSC0s,1.423076923076923
AATSC0v,50.19444234908956
AATSC1Z,0.3296077142230988
AATSC1c,-0.013150640991475303
AATSC1d,0.24749342537804075
AATSC1i,-0.22908222146303775
AATSC1m,1.5539327532462197
AATSC1p,-0.01187345734041991
AATSC1s,-0.05761316872427983
AATSC1v,-0.14659295985691545
AATSC2Z,0.5581644215032103
AATSC2c,0.004213597485188195
AATSC2d,0.10867273070628221
AATSC2i,-0.025479617792913852
AATSC2m,2.539984320053821
AATSC2p,0.0039843502269891855
AATSC2s,0.1849881796690307
AATSC2v,0.5158355392357261
AATSC3Z,0.5824107654132469
AATSC3c,-0.0010761111040277049
AATSC3d,0.06476665394159188
AATSC3i,0.22475518789479978
AATSC3m,2.892428332995323
AATSC3p,0.03911551231495993
AATSC3s,-0.054435483870967735
AATSC3v,7.668907225432799
AATSC4Z,-0.2520526581349478
AATSC4c,0.0005554304221565616
AATSC4d,-0.06320524287876705
AATSC4i,-0.011880049040988185
AATSC4m,-1.2110603373669784
AATSC4p,-0.014318580268510746
AATSC4s,-0.0034453057708871792
AATSC4v,-2.0561735291861845
AATSC5Z,-0.34111175931327603
AATSC5c,-0.0017347210001010722
