DLiP-ID,J1007Y
ATSC1m,123.51920420963526
ATSC1p,-0.7756079037571774
ATSC1s,-0.8703703703703706
ATSC1v,-27.294848878026293
ATSC2Z,1.1875
ATSC2c,-0.1631050182593821
ATSC2d,-4.995225694444447
ATSC2i,-4.635950824261264
ATSC2m,7.83696368185748
ATSC2p,0.07521888221532291
ATSC2s,2.3765432098765427
ATSC2v,29.274546370490853
ATSC3Z,-70.9375
ATSC3c,-0.05849400357864905
ATSC3d,-12.197482638888891
ATSC3i,-39.79401670374335
ATSC3m,-344.8253250828994
ATSC3p,-5.410882404088683
ATSC3s,-2.950617283950619
ATSC3v,-904.2209454224701
ATSC4Z,-129.6875
ATSC4c,0.2200778290104447
ATSC4d,-1.735677083333334
ATSC4i,13.524287082607986
ATSC4m,-609.9612419752605
ATSC4p,0.027466175215784983
ATSC4s,-17.629629629629633
ATSC4v,-385.31269765240523
ATSC5Z,10.875
ATSC5c,-0.46930540828109835
ATSC5d,-0.5633680555555562
ATSC5i,10.261690764042607
ATSC5m,66.34415574913189
ATSC5p,2.082108104573867
ATSC5s,-8.635802469135802
ATSC5v,453.3255657348444
ATSC6Z,-5.875
ATSC6c,0.5456292703400027
ATSC6d,-7.292534722222222
ATSC6i,-3.1425487814903867
ATSC6m,-40.02562841753473
ATSC6p,-0.5826921741028832
ATSC6s,17.058641975308642
ATSC6v,-260.2007373568994
ATSC7Z,-61.25
ATSC7c,-0.01643689540057159
ATSC7d,-2.2083333333333326
ATSC7i,-13.685841855801929
ATSC7m,-293.1680852291666
ATSC7p,-2.3857449357675624
ATSC7s,-6.444444444444443
ATSC7v,-486.4490090085642
ATSC8Z,-67.25
ATSC8c,-0.2326505939309235
ATSC8d,6.977430555555556
ATSC8i,7.507011020875804
ATSC8m,-307.5952811059028
ATSC8p,0.9745471081632974
ATSC8s,-16.391975308641975
ATSC8v,-5.821630764632687
AXp-0d,0.6915114136572899
AXp-1d,0.4438596855689584
AXp-2d,0.28706292895491997
AXp-3d,0.18930205309456363
AXp-4d,0.12259580025453717
AXp-5d,0.07985419363949052
AXp-6d,0.05220979612641543
AXp-7d,0.03480308154072432
GATS1Z,0.6720321366368897
GATS1c,1.3126743103031742
GATS1d,0.6872204319176568
GATS1i,1.0731001677536354
GATS1m,0.6783628612477527
GATS1p,1.0476709862764577
GATS1s,0.6093361549998974
GATS1v,0.8981392669740089
GATS2Z,0.8648116822591224
GATS2c,1.202001012482144
GATS2d,1.2668039287156805
GATS2i,1.0385243684091576
GATS2m,0.8636556573180943
GATS2p,0.9710039373611993
GATS2s,0.7225664796805104
GATS2v,0.9019097648641162
GATS3Z,1.0093344755265412
GATS3c,1.100819880733805
GATS3d,1.302661193111413
GATS3i,1.2746463283935872
GATS3m,1.0125231211986696
GATS3p,1.2118624475024407
GATS3s,0.8536077072928332
GATS3v,1.1332343880692324
GATS4Z,1.2088279437849638
GATS4c,1.1578824699643167
GATS4d,1.0101623642097888
GATS4i,0.9334555874381641
GATS4m,1.2006034267198764
GATS4p,0.9321569846976817
GATS4s,1.5270720023950903
GATS4v,0.9914068577584729
GATS5Z,0.9727793696275072
GATS5c,1.2261482155573895
GATS5d,1.0596892886345055
GATS5i,0.9042568341536448
GATS5m,0.9672009507166327
GATS5p,0.8825019283661231
GATS5s,1.2033269297939224
GATS5v,0.8745950472842134
GATS6Z,0.9563037249283668
GATS6c,0.6394031578001937
GATS6d,1.1872444807849551
GATS6i,0.9992507702975811
GATS6m,0.9608664063059765
GATS6p,1.0110989051558463
GATS6s,0.9156915822563746
GATS6v,1.029350474968058
GATS7Z,1.0345779608404966
GATS7c,0.7262046516393896
GATS7d,0.9799672935404743
GATS7i,1.0793371611996467
GATS7m,1.0398636055729087
GATS7p,1.0981740333500687
GATS7s,0.7413006461753405
GATS7v,1.115807101305445
GATS8Z,1.124205805406752
GATS8c,0.9398098539793481
GATS8d,0.7117921006790145
GATS8i,0.9026687907766376
GATS8m,1.1221939061668673
GATS8p,0.9463255608865166
GATS8s,1.037174064906073
GATS8v,1.028137505722739
MATS1Z,0.07264453059160626
MATS1c,-0.3530243378958759
MATS1d,0.32288009234765036
MATS1i,-0.04686333754990164
MATS1m,0.07027366357611568
MATS1p,-0.06492710275622597
MATS1s,-0.015450679049125764
MATS1v,-0.010936141841170319
MATS2Z,0.001967756412469362
MATS2c,-0.07893460605806597
MATS2d,-0.11337910924154516
MATS2i,-0.03904772265880582
MATS2m,0.0027396685740220038
MATS2p,0.0038690358758640504
MATS2s,0.02592276195245529
MATS2v,0.007207185465471438
MATS3Z,-0.10058192774643311
MATS3c,-0.024222436614266755
MATS3d,-0.23689423506503365
MATS3i,-0.286801240530617
MATS3m,-0.10314678747543903
MATS3p,-0.23814986242012542
MATS3s,-0.02753942047668261
MATS3v,-0.19048309762536556
MATS4Z,-0.16987310683585757
MATS4c,0.08419091106054666
MATS4d,-0.031141221819880868
MATS4i,0.09004509566917168
MATS4m,-0.16855483984612724
MATS4p,0.0011167677424412858
MATS4s,-0.1520083828152288
MATS4v,-0.07498555985578173
MATS5Z,0.015911723465219775
MATS5c,-0.2005422672022857
MATS5d,-0.011290687357561644
MATS5i,0.0763178366868891
MATS5m,0.020478733984538235
MATS5p,0.09456477527922308
MATS5s,-0.08317417379478452
MATS5v,0.09854531339011093
MATS6Z,-0.008595988538681949
MATS6c,0.2331567652857157
MATS6d,-0.14615264174248885
MATS6i,-0.023371638280774248
MATS6m,-0.012354881717481095
MATS6p,-0.026464598250184764
MATS6s,0.16429723322508008
MATS6v,-0.05656324095820277
MATS7Z,-0.08775071633237823
MATS7c,-0.006877439417556776
MATS7d,-0.043336058871627135
MATS7i,-0.0996633006632897
MATS7m,-0.08860816520295177
MATS7p,-0.10609789106044397
MATS7s,-0.060775410408662224
MATS7v,-0.10354275263323096
MATS8Z,-0.10053569203936712
MATS8c,-0.1015768061382975
MATS8d,0.14287745742827693
MATS8i,0.057044556493966975
MATS8m,-0.09701080927120369
MATS8p,0.045224001157888716
MATS8s,-0.1613084481161445
MATS8v,-0.0012930354924835343
MAXaaN,4.15424559203433
MAXaaO,5.348712997285744
MAXssO,5.882476820401153
MINaaN,4.15424559203433
MINaaO,4.951738598843354
MINssO,5.251246503919526
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.65464442852778
SpAD_D,386.2144053688559
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.4786283240638256
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,770
TMWC10,136.8244612252607
TSRW10,79.76998697854893
VE1_Dt,5.298528030390987
VE2_Dt,0.18270786311693057
VE3_Dt,2.7321397888614456
VR1_Dt,183.6966667582837
VR2_Dt,6.334367819251162
VR3_Dt,6.27799658402049
Xc-3dv,0.6405779649768474
Xc-4dv,0.0
Xc-5dv,0.08837141590179112
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.24056261216234406
Xch-6d,0.5072794607297352
Xch-7d,0.5276930262086894
Xp-0dv,15.830871840467882
Xp-1dv,9.121273545771803
Xp-2dv,6.452729419526729
Xp-3dv,4.4551332902276375
Xp-4dv,2.8337257049670366
Xp-5dv,1.7117885719285826
Xp-6dv,0.8979001932108948
Xp-7dv,0.519523074017661
Xpc-4d,3.772232911130072
Xpc-5d,5.5748808012643005
Xpc-6d,7.326755960416038
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,51
nFRing,0
nHBAcc,6
nHBDon,0
nHRing,2
nSpiro,0
naRing,4
piPC10,7.206881383610109
AATS0dv,9.375
AATS0pe,6.456814583333334
AATS0se,7.8758937499999995
AATS1dv,8.803921568627452
AATS1pe,6.628050980392156
AATS1se,7.879196705882353
AATS2dv,7.325301204819277
AATS2pe,6.577706024096386
AATS2se,7.927731518072289
AATS3dv,5.371134020618556
AATS3pe,6.422670103092784
AATS3se,7.819388536082474
AATS4dv,5.219047619047619
AATS4pe,6.561702857142858
AATS4se,8.0428896
AATS5dv,5.202127659574468
AATS5pe,6.344143617021277
AATS5se,7.804678723404255
AATS6dv,5.319148936170213
AATS6pe,6.355689361702128
AATS6se,7.788523829787233
AATS7dv,3.8229166666666665
AATS7pe,6.145901041666666
AATS7se,7.6006742916666665
AATS8dv,3.630434782608696
AATS8pe,6.121010869565218
AATS8se,7.6370756956521735
AATSC0Z,7.270833333333333
AATSC0c,0.024895553421457273
AATSC0d,0.5308159722222222
AATSC0i,1.4304247573160573
AATSC0m,34.46447868706597
AATSC0p,0.23423189188012106
AATSC0s,1.1045524691358024
AATSC0v,48.93801882128336
AATSC1Z,0.5281862745098039
AATSC1c,-0.008788736263161361
AATSC1d,0.17138991013071891
AATSC1i,-0.06703447824183854
AATSC1m,2.4219451805810834
AATSC1p,-0.015207998112885831
AATSC1s,-0.017066085693536678
AATSC1v,-0.5351931152554176
AATSC2Z,0.01430722891566265
AATSC2c,-0.001965120701920266
AATSC2d,-0.06018344210174033
AATSC2i,-0.055854829207967034
AATSC2m,0.09442124917900578
AATSC2p,0.0009062515929556977
AATSC2s,0.028633050721404128
AATSC2v,0.3527053779577211
AATSC3Z,-0.7313144329896907
AATSC3c,-0.0006030309647283407
AATSC3d,-0.12574724369988546
AATSC3i,-0.41024759488395207
AATSC3m,-3.5549002585865916
AATSC3p,-0.055782292825656526
AATSC3s,-0.030418734886088854
AATSC3v,-9.321865416726496
AATSC4Z,-1.2351190476190477
AATSC4c,0.0020959793239089973
AATSC4d,-0.016530257936507944
AATSC4i,0.12880273412007606
AATSC4m,-5.809154685478671
AATSC4p,0.00026158262110271413
AATSC4s,-0.16790123456790126
AATSC4v,-3.6696447395467167
AATSC5Z,0.11569148936170212
AATSC5c,-0.004992610726394663
