DLiP-ID,C100NM
AATSC4s,-0.09356863778583337
AATSC4v,-3.512243847610447
AATSC5Z,1.802427038411393
AATSC5c,0.006966543821197186
AATSC5d,0.03919491525423729
AATSC5i,0.04329666314321213
AATSC5m,8.140289047136697
AATSC5p,0.0046535203250654454
AATSC5s,0.4435074529062952
AATSC5v,2.0388291154751026
AATSC6Z,-0.5313292476754014
AATSC6c,-0.0013203951394157659
AATSC6d,0.03125
AATSC6i,-0.09608545821058803
AATSC6m,-2.1780925690511417
AATSC6p,-0.0019593517923826164
AATSC6s,-0.25303157235359863
AATSC6v,0.725956874436864
AATSC7Z,0.07474004710748565
AATSC7c,-0.0010278104509775815
AATSC7d,-0.05157766990291262
AATSC7i,0.14696455532584954
AATSC7m,0.6442402514505666
AATSC7p,0.022978172986728464
AATSC7s,-0.17131131462454238
AATSC7v,5.269619339785268
AATSC8Z,-0.9111803176580503
AATSC8c,0.002465157128551614
AATSC8d,-0.053289473684210525
AATSC8i,0.08801665477255861
AATSC8m,-4.047733824914355
AATSC8p,0.014300543279078754
AATSC8s,-0.4381367229268901
AATSC8v,-1.1584677289459184
ATS0are,337.43829999999997
ATS1are,356.55400000000003
ATS2are,575.8378
ATS3are,715.4649
ATS4are,776.3287999999998
ATS5are,752.9917
ATS6are,710.0010000000001
ATS7are,663.8009999999999
ATS8are,620.1528999999999
ATSC0dv,219.07692307692315
ATSC0pe,6.999776923076921
ATSC0se,5.026430826923076
ATSC1dv,46.81393819855357
ATSC1pe,-0.4304948224852047
ATSC1se,-0.4296894707840241
ATSC2dv,-0.437212360289291
ATSC2pe,2.169101035502962
ATSC2se,1.8746096423816558
ATSC3dv,-62.72978303747534
ATSC3pe,-1.0441695266272166
ATSC3se,-0.6080976272189351
ATSC4dv,-16.603550295857985
ATSC4pe,-1.795284319526626
ATSC4se,-1.1796531516272206
ATSC5dv,90.82117028270874
ATSC5pe,4.750621597633135
ATSC5se,3.4411500850591703
ATSC6dv,15.381328073635773
ATSC6pe,-1.2785272189349117
ATSC6se,-1.3991073195266288
ATSC7dv,-16.778435239973707
ATSC7pe,-2.032065828402365
ATSC7se,-2.0603595033284092
ATSC8dv,-82.61275476660093
ATSC8pe,-2.405430917159758
ATSC8se,-1.9499991261094785
AXp-0dv,0.5555966312487568
AXp-1dv,0.2991295842253648
AXp-2dv,0.16240551650450508
AXp-3dv,0.08854336548748123
AXp-4dv,0.04855452403674826
AXp-5dv,0.026434882249947986
AXp-6dv,0.014233960230127789
AXp-7dv,0.007574323324374295
BertzCT,1310.6883365013227
ECIndex,930
ETA_eta,26.344211010281885
GATS1dv,0.5041538985359209
GATS1pe,0.6761888216018074
GATS1se,0.7112061087050181
GATS2dv,0.8223386935572103
GATS2pe,0.5287100271710103
GATS2se,0.478425261572364
GATS3dv,1.0359144052635094
GATS3pe,0.9191123898846383
GATS3se,0.895809488604415
GATS4dv,1.0134424694541653
GATS4pe,1.0915900562567018
GATS4se,1.0793719751621997
GATS5dv,0.8088637878499331
GATS5pe,0.683588491709989
GATS5se,0.6749161409800668
GATS6dv,0.9949212479935791
GATS6pe,1.0994688390383554
GATS6se,1.1523258027298102
GATS7dv,1.0905200038180427
GATS7pe,1.2396082973432645
GATS7se,1.3176150881482593
GATS8dv,1.2894933964123785
GATS8pe,1.3648265019897396
GATS8se,1.459469270378803
LogEE_A,4.426280218425076
LogEE_D,221.76111299143642
MATS1dv,0.20203155146975357
MATS1pe,-0.058146608268534926
MATS1se,-0.0808231282345927
MATS2dv,-0.0011660284195317851
MATS2pe,0.18105433141411786
MATS2se,0.21790363412479552
MATS3dv,-0.13294208132691274
MATS3pe,-0.06925834920641884
MATS3se,-0.05616928809535014
MATS4dv,-0.032303370786516836
MATS4pe,-0.10931821985103428
MATS4se,-0.10003181183109465
MATS5dv,0.18268874711695118
MATS5pe,0.29908014017731127
MATS5se,0.3016930049871662
MATS6dv,0.03259736713037275
MATS6pe,-0.08480297723773621
MATS6se,-0.12923395617610337
MATS7dv,-0.03866526065718822
MATS7pe,-0.14656142941416464
MATS7se,-0.20694236778400846
MATS8dv,-0.20640975096918324
MATS8pe,-0.18809984054436862
MATS8se,-0.2123510656896764
MAXaaCH,1.847216550790614
MAXaasC,0.868161391304585
MAXaasN,1.713595555378564
MAXdsCH,1.5531637902074409
MAXdssC,0.17873225833543294
MAXsCH3,1.8469553235802008
MAXssNH,2.717760128460574
MAXsssN,0.9051951895440349
MDEC-12,1.7691239463182318
MDEC-13,1.6226406085366336
MDEC-22,13.782528800111614
MDEC-23,25.453743523812854
MDEC-33,9.37448265497698
MDEN-23,0.40824829046386313
MDEN-33,0.19999999999999996
MDEO-11,1.37666982389507
MINaaCH,1.4884399843613547
MINaasC,0.13161014791719206
MINaasN,1.713595555378564
MINdsCH,1.5531637902074409
MINdssC,-1.0456957868446708
MINsCH3,1.8469553235802008
MINssNH,2.717760128460574
MINsssN,0.9051951895440349
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.303571428571429
SM1_Dzi,1.4545191904946573
SM1_Dzm,2.2991871333729694
SM1_Dzp,-6.541878845206732
SM1_Dzv,-2.795367399848947
SddssSe,0
SpAD_Dt,726.5285275052316
SpAbs_A,42.467656441666314
SpAbs_D,443.5222259828728
SpMAD_A,1.2868986800504945
SpMAD_D,13.440067454026451
SpMax_A,2.452349262747242
SpMax_D,221.76111299143642
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,134.01000000000002
TpiPC10,8.789644630001
VAdjMat,6.169925001442312
VE1_DzZ,5.6505371609478185
VE1_Dzi,5.660761430609069
VE1_Dzm,5.650533051278028
VE1_Dzp,5.653777334518937
VE1_Dzv,5.6596813518615905
VE2_DzZ,0.17122839881660057
VE2_Dzi,0.1715382251699718
VE2_Dzm,0.17122827428115237
VE2_Dzp,0.17132658589451324
VE2_Dzv,0.17150549551095728
VE3_DzZ,2.9256730818457855
VE3_Dzi,2.9274808800155565
VE3_Dzm,2.9256723545394836
VE3_Dzp,2.9262463450297056
VE3_Dzv,2.9272900608450505
VR1_DzZ,221.50115157338445
VR1_Dzi,220.5456639795085
VR1_Dzm,221.50265720486848
VR1_Dzp,221.86085253542953
VR1_Dzv,220.7432399687344
VR2_DzZ,6.712156108284377
VR2_Dzi,6.683201938772985
VR2_Dzm,6.712201733480863
VR2_Dzp,6.723056137437259
VR2_Dzv,6.689189089961649
VR3_DzZ,6.5943502569210155
VR3_Dzi,6.590027234796155
VR3_Dzm,6.5943570542959105
VR3_Dzp,6.595972863448555
VR3_Dzv,6.590922684469419
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1114984679793393
Xch-6dv,0.24575979146834215
Xch-7dv,0.2728040045243367
Xpc-4dv,2.116740965364784
Xpc-5dv,2.762914126367505
Xpc-6dv,3.213048348583808
Zagreb1,174.0
Zagreb2,205.0
fragCpx,240.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,5
nBondsM,22
nBondsO,36
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.489198076923076
AATS1are,6.4828
AATS2are,6.470087640449439
AATS3are,6.388079464285714
AATS4are,6.363350819672129
AATS5are,6.38128559322034
AATS6are,6.339294642857143
AATS7are,6.44466990291262
AATS8are,6.527925263157894
AATSC0dv,4.213017751479291
AATSC0pe,0.13461109467455618
AATSC0se,0.09666213128698223
AATSC1dv,0.851162512700974
AATSC1pe,-0.007827178590640086
AATSC1se,-0.0078125358324368
AATSC2dv,-0.004912498430216753
AATSC2pe,0.02437192174722429
AATSC2se,0.021063029689681528
AATSC3dv,-0.560087348548887
AATSC3pe,-0.00932294220202872
AATSC3se,-0.005429443100169064
AATSC4dv,-0.136094674556213
AATSC4pe,-0.014715445242021523
AATSC4se,-0.009669288128091973
AATSC5dv,0.7696709345992265
AATSC5pe,0.04025950506468758
AATSC5se,0.029162288856433648
AATSC6dv,0.13733328637174796
AATSC6pe,-0.011415421597633141
AATSC6se,-0.012492029638630614
AATSC7dv,-0.16289742951430783
AATSC7pe,-0.0197287944505084
AATSC7se,-0.02000349032357679
AATSC8dv,-0.8696079449115888
AATSC8pe,-0.025320325443786925
AATSC8se,-0.020526306590626087
AETA_eta,0.7983094245539966
ATSC0are,7.670944230769228
ATSC1are,-0.5496525517751467
ATSC2are,2.367360835798817
ATSC3are,-1.1686606508875728
ATSC4are,-1.970394156804732
ATSC5are,5.231363091715973
ATSC6are,-1.495291420118343
ATSC7are,-2.5538626109467435
ATSC8are,-2.5506711908283988
BCUTZ-1h,16.00200572879465
BCUTZ-1l,5.6922996398940455
BCUTc-1h,0.45947427458927964
BCUTc-1l,-0.4407822199028026
BCUTd-1h,3.21279382123319
BCUTd-1l,0.9724791827216394
BCUTi-1h,14.551300613965955
BCUTi-1l,10.337558075155673
BCUTm-1h,32.0609996690517
BCUTm-1l,11.703892834768048
BCUTp-1h,2.916626244953745
BCUTp-1l,0.7413671256367566
BCUTs-1h,7.011550846900874
BCUTs-1l,0.6284509313625217
BCUTv-1h,24.434240831234305
BCUTv-1l,14.700343816526075
BalabanJ,1.2934110146749804
Diameter,17
ETA_beta,44.75
GATS1are,0.7001014385383624
GATS2are,0.5375582313508279
GATS3are,0.9246351930900091
GATS4are,1.0943726702689964
GATS5are,0.6815154973897017
GATS6are,1.1067437576724244
GATS7are,1.2716995606144252
GATS8are,1.3805536426039218
HybRatio,0.08333333333333333
Lipinski,True
LogEE_Dt,363.2642637526158
MATS1are,-0.06774544148190094
MATS2are,0.18031380178691167
MATS3are,-0.0707334623654974
MATS4are,-0.1094832796515269
MATS5are,0.3005296842010404
MATS6are,-0.0905028669443641
MATS7are,-0.16807952945570506
MATS8are,-0.1820058679018935
MAXssCH2,-0.39086339911691637
MINssCH2,-0.39086339911691637
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.7887851897184823
SM1_Dzse,1.7346190845905674
SMR_VSA1,24.284676131127995
SMR_VSA2,0.0
SMR_VSA3,9.467009378641833
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,11.861545009918906
SMR_VSA7,88.58648174836169
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,336.1174085942854
SpAD_Dzi,336.5377698500989
SpAD_Dzm,336.1642284646017
SpAD_Dzp,467.9704897416284
SpAD_Dzv,429.121610789746
SpAbs_Dt,726.5285275052318
SpDiam_A,4.790680990008022
SpDiam_D,336.16285891807735
SpMAD_Dt,22.01601598500702
SpMax_Dt,363.2642637526158
SsssssAs,0
VE1_Dzpe,5.660550341559426
VE1_Dzse,5.659912497742973
VE2_Dzpe,0.1715318285321038
VE2_Dzse,0.17151249993160525
VE3_Dzpe,2.9274435894517215
VE3_Dzse,2.927330900805297
VMcGowan,325.32000000000096
VR1_Dzpe,220.34975929403456
VR1_Dzse,220.39916000498386
VR2_Dzpe,6.677265433152562
VR2_Dzse,6.67876242439345
VR3_Dzpe,6.5891385673796865
VR3_Dzse,6.589362734514276
mZagreb1,11.083333333333334
mZagreb2,7.194444444444442
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,42
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14751815828402362
AATSC1are,-0.009993682759548123
AATSC2are,0.026599559952795695
AATSC3are,-0.010434470097210472
AATSC4are,-0.016150771777087968
AATSC5are,0.044333585523016715
AATSC6are,-0.013350816251056634
AATSC7are,-0.024794782630550908
AATSC8are,-0.02684917042977262
AETA_beta,1.356060606060606
BCUTdv-1h,6.025809317786844
BCUTdv-1l,0.6606511899735656
BCUTpe-1h,3.5024181712887796
BCUTpe-1l,2.241297105983459
BCUTse-1h,3.715282483794479
BCUTse-1l,2.4371269506343163
ETA_alpha,15.700000000000003
ETA_dBeta,2.25
ETA_eta_B,0.5848059664801966
ETA_eta_F,38.23769477364965
ETA_eta_L,6.670611293901434
ETA_eta_R,64.58190578393153
ETA_psi_1,0.5528169014084511
LabuteASA,193.06195420024173
LogEE_DzZ,168.01972208664006
LogEE_Dzi,168.31296126415538
LogEE_Dzm,168.04235320092494
LogEE_Dzp,232.8772637875629
LogEE_Dzv,214.13726487974438
PEOE_VSA1,14.990415646638391
PEOE_VSA2,19.28352128306594
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,66.72329615838227
PEOE_VSA8,23.26554411582866
PEOE_VSA9,10.468588005587042
SM1_Dzare,1.9609845219659925
SpAD_Dzpe,344.7119434860879
SpAD_Dzse,347.59351860974493
SpAbs_DzZ,334.0930579449348
SpAbs_Dzi,335.1714033378162
SpAbs_Dzm,334.1437306807284
SpAbs_Dzp,472.2964064203326
SpAbs_Dzv,431.06989715933764
SpDiam_Dt,537.8619239212155
SpMAD_DzZ,10.185376018008649
SpMAD_Dzi,10.198114237881786
SpMAD_Dzm,10.186794801957628
SpMAD_Dzp,14.180923931564497
SpMAD_Dzv,13.003685175446849
SpMax_DzZ,168.01972208664006
SpMax_Dzi,168.31296126415538
SpMax_Dzm,168.04235320092494
SpMax_Dzp,232.8772637875629
SpMax_Dzv,214.13726487974438
VE1_Dzare,5.660876215114744
VE2_Dzare,0.17154170348832556
VE3_Dzare,2.9275011570301137
VR1_Dzare,220.31034189371258
VR2_Dzare,6.676070966476138
VR3_Dzare,6.5889596657713
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4757575757575758
AETA_dBeta,0.06818181818181818
AETA_eta_B,0.01772139292364232
AETA_eta_F,1.1587180234439287
AETA_eta_L,0.20213973617883133
AETA_eta_R,1.9570274479979253
BCUTare-1h,3.5562876458643466
BCUTare-1l,2.19158745741732
ETA_beta_s,21.25
ETA_dPsi_A,0.1611830985915489
ETA_dPsi_B,0.0
ETA_eta_BR,0.9288059664801965
ETA_eta_FL,9.158796301991465
ETA_eta_RL,15.8294075958929
LogEE_Dzpe,172.41017735485357
LogEE_Dzse,173.84932351955703
PEOE_VSA10,6.544756405912575
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,11.146391442523793
SlogP_VSA1,5.316788604006331
SlogP_VSA2,44.14116963922226
SlogP_VSA3,9.589074368143644
SlogP_VSA4,6.923737199690624
SlogP_VSA5,21.615368162314272
SlogP_VSA6,71.76565077011924
SlogP_VSA7,0.0
SlogP_VSA8,11.763406381517443
SlogP_VSA9,0.0
SpAD_Dzare,340.82566713225447
SpAbs_Dzpe,343.03156951998875
SpAbs_Dzse,345.9640279545236
SpDiam_DzZ,258.23227874333077
SpDiam_Dzi,258.02403119212124
SpDiam_Dzm,258.2641648922639
SpDiam_Dzp,360.38049788725397
SpDiam_Dzv,331.2409515471371
SpMAD_Dzpe,10.44581646927539
SpMAD_Dzse,10.533136927568028
SpMax_Dzpe,172.41017735485357
SpMax_Dzse,173.84932351955703
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6439393939393939
AETA_eta_BR,0.028145635347884744
AETA_eta_FL,0.2775392818785293
AETA_eta_RL,0.4796790180573606
DetourIndex,5795
EState_VSA1,29.567632865739718
EState_VSA2,10.468588005587042
EState_VSA3,17.068700544215584
EState_VSA4,22.225246171938586
EState_VSA5,12.13273413692322
EState_VSA6,53.23816573700797
EState_VSA7,19.056471336613843
EState_VSA8,5.316788604006331
EState_VSA9,0.0
ETA_beta_ns,23.5
ETA_shape_p,0.13800424628450103
ETA_shape_x,0.0
ETA_shape_y,0.3694267515923566
GhoseFilter,True
LogEE_Dzare,170.47225733952016
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,338.9835301570743
SpDiam_Dzpe,265.1463026449735
SpDiam_Dzse,267.57214064040613
SpMAD_Dzare,10.328050519159227
SpMax_Dzare,170.47225733952016
TopoPSA(NO),108.71000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.713595555378564
VSA_EState9,84.03190457059775
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7121212121212122
EState_VSA10,24.284676131127995
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024242424242424156
FilterItLogS,-4.266063305946292
SpDiam_Dzare,262.02895083456934
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6557692307692302
ETA_epsilon_2,0.8606060606060602
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.5642857142857132
ETA_epsilon_5,0.8285714285714282
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.2138337468982633
ETA_dEpsilon_B,0.09148351648351705
ETA_dEpsilon_C,-0.12235023041474624
ETA_dEpsilon_D,0.03203463203463197
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.7878787878787878
MDEDescriptor,"0.0,1.7691239463182318,1.6226406085366336,0.0,13.782528800111614,25.453743523812854,0.0,9.37448265497698,0.0,0.0,1.37666982389507,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638629,0.19999999999999996"
APolDescriptor,65.11906699999997
BCUTDescriptor,"11.988378401991492,31.972072685651952,-0.3476427909150905,0.3224786355091676,4.275965249991642,11.941517830964699"
BPolDescriptor,31.502932999999995
TPSADescriptor,134.01000000000002
ALOGPDescriptor,"4.1556999999999995,17.269842489999995,124.50680000000001"
XLogPDescriptor,2.872
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,461.1045418599999
ChiPathDescriptor,"23.534804948073724,15.829407595892903,14.615756346051395,12.120130908588582,9.942300573465719,7.7080659270897485,4.769672664011652,3.604154873303637,18.334688831208975,10.768665032113134,8.28268134172976,5.932405487661241,4.175689067160352,2.6434882249947953,1.4518639434730325,0.9089187989249143"
ChiChainDescriptor,"0.0,0.0,0.19641855032959654,0.5862873331187656,0.8351574153569638,0.0,0.0,0.1114984679793393,0.2457597914683422,0.2728040045243366"
AtomCountDescriptor,52
BondCountDescriptor,36
SmallRingDescriptor,"4,3,4,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.391361938758295,0.0,0.6916180702140927,0.0,1.044553517458286,0.0,0.18785509302381226,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,15,2,2,0,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"67.10002433926013,2.0333340708866707,25.558297415422974,12.525494501768788,9.966713383841286"
FractionalPSADescriptor,0.29062823684067723
WienerNumbersDescriptor,"3534.0,51.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.627230067606539,8.357753641477334,11.292738090563649,2.116740965364783,2.7629141263675026,2.9671218903161294"
FractionalCSP3Descriptor,0.08333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,1,11,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"26.074074074074073,11.82314494425221,6.415682780129205"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1969.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.08333333333333333
AutocorrelationDescriptorMass,"44.08003911998418,42.32948576021235,64.43446619885583,62.62569703982262,59.54205390670336"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.7513934935736821,-0.4312269526386645,0.1968652097988513,-0.06850101752394343,-0.37953475927109903"
EccentricConnectivityIndexDescriptor,930
AutocorrelationDescriptorPolarizability,"2411.3610165316977,2854.094630591303,4003.746807067837,3830.777841599237,3559.1157157664657"
