DLiP-ID,C000AG
AATSC7c,-0.0010685109863998404
AATSC7d,0.34602076124567466
AATSC7i,0.09235034078754281
AATSC7m,-3.9212366000988546
AATSC7p,0.011151897416040519
AATSC7s,-0.6171747054883169
AATSC7v,-7.550571027193556
AATSC8Z,14.619377162629755
AATSC8c,0.007634773158562806
AATSC8d,0.34602076124567466
AATSC8i,0.216647535634601
AATSC8m,67.87724387889274
AATSC8p,0.24485440029377162
AATSC8s,0.6381422361031347
AATSC8v,57.569698833841905
ATS0are,111.9581
ATS1are,117.8009
ATS2are,173.51109999999997
ATS3are,150.2686
ATS4are,149.79470000000003
ATS5are,125.3967
ATS6are,89.95500000000001
ATS7are,40.94200000000001
ATS8are,29.040000000000003
ATSC0dv,76.9440813362382
ATSC0pe,2.058847058823529
ATSC0se,1.103163058823529
ATSC1dv,35.93609295570079
ATSC1pe,-0.11950588235294299
ATSC1se,-0.24009347058823416
ATSC2dv,11.963860053825448
ATSC2pe,0.8549602076124548
ATSC2se,0.546823207612458
ATSC3dv,-46.13823743004828
ATSC3pe,-0.7121138408304508
ATSC3se,-0.3242956643598601
ATSC4dv,-30.870605322739117
ATSC4pe,-1.1616695501730105
ATSC4se,-0.6464525501730092
ATSC5dv,-17.489384424793883
ATSC5pe,0.3111006920415243
ATSC5se,0.2781082214532853
ATSC6dv,-25.734247511640824
ATSC6pe,-0.6781121107266425
ATSC6se,-0.3858667577854677
ATSC7dv,7.614165491904826
ATSC7pe,-0.2665134948096877
ATSC7se,-0.11049131833910099
ATSC8dv,26.246315519671924
ATSC8pe,0.7424304498269907
ATSC8se,0.33068680276816437
AXp-0dv,0.6285195706878957
AXp-1dv,0.30175340938389467
AXp-2dv,0.15161112960924242
AXp-3dv,0.08795982781467114
AXp-4dv,0.03569002998137638
AXp-5dv,0.02028930153768911
AXp-6dv,0.012424683356653707
AXp-7dv,0.006333521769597272
BertzCT,251.9055588751447
ECIndex,89
ETA_eta,5.3893369947884295
GATS1dv,0.43529145273331316
GATS1pe,0.9068010651306845
GATS1se,1.1104112815277907
GATS2dv,0.9877559649652673
GATS2pe,0.7831956206214787
GATS2se,0.7535039841584936
GATS3dv,1.445800499711705
GATS3pe,1.187866943858304
GATS3se,1.1878026457824058
GATS4dv,1.2063050700563338
GATS4pe,1.2915966674666577
GATS4se,1.333650610568416
GATS5dv,1.0445448792624874
GATS5pe,0.7644777937231735
GATS5se,0.6466258170813393
GATS6dv,1.2935266284103493
GATS6pe,1.3288990982960192
GATS6se,1.3114898912069526
GATS7dv,0.4307395262544765
GATS7pe,1.31102501685695
GATS7se,1.1754708332808994
GATS8dv,0.0
GATS8pe,0.0
GATS8se,0.0
LogEE_A,3.201102920154171
LogEE_D,24.871199666025717
MATS1dv,0.4670416792509816
MATS1pe,-0.05804505091370474
MATS1se,-0.21764096310864728
MATS2dv,0.10573165206886133
MATS2pe,0.28237791568096304
MATS2se,0.33706692605626304
MATS3dv,-0.4633530449465968
MATS3pe,-0.26727084157999276
MATS3se,-0.22715780978499975
MATS4dv,-0.2965452772707575
MATS4pe,-0.41704181765873005
MATS4se,-0.43312976323306823
MATS5dv,-0.1840047065337763
MATS5pe,0.12232254760625938
MATS5se,0.2040815499486094
MATS6dv,-0.37904774489076815
MATS6pe,-0.37328030536793816
MATS6se,-0.39641978157780805
MATS7dv,0.2403244595935627
MATS7pe,-0.31437355001657036
MATS7se,-0.24324242611033284
MATS8dv,0.9664753850800365
MATS8pe,1.0217140375538583
MATS8se,0.8493267914316076
MAXaaCH,1.449074074074074
MAXaasC,0.21777777777777807
MAXaasN,1.3873456790123457
MAXdssC,0.4622222222222223
MAXsCH3,1.6113133030990174
MAXsNH2,5.239087931468884
MDEC-12,0.25
MDEC-13,0.6324555320336759
MDEC-23,0.9999999999999998
MDEC-33,0.33333333333333337
MDEN-12,1.1052094495921163
MDEN-13,0.33333333333333337
MDEN-22,1.040041911525952
MDEN-23,1.8898815748423097
MINaaCH,1.449074074074074
MINaasC,0.21777777777777807
MINaasN,1.3873456790123457
MINdssC,0.4622222222222223
MINsCH3,1.6113133030990174
MINsNH2,5.239087931468884
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3392857142857144
SM1_Dzi,1.039347432018447
SM1_Dzm,1.337859594843876
SM1_Dzp,-2.1667711598746076
SM1_Dzv,-1.439044266045676
SddssSe,0
SpAD_Dt,75.21920078728618
SpAbs_A,12.340711061746616
SpAbs_D,49.74239933192906
SpMAD_A,1.2340711061746616
SpMAD_D,4.974239933192904
SpMax_A,2.281092758280069
SpMax_D,24.87119966596452
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,107.89
TpiPC10,5.681238593554636
VAdjMat,4.321928094887362
VE1_DzZ,3.1035415386685954
VE1_Dzi,3.0963297533858745
VE1_Dzm,3.1035431417308095
VE1_Dzp,3.107104443434089
VE1_Dzv,3.1067777925777045
VE2_DzZ,0.31035415386685955
VE2_Dzi,0.30963297533858747
VE2_Dzm,0.31035431417308096
VE2_Dzp,0.3107104443434089
VE2_Dzv,0.31067777925777046
VE3_DzZ,1.132543891241028
VE3_Dzi,1.1302174595473091
VE3_Dzm,1.1325444077676412
VE3_Dzp,1.13369124537025
VE3_Dzv,1.1335861095326918
VR1_DzZ,35.093145837190434
VR1_Dzi,35.63375014454655
VR1_Dzm,35.09262625002502
VR1_Dzp,34.75812641752208
VR1_Dzv,34.94987437039484
VR2_DzZ,3.5093145837190436
VR2_Dzi,3.5633750144546554
VR2_Dzm,3.509262625002502
VR2_Dzp,3.4758126417522077
VR2_Dzv,3.494987437039484
VR3_DzZ,3.558005836109398
VR3_Dzi,3.573293226522164
VR3_Dzm,3.557991030055408
VR3_Dzp,3.5484133984129196
VR3_Dzv,3.5539148741209936
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.027817064337356652
Xch-7dv,0.03054757069258433
Xpc-4dv,0.48874392621524704
Xpc-5dv,0.4387761757009389
Xpc-6dv,0.3640669300461341
Zagreb1,46.0
Zagreb2,51.0
fragCpx,10.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,5
nBondsD,1
nBondsM,6
nBondsO,10
nBondsS,11
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.585770588235294
AATS1are,6.929464705882353
AATS2are,6.9404439999999985
AATS3are,6.830390909090909
AATS4are,6.512813043478262
AATS5are,5.971271428571429
AATS6are,5.997000000000001
AATS7are,5.848857142857144
AATS8are,4.840000000000001
AATSC0dv,4.526122431543423
AATSC0pe,0.12110865051903111
AATSC0se,0.06489194463667818
AATSC1dv,2.1138878209235763
AATSC1pe,-0.007029757785467235
AATSC1se,-0.014123145328719656
AATSC2dv,0.4785544021530179
AATSC2pe,0.03419840830449819
AATSC2se,0.02187292830449832
AATSC3dv,-2.09719261045674
AATSC3pe,-0.032368810946838675
AATSC3se,-0.014740712016357278
AATSC4dv,-1.3422002314234398
AATSC4pe,-0.05050737174665263
AATSC4se,-0.02810663261621779
AATSC5dv,-0.8328278297520897
AATSC5pe,0.014814318668644013
AATSC5se,0.013243248640632633
AATSC6dv,-1.7156165007760549
AATSC6pe,-0.04520747404844283
AATSC6se,-0.02572445051903118
AATSC7dv,1.0877379274149752
AATSC7pe,-0.03807335640138396
AATSC7se,-0.015784474048443
AATSC8dv,4.374385919945321
AATSC8pe,0.12373840830449845
AATSC8se,0.055114467128027395
AETA_eta,0.538933699478843
ATSC0are,2.2300941176470572
ATSC1are,-0.158611764705882
ATSC2are,0.8392733564013839
ATSC3are,-0.7618982698961929
ATSC4are,-1.0818685121107257
ATSC5are,0.2787072664359856
ATSC6are,-0.6453653979238749
ATSC7are,-0.28128581314878887
ATSC8are,0.6960020761245665
BCUTZ-1h,16.001212166622356
BCUTZ-1l,5.930640525832328
BCUTc-1h,0.3944436619324264
BCUTc-1l,-0.39077723468654985
BCUTd-1h,3.144146706857892
BCUTd-1l,0.987157725416226
BCUTi-1h,14.693453647642698
BCUTi-1l,10.346603119093379
BCUTm-1h,32.06060420642413
BCUTm-1l,11.974835458978793
BCUTp-1h,2.9100243348090484
BCUTp-1l,0.9098802575577629
BCUTs-1h,4.005314544606483
BCUTs-1l,1.217711946326696
BCUTv-1h,24.43217328572334
BCUTv-1l,15.443166403009991
BalabanJ,2.2941568669053014
Diameter,6
ETA_beta,13.0
GATS1are,0.9567942265691767
GATS2are,0.8355521792802204
GATS3are,1.2151138198047324
GATS4are,1.2509980884593312
GATS5are,0.7481042364719129
GATS6are,1.2559111195517991
GATS7are,1.2559111195517993
GATS8are,0.0
HybRatio,0.25
Lipinski,True
LogEE_Dt,37.609600393643085
MATS1are,-0.0711233501092013
MATS2are,0.25591111955179957
MATS3are,-0.26399763468892695
MATS4are,-0.35856869779904454
MATS5are,0.10117069332718355
MATS6are,-0.3279745513246605
MATS7are,-0.30632011611975546
MATS8are,0.8842702497388656
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.8175489596083234
SM1_Dzse,0.7726710697200468
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,14.76446326439343
SMR_VSA4,4.992404732635669
SMR_VSA5,0.0
SMR_VSA6,12.781339459839375
SMR_VSA7,6.3273200747645415
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,31.430755597836736
SpAD_Dzi,31.10465511451816
SpAD_Dzm,31.443260535177338
SpAD_Dzp,59.64094257093987
SpAD_Dzv,51.94437659297015
SpAbs_Dt,75.21920078728618
SpDiam_A,4.3947851906397
SpDiam_D,37.016293478361305
SpMAD_Dt,7.521920078728618
SpMax_Dt,37.609600393643085
SsssssAs,0
VE1_Dzpe,3.0996794165352335
VE1_Dzse,3.1008750831971814
VE2_Dzpe,0.30996794165352337
VE2_Dzse,0.31008750831971815
VE3_Dzpe,1.1312986921226096
VE3_Dzse,1.1316843565585304
VMcGowan,109.71000000000005
VR1_Dzpe,35.477326560739726
VR1_Dzse,35.41388452975484
VR2_Dzpe,3.547732656073973
VR2_Dzse,3.5413884529754838
VR3_Dzpe,3.568893804003161
VR3_Dzse,3.5671039615968727
mZagreb1,4.333333333333334
mZagreb2,2.361111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,3
nBondsKS,14
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13118200692041512
AATSC1are,-0.009330103806228354
AATSC2are,0.033570934256055354
AATSC3are,-0.03463173954073604
AATSC4are,-0.0470377613961185
AATSC5are,0.01327177459218979
AATSC6are,-0.043024359861591664
AATSC7are,-0.04018368759268413
AATSC8are,0.11600034602076109
AETA_beta,1.3
BCUTdv-1h,5.174360473612385
BCUTdv-1l,0.5520344336090657
BCUTpe-1h,3.2530670004076656
BCUTpe-1l,2.392919295489968
BCUTse-1h,3.412058281629448
BCUTse-1l,2.603697673499633
ETA_alpha,4.833333333333334
ETA_dBeta,-1.0
ETA_eta_B,0.17783145715464777
ETA_eta_F,6.4892571722177195
ETA_eta_L,1.9771495430234445
ETA_eta_R,11.878594167006149
ETA_psi_1,0.5215827338129496
LabuteASA,63.37844863247212
LogEE_DzZ,15.849307090927761
LogEE_Dzi,15.656263144330524
LogEE_Dzm,15.855416943129054
LogEE_Dzp,29.60379416948294
LogEE_Dzv,25.828283869901888
PEOE_VSA1,5.733667477162185
PEOE_VSA2,4.992404732635669
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.681802935145185
PEOE_VSA5,17.72747095631403
PEOE_VSA6,0.0
PEOE_VSA7,0.0
PEOE_VSA8,7.04767198267719
PEOE_VSA9,0.0
SM1_Dzare,0.9037485982805574
SpAD_Dzpe,33.110645334114224
SpAD_Dzse,33.665997491017606
SpAbs_DzZ,30.359327026408167
SpAbs_Dzi,30.27317716890341
SpAbs_Dzm,30.372972859302234
SpAbs_Dzp,61.37435949883958
SpAbs_Dzv,53.09561200580669
SpDiam_Dt,54.08746179537505
SpMAD_DzZ,3.1430755597836737
SpMAD_Dzi,3.110465511451816
SpMAD_Dzm,3.1443260535177338
SpMAD_Dzp,5.964094257093987
SpMAD_Dzv,5.194437659297015
SpMax_DzZ,15.849306370346937
SpMax_Dzi,15.656262300460924
SpMax_Dzm,15.855416227073054
SpMax_Dzp,29.60379416948247
SpMax_Dzv,25.828283869880508
VE1_Dzare,3.09853186413354
VE2_Dzare,0.309853186413354
VE3_Dzare,1.1309284070959007
VR1_Dzare,35.534210168839465
VR2_Dzare,3.5534210168839464
VR3_Dzare,3.5704958991805498
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4833333333333334
AETA_dBeta,-0.1
AETA_eta_B,0.017783145715464778
AETA_eta_F,0.648925717221772
AETA_eta_L,0.19771495430234445
AETA_eta_R,1.187859416700615
BCUTare-1h,3.275339418375931
BCUTare-1l,2.321954866743096
ETA_beta_s,7.0
ETA_dPsi_A,0.19241726618705035
ETA_dPsi_B,0.0
ETA_eta_BR,0.26383145715464773
ETA_eta_FL,2.7592325621950025
ETA_eta_RL,4.736382105218447
LogEE_Dzpe,16.637077862090823
LogEE_Dzse,16.910266076734242
PEOE_VSA10,6.3273200747645415
PEOE_VSA11,5.1676517695780495
PEOE_VSA12,5.948339280986494
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,26.979787016648668
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,11.31972480740021
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,32.33131847803384
SpAbs_Dzpe,32.456606166427555
SpAbs_Dzse,33.04786063524157
SpDiam_DzZ,23.605418812182045
SpDiam_Dzi,22.813343001013838
SpDiam_Dzm,23.615359596467727
SpDiam_Dzp,45.58320226291376
SpDiam_Dzv,39.24231442978488
SpMAD_Dzpe,3.3110645334114226
SpMAD_Dzse,3.3665997491017605
SpMax_Dzpe,16.637077563017943
SpMax_Dzse,16.91026585248081
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,10
AETA_beta_s,0.7
AETA_eta_BR,0.026383145715464774
AETA_eta_FL,0.27592325621950026
AETA_eta_RL,0.47363821052184474
DetourIndex,184
EState_VSA1,0.0
EState_VSA2,5.948339280986494
EState_VSA3,5.1676517695780495
EState_VSA4,0.0
EState_VSA5,11.009123009909725
EState_VSA6,7.04767198267719
EState_VSA7,0.0
EState_VSA8,27.703854209896907
EState_VSA9,5.733667477162185
ETA_beta_ns,6.0
ETA_shape_p,0.3586206896551724
ETA_shape_x,0.0
ETA_shape_y,0.28965517241379307
GhoseFilter,False
LogEE_Dzare,16.256034545926337
SlogP_VSA10,5.948339280986494
SlogP_VSA11,0.0
SpAbs_Dzare,31.6083195994094
SpDiam_Dzpe,24.42169896019166
SpDiam_Dzse,24.893802246807937
SpMAD_Dzare,3.233131847803384
SpMax_Dzare,16.256034098844978
TopoPSA(NO),69.09
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.3873456790123457
VSA_EState9,20.180432098765436
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.016666666666666607
FilterItLogS,-0.1048575190743754
SpDiam_Dzare,23.796270378472094
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6686274509803924
ETA_epsilon_2,0.9266666666666667
ETA_epsilon_3,0.43333333333333374
ETA_epsilon_4,0.6686274509803924
ETA_epsilon_5,0.7820512820512823
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.2352941176470587
ETA_dEpsilon_B,0.0
ETA_dEpsilon_C,-0.2352941176470587
ETA_dEpsilon_D,0.14461538461538448
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"0.0,0.25,0.6324555320336759,0.0,0.0,0.9999999999999998,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1.1052094495921163,0.33333333333333337,1.040041911525952,1.8898815748423097,0.0"
APolDescriptor,20.107551000000004
BCUTDescriptor,"11.998999999999999,31.972071479671722,-0.27929531444415534,0.2125766271667274,5.3167275389881326,9.799129655199366"
BPolDescriptor,13.892449000000001
TPSADescriptor,107.88999999999999
ALOGPDescriptor,"-0.5863999999999998,0.3438649599999998,43.4072"
XLogPDescriptor,-0.19800000000000006
VAdjMaDescriptor,4.321928094887363
WeightDescriptor,157.04221628
ChiPathDescriptor,"7.560477932315068,4.736382105218448,4.063836075150101,3.1840635205925567,2.1012807760906025,1.2429269053818248,0.6288820433146987,0.1642664266089148,6.285195706878958,3.0175340938389463,1.9709446849201515,1.319397417220067,0.571040479702022,0.26376091998995843,0.11182215020988337,0.019000565308791816"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.18589251194173512,0.18419528592042317,0.0,0.0,0.025819888974716113,0.027817064337356655,0.030547570692584337"
AtomCountDescriptor,17
BondCountDescriptor,10
SmallRingDescriptor,"1,1,1,1,0,0,1,0,0,0,0"
ChiClusterDescriptor,"0.6910440616569954,0.0,0.11785113019775793,0.0,0.24963413248791252,0.0,0.03464101615137754,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,0,0,0,0,0,0"
ZagrebIndexDescriptor,46.0
LargestChainDescriptor,7
MannholdLogPDescriptor,1.2399999999999998
WeightedPathDescriptor,"19.298366923430173,1.9298366923430172,16.905986581302997,0.0,14.435319304737524"
FractionalPSADescriptor,0.6870127189725623
WienerNumbersDescriptor,"120.0,10.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.4384203775545676,1.7808391542888733,1.768032114058573,0.48874392621524704,0.43877617570093896,0.3409729192785491"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"8.1,3.408284023668639,1.991111111111111"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,199.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"17.92765454483241,13.359220971273029,19.52535784796803,16.837714015402856,11.641766576392948"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.28429263966693386,-0.24007532462085415,0.12270621853393952,-0.019347059596423733,-0.02017823012321561"
EccentricConnectivityIndexDescriptor,89
AutocorrelationDescriptorPolarizability,"540.5607932609864,584.0320069213868,729.1186856967774,522.8954563798828,330.99790550976564"
