DLiP-ID,T003XM
nAcid,2
nAtom,66
nBase,0
nRing,1
piPC1,3.7376696182833684
piPC2,4.151039905898646
piPC3,4.353498551059343
piPC4,4.697065450692347
piPC5,5.030029341202891
piPC6,4.727940763155514
piPC7,4.830810617500888
piPC8,5.082568283641564
piPC9,4.795273883224101
AATS0Z,22.060606060606062
AATS0d,2.8333333333333335
AATS0i,165.9156347866321
AATS0m,86.84801589393942
AATS0p,1.3174144524245
AATS0s,6.622053872053872
AATS0v,197.14136764955805
AATS1Z,22.924242424242426
AATS1d,3.4242424242424243
AATS1i,149.12066149480913
AATS1m,85.65861243939393
AATS1p,1.6761299023030303
AATS1s,3.4132996632996635
AATS1v,244.74330122177273
AATS2Z,18.948275862068964
AATS2d,3.1120689655172415
AATS2i,155.7119400538296
AATS2m,69.59462293103448
AATS2p,1.4050611311442676
AATS2s,3.5625
AATS2v,196.4928966627715
AATS3Z,15.368098159509202
AATS3d,2.5337423312883436
AATS3i,162.3277819054394
AATS3m,53.86857173619632
AATS3p,1.1991455159268345
AATS3s,3.2788002726653027
AATS3v,163.30899943107428
AATS4Z,14.561497326203208
AATS4d,2.3529411764705883
AATS4i,167.72691808282
AATS4m,51.81595427807488
AATS4p,1.0523266489646683
AATS4s,3.390522875816994
AATS4v,146.3232344530414
AATS5Z,17.473684210526315
AATS5d,2.461988304093567
AATS5i,166.21274702159454
AATS5m,62.76140358479531
AATS5p,1.1122594407436726
AATS5s,5.23408057179987
AATS5v,160.93679656606298
AATS6Z,15.78735632183908
AATS6d,2.5
AATS6i,165.64223621031508
AATS6m,55.48612950000001
AATS6p,1.1391777506685
AATS6s,4.064176245210727
AATS6v,160.18336061209916
AATS7Z,15.174863387978142
AATS7d,2.360655737704918
AATS7i,163.00744640932115
AATS7m,53.091702284152994
AATS7p,1.163573537092989
AATS7s,3.5189738919247118
AATS7v,161.2818174105975
AATS8Z,15.189054726368159
AATS8d,2.199004975124378
AATS8i,164.30623009232258
AATS8m,54.263790895522376
AATS8p,1.0803297228634028
AATS8s,4.5507186290768376
AATS8v,148.85074519296708
AMID_C,1.3905377931644014
AMID_N,0.18284781450626617
AMID_O,0.3672221516409749
AMID_X,0.0
AMID_h,0.5500699661472409
ATS0dv,480.0
ATS0pe,419.83750000000003
ATS0se,519.2081
ATS1dv,403.0
ATS1pe,430.246
ATS1se,516.744428
ATS2dv,528.0
ATS2pe,731.3734999999999
ATS2se,894.287264
ATS3dv,568.0
ATS3pe,1026.3846
ATS3se,1269.9682279999997
ATS4dv,659.0
ATS4pe,1162.2182
ATS4se,1453.701464
ATS5dv,766.0
ATS5pe,1130.0594999999998
ATS5se,1391.064804
ATS6dv,601.0
ATS6pe,1125.3476
ATS6se,1391.8948840000003
ATS7dv,629.0
ATS7pe,1158.8237
ATS7se,1437.856616
ATS8dv,690.0
ATS8pe,1256.3573
ATS8se,1568.182784
ATSC0Z,524.1212121212122
ATSC0c,1.9248214351152102
ATSC0d,38.5
ATSC0i,89.21651609255692
ATSC0m,2476.4995344393938
ATSC0p,14.125186937402438
ATSC0s,193.9579124579124
ATSC0v,3141.9520312518425
ATSC1Z,-12.575757575757617
ATSC1c,-1.317970562572894
ATSC1d,8.5
ATSC1i,-4.203123347734695
ATSC1m,-54.129245939393954
ATSC1p,0.2625319184242423
ATSC1s,-13.661616161616159
ATSC1v,52.72888750747795
ATSC2Z,78.27180899908168
ATSC2c,0.40216326549096293
ATSC2d,-8.0
ATSC2i,-23.279235673702207
ATSC2m,344.8458999398531
ATSC2p,-2.5701329326315143
ATSC2s,59.401413121110096
ATSC2v,-363.8029573536381
ATSC3Z,-146.02662993572088
ATSC3c,0.45246979013668054
ATSC3d,2.75
ATSC3i,-11.557702465932218
ATSC3m,-700.2393242215335
ATSC3p,-4.001279351445312
ATSC3s,-50.91878379757168
ATSC3v,-1082.035634400158
ATSC4Z,192.8989898989899
ATSC4c,-1.0408901435271742
ATSC4d,-1.75
ATSC4i,0.2174663768334204
ATSC4m,927.1748585883836
ATSC4p,1.9813005430842863
ATSC4s,-28.946408529741852
ATSC4v,1162.1786151961928
ATSC5Z,21.564738292011
ATSC5c,0.669337990309018
ATSC5d,-2.75
ATSC5i,-2.906769519851548
ATSC5m,87.72105672520652
ATSC5p,-0.014886127248063215
ATSC5s,80.35988674625034
ATSC5v,-137.9596777967283
ATSC6Z,-154.53168044077137
ATSC6c,0.27799336429356586
ATSC6d,-1.5
ATSC6i,24.96401693534155
ATSC6m,-716.3417744311294
ATSC6p,1.6427413016565986
ATSC6s,-51.67018671564129
ATSC6v,-177.3387538556956
ATSC7Z,-166.54820936639118
ATSC7c,-1.051788919584185
ATSC7d,-11.25
ATSC7i,-0.671101561334305
ATSC7m,-774.7042676274104
ATSC7p,-1.6740506303217484
ATSC7s,-86.19306703397615
ATSC7v,-525.5604763832441
ATSC8Z,239.60055096418733
ATSC8c,0.9730531176580347
ATSC8d,-13.25
ATSC8i,-22.316391738292165
ATSC8m,1098.885739995179
ATSC8p,-1.707200087636671
ATSC8s,147.8318794000612
ATSC8v,221.24336343895396
AXp-0d,0.7614856834587247
AXp-1d,0.46665643517919103
AXp-2d,0.3281302360062463
AXp-3d,0.19488423967797885
AXp-4d,0.1323417731415278
AXp-5d,0.09013926432047682
AXp-6d,0.054042563600048894
AXp-7d,0.03289599686586286
GATS1Z,0.8831521739130433
GATS1c,1.7156038340773174
GATS1d,1.1767020857929948
GATS1i,1.429091598850973
GATS1m,0.8910889134408227
GATS1p,1.2551096746498867
GATS1s,0.670883205596688
GATS1v,1.1224468541642356
GATS2Z,0.8007656743436791
GATS2c,0.7522795758243628
GATS2d,1.542767577250336
GATS2i,1.3683508228482844
GATS2m,0.8149580490553763
GATS2p,1.2570281484930454
GATS2s,0.43720232652593355
GATS2v,1.1525479112497583
GATS3Z,1.0689818703427294
GATS3c,0.8769888801299137
GATS3d,1.0461317823281013
GATS3i,1.1478373431129287
GATS3m,1.0729763577736005
GATS3p,1.1372126702524767
GATS3s,0.9677083945152011
GATS3v,1.141373694696391
GATS4Z,0.8714357620939216
GATS4c,1.2609384625157614
GATS4d,1.087922772414751
GATS4i,0.9777715810510885
GATS4m,0.8682913782999827
GATS4p,0.874654273384352
GATS4s,1.0111473220234797
GATS4v,0.8202678885866368
GATS5Z,1.0443546423876526
GATS5c,1.1829596384336505
GATS5d,1.1502240449608871
GATS5i,1.0292646110230677
GATS5m,1.0395508311804398
GATS5p,0.9303043001150949
GATS5s,1.1985754741072332
GATS5v,0.9364904322146456
GATS6Z,1.1403872531819195
GATS6c,1.132201497336337
GATS6d,1.135244066278549
GATS6i,0.9253169391107418
GATS6m,1.134088724828895
GATS6p,0.907662505904716
GATS6s,1.3343979965993433
GATS6v,0.9634931670179051
GATS7Z,1.105649842283253
GATS7c,1.2608880394808268
GATS7d,1.1624441132637853
GATS7i,1.037492931982335
GATS7m,1.1029290299678094
GATS7p,1.049262572907555
GATS7s,1.233112773413172
GATS7v,1.045911868344314
GATS8Z,0.8471417772377703
GATS8c,0.8561804612555712
GATS8d,1.146540027137042
GATS8i,1.0401540099751416
GATS8m,0.8504705477710626
GATS8p,1.0254434517994582
GATS8s,0.8177105808589745
GATS8v,0.9610192789489943
MATS1Z,-0.02399398704902875
MATS1c,-0.684723548132145
MATS1d,0.22077922077922077
MATS1i,-0.04711149383343102
MATS1m,-0.02185715974771916
MATS1p,0.0185860845302569
MATS1s,-0.07043598267526538
MATS1v,0.016782206406400567
MATS2Z,0.08496881878209826
MATS2c,0.11887701694877065
MATS2d,-0.11822660098522168
MATS2i,-0.14845998192006227
MATS2m,0.07922691811539652
MATS2p,-0.10352549809600654
MATS2s,0.17425097699303743
MATS2v,-0.06587985295312894
MATS3Z,-0.11281235279762546
MATS3c,0.09518214175027823
MATS3d,0.028921998247151623
MATS3i,-0.05245447941047213
MATS3m,-0.11448921478286848
MATS3p,-0.11469936140484474
MATS3s,-0.1062984304125272
MATS3v,-0.13944352228894982
MATS4Z,0.12989742613048919
MATS4c,-0.19086081707684807
MATS4d,-0.0160427807486631
MATS4i,0.0008602985438565779
MATS4m,0.13213739022899207
MATS4p,0.049506073634065374
MATS4s,-0.05267317714250119
MATS4v,0.13054963399707784
MATS5Z,0.01588035769349366
MATS5c,0.13421555579273683
MATS5d,-0.02756892230576441
MATS5i,-0.012575149668317055
MATS5m,0.013671413821516862
MATS5p,-0.00040675729269708765
MATS5s,0.15991147896909813
MATS5v,-0.01694729722460873
MATS6Z,-0.11183570448818143
MATS6c,0.05478209923595422
MATS6d,-0.01477832512315271
MATS6i,0.10613628828772532
MATS6m,-0.10971770504910879
MATS6p,0.044113311374586975
MATS6s,-0.10104788246093607
MATS6v,-0.021409118664837627
MATS7Z,-0.11460434327656539
MATS7c,-0.1970747529002803
MATS7d,-0.1053864168618267
MATS7i,-0.0027129128022310043
MATS7m,-0.11282115552973854
MATS7p,-0.04274321944974566
MATS7s,-0.1602720084076672
MATS7v,-0.060327592348068546
MATS8Z,0.15010803981940435
MATS8c,0.16599460765739277
MATS8d,-0.11300639658848614
MATS8i,-0.08213468472504168
MATS8m,0.14570087674695792
MATS8p,-0.03968607039247196
MATS8s,0.25026981643155194
MATS8v,0.023121637071301795
MAXsOH,9.279825560208858
MINsOH,9.174374597549132
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,5
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.52027981611555
SpAD_D,429.9525136698852
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.4282516814628101
SssNH2,0
SsssAs,0
SsssCH,-4.189677369733115
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,545
TMWC10,140.97372546991056
TSRW10,68.08939752513544
VE1_Dt,5.6217290262810815
VE2_Dt,0.17035542503882065
VE3_Dt,2.9205617409835565
VR1_Dt,208.2899317363788
VR2_Dt,6.3118161132236
VR3_Dt,6.532853480172123
Xc-3dv,1.4541644965129432
Xc-4dv,0.0
Xc-5dv,0.1402145154862546
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.10206207261596575
Xch-7d,0.07216878364870322
Xp-0dv,19.330491678775132
Xp-1dv,10.788708185014702
Xp-2dv,8.639574851241207
Xp-3dv,4.8085249999564965
Xp-4dv,3.1531561799616052
Xp-5dv,1.835298568177499
Xp-6dv,0.9679164003281
Xp-7dv,0.5472120879400427
Xpc-4d,4.583235260082548
Xpc-5d,6.556969102050955
Xpc-6d,9.292586709663752
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,66
nFRing,0
nHBAcc,5
nHBDon,5
nHRing,0
nSpiro,0
naRing,1
piPC10,4.920892918595395
AATS0dv,7.2727272727272725
AATS0pe,6.361174242424243
AATS0se,7.866789393939393
AATS1dv,6.106060606060606
AATS1pe,6.518878787878788
AATS1se,7.82946103030303
AATS2dv,4.551724137931035
AATS2pe,6.304943965517241
AATS2se,7.709372965517241
AATS3dv,3.4846625766871164
AATS3pe,6.296838036809817
AATS3se,7.791216122699385
AATS4dv,3.5240641711229945
AATS4pe,6.215070588235294
AATS4se,7.773804620320855
AATS5dv,4.47953216374269
AATS5pe,6.608535087719297
AATS5se,8.134881894736843
AATS6dv,3.454022988505747
AATS6pe,6.467514942528736
AATS6se,7.9993958850574725
AATS7dv,3.4371584699453552
AATS7pe,6.3323699453551905
AATS7se,7.857139978142077
AATS8dv,3.4328358208955225
AATS8pe,6.250533830845771
AATS8se,7.801904398009951
AATSC0Z,7.941230486685034
AATSC0c,0.029163961138109245
AATSC0d,0.5833333333333334
AATSC0i,1.3517653953417714
AATSC0m,37.522720218778694
AATSC0p,0.21401798390003693
AATSC0s,2.938756249362309
AATSC0v,47.6053338068461
AATSC1Z,-0.19054178145087297
AATSC1c,-0.01996925094807415
AATSC1d,0.12878787878787878
AATSC1i,-0.06368368708688932
AATSC1m,-0.8201400899908174
AATSC1p,0.003977756339761247
AATSC1s,-0.2069941842669115
AATSC1v,0.7989225379920901
AATSC2Z,0.6747569741300146
AATSC2c,0.0034669247025083012
AATSC2d,-0.06896551724137931
AATSC2i,-0.20068306615260523
AATSC2m,2.972809482240113
AATSC2p,-0.022156318384754434
AATSC2s,0.5120811475957767
AATSC2v,-3.1362323909796386
AATSC3Z,-0.895868895311171
AATSC3c,0.00277588828304712
AATSC3d,0.01687116564417178
AATSC3i,-0.07090615009774368
AATSC3m,-4.295946774365236
AATSC3p,-0.02454772608248658
AATSC3s,-0.3123851766722189
AATSC3v,-6.638255425767841
AATSC4Z,1.0315454005293578
AATSC4c,-0.005566257452016975
AATSC4d,-0.009358288770053475
AATSC4i,0.0011629218012482374
AATSC4m,4.958154324002051
AATSC4p,0.010595190069969446
AATSC4s,-0.15479362850129333
AATSC4v,6.214858904792475
AATSC5Z,0.12610958065503508
AATSC5c,0.0039142572532691105
AATSC5d,-0.01608187134502924
AATSC5i,-0.01699865216287455
