DLiP-ID,C004YW
AATSC5v,4.805525204234334
AATSC6Z,-3.2332977268042193
AATSC6c,-0.0002914082987819133
AATSC6d,-0.048387399036749684
AATSC6i,-0.09029377717443787
AATSC6m,-18.260077296710236
AATSC6p,-0.040213720617547966
AATSC6s,-0.049006825116878025
AATSC6v,-3.301703405550291
AATSC7Z,1.1401328293505881
AATSC7c,0.001357917465719945
AATSC7d,-0.042390074102547665
AATSC7i,0.9694296611739746
AATSC7m,6.931589592911971
AATSC7p,0.06547705618698528
AATSC7s,0.01372426579896004
AATSC7v,1.0907765799100348
AATSC8Z,2.767833546104056
AATSC8c,-0.001065413689170012
AATSC8d,-0.04813097717754037
AATSC8i,0.6716217524988739
AATSC8m,14.036957653972486
AATSC8p,0.08898529609708936
AATSC8s,0.05492500920070928
AATSC8v,5.067811349328589
ATS0are,213.0084
ATS1are,241.02849999999998
ATS2are,365.85760000000005
ATS3are,416.033
ATS4are,425.3227
ATS5are,409.9267
ATS6are,318.00249999999994
ATS7are,280.7264
ATS8are,254.8156
ATSC0dv,123.28272353161242
ATSC0pe,2.9177515151515143
ATSC0se,1.5627973333333327
ATSC1dv,33.430369690167666
ATSC1pe,1.0236589531680442
ATSC1se,0.7429173333333334
ATSC2dv,-0.07654094253420407
ATSC2pe,0.6126337924701564
ATSC2se,0.46368355555555557
ATSC3dv,-16.476640705596935
ATSC3pe,-0.6123621671258034
ATSC3se,-0.34002755555555586
ATSC4dv,-13.758735729914182
ATSC4pe,-0.7928076216712584
ATSC4se,-0.6327475555555554
ATSC5dv,-28.76957680055323
ATSC5pe,-1.57833930211203
ATSC5se,-1.079779555555555
ATSC6dv,-31.507283837250167
ATSC6pe,-0.6836977043158861
ATSC6se,-0.36425288888888846
ATSC7dv,-12.957802491809222
ATSC7pe,0.4339934802571175
ATSC7se,0.5378111111111112
ATSC8dv,9.789792424809256
ATSC8pe,0.8902572084481182
ATSC8se,0.6453622222222218
AXp-0dv,0.6049955112996493
AXp-1dv,0.30391411567409626
AXp-2dv,0.1695698029223194
AXp-3dv,0.08362997333104527
AXp-4dv,0.04404501598631809
AXp-5dv,0.024006835935469078
AXp-6dv,0.012245811391503488
AXp-7dv,0.005920125124225728
BertzCT,945.8909037792886
ECIndex,484
ETA_eta,14.320424023074073
GATS1dv,0.4642616919597021
GATS1pe,0.4601259998878339
GATS1se,0.4494481974487913
GATS2dv,0.7721664221429709
GATS2pe,0.6386130813533399
GATS2se,0.6512483232143192
GATS3dv,0.966435809950013
GATS3pe,0.9084893812553007
GATS3se,0.8865376571970717
GATS4dv,1.0200239630129904
GATS4pe,1.1237768108457462
GATS4se,1.1854759330271476
GATS5dv,1.2178991640091823
GATS5pe,1.414085462238461
GATS5se,1.4943230002951973
GATS6dv,1.1767147699790115
GATS6pe,1.2119592432749424
GATS6se,1.2458346712737436
GATS7dv,1.0587266008070058
GATS7pe,0.9701130553820704
GATS7se,0.8538668506447213
GATS8dv,0.9153870304788758
GATS8pe,0.6743314833699611
GATS8se,0.5456372186309735
LogEE_A,4.089460535810293
LogEE_D,113.9028923770784
MATS1dv,0.24857096494516062
MATS1pe,0.3216017661309699
MATS1se,0.43576191296859734
MATS2dv,-0.0003658621638238262
MATS2pe,0.1237310100317419
MATS2se,0.1748416697482391
MATS3dv,-0.06582723122150899
MATS3pe,-0.10337111130876758
MATS3se,-0.1071644128987942
MATS4dv,-0.054968697466410255
MATS4pe,-0.1338315939583225
MATS4se,-0.19941919175776732
MATS5dv,-0.12032759021568348
MATS5pe,-0.27892409563507825
MATS5se,-0.35625945953324717
MATS6dv,-0.17211812448528543
MATS6pe,-0.15780969419230279
MATS6se,-0.15697055839274554
MATS7dv,-0.0806630464268064
MATS7pe,0.11415117503621874
MATS7se,0.2641025492471125
MATS8dv,0.06391478707741213
MATS8pe,0.2455824223301881
MATS8se,0.3323769980275935
MAXaaCH,2.051220559976873
MAXaaNH,2.755103645886474
MAXaasC,1.1499691783151382
MAXaasN,1.7640590482489291
MDEC-22,9.28431215651338
MDEC-23,15.977806233770096
MDEC-33,4.263256606634119
MDEN-22,4.6383154795476305
MDEN-23,1.3971731855756098
MINaaCH,1.9059155328798185
MINaaNH,2.755103645886474
MINaasC,0.6220878978057911
MINaasN,1.7640590482489291
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8867924528301887
SM1_Dzi,1.4993363362475605
SM1_Dzm,1.902855253060132
SM1_Dzp,-2.9394222599830067
SM1_Dzv,-1.8681958573798332
SddssSe,0
SpAD_Dt,411.7735149741179
SpAbs_A,30.8608703638352
SpAbs_D,227.80578475415678
SpMAD_A,1.341776972340661
SpMAD_D,9.904599337137254
SpMax_A,2.4141812117901074
SpMax_D,113.9028923770784
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,85.17
TpiPC10,9.032931727042872
VAdjMat,5.700439718141092
VE1_DzZ,4.735994300838557
VE1_Dzi,4.726757079681035
VE1_Dzm,4.736087549023837
VE1_Dzp,4.723970371591023
VE1_Dzv,4.727835325320865
VE2_DzZ,0.20591279568863294
VE2_Dzi,0.20551117737743632
VE2_Dzm,0.20591684995755816
VE2_Dzp,0.20539001615613145
VE2_Dzv,0.2055580576226463
VE3_DzZ,2.3881008171458475
VE3_Dzi,2.386148483470339
VE3_Dzm,2.388120506204021
VE3_Dzp,2.385558749360421
VE3_Dzv,2.386376572762466
VR1_DzZ,131.50433860836984
VR1_Dzi,132.5078803585988
VR1_Dzm,131.48729823178064
VR1_Dzp,132.7105932987734
VR1_Dzv,132.5058438974762
VR2_DzZ,5.717579939494341
VR2_Dzi,5.761212189504296
VR2_Dzm,5.71683905355568
VR2_Dzp,5.770025795598843
VR2_Dzv,5.761123647716357
VR3_DzZ,5.711948967228202
VR3_Dzi,5.719551240997368
VR3_Dzm,5.711819378494371
VR3_Dzp,5.721079890015316
VR3_Dzv,5.719535872275402
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.048180568749714006
Xch-6dv,0.09255578441777061
Xch-7dv,0.15980905531118728
Xpc-4dv,1.3239785957139887
Xpc-5dv,1.6425983912914237
Xpc-6dv,1.8970040017780436
Zagreb1,124.0
Zagreb2,146.0
fragCpx,170.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,0
nBondsM,22
nBondsO,26
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,2
AATS0are,6.4548
AATS1are,6.695236111111111
AATS2are,6.533171428571429
AATS3are,6.20944776119403
AATS4are,6.3481
AATS5are,6.4051046875
AATS6are,6.489846938775509
AATS7are,6.528520930232559
AATS8are,6.215014634146341
AATSC0dv,3.735840107018558
AATSC0pe,0.08841671258034892
AATSC0se,0.04735749494949493
AATSC1dv,0.9286213802824351
AATSC1pe,0.02843497092133456
AATSC1se,0.020636592592592595
AATSC2dv,-0.0013668025452536442
AATSC2pe,0.010939889151252793
AATSC2se,0.008280063492063493
AATSC3dv,-0.24592001053129753
AATSC3pe,-0.009139733837698559
AATSC3se,-0.005075038142620236
AATSC4dv,-0.20535426462558481
AATSC4pe,-0.011832949577182962
AATSC4se,-0.009443993366500827
AATSC5dv,-0.44952463750864424
AATSC5pe,-0.02466155159550047
AATSC5se,-0.016871555555555546
AATSC6dv,-0.6430057925969422
AATSC6pe,-0.013953014373793593
AATSC6se,-0.007433732426303846
AATSC7dv,-0.3013442439955633
AATSC7pe,0.010092871633886454
AATSC7se,0.012507235142118866
AATSC8dv,0.2387754249953477
AATSC8pe,0.021713590449954103
AATSC8se,0.015740542005420046
AETA_eta,0.6226271314380032
ATSC0are,3.2435515151515126
ATSC1are,1.3460316804407695
ATSC2are,0.8563731864095488
ATSC3are,-0.4429742883379235
ATSC4are,-1.1120621671258029
ATSC5are,-1.9950483930211194
ATSC6are,-0.7810886134067953
ATSC7are,0.7763540863177218
ATSC8are,1.1052602387511479
BCUTZ-1h,53.00025793582296
BCUTZ-1l,5.686569205333667
BCUTc-1h,0.38758048221759517
BCUTc-1l,-0.3870712398824738
BCUTd-1h,3.162321860109255
BCUTd-1l,0.9938462053035124
BCUTi-1h,14.78214604856709
BCUTi-1l,10.435590101364264
BCUTm-1h,126.90457550493011
BCUTm-1l,11.698234687996335
BCUTp-1h,5.353307473100903
BCUTp-1l,0.8579129356762659
BCUTs-1h,3.2270367520846834
BCUTs-1l,1.0052904982701891
BCUTv-1h,32.5160477164985
BCUTv-1l,15.356444059525186
BalabanJ,1.2991562064095181
Diameter,12
ETA_beta,34.75
GATS1are,0.4488221540423952
GATS2are,0.6342959003305126
GATS3are,0.8579723796402545
GATS4are,1.149210169978009
GATS5are,1.4475336611944258
GATS6are,1.2372228095103617
GATS7are,0.9027256683375193
GATS8are,0.6142739706724254
HybRatio,0.0
Lipinski,True
LogEE_Dt,205.88675748705893
MATS1are,0.3804047409062766
MATS2are,0.15558516104681352
MATS3are,-0.06726619413275807
MATS4are,-0.16886801692769002
MATS5are,-0.31715137646070723
MATS6are,-0.1621800263680978
MATS7are,0.18368958273059421
MATS8are,0.27426717294456937
NsssssAs,0
RotRatio,0.11538461538461539
SM1_Dzpe,1.1696428571428577
SM1_Dzse,0.993360030258318
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,35.6180036470129
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,58.29796239037135
SMR_VSA8,0.0
SMR_VSA9,28.332621750925938
SpAD_DzZ,160.71724947444272
SpAD_Dzi,159.51565009665853
SpAD_Dzm,160.7349343094494
SpAD_Dzp,208.03033585347862
SpAD_Dzv,194.1969302103106
SpAbs_Dt,411.773514974118
SpDiam_A,4.736551339052985
SpDiam_D,173.80166861411305
SpMAD_Dt,17.90319630322252
SpMax_Dt,205.88675748705893
SsssssAs,0
VE1_Dzpe,4.728674941558288
VE1_Dzse,4.728423501322586
VE2_Dzpe,0.2055945626764473
VE2_Dzse,0.20558363049228637
VE3_Dzpe,2.386554146987193
VE3_Dzse,2.386500972065248
VMcGowan,231.45999999999972
VR1_Dzpe,132.36109850584094
VR1_Dzse,132.39270988387102
VR2_Dzpe,5.754830369819172
VR2_Dzse,5.75620477755961
VR3_Dzpe,5.718442905333352
VR3_Dzse,5.718681703622015
mZagreb1,5.527777777777778
mZagreb2,5.000000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,26
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.09828943985307614
AATSC1are,0.037389768901132485
AATSC2are,0.015292378328741944
AATSC3are,-0.0066115565423570674
AATSC4are,-0.01659794279292243
AATSC5are,-0.03117263114095499
AATSC6are,-0.015940583947077452
AATSC7are,0.018054746193435393
AATSC8are,0.026957566798808483
AETA_beta,1.5108695652173914
BCUTdv-1h,5.22707167061064
BCUTdv-1l,0.15239833313967954
BCUTpe-1h,3.304778818884786
BCUTpe-1l,2.235406449290421
BCUTse-1h,3.460232234010152
BCUTse-1l,2.4312105785602856
ETA_alpha,11.942857142857145
ETA_dBeta,6.25
ETA_eta_B,0.12138722668938762
ETA_eta_F,22.10858687612147
ETA_eta_L,4.34019299780854
ETA_eta_R,36.429010899195546
ETA_psi_1,0.640122511485452
LabuteASA,144.4333239341128
LogEE_DzZ,80.10115043494724
LogEE_Dzi,79.82301358468787
LogEE_Dzm,80.07282604732272
LogEE_Dzp,103.21906803970573
LogEE_Dzv,96.69233557094228
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,9.780484743446223
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,29.47885336950131
PEOE_VSA7,57.28310909222424
PEOE_VSA8,14.697085254459388
PEOE_VSA9,11.884229846296638
SM1_Dzare,1.1684525476439633
SpAD_Dzpe,162.81065870583495
SpAD_Dzse,164.24504129437176
SpAbs_DzZ,159.15859483949606
SpAbs_Dzi,158.41449472506184
SpAbs_Dzm,159.16301040474758
SpAbs_Dzp,209.43614649955742
SpAbs_Dzv,195.25286699926443
SpDiam_Dt,298.7519369656317
SpMAD_DzZ,6.987706498888814
SpMAD_Dzi,6.9354630476808055
SpMAD_Dzm,6.988475404758669
SpMAD_Dzp,9.044797211020809
SpMAD_Dzv,8.443344791752635
SpMax_DzZ,80.10115043494724
SpMax_Dzi,79.82301358468787
SpMax_Dzm,80.07282604732272
SpMax_Dzp,103.21906803970573
SpMax_Dzv,96.69233557094228
VE1_Dzare,4.726384849953526
VE2_Dzare,0.20549499347624026
VE3_Dzare,2.386069730875599
VR1_Dzare,132.55615681962738
VR2_Dzare,5.763311166070755
VR3_Dzare,5.719915503626703
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5192546583850932
AETA_dBeta,0.2717391304347826
AETA_eta_B,0.005277705508234244
AETA_eta_F,0.9612429076574552
AETA_eta_L,0.18870404338298
AETA_eta_R,1.5838700390954585
BCUTare-1h,3.3324773029607195
BCUTare-1l,2.1441180509249973
ETA_beta_s,14.25
ETA_dPsi_A,0.073877488514548
ETA_dPsi_B,0.0
ETA_eta_BR,0.4653872266893876
ETA_eta_FL,6.952633337875168
ETA_eta_RL,11.292826335683708
LogEE_Dzpe,81.45618339018455
LogEE_Dzse,82.16571021371885
PEOE_VSA10,5.693927994848461
PEOE_VSA11,5.824404497999927
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,35.6180036470129
SlogP_VSA3,0.0
SlogP_VSA4,3.5701822710653963
SlogP_VSA5,0.0
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,28.332621750925938
SlogP_VSA9,0.0
SpAD_Dzare,162.1704499478472
SpAbs_Dzpe,161.74272392322627
SpAbs_Dzse,163.33806039717933
SpDiam_DzZ,124.43984026792592
SpDiam_Dzi,123.26252064502692
SpDiam_Dzm,124.41262663551711
SpDiam_Dzp,157.10574217141735
SpDiam_Dzv,147.68600218397526
SpMAD_Dzpe,7.078724291558041
SpMAD_Dzse,7.141088751929207
SpMax_Dzpe,81.45618339018455
SpMax_Dzse,82.16571021371885
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.020234227247364678
AETA_eta_FL,0.3022884059945725
AETA_eta_RL,0.49099244937755254
DetourIndex,2305
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,5.824404497999927
EState_VSA4,26.078399523991408
EState_VSA5,0.0
EState_VSA6,4.681802935145185
EState_VSA7,48.661413050844345
EState_VSA8,59.59343840739739
EState_VSA9,0.0
ETA_beta_ns,20.5
ETA_shape_p,0.13755980861244016
ETA_shape_x,0.0
ETA_shape_y,0.28468899521531094
GhoseFilter,True
LogEE_Dzare,81.13602725860379
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,161.10665029749345
SpDiam_Dzpe,125.73469903555284
SpDiam_Dzse,126.73693913824098
SpMAD_Dzare,7.050889128167269
SpMax_Dzare,81.13602725860379
TopoPSA(NO),85.17
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.914028226564067
VSA_EState9,44.42900331374969
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8913043478260869
EState_VSA10,0.0
ETA_dAlpha_A,0.019254658385093253
ETA_dAlpha_B,0.0
FilterItLogS,-5.1780697379315255
SpDiam_Dzare,125.12505235463846
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6562770562770565
ETA_epsilon_2,0.8111801242236024
ETA_epsilon_3,0.4460317460317464
ETA_epsilon_4,0.5501519756838908
ETA_epsilon_5,0.7898809523809524
AETA_beta_ns_d,0.021739130434782608
ETA_dEpsilon_A,0.21024531024531007
ETA_dEpsilon_B,0.10612508059316561
ETA_dEpsilon_C,-0.10412022965214446
ETA_dEpsilon_D,0.021299171842650066
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9565217391304348
MDEDescriptor,"0.0,0.0,0.0,0.0,9.28431215651338,15.977806233770096,0.0,4.263256606634119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6383154795476305,1.3971731855756098,0.0"
APolDescriptor,46.11793
BCUTDescriptor,"11.85000000000001,126.90447319260234,-0.15859984526080093,0.15900576135621106,5.511656531158719,12.413597144428383"
BPolDescriptor,17.162069999999996
TPSADescriptor,85.17
ALOGPDescriptor,"4.0175,16.140306250000002,101.38069999999999"
XLogPDescriptor,4.883
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,415.0042414000001
ChiPathDescriptor,"15.6480536021256,11.292826335683708,10.096371068155756,8.645862579010478,7.370108450359089,5.413838246889149,3.814870575579784,2.7528803000164817,13.914896759891933,7.901767007526503,6.1045129052034985,4.014238719890174,2.774836007138039,1.7524990232892426,0.9796649113202797,0.5328112611803154"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.3860827634879543,0.5772558306242923,0.0,0.0,0.048180568749714006,0.09255578441777061,0.15980905531118728"
AtomCountDescriptor,33
BondCountDescriptor,26
SmallRingDescriptor,"4,4,4,4,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.2886751345948129,0.0,0.25,0.0,0.8419658420741656,0.0,0.05939548293108254,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,2,0,0,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"47.82651265005799,2.0794135934807825,24.298598905671337,0.0,21.768894703044154"
FractionalPSADescriptor,0.20522681819511635
WienerNumbersDescriptor,"1268.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.0910875099806856,4.881829446732404,6.308136183984376,1.3239785957139887,1.6425983912914242,1.7848011195865927"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"16.467455621301774,7.486111111111111,3.8194444444444446"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,790.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"136.158524693492,38.1967310368566,58.56594413241517,53.62456872685056,55.04516144849656"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.12015376649573466,-0.011395012978748667,-0.037519835956820694,-0.006300380460321496,0.020681216971558152"
EccentricConnectivityIndexDescriptor,484
AutocorrelationDescriptorPolarizability,"1758.4153759633784,2042.605781027304,2778.6530857250063,2498.4078246196214,2268.902822537141"
