DLiP-ID,J1004A
AATSC6Z,1.4699168556311415
AATSC6c,-0.002698754015705623
AATSC6d,0.07834467120181401
AATSC6i,-0.09437354618698775
AATSC6m,7.054765148979589
AATSC6p,0.027945814239989
AATSC6s,0.0005007558578987677
AATSC6v,8.780931295090868
AATSC7Z,0.3200821995464854
AATSC7c,0.00015364512826071623
AATSC7d,-0.013073979591836728
AATSC7i,0.03415377348535723
AATSC7m,1.5730691263109406
AATSC7p,0.02003344312505062
AATSC7s,0.013563614103048653
AATSC7v,3.9629558126146858
AATSC8Z,-0.4988662131519275
AATSC8c,0.0017578932976359694
AATSC8d,-0.03514739229024941
AATSC8i,0.2033505827975983
AATSC8m,-2.343649011778786
AATSC8p,0.0012758747205009458
AATSC8s,-0.09855372190028276
AATSC8v,-0.47789346001387045
ATS0are,257.5845
ATS1are,281.604
ATS2are,469.6177
ATS3are,564.4619000000001
ATS4are,577.9489
ATS5are,607.2467999999999
ATS6are,520.325
ATS7are,385.731
ATS8are,330.22490000000005
ATSC0dv,161.61904761904765
ATSC0pe,4.059240476190475
ATSC0se,2.2774145714285705
ATSC1dv,69.97052154195009
ATSC1pe,0.14985521541950259
ATSC1se,-0.08788012244897969
ATSC2dv,61.575963718820866
ATSC2pe,1.2158239229024965
ATSC2se,0.6856526122448976
ATSC3dv,4.63492063492064
ATSC3pe,0.036224206349207394
ATSC3se,-0.07413528571428588
ATSC4dv,-17.718820861678008
ATSC4pe,-0.5896786848072539
ATSC4se,-0.09510232653061218
ATSC5dv,55.03854875283446
ATSC5pe,1.3287878684807237
ATSC5se,0.8255136326530609
ATSC6dv,59.19727891156461
ATSC6pe,0.7924037414965943
ATSC6se,0.02203534693877543
ATSC7dv,-2.181405895691602
ATSC7pe,-0.0035188208616783873
ATSC7se,0.00016922448979589388
ATSC8dv,-24.938775510204078
ATSC8pe,-0.547694897959183
ATSC8se,-0.284306163265306
AXp-0dv,0.5752225386240782
AXp-1dv,0.30680531615749923
AXp-2dv,0.15018887607038578
AXp-3dv,0.0820635524024206
AXp-4dv,0.04371147856029928
AXp-5dv,0.021236640747686112
AXp-6dv,0.010842774102654228
AXp-7dv,0.006069005221045152
BertzCT,805.2216078913141
ECIndex,501
ETA_eta,15.744545036060899
GATS1dv,0.44971071945143826
GATS1pe,0.7556829612901268
GATS1se,0.8228547549493382
GATS2dv,0.8021866887512142
GATS2pe,0.8076917058980909
GATS2se,0.7996972466105446
GATS3dv,1.020307329676805
GATS3pe,1.0278445330698245
GATS3se,1.0608525883548903
GATS4dv,0.9782986872954773
GATS4pe,1.0451401006873793
GATS4se,1.0557289385291508
GATS5dv,0.7769040954625809
GATS5pe,0.7821166392709652
GATS5se,0.7873590110080776
GATS6dv,0.8033294048320564
GATS6pe,0.8663010888540998
GATS6se,0.934006933426137
GATS7dv,0.9869853049499113
GATS7pe,0.9799608814339533
GATS7se,0.9396699614324564
GATS8dv,1.1039907025469782
GATS8pe,1.1040872256382313
GATS8se,1.0839515097220356
LogEE_A,4.062797071522591
LogEE_D,118.84560310381606
MATS1dv,0.41325601328547684
MATS1pe,0.03523900975013434
MATS1se,-0.0368336852152272
MATS2dv,0.21624010575100733
MATS2pe,0.1699978679656444
MATS2se,0.17087542611272463
MATS3dv,0.013236027378631986
MATS3pe,0.004118717421874771
MATS3se,-0.015024179674420319
MATS4dv,-0.04898506751589162
MATS4pe,-0.06490708211530857
MATS4se,-0.01865823175475922
MATS5dv,0.13752776392729246
MATS5pe,0.1321985906257476
MATS5se,0.1463855152579371
MATS6dv,0.17092909055195435
MATS6pe,0.09109793195732285
MATS6se,0.004515278875339535
MATS7dv,-0.00885754272245135
MATS7pe,-0.0005688813471439391
MATS7se,4.8763002055832976e-05
MATS8dv,-0.12001571400510702
MATS8pe,-0.10494202625676896
MATS8se,-0.09709563583511621
MAXaaCH,2.012561728395062
MAXaaaC,0.5088253046856948
MAXaasC,1.1453718062574487
MAXaasN,1.666273148148148
MAXdssC,-0.20732484042999877
MAXsCH3,2.1229753246996075
MAXssNH,2.892571334089191
MAXsssN,2.2517327027229626
MDEC-11,0.25
MDEC-12,3.712445978110305
MDEC-13,1.476387850574595
MDEC-22,9.835992946251565
MDEC-23,13.661405781666296
MDEC-33,3.081339135366178
MDEN-22,0.8772053214638599
MDEN-23,1.4324702914936969
MDEN-33,0.12499999999999997
MINaaCH,1.529699074074074
MINaaaC,0.5088253046856948
MINaasC,0.4591846707818932
MINaasN,1.666273148148148
MINdssC,-0.20732484042999877
MINsCH3,2.1229753246996075
MINssNH,2.892571334089191
MINsssN,2.2517327027229626
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9642857142857145
SM1_Dzi,1.2993821131665406
SM1_Dzm,0.9617664715096315
SM1_Dzp,-3.6732033552482424
SM1_Dzv,-1.9956176192751696
SddssSe,0
SpAD_Dt,408.2455354546298
SpAbs_A,30.193834087826243
SpAbs_D,237.6912062076321
SpMAD_A,1.3127753951228802
SpMAD_D,10.334400269897047
SpMax_A,2.4296446349049075
SpMax_D,118.84560310381606
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,62.53
TpiPC10,8.460869998535077
VAdjMat,5.643856189774724
VE1_DzZ,4.719896558637165
VE1_Dzi,4.720838743929181
VE1_Dzm,4.719895634550905
VE1_Dzp,4.7187246443211865
VE1_Dzv,4.718661032412582
VE2_DzZ,0.2052128938537898
VE2_Dzi,0.20525385843170352
VE2_Dzm,0.20521285367612632
VE2_Dzp,0.2051619410574429
VE2_Dzv,0.20515917532228617
VE3_DzZ,2.384696006749446
VE3_Dzi,2.384895606730792
VE3_Dzm,2.3846958109641485
VE3_Dzp,2.3844476835469774
VE3_Dzv,2.384434202714301
VR1_DzZ,128.292466632455
VR1_Dzi,128.26172856103938
VR1_Dzm,128.29278567376292
VR1_Dzp,128.65568197219548
VR1_Dzv,128.5242497703133
VR2_DzZ,5.577933331845869
VR2_Dzi,5.576596893958234
VR2_Dzm,5.577947203207083
VR2_Dzp,5.593725303138934
VR2_Dzv,5.588010859578839
VR3_DzZ,5.687221676016388
VR3_Dzi,5.6869820535729545
VR3_Dzm,5.687224162841372
VR3_Dzp,5.690048826814228
VR3_Dzv,5.6890267236319625
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.09103315463453068
Xch-7dv,0.09696798769688313
Xpc-4dv,1.1812767634518115
Xpc-5dv,1.570063481201226
Xpc-6dv,1.6500551656933868
Zagreb1,118.0
Zagreb2,139.0
fragCpx,119.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,25
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.132964285714285
AATS1are,6.400090909090909
AATS2are,6.346185135135135
AATS3are,6.202878021978023
AATS4are,6.148392553191489
AATS5are,5.838911538461537
AATS6are,5.781388888888889
AATS7are,6.027046875
AATS8are,6.115275925925927
AATSC0dv,3.8480725623582774
AATSC0pe,0.09664858276643987
AATSC0se,0.054224156462585014
AATSC1dv,1.5902391259534112
AATSC1pe,0.0034058003504432405
AATSC1se,-0.001997275510204084
AATSC2dv,0.8321076178219036
AATSC2pe,0.0164300530121959
AATSC2se,0.009265575841147265
AATSC3dv,0.0509331937903367
AATSC3pe,0.0003980682016396417
AATSC3se,-0.0008146734693877569
AATSC4dv,-0.1884980942731703
AATSC4pe,-0.00627317749794951
AATSC4se,-0.001011726877985236
AATSC5dv,0.5292168149311005
AATSC5pe,0.012776806427699267
AATSC5se,0.007937631083202508
AATSC6dv,0.657747543461829
AATSC6pe,0.008804486016628825
AATSC6se,0.0002448371882086159
AATSC7dv,-0.03408446712018128
AATSC7pe,-5.49815759637248e-05
AATSC7se,2.644132653060842e-06
AATSC8dv,-0.4618291761148903
AATSC8pe,-0.01014249811035524
AATSC8se,-0.005264928949357518
AETA_eta,0.6845454363504738
ATSC0are,4.253011904761903
ATSC1are,0.03373752834467039
ATSC2are,1.317869501133785
ATSC3are,-0.08378055555555619
ATSC4are,-0.4536147392290248
ATSC5are,1.557484807256236
ATSC6are,0.5367125850340135
ATSC7are,-0.0476609977324261
ATSC8are,-0.5883772108843536
BCUTZ-1h,8.022026324117688
BCUTZ-1l,5.698338270995559
BCUTc-1h,0.43829615088611595
BCUTc-1l,-0.43724239707975154
BCUTd-1h,3.250959875185025
BCUTd-1l,0.9779280834361668
BCUTi-1h,14.566996164247518
BCUTi-1l,10.960366467359442
BCUTm-1h,16.010064633303422
BCUTm-1l,11.710530297002597
BCUTp-1h,1.979425941532936
BCUTp-1l,0.7518251858056444
BCUTs-1h,7.0082704829089195
BCUTs-1l,1.4386209118663102
BCUTv-1h,20.883875164640394
BCUTv-1l,14.70270798010522
BalabanJ,1.4494670657643483
Diameter,13
ETA_beta,32.25
GATS1are,0.7970386278326309
GATS2are,0.8228063978582517
GATS3are,1.0568972774950052
GATS4are,1.0386370264686966
GATS5are,0.7482855395088462
GATS6are,0.8777212414358077
GATS7are,0.9855776403557142
GATS8are,1.1147494290538573
HybRatio,0.23529411764705882
Lipinski,True
LogEE_Dt,204.1227677273149
MATS1are,0.007572046599010505
MATS2are,0.1758706544631364
MATS3are,-0.009091897597242623
MATS4are,-0.04765538648306395
MATS5are,0.14789148565044086
MATS6are,0.05889141122211245
MATS7are,-0.0073542069625727145
MATS8are,-0.10760062041310905
MAXssCH2,0.9553768693245535
MINssCH2,0.9553768693245535
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,1.0646419828641371
SM1_Dzse,0.9498097657793637
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.36865164815621
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,23.30621114668196
SMR_VSA7,54.61629405199574
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,178.35455406149575
SpAD_Dzi,169.19923256467092
SpAD_Dzm,178.39603708916877
SpAD_Dzp,253.7632348797627
SpAD_Dzv,230.57316939693044
SpAbs_Dt,408.24553545462993
SpDiam_A,4.755368067123761
SpDiam_D,183.85095140238667
SpMAD_Dt,17.749805889331732
SpMax_Dt,204.1227677273149
SsssssAs,0
VE1_Dzpe,4.720030822852977
VE1_Dzse,4.719878253349709
VE2_Dzpe,0.2052187314283903
VE2_Dzse,0.20521209797172646
VE3_Dzpe,2.3847244527767075
VE3_Dzse,2.3846921284180613
VMcGowan,239.17999999999984
VR1_Dzpe,128.2809235529356
VR1_Dzse,128.29414358221615
VR2_Dzpe,5.577431458823287
VR2_Dzse,5.57800624270505
VR3_Dzpe,5.687131697242527
VR3_Dzse,5.687234747234405
mZagreb1,7.027777777777778
mZagreb2,5.277777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,36
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10126218820861672
AATSC1are,0.000766762007833418
AATSC2are,0.017809047312618717
AATSC3are,-0.0009206654456654527
AATSC4are,-0.004825688715202391
AATSC5are,0.014975815454386884
AATSC6are,0.005963473167044595
AATSC7are,-0.0007447030895691579
AATSC8are,-0.010895874275636177
AETA_beta,1.4021739130434783
BCUTdv-1h,6.021957474498941
BCUTdv-1l,0.9872569003884879
BCUTpe-1h,3.48908065574844
BCUTpe-1l,2.2464475674483064
BCUTse-1h,3.7019861753668177
BCUTse-1l,2.4421669237882213
ETA_alpha,10.833333333333334
ETA_dBeta,0.75
ETA_eta_B,0.19033691191068414
ETA_eta_F,21.883202048947
ETA_eta_L,4.856576477427032
ETA_eta_R,37.6277470850079
ETA_psi_1,0.5742049469964665
LabuteASA,134.34188220850461
LogEE_DzZ,89.21920249658638
LogEE_Dzi,84.65611115682096
LogEE_Dzm,89.23983447812827
LogEE_Dzp,126.35141000304272
LogEE_Dzv,115.02628674812496
PEOE_VSA1,10.216698334856808
PEOE_VSA2,9.195231790333615
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,44.179309741689295
PEOE_VSA8,36.85797250441843
PEOE_VSA9,6.196843571613076
SM1_Dzare,1.2140530479292693
SpAD_Dzpe,176.2736423683789
SpAD_Dzse,178.64959239821215
SpAbs_DzZ,177.47924649507314
SpAbs_Dzi,168.0674383910468
SpAbs_Dzm,177.522918156211
SpAbs_Dzp,256.37602336133375
SpAbs_Dzv,232.04819111552519
SpDiam_Dt,294.73943631859345
SpMAD_DzZ,7.754545828760684
SpMAD_Dzi,7.3564883723769965
SpMAD_Dzm,7.7563494386595115
SpMAD_Dzp,11.033184125207073
SpMAD_Dzv,10.024920408562194
SpMax_DzZ,89.21920249658638
SpMax_Dzi,84.65611115682096
SpMax_Dzm,89.23983447812827
SpMax_Dzp,126.35141000304272
SpMax_Dzv,115.02628674812496
VE1_Dzare,4.720159741901386
VE2_Dzare,0.20522433660440811
VE3_Dzare,2.3847517655830606
VR1_Dzare,128.2628397818118
VR2_Dzare,5.576645207904861
VR3_Dzare,5.686990717232577
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4710144927536232
AETA_dBeta,0.03260869565217391
AETA_eta_B,0.008275517909160179
AETA_eta_F,0.9514435673455217
AETA_eta_L,0.2111554990185666
AETA_eta_R,1.6359890036959954
BCUTare-1h,3.5438361393660536
BCUTare-1l,2.196903448488841
ETA_beta_s,15.75
ETA_dPsi_A,0.13979505300353345
ETA_dPsi_B,0.0
ETA_eta_BR,0.44833691191068414
ETA_eta_FL,6.36730017303538
ETA_eta_RL,11.223876650462412
LogEE_Dzpe,88.18310996605311
LogEE_Dzse,89.36609227587911
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,5.777653723919194
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,33.365344189332866
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,24.33593957830153
SlogP_VSA6,48.92236605714728
SlogP_VSA7,0.0
SlogP_VSA8,5.777653723919194
SlogP_VSA9,0.0
SpAD_Dzare,173.46868672098594
SpAbs_Dzpe,175.31353479392203
SpAbs_Dzse,177.7867094890167
SpDiam_DzZ,139.41588800001506
SpDiam_Dzi,132.33554804848768
SpDiam_Dzm,139.44744529154573
SpDiam_Dzp,196.50423750312783
SpDiam_Dzv,179.17990840700134
SpMAD_Dzpe,7.664071407320821
SpMAD_Dzse,7.767373582530963
SpMax_Dzpe,88.18310996605311
SpMax_Dzse,89.36609227587911
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6847826086956522
AETA_eta_BR,0.019492909213508006
AETA_eta_FL,0.27683913795806
AETA_eta_RL,0.4879946369766266
DetourIndex,2276
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,11.471581718767656
EState_VSA4,24.464285361192275
EState_VSA5,6.196843571613076
EState_VSA6,22.860748817949556
EState_VSA7,24.26546827384644
EState_VSA8,34.03212977613247
EState_VSA9,0.0
ETA_beta_ns,16.5
ETA_shape_p,0.12307692307692307
ETA_shape_x,0.0
ETA_shape_y,0.30461538461538457
GhoseFilter,True
LogEE_Dzare,86.7871282756203
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,172.3848497978729
SpDiam_Dzpe,137.8190939894502
SpDiam_Dzse,139.6421792457308
SpMAD_Dzare,7.542116813955911
SpMax_Dzare,86.7871282756203
TopoPSA(NO),62.53
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.666273148148148
VSA_EState9,49.167060185185186
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.717391304347826
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.028985507246376784
FilterItLogS,-3.9250436428588733
SpDiam_Dzare,135.67477884168807
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5849206349206352
ETA_epsilon_2,0.8202898550724637
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5301282051282055
ETA_epsilon_5,0.798611111111111
AETA_beta_ns_d,0.043478260869565216
ETA_dEpsilon_A,0.14338217338217324
ETA_dEpsilon_B,0.05479242979242971
ETA_dEpsilon_C,-0.08858974358974353
ETA_dEpsilon_D,0.02167874396135261
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.25,3.712445978110305,1.476387850574595,0.0,9.835992946251565,13.661405781666296,0.0,3.081339135366178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8772053214638599,1.4324702914936969,0.12499999999999997"
APolDescriptor,48.891066999999985
BCUTDescriptor,"11.850000000000009,15.994921449015713,-0.2755710872343763,0.24861750041438213,5.328928603946826,9.607672754778308"
BPolDescriptor,28.988932999999996
TPSADescriptor,62.53
ALOGPDescriptor,"2.692,7.246864000000001,86.3911"
XLogPDescriptor,2.6830000000000007
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,309.15896038
ChiPathDescriptor,"16.233840039752504,11.223876650462412,9.519964174444793,8.43145854485972,7.03678242769484,5.118322432285223,3.3192773639760524,2.4597449144503085,13.2301183883538,7.670132903937481,5.106421786393116,3.7749234105113483,2.5352657564973584,1.4016182893472837,0.7264658648778337,0.4491063863573416"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.35830498571017655,0.5318204281134155,0.0,0.0,0.028867513459481284,0.09103315463453067,0.09696798769688311"
AtomCountDescriptor,42
BondCountDescriptor,25
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.2119919326033561,0.0,0.3031553154978037,0.0,0.49452417218987504,0.0,0.08198780084222104,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,8,0,4,0,0,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"46.914712491847155,2.0397701083411808,18.619646420262292,2.580426805320195,16.039219614942112"
FractionalPSADescriptor,0.20225841076429357
WienerNumbersDescriptor,"1321.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.302369926219433,5.408429809905662,6.517690309542199,1.1812767634518113,1.5700634812012273,1.39171164187922"
FractionalCSP3Descriptor,0.23529411764705882
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,8,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,8.392733564013842,4.158790170132325"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1430.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.23529411764705882
AutocorrelationDescriptorMass,"25.574370541923347,27.32627517529792,37.959677676193955,38.57180905077356,34.405083339136475"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.45359375086066206,-0.31168701334292154,0.142803415933366,-0.06093366869800339,-0.0661745516329352"
EccentricConnectivityIndexDescriptor,501
AutocorrelationDescriptorPolarizability,"1457.4861268798102,1684.0795329119076,2290.5342707372024,2219.6343023262807,1855.7372007319984"
