DLiP-ID,C000QK
ATSC6pe,0.0023185185185189833
ATSC6se,-0.0582681481481482
ATSC7dv,4.45679012345679
ATSC7pe,0.1209493827160495
ATSC7se,0.055800938271604886
ATSC8dv,0.0
ATSC8pe,0.0
ATSC8se,0.0
AXp-0dv,0.5423995825023422
AXp-1dv,0.2952841353581855
AXp-2dv,0.15564582697899695
AXp-3dv,0.08430722334707699
AXp-4dv,0.045548965141493786
AXp-5dv,0.027265517636964987
AXp-6dv,0.013838517039770766
AXp-7dv,0.0075074452370300325
BertzCT,243.89589713420426
ECIndex,83
ETA_eta,5.653388116186421
GATS1dv,0.4814073226544623
GATS1pe,0.799817106857542
GATS1se,0.8648402213520469
GATS2dv,0.6771862648221345
GATS2pe,0.715681144628763
GATS2se,0.7323150616069676
GATS3dv,0.9614470108695653
GATS3pe,0.7179937168781114
GATS3se,0.7007590828526016
GATS4dv,1.4432841614906833
GATS4pe,1.316033131795136
GATS4se,1.3069073217184015
GATS5dv,1.4879862700228834
GATS5pe,1.7443087211656596
GATS5se,1.7184150058475802
GATS6dv,0.7102581521739131
GATS6pe,1.0438705344759625
GATS6se,0.9966056793215092
GATS7dv,0.0
GATS7pe,0.0
GATS7se,0.0
LogEE_A,3.2614188365949737
LogEE_D,21.650501341781446
MATS1dv,0.3142162471395881
MATS1pe,-0.012345911422936286
MATS1se,-0.024642301145390715
MATS2dv,0.15983201581027665
MATS2pe,0.02170101676649392
MATS2se,-0.0035641192036953797
MATS3dv,-0.04375000000000001
MATS3pe,0.15762314407930283
MATS3se,0.17110665952772186
MATS4dv,-0.4137422360248448
MATS4pe,-0.2669887523749736
MATS4se,-0.25704133578512767
MATS5dv,-0.35254576659038905
MATS5pe,-0.377406463440965
MATS5se,-0.32847557351029805
MATS6dv,0.28396739130434784
MATS6pe,0.002284771595836773
MATS6se,-0.08251817325816191
MATS7dv,0.9809782608695654
MATS7pe,0.7151335094967674
MATS7se,0.47414496309959975
MAXaasC,0.8599537037037038
MAXssNH,3.109398148148148
MDEC-22,1.6509636244473134
MDEC-23,4.585756412345815
MDEC-33,2.381101577952299
MDEN-22,0.25
MDEO-12,0.33333333333333337
MINaasC,0.05231481481481515
MINssNH,3.109398148148148
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7857142857142858
SM1_Dzi,0.7967675426718981
SM1_Dzm,0.7835315151617626
SM1_Dzp,-3.20095216504194
SM1_Dzv,-1.436638212602909
SddssSe,0
SpAD_Dt,125.80056602520003
SpAbs_A,13.334073750152708
SpAbs_D,43.30100267975139
SpMAD_A,1.3334073750152708
SpMAD_D,4.330100267975141
SpMax_A,2.3759473582364867
SpMax_D,21.650501339875703
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,58.290000000000006
TpiPC10,6.061893886380895
VAdjMat,4.459431618637297
VE1_DzZ,3.125460949719765
VE1_Dzi,3.1251140759000244
VE1_Dzm,3.125453503924966
VE1_Dzp,3.1023100023462917
VE1_Dzv,3.1139565798594084
VE2_DzZ,0.3125460949719765
VE2_Dzi,0.31251140759000245
VE2_Dzm,0.3125453503924966
VE2_Dzp,0.3102310002346292
VE2_Dzv,0.3113956579859408
VE3_DzZ,1.1395817762210574
VE3_Dzi,1.1394707868101073
VE3_Dzm,1.1395793939152832
VE3_Dzp,1.1321469960428974
VE3_Dzv,1.135894129788393
VR1_DzZ,37.11730539505311
VR1_Dzi,37.14021606506555
VR1_Dzm,37.11798070695076
VR1_Dzp,38.35725249141166
VR1_Dzv,37.83195083511973
VR2_DzZ,3.711730539505311
VR2_Dzi,3.714021606506555
VR2_Dzm,3.711798070695076
VR2_Dzp,3.8357252491411655
VR2_Dzv,3.7831950835119725
VR3_DzZ,3.6140833135549975
VR3_Dzi,3.6147003734915244
VR3_Dzm,3.614101507379879
VR3_Dzp,3.6469436231386148
VR3_Dzv,3.6331540057826768
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.08667524230415094
Xch-7dv,0.08546352808797676
Xpc-4dv,0.4763837680861629
Xpc-5dv,0.6049594116540047
Xpc-6dv,0.6077317665292387
Zagreb1,52.0
Zagreb2,61.0
fragCpx,31.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,5
nBondsD,0
nBondsM,5
nBondsO,11
nBondsS,14
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.642766666666667
AATS1are,6.840736842105263
AATS2are,6.544878787878788
AATS3are,6.3538000000000014
AATS4are,6.42231142857143
AATS5are,6.460368421052632
AATS6are,5.635666666666668
AATS7are,4.840000000000001
AATSC0dv,4.54320987654321
AATSC0pe,0.16912839506172833
AATSC0se,0.11768750617283946
AATSC1dv,1.4275503573749189
AATSC1pe,-0.0020880441845354727
AATSC1se,-0.002900090968161139
AATSC2dv,0.7261503928170593
AATSC2pe,0.003670258136924774
AATSC2se,-0.00041945230078563566
AATSC3dv,-0.19876543209876546
AATSC3pe,0.026658549382716057
AATSC3se,0.02013711604938271
AATSC4dv,-1.8797178130511465
AATSC4pe,-0.0451553791887125
AATSC4se,-0.03025055379188711
AATSC5dv,-1.6016894087069526
AATSC5pe,-0.06383014944769326
AATSC5se,-0.03865747108512019
AATSC6dv,1.2901234567901234
AATSC6pe,0.00038641975308649723
AATSC6se,-0.009711358024691367
AATSC7dv,4.45679012345679
AATSC7pe,0.1209493827160495
AATSC7se,0.055800938271604886
AETA_eta,0.5653388116186421
ATSC0are,3.3393777777777767
ATSC1are,-0.051832098765433876
ATSC2are,0.05431851851851785
ATSC3are,1.1956827160493835
ATSC4are,-1.6857456790123453
ATSC5are,-1.2563987654320985
ATSC6are,-0.042070370370369314
ATSC7are,0.11635679012345712
ATSC8are,0.0
BCUTZ-1h,8.033491324574552
BCUTZ-1l,5.746589697996898
BCUTc-1h,0.4349050382885934
BCUTc-1l,-0.454185004513903
BCUTd-1h,3.2314859112353282
BCUTd-1l,0.9938804927673766
BCUTi-1h,14.565009175018861
BCUTi-1l,11.009584104051589
BCUTm-1h,16.016033317144995
BCUTm-1l,11.760574294819552
BCUTp-1h,1.9350990826568863
BCUTp-1l,0.7152114178249571
BCUTs-1h,6.002805690223806
BCUTs-1l,1.3535126860652968
BCUTv-1h,20.831449060882363
BCUTv-1l,14.681722580748142
BalabanJ,2.014611886520823
Diameter,5
ETA_beta,11.5
GATS1are,0.8234318435902896
GATS2are,0.7329241460333745
GATS3are,0.7101813295224659
GATS4are,1.3081384803175955
GATS5are,1.7235735340267195
GATS6are,1.0380501690268311
GATS7are,0.0
HybRatio,0.5
Lipinski,True
LogEE_Dt,62.90028301260001
MATS1are,-0.014704563794495265
MATS2are,0.008872396236642297
MATS3are,0.1611249933454005
MATS4are,-0.25961570637624726
MATS5are,-0.3564354181610329
MATS6are,-0.037794798764905366
MATS7are,0.6271893632879065
MAXssCH2,0.8906481481481481
MINssCH2,0.683425925925926
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.839810281517748
SM1_Dzse,0.7775155866620465
SMR_VSA1,9.629622331814055
SMR_VSA2,0.0
SMR_VSA3,10.473451861131776
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,6.544756405912575
SMR_VSA7,11.323698910571437
SMR_VSA8,0.0
SMR_VSA9,5.879988336435371
SpAD_DzZ,33.43122378772634
SpAD_Dzi,33.22346328385352
SpAD_Dzm,33.43963367954545
SpAD_Dzp,49.23246513005144
SpAD_Dzv,42.70027654779874
SpAbs_Dt,125.80056602520003
SpDiam_A,4.602174539727193
SpDiam_D,30.9931988792179
SpMAD_Dt,12.580056602520003
SpMax_Dt,62.90028301260001
SsssssAs,0
VE1_Dzpe,3.125646420391508
VE1_Dzse,3.1254323433484172
VE2_Dzpe,0.3125646420391508
VE2_Dzse,0.3125432343348417
VE3_Dzpe,1.1396411163222
VE3_Dzse,1.1395726234903976
VMcGowan,96.78000000000006
VR1_Dzpe,37.10255092104008
VR1_Dzse,37.119588965373175
VR2_Dzpe,3.7102550921040076
VR2_Dzse,3.7119588965373174
VR3_Dzpe,3.613685725229185
VR3_Dzse,3.6141448347255816
mZagreb1,2.8333333333333335
mZagreb2,2.222222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,2
nBondsKS,17
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.18552098765432093
AATSC1are,-0.0027280051981807304
AATSC2are,0.0016460157126823591
AATSC3are,0.02989206790123459
AATSC4are,-0.04816416225749558
AATSC5are,-0.06612625081221571
AATSC6are,-0.007011728395061552
AATSC7are,0.11635679012345712
AETA_beta,1.15
BCUTdv-1h,6.033246868301113
BCUTdv-1l,1.8951865409500426
BCUTpe-1h,3.5158242350412783
BCUTpe-1l,2.291521667571712
BCUTse-1h,3.7239450773452774
BCUTse-1l,2.4872511373951465
ETA_alpha,4.466666666666667
ETA_dBeta,-2.5
ETA_eta_B,0.03720346466135016
ETA_eta_F,5.633190297720065
ETA_eta_L,2.503849397166284
ETA_eta_R,11.286578413906486
ETA_psi_1,0.47857142857142854
LabuteASA,57.829827795754284
LogEE_DzZ,16.79418361072772
LogEE_Dzi,16.691408714954928
LogEE_Dzm,16.798170278289653
LogEE_Dzp,24.23060945775739
LogEE_Dzv,21.206474455191554
PEOE_VSA1,14.946410935820385
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,18.12224128596403
PEOE_VSA8,0.0
PEOE_VSA9,12.10820789760957
SM1_Dzare,0.9427640763145648
SpAD_Dzpe,33.220994494513164
SpAD_Dzse,33.46310897527103
SpAbs_DzZ,32.802652359154905
SpAbs_Dzi,32.586049249716
SpAbs_Dzm,32.81280846741603
SpAbs_Dzp,51.66217108033625
SpAbs_Dzv,43.84958711788106
SpDiam_Dt,78.201098070368
SpMAD_DzZ,3.343122378772634
SpMAD_Dzi,3.322346328385352
SpMAD_Dzm,3.343963367954545
SpMAD_Dzp,4.923246513005144
SpMAD_Dzv,4.270027654779874
SpMax_DzZ,16.794183322434595
SpMax_Dzi,16.691408396193946
SpMax_Dzm,16.7981699912889
SpMax_Dzp,24.230609457647148
SpMax_Dzv,21.206474452639075
VE1_Dzare,3.1258903567160328
VE2_Dzare,0.3125890356716033
VE3_Dzare,1.139719156757167
VR1_Dzare,37.07545770489275
VR2_Dzare,3.7075457704892747
VR3_Dzare,3.612955233325884
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.44666666666666666
AETA_dBeta,-0.25
AETA_eta_B,0.0037203464661350162
AETA_eta_F,0.5633190297720065
AETA_eta_L,0.2503849397166284
AETA_eta_R,1.1286578413906487
BCUTare-1h,3.5701189450027835
BCUTare-1l,2.242543220798582
ETA_beta_s,7.0
ETA_dPsi_A,0.23542857142857143
ETA_dPsi_B,0.0
ETA_eta_BR,0.20920346466135015
ETA_eta_FL,2.3731607005454607
ETA_eta_RL,4.877010097711745
LogEE_Dzpe,16.69447859849128
LogEE_Dzse,16.809306329672538
PEOE_VSA10,0.0
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,5.879988336435371
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.807947057878728
SlogP_VSA3,12.965578028838586
SlogP_VSA4,0.0
SlogP_VSA5,11.323698910571437
SlogP_VSA6,4.523094936973348
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,32.779640255692925
SpAbs_Dzpe,32.549146269298966
SpAbs_Dzse,32.841096505941394
SpDiam_DzZ,24.486355943799975
SpDiam_Dzi,24.411187426138905
SpDiam_Dzm,24.49104339606833
SpDiam_Dzp,33.55268770192791
SpDiam_Dzv,29.84066763572301
SpMAD_Dzpe,3.3220994494513163
SpMAD_Dzse,3.3463108975271028
SpMax_Dzpe,16.694478275408358
SpMax_Dzse,16.80930604630172
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,10
AETA_beta_s,0.7
AETA_eta_BR,0.020920346466135015
AETA_eta_FL,0.23731607005454608
AETA_eta_RL,0.4877010097711745
DetourIndex,314
EState_VSA1,0.0
EState_VSA2,5.879988336435371
EState_VSA3,6.544756405912575
EState_VSA4,24.289276939410023
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,10.473451861131776
EState_VSA9,9.629622331814055
ETA_beta_ns,4.5
ETA_shape_p,0.07462686567164178
ETA_shape_x,0.0
ETA_shape_y,0.33582089552238803
GhoseFilter,False
LogEE_Dzare,16.484096941783655
SlogP_VSA10,0.0
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,32.025428994641274
SpDiam_Dzpe,24.37574541212593
SpDiam_Dzse,24.50328938710873
SpMAD_Dzare,3.2779640255692923
SpMax_Dzare,16.484096535477917
TopoPSA(NO),58.290000000000006
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.824212962962963
VSA_EState9,19.67578703703704
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.45
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.05333333333333332
FilterItLogS,-1.5180986694437602
SpDiam_Dzare,24.127561764015248
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6518518518518522
ETA_epsilon_2,0.9333333333333333
ETA_epsilon_3,0.4428571428571432
ETA_epsilon_4,0.616666666666667
ETA_epsilon_5,0.827777777777778
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.208994708994709
ETA_dEpsilon_B,0.03518518518518521
ETA_dEpsilon_C,-0.1738095238095238
ETA_dEpsilon_D,0.1055555555555554
PetitjeanIndex,0.4
TopoShapeIndex,0.6666666666666666
CDK Descriptors
FMFDescriptor,0.9
MDEDescriptor,"0.0,0.0,0.0,0.0,1.6509636244473134,4.585756412345815,0.0,2.381101577952299,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.25,0.0,0.0"
APolDescriptor,19.698344000000002
BCUTDescriptor,"11.900000000000007,15.995919666605154,-0.34290147748305394,0.1974375883313722,4.7202141304156875,8.218632643182382"
BPolDescriptor,11.321656
TPSADescriptor,58.290000000000006
ALOGPDescriptor,"0.041699999999999904,0.001738889999999992,35.2035"
XLogPDescriptor,0.26200000000000007
VAdjMaDescriptor,4.459431618637298
WeightDescriptor,140.05857756
ChiPathDescriptor,"6.974691494688164,4.877010097711745,4.263025469665263,3.691572356111792,3.0349357455310098,2.136749830686123,1.1133717838563484,0.6761160169108492,5.423995825023422,3.2481254889400404,2.3346874046849546,1.6861444669415397,1.1387241285373446,0.6816379409241247,0.2629318237556445,0.12762656902951056"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3156411416862253,0.3874584183167086,0.0,0.0,0.02282177322938192,0.08667524230415093,0.08546352808797676"
AtomCountDescriptor,18
BondCountDescriptor,11
SmallRingDescriptor,"2,1,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.5384516905501369,0.0,0.1642664266089148,0.0,0.21055713129702164,0.0,0.043193187683655127,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,1,1,2,1,0,0"
ZagrebIndexDescriptor,52.0
LargestChainDescriptor,6
MannholdLogPDescriptor,1.6800000000000002
WeightedPathDescriptor,"20.43299154329808,2.043299154329808,11.630478967347079,5.59268751055663,6.037791456790446"
FractionalPSADescriptor,0.4161830072494419
WienerNumbersDescriptor,"106.0,12.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.4401774752272039,2.306707248653386,2.4749075689480144,0.4763837680861629,0.6049594116540047,0.5259019206284625"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.4
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"6.694214876033058,2.56,1.12"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,271.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"12.268898673634853,12.716191350873085,17.54655723831866,14.822752363546593,7.688620099035066"
PetitjeanShapeIndexDescriptor,"0.6666666666666666,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.23125828488224529,-0.07564283193272121,-0.06350195140461119,0.08576130661932668,-0.09755670020346903"
EccentricConnectivityIndexDescriptor,83
AutocorrelationDescriptorPolarizability,"456.92557824414087,526.0629479550782,707.5934319902346,517.4447808359376,226.8410357578126"
