DLiP-ID,C005JA
AATSC4p,0.0026894159749844167
AATSC4s,-1.0729403244385398
AATSC4v,-5.489580981719686
AATSC5Z,0.4063723357981726
AATSC5c,-0.0015990142617904536
AATSC5d,0.10723684210526316
AATSC5i,0.279885386604305
AATSC5m,1.710353311681774
AATSC5p,0.032949501864951145
AATSC5s,-0.5016121274808751
AATSC5v,4.493455053375305
AATSC6Z,0.3490571528343613
AATSC6c,0.0009205489580242557
AATSC6d,-0.018485915492957746
AATSC6i,-0.07168251847203062
AATSC6m,1.63668844306564
AATSC6p,-0.010287675300648618
AATSC6s,0.16780880731067033
AATSC6v,1.705438095818787
AATSC7Z,0.6119146005509642
AATSC7c,-0.0002987602231253139
AATSC7d,-0.12916666666666668
AATSC7i,-0.30762046952145794
AATSC7m,3.164237478195306
AATSC7p,0.004738766991332758
AATSC7s,-0.004518485571200167
AATSC7v,2.0733764877368284
AATSC8Z,-2.3059276147050443
AATSC8c,0.003344747693009672
AATSC8d,-0.07974137931034483
AATSC8i,0.07979726033627689
AATSC8m,-10.289965070459784
AATSC8p,-0.05870826480759374
AATSC8s,-0.08592658933123573
AATSC8v,-9.899029472552282
ATS0are,315.93319999999994
ATS1are,309.7130000000001
ATS2are,537.7018999999997
ATS3are,679.6724999999999
ATS4are,797.4739999999998
ATS5are,632.7438
ATS6are,457.34770000000003
ATS7are,399.556
ATS8are,408.68590000000006
ATSC0dv,229.10101010101005
ATSC0pe,10.998663636363633
ATSC0se,7.526288795454544
ATSC1dv,19.106519742883364
ATSC1pe,-0.8753892561983473
ATSC1se,-0.38617051342975184
ATSC2dv,78.43158861340672
ATSC2pe,6.278862809917353
ATSC2se,4.089620126033057
ATSC3dv,-36.77043158861343
ATSC3pe,1.5431764462809903
ATSC3se,0.911147819214876
ATSC4dv,-174.28696051423321
ATSC4pe,-8.558033057851238
ATSC4se,-5.221446924586775
ATSC5dv,-10.619605142332391
ATSC5pe,-1.8558146694214859
ATSC5se,-1.2917307401859501
ATSC6dv,42.47589531680442
ATSC6pe,0.8678564049586792
ATSC6se,0.4321744664256202
ATSC7dv,12.695592286501377
ATSC7pe,0.6791677685950415
ATSC7se,0.08131952892562
ATSC8dv,-15.168503213957768
ATSC8pe,-0.2474157024793391
ATSC8se,-0.4328344349173552
AXp-0dv,0.5426721360428651
AXp-1dv,0.30959570280951487
AXp-2dv,0.1719398910903666
AXp-3dv,0.09803878652367694
AXp-4dv,0.05339488960769377
AXp-5dv,0.02919863670777532
AXp-6dv,0.016671354704323866
AXp-7dv,0.008828050703078858
BertzCT,1113.012971990965
ECIndex,753
ETA_eta,21.62054598029207
GATS1dv,0.5469762087784643
GATS1pe,0.6164917933436328
GATS1se,0.6300066338709835
GATS2dv,0.6220665801888435
GATS2pe,0.476689251547611
GATS2se,0.5284231819653444
GATS3dv,0.8955713628866743
GATS3pe,0.728256377646959
GATS3se,0.7767833463219217
GATS4dv,1.3443809139267198
GATS4pe,1.4036696113915303
GATS4se,1.3823373844894717
GATS5dv,1.0338323985529279
GATS5pe,1.0273372010788437
GATS5se,0.996627564732081
GATS6dv,0.7852732106230257
GATS6pe,0.6969847390259716
GATS6se,0.672032024820286
GATS7dv,0.8545114853842425
GATS7pe,0.6666461407570452
GATS7se,0.7185574575523646
GATS8dv,0.9028542802801679
GATS8pe,0.866747383701816
GATS8se,0.9204411259029076
LogEE_A,4.297342719226808
LogEE_D,180.19281395538934
MATS1dv,0.07977180670279467
MATS1pe,-0.0761300537445818
MATS1se,-0.049078702816958635
MATS2dv,0.19819974520755823
MATS2pe,0.3305066161365319
MATS2se,0.3145872918454251
MATS3dv,-0.07206067471739815
MATS3pe,0.0629944467701144
MATS3se,0.054354381965928726
MATS4dv,-0.29362005604814917
MATS4pe,-0.3003183466351524
MATS4se,-0.26776746933277396
MATS5dv,-0.0214689317977718
MATS5pe,-0.0781490591701723
MATS5se,-0.07949140757828907
MATS6dv,0.11489731120730827
MATS6pe,0.04889925924303024
MATS6se,0.03558545747796969
MATS7dv,0.04063753802742384
MATS7pe,0.045283352605647156
MATS7se,0.007923469698390676
MATS8dv,-0.05022736636619748
MATS8pe,-0.017065225108425137
MATS8se,-0.04362803055362693
MAXaaCH,1.3765086844923156
MAXaasC,0.24776171579743056
MAXsCH3,0.6325867186865564
MAXsNH2,5.450820985766294
MDEC-12,1.3278347345797372
MDEC-13,0.9081665539267039
MDEC-14,1.4142135623730951
MDEC-22,8.495896290997933
MDEC-23,15.670687581740742
MDEC-24,2.9307146143795606
MDEC-33,3.307709085443296
MDEC-34,2.038683281359764
MDEC-44,1.0
MDEN-12,0.5353243916277061
MDEN-22,0.5503212081491045
MDEO-11,0.4814111366353723
MINaaCH,0.8980163101510676
MINaasC,-0.427038364473429
MINsCH3,0.6325867186865564
MINsNH2,5.450820985766294
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.946428571428572
SM1_Dzi,2.3946099847453266
SM1_Dzm,3.0465230724101833
SM1_Dzp,-10.890086138300909
SM1_Dzv,-3.9566820678784462
SddssSe,0
SpAD_Dt,488.6306215578068
SpAbs_A,35.61400024790248
SpAbs_D,360.3856279107785
SpMAD_A,1.2280689740656028
SpMAD_D,12.427090617613056
SpMax_A,2.458725644742394
SpMax_D,180.19281395538934
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,127.44
TpiPC10,8.905425243051615
VAdjMat,5.954196310386875
VE1_DzZ,5.2936139842317305
VE1_Dzi,5.30144204099535
VE1_Dzm,5.294312657047289
VE1_Dzp,5.246991001692035
VE1_Dzv,5.284019833255525
VE2_DzZ,0.18253841324937
VE2_Dzi,0.18280834624121897
VE2_Dzm,0.18256250541542376
VE2_Dzp,0.1809307241962771
VE2_Dzv,0.18220758045708707
VE3_DzZ,2.7312119224289475
VE3_Dzi,2.7326896037492516
VE3_Dzm,2.731343897808121
VE3_Dzp,2.7223655067521433
VE3_Dzv,2.7293978771003315
VR1_DzZ,180.01956186650307
VR1_Dzi,179.70251276242763
VR1_Dzm,179.92624160753212
VR1_Dzp,186.31316712647777
VR1_Dzv,182.1987341009209
VR2_DzZ,6.207571098844934
VR2_Dzi,6.196638371118194
VR2_Dzm,6.2043531588804175
VR2_Dzp,6.424591969878543
VR2_Dzv,6.282714968997272
VR3_DzZ,6.257776259013846
VR3_Dzi,6.256013513780604
VR3_Dzm,6.257257735057399
VR3_Dzp,6.292139689109865
VR3_Dzv,6.269808773939709
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06454972243679027
Xch-7dv,0.09740208876286695
Xpc-4dv,3.2623558447042047
Xpc-5dv,3.2869389758226553
Xpc-6dv,3.650180213776738
Zagreb1,158.0
Zagreb2,188.0
fragCpx,149.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,3
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,2
nBondsM,20
nBondsO,31
nBondsS,26
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,11
naHRing,3
AATS0are,7.180299999999999
AATS1are,6.732891304347828
AATS2are,7.075024999999996
AATS3are,6.935433673469387
AATS4are,6.995385964912279
AATS5are,6.660461052631579
AATS6are,6.441516901408451
AATS7are,6.6592666666666664
AATS8are,7.046308620689656
AATSC0dv,5.206841138659319
AATSC0pe,0.24996962809917347
AATSC0se,0.17105201807851236
AATSC1dv,0.41535912484529053
AATSC1pe,-0.0190302012217032
AATSC1se,-0.008395011161516345
AATSC2dv,1.0319945870185094
AATSC2pe,0.08261661591996516
AATSC2se,0.0538107911320139
AATSC3dv,-0.37520848559809616
AATSC3pe,0.015746698431438676
AATSC3se,0.009297426726682408
AATSC4dv,-1.5288329869669581
AATSC4pe,-0.07507046541974771
AATSC4se,-0.04580216600514715
AATSC5dv,-0.11178531728770938
AATSC5pe,-0.01953489125706827
AATSC5se,-0.013597165686167896
AATSC6dv,0.5982520467155552
AATSC6pe,0.012223329647305341
AATSC6se,0.006086964315853805
AATSC7dv,0.21159320477502294
AATSC7pe,0.011319462809917358
AATSC7se,0.0013553254820936667
AATSC8dv,-0.26152591748203047
AATSC8pe,-0.004265787973781709
AATSC8se,-0.007462662670988883
AETA_eta,0.7455360682859336
ATSC0are,12.640690909090905
ATSC1are,-1.1909404958677692
ATSC2are,7.34576115702479
ATSC3are,1.8183247933884292
ATSC4are,-9.139626446280985
ATSC5are,-2.1483917355371895
ATSC6are,0.8790123966942144
ATSC7are,0.663530578512396
ATSC8are,-0.08066528925619858
BCUTZ-1h,16.013013421289468
BCUTZ-1l,5.711954691593509
BCUTc-1h,0.515071494645798
BCUTc-1l,-0.38585793582401395
BCUTd-1h,4.114756317843433
BCUTd-1l,0.971376050877076
BCUTi-1h,17.4307030379775
BCUTi-1l,10.31131892065483
BCUTm-1h,32.066489339309236
BCUTm-1l,11.726741282142877
BCUTp-1h,2.957145818896742
BCUTp-1l,0.5269428526352237
BCUTs-1h,8.007395128271941
BCUTs-1l,0.2961037592090305
BCUTv-1h,24.443300336288047
BCUTv-1l,13.30278259869643
BalabanJ,1.478945091961989
Diameter,16
ETA_beta,40.25
GATS1are,0.6467876202419014
GATS2are,0.4874117322337628
GATS3are,0.7355683248332341
GATS4are,1.3848447386413125
GATS5are,1.015461399738764
GATS6are,0.6875939565776015
GATS7are,0.6626990085889052
GATS8are,0.862818057790381
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,244.3153107789034
MATS1are,-0.09011852931939361
MATS2are,0.3364380255394555
MATS3are,0.06458434348513512
MATS4are,-0.27906505625260314
MATS5are,-0.07871757963687104
MATS6are,0.04309416951511872
MATS7are,0.03849386828683125
MATS8are,-0.004841061126078299
MAXddssS,-3.8561573586045976
MAXssssC,-3.0446351689479734
MINddssS,-3.8561573586045976
MINssssC,-4.85970725775784
NsssssAs,0
RotRatio,0.12903225806451613
SM1_Dzpe,2.510416987015863
SM1_Dzse,2.318392477264776
SMR_VSA1,26.695569522194106
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,28.492053479153334
SMR_VSA6,5.733667477162185
SMR_VSA7,60.55218461730588
SMR_VSA8,0.0
SMR_VSA9,11.387855989696922
SpAD_DzZ,236.99263468163116
SpAD_Dzi,266.02319041114777
SpAD_Dzm,236.5057072518054
SpAD_Dzp,313.9806764816346
SpAD_Dzv,295.0135113522159
SpAbs_Dt,488.63062155780693
SpDiam_A,4.917451289484788
SpDiam_D,281.46694535971506
SpMAD_Dt,16.849331777855408
SpMax_Dt,244.3153107789034
SsssssAs,0
VE1_Dzpe,5.300351603399783
VE1_Dzse,5.299015829365631
VE2_Dzpe,0.1827707449448201
VE2_Dzse,0.18272468377122866
VE3_Dzpe,2.732483895614197
VE3_Dzse,2.732231847734982
VMcGowan,272.36000000000024
VR1_Dzpe,179.58972013698653
VR1_Dzse,179.72523017551103
VR2_Dzpe,6.192748970240915
VR2_Dzse,6.197421730190036
VR3_Dzpe,6.255385653677778
VR3_Dzse,6.256139922571022
mZagreb1,11.854166666666668
mZagreb2,6.0069444444444455
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,3
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,35
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.28728842975206603
AATSC1are,-0.025890010779734112
AATSC2are,0.09665475206611567
AATSC3are,0.018554334626412542
AATSC4are,-0.08017216180948233
AATSC5are,-0.02261464984775989
AATSC6are,0.012380456291467808
AATSC7are,0.0110588429752066
AATSC8are,-0.001390780849244803
AETA_beta,1.3879310344827587
BCUTdv-1h,7.0140974111346415
BCUTdv-1l,0.6442244635803063
BCUTpe-1h,4.007179936084351
BCUTpe-1l,2.2500651366112407
BCUTse-1h,4.030645351689039
BCUTse-1l,2.449129546110471
ETA_alpha,13.290476190476193
ETA_dBeta,2.75
ETA_eta_B,0.9885250704993407
ETA_eta_F,35.77717063738164
ETA_eta_L,5.49596457094766
ETA_eta_R,57.39771661767371
ETA_psi_1,0.47791095890410973
LabuteASA,163.5554908574284
LogEE_DzZ,118.24147875100911
LogEE_Dzi,133.09416796366855
LogEE_Dzm,118.00474028258192
LogEE_Dzp,155.36219616481523
LogEE_Dzv,147.36162244643523
PEOE_VSA1,10.84019487200289
PEOE_VSA2,9.967957041894417
PEOE_VSA3,13.401775505276145
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,37.255572541998674
PEOE_VSA8,24.153982206536224
PEOE_VSA9,21.17882294073247
SM1_Dzare,2.7459554102974906
SpAD_Dzpe,265.53966403436397
SpAD_Dzse,264.94496067969953
SpAbs_DzZ,234.60921937539436
SpAbs_Dzi,264.10463744065476
SpAbs_Dzm,234.0354442353743
SpAbs_Dzp,321.6736573191496
SpAbs_Dzv,298.67992696074896
SpDiam_Dt,351.60540611675253
SpMAD_DzZ,8.172159816607971
SpMAD_Dzi,9.173213462453372
SpMAD_Dzm,8.155369215579496
SpMAD_Dzp,10.826919878677055
SpMAD_Dzv,10.172879701800548
SpMax_DzZ,118.24147875100911
SpMax_Dzi,133.09416796366855
SpMax_Dzm,118.00474028258192
SpMax_Dzp,155.36219616481523
SpMax_Dzv,147.36162244643523
VE1_Dzare,5.301242631897129
VE2_Dzare,0.18280147006541822
VE3_Dzare,2.732651988917839
VR1_Dzare,179.48581969688104
VR2_Dzare,6.189166196444174
VR3_Dzare,6.254806942897015
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4582922824302135
AETA_dBeta,0.09482758620689655
AETA_eta_B,0.03408707139652899
AETA_eta_F,1.2336955392200564
AETA_eta_L,0.18951601968785034
AETA_eta_R,1.97923160750599
BCUTare-1h,4.124553854816607
BCUTare-1l,2.1918488576384445
ETA_beta_s,18.75
ETA_dPsi_A,0.23608904109589024
ETA_dPsi_B,0.0
ETA_eta_BR,1.2465250704993407
ETA_eta_FL,7.9297239209260955
ETA_eta_RL,13.425688491873755
LogEE_Dzpe,132.85639812018252
LogEE_Dzse,132.55242490803133
PEOE_VSA10,5.817862777835028
PEOE_VSA11,5.601050810983688
PEOE_VSA12,9.837253136417502
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,34.652558459454745
SlogP_VSA3,15.43830394740119
SlogP_VSA4,0.0
SlogP_VSA5,12.487188691387619
SlogP_VSA6,64.77970007664443
SlogP_VSA7,0.0
SlogP_VSA8,11.387855989696922
SlogP_VSA9,0.0
SpAD_Dzare,264.70691683273117
SpAbs_Dzpe,263.3887493352929
SpAbs_Dzse,262.938904217005
SpDiam_DzZ,184.72140636823303
SpDiam_Dzi,206.552062130353
SpDiam_Dzm,184.45438903467465
SpDiam_Dzp,232.32619441469308
SpDiam_Dzv,225.2875479250666
SpMAD_Dzpe,9.156540139115998
SpMAD_Dzse,9.136033126886192
SpMax_Dzpe,132.85639812018252
SpMax_Dzse,132.55242490803133
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.646551724137931
AETA_eta_BR,0.04298362312066692
AETA_eta_FL,0.2734387558940033
AETA_eta_RL,0.4629547755818536
DetourIndex,3460
EState_VSA1,27.17805395654166
EState_VSA2,26.996685718567498
EState_VSA3,6.923737199690624
EState_VSA4,24.65689778330084
EState_VSA5,30.33183534230805
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,14.951935562841626
EState_VSA9,5.733667477162185
ETA_beta_ns,21.5
ETA_shape_p,0.2074525259763525
ETA_shape_x,0.13794338946614115
ETA_shape_y,0.22572554639914005
GhoseFilter,True
LogEE_Dzare,132.44814653396202
SlogP_VSA10,18.98910792085949
SlogP_VSA11,0.0
SpAbs_Dzare,262.380533373237
SpDiam_Dzpe,206.70879974940263
SpDiam_Dzse,206.19485134723044
SpMAD_Dzare,9.12782471837004
SpMax_Dzare,132.44814653396202
TopoPSA(NO),119.06
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,63.8496375245781
VSA_EState9,30.42318650069317
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7413793103448276
EState_VSA10,26.695569522194106
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.041707717569786446
FilterItLogS,-5.165684734022898
SpDiam_Dzare,206.08542784798715
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7343073593073594
ETA_epsilon_2,0.9589490968801313
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.6412414965986388
ETA_epsilon_5,0.897172619047619
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.2945483231627814
ETA_dEpsilon_B,0.09306586270872053
ETA_dEpsilon_C,-0.20148246045406087
ETA_dEpsilon_D,0.06177647783251228
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6551724137931034
MDEDescriptor,"0.0,1.3278347345797372,0.9081665539267039,1.4142135623730951,8.495896290997933,15.670687581740742,2.9307146143795606,3.307709085443296,2.038683281359764,1.0,0.4814111366353723,0.0,0.0,0.0,0.5353243916277061,0.0,0.5503212081491045,0.0,0.0"
APolDescriptor,53.05889499999999
BCUTDescriptor,"11.997386691536107,31.97207254601626,-0.3761807746663197,0.4413805730478644,3.7250040215159568,11.818244170718877"
BPolDescriptor,29.783104999999995
TPSADescriptor,127.44
ALOGPDescriptor,"2.052999999999999,4.214808999999996,98.9739"
XLogPDescriptor,2.0959999999999996
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,424.0816961200001
ChiPathDescriptor,"21.449382989376325,13.425688491873755,13.973257958140966,11.284229859788935,7.596708997761429,5.778402967392849,4.160156581353955,3.0973884478256264,15.124737135213604,8.484399769729386,6.789939751787029,4.6864168332778275,2.661396103544792,1.6990613508539887,0.9942492285994142,0.6157265790612193"
ChiChainDescriptor,"0.0,0.0,0.0,0.25,0.304558378198271,0.0,0.0,0.0,0.06454972243679027,0.07103332015672605"
AtomCountDescriptor,44
BondCountDescriptor,31
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"4.043055041532951,0.5610042339640731,2.610042339640732,1.2105232868024023,1.2565341729920692,0.09490001650648341,0.35696082153551806,0.07539608467397714"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,10,1,2,0,1,0"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"57.889030745593395,1.996173473985979,29.719466047300745,7.452856492448394,11.721492184826904"
FractionalPSADescriptor,0.3005081359699594
WienerNumbersDescriptor,"2524.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"9.193130930955707,10.481679692632124,13.315010699845232,2.377410389406677,2.3020214452993537,2.322469480245987"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,8.859375,5.08680462241333"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1304.11
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"43.397213767306724,42.69309015638159,65.88535914528468,71.38879692817805,54.75368634787674"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.7864792266270336,-0.3115965229999594,-0.11666580530324241,-0.03889019151471115,0.07609883370419891"
EccentricConnectivityIndexDescriptor,753
AutocorrelationDescriptorPolarizability,"1988.170190968144,2347.9049530917873,3396.805224978448,3502.791037766044,2853.8316436605933"
